day,timestamp,symbol,buyer,seller,pair,price,mid0,spread,spread_bin,hour_cs,agg,notional,dm_self_k5,dm_ex_k5,dm_hy_k5,dm_self_k20,dm_ex_k20,dm_hy_k20,dm_self_k100,dm_ex_k100,dm_hy_k100
2,841800,VELVETFRUIT_EXTRACT,Mark 22,Mark 49,Mark 22|Mark 49,5258.0,5259.5,3.0,tight,2,sell_agg,42064.0,-1.0,-1.0,-4.5,-2.0,-2.0,14.5,-4.0,-4.0,-4.5
2,842800,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,10008.0,10016.0,16.0,tight,2,sell_agg,60048.0,2.0,-0.5,2.0,4.0,6.5,4.0,-2.0,0.5,-2.0
2,843300,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,10026.0,10018.0,16.0,tight,2,buy_agg,30078.0,12.0,2.0,12.0,-2.0,8.0,-2.0,1.0,2.0,1.0
2,844300,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5262.0,5259.5,5.0,tight,2,buy_agg,36834.0,3.0,3.0,1.0,1.0,1.0,-15.5,-3.0,-3.0,-8.0
2,844800,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01|Mark 55,5260.0,5262.5,5.0,tight,2,sell_agg,26300.0,1.0,1.0,-4.0,-2.0,-2.0,-13.0,-7.0,-7.0,-12.0
2,845400,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01|Mark 55,5259.0,5261.5,5.0,tight,2,sell_agg,36813.0,0.0,0.0,-6.0,-1.0,-1.0,-11.0,-5.0,-5.0,-6.0
2,848300,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5260.0,5257.5,5.0,tight,2,buy_agg,36820.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.5,2.0,2.0,7.0
2,848400,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,Mark 67|Mark 49,5256.0,5255.0,2.0,tight,2,buy_agg,57816.0,1.0,1.0,-3.0,1.0,1.0,-5.0,3.5,3.5,5.0
2,849400,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9996.0,10004.0,16.0,tight,2,sell_agg,59976.0,-5.0,1.5,-5.0,0.0,0.5,0.0,15.0,0.5,15.0
2,850200,VEV_4000,Mark 14,Mark 38,Mark 14|Mark 38,1247.0,1257.5,21.0,tight,2,sell_agg,1247.0,1.0,1.0,1.0,-3.0,-3.0,12.0,-3.0,-3.0,16.0
2,855100,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,10018.0,10010.0,16.0,tight,2,buy_agg,40072.0,4.0,2.0,4.0,2.0,3.0,2.0,-16.0,-2.5,-16.0
2,856600,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,10001.0,10009.0,16.0,tight,2,sell_agg,20002.0,3.0,-1.0,3.0,1.0,-2.0,1.0,-14.0,-2.0,-14.0
2,860300,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5253.0,5255.5,5.0,tight,2,sell_agg,15759.0,-1.0,-1.0,3.0,0.0,0.0,-12.0,-9.5,-9.5,-25.0
2,861000,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5252.0,5254.5,5.0,tight,2,sell_agg,21008.0,-1.0,-1.0,-6.0,-1.0,-1.0,-18.0,-6.0,-6.0,-23.0
2,861200,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,10021.0,10013.0,16.0,tight,2,buy_agg,20042.0,-7.0,-1.5,-7.0,-14.0,-3.5,-14.0,-23.0,-6.0,-23.0
2,861800,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9996.0,10004.0,16.0,tight,2,sell_agg,59976.0,-1.0,1.0,-1.0,-11.0,-1.0,-11.0,-9.0,-4.0,-9.0
2,862900,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,Mark 67|Mark 22,5253.0,5252.0,2.0,tight,2,buy_agg,42024.0,1.0,1.0,1.0,1.5,1.5,-1.0,-2.5,-2.5,-3.0
2,863200,VELVETFRUIT_EXTRACT,Mark 55,Mark 22,Mark 55|Mark 22,5252.0,5251.0,2.0,tight,2,buy_agg,15756.0,4.5,4.5,-4.0,1.5,1.5,-7.0,-3.5,-3.5,-7.0
2,863300,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9990.0,9998.0,16.0,tight,2,sell_agg,49950.0,-5.0,0.0,-5.0,-7.0,0.0,-7.0,-10.0,-5.0,-10.0
2,864200,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9990.0,9998.0,16.0,tight,2,sell_agg,29970.0,-6.0,-4.0,-6.0,-7.0,2.0,-7.0,-13.0,-11.0,-13.0
2,864300,VELVETFRUIT_EXTRACT,Mark 22,Mark 55,Mark 22|Mark 55,5257.0,5258.5,3.0,tight,2,sell_agg,21028.0,-4.0,-4.0,-1.0,0.0,0.0,-5.0,-12.0,-12.0,-9.0
2,866200,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9999.0,9991.0,16.0,tight,2,buy_agg,29997.0,3.0,-1.0,3.0,12.0,-5.0,12.0,-6.0,-11.0,-6.0
2,866800,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,10002.0,9994.0,16.0,tight,2,buy_agg,60012.0,4.0,0.0,4.0,11.0,-9.0,11.0,-9.0,-10.0,-9.0
2,866900,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,10001.0,9993.0,16.0,tight,2,buy_agg,20002.0,4.0,-2.0,4.0,13.0,-9.5,13.0,-8.0,-12.0,-8.0
2,867500,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9992.0,10000.0,16.0,tight,2,sell_agg,59952.0,4.0,-2.0,4.0,0.0,-8.0,0.0,-9.5,-9.5,-9.5
2,869900,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9987.0,9995.0,16.0,tight,2,sell_agg,19974.0,-4.0,-1.5,-4.0,2.0,5.0,2.0,-9.0,6.0,-9.0
2,870100,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,10001.0,9993.0,16.0,tight,2,buy_agg,20002.0,2.5,3.0,2.5,3.0,6.0,3.0,-8.0,6.0,-8.0
2,870400,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9999.0,9991.0,16.0,tight,2,buy_agg,39996.0,5.0,3.5,5.0,5.0,1.5,5.0,-3.0,8.0,-3.0
2,872400,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,Mark 67|Mark 49,5248.0,5247.5,1.0,tight,2,buy_agg,78720.0,2.0,2.0,-2.0,-0.5,-0.5,-8.0,4.0,4.0,-7.0
2,872600,VEV_5300,Mark 01,Mark 22,Mark 01|Mark 22,39.0,40.0,2.0,tight,2,sell_agg,78.0,0.0,0.0,-5.0,-1.0,-1.0,-8.0,1.0,4.0,-8.0
2,872600,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,10.0,11.0,2.0,wide,2,sell_agg,20.0,0.0,0.0,-5.0,0.0,-1.0,-8.0,0.5,4.0,-8.0
2,872600,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,3.0,3.5,1.0,tight,2,sell_agg,6.0,0.0,0.0,-5.0,0.0,-1.0,-8.0,0.5,4.0,-8.0
2,872600,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,2,sell_agg,0.0,0.0,0.0,-5.0,0.0,-1.0,-8.0,0.0,4.0,-8.0
2,872600,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,2,sell_agg,0.0,0.0,0.0,-5.0,0.0,-1.0,-8.0,0.0,4.0,-8.0
2,874800,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5247.0,5249.5,5.0,tight,2,sell_agg,41976.0,1.0,1.0,-1.0,-2.0,-2.0,-3.0,6.0,6.0,7.0
2,875900,VEV_4000,Mark 38,Mark 14,Mark 38|Mark 14,1259.0,1248.5,21.0,tight,2,buy_agg,1259.0,-2.0,-2.5,-3.5,-2.0,-2.0,-8.0,14.0,14.0,2.5
2,876500,VEV_5200,Mark 14,Mark 22,Mark 14|Mark 22,84.0,85.0,2.0,tight,2,sell_agg,252.0,0.5,0.0,0.0,3.5,7.0,2.0,11.5,18.0,8.0
2,876500,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,10.0,10.5,1.0,tight,2,sell_agg,30.0,0.0,0.0,0.0,1.0,7.0,2.0,3.0,18.0,8.0
2,876500,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,3.0,3.5,1.0,tight,2,sell_agg,9.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,18.0,8.0
2,876500,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,2,sell_agg,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,18.0,8.0
2,876500,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,2,sell_agg,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,18.0,8.0
2,876900,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9977.0,9985.0,16.0,tight,2,sell_agg,49885.0,-0.5,1.0,-0.5,-2.0,2.5,-2.0,4.0,19.0,4.0
2,878000,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01|Mark 55,5243.0,5245.5,5.0,tight,2,sell_agg,20972.0,6.0,6.0,0.0,7.0,7.0,-2.0,26.0,26.0,-10.0
2,879100,VEV_4000,Mark 14,Mark 38,Mark 14|Mark 38,1237.0,1247.5,21.0,tight,2,sell_agg,2474.0,4.0,4.0,6.5,4.0,4.0,7.5,20.0,20.0,10.0
2,880000,VEV_4000,Mark 14,Mark 38,Mark 14|Mark 38,1242.0,1252.5,21.0,tight,2,sell_agg,3726.0,1.0,1.0,1.0,-2.0,-2.0,-5.0,13.0,13.0,3.0
2,880800,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9993.0,9985.0,16.0,tight,2,buy_agg,49965.0,3.0,-1.0,3.0,7.0,1.5,7.0,0.0,12.0,0.0
2,881200,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5253.0,5250.5,5.0,tight,2,buy_agg,21012.0,1.0,1.0,-7.0,3.0,3.0,2.0,16.0,16.0,-2.0
2,883000,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01|Mark 55,5251.0,5254.0,6.0,wide,2,sell_agg,21004.0,0.0,0.0,-3.0,2.5,2.5,-2.0,20.5,20.5,-16.0
2,884100,VEV_4000,Mark 14,Mark 38,Mark 14|Mark 38,1246.0,1256.5,21.0,tight,2,sell_agg,2492.0,-1.0,-1.0,-1.0,6.5,6.5,4.0,20.0,20.0,-9.0
2,886000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5265.0,5262.5,5.0,tight,2,buy_agg,15795.0,0.0,0.0,1.0,9.0,9.0,-15.0,11.0,11.0,0.0
2,887000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5268.0,5265.5,5.0,tight,2,buy_agg,21072.0,3.0,3.0,-4.0,0.0,0.0,1.0,8.0,8.0,5.0
2,887900,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,Mark 67|Mark 49,5269.0,5268.5,1.0,tight,2,buy_agg,79035.0,-3.0,-3.0,5.0,-4.0,-4.0,8.0,9.0,9.0,14.0
2,889900,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01|Mark 55,5262.0,5264.5,5.0,tight,2,sell_agg,15786.0,1.0,1.0,-4.5,5.0,5.0,-4.0,20.0,20.0,18.0
2,890200,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9994.0,9986.0,16.0,tight,2,buy_agg,49970.0,2.0,0.5,2.0,1.5,7.0,1.5,21.0,21.0,21.0
2,891400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5268.0,5265.5,5.0,tight,2,buy_agg,21072.0,4.0,4.0,5.0,10.0,10.0,-3.0,18.0,18.0,30.0
2,891600,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9976.0,9983.5,15.0,tight,2,sell_agg,59856.0,1.5,1.0,1.5,-1.5,5.5,-1.5,28.5,13.5,28.5
2,891800,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5272.0,5269.5,5.0,tight,2,buy_agg,36904.0,1.5,1.5,2.0,4.0,4.0,0.0,12.0,12.0,28.0
2,892900,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5275.0,5272.5,5.0,tight,2,buy_agg,26375.0,3.0,3.0,-1.0,-2.0,-2.0,9.0,12.0,12.0,25.0
2,894800,VEV_4000,Mark 38,Mark 14,Mark 38|Mark 14,1282.0,1271.5,21.0,tight,2,buy_agg,2564.0,-3.5,-3.5,2.5,1.5,1.5,9.5,6.5,6.5,25.5
2,894900,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,9993.0,9989.0,8.0,tight,2,buy_agg,19986.0,1.0,-2.0,1.0,5.0,2.0,5.0,23.0,8.5,23.0
2,898100,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5277.0,5279.5,5.0,tight,2,sell_agg,42216.0,1.0,1.0,3.0,7.0,7.0,9.0,0.0,0.0,5.0
2,898600,VEV_5300,Mark 01,Mark 22,Mark 01|Mark 22,52.0,53.0,2.0,tight,2,sell_agg,104.0,0.0,0.5,5.5,1.0,2.0,11.0,-1.0,-1.5,4.0
2,898600,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,5.0,5.5,1.0,tight,2,sell_agg,10.0,0.5,0.5,5.5,0.5,2.0,11.0,0.0,-1.5,4.0
2,898600,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,2,sell_agg,0.0,0.0,0.5,5.5,0.0,2.0,11.0,0.0,-1.5,4.0
2,898600,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,2,sell_agg,0.0,0.0,0.5,5.5,0.0,2.0,11.0,0.0,-1.5,4.0
2,899900,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,10001.0,10009.0,16.0,tight,2,sell_agg,30003.0,0.0,1.0,0.0,9.0,-2.0,9.0,-9.0,-8.0,-9.0
2,900500,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5282.0,5284.5,5.0,tight,2,sell_agg,15846.0,-1.0,-1.0,1.0,0.0,0.0,-2.0,-6.5,-6.5,-13.0
2,901000,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5281.0,5283.5,5.0,tight,2,sell_agg,42248.0,-0.5,-0.5,2.0,0.0,0.0,-7.0,-8.0,-8.0,-18.0
2,901700,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55|Mark 01,5284.0,5281.5,5.0,tight,2,buy_agg,21136.0,3.0,3.0,0.0,1.5,1.5,-4.0,-6.0,-6.0,-20.0
2,901800,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01|Mark 55,5279.0,5281.5,5.0,tight,2,sell_agg,42232.0,3.5,3.5,-1.0,2.0,2.0,-6.0,-6.0,-6.0,-23.0
2,902500,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,10019.0,10011.0,16.0,tight,2,buy_agg,50095.0,-4.0,-1.0,-4.0,3.0,-6.0,3.0,-7.0,-6.0,-7.0
2,902700,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,Mark 67|Mark 49,5282.0,5281.5,1.0,tight,2,buy_agg,47538.0,1.5,1.5,-1.0,-2.5,-2.5,5.0,-1.0,-1.0,-9.0
2,903600,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9999.0,10007.0,16.0,tight,2,sell_agg,39996.0,2.0,-3.0,2.0,0.0,-8.0,0.0,-6.0,-1.0,-6.0
2,904000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5285.0,5282.5,5.0,tight,2,buy_agg,26425.0,-4.0,-4.0,6.0,-3.5,-3.5,0.5,-1.0,-1.0,-6.0
2,906500,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55|Mark 01,5280.0,5277.5,5.0,tight,2,buy_agg,36960.0,-1.5,-1.5,7.0,1.0,1.0,1.0,9.0,9.0,0.0
2,910900,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,5.0,5.5,1.0,tight,2,sell_agg,20.0,0.0,-3.5,1.0,0.5,5.5,6.0,0.5,7.0,0.0
2,910900,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,2,sell_agg,0.0,0.0,-3.5,1.0,0.0,5.5,6.0,0.0,7.0,0.0
2,910900,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,2,sell_agg,0.0,0.0,-3.5,1.0,0.0,5.5,6.0,0.0,7.0,0.0
2,912000,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,Mark 67|Mark 49,5276.0,5275.5,1.0,tight,2,buy_agg,47484.0,3.0,3.0,12.0,6.0,6.0,10.0,10.5,10.5,12.0
2,913200,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9992.0,10000.0,16.0,tight,2,sell_agg,19984.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
2,914100,VEV_4000,Mark 38,Mark 14,Mark 38|Mark 14,1292.0,1281.0,22.0,wide,2,buy_agg,2584.0,1.5,1.0,-2.0,6.0,6.0,-9.0,6.5,6.0,-7.0
2,914300,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,Mark 67|Mark 22,5280.0,5279.0,2.0,tight,2,buy_agg,42240.0,4.0,4.0,3.0,7.5,7.5,-7.0,6.0,6.0,-8.0
2,914600,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55|Mark 01,5285.0,5282.5,5.0,tight,2,buy_agg,42280.0,4.0,4.0,3.0,3.5,3.5,-4.0,2.0,2.0,-15.0
2,915400,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5281.0,5283.5,5.0,tight,2,sell_agg,36967.0,5.0,5.0,1.0,1.0,1.0,2.0,-2.5,-2.5,-2.0
2,915700,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,Mark 67|Mark 22,5285.0,5284.0,2.0,tight,2,buy_agg,31710.0,3.5,3.5,-1.0,-0.5,-0.5,4.0,-3.5,-3.5,4.5
2,918200,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,10006.0,9998.0,16.0,tight,2,buy_agg,50030.0,10.0,-1.0,10.0,8.0,-0.5,8.0,-9.0,-7.0,-9.0
2,918800,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5286.0,5283.5,5.0,tight,2,buy_agg,42288.0,1.0,1.0,11.0,-1.0,-1.0,-4.0,-1.5,-1.5,-17.0
2,921800,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,10011.0,10003.0,16.0,tight,2,buy_agg,30033.0,-1.0,1.0,-1.0,-1.5,-2.0,-1.5,7.0,-9.0,7.0
2,922100,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5289.0,5286.5,5.0,tight,2,buy_agg,21156.0,-5.5,-5.5,-2.0,1.0,1.0,-9.0,-9.0,-9.0,9.0
2,923800,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,10006.0,10001.5,9.0,tight,2,buy_agg,60036.0,-8.5,1.5,-8.5,-4.5,-3.0,-4.5,13.5,-4.0,13.5
2,924100,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5285.0,5287.5,5.0,tight,2,sell_agg,31710.0,-3.0,-3.0,-10.0,-6.0,-6.0,-1.0,-9.5,-9.5,22.0
2,924200,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,6.0,6.5,1.0,tight,2,sell_agg,30.0,0.0,-3.0,-11.0,-1.0,-6.0,4.0,-1.0,-7.0,23.0
2,924200,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,2,sell_agg,0.0,0.0,-3.0,-11.0,0.0,-6.0,4.0,0.0,-7.0,23.0
2,924200,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,2,sell_agg,0.0,0.0,-3.0,-11.0,0.0,-6.0,4.0,0.0,-7.0,23.0
2,925100,VEV_4000,Mark 38,Mark 14,Mark 38|Mark 14,1292.0,1281.0,22.0,wide,2,buy_agg,2584.0,1.0,0.5,5.0,-1.5,-0.5,1.0,-2.5,-4.0,35.0
2,927200,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55|Mark 01,5283.0,5280.0,6.0,wide,2,buy_agg,15849.0,0.5,0.5,1.0,-2.0,-2.0,5.0,-6.5,-6.5,22.0
2,927700,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9982.0,9990.0,16.0,tight,2,sell_agg,39928.0,-1.0,-2.0,-1.0,7.0,-1.0,7.0,24.0,-6.5,24.0
2,928800,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9977.0,9985.0,16.0,tight,2,sell_agg,59862.0,11.0,-3.5,11.0,18.0,-6.0,18.0,23.0,-6.0,23.0
2,929100,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5277.0,5279.5,5.0,tight,2,sell_agg,42216.0,1.0,1.0,5.0,-5.0,-5.0,20.0,-5.0,-5.0,18.0
2,929600,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9987.0,9995.0,16.0,tight,2,sell_agg,59922.0,4.0,-5.0,4.0,14.0,-6.0,14.0,20.0,-9.0,20.0
2,929900,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5279.0,5276.5,5.0,tight,2,buy_agg,36953.0,-1.0,-1.0,0.0,1.0,1.0,10.0,-4.0,-4.0,14.0
2,933200,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01|Mark 55,5275.0,5278.0,6.0,wide,2,sell_agg,31650.0,2.5,2.5,3.0,0.5,0.5,12.0,-6.5,-6.5,-14.0
2,934300,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5278.0,5279.0,2.0,tight,2,sell_agg,42224.0,-0.5,-0.5,3.0,-4.5,-4.5,-1.0,-5.5,-5.5,-21.0
2,934900,VEV_5400,Mark 01,Mark 22,Mark 01|Mark 22,16.0,17.0,2.0,wide,2,sell_agg,80.0,-0.5,-2.0,3.0,-1.5,-6.0,-11.0,-1.0,-5.0,-31.0
2,934900,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,5.0,5.5,1.0,tight,2,sell_agg,25.0,0.0,-2.0,3.0,0.0,-6.0,-11.0,0.0,-5.0,-31.0
2,934900,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,2,sell_agg,0.0,0.0,-2.0,3.0,0.0,-6.0,-11.0,0.0,-5.0,-31.0
2,934900,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,2,sell_agg,0.0,0.0,-2.0,3.0,0.0,-6.0,-11.0,0.0,-5.0,-31.0
2,935400,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,10017.0,10025.0,16.0,tight,2,sell_agg,30051.0,-2.0,0.0,-2.0,-12.0,-4.0,-12.0,-28.0,-1.0,-28.0
2,936000,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01|Mark 55,5273.0,5275.5,5.0,tight,2,sell_agg,36911.0,-3.0,-3.0,-10.0,-1.0,-1.0,-17.0,1.0,1.0,-31.0
2,936600,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5270.0,5272.5,5.0,tight,2,sell_agg,42160.0,1.0,1.0,-1.0,4.0,4.0,-7.0,5.0,5.0,-19.0
2,940100,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38|Mark 14,10025.0,10017.0,16.0,tight,2,buy_agg,60150.0,-9.0,-2.5,-9.0,-9.0,-1.5,-9.0,-31.0,1.5,-31.0
2,940500,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,10003.0,10011.0,16.0,tight,2,sell_agg,20006.0,-6.5,0.0,-6.5,-7.0,-2.0,-7.0,-26.0,0.0,-26.0
2,941000,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,Mark 67|Mark 49,5274.0,5273.5,1.0,tight,2,buy_agg,47466.0,0.0,0.0,1.5,-4.0,-4.0,-1.5,1.5,1.5,-19.5
2,941900,HYDROGEL_PACK,Mark 22,Mark 38,Mark 22|Mark 38,10006.0,10010.5,9.0,tight,2,sell_agg,20012.0,-5.5,-2.0,-5.5,-9.5,-1.0,-9.5,-24.5,2.0,-24.5
2,942700,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01|Mark 55,5269.0,5271.5,5.0,tight,2,sell_agg,15807.0,0.0,0.0,-4.0,1.5,1.5,-13.0,7.0,7.0,-19.0
2,942800,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5274.0,5271.5,5.0,tight,2,buy_agg,21096.0,-1.0,-1.0,-6.0,3.0,3.0,-13.0,5.0,5.0,-20.0
2,944300,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9988.0,9996.0,16.0,tight,2,sell_agg,49940.0,-4.0,1.0,-4.0,-4.0,3.0,-4.0,-6.5,1.0,-6.5
2,945100,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55|Mark 01,5278.0,5275.5,5.0,tight,2,buy_agg,42224.0,2.0,2.0,-1.5,1.0,1.0,-5.0,-2.5,-2.5,-1.5
2,945400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55|Mark 14,5279.0,5276.5,5.0,tight,2,buy_agg,15837.0,1.0,1.0,-1.0,1.0,1.0,0.0,-2.0,-2.0,-3.0
2,947900,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14|Mark 38,9983.0,9991.0,16.0,tight,2,sell_agg,59898.0,3.0,-1.0,3.0,-2.0,-2.5,-2.0,6.0,-2.0,6.0
2,947900,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14|Mark 55,5275.0,5277.5,5.0,tight,2,sell_agg,26375.0,-1.0,-1.0,3.0,-2.5,-2.5,-2.0,-2.0,-2.0,6.0
2,948000,VEV_5500,Mark 01,Mark 22,Mark 01|Mark 22,5.0,5.5,1.0,tight,2,sell_agg,20.0,0.0,-1.0,-3.0,0.0,-2.0,-8.0,0.0,-2.0,5.0
2,948000,VEV_6000,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,2,sell_agg,0.0,0.0,-1.0,-3.0,0.0,-2.0,-8.0,0.0,-2.0,5.0
2,948000,VEV_6500,Mark 01,Mark 22,Mark 01|Mark 22,0.0,0.5,1.0,tight,2,sell_agg,0.0,0.0,-1.0,-3.0,0.0,-2.0,-8.0,0.0,-2.0,5.0
