timestamp,s5200,mid5200,s5300,mid5300,m_ext,s_ext,day,tight,m_ext_f,fwd_extract_k
234200,3.0,101.5,2.0,49.0,5264.5,5.0,2,False,5270.0,5.5
234300,3.0,102.5,2.0,50.0,5265.5,5.0,2,False,5271.5,6.0
234400,3.0,102.5,2.0,50.0,5266.5,5.0,2,False,5268.5,2.0
234500,3.0,103.5,3.0,50.5,5267.5,5.0,2,False,5268.0,0.5
234600,3.0,103.5,3.0,50.5,5267.5,5.0,2,False,5267.5,0.0
234700,3.0,104.5,2.0,51.0,5269.0,6.0,2,False,5268.5,-0.5
234800,3.0,105.5,2.0,52.0,5270.5,5.0,2,False,5268.5,-2.0
234900,3.0,105.5,2.0,52.0,5271.0,6.0,2,False,5268.5,-2.5
235000,3.0,104.5,3.0,51.5,5270.5,3.0,2,False,5269.5,-1.0
235100,3.0,105.5,2.0,52.0,5271.5,5.0,2,False,5270.0,-1.5
235200,3.0,105.5,2.0,52.0,5271.5,5.0,2,False,5269.5,-2.0
235300,3.0,106.5,3.0,52.5,5272.0,6.0,2,False,5271.5,-0.5
235400,3.0,106.5,3.0,52.5,5272.5,5.0,2,False,5270.5,-2.0
235500,3.0,107.5,2.0,53.0,5273.0,6.0,2,False,5270.5,-2.5
235600,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5270.0,-3.5
235700,3.0,107.5,2.0,53.0,5273.0,6.0,2,False,5270.5,-2.5
235800,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5270.0,-3.5
235900,3.0,108.5,3.0,53.5,5274.5,5.0,2,False,5268.5,-6.0
236000,3.0,106.5,3.0,52.5,5272.0,6.0,2,False,5268.0,-4.0
236100,3.0,105.5,2.0,52.0,5270.5,5.0,2,False,5268.5,-2.0
236200,3.0,105.5,3.0,51.5,5270.0,6.0,2,False,5268.0,-2.0
236300,3.0,105.5,2.0,52.0,5271.5,5.0,2,False,5266.5,-5.0
236400,3.0,104.5,2.0,51.0,5268.5,5.0,2,False,5265.5,-3.0
236500,3.0,103.5,2.0,51.0,5268.0,6.0,2,False,5265.5,-2.5
236600,3.0,103.5,2.0,51.0,5267.5,5.0,2,False,5264.5,-3.0
236700,3.0,104.5,2.0,51.0,5268.5,5.0,2,False,5262.5,-6.0
236800,3.0,104.5,2.0,51.0,5268.5,5.0,2,False,5263.5,-5.0
236900,3.0,104.5,2.0,51.0,5268.5,5.0,2,False,5263.5,-5.0
237000,4.0,105.0,3.0,51.5,5269.5,5.0,2,False,5263.5,-6.0
237100,3.0,104.5,2.0,51.0,5270.0,2.0,2,False,5260.5,-9.5
237200,4.0,105.0,3.0,51.5,5269.5,5.0,2,False,5261.5,-8.0
237300,3.0,105.5,2.0,52.0,5271.5,5.0,2,False,5261.0,-10.5
237400,3.0,105.5,2.0,52.0,5270.5,5.0,2,False,5261.5,-9.0
237500,3.0,105.5,2.0,52.0,5270.5,5.0,2,False,5263.5,-7.0
237600,3.0,106.5,3.0,52.5,5270.0,2.0,2,False,5264.5,-5.5
237700,3.0,105.5,2.0,52.0,5270.5,5.0,2,False,5264.5,-6.0
237800,3.0,105.5,3.0,51.5,5270.0,6.0,2,False,5264.5,-5.5
237900,3.0,104.5,2.0,51.0,5268.5,5.0,2,False,5264.5,-4.0
238000,3.0,103.5,2.0,51.0,5268.0,6.0,2,False,5264.5,-3.5
238100,3.0,104.5,2.0,51.0,5268.5,5.0,2,False,5265.5,-3.0
238200,3.0,103.5,2.0,51.0,5268.0,6.0,2,False,5266.5,-1.5
238300,3.0,102.5,2.0,50.0,5266.5,5.0,2,False,5268.5,2.0
238400,3.0,102.5,2.0,50.0,5265.5,5.0,2,False,5270.5,5.0
238500,3.0,102.5,2.0,50.0,5265.5,5.0,2,False,5268.5,3.0
238600,3.0,101.5,2.0,49.0,5264.5,5.0,2,False,5268.5,4.0
238700,3.0,100.5,3.0,48.5,5262.5,5.0,2,False,5270.5,8.0
238800,3.0,100.5,2.0,49.0,5263.5,5.0,2,False,5270.5,7.0
238900,3.0,100.5,2.0,49.0,5263.5,5.0,2,False,5270.5,7.0
239000,3.0,100.5,2.0,49.0,5263.5,5.0,2,False,5270.5,7.0
239100,3.0,98.5,2.0,48.0,5260.5,5.0,2,False,5270.0,9.5
239200,3.0,99.5,2.0,48.0,5261.5,5.0,2,False,5271.5,10.0
239300,3.0,99.5,2.0,48.0,5261.0,6.0,2,False,5271.5,10.5
239400,1.0,98.5,1.0,47.5,5261.5,5.0,2,True,5272.5,11.0
239500,3.0,100.5,2.0,49.0,5263.5,5.0,2,False,5273.5,10.0
239600,3.0,100.5,2.0,49.0,5264.5,3.0,2,False,5276.5,12.0
239700,3.0,100.5,2.0,49.0,5264.5,3.0,2,False,5276.0,11.5
239800,3.0,101.5,2.0,49.0,5264.5,5.0,2,False,5274.0,9.5
239900,3.0,101.5,2.0,49.0,5264.5,5.0,2,False,5275.0,10.5
240000,3.0,101.5,2.0,49.0,5264.5,5.0,2,False,5273.5,9.0
240100,3.0,102.5,2.0,50.0,5265.5,5.0,2,False,5273.5,8.0
240200,3.0,102.5,2.0,50.0,5266.5,5.0,2,False,5273.5,7.0
240300,4.0,104.0,2.0,51.0,5268.5,5.0,2,False,5273.5,5.0
240400,3.0,105.5,2.0,52.0,5270.5,5.0,2,False,5273.5,3.0
240500,3.0,104.5,2.0,51.0,5268.5,5.0,2,False,5273.5,5.0
240600,3.0,104.5,2.0,51.0,5268.5,5.0,2,False,5275.5,7.0
240700,3.0,104.5,2.0,51.0,5270.5,3.0,2,False,5274.5,4.0
240800,3.0,105.5,2.0,52.0,5270.5,5.0,2,False,5274.5,4.0
240900,3.0,105.5,2.0,52.0,5270.5,5.0,2,False,5273.0,2.5
241000,3.0,105.5,2.0,52.0,5270.5,5.0,2,False,5274.5,4.0
241100,4.0,105.0,3.0,51.5,5270.0,6.0,2,False,5272.5,2.5
241200,4.0,106.0,2.0,52.0,5271.5,5.0,2,False,5271.5,0.0
241300,3.0,106.5,3.0,52.5,5271.5,5.0,2,False,5271.0,-0.5
241400,3.0,106.5,2.0,53.0,5272.5,5.0,2,False,5270.5,-2.0
241500,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5271.5,-2.0
241600,3.0,109.5,2.0,54.0,5276.5,5.0,2,False,5273.5,-3.0
241700,3.0,109.5,2.0,54.0,5276.0,6.0,2,False,5274.0,-2.0
241800,3.0,108.5,2.0,54.0,5274.0,2.0,2,False,5274.5,0.5
241900,3.0,108.5,2.0,54.0,5275.0,6.0,2,False,5274.0,-1.0
242000,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5275.5,2.0
242100,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5275.5,2.0
242200,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5275.5,2.0
242300,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5274.5,1.0
242400,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5274.5,1.0
242500,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5274.5,1.0
242600,3.0,107.5,3.0,53.5,5275.5,3.0,2,False,5274.0,-1.5
242700,3.0,107.5,2.0,53.0,5274.5,3.0,2,False,5272.5,-2.0
242800,3.0,107.5,3.0,53.5,5274.5,5.0,2,False,5272.5,-2.0
242900,4.0,107.0,2.0,53.0,5273.0,6.0,2,False,5273.5,0.5
243000,3.0,108.5,2.0,54.0,5274.5,5.0,2,False,5272.5,-2.0
243100,4.0,107.0,2.0,53.0,5272.5,5.0,2,False,5272.5,0.0
243200,3.0,106.5,3.0,52.5,5271.5,5.0,2,False,5271.5,0.0
243300,3.0,105.5,2.0,52.0,5271.0,6.0,2,False,5272.5,1.5
243400,3.0,105.5,2.0,52.0,5270.5,5.0,2,False,5272.5,2.0
243500,3.0,106.5,3.0,52.5,5271.5,5.0,2,False,5272.0,0.5
243600,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5271.5,-2.0
243700,3.0,107.5,3.0,53.5,5274.0,6.0,2,False,5272.5,-1.5
243800,3.0,108.5,2.0,54.0,5274.5,5.0,2,False,5273.0,-1.5
243900,3.0,107.5,3.0,53.5,5274.0,6.0,2,False,5273.5,-0.5
244000,3.0,108.5,2.0,54.0,5275.5,5.0,2,False,5273.0,-2.5
244100,4.0,109.0,2.0,54.0,5275.5,5.0,2,False,5273.5,-2.0
244200,4.0,109.0,2.0,54.0,5275.5,5.0,2,False,5274.5,-1.0
244300,3.0,108.5,2.0,54.0,5274.5,5.0,2,False,5275.5,1.0
244400,3.0,108.5,2.0,54.0,5274.5,5.0,2,False,5278.5,4.0
244500,3.0,108.5,3.0,53.5,5274.5,5.0,2,False,5277.5,3.0
244600,3.0,107.5,2.0,53.0,5274.0,4.0,2,False,5278.5,4.5
244700,3.0,106.5,2.0,53.0,5272.5,5.0,2,False,5278.0,5.5
244800,4.0,107.0,2.0,53.0,5272.5,5.0,2,False,5278.0,5.5
244900,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5279.5,6.0
245000,3.0,106.5,2.0,53.0,5272.5,5.0,2,False,5277.5,5.0
245100,4.0,107.0,2.0,53.0,5272.5,5.0,2,False,5277.5,5.0
245200,4.0,106.0,2.0,52.0,5271.5,5.0,2,False,5278.5,7.0
245300,3.0,106.5,2.0,53.0,5272.5,5.0,2,False,5277.0,4.5
245400,3.0,106.5,3.0,52.5,5272.5,5.0,2,False,5277.5,5.0
245500,3.0,106.5,3.0,52.5,5272.0,6.0,2,False,5278.5,6.5
245600,3.0,105.5,2.0,52.0,5271.5,5.0,2,False,5276.5,5.0
245700,3.0,106.5,2.0,53.0,5272.5,5.0,2,False,5276.5,4.0
245800,3.0,107.5,2.0,53.0,5273.0,6.0,2,False,5276.5,3.5
245900,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5278.5,5.0
246000,3.0,107.5,2.0,53.0,5273.0,6.0,2,False,5279.5,6.5
246100,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5277.0,3.5
246200,3.0,108.5,3.0,53.5,5274.5,5.0,2,False,5276.5,2.0
246300,3.0,109.5,2.0,54.0,5275.5,5.0,2,False,5276.5,1.0
246400,3.0,110.5,2.0,55.0,5278.5,5.0,2,False,5276.0,-2.5
246500,3.0,110.5,2.0,55.0,5277.5,5.0,2,False,5274.5,-3.0
246600,3.0,111.5,3.0,55.5,5278.5,5.0,2,False,5272.5,-6.0
246700,3.0,110.5,2.0,55.0,5278.0,6.0,2,False,5271.0,-7.0
246800,3.0,110.5,2.0,55.0,5278.0,6.0,2,False,5272.0,-6.0
246900,4.0,111.0,3.0,55.5,5279.5,3.0,2,False,5272.5,-7.0
247000,3.0,110.5,2.0,55.0,5277.5,5.0,2,False,5272.5,-5.0
247100,3.0,110.5,2.0,55.0,5277.5,5.0,2,False,5273.5,-4.0
247200,4.0,111.0,3.0,55.5,5278.5,5.0,2,False,5274.5,-4.0
247300,2.0,110.0,2.0,55.0,5277.0,6.0,2,True,5276.0,-1.0
247400,3.0,109.5,2.0,55.0,5277.5,5.0,2,False,5276.5,-1.0
247500,3.0,110.5,2.0,55.0,5278.5,5.0,2,False,5277.5,-1.0
247600,3.0,109.5,3.0,54.5,5276.5,5.0,2,False,5275.0,-1.5
247700,3.0,109.5,3.0,54.5,5276.5,5.0,2,False,5276.5,0.0
247800,3.0,109.5,3.0,54.5,5276.5,5.0,2,False,5278.5,2.0
247900,3.0,110.5,2.0,55.0,5278.5,5.0,2,False,5278.5,0.0
248000,3.0,110.5,2.0,55.0,5279.5,3.0,2,False,5277.5,-2.0
248100,3.0,109.5,2.0,55.0,5277.0,6.0,2,False,5278.5,1.5
248200,3.0,109.5,3.0,54.5,5276.5,5.0,2,False,5277.5,1.0
248300,3.0,109.5,3.0,54.5,5276.5,5.0,2,False,5276.5,0.0
248400,4.0,109.0,2.0,54.0,5276.0,6.0,2,False,5274.0,-2.0
248500,4.0,108.0,3.0,53.5,5274.5,5.0,2,False,5276.5,2.0
248600,2.0,107.0,2.0,53.0,5272.5,5.0,2,True,5276.5,4.0
248700,3.0,106.5,2.0,53.0,5271.0,2.0,2,False,5275.5,4.5
248800,3.0,107.5,2.0,53.0,5272.0,2.0,2,False,5274.0,2.0
248900,3.0,106.5,2.0,53.0,5272.5,5.0,2,False,5273.5,1.0
249000,3.0,106.5,2.0,53.0,5272.5,5.0,2,False,5272.5,0.0
249100,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5272.5,-1.0
249200,3.0,108.5,2.0,54.0,5274.5,5.0,2,False,5273.5,-1.0
249300,4.0,109.0,2.0,54.0,5276.0,6.0,2,False,5274.5,-1.5
249400,3.0,108.5,2.0,54.0,5276.5,3.0,2,False,5274.5,-2.0
249500,3.0,110.5,2.0,55.0,5277.5,5.0,2,False,5273.5,-4.0
249600,3.0,109.5,3.0,54.5,5275.0,2.0,2,False,5274.0,-1.0
249700,3.0,109.5,3.0,54.5,5276.5,5.0,2,False,5274.5,-2.0
249800,3.0,110.5,2.0,55.0,5278.5,5.0,2,False,5273.5,-5.0
249900,3.0,110.5,3.0,55.5,5278.5,5.0,2,False,5273.5,-5.0
250000,3.0,109.5,2.0,55.0,5277.5,5.0,2,False,5272.5,-5.0
250100,3.0,110.5,3.0,55.5,5278.5,5.0,2,False,5273.0,-5.5
250200,4.0,110.0,2.0,55.0,5277.5,5.0,2,False,5272.5,-5.0
250300,3.0,109.5,3.0,54.5,5276.5,5.0,2,False,5270.5,-6.0
250400,4.0,109.0,2.0,54.0,5274.0,2.0,2,False,5270.5,-3.5
250500,3.0,109.5,3.0,54.5,5276.5,5.0,2,False,5269.5,-7.0
250600,3.0,109.5,3.0,54.5,5276.5,5.0,2,False,5270.0,-6.5
250700,2.0,109.0,2.0,54.0,5275.5,5.0,2,True,5268.5,-7.0
250800,3.0,107.5,2.0,53.0,5274.0,6.0,2,False,5269.5,-4.5
250900,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5267.0,-6.5
251000,3.0,106.5,3.0,52.5,5272.5,5.0,2,False,5267.5,-5.0
251100,3.0,106.5,2.0,53.0,5272.5,5.0,2,False,5266.5,-6.0
251200,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5266.5,-7.0
251300,3.0,107.5,2.0,53.0,5274.5,3.0,2,False,5266.5,-8.0
251400,4.0,108.0,3.0,53.5,5274.5,5.0,2,False,5266.5,-8.0
251500,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5266.0,-7.5
251600,3.0,107.5,2.0,53.0,5274.0,6.0,2,False,5265.5,-8.5
251700,3.0,107.5,3.0,53.5,5274.5,5.0,2,False,5265.5,-9.0
251800,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5266.5,-7.0
251900,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5265.5,-8.0
252000,3.0,106.5,2.0,53.0,5272.5,5.0,2,False,5267.5,-5.0
252100,4.0,107.0,2.0,53.0,5273.0,6.0,2,False,5269.0,-4.0
252200,3.0,106.5,2.0,53.0,5272.5,5.0,2,False,5268.0,-4.5
252300,3.0,105.5,2.0,52.0,5270.5,5.0,2,False,5267.5,-3.0
252400,3.0,105.5,2.0,52.0,5270.5,5.0,2,False,5268.0,-2.5
252500,3.0,104.5,2.0,51.0,5269.5,5.0,2,False,5269.5,0.0
252600,3.0,104.5,3.0,51.5,5270.0,6.0,2,False,5267.0,-3.0
252700,4.0,104.0,2.0,51.0,5268.5,5.0,2,False,5267.5,-1.0
252800,3.0,104.5,2.0,51.0,5269.5,5.0,2,False,5265.5,-4.0
252900,3.0,103.5,2.0,51.0,5267.0,2.0,2,False,5263.5,-3.5
253000,1.0,102.5,1.0,49.5,5267.5,5.0,2,True,5265.5,-2.0
253100,3.0,102.5,2.0,50.0,5266.5,5.0,2,False,5266.0,-0.5
253200,3.0,102.5,2.0,50.0,5266.5,5.0,2,False,5267.0,0.5
253300,3.0,102.5,2.0,50.0,5266.5,5.0,2,False,5267.5,1.0
253400,3.0,102.5,2.0,50.0,5266.5,5.0,2,False,5269.5,3.0
253500,3.0,102.5,2.0,50.0,5266.0,6.0,2,False,5267.5,1.5
253600,3.0,101.5,2.0,50.0,5265.5,5.0,2,False,5266.5,1.0
253700,3.0,102.5,2.0,50.0,5265.5,5.0,2,False,5267.5,2.0
253800,3.0,102.5,2.0,50.0,5266.5,5.0,2,False,5268.5,2.0
253900,2.0,103.0,2.0,50.0,5265.5,5.0,2,True,5268.5,3.0
254000,3.0,103.5,3.0,50.5,5267.5,5.0,2,False,5268.5,1.0
254100,3.0,104.5,2.0,51.0,5269.0,6.0,2,False,5268.5,-0.5
254200,3.0,103.5,3.0,50.5,5268.0,6.0,2,False,5267.5,-0.5
254300,3.0,103.5,2.0,50.0,5267.5,5.0,2,False,5268.0,0.5
254400,3.0,103.5,3.0,50.5,5268.0,6.0,2,False,5267.5,-0.5
254500,3.0,104.5,2.0,51.0,5269.5,5.0,2,False,5266.5,-3.0
254600,3.0,102.5,2.0,50.0,5267.0,6.0,2,False,5266.0,-1.0
254700,3.0,103.5,2.0,50.0,5267.5,5.0,2,False,5268.0,0.5
254800,3.0,102.5,2.0,50.0,5265.5,5.0,2,False,5266.5,1.0
254900,3.0,100.5,2.0,49.0,5263.5,5.0,2,False,5265.5,2.0
255000,3.0,101.5,2.0,49.0,5265.5,5.0,2,False,5266.5,1.0
255100,3.0,102.5,2.0,50.0,5266.0,6.0,2,False,5266.5,0.5
255200,3.0,102.5,2.0,50.0,5267.0,6.0,2,False,5268.0,1.0
255300,3.0,103.5,3.0,50.5,5267.5,5.0,2,False,5268.5,1.0
255400,3.0,104.5,2.0,51.0,5269.5,5.0,2,False,5268.5,-1.0
255500,3.0,103.5,2.0,50.0,5267.5,5.0,2,False,5268.5,1.0
255600,3.0,102.5,2.0,50.0,5266.5,5.0,2,False,5269.5,3.0
255700,3.0,103.5,3.0,50.5,5267.5,5.0,2,False,5270.5,3.0
255800,3.0,103.5,2.0,51.0,5268.5,5.0,2,False,5271.5,3.0
255900,3.0,103.5,2.0,51.0,5268.5,5.0,2,False,5271.5,3.0
256000,3.0,103.5,2.0,51.0,5268.5,5.0,2,False,5270.5,2.0
256100,3.0,103.5,2.0,51.0,5268.5,5.0,2,False,5273.5,5.0
256200,3.0,103.5,3.0,50.5,5267.5,5.0,2,False,5274.0,6.5
256300,3.0,103.5,2.0,51.0,5268.0,6.0,2,False,5275.5,7.5
256400,3.0,103.5,3.0,50.5,5267.5,5.0,2,False,5275.5,8.0
256500,3.0,102.5,2.0,50.0,5266.5,5.0,2,False,5274.5,8.0
256600,3.0,103.5,3.0,50.5,5266.0,2.0,2,False,5275.5,9.5
256700,3.0,103.5,2.0,51.0,5268.0,6.0,2,False,5274.5,6.5
256800,3.0,102.5,2.0,50.0,5266.5,5.0,2,False,5274.0,7.5
256900,3.0,102.5,2.0,50.0,5265.5,5.0,2,False,5274.5,9.0
257000,3.0,102.5,2.0,50.0,5266.5,5.0,2,False,5275.0,8.5
257100,3.0,102.5,2.0,50.0,5266.5,5.0,2,False,5275.5,9.0
257200,3.0,103.5,2.0,51.0,5268.0,6.0,2,False,5274.5,6.5
257300,3.0,104.5,2.0,51.0,5268.5,5.0,2,False,5274.5,6.0
257400,3.0,104.5,2.0,51.0,5268.5,5.0,2,False,5276.5,8.0
257500,3.0,104.5,2.0,51.0,5268.5,5.0,2,False,5276.0,7.5
257600,3.0,104.5,3.0,51.5,5269.5,5.0,2,False,5276.5,7.0
257700,3.0,105.5,2.0,52.0,5270.5,5.0,2,False,5277.5,7.0
257800,3.0,106.5,2.0,52.0,5271.5,5.0,2,False,5276.5,5.0
257900,3.0,105.5,2.0,52.0,5271.5,5.0,2,False,5276.5,5.0
258000,3.0,106.5,3.0,52.5,5270.5,1.0,2,False,5278.0,7.5
258100,3.0,107.5,2.0,53.0,5273.5,5.0,2,False,5277.5,4.0
258200,3.0,107.5,2.0,53.0,5274.0,6.0,2,False,5277.5,3.5
258300,3.0,108.5,2.0,54.0,5275.5,5.0,2,False,5276.5,1.0
258400,3.0,108.5,2.0,54.0,5275.5,5.0,2,False,5277.5,2.0
258500,3.0,107.5,2.0,53.0,5274.5,5.0,2,False,5278.5,4.0
258600,3.0,108.5,2.0,54.0,5275.5,5.0,2,False,5278.0,2.5
258700,3.0,107.5,2.0,53.0,5274.5,5.0,2,False,5278.0,3.5
258800,3.0,107.5,2.0,53.0,5274.0,6.0,2,False,5277.5,3.5
258900,3.0,107.5,2.0,53.0,5274.5,5.0,2,False,5278.5,4.0
259000,3.0,108.5,3.0,53.5,5275.0,6.0,2,False,5277.5,2.5
259100,3.0,108.5,2.0,54.0,5275.5,5.0,2,False,5278.5,3.0
259200,3.0,107.5,3.0,53.5,5274.5,5.0,2,False,5279.5,5.0
259300,4.0,108.0,3.0,53.5,5274.5,5.0,2,False,5278.5,4.0
259400,4.0,109.0,2.0,54.0,5276.5,5.0,2,False,5279.5,3.0
259500,4.0,109.0,2.0,54.0,5276.0,6.0,2,False,5278.5,2.5
259600,3.0,109.5,3.0,54.5,5276.5,5.0,2,False,5281.0,4.5
259700,4.0,110.0,2.0,55.0,5277.5,5.0,2,False,5280.5,3.0
259800,3.0,109.5,3.0,54.5,5276.5,5.0,2,False,5279.5,3.0
259900,3.0,109.5,2.0,54.0,5276.5,5.0,2,False,5280.0,3.5
260000,3.0,110.5,2.0,55.0,5278.0,6.0,2,False,5281.0,3.0
260100,3.0,110.5,2.0,55.0,5277.5,5.0,2,False,5282.5,5.0
260200,3.0,110.5,2.0,55.0,5277.5,5.0,2,False,5282.0,4.5
260300,3.0,109.5,3.0,54.5,5276.5,5.0,2,False,5283.5,7.0
260400,3.0,109.5,2.0,55.0,5277.5,5.0,2,False,5282.5,5.0
260500,3.0,110.5,2.0,55.0,5278.5,5.0,2,False,5280.5,2.0
260600,3.0,110.5,2.0,55.0,5278.0,6.0,2,False,5279.5,1.5
260700,3.0,110.5,2.0,55.0,5278.0,6.0,2,False,5278.5,0.5
260800,4.0,110.0,2.0,55.0,5277.5,5.0,2,False,5279.5,2.0
260900,4.0,111.0,2.0,55.0,5278.5,5.0,2,False,5279.5,1.0
261000,4.0,110.0,2.0,55.0,5277.5,5.0,2,False,5279.5,2.0
261100,3.0,110.5,2.0,55.0,5278.5,5.0,2,False,5279.5,1.0
261200,3.0,111.5,2.0,56.0,5279.5,5.0,2,False,5279.5,0.0
261300,3.0,110.5,2.0,55.0,5278.5,5.0,2,False,5281.5,3.0
261400,3.0,111.5,2.0,56.0,5279.5,5.0,2,False,5281.5,2.0
261500,3.0,110.5,2.0,55.0,5278.5,5.0,2,False,5282.5,4.0
261600,3.0,112.5,2.0,56.0,5281.0,6.0,2,False,5281.0,0.0
261700,3.0,111.5,2.0,56.0,5280.5,5.0,2,False,5281.5,1.0
261800,3.0,111.5,3.0,55.5,5279.5,5.0,2,False,5282.5,3.0
261900,3.0,111.5,2.0,56.0,5280.0,6.0,2,False,5283.5,3.5
262000,3.0,113.5,2.0,57.0,5281.0,2.0,2,False,5283.0,2.0
262100,3.0,113.5,2.0,57.0,5282.5,5.0,2,False,5284.5,2.0
262200,3.0,113.5,2.0,57.0,5282.0,6.0,2,False,5286.5,4.5
262300,3.0,114.5,3.0,57.5,5283.5,5.0,2,False,5286.5,3.0
262400,3.0,113.5,2.0,57.0,5282.5,5.0,2,False,5286.5,4.0
262500,3.0,112.5,2.0,56.0,5280.5,5.0,2,False,5285.5,5.0
262600,3.0,111.5,2.0,56.0,5279.5,5.0,2,False,5285.5,6.0
262700,3.0,110.5,2.0,55.0,5278.5,5.0,2,False,5285.5,7.0
262800,3.0,111.5,3.0,55.5,5279.5,5.0,2,False,5284.5,5.0
262900,3.0,111.5,3.0,55.5,5279.5,5.0,2,False,5286.0,6.5
263000,3.0,111.5,2.0,56.0,5279.5,5.0,2,False,5286.5,7.0
263100,3.0,111.5,3.0,55.5,5279.5,5.0,2,False,5287.5,8.0
263200,3.0,111.5,2.0,56.0,5279.5,5.0,2,False,5287.5,8.0
263300,3.0,112.5,3.0,56.5,5281.5,5.0,2,False,5287.5,6.0
263400,3.0,112.5,3.0,56.5,5281.5,5.0,2,False,5287.5,6.0
263500,3.0,112.5,2.0,56.0,5282.5,3.0,2,False,5287.5,5.0
263600,3.0,112.5,2.0,56.0,5281.0,6.0,2,False,5287.0,6.0
263700,3.0,112.5,3.0,56.5,5281.5,5.0,2,False,5287.0,5.5
263800,3.0,113.5,2.0,57.0,5282.5,5.0,2,False,5287.5,5.0
263900,4.0,114.0,3.0,57.5,5283.5,5.0,2,False,5289.5,6.0
264000,4.0,114.0,2.0,57.0,5283.0,6.0,2,False,5288.5,5.5
264100,3.0,114.5,2.0,58.0,5284.5,5.0,2,False,5288.0,3.5
264200,3.0,116.5,3.0,58.5,5286.5,5.0,2,False,5288.5,2.0
264300,4.0,116.0,3.0,58.5,5286.5,3.0,2,False,5289.0,2.5
264400,3.0,116.5,2.0,59.0,5286.5,5.0,2,False,5290.0,3.5
264500,3.0,115.5,2.0,58.0,5285.5,5.0,2,False,5289.0,3.5
264600,3.0,115.5,3.0,58.5,5285.5,5.0,2,False,5287.5,2.0
264700,3.0,115.5,3.0,58.5,5285.5,5.0,2,False,5286.5,1.0
264800,4.0,115.0,2.0,58.0,5284.5,5.0,2,False,5285.5,1.0
264900,4.0,116.0,3.0,58.5,5286.0,6.0,2,False,5285.5,-0.5
265000,3.0,116.5,2.0,59.0,5286.5,5.0,2,False,5286.5,0.0
265100,3.0,117.5,3.0,59.5,5287.5,5.0,2,False,5285.5,-2.0
265200,4.0,117.0,3.0,59.5,5287.5,5.0,2,False,5284.0,-3.5
265300,4.0,117.0,2.0,59.0,5287.5,5.0,2,False,5285.5,-2.0
265400,4.0,117.0,2.0,59.0,5287.5,5.0,2,False,5285.5,-2.0
265500,2.0,118.0,2.0,60.0,5287.5,5.0,2,True,5284.0,-3.5
265600,3.0,116.5,2.0,59.0,5287.0,6.0,2,False,5285.5,-1.5
265700,2.0,117.0,2.0,59.0,5287.0,6.0,2,True,5285.5,-1.5
265800,4.0,117.0,2.0,59.0,5287.5,5.0,2,False,5283.5,-4.0
265900,3.0,117.5,3.0,59.5,5289.5,3.0,2,False,5283.0,-6.5
266000,4.0,118.0,2.0,60.0,5288.5,5.0,2,False,5283.5,-5.0
266100,3.0,117.5,3.0,59.5,5288.0,6.0,2,False,5281.5,-6.5
266200,3.0,117.5,3.0,59.5,5288.5,5.0,2,False,5282.5,-6.0
266300,4.0,118.0,2.0,60.0,5289.0,6.0,2,False,5282.0,-7.0
266400,4.0,119.0,3.0,60.5,5290.0,6.0,2,False,5284.0,-6.0
266500,4.0,118.0,2.0,60.0,5289.0,6.0,2,False,5283.0,-6.0
266600,3.0,117.5,3.0,59.5,5287.5,5.0,2,False,5284.0,-3.5
266700,2.0,117.0,2.0,59.0,5286.5,5.0,2,True,5283.5,-3.0
266800,3.0,115.5,2.0,58.0,5285.5,5.0,2,False,5283.0,-2.5
266900,3.0,115.5,3.0,58.5,5285.5,5.0,2,False,5280.5,-5.0
267000,3.0,116.5,2.0,59.0,5286.5,5.0,2,False,5277.5,-9.0
267100,3.0,115.5,2.0,58.0,5285.5,5.0,2,False,5279.5,-6.0
267200,3.0,114.5,3.0,57.5,5284.0,6.0,2,False,5279.0,-5.0
267300,3.0,115.5,3.0,58.5,5285.5,5.0,2,False,5279.5,-6.0
267400,3.0,115.5,2.0,58.0,5285.5,5.0,2,False,5278.5,-7.0
267500,3.0,114.5,3.0,57.5,5284.0,6.0,2,False,5278.0,-6.0
267600,3.0,115.5,3.0,58.5,5285.5,5.0,2,False,5277.5,-8.0
267700,3.0,115.5,3.0,58.5,5285.5,5.0,2,False,5277.5,-8.0
