day,timestamp,n_prints,n_sym,buyer0,seller0,bu_n,se_n,burst_ge4,type_01_22_multi_vev
1,905200,1,1,Mark 14,Mark 55,1,1,False,False
1,907000,1,1,Mark 55,Mark 14,1,1,False,False
1,907300,1,1,Mark 14,Mark 55,1,1,False,False
1,908700,1,1,Mark 38,Mark 14,1,1,False,False
1,909300,1,1,Mark 38,Mark 14,1,1,False,False
1,911600,1,1,Mark 55,Mark 01,1,1,False,False
1,912000,1,1,Mark 14,Mark 38,1,1,False,False
1,912600,1,1,Mark 14,Mark 38,1,1,False,False
1,913100,1,1,Mark 14,Mark 55,1,1,False,False
1,914400,1,1,Mark 38,Mark 14,1,1,False,False
1,914700,1,1,Mark 67,Mark 49,1,1,False,False
1,914800,1,1,Mark 38,Mark 14,1,1,False,False
1,915200,1,1,Mark 14,Mark 38,1,1,False,False
1,917300,1,1,Mark 55,Mark 01,1,1,False,False
1,917900,1,1,Mark 38,Mark 14,1,1,False,False
1,918500,1,1,Mark 14,Mark 38,1,1,False,False
1,921000,4,4,Mark 01,Mark 22,1,1,True,True
1,923000,1,1,Mark 14,Mark 55,1,1,False,False
1,924500,1,1,Mark 14,Mark 38,1,1,False,False
1,925400,1,1,Mark 14,Mark 38,1,1,False,False
1,925900,1,1,Mark 38,Mark 14,1,1,False,False
1,928000,1,1,Mark 14,Mark 38,1,1,False,False
1,928400,3,3,Mark 01,Mark 22,1,1,False,False
1,928500,1,1,Mark 38,Mark 14,1,1,False,False
1,929100,1,1,Mark 38,Mark 14,1,1,False,False
1,929300,1,1,Mark 38,Mark 14,1,1,False,False
1,929500,1,1,Mark 38,Mark 14,1,1,False,False
1,929800,1,1,Mark 14,Mark 38,1,1,False,False
1,930800,1,1,Mark 38,Mark 14,1,1,False,False
1,931200,1,1,Mark 01,Mark 55,1,1,False,False
1,932100,1,1,Mark 14,Mark 38,1,1,False,False
1,934300,1,1,Mark 14,Mark 38,1,1,False,False
1,936400,1,1,Mark 38,Mark 22,1,1,False,False
1,936500,1,1,Mark 14,Mark 38,1,1,False,False
1,936600,1,1,Mark 14,Mark 55,1,1,False,False
1,936700,1,1,Mark 14,Mark 38,1,1,False,False
1,937300,4,4,Mark 01,Mark 22,1,1,True,True
1,937700,1,1,Mark 14,Mark 38,1,1,False,False
1,937800,1,1,Mark 01,Mark 55,1,1,False,False
1,938200,1,1,Mark 55,Mark 14,1,1,False,False
1,938900,1,1,Mark 38,Mark 14,1,1,False,False
1,943100,4,4,Mark 01,Mark 22,1,1,True,True
1,944800,1,1,Mark 55,Mark 01,1,1,False,False
1,946400,1,1,Mark 38,Mark 14,1,1,False,False
1,946800,1,1,Mark 55,Mark 14,1,1,False,False
1,948500,5,5,Mark 01,Mark 22,1,1,True,True
1,948700,1,1,Mark 67,Mark 22,1,1,False,False
1,949400,1,1,Mark 67,Mark 22,1,1,False,False
1,950000,1,1,Mark 38,Mark 14,1,1,False,False
1,950300,5,5,Mark 14,Mark 38,2,2,True,False
1,950700,1,1,Mark 38,Mark 14,1,1,False,False
1,951500,1,1,Mark 55,Mark 01,1,1,False,False
1,953400,1,1,Mark 38,Mark 14,1,1,False,False
1,953700,1,1,Mark 38,Mark 14,1,1,False,False
1,953800,1,1,Mark 38,Mark 14,1,1,False,False
1,957800,1,1,Mark 14,Mark 38,1,1,False,False
1,960700,1,1,Mark 55,Mark 01,1,1,False,False
1,960800,1,1,Mark 38,Mark 14,1,1,False,False
1,962900,1,1,Mark 38,Mark 14,1,1,False,False
1,963300,1,1,Mark 14,Mark 55,1,1,False,False
1,963500,1,1,Mark 14,Mark 55,1,1,False,False
1,963900,1,1,Mark 38,Mark 14,1,1,False,False
1,964000,1,1,Mark 14,Mark 38,1,1,False,False
1,964700,1,1,Mark 14,Mark 38,1,1,False,False
1,965000,1,1,Mark 01,Mark 55,1,1,False,False
1,966200,1,1,Mark 01,Mark 55,1,1,False,False
1,966900,1,1,Mark 38,Mark 14,1,1,False,False
1,968200,1,1,Mark 14,Mark 38,1,1,False,False
1,970500,1,1,Mark 14,Mark 38,1,1,False,False
1,971900,1,1,Mark 38,Mark 14,1,1,False,False
1,972800,1,1,Mark 01,Mark 55,1,1,False,False
1,973300,1,1,Mark 55,Mark 01,1,1,False,False
1,975400,1,1,Mark 01,Mark 55,1,1,False,False
1,977200,1,1,Mark 38,Mark 14,1,1,False,False
1,977600,1,1,Mark 14,Mark 38,1,1,False,False
1,979200,1,1,Mark 14,Mark 38,1,1,False,False
1,979700,1,1,Mark 38,Mark 14,1,1,False,False
1,982000,1,1,Mark 55,Mark 01,1,1,False,False
1,982900,1,1,Mark 14,Mark 38,1,1,False,False
1,984700,1,1,Mark 67,Mark 22,1,1,False,False
1,984900,1,1,Mark 55,Mark 14,1,1,False,False
1,985400,1,1,Mark 38,Mark 14,1,1,False,False
1,985600,1,1,Mark 67,Mark 49,1,1,False,False
1,985800,1,1,Mark 38,Mark 14,1,1,False,False
1,986300,1,1,Mark 67,Mark 22,1,1,False,False
1,988000,2,2,Mark 14,Mark 38,2,2,False,False
1,988100,6,6,Mark 14,Mark 22,2,1,True,False
1,988400,1,1,Mark 14,Mark 38,1,1,False,False
1,989000,1,1,Mark 14,Mark 38,1,1,False,False
1,990300,3,3,Mark 01,Mark 22,1,1,False,False
1,991500,1,1,Mark 14,Mark 55,1,1,False,False
1,991600,1,1,Mark 14,Mark 55,1,1,False,False
1,997300,1,1,Mark 14,Mark 38,1,1,False,False
1,998500,1,1,Mark 38,Mark 14,1,1,False,False
2,900,1,1,Mark 67,Mark 49,1,1,False,False
2,1300,1,1,Mark 14,Mark 38,1,1,False,False
2,2700,1,1,Mark 01,Mark 55,1,1,False,False
2,2900,1,1,Mark 55,Mark 14,1,1,False,False
2,4800,1,1,Mark 55,Mark 14,1,1,False,False
2,5700,1,1,Mark 01,Mark 55,1,1,False,False
2,9000,1,1,Mark 38,Mark 14,1,1,False,False
2,9900,1,1,Mark 22,Mark 55,1,1,False,False
2,10200,1,1,Mark 14,Mark 38,1,1,False,False
2,10700,1,1,Mark 55,Mark 14,1,1,False,False
2,11200,1,1,Mark 38,Mark 14,1,1,False,False
2,12100,1,1,Mark 67,Mark 22,1,1,False,False
2,12600,1,1,Mark 01,Mark 55,1,1,False,False
2,13100,4,4,Mark 01,Mark 22,1,1,True,True
2,13900,1,1,Mark 55,Mark 14,1,1,False,False
2,15700,1,1,Mark 38,Mark 14,1,1,False,False
2,16300,1,1,Mark 55,Mark 01,1,1,False,False
2,17400,1,1,Mark 14,Mark 55,1,1,False,False
2,19100,1,1,Mark 38,Mark 14,1,1,False,False
2,20900,5,5,Mark 01,Mark 22,1,1,True,True
2,23100,1,1,Mark 01,Mark 55,1,1,False,False
2,23500,4,4,Mark 01,Mark 22,1,1,True,True
2,25500,1,1,Mark 14,Mark 55,1,1,False,False
2,26500,1,1,Mark 55,Mark 14,1,1,False,False
2,29200,1,1,Mark 14,Mark 38,1,1,False,False
2,29500,4,4,Mark 01,Mark 22,1,1,True,True
2,32500,1,1,Mark 55,Mark 22,1,1,False,False
2,33300,1,1,Mark 55,Mark 01,1,1,False,False
2,34100,1,1,Mark 38,Mark 14,1,1,False,False
2,35700,1,1,Mark 55,Mark 14,1,1,False,False
2,35800,1,1,Mark 14,Mark 55,1,1,False,False
2,36100,1,1,Mark 55,Mark 01,1,1,False,False
2,38400,1,1,Mark 14,Mark 55,1,1,False,False
2,39500,1,1,Mark 14,Mark 38,1,1,False,False
2,41100,1,1,Mark 38,Mark 14,1,1,False,False
2,41700,1,1,Mark 55,Mark 01,1,1,False,False
2,41900,4,4,Mark 01,Mark 22,1,1,True,True
2,42000,1,1,Mark 14,Mark 55,1,1,False,False
2,42900,4,4,Mark 01,Mark 22,1,1,True,True
2,43000,1,1,Mark 01,Mark 55,1,1,False,False
2,44000,1,1,Mark 14,Mark 38,1,1,False,False
2,44700,1,1,Mark 14,Mark 55,1,1,False,False
2,44900,1,1,Mark 67,Mark 49,1,1,False,False
2,45100,5,5,Mark 38,Mark 14,3,2,True,False
2,46800,1,1,Mark 14,Mark 55,1,1,False,False
2,48100,1,1,Mark 55,Mark 01,1,1,False,False
2,48400,1,1,Mark 67,Mark 22,1,1,False,False
2,49400,1,1,Mark 22,Mark 38,1,1,False,False
2,49800,1,1,Mark 38,Mark 14,1,1,False,False
2,50200,1,1,Mark 14,Mark 38,1,1,False,False
2,52600,1,1,Mark 55,Mark 01,1,1,False,False
2,52900,3,3,Mark 01,Mark 22,1,1,False,False
2,53200,1,1,Mark 55,Mark 01,1,1,False,False
2,53600,1,1,Mark 01,Mark 55,1,1,False,False
2,58300,1,1,Mark 38,Mark 14,1,1,False,False
2,59200,1,1,Mark 55,Mark 01,1,1,False,False
2,60700,1,1,Mark 38,Mark 14,1,1,False,False
2,63800,1,1,Mark 38,Mark 14,1,1,False,False
2,64300,1,1,Mark 01,Mark 55,1,1,False,False
2,67600,1,1,Mark 55,Mark 01,1,1,False,False
2,70000,1,1,Mark 01,Mark 55,1,1,False,False
2,70400,1,1,Mark 55,Mark 14,1,1,False,False
2,70900,1,1,Mark 38,Mark 14,1,1,False,False
2,71500,1,1,Mark 22,Mark 55,1,1,False,False
2,71800,1,1,Mark 14,Mark 38,1,1,False,False
2,72700,1,1,Mark 38,Mark 14,1,1,False,False
2,73100,1,1,Mark 01,Mark 55,1,1,False,False
2,73200,1,1,Mark 01,Mark 55,1,1,False,False
2,75200,5,5,Mark 01,Mark 22,1,1,True,True
2,76700,1,1,Mark 55,Mark 01,1,1,False,False
2,78700,1,1,Mark 14,Mark 38,1,1,False,False
2,79300,5,5,Mark 14,Mark 22,2,1,True,False
2,80800,1,1,Mark 38,Mark 14,1,1,False,False
2,82100,1,1,Mark 55,Mark 22,1,1,False,False
2,83000,1,1,Mark 55,Mark 01,1,1,False,False
2,84100,1,1,Mark 55,Mark 01,1,1,False,False
2,84400,1,1,Mark 55,Mark 14,1,1,False,False
2,84800,1,1,Mark 55,Mark 14,1,1,False,False
2,85500,2,2,Mark 38,Mark 14,2,2,False,False
2,90100,1,1,Mark 38,Mark 14,1,1,False,False
2,91700,2,2,Mark 38,Mark 14,2,2,False,False
2,92600,1,1,Mark 55,Mark 01,1,1,False,False
2,95100,1,1,Mark 01,Mark 55,1,1,False,False
2,97200,1,1,Mark 55,Mark 14,1,1,False,False
2,97400,1,1,Mark 01,Mark 55,1,1,False,False
2,97600,1,1,Mark 14,Mark 38,1,1,False,False
2,98600,1,1,Mark 14,Mark 38,1,1,False,False
2,101800,1,1,Mark 38,Mark 14,1,1,False,False
2,102400,1,1,Mark 38,Mark 14,1,1,False,False
2,102600,4,4,Mark 14,Mark 22,2,1,True,False
2,103300,1,1,Mark 14,Mark 38,1,1,False,False
2,103500,1,1,Mark 01,Mark 55,1,1,False,False
2,103700,1,1,Mark 14,Mark 38,1,1,False,False
2,104500,1,1,Mark 38,Mark 14,1,1,False,False
2,105500,4,4,Mark 01,Mark 22,1,1,True,True
2,106300,1,1,Mark 55,Mark 14,1,1,False,False
2,108800,1,1,Mark 55,Mark 14,1,1,False,False
2,109100,1,1,Mark 14,Mark 38,1,1,False,False
2,109400,1,1,Mark 55,Mark 01,1,1,False,False
2,109600,1,1,Mark 38,Mark 14,1,1,False,False
2,109800,1,1,Mark 55,Mark 14,1,1,False,False
2,110500,1,1,Mark 55,Mark 14,1,1,False,False
2,111300,1,1,Mark 55,Mark 01,1,1,False,False
2,111900,1,1,Mark 14,Mark 38,1,1,False,False
2,112600,1,1,Mark 67,Mark 49,1,1,False,False
2,114500,1,1,Mark 38,Mark 14,1,1,False,False
2,114700,1,1,Mark 38,Mark 14,1,1,False,False
2,116800,1,1,Mark 38,Mark 14,1,1,False,False
2,118100,1,1,Mark 55,Mark 01,1,1,False,False
2,122900,1,1,Mark 01,Mark 55,1,1,False,False
2,124900,1,1,Mark 38,Mark 14,1,1,False,False
2,126800,1,1,Mark 38,Mark 22,1,1,False,False
2,129300,2,1,Mark 22,Mark 49,2,1,False,False
2,129400,1,1,Mark 38,Mark 14,1,1,False,False
2,129600,1,1,Mark 14,Mark 55,1,1,False,False
2,129700,5,5,Mark 01,Mark 22,1,1,True,True
2,130100,1,1,Mark 55,Mark 14,1,1,False,False
2,130300,1,1,Mark 14,Mark 55,1,1,False,False
2,133000,1,1,Mark 55,Mark 01,1,1,False,False
2,134300,1,1,Mark 67,Mark 49,1,1,False,False
2,135500,1,1,Mark 55,Mark 01,1,1,False,False
2,137000,1,1,Mark 14,Mark 38,1,1,False,False
2,138700,1,1,Mark 55,Mark 01,1,1,False,False
2,140500,1,1,Mark 55,Mark 22,1,1,False,False
2,140900,1,1,Mark 14,Mark 38,1,1,False,False
2,142300,1,1,Mark 55,Mark 14,1,1,False,False
2,143100,1,1,Mark 55,Mark 01,1,1,False,False
2,143800,1,1,Mark 14,Mark 38,1,1,False,False
2,144300,1,1,Mark 55,Mark 01,1,1,False,False
2,144400,1,1,Mark 14,Mark 38,1,1,False,False
2,145100,1,1,Mark 38,Mark 14,1,1,False,False
2,145400,1,1,Mark 14,Mark 38,1,1,False,False
2,145800,1,1,Mark 14,Mark 38,1,1,False,False
2,147200,1,1,Mark 01,Mark 55,1,1,False,False
2,149900,1,1,Mark 14,Mark 38,1,1,False,False
2,150400,1,1,Mark 38,Mark 14,1,1,False,False
2,150600,1,1,Mark 38,Mark 14,1,1,False,False
2,151400,1,1,Mark 14,Mark 38,1,1,False,False
2,151600,1,1,Mark 14,Mark 38,1,1,False,False
2,153100,1,1,Mark 38,Mark 14,1,1,False,False
2,153200,1,1,Mark 14,Mark 38,1,1,False,False
2,154300,1,1,Mark 55,Mark 01,1,1,False,False
2,155100,1,1,Mark 55,Mark 01,1,1,False,False
2,155300,1,1,Mark 55,Mark 14,1,1,False,False
2,155700,1,1,Mark 55,Mark 14,1,1,False,False
2,155800,1,1,Mark 14,Mark 55,1,1,False,False
2,155900,1,1,Mark 38,Mark 14,1,1,False,False
2,156200,1,1,Mark 67,Mark 49,1,1,False,False
2,157000,1,1,Mark 38,Mark 14,1,1,False,False
2,157400,1,1,Mark 67,Mark 49,1,1,False,False
2,161100,1,1,Mark 38,Mark 14,1,1,False,False
2,164100,1,1,Mark 55,Mark 14,1,1,False,False
2,164200,1,1,Mark 14,Mark 55,1,1,False,False
2,164600,1,1,Mark 14,Mark 38,1,1,False,False
2,165700,1,1,Mark 67,Mark 22,1,1,False,False
2,166700,1,1,Mark 38,Mark 14,1,1,False,False
2,169000,6,6,Mark 38,Mark 14,2,2,True,False
2,169200,2,2,Mark 38,Mark 14,2,2,False,False
2,169900,1,1,Mark 14,Mark 55,1,1,False,False
2,170100,1,1,Mark 38,Mark 14,1,1,False,False
2,170500,1,1,Mark 55,Mark 14,1,1,False,False
2,171500,1,1,Mark 14,Mark 55,1,1,False,False
2,171800,4,4,Mark 01,Mark 22,1,1,True,True
2,172600,1,1,Mark 55,Mark 01,1,1,False,False
2,174000,1,1,Mark 55,Mark 14,1,1,False,False
2,175000,1,1,Mark 55,Mark 01,1,1,False,False
2,177100,1,1,Mark 14,Mark 38,1,1,False,False
2,178100,1,1,Mark 14,Mark 38,1,1,False,False
2,178200,1,1,Mark 01,Mark 55,1,1,False,False
2,179100,1,1,Mark 55,Mark 01,1,1,False,False
2,181600,1,1,Mark 14,Mark 38,1,1,False,False
2,185500,1,1,Mark 55,Mark 14,1,1,False,False
2,188200,1,1,Mark 01,Mark 55,1,1,False,False
2,189100,5,5,Mark 01,Mark 22,1,1,True,True
2,189700,1,1,Mark 01,Mark 55,1,1,False,False
2,190900,1,1,Mark 38,Mark 14,1,1,False,False
2,192700,1,1,Mark 14,Mark 38,1,1,False,False
2,193400,1,1,Mark 38,Mark 14,1,1,False,False
2,194700,1,1,Mark 67,Mark 22,1,1,False,False
2,194900,1,1,Mark 01,Mark 55,1,1,False,False
2,195200,1,1,Mark 38,Mark 14,1,1,False,False
2,195500,1,1,Mark 55,Mark 14,1,1,False,False
2,195600,1,1,Mark 14,Mark 38,1,1,False,False
2,196700,1,1,Mark 14,Mark 55,1,1,False,False
2,196800,1,1,Mark 14,Mark 38,1,1,False,False
2,199400,1,1,Mark 67,Mark 49,1,1,False,False
2,200400,1,1,Mark 14,Mark 38,1,1,False,False
2,201300,1,1,Mark 22,Mark 55,1,1,False,False
2,201500,1,1,Mark 14,Mark 38,1,1,False,False
2,202300,1,1,Mark 14,Mark 38,1,1,False,False
2,203500,1,1,Mark 55,Mark 01,1,1,False,False
2,204400,5,5,Mark 01,Mark 22,1,1,True,True
2,205000,1,1,Mark 49,Mark 22,1,1,False,False
2,206000,1,1,Mark 55,Mark 01,1,1,False,False
2,206200,1,1,Mark 38,Mark 14,1,1,False,False
2,206600,1,1,Mark 14,Mark 38,1,1,False,False
2,206700,1,1,Mark 22,Mark 38,1,1,False,False
2,207000,1,1,Mark 67,Mark 49,1,1,False,False
2,209400,1,1,Mark 01,Mark 55,1,1,False,False
2,211400,1,1,Mark 01,Mark 55,1,1,False,False
2,212100,2,2,Mark 55,Mark 01,2,2,False,False
2,212200,1,1,Mark 55,Mark 22,1,1,False,False
2,212900,1,1,Mark 14,Mark 55,1,1,False,False
2,217200,1,1,Mark 14,Mark 55,1,1,False,False
2,217800,1,1,Mark 01,Mark 55,1,1,False,False
2,219200,1,1,Mark 14,Mark 38,1,1,False,False
2,220600,1,1,Mark 14,Mark 55,1,1,False,False
2,220800,1,1,Mark 55,Mark 14,1,1,False,False
2,221200,1,1,Mark 38,Mark 14,1,1,False,False
2,224300,1,1,Mark 38,Mark 14,1,1,False,False
2,225500,5,5,Mark 14,Mark 22,2,1,True,False
2,229400,1,1,Mark 14,Mark 55,1,1,False,False
2,231600,1,1,Mark 14,Mark 55,1,1,False,False
2,231900,1,1,Mark 38,Mark 14,1,1,False,False
2,232000,1,1,Mark 55,Mark 01,1,1,False,False
2,233000,1,1,Mark 38,Mark 14,1,1,False,False
2,235700,1,1,Mark 14,Mark 38,1,1,False,False
2,237400,1,1,Mark 55,Mark 01,1,1,False,False
2,237600,1,1,Mark 67,Mark 49,1,1,False,False
2,237700,1,1,Mark 55,Mark 14,1,1,False,False
2,238900,1,1,Mark 14,Mark 38,1,1,False,False
2,239300,1,1,Mark 14,Mark 38,1,1,False,False
2,239400,5,5,Mark 14,Mark 38,2,2,True,False
2,239800,1,1,Mark 38,Mark 14,1,1,False,False
2,242100,1,1,Mark 55,Mark 14,1,1,False,False
2,243500,1,1,Mark 55,Mark 14,1,1,False,False
2,243800,1,1,Mark 14,Mark 38,1,1,False,False
2,244900,1,1,Mark 55,Mark 14,1,1,False,False
2,249400,1,1,Mark 38,Mark 14,1,1,False,False
2,249800,1,1,Mark 14,Mark 38,1,1,False,False
2,253000,4,4,Mark 01,Mark 22,1,1,True,True
2,254300,1,1,Mark 38,Mark 14,1,1,False,False
2,256200,1,1,Mark 14,Mark 38,1,1,False,False
2,258000,1,1,Mark 67,Mark 49,1,1,False,False
2,258900,1,1,Mark 38,Mark 14,1,1,False,False
2,259500,1,1,Mark 01,Mark 55,1,1,False,False
2,263900,1,1,Mark 14,Mark 55,1,1,False,False
2,264200,1,1,Mark 38,Mark 14,1,1,False,False
2,264700,1,1,Mark 14,Mark 38,1,1,False,False
2,265100,1,1,Mark 01,Mark 55,1,1,False,False
2,265200,1,1,Mark 14,Mark 38,1,1,False,False
2,265500,1,1,Mark 14,Mark 55,1,1,False,False
2,266800,1,1,Mark 14,Mark 38,1,1,False,False
2,267000,1,1,Mark 55,Mark 14,1,1,False,False
2,267400,1,1,Mark 14,Mark 55,1,1,False,False
2,267900,1,1,Mark 38,Mark 22,1,1,False,False
2,268200,1,1,Mark 14,Mark 55,1,1,False,False
2,268600,1,1,Mark 01,Mark 55,1,1,False,False
2,268900,4,4,Mark 01,Mark 22,1,1,True,True
2,269700,1,1,Mark 38,Mark 14,1,1,False,False
2,270500,1,1,Mark 38,Mark 14,1,1,False,False
2,271100,1,1,Mark 14,Mark 55,1,1,False,False
2,272000,3,3,Mark 01,Mark 22,1,1,False,False
2,272700,1,1,Mark 01,Mark 55,1,1,False,False
2,272900,2,2,Mark 38,Mark 14,1,1,False,False
2,273400,1,1,Mark 38,Mark 14,1,1,False,False
2,273500,1,1,Mark 38,Mark 14,1,1,False,False
2,274100,1,1,Mark 22,Mark 55,1,1,False,False
2,274300,1,1,Mark 55,Mark 14,1,1,False,False
2,274400,1,1,Mark 14,Mark 38,1,1,False,False
2,274600,1,1,Mark 14,Mark 55,1,1,False,False
2,275200,4,4,Mark 01,Mark 22,1,1,True,True
2,275800,1,1,Mark 38,Mark 14,1,1,False,False
2,277000,1,1,Mark 38,Mark 14,1,1,False,False
2,277300,1,1,Mark 38,Mark 14,1,1,False,False
2,277900,1,1,Mark 14,Mark 38,1,1,False,False
2,278700,1,1,Mark 55,Mark 01,1,1,False,False
2,278800,2,2,Mark 14,Mark 38,2,2,False,False
2,279900,1,1,Mark 14,Mark 38,1,1,False,False
2,280700,1,1,Mark 14,Mark 55,1,1,False,False
2,281100,1,1,Mark 38,Mark 14,1,1,False,False
2,282200,1,1,Mark 14,Mark 38,1,1,False,False
2,282600,2,1,Mark 49,Mark 22,2,2,False,False
2,283300,1,1,Mark 14,Mark 55,1,1,False,False
2,283700,1,1,Mark 38,Mark 14,1,1,False,False
2,284300,1,1,Mark 38,Mark 14,1,1,False,False
2,285600,1,1,Mark 55,Mark 01,1,1,False,False
2,285800,1,1,Mark 67,Mark 22,1,1,False,False
2,286100,1,1,Mark 22,Mark 55,1,1,False,False
2,286900,1,1,Mark 14,Mark 38,1,1,False,False
2,287100,4,4,Mark 01,Mark 22,1,1,True,True
2,287600,4,4,Mark 01,Mark 22,1,1,True,True
2,288000,2,2,Mark 38,Mark 14,2,2,False,False
2,289300,5,5,Mark 14,Mark 22,2,1,True,False
2,291000,1,1,Mark 14,Mark 38,1,1,False,False
2,291800,1,1,Mark 14,Mark 55,1,1,False,False
2,292800,1,1,Mark 38,Mark 14,1,1,False,False
2,293100,1,1,Mark 55,Mark 14,1,1,False,False
2,293400,1,1,Mark 55,Mark 14,1,1,False,False
2,293600,1,1,Mark 14,Mark 38,1,1,False,False
2,293700,1,1,Mark 01,Mark 55,1,1,False,False
2,294600,4,4,Mark 01,Mark 22,2,1,True,True
2,296800,1,1,Mark 01,Mark 55,1,1,False,False
2,299100,1,1,Mark 38,Mark 14,1,1,False,False
2,300800,1,1,Mark 14,Mark 38,1,1,False,False
2,301000,1,1,Mark 01,Mark 55,1,1,False,False
2,301700,1,1,Mark 14,Mark 38,1,1,False,False
2,303100,1,1,Mark 14,Mark 38,1,1,False,False
2,303800,1,1,Mark 14,Mark 38,1,1,False,False
2,305600,1,1,Mark 01,Mark 55,1,1,False,False
2,305700,1,1,Mark 38,Mark 14,1,1,False,False
2,306000,1,1,Mark 55,Mark 14,1,1,False,False
2,306100,1,1,Mark 38,Mark 14,1,1,False,False
2,307600,1,1,Mark 38,Mark 14,1,1,False,False
2,307900,1,1,Mark 01,Mark 55,1,1,False,False
2,308400,1,1,Mark 01,Mark 55,1,1,False,False
2,310100,1,1,Mark 38,Mark 14,1,1,False,False
2,311200,1,1,Mark 14,Mark 55,1,1,False,False
2,311700,1,1,Mark 55,Mark 01,1,1,False,False
2,311800,1,1,Mark 38,Mark 14,1,1,False,False
2,314800,1,1,Mark 38,Mark 14,1,1,False,False
2,315400,1,1,Mark 38,Mark 14,1,1,False,False
2,316700,4,4,Mark 01,Mark 22,1,1,True,True
2,316800,1,1,Mark 67,Mark 22,1,1,False,False
2,316900,1,1,Mark 38,Mark 14,1,1,False,False
2,317500,4,4,Mark 01,Mark 22,1,1,True,True
2,318100,1,1,Mark 38,Mark 14,1,1,False,False
2,320800,5,5,Mark 01,Mark 22,1,1,True,True
2,321600,5,5,Mark 01,Mark 22,1,1,True,True
2,322300,1,1,Mark 38,Mark 14,1,1,False,False
2,323200,1,1,Mark 55,Mark 14,1,1,False,False
2,323500,1,1,Mark 67,Mark 49,1,1,False,False
2,327600,1,1,Mark 55,Mark 14,1,1,False,False
2,328500,1,1,Mark 55,Mark 14,1,1,False,False
2,328700,2,2,Mark 55,Mark 14,2,2,False,False
2,328900,1,1,Mark 38,Mark 14,1,1,False,False
2,330400,1,1,Mark 14,Mark 55,1,1,False,False
2,332600,1,1,Mark 55,Mark 01,1,1,False,False
2,332800,1,1,Mark 14,Mark 38,1,1,False,False
2,333200,1,1,Mark 67,Mark 22,1,1,False,False
2,333900,1,1,Mark 55,Mark 01,1,1,False,False
2,335400,1,1,Mark 55,Mark 14,1,1,False,False
2,336800,1,1,Mark 01,Mark 55,1,1,False,False
2,337000,1,1,Mark 67,Mark 22,1,1,False,False
2,338400,1,1,Mark 14,Mark 38,1,1,False,False
2,340200,1,1,Mark 14,Mark 38,1,1,False,False
2,340500,1,1,Mark 14,Mark 38,1,1,False,False
2,341400,4,4,Mark 01,Mark 22,2,1,True,True
2,342300,1,1,Mark 38,Mark 14,1,1,False,False
2,344000,1,1,Mark 01,Mark 55,1,1,False,False
2,344100,1,1,Mark 14,Mark 38,1,1,False,False
2,344500,1,1,Mark 14,Mark 38,1,1,False,False
2,344600,2,2,Mark 38,Mark 14,2,2,False,False
2,344900,1,1,Mark 01,Mark 55,1,1,False,False
2,346100,1,1,Mark 38,Mark 14,1,1,False,False
2,347400,1,1,Mark 38,Mark 14,1,1,False,False
2,347800,4,4,Mark 01,Mark 22,1,1,True,True
2,350600,1,1,Mark 55,Mark 14,1,1,False,False
2,350700,5,5,Mark 14,Mark 22,2,1,True,False
2,351400,1,1,Mark 14,Mark 38,1,1,False,False
2,352100,1,1,Mark 14,Mark 55,1,1,False,False
2,352300,1,1,Mark 55,Mark 14,1,1,False,False
2,353600,1,1,Mark 01,Mark 55,1,1,False,False
2,353800,1,1,Mark 14,Mark 55,1,1,False,False
2,356500,1,1,Mark 55,Mark 14,1,1,False,False
2,358300,1,1,Mark 14,Mark 55,1,1,False,False
2,358400,1,1,Mark 55,Mark 01,1,1,False,False
2,358500,5,5,Mark 01,Mark 22,1,1,True,True
2,359500,1,1,Mark 14,Mark 38,1,1,False,False
2,360000,1,1,Mark 55,Mark 01,1,1,False,False
2,361300,1,1,Mark 55,Mark 01,1,1,False,False
2,361600,1,1,Mark 01,Mark 55,1,1,False,False
2,362500,1,1,Mark 01,Mark 55,1,1,False,False
2,362600,4,4,Mark 01,Mark 22,1,1,True,True
2,363300,1,1,Mark 38,Mark 14,1,1,False,False
2,365300,1,1,Mark 14,Mark 38,1,1,False,False
2,365400,1,1,Mark 14,Mark 55,1,1,False,False
2,365600,5,5,Mark 01,Mark 22,1,1,True,True
2,366500,1,1,Mark 38,Mark 14,1,1,False,False
2,368100,1,1,Mark 14,Mark 55,1,1,False,False
2,368200,1,1,Mark 38,Mark 14,1,1,False,False
2,370600,1,1,Mark 38,Mark 14,1,1,False,False
2,370700,1,1,Mark 14,Mark 38,1,1,False,False
2,372300,2,2,Mark 01,Mark 55,2,2,False,False
2,373100,1,1,Mark 55,Mark 14,1,1,False,False
2,373800,3,3,Mark 01,Mark 22,1,1,False,False
2,376300,4,4,Mark 01,Mark 22,1,1,True,True
2,376700,1,1,Mark 14,Mark 55,1,1,False,False
2,378400,1,1,Mark 67,Mark 22,1,1,False,False
2,382200,1,1,Mark 55,Mark 14,1,1,False,False
2,383100,1,1,Mark 55,Mark 14,1,1,False,False
2,384800,1,1,Mark 22,Mark 38,1,1,False,False
2,385100,1,1,Mark 67,Mark 49,1,1,False,False
2,385500,1,1,Mark 14,Mark 38,1,1,False,False
2,387500,1,1,Mark 38,Mark 14,1,1,False,False
2,389000,5,5,Mark 01,Mark 22,1,1,True,True
