timestamp,sp_VEV_5200,m_VEV_5200,sp_VEV_5300,m_VEV_5300,sp_VELVETFRUIT_EXTRACT,m_VELVETFRUIT_EXTRACT,day,tight,s_prod
360700,3,101.5,2,49.0,5,5265.5,2,False,6
360800,3,101.5,2,49.0,5,5265.5,2,False,6
360900,3,101.5,2,49.0,5,5265.5,2,False,6
361000,3,100.5,2,49.0,5,5264.5,2,False,6
361100,3,101.5,2,49.0,5,5266.5,2,False,6
361200,4,101.0,2,49.0,5,5265.5,2,False,8
361300,3,100.5,2,48.0,6,5264.0,2,False,6
361400,3,100.5,2,48.0,5,5263.5,2,False,6
361500,3,100.5,3,48.5,5,5264.5,2,False,9
361600,3,99.5,2,48.0,6,5263.0,2,False,6
361700,3,99.5,2,48.0,6,5263.0,2,False,6
361800,3,99.5,2,48.0,5,5263.5,2,False,6
361900,3,99.5,2,48.0,5,5262.5,2,False,6
362000,3,99.5,2,48.0,5,5262.5,2,False,6
362100,3,99.5,2,48.0,5,5262.5,2,False,6
362200,3,99.5,2,48.0,5,5262.5,2,False,6
362300,3,98.5,3,47.5,5,5261.5,2,False,9
362400,3,98.5,2,47.0,5,5260.5,2,False,6
362500,3,99.5,2,48.0,6,5263.0,2,False,6
362600,1,98.5,2,48.0,5,5262.5,2,True,2
362700,3,100.5,3,48.5,5,5264.5,2,False,9
362800,3,99.5,2,48.0,6,5263.0,2,False,6
362900,3,100.5,2,48.0,6,5264.0,2,False,6
363000,3,99.5,2,48.0,5,5263.5,2,False,6
363100,3,99.5,2,48.0,5,5263.5,2,False,6
363200,2,99.0,2,48.0,5,5262.5,2,True,4
363300,3,98.5,2,47.0,5,5261.5,2,False,6
363400,3,98.5,3,47.5,5,5262.5,2,False,9
363500,3,99.5,2,48.0,5,5262.5,2,False,6
363600,3,98.5,3,47.5,5,5261.5,2,False,9
363700,3,98.5,2,47.0,5,5261.5,2,False,6
363800,3,96.5,2,46.0,6,5259.0,2,False,6
363900,3,96.5,2,46.0,5,5258.5,2,False,6
364000,3,97.5,3,46.5,5,5259.5,2,False,9
364100,3,96.5,2,46.0,5,5258.5,2,False,6
364200,3,97.5,2,47.0,5,5260.5,2,False,6
364300,3,97.5,2,47.0,5,5259.5,2,False,6
364400,3,97.5,2,47.0,5,5259.5,2,False,6
364500,3,97.5,2,47.0,6,5260.0,2,False,6
364600,3,96.5,2,46.0,5,5258.5,2,False,6
364700,3,96.5,2,46.0,1,5256.5,2,False,6
364800,3,96.5,2,46.0,3,5259.5,2,False,6
364900,3,96.5,2,46.0,2,5257.0,2,False,6
365000,3,96.5,2,46.0,6,5258.0,2,False,6
365100,3,96.5,2,46.0,5,5258.5,2,False,6
365200,3,96.5,2,46.0,6,5259.0,2,False,6
365300,3,96.5,2,46.0,6,5259.0,2,False,6
365400,3,97.5,2,46.0,2,5258.0,2,False,6
365500,3,97.5,2,47.0,1,5258.5,2,False,6
365600,1,95.5,2,46.0,5,5258.5,2,True,2
365700,3,96.5,2,46.0,6,5258.0,2,False,6
365800,3,96.5,2,46.0,5,5258.5,2,False,6
365900,3,96.5,2,46.0,5,5257.5,2,False,6
366000,3,96.5,2,46.0,5,5258.5,2,False,6
366100,3,96.5,2,46.0,5,5257.5,2,False,6
366200,2,96.0,2,46.0,5,5257.5,2,True,4
366300,3,97.5,2,47.0,6,5260.0,2,False,6
366400,3,97.5,3,46.5,5,5259.5,2,False,9
366500,3,97.5,2,47.0,6,5260.0,2,False,6
366600,3,97.5,2,47.0,6,5260.0,2,False,6
366700,3,97.5,2,46.0,5,5259.5,2,False,6
366800,3,97.5,2,46.0,5,5259.5,2,False,6
366900,3,97.5,2,46.0,5,5259.5,2,False,6
367000,3,98.5,2,47.0,5,5261.5,2,False,6
367100,3,98.5,2,47.0,6,5261.0,2,False,6
367200,3,97.5,2,47.0,5,5260.5,2,False,6
367300,3,97.5,2,47.0,3,5261.5,2,False,6
367400,3,97.5,2,47.0,5,5260.5,2,False,6
367500,3,97.5,2,47.0,5,5260.5,2,False,6
367600,3,98.5,2,47.0,5,5260.5,2,False,6
367700,3,98.5,2,47.0,5,5261.5,2,False,6
367800,3,98.5,2,47.0,5,5261.5,2,False,6
367900,3,97.5,2,47.0,5,5260.5,2,False,6
368000,3,97.5,3,46.5,6,5260.0,2,False,9
368100,3,96.5,2,46.0,5,5258.5,2,False,6
368200,3,97.5,2,46.0,5,5259.5,2,False,6
368300,3,97.5,2,46.0,5,5259.5,2,False,6
368400,3,97.5,2,46.0,5,5259.5,2,False,6
368500,3,96.5,2,46.0,3,5259.5,2,False,6
368600,3,96.5,2,46.0,5,5258.5,2,False,6
368700,3,96.5,2,46.0,6,5258.0,2,False,6
368800,3,96.5,2,46.0,6,5258.0,2,False,6
368900,2,97.0,2,46.0,2,5256.0,2,True,4
369000,3,95.5,2,45.0,3,5257.5,2,False,6
369100,3,95.5,2,45.0,5,5256.5,2,False,6
369200,3,95.5,2,45.0,5,5256.5,2,False,6
369300,2,95.0,2,45.0,5,5256.5,2,True,4
369400,3,94.5,2,45.0,5,5255.5,2,False,6
369500,2,95.0,2,45.0,6,5256.0,2,True,4
369600,3,94.5,2,45.0,6,5255.0,2,False,6
369700,3,94.5,2,45.0,6,5255.0,2,False,6
369800,3,94.5,2,44.0,5,5254.5,2,False,6
369900,3,93.5,2,44.0,5,5253.5,2,False,6
370000,3,92.5,3,43.5,5,5252.5,2,False,9
370100,3,92.5,2,43.0,5,5251.5,2,False,6
370200,3,91.5,2,43.0,5,5250.5,2,False,6
370300,3,91.5,2,43.0,5,5250.5,2,False,6
370400,3,91.5,2,43.0,5,5250.5,2,False,6
370500,3,92.5,2,43.0,5,5251.5,2,False,6
370600,3,91.5,2,43.0,5,5250.5,2,False,6
370700,3,92.5,2,43.0,5,5251.5,2,False,6
370800,3,93.5,2,44.0,5,5253.5,2,False,6
370900,3,93.5,2,44.0,5,5253.5,2,False,6
371000,3,92.5,2,43.0,6,5252.0,2,False,6
371100,3,91.5,2,43.0,5,5250.5,2,False,6
371200,3,91.5,2,43.0,5,5250.5,2,False,6
371300,3,91.5,2,43.0,2,5249.0,2,False,6
371400,3,92.5,2,43.0,5,5251.5,2,False,6
371500,3,92.5,2,44.0,5,5252.5,2,False,6
371600,3,93.5,2,44.0,6,5254.0,2,False,6
371700,2,93.0,2,44.0,6,5253.0,2,True,4
371800,2,93.0,2,44.0,5,5252.5,2,True,4
371900,2,92.0,2,43.0,5,5251.5,2,True,4
372000,3,92.5,2,44.0,5,5252.5,2,False,6
372100,3,92.5,2,44.0,5,5252.5,2,False,6
372200,3,93.5,2,44.0,5,5253.5,2,False,6
372300,3,93.5,2,44.0,6,5253.0,2,False,6
372400,2,93.0,2,44.0,6,5253.0,2,True,4
372500,3,92.5,2,44.0,5,5252.5,2,False,6
372600,3,93.5,2,44.0,6,5254.0,2,False,6
372700,3,93.5,2,44.0,5,5253.5,2,False,6
372800,3,94.5,2,45.0,5,5255.5,2,False,6
372900,3,95.5,2,45.0,5,5256.5,2,False,6
373000,3,94.5,2,45.0,5,5254.5,2,False,6
373100,3,93.5,2,44.0,5,5253.5,2,False,6
373200,3,92.5,2,43.0,2,5250.0,2,False,6
373300,3,92.5,2,43.0,6,5252.0,2,False,6
373400,3,92.5,2,43.0,5,5251.5,2,False,6
373500,3,92.5,2,44.0,5,5252.5,2,False,6
373600,2,92.0,2,43.0,5,5251.5,2,True,4
373700,3,91.5,2,43.0,6,5251.0,2,False,6
373800,1,90.5,1,42.5,6,5251.0,2,True,1
373900,2,93.0,1,43.5,5,5251.5,2,True,2
374000,2,92.0,2,43.0,5,5251.5,2,True,4
374100,3,91.5,2,43.0,5,5250.5,2,False,6
374200,3,92.5,2,43.0,5,5251.5,2,False,6
374300,3,92.5,3,43.5,5,5252.5,2,False,9
374400,3,92.5,3,43.5,6,5252.0,2,False,9
374500,3,92.5,2,43.0,5,5251.5,2,False,6
374600,3,92.5,2,44.0,5,5252.5,2,False,6
374700,3,92.5,2,44.0,5,5252.5,2,False,6
374800,3,92.5,2,43.0,5,5251.5,2,False,6
374900,3,91.5,2,43.0,5,5250.5,2,False,6
375000,3,92.5,2,43.0,5,5251.5,2,False,6
375100,3,92.5,2,43.0,5,5251.5,2,False,6
375200,3,93.5,2,44.0,5,5253.5,2,False,6
375300,2,94.0,2,44.0,5,5254.5,2,True,4
375400,3,93.5,2,44.0,5,5253.5,2,False,6
375500,3,92.5,2,44.0,5,5252.5,2,False,6
375600,3,93.5,2,44.0,5,5253.5,2,False,6
375700,3,93.5,2,44.0,6,5253.0,2,False,6
375800,3,93.5,2,44.0,6,5254.0,2,False,6
375900,3,93.5,2,44.0,5,5253.5,2,False,6
376000,3,93.5,2,44.0,5,5253.5,2,False,6
376100,3,93.5,2,44.0,4,5255.0,2,False,6
376200,3,93.5,2,44.0,5,5253.5,2,False,6
376300,1,92.5,1,43.5,5,5254.5,2,True,1
376400,3,93.5,2,44.0,5,5253.5,2,False,6
376500,3,93.5,2,44.0,5,5253.5,2,False,6
376600,3,93.5,2,44.0,5,5253.5,2,False,6
376700,3,92.5,2,44.0,5,5252.5,2,False,6
376800,3,91.5,2,43.0,5,5251.5,2,False,6
376900,3,92.5,2,43.0,5,5251.5,2,False,6
377000,3,91.5,2,43.0,5,5250.5,2,False,6
377100,2,93.0,2,44.0,3,5254.5,2,True,4
377200,3,91.5,2,43.0,6,5251.0,2,False,6
377300,3,91.5,2,43.0,6,5251.0,2,False,6
377400,3,92.5,2,44.0,3,5253.5,2,False,6
377500,3,91.5,2,43.0,6,5251.0,2,False,6
377600,3,91.5,2,43.0,3,5251.5,2,False,6
377700,2,91.0,2,43.0,5,5249.5,2,True,4
377800,2,91.0,2,43.0,6,5250.0,2,True,4
377900,3,91.5,2,43.0,1,5248.5,2,False,6
378000,2,91.0,2,43.0,5,5249.5,2,True,4
378100,3,90.5,2,42.0,6,5249.0,2,False,6
378200,2,91.0,2,43.0,6,5250.0,2,True,4
378300,3,90.5,2,42.0,5,5249.5,2,False,6
378400,2,91.0,2,43.0,2,5248.0,2,True,4
378500,3,91.5,2,43.0,5,5250.5,2,False,6
378600,3,92.5,3,43.5,6,5252.0,2,False,9
378700,3,92.5,2,44.0,5,5252.5,2,False,6
378800,3,93.5,2,44.0,5,5253.5,2,False,6
378900,3,93.5,2,44.0,5,5253.5,2,False,6
379000,3,92.5,2,44.0,5,5252.5,2,False,6
379100,3,92.5,2,43.0,6,5252.0,2,False,6
379200,3,91.5,2,43.0,6,5250.0,2,False,6
379300,3,91.5,2,43.0,5,5250.5,2,False,6
379400,3,92.5,2,44.0,5,5252.5,2,False,6
379500,3,91.5,2,43.0,5,5251.5,2,False,6
379600,3,92.5,3,43.5,4,5253.0,2,False,9
379700,3,91.5,2,43.0,6,5251.0,2,False,6
379800,3,91.5,2,43.0,5,5250.5,2,False,6
379900,3,91.5,2,43.0,5,5250.5,2,False,6
380000,3,92.5,2,43.0,5,5251.5,2,False,6
380100,3,92.5,2,44.0,5,5252.5,2,False,6
380200,3,92.5,2,44.0,5,5252.5,2,False,6
380300,3,92.5,3,43.5,6,5252.0,2,False,9
380400,3,92.5,2,44.0,5,5252.5,2,False,6
380500,3,92.5,2,44.0,5,5252.5,2,False,6
380600,2,92.0,2,43.0,5,5251.5,2,True,4
380700,2,91.0,2,43.0,5,5249.5,2,True,4
380800,2,91.0,2,43.0,5,5249.5,2,True,4
380900,3,91.5,2,43.0,6,5250.0,2,False,6
381000,3,91.5,2,43.0,5,5250.5,2,False,6
381100,2,91.0,2,43.0,6,5250.0,2,True,4
381200,3,91.5,2,43.0,3,5251.5,2,False,6
381300,3,91.5,2,43.0,5,5250.5,2,False,6
381400,3,91.5,2,43.0,5,5250.5,2,False,6
381500,3,91.5,2,43.0,1,5248.5,2,False,6
381600,3,90.5,2,43.0,5,5249.5,2,False,6
381700,2,90.0,2,42.0,5,5248.5,2,True,4
381800,3,90.5,2,42.0,5,5248.5,2,False,6
381900,3,90.5,2,42.0,5,5248.5,2,False,6
382000,2,91.0,2,43.0,6,5250.0,2,True,4
382100,3,90.5,2,43.0,5,5249.5,2,False,6
382200,3,91.5,2,43.0,5,5250.5,2,False,6
382300,2,91.0,2,43.0,6,5250.0,2,True,4
382400,3,91.5,2,43.0,5,5250.5,2,False,6
382500,3,92.5,2,44.0,5,5252.5,2,False,6
382600,3,92.5,2,44.0,5,5252.5,2,False,6
382700,3,92.5,2,44.0,5,5252.5,2,False,6
382800,3,91.5,2,43.0,6,5251.0,2,False,6
382900,3,91.5,2,43.0,6,5251.0,2,False,6
383000,3,91.5,2,43.0,6,5251.0,2,False,6
383100,2,92.0,2,43.0,5,5251.5,2,True,4
383200,3,92.5,3,43.5,5,5252.5,2,False,9
383300,3,92.5,2,43.0,5,5251.5,2,False,6
383400,3,91.5,2,43.0,5,5251.5,2,False,6
383500,3,92.5,2,44.0,5,5252.5,2,False,6
383600,3,92.5,2,44.0,6,5253.0,2,False,6
383700,2,92.0,2,43.0,5,5251.5,2,True,4
383800,3,90.5,2,43.0,3,5250.5,2,False,6
383900,2,91.0,2,43.0,6,5250.0,2,True,4
384000,3,91.5,2,43.0,5,5250.5,2,False,6
384100,3,91.5,2,43.0,5,5250.5,2,False,6
384200,3,92.5,2,44.0,5,5252.5,2,False,6
384300,3,93.5,2,44.0,5,5253.5,2,False,6
384400,2,93.0,2,44.0,6,5253.0,2,True,4
384500,3,92.5,2,44.0,5,5252.5,2,False,6
384600,3,92.5,2,44.0,5,5252.5,2,False,6
384700,3,92.5,2,44.0,5,5252.5,2,False,6
384800,3,91.5,2,43.0,5,5251.5,2,False,6
384900,2,91.0,2,43.0,6,5250.0,2,True,4
385000,3,89.5,2,42.0,6,5248.0,2,False,6
385100,3,88.5,2,41.0,1,5244.5,2,False,6
385200,3,88.5,2,41.0,5,5245.5,2,False,6
385300,3,88.5,2,41.0,5,5245.5,2,False,6
385400,3,88.5,2,41.0,5,5245.5,2,False,6
385500,3,88.5,2,41.0,5,5245.5,2,False,6
385600,3,88.5,2,41.0,2,5247.0,2,False,6
385700,3,89.5,2,42.0,6,5247.0,2,False,6
385800,2,89.0,2,41.0,5,5246.5,2,True,4
385900,3,88.5,2,41.0,5,5246.5,2,False,6
386000,3,88.5,2,41.0,5,5245.5,2,False,6
386100,2,89.0,2,41.0,5,5246.5,2,True,4
386200,3,87.5,2,40.0,5,5243.5,2,False,6
386300,3,86.5,2,40.0,5,5242.5,2,False,6
386400,3,86.5,2,40.0,6,5243.0,2,False,6
386500,2,87.0,2,40.0,2,5242.0,2,True,4
386600,3,86.5,2,40.0,6,5243.0,2,False,6
386700,2,87.0,2,40.0,5,5243.5,2,True,4
386800,3,86.5,2,40.0,3,5243.5,2,False,6
386900,3,85.5,2,39.0,6,5241.0,2,False,6
387000,2,85.0,2,39.0,6,5240.0,2,True,4
387100,3,84.5,2,39.0,5,5239.5,2,False,6
387200,3,85.5,2,39.0,6,5241.0,2,False,6
387300,3,84.5,2,39.0,6,5240.0,2,False,6
387400,3,84.5,2,39.0,5,5239.5,2,False,6
387500,2,85.0,2,39.0,5,5240.5,2,True,4
387600,3,85.5,2,39.0,5,5240.5,2,False,6
387700,2,85.0,2,39.0,5,5240.5,2,True,4
387800,3,85.5,2,39.0,5,5240.5,2,False,6
387900,2,85.0,2,39.0,5,5240.5,2,True,4
388000,2,84.0,2,39.0,5,5238.5,2,True,4
388100,3,84.5,2,39.0,5,5239.5,2,False,6
388200,3,84.5,2,39.0,5,5239.5,2,False,6
388300,3,84.5,2,39.0,6,5239.0,2,False,6
388400,3,84.5,2,39.0,5,5239.5,2,False,6
388500,3,84.5,2,39.0,6,5239.0,2,False,6
388600,2,84.0,2,39.0,6,5239.0,2,True,4
388700,2,84.0,1,38.5,5,5238.5,2,True,2
388800,2,84.0,1,38.5,2,5237.0,2,True,2
388900,3,84.5,2,39.0,6,5239.0,2,False,6
389000,1,83.5,2,39.0,6,5239.0,2,True,2
389100,3,84.5,2,39.0,5,5239.5,2,False,6
389200,3,84.5,2,39.0,5,5239.5,2,False,6
389300,3,83.5,2,38.0,5,5238.5,2,False,6
389400,3,82.5,2,38.0,5,5236.5,2,False,6
389500,2,84.0,1,38.5,5,5238.5,2,True,2
389600,3,83.5,2,38.0,3,5239.5,2,False,6
389700,3,84.5,2,39.0,5,5239.5,2,False,6
389800,3,84.5,2,39.0,5,5239.5,2,False,6
389900,3,84.5,2,39.0,5,5239.5,2,False,6
390000,2,84.0,2,39.0,5,5239.5,2,True,4
390100,2,84.0,2,39.0,5,5239.5,2,True,4
390200,3,84.5,2,39.0,5,5239.5,2,False,6
390300,1,83.5,2,39.0,5,5239.5,2,True,2
390400,3,84.5,2,39.0,5,5239.5,2,False,6
390500,3,85.5,2,39.0,6,5241.0,2,False,6
390600,3,85.5,2,40.0,5,5241.5,2,False,6
390700,3,85.5,2,40.0,6,5242.0,2,False,6
390800,2,86.0,2,40.0,6,5242.0,2,True,4
390900,3,86.5,2,40.0,5,5242.5,2,False,6
391000,3,85.5,2,39.0,6,5241.0,2,False,6
391100,3,85.5,2,40.0,6,5242.0,2,False,6
391200,3,85.5,2,39.0,5,5241.5,2,False,6
391300,2,86.0,2,40.0,5,5242.5,2,True,4
391400,3,86.5,2,40.0,5,5242.5,2,False,6
391500,3,86.5,2,40.0,5,5243.5,2,False,6
391600,3,87.5,2,41.0,5,5244.5,2,False,6
391700,2,88.0,2,41.0,5,5245.5,2,True,4
391800,3,87.5,2,41.0,5,5244.5,2,False,6
391900,3,87.5,2,41.0,5,5244.5,2,False,6
392000,3,87.5,2,41.0,5,5245.5,2,False,6
392100,3,87.5,2,41.0,5,5245.5,2,False,6
392200,3,87.5,2,41.0,5,5244.5,2,False,6
392300,2,88.0,2,41.0,5,5245.5,2,True,4
392400,2,88.0,2,41.0,5,5245.5,2,True,4
392500,3,87.5,2,41.0,6,5245.0,2,False,6
392600,3,86.5,2,40.0,5,5243.5,2,False,6
392700,3,86.5,2,40.0,5,5243.5,2,False,6
392800,3,86.5,2,40.0,5,5243.5,2,False,6
392900,3,86.5,2,40.0,5,5243.5,2,False,6
393000,2,86.0,2,40.0,5,5242.5,2,True,4
393100,3,86.5,2,40.0,5,5242.5,2,False,6
393200,3,86.5,2,40.0,5,5243.5,2,False,6
393300,3,87.5,2,41.0,3,5245.5,2,False,6
393400,3,86.5,2,40.0,5,5243.5,2,False,6
393500,3,86.5,2,40.0,6,5243.0,2,False,6
393600,2,86.0,2,40.0,5,5242.5,2,True,4
393700,3,85.5,2,40.0,5,5241.5,2,False,6
393800,2,86.0,2,40.0,5,5242.5,2,True,4
393900,3,86.5,2,40.0,5,5243.5,2,False,6
394000,3,86.5,2,40.0,6,5243.0,2,False,6
394100,3,85.5,2,40.0,5,5242.5,2,False,6
394200,3,86.5,2,40.0,6,5243.0,2,False,6
394300,3,87.5,2,41.0,5,5244.5,2,False,6
394400,3,87.5,2,41.0,5,5245.5,2,False,6
394500,3,88.5,2,41.0,5,5246.5,2,False,6
394600,2,88.0,2,41.0,5,5246.5,2,True,4
394700,3,87.5,2,41.0,5,5244.5,2,False,6
394800,2,87.0,2,41.0,5,5244.5,2,True,4
394900,3,87.5,2,41.0,6,5245.0,2,False,6
395000,3,87.5,2,41.0,5,5244.5,2,False,6
395100,3,87.5,2,41.0,5,5245.5,2,False,6
395200,2,87.0,2,41.0,5,5244.5,2,True,4
395300,3,86.5,2,40.0,5,5243.5,2,False,6
395400,3,85.5,2,40.0,5,5242.5,2,False,6
395500,3,86.5,2,40.0,6,5243.0,2,False,6
395600,3,86.5,2,40.0,5,5243.5,2,False,6
395700,2,86.0,2,40.0,5,5242.5,2,True,4
395800,3,85.5,2,40.0,5,5242.5,2,False,6
395900,3,86.5,2,40.0,5,5243.5,2,False,6
396000,3,86.5,2,40.0,5,5243.5,2,False,6
396100,2,86.0,2,40.0,5,5242.5,2,True,4
396200,3,86.5,2,40.0,6,5243.0,2,False,6
396300,2,87.0,2,41.0,5,5244.5,2,True,4
396400,2,86.0,2,40.0,5,5242.5,2,True,4
396500,3,85.5,2,40.0,5,5242.5,2,False,6
396600,3,85.5,2,40.0,6,5242.0,2,False,6
396700,2,85.0,2,40.0,5,5241.5,2,True,4
396800,3,85.5,2,40.0,5,5241.5,2,False,6
396900,3,84.5,2,39.0,5,5240.5,2,False,6
397000,3,83.5,2,39.0,5,5239.5,2,False,6
397100,2,83.0,2,39.0,3,5239.5,2,True,4
397200,2,82.0,2,38.0,6,5236.0,2,True,4
397300,2,82.0,2,38.0,3,5237.5,2,True,4
397400,3,80.5,2,37.0,6,5234.0,2,False,6
397500,2,81.0,2,37.0,5,5234.5,2,True,4
397600,3,79.5,2,36.0,5,5231.5,2,False,6
397700,2,80.0,2,37.0,5,5232.5,2,True,4
397800,2,80.0,2,37.0,3,5234.5,2,True,4
397900,2,81.0,2,37.0,5,5234.5,2,True,4
398000,2,81.0,2,37.0,5,5234.5,2,True,4
398100,2,81.0,2,37.0,5,5234.5,2,True,4
398200,1,79.5,1,36.5,6,5234.0,2,True,1
398300,3,80.5,2,37.0,5,5234.5,2,False,6
398400,2,81.0,2,37.0,2,5233.0,2,True,4
398500,2,81.0,2,37.0,5,5234.5,2,True,4
398600,3,80.5,2,37.0,5,5233.5,2,False,6
398700,3,79.5,2,36.0,5,5231.5,2,False,6
398800,2,79.0,2,36.0,5,5230.5,2,True,4
398900,3,79.5,2,36.0,5,5232.5,2,False,6
399000,3,80.5,2,37.0,5,5233.5,2,False,6
399100,2,80.0,2,37.0,2,5232.0,2,True,4
399200,2,81.0,2,37.0,5,5234.5,2,True,4
399300,2,81.0,2,37.0,5,5234.5,2,True,4
399400,3,81.5,2,37.0,6,5235.0,2,False,6
399500,3,82.5,2,38.0,5,5236.5,2,False,6
399600,3,82.5,2,38.0,5,5237.5,2,False,6
399700,2,83.0,2,38.0,5,5237.5,2,True,4
399800,3,82.5,2,38.0,5,5236.5,2,False,6
399900,3,82.5,2,38.0,5,5237.5,2,False,6
400000,2,83.0,2,38.0,6,5238.0,2,True,4
400100,3,82.5,2,38.0,5,5237.5,2,False,6
400200,3,81.5,2,37.0,6,5235.0,2,False,6
400300,2,81.0,2,37.0,5,5234.5,2,True,4
400400,3,80.5,2,37.0,5,5233.5,2,False,6
400500,3,80.5,2,37.0,5,5233.5,2,False,6
400600,3,80.5,2,37.0,5,5234.5,2,False,6
400700,3,80.5,2,37.0,5,5233.5,2,False,6
400800,3,80.5,2,37.0,5,5233.5,2,False,6
400900,2,80.0,2,37.0,5,5232.5,2,True,4
401000,3,79.5,2,36.0,5,5232.5,2,False,6
401100,2,79.0,2,36.0,5,5230.5,2,True,4
401200,3,78.5,2,36.0,5,5230.5,2,False,6
401300,3,78.5,2,36.0,6,5230.0,2,False,6
401400,3,78.5,2,36.0,5,5230.5,2,False,6
401500,3,78.5,2,36.0,6,5230.0,2,False,6
401600,3,77.5,2,35.0,5,5228.5,2,False,6
401700,3,77.5,2,35.0,5,5228.5,2,False,6
401800,2,77.0,2,35.0,6,5228.0,2,True,4
401900,2,78.0,2,35.0,6,5229.0,2,True,4
402000,2,78.0,2,35.0,5,5229.5,2,True,4
402100,2,78.0,2,35.0,6,5229.0,2,True,4
402200,3,77.5,2,35.0,5,5228.5,2,False,6
402300,2,77.0,2,35.0,5,5227.5,2,True,4
402400,3,76.5,1,34.5,5,5226.5,2,False,3
402500,2,77.0,2,35.0,5,5227.5,2,True,4
402600,2,77.0,2,35.0,5,5227.5,2,True,4
402700,3,77.5,2,35.0,6,5228.0,2,False,6
402800,2,77.0,2,35.0,5,5227.5,2,True,4
402900,3,76.5,1,34.5,5,5226.5,2,False,3
403000,2,77.0,2,35.0,5,5227.5,2,True,4
403100,3,77.5,2,35.0,6,5228.0,2,False,6
403200,3,77.5,2,35.0,6,5228.0,2,False,6
403300,3,77.5,2,35.0,5,5228.5,2,False,6
403400,2,78.0,2,35.0,5,5229.5,2,True,4
403500,3,78.5,1,35.5,5,5229.5,2,False,3
403600,2,79.0,2,36.0,6,5231.0,2,True,4
403700,3,79.5,2,36.0,5,5231.5,2,False,6
403800,3,79.5,2,36.0,5,5232.5,2,False,6
403900,3,80.5,2,37.0,5,5233.5,2,False,6
404000,3,80.5,2,37.0,5,5233.5,2,False,6
404100,2,81.0,2,37.0,5,5234.5,2,True,4
404200,3,80.5,2,37.0,5,5233.5,2,False,6
404300,3,80.5,2,37.0,5,5233.5,2,False,6
404400,3,79.5,2,36.0,2,5230.0,2,False,6
404500,3,80.5,2,37.0,5,5233.5,2,False,6
404600,2,80.0,1,36.5,3,5234.5,2,True,2
404700,2,81.0,2,37.0,5,5234.5,2,True,4
404800,2,81.0,2,37.0,5,5234.5,2,True,4
404900,3,80.5,2,37.0,5,5233.5,2,False,6
405000,3,80.5,2,37.0,6,5234.0,2,False,6
405100,2,80.0,1,36.5,5,5232.5,2,True,2
405200,2,81.0,2,37.0,5,5234.5,2,True,4
405300,3,81.5,2,37.0,5,5235.5,2,False,6
405400,3,81.5,1,37.5,5,5235.5,2,False,3
405500,3,81.5,1,37.5,5,5235.5,2,False,3
405600,3,80.5,2,37.0,5,5233.5,2,False,6
405700,3,79.5,2,36.0,5,5232.5,2,False,6
405800,3,80.5,2,37.0,5,5233.5,2,False,6
405900,2,81.0,2,37.0,2,5233.0,2,True,4
406000,3,80.5,2,37.0,6,5234.0,2,False,6
406100,3,80.5,2,37.0,5,5233.5,2,False,6
406200,3,79.5,2,36.0,5,5231.5,2,False,6
406300,3,78.5,2,36.0,5,5230.5,2,False,6
406400,3,78.5,2,36.0,5,5229.5,2,False,6
406500,3,77.5,2,35.0,5,5228.5,2,False,6
406600,3,76.5,2,35.0,5,5226.5,2,False,6
406700,2,76.0,2,34.0,5,5225.5,2,True,4
406800,3,76.5,1,34.5,5,5226.5,2,False,3
406900,2,77.0,2,35.0,5,5227.5,2,True,4
407000,2,77.0,2,35.0,5,5227.5,2,True,4
407100,3,76.5,2,35.0,5,5226.5,2,False,6
407200,3,76.5,1,34.5,5,5226.5,2,False,3
407300,3,75.5,2,34.0,6,5225.0,2,False,6
407400,3,76.5,1,34.5,5,5226.5,2,False,3
407500,3,75.5,2,34.0,6,5225.0,2,False,6
407600,2,76.0,2,34.0,5,5225.5,2,True,4
407700,2,76.0,2,34.0,5,5225.5,2,True,4
407800,2,76.0,2,34.0,5,5225.5,2,True,4
407900,3,76.5,2,35.0,5,5226.5,2,False,6
408000,3,76.5,1,34.5,5,5226.5,2,False,3
408100,2,76.0,2,34.0,5,5225.5,2,True,4
408200,3,76.5,1,34.5,5,5226.5,2,False,3
408300,2,77.0,2,35.0,5,5227.5,2,True,4
408400,3,76.5,2,35.0,5,5226.5,2,False,6
408500,2,76.0,2,34.0,5,5225.5,2,True,4
408600,3,75.5,2,34.0,5,5224.5,2,False,6
408700,2,76.0,2,34.0,5,5225.5,2,True,4
408800,3,76.5,1,34.5,6,5226.0,2,False,3
408900,2,76.0,2,34.0,5,5225.5,2,True,4
409000,2,76.0,2,34.0,5,5225.5,2,True,4
409100,2,76.0,2,34.0,5,5225.5,2,True,4
409200,3,76.5,2,35.0,5,5226.5,2,False,6
409300,3,76.5,2,35.0,5,5226.5,2,False,6
409400,3,76.5,2,35.0,2,5225.0,2,False,6
409500,3,76.5,2,35.0,5,5226.5,2,False,6
409600,2,76.0,1,34.5,5,5225.5,2,True,2
409700,3,76.5,1,34.5,5,5226.5,2,False,3
409800,2,76.0,2,34.0,5,5225.5,2,True,4
409900,2,76.0,1,34.5,6,5226.0,2,True,2
410000,3,77.5,2,35.0,5,5227.5,2,False,6
410100,3,77.5,2,35.0,5,5228.5,2,False,6
410200,1,76.5,1,34.5,5,5228.5,2,True,1
