day,timestamp,cum_net_Mark01
3,700600,1462
3,701000,1462
3,702400,1462
3,702500,1462
3,705400,1462
3,705400,1464
3,705400,1466
3,705400,1468
3,705400,1470
3,705400,1472
3,707000,1472
3,707500,1478
3,707800,1478
3,708400,1478
3,708800,1483
3,708800,1488
3,708800,1493
3,708800,1498
3,708800,1503
3,711300,1496
3,713700,1496
3,714200,1496
3,714400,1496
3,715600,1496
3,718600,1496
3,719500,1496
3,720000,1496
3,720500,1496
3,723100,1496
3,723700,1496
3,726100,1491
3,726300,1491
3,726500,1491
3,726600,1491
3,727000,1488
3,727700,1488
3,728200,1488
3,728400,1488
3,728500,1488
3,728500,1490
3,728500,1492
3,728500,1494
3,728500,1496
3,729000,1496
3,730000,1498
3,730000,1500
3,730000,1502
3,730000,1504
3,730000,1506
3,730900,1506
3,731400,1506
3,732900,1506
3,733000,1506
3,733100,1506
3,734000,1506
3,734200,1506
3,735900,1506
3,736500,1506
3,740800,1506
3,740900,1506
3,741100,1508
3,741100,1510
3,741100,1512
3,741100,1514
3,741100,1516
3,741600,1516
3,741800,1516
3,742000,1516
3,742300,1516
3,743900,1516
3,744800,1516
3,746000,1520
3,746600,1520
3,747600,1520
3,750700,1520
3,751500,1520
3,751700,1520
3,752300,1520
3,752700,1520
3,753400,1520
3,753700,1523
3,753700,1526
3,753700,1529
3,753700,1532
3,753700,1535
3,755400,1535
3,755700,1535
3,756900,1535
3,757100,1535
3,758700,1527
3,759300,1535
3,759500,1535
3,759800,1535
3,759800,1539
3,761200,1539
3,761400,1539
3,762800,1534
3,763700,1537
3,766900,1539
3,766900,1541
3,766900,1543
3,766900,1545
3,769000,1539
3,769200,1539
3,770100,1539
3,771100,1539
3,771200,1539
3,772800,1539
3,773400,1545
3,776400,1545
3,776400,1545
3,776900,1545
3,777100,1545
3,777600,1550
3,777600,1550
3,777600,1555
3,777600,1560
3,777600,1565
3,779300,1565
3,779900,1565
3,780000,1565
3,780500,1565
3,781600,1565
3,782500,1565
3,783500,1565
3,783800,1565
3,784100,1568
3,784100,1571
3,784100,1574
3,784100,1577
3,785000,1577
3,785100,1577
3,785100,1579
3,785100,1581
3,785100,1583
3,785100,1585
3,785200,1589
3,786800,1594
3,787700,1588
3,788300,1592
3,788300,1596
3,788300,1600
3,788300,1604
3,789300,1604
3,789500,1604
3,791400,1604
3,791800,1604
3,792400,1604
3,792900,1604
3,793100,1606
3,793100,1608
3,793100,1610
3,793100,1612
3,793200,1612
3,793700,1612
3,795000,1612
3,797100,1612
3,797600,1612
3,801400,1608
3,801700,1608
3,802100,1608
3,804500,1608
3,804700,1608
3,804800,1613
3,805800,1613
3,807000,1613
3,807100,1607
3,807400,1607
3,807400,1609
3,807400,1611
3,807400,1613
3,807400,1615
3,809100,1607
3,810000,1611
3,810500,1611
3,810500,1611
3,811100,1611
3,812400,1615
3,812600,1615
3,812800,1615
3,813400,1618
3,813500,1618
3,813800,1618
3,816100,1618
3,816300,1618
3,816500,1618
3,816700,1618
3,820200,1623
3,820200,1628
3,820200,1633
3,820200,1638
3,820200,1643
3,823700,1643
3,826200,1643
3,826200,1648
3,826200,1653
3,826200,1658
3,826200,1663
3,828200,1669
3,828300,1669
3,829000,1669
3,832500,1669
3,833000,1677
3,834400,1677
3,834400,1682
3,834400,1687
3,834400,1692
3,834400,1697
3,834400,1702
3,835500,1696
3,836000,1696
3,837100,1693
3,837500,1696
3,837500,1699
3,837500,1702
3,837500,1705
3,837800,1705
3,838300,1705
3,839000,1705
3,839200,1702
3,839800,1702
3,839800,1705
3,839800,1708
3,839800,1711
3,839800,1714
3,840500,1714
3,840800,1714
3,842200,1717
3,842200,1720
3,842200,1723
3,842200,1726
3,842400,1726
3,843500,1726
3,845100,1726
3,846000,1726
3,847100,1726
3,847200,1719
3,851100,1719
3,852100,1719
3,852100,1719
3,857500,1719
3,858600,1719
3,860900,1722
3,861400,1729
3,861900,1729
3,863700,1729
3,864100,1731
3,864100,1733
3,864100,1735
3,864100,1737
3,864100,1739
3,864700,1739
3,866600,1739
3,868200,1739
3,868300,1741
3,868300,1743
3,868300,1745
3,868300,1747
3,868300,1749
3,868400,1749
3,868600,1746
3,868700,1746
3,869600,1746
3,872200,1746
3,873400,1746
3,875200,1746
3,875600,1746
3,876300,1752
3,877100,1745
3,877200,1745
3,877500,1745
3,877600,1745
3,877600,1745
3,877600,1750
3,877600,1755
3,877600,1760
3,877600,1765
3,877600,1770
3,878300,1770
3,878300,1773
3,878300,1776
3,878300,1779
3,878300,1782
3,879700,1782
3,880600,1782
3,882000,1785
3,882400,1785
3,883400,1785
3,884000,1785
3,885900,1785
3,886300,1785
3,886500,1780
3,886600,1780
3,887000,1780
3,890900,1784
3,890900,1788
3,890900,1792
3,890900,1796
3,890900,1800
3,890900,1804
3,891200,1804
3,891600,1804
3,894300,1807
3,894300,1810
3,894300,1813
3,894300,1816
3,894300,1819
3,895700,1812
3,896800,1812
3,896800,1812
3,896900,1812
3,898600,1812
3,900200,1812
3,902100,1817
3,903300,1817
3,903300,1813
3,903800,1813
3,904700,1813
3,904900,1813
3,905100,1807
3,905200,1799
3,907300,1799
3,908100,1799
3,910900,1799
3,911500,1799
3,911700,1799
3,912400,1799
3,915100,1799
3,916400,1799
3,916800,1799
3,916900,1805
3,917300,1805
3,918200,1805
3,918500,1810
3,918500,1815
3,918500,1820
3,918500,1825
3,918500,1830
3,921600,1830
3,922400,1830
3,922400,1830
3,923500,1838
3,923900,1838
3,925000,1838
3,927000,1838
3,927100,1842
3,927200,1846
3,927500,1846
3,927700,1846
3,928000,1846
3,928700,1850
3,931000,1850
3,932400,1850
3,933300,1850
3,935300,1850
3,935900,1856
3,936500,1856
3,937000,1861
3,937000,1866
3,937000,1871
3,937000,1876
3,937400,1881
3,937400,1886
3,937400,1891
3,937400,1896
3,941000,1896
3,941800,1896
3,942200,1896
3,943100,1896
3,943500,1896
3,943900,1896
3,943900,1896
3,943900,1896
3,943900,1901
3,943900,1906
3,943900,1911
3,947000,1911
3,949600,1904
3,950100,1904
3,950400,1912
3,951200,1912
3,951700,1906
3,952200,1902
3,954100,1902
3,955600,1902
3,956900,1902
3,958600,1902
3,960300,1902
3,961200,1910
3,961500,1917
3,961800,1917
3,962600,1917
3,963200,1917
3,963600,1917
3,963700,1917
3,964500,1923
3,965600,1923
3,966700,1923
3,966900,1923
3,967300,1923
3,968100,1923
3,968600,1927
3,969100,1927
3,972100,1927
3,972300,1927
3,972500,1927
3,973300,1922
3,973700,1922
3,975300,1922
3,975900,1922
3,976400,1922
3,977300,1926
3,977300,1930
3,977300,1934
3,977300,1938
3,977300,1942
3,977400,1942
3,980100,1935
3,980200,1935
3,980900,1935
3,982800,1935
3,983000,1939
3,983300,1939
3,983300,1942
3,983300,1945
3,983300,1948
3,983300,1951
3,984300,1951
3,984800,1956
3,986000,1959
3,986200,1959
3,989700,1959
3,989800,1959
3,992400,1959
3,992600,1959
3,993700,1959
3,993700,1959
3,995300,1959
3,997100,1963
3,997100,1967
3,997100,1971
3,997100,1975
3,997500,1975
