mark,side,aggr,symbol,sess_q,spread_q_bucket,K,n,mean,median,frac_pos,tstat
Mark 38,as_seller,sell,VEV_4000,2,0,5,16,0.0625,-0.25,0.4375,0.1050596382718834
Mark 38,as_seller,sell,VEV_4000,2,3,5,42,-0.25,0.0,0.4523809523809524,-0.7884545959150056
Mark 38,as_seller,sell,VEV_4000,3,3,5,54,-0.06481481481481481,-0.5,0.4074074074074074,-0.1952061454778397
Mark 38,as_seller,sell,VEV_4000,0,0,20,3,0.8333333333333334,2.0,0.6666666666666666,0.4240944648399855
Mark 38,as_seller,sell,VEV_4000,0,3,20,54,-0.75,-0.75,0.3888888888888889,-1.3164896252485858
Mark 38,as_seller,sell,VEV_4000,1,0,20,9,-0.05555555555555555,1.0,0.5555555555555556,-0.04708816093480111
Mark 38,as_seller,sell,VEV_4000,1,3,20,53,0.11320754716981132,0.0,0.4528301886792453,0.20923120519570296
Mark 38,as_seller,sell,VEV_4000,2,0,20,16,0.8125,-1.0,0.4375,0.7121105393715619
Mark 38,as_seller,sell,VEV_4000,2,3,20,42,-0.05952380952380952,0.0,0.4523809523809524,-0.07457340077108364
Mark 38,as_seller,sell,VEV_4000,3,3,20,54,-0.5,-0.25,0.46296296296296297,-0.767548910340791
Mark 38,as_seller,sell,VEV_4000,0,0,100,3,2.1666666666666665,4.5,0.6666666666666666,0.6404640308067905
Mark 38,as_seller,sell,VEV_4000,0,3,100,54,-0.7777777777777778,0.0,0.48148148148148145,-0.7430428494079854
Mark 38,as_seller,sell,VEV_4000,1,0,100,9,0.16666666666666666,-4.0,0.4444444444444444,0.04898489661090246
Mark 38,as_seller,sell,VEV_4000,1,3,100,53,0.02830188679245283,-0.5,0.4528301886792453,0.027145965280493862
Mark 38,as_seller,sell,VEV_4000,2,0,100,16,3.84375,5.25,0.6875,1.9719541831042047
Mark 38,as_seller,sell,VEV_4000,2,3,100,42,-1.8571428571428572,-3.25,0.2857142857142857,-1.1464572823615338
Mark 38,as_seller,sell,VEV_4000,3,3,100,54,0.8888888888888888,-1.0,0.48148148148148145,0.6234768283499734
Mark 38,as_seller,sell,HYDROGEL_PACK,0,0,5,8,-1.9375,-2.0,0.375,-1.0740863394466176
Mark 38,as_seller,sell,HYDROGEL_PACK,0,3,5,126,-0.0992063492063492,0.0,0.4365079365079365,-0.24009523704851785
Mark 38,as_seller,sell,HYDROGEL_PACK,1,0,5,3,-1.8333333333333333,-1.0,0.3333333333333333,-0.9538209664765318
Mark 38,as_seller,sell,HYDROGEL_PACK,1,3,5,122,0.6516393442622951,1.0,0.5163934426229508,1.6365553908511643
Mark 38,as_seller,sell,HYDROGEL_PACK,2,0,5,6,1.75,2.25,0.6666666666666666,0.8809853368103024
Mark 38,as_seller,sell,HYDROGEL_PACK,2,3,5,117,-0.21367521367521367,0.0,0.4444444444444444,-0.5051700449480082
Mark 38,as_seller,sell,HYDROGEL_PACK,3,0,5,7,-2.0714285714285716,-2.0,0.2857142857142857,-1.2143213212269812
Mark 38,as_seller,sell,HYDROGEL_PACK,3,3,5,116,-0.11206896551724138,0.0,0.45689655172413796,-0.274190724214581
Mark 38,as_seller,sell,HYDROGEL_PACK,0,0,20,8,0.0625,4.25,0.625,0.013422257408941032
Mark 38,as_seller,sell,HYDROGEL_PACK,0,3,20,126,-0.4642857142857143,-1.0,0.4523809523809524,-0.5881219805459785
Mark 38,as_seller,sell,HYDROGEL_PACK,1,0,20,3,-1.5,-3.0,0.3333333333333333,-0.4803844614152613
Mark 38,as_seller,sell,HYDROGEL_PACK,1,3,20,122,-0.5614754098360656,0.0,0.45901639344262296,-0.7109473754780532
Mark 38,as_seller,sell,HYDROGEL_PACK,2,0,20,6,-0.6666666666666666,-0.25,0.5,-0.21374793141430606
Mark 38,as_seller,sell,HYDROGEL_PACK,2,3,20,117,1.1538461538461537,2.0,0.5641025641025641,1.415458435752003
Mark 38,as_seller,sell,HYDROGEL_PACK,3,0,20,7,-0.5,-1.5,0.42857142857142855,-0.14383899044561524
Mark 38,as_seller,sell,HYDROGEL_PACK,3,3,20,116,0.46551724137931033,1.0,0.5258620689655172,0.5992843741274896
Mark 38,as_seller,sell,HYDROGEL_PACK,0,0,100,8,2.0625,-8.0,0.375,0.26268714305589047
Mark 38,as_seller,sell,HYDROGEL_PACK,0,3,100,126,2.2738095238095237,0.75,0.5079365079365079,1.3483792284519063
Mark 38,as_seller,sell,HYDROGEL_PACK,1,0,100,3,-7.5,-14.0,0.3333333333333333,-0.3317534165095009
Mark 38,as_seller,sell,HYDROGEL_PACK,1,3,100,122,1.0614754098360655,-1.0,0.4918032786885246,0.6525473537973931
Mark 38,as_seller,sell,HYDROGEL_PACK,2,0,100,6,-9.75,-8.75,0.3333333333333333,-1.7728493739963311
Mark 38,as_seller,sell,HYDROGEL_PACK,2,3,100,117,0.1794871794871795,1.0,0.5128205128205128,0.12822414366150292
Mark 38,as_seller,sell,HYDROGEL_PACK,3,0,100,7,1.9285714285714286,0.5,0.5714285714285714,0.24562715410367655
Mark 38,as_seller,sell,HYDROGEL_PACK,3,3,100,116,-0.7672413793103449,-2.75,0.4396551724137931,-0.4217005571775398
Mark 49,as_buyer,sell,VELVETFRUIT_EXTRACT,0,0,5,4,-2.0,-2.25,0.0,-3.7032803990902057
Mark 49,as_buyer,sell,VELVETFRUIT_EXTRACT,1,0,5,4,-1.875,-1.75,0.25,-1.3206763594884356
Mark 49,as_buyer,sell,VELVETFRUIT_EXTRACT,2,0,5,4,-1.625,-1.25,0.25,-0.790666889848586
Mark 49,as_buyer,sell,VELVETFRUIT_EXTRACT,3,0,5,3,-2.3333333333333335,-2.5,0.0,-1.7925163190605435
Mark 49,as_buyer,sell,VELVETFRUIT_EXTRACT,0,0,20,4,-2.5,-0.5,0.5,-0.8314109932105399
Mark 49,as_buyer,sell,VELVETFRUIT_EXTRACT,1,0,20,4,-1.0,-1.0,0.5,-0.3009419175453115
Mark 49,as_buyer,sell,VELVETFRUIT_EXTRACT,2,0,20,4,-3.0,-3.5,0.25,-1.4142135623730951
Mark 49,as_buyer,sell,VELVETFRUIT_EXTRACT,3,0,20,3,-5.0,-7.5,0.3333333333333333,-1.4095229572048185
Mark 49,as_buyer,sell,VELVETFRUIT_EXTRACT,0,0,100,4,-3.75,-3.25,0.0,-2.401922307076307
Mark 49,as_buyer,sell,VELVETFRUIT_EXTRACT,1,0,100,4,-4.5,-3.75,0.25,-1.463205099429193
Mark 49,as_buyer,sell,VELVETFRUIT_EXTRACT,2,0,100,4,-7.5,-7.0,0.0,-7.833494518006403
Mark 49,as_buyer,sell,VELVETFRUIT_EXTRACT,3,0,100,3,-1.5,-0.5,0.3333333333333333,-0.8320502943378436
Mark 49,as_seller,buy,VELVETFRUIT_EXTRACT,0,0,5,26,1.6538461538461537,1.5,0.7692307692307693,5.155712230395059
Mark 49,as_seller,buy,VELVETFRUIT_EXTRACT,1,0,5,27,1.6296296296296295,1.5,0.7037037037037037,4.120630029101702
Mark 49,as_seller,buy,VELVETFRUIT_EXTRACT,2,0,5,20,2.075,2.5,0.8,3.7696541011243387
Mark 49,as_seller,buy,VELVETFRUIT_EXTRACT,3,0,5,30,2.05,2.0,0.8666666666666667,6.55175149161399
Mark 49,as_seller,buy,VELVETFRUIT_EXTRACT,0,0,20,26,1.1538461538461537,1.5,0.6538461538461539,1.6345922119363963
Mark 49,as_seller,buy,VELVETFRUIT_EXTRACT,1,0,20,27,0.6481481481481481,1.0,0.5925925925925926,0.8560711420647913
Mark 49,as_seller,buy,VELVETFRUIT_EXTRACT,2,0,20,20,2.625,2.0,0.75,3.747610703803311
Mark 49,as_seller,buy,VELVETFRUIT_EXTRACT,3,0,20,30,2.783333333333333,2.5,0.7333333333333333,3.930171518114675
Mark 49,as_seller,buy,VELVETFRUIT_EXTRACT,0,0,100,26,0.09615384615384616,0.0,0.46153846153846156,0.06649853448154679
Mark 49,as_seller,buy,VELVETFRUIT_EXTRACT,1,0,100,27,1.0185185185185186,-0.5,0.4444444444444444,0.5531878882266291
Mark 49,as_seller,buy,VELVETFRUIT_EXTRACT,2,0,100,20,2.6,2.75,0.55,1.1084316053256125
Mark 49,as_seller,buy,VELVETFRUIT_EXTRACT,3,0,100,30,3.5833333333333335,4.75,0.6666666666666666,2.0605491251041066
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,0,0,5,10,0.95,1.0,0.7,1.9796918281944853
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,0,3,5,137,0.28102189781021897,0.0,0.49635036496350365,1.5128220041196783
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,1,0,5,12,0.0,0.75,0.5833333333333334,0.0
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,1,3,5,137,-0.072992700729927,0.0,0.40145985401459855,-0.4053158876414006
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,2,0,5,10,-0.2,0.0,0.4,-0.26413527189768715
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,2,3,5,130,0.2153846153846154,0.0,0.45384615384615384,1.169843399223438
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,3,0,5,9,1.5555555555555556,2.5,0.7777777777777778,1.9106953430178333
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,3,3,5,150,0.2866666666666667,0.0,0.4666666666666667,1.5313942584510964
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,0,0,20,10,2.3,2.0,0.7,2.2613836624383947
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,0,3,20,137,0.4781021897810219,0.5,0.5255474452554745,1.4545734953908196
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,1,0,20,12,0.8333333333333334,0.75,0.5,0.7673754598368017
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,1,3,20,137,0.0948905109489051,0.0,0.4744525547445255,0.27538089620054723
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,2,0,20,10,1.7,1.25,0.8,1.5232366122782222
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,2,3,20,130,0.18846153846153846,0.0,0.49230769230769234,0.5468706805296324
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,3,0,20,9,0.16666666666666666,1.5,0.5555555555555556,0.08980265101338746
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,3,3,20,150,0.5666666666666667,1.0,0.5133333333333333,1.6452589592514713
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,0,0,100,10,-2.2,-4.0,0.3,-0.6976027066781294
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,0,3,100,137,-0.3722627737226277,-0.5,0.43795620437956206,-0.5236417368509304
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,1,0,100,12,0.9166666666666666,0.0,0.5,0.3478031181538574
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,1,3,100,137,-0.29927007299270075,0.0,0.48175182481751827,-0.4280200511653406
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,2,0,100,10,3.1,2.25,0.7,1.2668606792782817
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,2,3,100,130,-0.03461538461538462,0.75,0.5076923076923077,-0.03747003504581279
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,3,0,100,9,0.05555555555555555,-1.5,0.4444444444444444,0.013088399820073766
Mark 55,as_buyer,buy,VELVETFRUIT_EXTRACT,3,3,100,150,2.6133333333333333,2.0,0.5666666666666667,3.4196147583351033
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,0,0,5,12,-0.7083333333333334,-0.75,0.3333333333333333,-1.0950662648814122
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,0,3,5,132,-0.10227272727272728,0.0,0.3939393939393939,-0.5592163076872968
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,1,0,5,8,-0.75,-0.5,0.25,-0.7276068751089989
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,1,3,5,156,-0.1346153846153846,0.0,0.41025641025641024,-0.7846619196189458
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,2,0,5,13,0.6153846153846154,1.0,0.6923076923076923,0.8589250033520303
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,2,3,5,121,-0.128099173553719,0.0,0.3884297520661157,-0.6719076167464889
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,3,0,5,16,0.65625,0.25,0.5,0.7906067650723542
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,3,3,5,137,0.4927007299270073,0.5,0.5620437956204379,2.74105235472604
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,0,0,20,12,0.16666666666666666,1.25,0.5833333333333334,0.1363700400658336
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,0,3,20,132,-0.8068181818181818,-0.5,0.3939393939393939,-2.291949545158787
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,1,0,20,8,0.875,2.0,0.625,0.5458953540922119
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,1,3,20,156,-0.6025641025641025,-1.0,0.3717948717948718,-1.9122650088159483
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,2,0,20,13,1.1538461538461537,2.0,0.6153846153846154,0.9157015435010396
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,2,3,20,121,-0.45041322314049587,-1.0,0.371900826446281,-1.1625076809321127
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,3,0,20,16,1.625,2.0,0.625,1.151148884057627
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,3,3,20,137,0.9744525547445255,1.0,0.5547445255474452,2.7531195526618495
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,0,0,100,12,2.1666666666666665,2.25,0.5833333333333334,0.9983901250628714
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,0,3,100,132,-1.5568181818181819,-1.0,0.42424242424242425,-2.276942625225978
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,1,0,100,8,-2.75,-2.75,0.25,-1.5924597777377536
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,1,3,100,156,-1.9519230769230769,-2.0,0.3717948717948718,-2.898338558568732
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,2,0,100,13,-0.5384615384615384,2.0,0.5384615384615384,-0.21249145974504602
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,2,3,100,121,-1.2685950413223142,-2.0,0.4462809917355372,-1.4974819909369612
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,3,0,100,16,2.0,1.25,0.5625,0.6751595780557778
Mark 55,as_seller,sell,VELVETFRUIT_EXTRACT,3,3,100,137,0.6423357664233577,0.0,0.48905109489051096,0.7598106316446442
Mark 67,as_buyer,buy,VELVETFRUIT_EXTRACT,0,0,5,39,1.9102564102564104,2.0,0.8461538461538461,6.5143318241158195
Mark 67,as_buyer,buy,VELVETFRUIT_EXTRACT,1,0,5,40,1.7,1.5,0.75,5.181862352374073
Mark 67,as_buyer,buy,VELVETFRUIT_EXTRACT,2,0,5,41,2.207317073170732,2.5,0.9024390243902439,6.87636568209297
Mark 67,as_buyer,buy,VELVETFRUIT_EXTRACT,3,0,5,43,2.011627906976744,2.0,0.8372093023255814,7.337462691280354
Mark 67,as_buyer,buy,VELVETFRUIT_EXTRACT,0,0,20,39,1.4102564102564104,1.5,0.6666666666666666,2.509741561779515
Mark 67,as_buyer,buy,VELVETFRUIT_EXTRACT,1,0,20,40,0.325,0.75,0.525,0.5349574723278728
Mark 67,as_buyer,buy,VELVETFRUIT_EXTRACT,2,0,20,41,2.426829268292683,2.0,0.7073170731707317,3.9717868929175704
Mark 67,as_buyer,buy,VELVETFRUIT_EXTRACT,3,0,20,43,2.86046511627907,2.5,0.6744186046511628,4.526670401188187
Mark 67,as_buyer,buy,VELVETFRUIT_EXTRACT,0,0,100,39,1.435897435897436,2.0,0.6153846153846154,1.2741699479874868
Mark 67,as_buyer,buy,VELVETFRUIT_EXTRACT,1,0,100,40,-2.0375,-1.75,0.375,-1.3886955444016555
Mark 67,as_buyer,buy,VELVETFRUIT_EXTRACT,2,0,100,41,2.5121951219512195,3.5,0.5609756097560976,1.629553568332007
Mark 67,as_buyer,buy,VELVETFRUIT_EXTRACT,3,0,100,43,3.395348837209302,3.5,0.6046511627906976,2.199088053606234
