day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss;profit_and_loss_engine;micro_mid;wall_mid;popular_mid;internal_fair_recovered;internal_minus_micro
19;42300;INTARIAN_PEPPER_ROOT;12036.0;10.0;;;;;12049.0;10.0;12052.0;19.0;;;12042.5;0.0;0.0;12042.5;12044.0;12044.0;9997.014522741156;-2045.4854772588442
19;42300;ASH_COATED_OSMIUM;9993.0;10.0;9990.0;20.0;;;10009.0;10.0;;;;;10001.0;0.0;-10.4208984375;10001.0;9999.5;9999.5;9996.898030413719;-4.101969586281484
19;42400;INTARIAN_PEPPER_ROOT;12036.0;11.0;12033.0;21.0;;;;;;;;;12036.0;0.0;0.0;;;;9996.947955696905;
19;42400;ASH_COATED_OSMIUM;9993.0;11.0;9990.0;26.0;;;10002.0;4.0;10009.0;11.0;;;9997.5;0.0;-10.025390625;9997.5;9999.5;9999.5;9996.308912072102;-1.1910879278984794
19;42500;ASH_COATED_OSMIUM;9993.0;10.0;9991.0;24.0;;;10009.0;10.0;10012.0;24.0;;;10001.0;0.0;-9.96875;10001.0;10001.5;10001.5;9996.57628969984;-4.423710300159655
19;42500;INTARIAN_PEPPER_ROOT;12036.0;10.0;12033.0;23.0;;;12049.0;10.0;;;;;12042.5;0.0;0.0;12042.5;12041.0;12041.0;9996.427623301015;-2046.072376698985
19;42600;ASH_COATED_OSMIUM;9993.0;12.0;9991.0;28.0;;;10009.0;12.0;10012.0;28.0;;;10001.0;0.0;-9.5732421875;10001.0;10001.5;10001.5;9996.342195594227;-4.657804405773277
19;42600;INTARIAN_PEPPER_ROOT;12036.0;10.0;12033.0;19.0;;;12049.0;10.0;;;;;12042.5;0.0;0.0;12042.5;12041.0;12041.0;9996.145822813689;-2046.354177186311
19;42700;ASH_COATED_OSMIUM;9994.0;12.0;;;;;10010.0;12.0;10012.0;23.0;;;10002.0;0.0;-9.3701171875;10002.0;10003.0;10003.0;9995.961653991262;-6.03834600873779
19;42700;INTARIAN_PEPPER_ROOT;12036.0;9.0;12033.0;19.0;;;12049.0;9.0;;;;;12042.5;0.0;0.0;12042.5;12041.0;12041.0;9995.787470225474;-2046.712529774526
19;42800;ASH_COATED_OSMIUM;9994.0;14.0;;;;;10010.0;14.0;10012.0;29.0;;;10002.0;0.0;-9.337890625;10002.0;10003.0;10003.0;9996.620667729341;-5.379332270658779
19;42800;INTARIAN_PEPPER_ROOT;12033.0;15.0;;;;;12052.0;15.0;;;;;12042.5;0.0;0.0;12042.5;12042.5;12042.5;9996.909124921092;-2045.5908750789076
19;42900;ASH_COATED_OSMIUM;9993.0;13.0;9991.0;20.0;;;10009.0;13.0;10012.0;20.0;;;10001.0;0.0;-9.708984375;10001.0;10001.5;10001.5;9996.584055855003;-4.415944144997411
19;42900;INTARIAN_PEPPER_ROOT;12036.0;10.0;12033.0;22.0;;;12052.0;22.0;;;;;12044.0;0.0;0.0;12044.0;12042.5;12042.5;9996.35883735529;-2047.6411626447098
19;43000;ASH_COATED_OSMIUM;9993.0;10.0;;;;;10009.0;10.0;10012.0;26.0;;;10001.0;0.0;-9.89453125;10001.0;10002.5;10002.5;9996.75934907153;-4.2406509284701315
19;43000;INTARIAN_PEPPER_ROOT;12036.0;10.0;12033.0;24.0;;;12050.0;10.0;12053.0;24.0;;;12043.0;0.0;0.0;12043.0;12043.0;12043.0;9996.607354320491;-2046.3926456795089
19;43100;ASH_COATED_OSMIUM;9993.0;11.0;9991.0;24.0;;;10012.0;24.0;;;;;10002.5;0.0;-9.8564453125;10002.5;10001.5;10001.5;9996.56741409394;-5.932585906059103
19;43100;INTARIAN_PEPPER_ROOT;12037.0;12.0;12034.0;21.0;;;12053.0;21.0;;;;;12045.0;0.0;0.0;12045.0;12043.5;12043.5;9996.756020719316;-2048.2439792806836
19;43200;INTARIAN_PEPPER_ROOT;12037.0;10.0;12034.0;25.0;;;12050.0;10.0;12053.0;25.0;;;12043.5;0.0;0.0;12043.5;12043.5;12043.5;9997.469397543535;-2046.0306024564652
19;43200;ASH_COATED_OSMIUM;9993.0;13.0;9991.0;29.0;;;10009.0;13.0;10012.0;29.0;;;10001.0;0.0;-9.90625;10001.0;10001.5;10001.5;9997.848829695762;-3.151170304237894
19;43300;INTARIAN_PEPPER_ROOT;12037.0;12.0;;;;;12053.0;16.0;;;;;12045.0;0.0;0.0;12045.0;12045.0;12045.0;9998.402445613778;-2046.5975543862223
19;43300;ASH_COATED_OSMIUM;9993.0;15.0;;;;;10009.0;15.0;10011.0;20.0;;;10001.0;0.0;-10.0771484375;10001.0;10002.0;10002.0;9998.429072431478;-2.5709275685221655
19;43400;INTARIAN_PEPPER_ROOT;12037.0;8.0;12034.0;16.0;;;12053.0;16.0;;;;;12045.0;0.0;0.0;12045.0;12043.5;12043.5;9998.434619685166;-2046.5653803148343
19;43400;ASH_COATED_OSMIUM;9993.0;11.0;9991.0;22.0;;;10009.0;11.0;;;;;10001.0;0.0;-9.740234375;10001.0;10000.0;10000.0;9998.132849084564;-2.867150915435559
19;43500;INTARIAN_PEPPER_ROOT;12037.0;11.0;12034.0;16.0;;;12050.0;11.0;12053.0;16.0;;;12043.5;0.0;0.0;12043.5;12043.5;12043.5;9998.261545370115;-2045.2384546298854
19;43500;ASH_COATED_OSMIUM;9993.0;15.0;9991.0;24.0;;;10009.0;15.0;10012.0;24.0;;;10001.0;0.0;-9.5361328125;10001.0;10001.5;10001.5;9998.43683858664;-2.5631614133599214
19;43600;INTARIAN_PEPPER_ROOT;12037.0;9.0;12034.0;25.0;;;12039.0;4.0;12053.0;25.0;;;12038.0;0.0;0.0;12038.0;12043.5;12043.5;9998.289281638552;-2039.710718361448
19;43600;ASH_COATED_OSMIUM;9993.0;14.0;9990.0;22.0;;;10009.0;14.0;10011.0;22.0;;;10001.0;0.0;-10.2314453125;10001.0;10000.5;10000.5;9998.180555466277;-2.819444533723072
19;43700;ASH_COATED_OSMIUM;9990.0;29.0;;;;;10011.0;29.0;;;;;10000.5;0.0;-10.265625;10000.5;10000.5;10000.5;9998.046311927039;-2.4536880729610857
19;43700;INTARIAN_PEPPER_ROOT;12037.0;10.0;12034.0;17.0;;;12050.0;10.0;;;;;12043.5;0.0;0.0;12043.5;12042.0;12042.0;9998.244903609051;-2045.255096390949
19;43800;ASH_COATED_OSMIUM;9993.0;12.0;;;;;10009.0;12.0;;;;;10001.0;0.0;-10.0126953125;10001.0;10001.0;10001.0;9998.0984561117;-2.901543888299784
19;43800;INTARIAN_PEPPER_ROOT;12037.0;11.0;;;;;12050.0;11.0;12053.0;22.0;;;12043.5;0.0;0.0;12043.5;12045.0;12045.0;9998.82958414772;-2044.6704158522807
19;43900;INTARIAN_PEPPER_ROOT;12037.0;11.0;;;;;12050.0;11.0;;;;;12043.5;0.0;0.0;12043.5;12043.5;12043.5;9998.835131401405;-2044.6648685985947
19;43900;ASH_COATED_OSMIUM;9993.0;12.0;9991.0;24.0;;;10009.0;12.0;10012.0;24.0;;;10001.0;0.0;-9.77734375;10001.0;10001.5;10001.5;9999.433125348922;-1.5668746510782512
19;44000;INTARIAN_PEPPER_ROOT;12037.0;9.0;12034.0;22.0;;;12051.0;9.0;12054.0;22.0;;;12044.0;0.0;0.0;12044.0;12044.0;12044.0;9999.953457744814;-2044.046542255186
19;44000;ASH_COATED_OSMIUM;;;;;;;10009.0;15.0;;;;;10009.0;0.0;-10.0830078125;;;;9999.99006961915;
19;44100;ASH_COATED_OSMIUM;9990.0;22.0;;;;;10009.0;14.0;;;;;9999.5;0.0;-10.1328125;9999.5;9999.5;9999.5;10000.316248135978;0.8162481359777303
19;44100;INTARIAN_PEPPER_ROOT;12038.0;8.0;12035.0;22.0;;;12054.0;22.0;;;;;12046.0;0.0;0.0;12046.0;12044.5;12044.5;10000.588063566667;-2045.4119364333328
19;44200;ASH_COATED_OSMIUM;9993.0;11.0;;;;;10009.0;11.0;;;;;10001.0;0.0;-10.05859375;10001.0;10001.0;10001.0;10000.816610418595;-0.18338958140520845
19;44200;INTARIAN_PEPPER_ROOT;12038.0;11.0;12035.0;23.0;;;12051.0;11.0;12054.0;23.0;;;12044.5;0.0;0.0;12044.5;12044.5;12044.5;10000.935321647506;-2043.5646783524935
19;44300;INTARIAN_PEPPER_ROOT;12038.0;11.0;12035.0;25.0;;;12051.0;11.0;;;;;12044.5;0.0;0.0;12044.5;12043.0;12043.0;10000.826595475231;-2043.6734045247686
19;44300;ASH_COATED_OSMIUM;9993.0;14.0;9991.0;24.0;;;10009.0;14.0;10012.0;24.0;;;10001.0;0.0;-9.8994140625;10001.0;10001.5;10001.5;10001.012983199133;0.012983199132577283
19;44400;INTARIAN_PEPPER_ROOT;12035.0;25.0;;;;;12051.0;8.0;12054.0;25.0;;;12043.0;0.0;0.0;12043.0;12044.5;12044.5;10001.452325691185;-2041.5476743088147
19;44400;ASH_COATED_OSMIUM;9993.0;12.0;9991.0;25.0;;;10009.0;12.0;;;;;10001.0;0.0;-9.5283203125;10001.0;10000.0;10000.0;10001.7041710086;0.7041710085995874
19;44500;ASH_COATED_OSMIUM;;;;;;;10010.0;12.0;10012.0;30.0;;;10010.0;0.0;-9.388671875;;;;10001.480061959623;
19;44500;INTARIAN_PEPPER_ROOT;12038.0;10.0;;;;;12051.0;10.0;12054.0;21.0;;;12044.5;0.0;0.0;12044.5;12046.0;12046.0;10001.444559536023;-2043.055440463977
19;44600;ASH_COATED_OSMIUM;9993.0;11.0;9991.0;21.0;;;10009.0;11.0;;;;;10001.0;0.0;-9.57421875;10001.0;10000.0;10000.0;10001.360241279972;0.3602412799718877
19;44600;INTARIAN_PEPPER_ROOT;12038.0;11.0;12035.0;23.0;;;12051.0;11.0;;;;;12044.5;0.0;0.0;12044.5;12043.0;12043.0;10001.931608409788;-2042.5683915902118
19;44700;INTARIAN_PEPPER_ROOT;;;;;;;12051.0;12.0;;;;;12051.0;0.0;0.0;;;;10002.75038305407;
19;44700;ASH_COATED_OSMIUM;9993.0;11.0;9991.0;25.0;;;10009.0;11.0;10012.0;25.0;;;10001.0;0.0;-9.6455078125;10001.0;10001.5;10001.5;10002.585074894181;1.5850748941811617
19;44800;INTARIAN_PEPPER_ROOT;12038.0;12.0;;;;;12051.0;12.0;12054.0;19.0;;;12044.5;0.0;0.0;12044.5;12046.0;12046.0;10002.387592662904;-2042.1124073370956
19;44800;ASH_COATED_OSMIUM;9993.0;14.0;9991.0;25.0;;;9999.0;4.0;10012.0;25.0;;;9996.0;0.0;-9.8388671875;9996.0;10001.5;10001.5;10002.893502199207;6.893502199207433
19;44900;ASH_COATED_OSMIUM;9993.0;15.0;9990.0;21.0;;;10009.0;15.0;10011.0;21.0;;;10001.0;0.0;-10.0791015625;10001.0;10000.5;10000.5;10002.663845896544;1.6638458965444443
19;44900;INTARIAN_PEPPER_ROOT;12038.0;11.0;;;;;12051.0;11.0;12054.0;15.0;;;12044.5;0.0;0.0;12044.5;12046.0;12046.0;10002.537368512469;-2041.9626314875313
19;45000;ASH_COATED_OSMIUM;9992.0;13.0;;;;;10011.0;27.0;;;;;10001.5;0.0;-10.671875;10001.5;10001.5;10001.5;10002.99890001927;1.4989000192708772
19;45000;INTARIAN_PEPPER_ROOT;12038.0;8.0;12035.0;19.0;;;12055.0;19.0;;;;;12046.5;0.0;0.0;12046.5;12045.0;12045.0;10003.621301883013;-2042.878698116987
19;45100;INTARIAN_PEPPER_ROOT;12039.0;11.0;12036.0;22.0;;;;;;;;;12039.0;0.0;0.0;;;;10003.544749782124;
19;45100;ASH_COATED_OSMIUM;9992.0;10.0;9990.0;27.0;;;10008.0;10.0;10011.0;27.0;;;10000.0;0.0;-10.7470703125;10000.0;10000.5;10000.5;10004.056206572115;4.056206572115116
19;45200;INTARIAN_PEPPER_ROOT;12039.0;12.0;12036.0;23.0;;;12052.0;12.0;;;;;12045.5;0.0;0.0;12045.5;12044.0;12044.0;10003.783281690688;-2041.7167183093115
19;45200;ASH_COATED_OSMIUM;9992.0;14.0;9990.0;20.0;;;10011.0;20.0;;;;;10001.5;0.0;-10.708984375;10001.5;10000.5;10000.5;10003.977435569752;2.477435569751833
19;45300;ASH_COATED_OSMIUM;9992.0;14.0;9990.0;23.0;;;9998.0;6.0;10002.0;3.0;10008.0;14.0;9995.0;0.0;-10.634765625;9995.0;9999.0;9999.0;10003.490386695987;8.490386695986672
19;45300;INTARIAN_PEPPER_ROOT;12039.0;10.0;12036.0;25.0;;;12052.0;10.0;12055.0;25.0;;;12045.5;0.0;0.0;12045.5;12045.5;12045.5;10003.954137104265;-2041.545862895735
19;45400;ASH_COATED_OSMIUM;9990.0;25.0;;;;;10011.0;25.0;;;;;10000.5;0.0;-10.537109375;10000.5;10000.5;10000.5;10003.664570461775;3.164570461774929
19;45400;INTARIAN_PEPPER_ROOT;12039.0;11.0;12036.0;16.0;;;12052.0;11.0;12055.0;16.0;;;12045.5;0.0;0.0;12045.5;12045.5;12045.5;10003.194163349073;-2042.3058366509267
19;45500;INTARIAN_PEPPER_ROOT;12039.0;12.0;12036.0;25.0;;;12052.0;12.0;12055.0;25.0;;;12045.5;0.0;0.0;12045.5;12045.5;12045.5;10002.36762254963;-2043.1323774503708
19;45500;ASH_COATED_OSMIUM;9992.0;10.0;9990.0;20.0;;;10008.0;10.0;10011.0;20.0;;;10000.0;0.0;-10.7568359375;10000.0;10000.5;10000.5;10002.535149610992;2.5351496109924483
19;45600;INTARIAN_PEPPER_ROOT;12036.0;23.0;;;;;12052.0;9.0;12055.0;23.0;;;12044.0;0.0;0.0;12044.0;12045.5;12045.5;10002.511851145506;-2041.4881488544943
19;45600;ASH_COATED_OSMIUM;9989.0;23.0;;;;;10008.0;15.0;10010.0;23.0;;;9998.5;0.0;-11.0947265625;9998.5;9999.5;9999.5;10002.53625906173;4.036259061729652
19;45700;ASH_COATED_OSMIUM;9992.0;12.0;;;;;10011.0;21.0;;;;;10001.5;0.0;-10.888671875;10001.5;10001.5;10001.5;10002.632781275894;1.1327812758936489
19;45700;INTARIAN_PEPPER_ROOT;12039.0;9.0;12036.0;25.0;;;12052.0;9.0;;;;;12045.5;0.0;0.0;12045.5;12044.0;12044.0;10001.865041365538;-2043.6349586344622
19;45800;ASH_COATED_OSMIUM;9991.0;10.0;9989.0;30.0;;;10007.0;10.0;;;;;9999.0;0.0;-11.6806640625;9999.0;9998.0;9998.0;10002.455269157892;3.455269157891962
19;45800;INTARIAN_PEPPER_ROOT;12039.0;10.0;12036.0;22.0;;;12052.0;10.0;12055.0;22.0;;;12045.5;0.0;0.0;12045.5;12045.5;12045.5;10002.277757039892;-2043.222242960108
19;45900;INTARIAN_PEPPER_ROOT;12039.0;9.0;12036.0;23.0;;;12052.0;9.0;12055.0;23.0;;;12045.5;0.0;0.0;12045.5;12045.5;12045.5;10002.499647187393;-2043.0003528126072
19;45900;ASH_COATED_OSMIUM;9992.0;15.0;9989.0;25.0;;;10008.0;15.0;10010.0;25.0;;;10000.0;0.0;-11.4345703125;10000.0;9999.5;9999.5;10003.000009470008;3.000009470008081
19;46000;INTARIAN_PEPPER_ROOT;12039.0;9.0;12036.0;22.0;;;12056.0;22.0;;;;;12047.5;0.0;0.0;12047.5;12046.0;12046.0;10002.957850341983;-2044.5421496580166
19;46000;ASH_COATED_OSMIUM;9991.0;13.0;9989.0;23.0;;;10001.0;4.0;10010.0;23.0;;;9996.0;0.0;-11.724609375;9996.0;9999.5;9999.5;10002.524055103619;6.524055103618593
19;46100;ASH_COATED_OSMIUM;9989.0;25.0;;;;;10007.0;12.0;10010.0;25.0;;;9998.0;0.0;-11.541015625;9998.0;9999.5;9999.5;10002.511851145506;4.511851145505716
19;46100;INTARIAN_PEPPER_ROOT;12040.0;12.0;12037.0;23.0;;;12056.0;23.0;;;;;12048.0;0.0;0.0;12048.0;12046.5;12046.5;10002.504084990343;-2045.4959150096565
19;46200;ASH_COATED_OSMIUM;9992.0;10.0;9989.0;24.0;;;10008.0;10.0;10010.0;24.0;;;10000.0;0.0;-11.216796875;10000.0;9999.5;9999.5;10002.450831354943;2.4508313549431477
19;46200;INTARIAN_PEPPER_ROOT;12040.0;10.0;12037.0;15.0;;;12056.0;15.0;;;;;12048.0;0.0;0.0;12048.0;12046.5;12046.5;10002.534040160255;-2045.4659598397448
19;46300;INTARIAN_PEPPER_ROOT;12040.0;10.0;12037.0;21.0;;;12056.0;21.0;;;;;12048.0;0.0;0.0;12048.0;12046.5;12046.5;10002.365403648155;-2045.6345963518452
19;46300;ASH_COATED_OSMIUM;9989.0;26.0;;;;;10008.0;12.0;10010.0;26.0;;;9998.5;0.0;-11.11328125;9998.5;9999.5;9999.5;10002.793651632832;4.293651632831825
19;46400;INTARIAN_PEPPER_ROOT;;;;;;;12053.0;11.0;12056.0;20.0;;;12053.0;0.0;0.0;;;;10002.72375623637;
19;46400;ASH_COATED_OSMIUM;9992.0;11.0;9989.0;24.0;;;10008.0;11.0;;;;;10000.0;0.0;-11.0673828125;10000.0;9998.5;9998.5;10002.651641938432;2.651641938431567
19;46500;ASH_COATED_OSMIUM;9992.0;13.0;9989.0;29.0;;;10008.0;13.0;10010.0;29.0;;;10000.0;0.0;-11.21875;10000.0;9999.5;9999.5;10002.684925460557;2.6849254605567694
19;46500;INTARIAN_PEPPER_ROOT;12040.0;10.0;12037.0;22.0;;;12053.0;10.0;12056.0;22.0;;;12046.5;0.0;0.0;12046.5;12046.5;12046.5;10002.587293795656;-2043.9127062043444
19;46600;INTARIAN_PEPPER_ROOT;12040.0;11.0;12037.0;17.0;;;12053.0;11.0;12056.0;17.0;;;12046.5;0.0;0.0;12046.5;12046.5;12046.5;10002.368732000366;-2044.1312679996336
19;46600;ASH_COATED_OSMIUM;9991.0;11.0;9989.0;28.0;;;10010.0;28.0;;;;;10000.5;0.0;-11.6162109375;10000.5;9999.5;9999.5;10002.29217989948;1.792179899479379
19;46700;INTARIAN_PEPPER_ROOT;12040.0;10.0;12037.0;20.0;;;12053.0;10.0;12056.0;20.0;;;12046.5;0.0;0.0;12046.5;12046.5;12046.5;10001.711937163762;-2044.7880628362382
19;46700;ASH_COATED_OSMIUM;9989.0;29.0;;;;;10007.0;14.0;10010.0;29.0;;;9998.0;0.0;-11.974609375;9998.0;9999.5;9999.5;10001.109505413297;3.1095054132965743
19;46800;INTARIAN_PEPPER_ROOT;12040.0;10.0;12037.0;21.0;;;12053.0;10.0;12056.0;21.0;;;12046.5;0.0;0.0;12046.5;12046.5;12046.5;10000.99634143807;-2045.5036585619291
19;46800;ASH_COATED_OSMIUM;9988.0;25.0;;;;;10007.0;13.0;10009.0;25.0;;;9997.5;0.0;-12.3076171875;9997.5;9998.5;9998.5;10001.153883442796;3.6538834427956317
19;46900;ASH_COATED_OSMIUM;9991.0;11.0;9989.0;29.0;;;10007.0;11.0;10010.0;29.0;;;9999.0;0.0;-11.923828125;9999.0;9999.5;9999.5;10001.6242905555;2.624290555499101
19;46900;INTARIAN_PEPPER_ROOT;12044.0;9.0;12040.0;12.0;12037.0;19.0;12056.0;19.0;;;;;12050.0;0.0;0.0;12050.0;12046.5;12046.5;10001.662011880575;-2048.337988119425
19;47000;ASH_COATED_OSMIUM;9991.0;14.0;9989.0;22.0;;;10007.0;14.0;;;;;9999.0;0.0;-11.95703125;9999.0;9998.0;9998.0;10001.700842656388;2.7008426563879766
19;47000;INTARIAN_PEPPER_ROOT;12040.0;8.0;12037.0;17.0;;;12054.0;8.0;12057.0;17.0;;;12047.0;0.0;0.0;12047.0;12047.0;12047.0;10002.211189995642;-2044.7888100043583
19;47100;ASH_COATED_OSMIUM;9992.0;15.0;9989.0;22.0;;;10008.0;15.0;10010.0;22.0;;;10000.0;0.0;-11.3125;10000.0;9999.5;9999.5;10002.519617300668;2.51961730066796
19;47100;INTARIAN_PEPPER_ROOT;12041.0;11.0;12038.0;24.0;;;12054.0;11.0;12057.0;24.0;;;12047.5;0.0;0.0;12047.5;12047.5;12047.5;10001.820663336039;-2045.6793366639613
19;47200;ASH_COATED_OSMIUM;9991.0;15.0;9989.0;21.0;;;10001.0;2.0;10007.0;15.0;10010.0;21.0;9996.0;0.0;-11.9599609375;9996.0;9999.5;9999.5;10001.568818018624;5.56881801862437
19;47200;INTARIAN_PEPPER_ROOT;12038.0;16.0;;;;;12054.0;9.0;;;;;12046.0;0.0;0.0;12046.0;12046.0;12046.0;10001.399072055785;-2044.600927944215
19;47300;ASH_COATED_OSMIUM;9991.0;10.0;9988.0;21.0;;;10007.0;10.0;;;;;9999.0;0.0;-12.08203125;9999.0;9997.5;9997.5;10000.893162519482;1.893162519481848
19;47300;INTARIAN_PEPPER_ROOT;12041.0;12.0;12038.0;18.0;;;12054.0;12.0;;;;;12047.5;0.0;0.0;12047.5;12046.0;12046.0;10000.867645152519;-2046.632354847481
19;47400;ASH_COATED_OSMIUM;9988.0;22.0;;;;;10007.0;11.0;10009.0;22.0;;;9997.5;0.0;-12.2158203125;9997.5;9998.5;9998.5;10001.020749354295;3.5207493542948214
19;47400;INTARIAN_PEPPER_ROOT;12041.0;9.0;12038.0;25.0;;;;;;;;;12041.0;0.0;0.0;;;;10000.96971462037;
19;47500;ASH_COATED_OSMIUM;9987.0;21.0;;;;;10006.0;12.0;;;;;9996.5;0.0;-13.0458984375;9996.5;9996.5;9996.5;10001.111724314771;4.611724314770981
19;47500;INTARIAN_PEPPER_ROOT;12041.0;12.0;12038.0;25.0;;;12054.0;12.0;12057.0;25.0;;;12047.5;0.0;0.0;12047.5;12047.5;12047.5;10000.773341839831;-2046.7266581601689
19;47600;ASH_COATED_OSMIUM;9990.0;11.0;9988.0;21.0;;;10009.0;21.0;;;;;9999.5;0.0;-12.9287109375;9999.5;9998.5;9998.5;10000.571421805605;1.071421805605496
19;47600;INTARIAN_PEPPER_ROOT;12041.0;12.0;;;;;12054.0;12.0;;;;;12047.5;0.0;0.0;12047.5;12047.5;12047.5;10000.464914534805;-2047.0350854651952
19;47700;INTARIAN_PEPPER_ROOT;12041.0;11.0;12038.0;23.0;;;12044.0;4.0;12054.0;11.0;;;12042.5;0.0;0.0;12042.5;12046.0;12046.0;10000.220835372553;-2042.2791646274472
19;47700;ASH_COATED_OSMIUM;9990.0;11.0;9988.0;23.0;;;10000.0;5.0;10006.0;11.0;;;9995.0;0.0;-12.83984375;9995.0;9997.0;9997.0;10000.791093051632;5.791093051631833
19;47800;INTARIAN_PEPPER_ROOT;12041.0;11.0;12038.0;20.0;;;12054.0;11.0;12057.0;20.0;;;12047.5;0.0;0.0;12047.5;12047.5;12047.5;10001.029624960196;-2046.470375039804
19;47800;ASH_COATED_OSMIUM;9990.0;10.0;9988.0;20.0;;;10006.0;10.0;;;;;9998.0;0.0;-12.7529296875;9998.0;9997.0;9997.0;10000.558108396755;2.558108396755415
19;47900;INTARIAN_PEPPER_ROOT;12041.0;12.0;;;;;12054.0;12.0;12057.0;17.0;;;12047.5;0.0;0.0;12047.5;12049.0;12049.0;10000.320685938928;-2047.1793140610716
19;47900;ASH_COATED_OSMIUM;9988.0;23.0;;;;;10009.0;23.0;;;;;9998.5;0.0;-12.54296875;9998.5;9998.5;9998.5;10000.150939976089;1.650939976088921
19;48000;INTARIAN_PEPPER_ROOT;12041.0;10.0;12038.0;18.0;;;12055.0;10.0;12058.0;18.0;;;12048.0;0.0;0.0;12048.0;12048.0;12048.0;10000.712322049269;-2047.2876779507314
19;48000;ASH_COATED_OSMIUM;9990.0;14.0;9988.0;26.0;;;10006.0;14.0;10009.0;26.0;;;9998.0;0.0;-12.5966796875;9998.0;9998.5;9998.5;10000.32401429114;2.3240142911399744
19;48100;ASH_COATED_OSMIUM;9990.0;11.0;9988.0;29.0;;;10006.0;11.0;10009.0;29.0;;;9998.0;0.0;-12.6015625;9998.0;9998.5;9998.5;10000.251899993204;2.2518999932035513
19;48100;INTARIAN_PEPPER_ROOT;12042.0;10.0;12039.0;24.0;;;12058.0;24.0;;;;;12050.0;0.0;0.0;12050.0;12048.5;12048.5;9999.998945225052;-2050.001054774948
19;48200;INTARIAN_PEPPER_ROOT;12042.0;9.0;12039.0;20.0;;;12055.0;9.0;12058.0;20.0;;;12048.5;0.0;0.0;12048.5;12048.5;12048.5;9999.464189969573;-2049.0358100304275
19;48200;ASH_COATED_OSMIUM;9990.0;15.0;9988.0;26.0;;;10006.0;15.0;10009.0;26.0;;;9998.0;0.0;-12.609375;9998.0;9998.5;9998.5;9999.225658061008;1.2256580610082892
19;48300;ASH_COATED_OSMIUM;9988.0;20.0;;;;;10006.0;15.0;10009.0;20.0;;;9997.0;0.0;-12.6005859375;9997.0;9998.5;9998.5;9999.202359595522;2.202359595521557
19;48300;INTARIAN_PEPPER_ROOT;12042.0;10.0;;;;;12055.0;10.0;12058.0;23.0;;;12048.5;0.0;0.0;12048.5;12050.0;12050.0;9999.739333752474;-2048.7606662475264
19;48400;INTARIAN_PEPPER_ROOT;12042.0;9.0;;;;;12055.0;9.0;12058.0;20.0;;;12048.5;0.0;0.0;12048.5;12050.0;12050.0;9999.649468242736;-2048.8505317572635
19;48400;ASH_COATED_OSMIUM;9990.0;11.0;9988.0;30.0;;;10009.0;30.0;;;;;9999.5;0.0;-12.9384765625;9999.5;9998.5;9998.5;9999.219001356583;-0.2809986434167513
19;48500;ASH_COATED_OSMIUM;9990.0;14.0;9988.0;29.0;;;10006.0;14.0;10009.0;29.0;;;9998.0;0.0;-12.5810546875;9998.0;9998.5;9998.5;9999.124698043895;1.124698043895478
19;48500;INTARIAN_PEPPER_ROOT;12042.0;10.0;;;;;12058.0;24.0;;;;;12050.0;0.0;0.0;12050.0;12050.0;12050.0;9999.554055479312;-2050.4459445206885
19;48600;INTARIAN_PEPPER_ROOT;12042.0;10.0;;;;;12055.0;10.0;12058.0;19.0;;;12048.5;0.0;0.0;12048.5;12050.0;12050.0;9999.773726725338;-2048.726273274662
19;48600;ASH_COATED_OSMIUM;9990.0;14.0;9988.0;26.0;;;10006.0;14.0;10009.0;26.0;;;9998.0;0.0;-12.8408203125;9998.0;9998.5;9998.5;10000.46713343628;2.467133436279255
19;48700;ASH_COATED_OSMIUM;9990.0;13.0;9988.0;22.0;;;10006.0;13.0;10009.0;22.0;;;9998.0;0.0;-12.8671875;9998.0;9998.5;9998.5;10000.370611222115;2.370611222115258
19;48700;INTARIAN_PEPPER_ROOT;12042.0;8.0;12039.0;16.0;;;12055.0;8.0;12058.0;16.0;;;12048.5;0.0;0.0;12048.5;12048.5;12048.5;10000.23525823214;-2048.26474176786
19;48800;INTARIAN_PEPPER_ROOT;12039.0;18.0;;;;;12051.0;9.0;12055.0;12.0;12058.0;18.0;12045.0;0.0;0.0;12045.0;12048.5;12048.5;10000.071059522988;-2044.9289404770116
19;48800;ASH_COATED_OSMIUM;9990.0;10.0;9988.0;28.0;;;10006.0;10.0;10009.0;28.0;;;9998.0;0.0;-12.580078125;9998.0;9998.5;9998.5;9999.853607178438;1.853607178438324
19;48900;ASH_COATED_OSMIUM;9988.0;22.0;;;;;10007.0;15.0;10009.0;22.0;;;9997.5;0.0;-12.3974609375;9997.5;9998.5;9998.5;10000.258556697629;2.758556697628592
19;48900;INTARIAN_PEPPER_ROOT;12046.0;5.0;12039.0;25.0;;;12055.0;8.0;12058.0;25.0;;;12050.5;0.0;0.0;12050.5;12048.5;12048.5;10000.089920185526;-2050.4100798144736
19;49000;INTARIAN_PEPPER_ROOT;12042.0;9.0;;;;;12056.0;9.0;;;;;12049.0;0.0;0.0;12049.0;12049.0;12049.0;10000.025572042752;-2048.974427957248
