day,timestamp,symbol,buyer,seller,aggressor,price,qty,notional,mid0,spread0,spr_regime,session,fwd_5_sym,fwd_5_u,fwd_5_h,mark_5_sym,mark_5_u,mark_5_h,fwd_20_sym,fwd_20_u,fwd_20_h,mark_20_sym,mark_20_u,mark_20_h,fwd_100_sym,fwd_100_u,fwd_100_h,mark_100_sym,mark_100_u,mark_100_h,baseline_loo_u20,resid_u20_bsr_loo
2,556700,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5238.0,8,41904.0,5240.5,5.0,mid,mid,5241.5,5241.5,9966.0,1.0,1.0,-6.0,5237.5,5237.5,9975.0,-3.0,-3.0,3.0,5231.0,5231.0,9966.0,-9.5,-9.5,-6.0,-0.7248677248677249,-2.2751322751322753
2,558800,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5241.0,8,41928.0,5238.5,5.0,mid,mid,5239.5,5239.5,9977.0,1.0,1.0,6.0,5237.5,5237.5,9992.0,-1.0,-1.0,21.0,5229.0,5229.0,9977.5,-9.5,-9.5,6.5,0.4263157894736842,-1.4263157894736842
2,558900,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5241.0,7,36687.0,5238.5,5.0,mid,mid,5239.5,5239.5,9974.0,1.0,1.0,4.0,5237.0,5237.0,9988.0,-1.5,-1.5,18.0,5227.5,5227.5,9979.0,-11.0,-11.0,9.0,0.42894736842105263,-1.9289473684210527
2,561000,HYDROGEL_PACK,Mark 38,Mark 14,buy,9996.0,4,39984.0,9988.0,16.0,mid,mid,9987.0,5237.5,9987.0,-1.0,0.5,-1.0,9987.0,5239.5,9987.0,-1.0,2.5,-1.0,9984.0,5227.5,9984.0,-4.0,-9.5,-4.0,-0.5892018779342723,3.089201877934272
2,561100,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5234.0,6,31404.0,5236.5,5.0,mid,mid,5235.5,5235.5,9989.0,-1.0,-1.0,-1.0,5239.0,5239.0,9985.0,2.5,2.5,-5.0,5226.0,5226.0,9981.5,-10.5,-10.5,-8.5,-0.753968253968254,3.253968253968254
2,561300,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5234.0,3,15702.0,5236.5,5.0,mid,mid,5236.5,5236.5,9992.0,0.0,0.0,5.0,5238.0,5238.0,9985.0,1.5,1.5,-2.0,5229.0,5229.0,9980.0,-7.5,-7.5,-7.0,-0.7486772486772487,2.248677248677249
2,563200,VEV_4000,Mark 14,Mark 38,sell,1229.0,3,3687.0,1239.0,20.0,tight,mid,1236.0,5236.0,9984.0,-3.0,-3.0,-1.0,1236.5,5236.5,9984.0,-2.5,-2.5,-1.0,1233.5,5233.5,9980.0,-5.5,-5.5,-5.0,-0.024193548387096774,-2.475806451612903
2,563700,VEV_4000,Mark 38,Mark 14,buy,1246.0,1,1246.0,1236.0,20.0,tight,mid,1237.5,5237.5,9986.0,1.5,1.5,2.0,1236.5,5236.5,9981.0,0.5,0.5,-3.0,1234.5,5234.5,9980.0,-1.5,-1.5,-4.0,0.08333333333333333,0.4166666666666667
2,564900,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5233.0,6,31398.0,5235.5,5.0,mid,mid,5237.0,5237.0,9985.0,1.5,1.5,0.0,5231.5,5231.5,9970.0,-4.0,-4.0,-15.0,5234.5,5234.5,9989.0,-1.0,-1.0,4.0,-0.7195767195767195,-3.2804232804232805
2,566100,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5233.0,3,15699.0,5235.5,5.0,mid,mid,5231.5,5231.5,9967.0,-4.0,-4.0,-7.0,5226.5,5226.5,9979.0,-9.0,-9.0,5.0,5229.5,5229.5,9992.0,-6.0,-6.0,18.0,-0.6931216931216931,-8.306878306878307
2,566300,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5235.0,5,26175.0,5232.5,5.0,mid,mid,5231.5,5231.5,9969.0,-1.0,-1.0,-1.0,5226.5,5226.5,9981.0,-6.0,-6.0,11.0,5227.5,5227.5,9996.0,-5.0,-5.0,26.0,-0.5540540540540541,-5.445945945945946
2,566700,VEV_5400,Mark 01,Mark 22,sell,9.0,2,18.0,10.0,2.0,wide,mid,10.0,5231.5,9972.5,0.0,0.5,6.5,9.5,5230.0,9978.0,-0.5,-1.0,12.0,9.5,5226.5,9992.0,-0.5,-4.5,26.0,0.09259259259259259,-1.0925925925925926
2,566700,VEV_5500,Mark 01,Mark 22,sell,3.0,2,6.0,3.5,1.0,mid,mid,3.5,5231.5,9972.5,0.0,0.5,6.5,3.5,5230.0,9978.0,0.0,-1.0,12.0,3.5,5226.5,9992.0,0.0,-4.5,26.0,0.7076271186440678,-1.707627118644068
2,566700,VEV_6000,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,mid,mid,0.5,5231.5,9972.5,0.0,0.5,6.5,0.5,5230.0,9978.0,0.0,-1.0,12.0,0.5,5226.5,9992.0,0.0,-4.5,26.0,0.5483870967741935,-1.5483870967741935
2,566700,VEV_6500,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,mid,mid,0.5,5231.5,9972.5,0.0,0.5,6.5,0.5,5230.0,9978.0,0.0,-1.0,12.0,0.5,5226.5,9992.0,0.0,-4.5,26.0,0.5483870967741935,-1.5483870967741935
2,568500,HYDROGEL_PACK,Mark 14,Mark 38,sell,9971.0,2,19942.0,9979.0,16.0,mid,mid,9976.0,5228.5,9976.0,-3.0,0.0,-3.0,9979.0,5228.5,9979.0,0.0,0.0,0.0,9982.5,5222.5,9982.5,3.5,-6.0,3.5,0.0703125,-0.0703125
2,569800,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5225.0,5,26125.0,5228.0,6.0,wide,mid,5229.5,5229.5,9983.0,1.5,1.5,-5.0,5232.5,5232.5,9983.0,4.5,4.5,-5.0,5222.5,5222.5,9982.0,-5.5,-5.5,-6.0,-0.28,4.78
2,571300,VEV_4000,Mark 14,Mark 38,sell,1219.0,3,3657.0,1229.0,20.0,tight,mid,1232.5,5232.5,9983.0,3.5,3.5,3.0,1233.5,5233.5,9980.0,4.5,4.5,0.0,1225.0,5224.5,9991.0,-4.0,-4.5,11.0,-0.13709677419354838,4.637096774193548
2,573500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5232.0,5,26160.0,5234.5,5.0,mid,mid,5234.5,5234.5,9982.0,0.0,0.0,-2.0,5232.0,5232.0,9994.0,-2.5,-2.5,10.0,5217.5,5217.5,9993.0,-17.0,-17.0,9.0,0.4635416666666667,-2.9635416666666665
2,573500,VEV_4000,Mark 14,Mark 38,sell,1224.0,2,2448.0,1234.5,21.0,mid,mid,1234.5,5234.5,9982.0,0.0,0.0,-2.0,1232.0,5232.0,9994.0,-2.5,-2.5,10.0,1218.0,5217.5,9993.0,-16.5,-17.0,9.0,-0.15730337078651685,-2.342696629213483
2,573700,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5237.0,3,15711.0,5234.5,5.0,mid,mid,5233.5,5233.5,9980.0,-1.0,-1.0,0.0,5230.5,5230.5,9995.0,-4.0,-4.0,15.0,5217.5,5217.5,9999.0,-17.0,-17.0,19.0,-0.581081081081081,-3.418918918918919
2,573800,HYDROGEL_PACK,Mark 38,Mark 14,buy,9989.0,3,29967.0,9981.0,16.0,mid,mid,9981.0,5232.5,9981.0,0.0,-2.5,0.0,9991.0,5231.5,9991.0,10.0,-3.5,10.0,10001.0,5218.5,10001.0,20.0,-16.5,20.0,-0.5610328638497653,-2.938967136150235
2,574200,HYDROGEL_PACK,Mark 38,Mark 14,buy,9988.0,6,59928.0,9980.0,16.0,mid,mid,9988.0,5234.5,9988.0,8.0,1.0,8.0,9993.0,5228.0,9993.0,13.0,-5.5,13.0,10002.0,5219.5,10002.0,22.0,-14.0,22.0,-0.5516431924882629,-4.948356807511737
2,575100,VEV_5400,Mark 01,Mark 22,sell,9.0,4,36.0,10.0,2.0,wide,mid,10.0,5231.5,9994.0,0.0,0.0,3.0,9.5,5224.5,9988.0,-0.5,-7.0,-3.0,8.0,5215.5,10008.5,-2.0,-16.0,17.5,0.16666666666666666,-7.166666666666667
2,575100,VEV_5500,Mark 01,Mark 22,sell,3.0,4,12.0,3.5,1.0,mid,mid,3.5,5231.5,9994.0,0.0,0.0,3.0,3.5,5224.5,9988.0,0.0,-7.0,-3.0,2.5,5215.5,10008.5,-1.0,-16.0,17.5,0.7584745762711864,-7.758474576271187
2,575100,VEV_6000,Mark 01,Mark 22,sell,0.0,4,0.0,0.5,1.0,mid,mid,0.5,5231.5,9994.0,0.0,0.0,3.0,0.5,5224.5,9988.0,0.0,-7.0,-3.0,0.5,5215.5,10008.5,0.0,-16.0,17.5,0.5967741935483871,-7.596774193548387
2,575100,VEV_6500,Mark 01,Mark 22,sell,0.0,4,0.0,0.5,1.0,mid,mid,0.5,5231.5,9994.0,0.0,0.0,3.0,0.5,5224.5,9988.0,0.0,-7.0,-3.0,0.5,5215.5,10008.5,0.0,-16.0,17.5,0.5967741935483871,-7.596774193548387
2,576500,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5225.0,7,36575.0,5227.5,5.0,mid,mid,5225.5,5225.5,9990.0,-2.0,-2.0,-6.0,5222.5,5222.5,9982.5,-5.0,-5.0,-13.5,5214.5,5214.5,10012.0,-13.0,-13.0,16.0,-0.7142857142857143,-4.285714285714286
2,576700,HYDROGEL_PACK,Mark 38,Mark 14,buy,10000.0,5,50000.0,9992.0,16.0,mid,mid,9987.0,5224.5,9987.0,-5.0,-2.0,-5.0,9977.0,5220.5,9977.0,-15.0,-6.0,-15.0,10010.0,5214.5,10010.0,18.0,-12.0,18.0,-0.5492957746478874,-5.450704225352113
2,577700,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5223.0,8,41784.0,5225.5,5.0,mid,mid,5225.5,5225.5,9984.0,0.0,0.0,-5.0,5222.5,5222.5,9982.0,-3.0,-3.0,-7.0,5213.0,5213.0,10005.0,-12.5,-12.5,16.0,-0.7248677248677249,-2.2751322751322753
2,578300,HYDROGEL_PACK,Mark 38,Mark 14,buy,9992.0,6,59952.0,9984.5,15.0,tight,mid,9978.0,5220.0,9978.0,-6.5,-5.5,-6.5,9985.0,5221.0,9985.0,0.5,-4.5,0.5,10005.0,5215.5,10005.0,20.5,-10.0,20.5,0.2517985611510791,-4.751798561151079
2,578300,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5223.0,8,41784.0,5225.5,5.0,mid,mid,5220.0,5220.0,9978.0,-5.5,-5.5,-6.5,5221.0,5221.0,9985.0,-4.5,-4.5,0.5,5215.5,5215.5,10005.0,-10.0,-10.0,20.5,-0.716931216931217,-3.7830687830687832
2,581600,HYDROGEL_PACK,Mark 38,Mark 14,buy,10000.0,2,20000.0,9992.0,16.0,mid,mid,9987.0,5226.0,9987.0,-5.0,2.5,-5.0,9994.0,5218.5,9994.0,2.0,-5.0,2.0,10008.0,5216.0,10008.0,16.0,-7.5,16.0,-0.5539906103286385,-4.446009389671362
2,582600,HYDROGEL_PACK,Mark 14,Mark 38,sell,9980.0,4,39920.0,9988.0,16.0,mid,mid,9988.0,5221.5,9988.0,0.0,-3.5,0.0,10010.0,5218.5,10010.0,22.0,-6.5,22.0,10008.0,5220.5,10008.0,20.0,-4.5,20.0,0.10416666666666667,-6.604166666666667
2,585200,HYDROGEL_PACK,Mark 14,Mark 38,sell,10005.0,6,60030.0,10013.0,16.0,mid,mid,10016.0,5213.0,10016.0,3.0,-0.5,3.0,10007.0,5211.5,10007.0,-6.0,-2.0,-6.0,10012.0,5223.0,10012.0,-1.0,9.5,-1.0,0.08072916666666667,-2.0807291666666665
2,587100,VEV_5300,Mark 14,Mark 22,sell,28.0,4,112.0,28.5,1.0,tight,mid,28.5,5213.5,10005.0,0.0,1.0,-3.0,29.0,5215.5,10008.0,0.5,3.0,0.0,34.0,5230.5,10007.0,5.5,18.0,-1.0,1.5384615384615385,1.4615384615384615
2,587100,VEV_5400,Mark 01,Mark 22,sell,7.0,4,28.0,7.5,1.0,mid,mid,7.5,5213.5,10005.0,0.0,1.0,-3.0,7.5,5215.5,10008.0,0.0,3.0,0.0,9.5,5230.5,10007.0,2.0,18.0,-1.0,0.6730769230769231,2.3269230769230766
2,587100,VEV_5500,Mark 01,Mark 22,sell,2.0,4,8.0,2.5,1.0,mid,mid,2.5,5213.5,10005.0,0.0,1.0,-3.0,2.5,5215.5,10008.0,0.0,3.0,0.0,3.5,5230.5,10007.0,1.0,18.0,-1.0,0.673728813559322,2.326271186440678
2,587100,VEV_6000,Mark 01,Mark 22,sell,0.0,4,0.0,0.5,1.0,mid,mid,0.5,5213.5,10005.0,0.0,1.0,-3.0,0.5,5215.5,10008.0,0.0,3.0,0.0,0.5,5230.5,10007.0,0.0,18.0,-1.0,0.5161290322580645,2.4838709677419355
2,587100,VEV_6500,Mark 01,Mark 22,sell,0.0,4,0.0,0.5,1.0,mid,mid,0.5,5213.5,10005.0,0.0,1.0,-3.0,0.5,5215.5,10008.0,0.0,3.0,0.0,0.5,5230.5,10007.0,0.0,18.0,-1.0,0.5161290322580645,2.4838709677419355
2,587200,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5214.0,6,31284.0,5211.5,5.0,mid,mid,5213.0,5213.0,10005.0,1.5,1.5,-2.0,5215.5,5215.5,10009.0,4.0,4.0,2.0,5231.5,5231.5,10002.0,20.0,20.0,-5.0,0.4,3.6
2,587500,VEV_4000,Mark 14,Mark 38,sell,1202.0,1,1202.0,1212.5,21.0,mid,mid,1213.0,5213.5,10005.0,0.5,1.0,-2.0,1216.0,5215.5,10011.0,3.5,3.0,4.0,1233.0,5234.5,10007.0,20.5,22.0,0.0,-0.21910112359550563,3.2191011235955056
2,587700,HYDROGEL_PACK,Mark 38,Mark 14,buy,10013.0,4,40052.0,10005.0,16.0,mid,mid,10006.0,5212.5,10006.0,1.0,-0.5,1.0,10012.0,5213.5,10012.0,7.0,0.5,7.0,10006.0,5233.5,10006.0,1.0,20.5,1.0,-0.57981220657277,1.07981220657277
2,588400,HYDROGEL_PACK,Mark 38,Mark 14,buy,10015.0,6,60090.0,10007.0,16.0,mid,mid,10005.0,5217.0,10005.0,-2.0,2.5,-2.0,10010.0,5213.5,10010.0,3.0,-1.0,3.0,10012.0,5235.5,10012.0,5.0,21.0,5.0,-0.5727699530516432,-0.42723004694835676
2,588400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5217.0,5,26085.0,5214.5,5.0,mid,mid,5217.0,5217.0,10005.0,2.5,2.5,-2.0,5213.5,5213.5,10010.0,-1.0,-1.0,3.0,5235.5,5235.5,10012.0,21.0,21.0,5.0,0.4263157894736842,-1.4263157894736842
2,588500,VEV_5300,Mark 01,Mark 22,sell,28.0,4,112.0,29.0,2.0,mid,mid,30.0,5217.0,10001.5,1.0,2.5,-5.5,28.5,5213.0,10008.0,-0.5,-1.5,1.0,36.0,5236.5,10009.0,7.0,22.0,2.0,0.44642857142857145,-1.9464285714285714
2,588500,VEV_5400,Mark 01,Mark 22,sell,7.0,4,28.0,7.5,1.0,mid,mid,8.0,5217.0,10001.5,0.5,2.5,-5.5,7.5,5213.0,10008.0,0.0,-1.5,1.0,10.5,5236.5,10009.0,3.0,22.0,2.0,0.7163461538461539,-2.2163461538461537
2,588500,VEV_5500,Mark 01,Mark 22,sell,2.0,4,8.0,2.5,1.0,mid,mid,3.0,5217.0,10001.5,0.5,2.5,-5.5,2.5,5213.0,10008.0,0.0,-1.5,1.0,4.0,5236.5,10009.0,1.5,22.0,2.0,0.711864406779661,-2.211864406779661
2,588500,VEV_6000,Mark 01,Mark 22,sell,0.0,4,0.0,0.5,1.0,mid,mid,0.5,5217.0,10001.5,0.0,2.5,-5.5,0.5,5213.0,10008.0,0.0,-1.5,1.0,0.5,5236.5,10009.0,0.0,22.0,2.0,0.5524193548387096,-2.0524193548387095
2,588500,VEV_6500,Mark 01,Mark 22,sell,0.0,4,0.0,0.5,1.0,mid,mid,0.5,5217.0,10001.5,0.0,2.5,-5.5,0.5,5213.0,10008.0,0.0,-1.5,1.0,0.5,5236.5,10009.0,0.0,22.0,2.0,0.5524193548387096,-2.0524193548387095
2,588800,HYDROGEL_PACK,Mark 38,Mark 14,buy,10016.0,2,20032.0,10008.0,16.0,mid,mid,10009.0,5215.5,10009.0,1.0,0.0,1.0,10011.0,5213.5,10011.0,3.0,-2.0,3.0,10014.0,5239.0,10014.0,6.0,23.5,6.0,-0.568075117370892,-1.431924882629108
2,589300,HYDROGEL_PACK,Mark 14,Mark 38,sell,10001.0,3,30003.0,10009.0,16.0,mid,mid,10008.0,5215.0,10008.0,-1.0,-0.5,-1.0,10007.0,5216.5,10007.0,-2.0,1.0,-2.0,10012.0,5241.0,10012.0,3.0,25.5,3.0,0.06510416666666667,0.9348958333333334
2,589400,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5212.0,3,15636.0,5215.0,6.0,wide,mid,5212.5,5212.5,10008.0,-2.5,-2.5,-3.0,5216.5,5216.5,10005.0,1.5,1.5,-6.0,5241.5,5241.5,10008.0,26.5,26.5,-3.0,-0.256,1.756
2,590700,VEV_4000,Mark 38,Mark 14,buy,1225.0,1,1225.0,1214.5,21.0,mid,mid,1216.5,5216.5,10007.0,2.0,2.0,-5.0,1219.5,5219.5,10011.0,5.0,5.0,-1.0,1244.5,5244.5,10013.0,30.0,30.0,1.0,0.4294117647058823,4.570588235294117
2,592000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5223.0,6,31338.0,5220.5,5.0,mid,mid,5221.5,5221.5,10007.0,1.0,1.0,-1.0,5219.5,5219.5,10017.0,-1.0,-1.0,9.0,5247.0,5247.0,10020.0,26.5,26.5,12.0,-0.6216216216216216,-0.3783783783783784
2,592200,HYDROGEL_PACK,Mark 38,Mark 14,buy,10020.0,4,40080.0,10011.5,17.0,wide,mid,10011.0,5219.5,10011.0,-0.5,-1.0,-0.5,10019.0,5219.5,10019.0,7.5,-1.0,7.5,10023.0,5246.5,10023.0,11.5,26.0,11.5,-0.08552631578947369,-0.9144736842105263
2,593000,VEV_5400,Mark 01,Mark 22,sell,8.0,5,40.0,8.5,1.0,mid,mid,8.5,5220.0,10022.0,0.0,0.5,7.0,8.5,5222.5,10012.0,0.0,3.0,-3.0,11.5,5245.5,10028.0,3.0,26.0,13.0,0.6730769230769231,2.3269230769230766
2,593000,VEV_5500,Mark 01,Mark 22,sell,3.0,5,15.0,3.5,1.0,mid,mid,3.5,5220.0,10022.0,0.0,0.5,7.0,3.5,5222.5,10012.0,0.0,3.0,-3.0,4.5,5245.5,10028.0,1.0,26.0,13.0,0.673728813559322,2.326271186440678
2,593000,VEV_6000,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,mid,mid,0.5,5220.0,10022.0,0.0,0.5,7.0,0.5,5222.5,10012.0,0.0,3.0,-3.0,0.5,5245.5,10028.0,0.0,26.0,13.0,0.5161290322580645,2.4838709677419355
2,593000,VEV_6500,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,mid,mid,0.5,5220.0,10022.0,0.0,0.5,7.0,0.5,5222.5,10012.0,0.0,3.0,-3.0,0.5,5245.5,10028.0,0.0,26.0,13.0,0.5161290322580645,2.4838709677419355
2,596100,HYDROGEL_PACK,Mark 14,Mark 38,sell,10002.0,3,30006.0,10010.0,16.0,mid,mid,10004.0,5229.5,10004.0,-6.0,5.5,-6.0,10011.0,5236.5,10011.0,1.0,12.5,1.0,10035.0,5250.5,10035.0,25.0,26.5,25.0,0.005208333333333333,12.494791666666666
2,596600,HYDROGEL_PACK,Mark 38,Mark 14,buy,10012.0,6,60072.0,10004.0,16.0,mid,mid,10007.0,5230.5,10007.0,3.0,1.0,3.0,10006.5,5237.5,10006.5,2.5,8.0,2.5,10032.0,5247.5,10032.0,28.0,18.0,28.0,-0.6150234741784038,8.615023474178404
2,597500,HYDROGEL_PACK,Mark 38,Mark 14,buy,10015.0,4,40060.0,10007.0,16.0,mid,mid,10008.0,5234.5,10008.0,1.0,0.0,1.0,10008.0,5243.5,10008.0,1.0,9.0,1.0,10038.0,5249.5,10038.0,31.0,15.0,31.0,-0.6197183098591549,9.619718309859154
2,600300,VEV_4000,Mark 38,Mark 14,buy,1254.0,2,2508.0,1243.5,21.0,mid,mid,1244.5,5244.5,10012.0,1.0,1.0,6.0,1246.5,5246.5,10024.0,3.0,3.0,18.0,1251.5,5251.5,10036.0,8.0,8.0,30.0,0.45294117647058824,2.5470588235294116
2,601600,HYDROGEL_PACK,Mark 14,Mark 38,sell,10013.0,6,60078.0,10021.0,16.0,mid,mid,10020.0,5247.0,10020.0,-1.0,1.0,-1.0,10028.0,5246.5,10028.0,7.0,0.5,7.0,10035.0,5243.5,10035.0,14.0,-2.5,14.0,0.06770833333333333,0.4322916666666667
2,604100,VEV_5300,Mark 01,Mark 22,sell,38.0,2,76.0,39.0,2.0,wide,mid,38.0,5242.5,10036.0,-1.0,-1.0,6.0,41.0,5250.5,10035.0,2.0,7.0,5.0,39.0,5243.0,10029.0,0.0,-0.5,-1.0,0.2875,6.7125
2,604100,VEV_5400,Mark 01,Mark 22,sell,11.0,2,22.0,11.5,1.0,mid,mid,11.5,5242.5,10036.0,0.0,-1.0,6.0,12.5,5250.5,10035.0,1.0,7.0,5.0,11.5,5243.0,10029.0,0.0,-0.5,-1.0,0.6346153846153846,6.365384615384615
2,604100,VEV_5500,Mark 01,Mark 22,sell,4.0,2,8.0,4.5,1.0,mid,mid,4.5,5242.5,10036.0,0.0,-1.0,6.0,4.5,5250.5,10035.0,0.0,7.0,5.0,4.5,5243.0,10029.0,0.0,-0.5,-1.0,0.6398305084745762,6.360169491525424
2,604100,VEV_6000,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,mid,mid,0.5,5242.5,10036.0,0.0,-1.0,6.0,0.5,5250.5,10035.0,0.0,7.0,5.0,0.5,5243.0,10029.0,0.0,-0.5,-1.0,0.4838709677419355,6.516129032258064
2,604100,VEV_6500,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,mid,mid,0.5,5242.5,10036.0,0.0,-1.0,6.0,0.5,5250.5,10035.0,0.0,7.0,5.0,0.5,5243.0,10029.0,0.0,-0.5,-1.0,0.4838709677419355,6.516129032258064
2,604400,HYDROGEL_PACK,Mark 38,Mark 14,buy,10043.0,3,30129.0,10035.0,16.0,mid,mid,10036.0,5242.5,10036.0,1.0,0.0,1.0,10033.0,5247.5,10033.0,-2.0,5.0,-2.0,10033.5,5243.5,10033.5,-1.5,1.0,-1.5,-0.6009389671361502,5.60093896713615
2,604500,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5245.0,7,36715.0,5242.5,5.0,mid,mid,5241.5,5241.5,10035.0,-1.0,-1.0,0.0,5247.5,5247.5,10034.0,5.0,5.0,-1.0,5243.5,5243.5,10032.0,1.0,1.0,-3.0,0.39473684210526316,4.605263157894737
2,605100,VEV_4000,Mark 14,Mark 38,sell,1233.0,3,3699.0,1243.5,21.0,mid,mid,1244.0,5244.0,10035.0,0.5,0.5,1.0,1249.5,5249.5,10040.0,6.0,6.0,6.0,1240.5,5240.5,10033.0,-3.0,-3.0,-1.0,-0.25280898876404495,6.252808988764045
2,607400,VEV_4000,Mark 38,Mark 14,buy,1259.0,2,2518.0,1248.5,21.0,mid,mid,1250.5,5250.5,10033.0,2.0,2.0,-4.0,1252.5,5252.5,10043.0,4.0,4.0,6.0,1235.5,5235.5,10028.0,-13.0,-13.0,-9.0,0.4411764705882353,3.5588235294117645
2,608800,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5255.0,3,15765.0,5252.5,5.0,mid,mid,5252.0,5252.0,10039.0,-0.5,-0.5,6.5,5248.0,5248.0,10033.0,-4.5,-4.5,0.5,5237.5,5237.5,10021.0,-15.0,-15.0,-11.5,-0.5743243243243243,-3.9256756756756754
2,608900,HYDROGEL_PACK,Mark 14,Mark 38,sell,10031.0,2,20062.0,10039.0,16.0,mid,mid,10043.0,5252.5,10043.0,4.0,0.0,4.0,10037.0,5249.5,10037.0,-2.0,-3.0,-2.0,10018.0,5238.5,10018.0,-21.0,-14.0,-21.0,0.0859375,-3.0859375
2,610900,HYDROGEL_PACK,Mark 14,Mark 38,sell,10029.0,5,50145.0,10037.0,16.0,mid,mid,10037.0,5243.5,10037.0,0.0,-6.0,0.0,10037.0,5242.0,10037.0,0.0,-7.5,0.0,10023.0,5230.5,10023.0,-14.0,-19.0,-14.0,0.109375,-7.609375
2,610900,VEV_4000,Mark 14,Mark 38,sell,1239.0,3,3717.0,1249.5,21.0,mid,mid,1243.5,5243.5,10037.0,-6.0,-6.0,0.0,1242.0,5242.0,10037.0,-7.5,-7.5,0.0,1230.5,5230.5,10023.0,-19.0,-19.0,-14.0,-0.10112359550561797,-7.398876404494382
2,611300,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,buy,5244.0,6,31464.0,5243.0,2.0,tight,mid,5243.5,5243.5,10034.0,0.5,0.5,0.0,5242.5,5242.5,10032.0,-0.5,-0.5,-2.0,5229.0,5229.0,10025.0,-14.0,-14.0,-9.0,2.060810810810811,-2.560810810810811
2,612300,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5241.0,8,41928.0,5243.5,5.0,mid,mid,5242.5,5242.5,10038.0,-1.0,-1.0,7.0,5243.5,5243.5,10031.0,0.0,0.0,0.0,5231.5,5231.5,10030.5,-12.0,-12.0,-0.5,-0.7407407407407407,0.7407407407407407
2,614100,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,buy,5244.0,10,52440.0,5243.0,2.0,tight,mid,5243.5,5243.5,10030.0,0.5,0.5,1.0,5234.5,5234.5,10032.0,-8.5,-8.5,3.0,5235.0,5235.0,10021.0,-8.0,-8.0,-8.0,2.168918918918919,-10.66891891891892
2,616700,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5237.0,4,20948.0,5234.5,5.0,mid,mid,5234.5,5234.5,10022.0,0.0,0.0,-6.0,5236.5,5236.5,10020.0,2.0,2.0,-8.0,5243.5,5243.5,10016.0,9.0,9.0,-12.0,0.4105263157894737,1.5894736842105264
2,617200,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5237.0,6,31422.0,5234.5,5.0,mid,mid,5234.5,5234.5,10018.0,0.0,0.0,-4.0,5240.5,5240.5,10018.0,6.0,6.0,-4.0,5243.0,5243.0,10016.0,8.5,8.5,-6.0,-0.7162162162162162,6.716216216216216
2,620000,HYDROGEL_PACK,Mark 14,Mark 38,sell,10010.0,5,50050.0,10018.0,16.0,mid,mid,10023.0,5233.5,10023.0,5.0,-4.0,5.0,10028.0,5227.0,10028.0,10.0,-10.5,10.0,10024.0,5245.0,10024.0,6.0,7.5,6.0,0.125,-10.625
2,620800,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5234.0,4,20936.0,5231.5,5.0,mid,mid,5229.0,5229.0,10025.0,-2.5,-2.5,4.0,5235.5,5235.5,10026.0,4.0,4.0,5.0,5241.5,5241.5,10017.0,10.0,10.0,-4.0,0.4,3.6
2,622600,VEV_5400,Mark 01,Mark 22,sell,10.0,4,40.0,10.5,1.0,mid,mid,10.5,5237.5,10022.0,0.0,3.0,-4.0,10.5,5237.5,10022.0,0.0,3.0,-4.0,11.5,5246.5,10007.0,1.0,12.0,-19.0,0.6730769230769231,2.3269230769230766
2,622600,VEV_5500,Mark 01,Mark 22,sell,3.0,4,12.0,3.5,1.0,mid,mid,3.5,5237.5,10022.0,0.0,3.0,-4.0,3.5,5237.5,10022.0,0.0,3.0,-4.0,4.5,5246.5,10007.0,1.0,12.0,-19.0,0.673728813559322,2.326271186440678
