day,timestamp,symbol,buyer,seller,aggressor,price,qty,notional,mid0,spread0,spr_regime,session,fwd_5_sym,fwd_5_u,fwd_5_h,mark_5_sym,mark_5_u,mark_5_h,fwd_20_sym,fwd_20_u,fwd_20_h,mark_20_sym,mark_20_u,mark_20_h,fwd_100_sym,fwd_100_u,fwd_100_h,mark_100_sym,mark_100_u,mark_100_h,tight,s5200,s5300
2,444200,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5244.0,6,31464.0,5241.5,5.0,mid,mid,5241.0,5241.0,9969.0,-0.5,-0.5,5.0,5249.5,5249.5,9965.0,8.0,8.0,1.0,5238.0,5238.0,9961.0,-3.5,-3.5,-3.0,True,2.0,2.0
2,445300,HYDROGEL_PACK,Mark 38,Mark 14,buy,9974.0,2,19948.0,9966.0,16.0,mid,mid,9970.0,5249.5,9970.0,4.0,2.0,4.0,9971.0,5247.5,9971.0,5.0,0.0,5.0,9952.0,5238.5,9952.0,-14.0,-9.0,-14.0,False,3.0,2.0
2,448600,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5252.0,7,36764.0,5249.5,5.0,mid,mid,5248.5,5248.5,9988.0,-1.0,-1.0,5.0,5244.5,5244.5,9977.0,-5.0,-5.0,-6.0,5241.5,5241.5,9955.0,-8.0,-8.0,-28.0,False,3.0,2.0
2,448900,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,buy,5247.0,9,47223.0,5246.0,2.0,tight,mid,5250.5,5250.5,9995.0,4.5,4.5,12.0,5244.5,5244.5,9980.0,-1.5,-1.5,-3.0,5240.5,5240.5,9958.0,-5.5,-5.5,-25.0,False,3.0,2.0
2,449000,HYDROGEL_PACK,Mark 14,Mark 38,sell,9979.0,6,59874.0,9987.0,16.0,mid,mid,9995.0,5248.5,9995.0,8.0,0.5,8.0,9978.5,5244.5,9978.5,-8.5,-3.5,-8.5,9957.0,5241.0,9957.0,-30.0,-7.0,-30.0,False,3.0,2.0
2,449500,VEV_4000,Mark 14,Mark 38,sell,1238.0,2,2476.0,1248.5,21.0,mid,mid,1249.5,5249.5,9986.0,1.0,1.0,-9.0,1239.5,5239.5,9973.0,-9.0,-9.0,-22.0,1241.5,5241.5,9960.0,-7.0,-7.0,-35.0,False,3.0,2.0
2,450900,HYDROGEL_PACK,Mark 38,Mark 14,buy,9988.0,6,59928.0,9980.0,16.0,mid,mid,9978.0,5239.5,9978.0,-2.0,-5.0,-2.0,9965.0,5237.5,9965.0,-15.0,-7.0,-15.0,9975.0,5237.0,9975.0,-5.0,-7.5,-5.0,False,3.0,2.0
2,452000,HYDROGEL_PACK,Mark 14,Mark 38,sell,9965.0,3,29895.0,9973.0,16.0,mid,mid,9970.0,5240.5,9970.0,-3.0,0.0,-3.0,9963.0,5237.5,9963.0,-10.0,-3.0,-10.0,9980.0,5235.5,9980.0,7.0,-5.0,7.0,False,3.0,2.0
2,452800,HYDROGEL_PACK,Mark 38,Mark 14,buy,9974.0,4,39896.0,9966.0,16.0,mid,mid,9966.0,5237.5,9966.0,0.0,-3.0,0.0,9959.0,5236.5,9959.0,-7.0,-4.0,-7.0,9983.0,5238.5,9983.0,17.0,-2.0,17.0,False,3.0,2.0
2,453000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5240.0,3,15720.0,5237.5,5.0,mid,mid,5237.5,5237.5,9965.0,0.0,0.0,3.0,5234.5,5234.5,9956.0,-3.0,-3.0,-6.0,5237.5,5237.5,9985.0,0.0,0.0,23.0,False,3.0,2.0
2,453800,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5237.0,7,36659.0,5239.5,5.0,mid,mid,5237.0,5237.0,9960.0,-2.5,-2.5,-4.0,5239.5,5239.5,9955.0,0.0,0.0,-9.0,5238.5,5238.5,9989.0,-1.0,-1.0,25.0,False,3.0,2.0
2,454700,VEV_4000,Mark 38,Mark 14,buy,1247.0,1,1247.0,1236.5,21.0,mid,mid,1237.5,5237.5,9954.0,1.0,1.0,-4.0,1238.0,5238.0,9955.0,1.5,1.5,-3.0,1238.5,5237.0,9986.0,2.0,0.5,28.0,True,2.0,2.0
2,456200,VEV_5200,Mark 14,Mark 22,sell,82.0,2,164.0,83.0,2.0,mid,mid,83.0,5238.0,9955.0,0.0,0.5,-2.0,84.5,5240.5,9958.0,1.5,3.0,1.0,80.5,5234.5,9988.0,-2.5,-3.0,31.0,True,2.0,1.0
2,456200,VEV_5400,Mark 01,Mark 22,sell,11.0,2,22.0,11.5,1.0,mid,mid,11.5,5238.0,9955.0,0.0,0.5,-2.0,11.5,5240.5,9958.0,0.0,3.0,1.0,10.5,5234.5,9988.0,-1.0,-3.0,31.0,True,2.0,1.0
2,456200,VEV_5500,Mark 01,Mark 22,sell,4.0,2,8.0,4.5,1.0,mid,mid,4.5,5238.0,9955.0,0.0,0.5,-2.0,4.5,5240.5,9958.0,0.0,3.0,1.0,3.5,5234.5,9988.0,-1.0,-3.0,31.0,True,2.0,1.0
2,456200,VEV_6000,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,mid,mid,0.5,5238.0,9955.0,0.0,0.5,-2.0,0.5,5240.5,9958.0,0.0,3.0,1.0,0.5,5234.5,9988.0,0.0,-3.0,31.0,True,2.0,1.0
2,456200,VEV_6500,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,mid,mid,0.5,5238.0,9955.0,0.0,0.5,-2.0,0.5,5240.5,9958.0,0.0,3.0,1.0,0.5,5234.5,9988.0,0.0,-3.0,31.0,True,2.0,1.0
2,457600,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5242.0,3,15726.0,5239.5,5.0,mid,mid,5239.5,5239.5,9958.0,0.0,0.0,0.0,5241.5,5241.5,9961.0,2.0,2.0,3.0,5233.0,5233.0,9994.0,-6.5,-6.5,36.0,True,2.0,2.0
2,460100,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5235.0,4,20940.0,5237.5,5.0,mid,mid,5237.5,5237.5,9972.0,0.0,0.0,5.0,5236.5,5236.5,9979.0,-1.0,-1.0,12.0,5236.5,5236.5,9985.0,-1.0,-1.0,18.0,False,3.0,2.0
2,461200,VEV_5300,Mark 14,Mark 22,sell,37.0,3,111.0,37.5,1.0,tight,mid,38.0,5238.5,9980.0,0.5,3.0,4.0,38.5,5240.0,9989.0,1.0,4.5,13.0,37.0,5234.5,9985.0,-0.5,-1.0,9.0,True,1.0,1.0
2,461200,VEV_5400,Mark 01,Mark 22,sell,10.0,3,30.0,11.0,2.0,wide,mid,11.5,5238.5,9980.0,0.5,3.0,4.0,11.5,5240.0,9989.0,0.5,4.5,13.0,10.5,5234.5,9985.0,-0.5,-1.0,9.0,True,1.0,1.0
2,461200,VEV_5500,Mark 01,Mark 22,sell,3.0,3,9.0,3.5,1.0,mid,mid,4.5,5238.5,9980.0,1.0,3.0,4.0,4.5,5240.0,9989.0,1.0,4.5,13.0,3.5,5234.5,9985.0,0.0,-1.0,9.0,True,1.0,1.0
2,461200,VEV_6000,Mark 01,Mark 22,sell,0.0,3,0.0,0.5,1.0,mid,mid,0.5,5238.5,9980.0,0.0,3.0,4.0,0.5,5240.0,9989.0,0.0,4.5,13.0,0.5,5234.5,9985.0,0.0,-1.0,9.0,True,1.0,1.0
2,461200,VEV_6500,Mark 01,Mark 22,sell,0.0,3,0.0,0.5,1.0,mid,mid,0.5,5238.5,9980.0,0.0,3.0,4.0,0.5,5240.0,9989.0,0.0,4.5,13.0,0.5,5234.5,9985.0,0.0,-1.0,9.0,True,1.0,1.0
2,463600,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,buy,5238.0,11,57618.0,5237.5,1.0,tight,mid,5238.0,5238.0,9985.0,0.5,0.5,-4.0,5240.5,5240.5,9986.0,3.0,3.0,-3.0,5234.5,5234.5,9976.0,-3.0,-3.0,-13.0,False,3.0,2.0
2,464700,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,buy,5238.0,5,26190.0,5237.0,2.0,tight,mid,5237.5,5237.5,9986.0,0.5,0.5,0.0,5234.5,5234.5,9989.5,-2.5,-2.5,3.5,5236.5,5236.5,9981.0,-0.5,-0.5,-5.0,False,3.0,2.0
2,466000,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5234.0,3,15702.0,5236.5,5.0,mid,mid,5232.5,5232.5,9987.0,-4.0,-4.0,-4.0,5233.5,5233.5,9990.0,-3.0,-3.0,-1.0,5245.5,5245.5,9987.0,9.0,9.0,-4.0,True,2.0,2.0
2,466400,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,buy,5233.0,14,73262.0,5232.5,1.0,tight,mid,5235.5,5235.5,9989.0,3.0,3.0,2.0,5236.5,5236.5,9985.0,4.0,4.0,-2.0,5244.5,5244.5,9986.0,12.0,12.0,-1.0,False,3.0,2.0
2,468600,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5239.0,4,20956.0,5236.5,5.0,mid,mid,5235.5,5235.5,9978.0,-1.0,-1.0,-2.0,5238.0,5238.0,9982.0,1.5,1.5,2.0,5246.5,5246.5,9987.0,10.0,10.0,7.0,False,3.0,2.0
2,472900,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5238.0,6,31428.0,5235.5,5.0,mid,mid,5235.5,5235.5,9974.0,0.0,0.0,-4.0,5239.5,5239.5,9982.0,4.0,4.0,4.0,5249.0,5249.0,10005.0,13.5,13.5,27.0,True,2.0,2.0
2,473000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5238.0,4,20952.0,5235.5,5.0,mid,mid,5234.5,5234.5,9975.0,-1.0,-1.0,-2.0,5240.5,5240.5,9982.0,5.0,5.0,5.0,5248.5,5248.5,10007.0,13.0,13.0,30.0,True,2.0,2.0
2,473800,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5239.0,3,15717.0,5236.5,5.0,mid,mid,5235.5,5235.5,9985.0,-1.0,-1.0,10.0,5243.5,5243.5,9987.0,7.0,7.0,12.0,5244.5,5244.5,10002.0,8.0,8.0,27.0,False,3.0,2.0
2,474000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5238.0,5,26190.0,5235.0,6.0,wide,mid,5235.5,5235.5,9983.0,0.5,0.5,4.0,5245.5,5245.5,9987.0,10.5,10.5,8.0,5244.5,5244.5,10004.0,9.5,9.5,25.0,False,3.0,2.0
2,477300,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5244.0,8,41952.0,5246.5,5.0,mid,mid,5247.0,5247.0,9982.0,0.5,0.5,-8.0,5240.5,5240.5,9990.0,-6.0,-6.0,0.0,5236.5,5236.5,10003.0,-10.0,-10.0,13.0,True,2.0,2.0
2,478900,HYDROGEL_PACK,Mark 38,Mark 14,buy,9997.0,3,29991.0,9989.0,16.0,mid,mid,9991.0,5239.5,9991.0,2.0,-6.0,2.0,10002.0,5242.0,10002.0,13.0,-3.5,13.0,9992.0,5237.5,9992.0,3.0,-8.0,3.0,True,2.0,2.0
2,480500,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5240.0,3,15720.0,5242.5,5.0,mid,mid,5242.5,5242.5,10002.0,0.0,0.0,-1.0,5250.0,5250.0,10004.0,7.5,7.5,1.0,5241.0,5241.0,9998.0,-1.5,-1.5,-5.0,True,2.0,2.0
2,480900,HYDROGEL_PACK,Mark 14,Mark 38,sell,9994.0,2,19988.0,10002.0,16.0,mid,mid,10004.0,5246.5,10004.0,2.0,4.5,2.0,10005.0,5249.0,10005.0,3.0,7.0,3.0,9999.0,5242.0,9999.0,-3.0,0.0,-3.0,True,2.0,2.0
2,481400,HYDROGEL_PACK,Mark 14,Mark 38,sell,9996.0,2,19992.0,10004.0,16.0,mid,mid,10007.0,5247.0,10007.0,3.0,0.5,3.0,10002.5,5246.0,10002.5,-1.5,-0.5,-1.5,9989.0,5240.0,9989.0,-15.0,-6.5,-15.0,False,3.0,2.0
2,482400,HYDROGEL_PACK,Mark 38,Mark 14,buy,10013.0,3,30039.0,10005.0,16.0,mid,mid,10005.0,5249.0,10005.0,0.0,-1.5,0.0,10005.0,5244.0,10005.0,0.0,-6.5,0.0,10004.0,5241.5,10004.0,-1.0,-9.0,-1.0,False,3.0,2.0
2,483400,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5249.0,3,15747.0,5246.0,6.0,wide,mid,5244.5,5244.5,10002.0,-1.5,-1.5,-0.5,5242.5,5242.5,10005.0,-3.5,-3.5,2.5,5241.5,5241.5,10007.0,-4.5,-4.5,4.5,True,1.0,2.0
2,483400,VEV_5300,Mark 14,Mark 22,sell,40.0,5,200.0,41.0,2.0,mid,mid,40.0,5244.5,10002.0,-1.0,-1.5,-0.5,39.0,5242.5,10005.0,-2.0,-3.5,2.5,38.5,5241.5,10007.0,-2.5,-4.5,4.5,True,1.0,2.0
2,483400,VEV_5400,Mark 01,Mark 22,sell,12.0,5,60.0,12.5,1.0,mid,mid,12.5,5244.5,10002.0,0.0,-1.5,-0.5,12.0,5242.5,10005.0,-0.5,-3.5,2.5,11.5,5241.5,10007.0,-1.0,-4.5,4.5,True,1.0,2.0
2,483400,VEV_5500,Mark 01,Mark 22,sell,4.0,5,20.0,4.5,1.0,mid,mid,4.5,5244.5,10002.0,0.0,-1.5,-0.5,4.5,5242.5,10005.0,0.0,-3.5,2.5,4.5,5241.5,10007.0,0.0,-4.5,4.5,True,1.0,2.0
2,483400,VEV_6000,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,mid,mid,0.5,5244.5,10002.0,0.0,-1.5,-0.5,0.5,5242.5,10005.0,0.0,-3.5,2.5,0.5,5241.5,10007.0,0.0,-4.5,4.5,True,1.0,2.0
2,483400,VEV_6500,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,mid,mid,0.5,5244.5,10002.0,0.0,-1.5,-0.5,0.5,5242.5,10005.0,0.0,-3.5,2.5,0.5,5241.5,10007.0,0.0,-4.5,4.5,True,1.0,2.0
2,486000,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5237.0,5,26185.0,5239.5,5.0,mid,mid,5238.5,5238.5,10001.0,-1.0,-1.0,-2.0,5234.5,5234.5,10005.0,-5.0,-5.0,2.0,5243.0,5243.0,9994.0,3.5,3.5,-9.0,False,3.0,2.0
2,486200,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5242.0,8,41936.0,5239.0,6.0,wide,mid,5238.5,5238.5,10003.0,-0.5,-0.5,0.0,5235.5,5235.5,10002.0,-3.5,-3.5,-1.0,5245.5,5245.5,9995.0,6.5,6.5,-8.0,True,2.0,2.0
2,486700,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5236.0,8,41888.0,5238.5,5.0,mid,mid,5237.5,5237.5,10002.0,-1.0,-1.0,-1.0,5236.5,5236.5,9993.0,-2.0,-2.0,-10.0,5245.0,5245.0,9996.0,6.5,6.5,-7.0,False,3.0,2.0
2,488200,HYDROGEL_PACK,Mark 14,Mark 38,sell,9994.0,2,19988.0,10002.0,16.0,mid,mid,9993.0,5236.5,9993.0,-9.0,1.0,-9.0,9992.0,5240.5,9992.0,-10.0,5.0,-10.0,9986.0,5245.5,9986.0,-16.0,10.0,-16.0,True,2.0,1.0
2,488600,VEV_4000,Mark 38,Mark 14,buy,1247.0,2,2494.0,1236.5,21.0,mid,mid,1236.5,5236.5,9987.5,0.0,0.0,-6.0,1240.5,5239.0,9996.0,4.0,2.5,2.5,1244.5,5244.5,9984.0,8.0,8.0,-9.5,False,3.0,2.0
2,488700,HYDROGEL_PACK,Mark 14,Mark 38,sell,9985.0,5,49925.0,9993.0,16.0,mid,mid,9988.0,5236.5,9988.0,-5.0,0.0,-5.0,9997.0,5241.5,9997.0,4.0,5.0,4.0,9983.0,5245.5,9983.0,-10.0,9.0,-10.0,False,3.0,2.0
2,490600,VEV_4000,Mark 38,Mark 14,buy,1251.0,2,2502.0,1240.5,21.0,mid,mid,1241.5,5241.5,9995.0,1.0,2.5,-1.0,1240.5,5240.5,10007.0,0.0,1.5,11.0,1247.5,5247.5,9984.0,7.0,8.5,-12.0,False,3.0,1.0
2,492000,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5241.0,5,26205.0,5243.5,5.0,mid,mid,5242.5,5242.5,10009.0,-1.0,-1.0,12.0,5241.5,5241.5,10010.0,-2.0,-2.0,13.0,5244.0,5244.0,9981.0,0.5,0.5,-16.0,False,3.0,2.0
2,493000,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,buy,5240.0,12,62880.0,5239.5,1.0,tight,mid,5242.0,5242.0,10010.0,2.5,2.5,3.0,5242.5,5242.5,10004.0,3.0,3.0,-3.0,5241.5,5241.5,9979.0,2.0,2.0,-28.0,False,3.0,2.0
2,493500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5239.0,6,31434.0,5242.0,6.0,wide,mid,5241.5,5241.5,10010.0,-0.5,-0.5,0.0,5242.5,5242.5,9995.0,0.5,0.5,-15.0,5237.5,5237.5,9983.0,-4.5,-4.5,-27.0,True,2.0,2.0
2,493800,HYDROGEL_PACK,Mark 38,Mark 14,buy,10020.0,6,60120.0,10012.0,16.0,mid,mid,10010.0,5241.0,10010.0,-2.0,-0.5,-2.0,9994.0,5243.5,9994.0,-18.0,2.0,-18.0,9981.0,5237.5,9981.0,-31.0,-4.0,-31.0,False,3.0,2.0
2,494300,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5244.0,6,31464.0,5241.0,6.0,wide,mid,5241.0,5241.0,10003.0,0.0,0.0,-7.0,5244.5,5244.5,9996.0,3.5,3.5,-14.0,5237.5,5237.5,9986.0,-3.5,-3.5,-24.0,False,3.0,2.0
2,495100,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5247.0,8,41976.0,5245.5,3.0,tight,mid,5243.5,5243.5,9996.0,-2.0,-2.0,-7.0,5245.5,5245.5,9985.0,0.0,0.0,-18.0,5233.0,5233.0,9990.0,-12.5,-12.5,-13.0,False,3.0,2.0
2,495700,HYDROGEL_PACK,Mark 14,Mark 38,sell,9985.0,3,29955.0,9993.0,16.0,mid,mid,9995.0,5245.5,9995.0,2.0,3.0,2.0,9981.0,5243.0,9981.0,-12.0,0.5,-12.0,9980.5,5234.5,9980.5,-12.5,-8.0,-12.5,True,1.0,1.0
2,495700,VEV_5400,Mark 01,Mark 22,sell,11.0,5,55.0,12.0,2.0,wide,mid,12.5,5245.5,9995.0,0.5,3.0,2.0,12.0,5243.0,9981.0,0.0,0.5,-12.0,10.5,5234.5,9980.5,-1.5,-8.0,-12.5,True,1.0,1.0
2,495700,VEV_5500,Mark 01,Mark 22,sell,4.0,5,20.0,4.5,1.0,mid,mid,4.5,5245.5,9995.0,0.0,3.0,2.0,4.5,5243.0,9981.0,0.0,0.5,-12.0,3.5,5234.5,9980.5,-1.0,-8.0,-12.5,True,1.0,1.0
2,495700,VEV_6000,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,mid,mid,0.5,5245.5,9995.0,0.0,3.0,2.0,0.5,5243.0,9981.0,0.0,0.5,-12.0,0.5,5234.5,9980.5,0.0,-8.0,-12.5,True,1.0,1.0
2,495700,VEV_6500,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,mid,mid,0.5,5245.5,9995.0,0.0,3.0,2.0,0.5,5243.0,9981.0,0.0,0.5,-12.0,0.5,5234.5,9980.5,0.0,-8.0,-12.5,True,1.0,1.0
2,498100,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5242.0,8,41936.0,5243.0,2.0,tight,mid,5244.5,5244.5,9984.0,1.5,1.5,0.0,5245.5,5245.5,9978.0,2.5,2.5,-6.0,5239.5,5239.5,9990.0,-3.5,-3.5,6.0,False,3.0,2.0
2,498500,HYDROGEL_PACK,Mark 14,Mark 38,sell,9977.0,4,39908.0,9985.0,16.0,mid,mid,9982.0,5245.5,9982.0,-3.0,1.0,-3.0,9985.0,5248.5,9985.0,0.0,4.0,0.0,9992.0,5236.5,9992.0,7.0,-8.0,7.0,False,3.0,2.0
2,499900,VEV_4000,Mark 38,Mark 14,buy,1256.0,3,3768.0,1245.5,21.0,mid,mid,1248.5,5248.5,9986.0,3.0,3.0,6.0,1236.5,5242.0,9985.5,-9.0,-3.5,5.5,1234.5,5234.5,9997.0,-11.0,-11.0,17.0,True,2.0,2.0
2,500000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5248.0,3,15744.0,5245.5,5.0,mid,mid,5248.5,5248.5,9985.0,3.0,3.0,8.0,5244.0,5244.0,9981.0,-1.5,-1.5,4.0,5235.5,5235.5,9997.0,-10.0,-10.0,20.0,True,2.0,2.0
2,500600,HYDROGEL_PACK,Mark 14,Mark 38,sell,9976.0,5,49880.0,9984.0,16.0,mid,mid,9984.0,5245.5,9984.0,0.0,-2.0,0.0,9976.0,5241.0,9976.0,-8.0,-6.5,-8.0,9997.0,5235.5,9997.0,13.0,-12.0,13.0,False,3.0,2.0
2,501300,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5247.0,7,36729.0,5244.0,6.0,wide,mid,5241.5,5241.5,9983.0,-2.5,-2.5,1.0,5240.5,5240.5,9980.0,-3.5,-3.5,-2.0,5235.5,5235.5,9995.0,-8.5,-8.5,13.0,True,2.0,2.0
2,501600,HYDROGEL_PACK,Mark 14,Mark 38,sell,9976.0,4,39904.0,9984.0,16.0,mid,mid,9979.5,5244.5,9979.5,-4.5,3.0,-4.5,9983.0,5237.5,9983.0,-1.0,-4.0,-1.0,9988.0,5233.5,9988.0,4.0,-8.0,4.0,False,3.0,2.0
2,501900,VEV_5300,Mark 01,Mark 22,sell,38.0,3,114.0,39.0,2.0,mid,mid,39.0,5243.5,9977.0,0.0,1.5,-8.5,37.0,5236.5,9980.0,-2.0,-5.5,-5.5,36.0,5233.0,9990.0,-3.0,-9.0,4.5,True,1.0,2.0
2,501900,VEV_5400,Mark 01,Mark 22,sell,11.0,3,33.0,11.5,1.0,mid,mid,12.0,5243.5,9977.0,0.5,1.5,-8.5,11.0,5236.5,9980.0,-0.5,-5.5,-5.5,10.5,5233.0,9990.0,-1.0,-9.0,4.5,True,1.0,2.0
2,501900,VEV_5500,Mark 01,Mark 22,sell,4.0,3,12.0,4.5,1.0,mid,mid,4.5,5243.5,9977.0,0.0,1.5,-8.5,3.5,5236.5,9980.0,-1.0,-5.5,-5.5,3.5,5233.0,9990.0,-1.0,-9.0,4.5,True,1.0,2.0
2,501900,VEV_6000,Mark 01,Mark 22,sell,0.0,3,0.0,0.5,1.0,mid,mid,0.5,5243.5,9977.0,0.0,1.5,-8.5,0.5,5236.5,9980.0,0.0,-5.5,-5.5,0.5,5233.0,9990.0,0.0,-9.0,4.5,True,1.0,2.0
2,501900,VEV_6500,Mark 01,Mark 22,sell,0.0,3,0.0,0.5,1.0,mid,mid,0.5,5243.5,9977.0,0.0,1.5,-8.5,0.5,5236.5,9980.0,0.0,-5.5,-5.5,0.5,5233.0,9990.0,0.0,-9.0,4.5,True,1.0,2.0
2,503600,HYDROGEL_PACK,Mark 14,Mark 38,sell,9975.0,2,19950.0,9983.0,16.0,mid,mid,9981.0,5237.5,9981.0,-2.0,0.0,-2.0,9980.0,5235.5,9980.0,-3.0,-2.0,-3.0,9995.0,5241.5,9995.0,12.0,4.0,12.0,True,2.0,2.0
2,505100,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5232.0,7,36624.0,5233.0,2.0,tight,mid,5235.5,5235.5,9980.0,2.5,2.5,-10.0,5237.5,5237.5,9988.0,4.5,4.5,-2.0,5244.0,5244.0,9994.0,11.0,11.0,4.0,False,3.0,2.0
2,508800,VEV_5400,Mark 01,Mark 22,sell,10.0,5,50.0,10.5,1.0,mid,mid,10.5,5234.5,9997.0,0.0,-1.0,1.0,10.5,5235.0,9996.0,0.0,-0.5,0.0,12.5,5246.0,9983.0,2.0,10.5,-13.0,True,1.0,1.0
2,508800,VEV_5500,Mark 01,Mark 22,sell,3.0,5,15.0,3.5,1.0,mid,mid,3.5,5234.5,9997.0,0.0,-1.0,1.0,3.5,5235.0,9996.0,0.0,-0.5,0.0,4.5,5246.0,9983.0,1.0,10.5,-13.0,True,1.0,1.0
2,508800,VEV_6000,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,mid,mid,0.5,5234.5,9997.0,0.0,-1.0,1.0,0.5,5235.0,9996.0,0.0,-0.5,0.0,0.5,5246.0,9983.0,0.0,10.5,-13.0,True,1.0,1.0
2,508800,VEV_6500,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,mid,mid,0.5,5234.5,9997.0,0.0,-1.0,1.0,0.5,5235.0,9996.0,0.0,-0.5,0.0,0.5,5246.0,9983.0,0.0,10.5,-13.0,True,1.0,1.0
2,511000,HYDROGEL_PACK,Mark 14,Mark 38,sell,9989.0,6,59934.0,9997.0,16.0,mid,mid,9992.0,5235.5,9992.0,-5.0,-1.0,-5.0,9994.0,5241.5,9994.0,-3.0,5.0,-3.0,9973.0,5246.5,9973.0,-24.0,10.0,-24.0,False,3.0,2.0
2,512800,HYDROGEL_PACK,Mark 14,Mark 38,sell,9982.0,4,39928.0,9989.5,15.0,tight,mid,9997.0,5241.5,9997.0,7.5,0.5,7.5,9993.0,5245.5,9993.0,3.5,4.5,3.5,9977.0,5247.5,9977.0,-12.5,6.5,-12.5,True,2.0,2.0
2,513600,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5244.0,5,26220.0,5241.5,5.0,mid,mid,5244.5,5244.5,9997.0,3.0,3.0,2.0,5245.5,5245.5,9993.0,4.0,4.0,-2.0,5249.5,5249.5,9976.5,8.0,8.0,-18.5,False,3.0,2.0
2,516500,HYDROGEL_PACK,Mark 14,Mark 38,sell,9977.0,5,49885.0,9985.0,16.0,mid,mid,9976.0,5248.5,9976.0,-9.0,-2.5,-9.0,9981.0,5246.5,9981.0,-4.0,-4.5,-4.0,9981.0,5250.5,9981.0,-4.0,-0.5,-4.0,False,3.0,2.0
2,519600,VEV_5200,Mark 14,Mark 22,sell,87.0,5,435.0,88.0,2.0,wide,mid,87.5,5246.5,9970.0,-0.5,-1.0,-6.0,87.0,5245.5,9974.0,-1.0,-2.0,-2.0,87.5,5247.5,9993.0,-0.5,0.0,17.0,True,2.0,2.0
2,519600,VEV_5300,Mark 01,Mark 22,sell,40.0,5,200.0,41.0,2.0,mid,mid,40.0,5246.5,9970.0,-1.0,-1.0,-6.0,40.0,5245.5,9974.0,-1.0,-2.0,-2.0,40.0,5247.5,9993.0,-1.0,0.0,17.0,True,2.0,2.0
2,519600,VEV_5400,Mark 01,Mark 22,sell,12.0,5,60.0,12.5,1.0,mid,mid,12.5,5246.5,9970.0,0.0,-1.0,-6.0,12.5,5245.5,9974.0,0.0,-2.0,-2.0,12.5,5247.5,9993.0,0.0,0.0,17.0,True,2.0,2.0
2,519600,VEV_5500,Mark 01,Mark 22,sell,4.0,5,20.0,4.5,1.0,mid,mid,4.5,5246.5,9970.0,0.0,-1.0,-6.0,4.5,5245.5,9974.0,0.0,-2.0,-2.0,4.5,5247.5,9993.0,0.0,0.0,17.0,True,2.0,2.0
2,519600,VEV_6000,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,mid,mid,0.5,5246.5,9970.0,0.0,-1.0,-6.0,0.5,5245.5,9974.0,0.0,-2.0,-2.0,0.5,5247.5,9993.0,0.0,0.0,17.0,True,2.0,2.0
2,519600,VEV_6500,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,mid,mid,0.5,5246.5,9970.0,0.0,-1.0,-6.0,0.5,5245.5,9974.0,0.0,-2.0,-2.0,0.5,5247.5,9993.0,0.0,0.0,17.0,True,2.0,2.0
