day,timestamp,buyer,seller,symbol,fwd_mid_20,baseline_fwd20,resid_fwd20
2,715500,Mark 14,Mark 38,HYDROGEL_PACK,-6.0,0.23387096774193547,-6.233870967741935
2,716900,Mark 14,Mark 38,HYDROGEL_PACK,2.0,0.23387096774193547,1.7661290322580645
2,717300,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,0.5,1.6348314606741574,-1.1348314606741574
2,719000,Mark 14,Mark 38,HYDROGEL_PACK,0.0,0.23387096774193547,-0.23387096774193547
2,720500,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,2.0,1.6348314606741574,0.3651685393258426
2,721200,Mark 49,Mark 55,VELVETFRUIT_EXTRACT,-1.0,,
2,722300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,-4.0,0.006147540983606557,-4.006147540983607
2,726100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-1.0,-0.23734177215189872,-0.7626582278481013
2,726600,Mark 01,Mark 22,VEV_5400,0.5,0.039923954372623575,0.4600760456273764
2,726600,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
2,726600,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
2,726600,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
2,727700,Mark 38,Mark 14,HYDROGEL_PACK,1.0,-0.3530571992110454,1.3530571992110454
2,727900,Mark 14,Mark 38,VEV_4000,-8.0,-0.1788793103448276,-7.821120689655173
2,730300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,7.5,-0.23734177215189872,7.737341772151899
2,733200,Mark 01,Mark 22,VEV_5400,-0.5,0.039923954372623575,-0.5399239543726235
2,733200,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
2,733200,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
2,733200,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
2,734200,Mark 38,Mark 14,HYDROGEL_PACK,-9.0,-0.3530571992110454,-8.646942800788954
2,735100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-2.0,-0.23734177215189872,-1.7626582278481013
2,736100,Mark 38,Mark 14,VEV_4000,-6.5,0.2146341463414634,-6.714634146341464
2,736200,Mark 14,Mark 38,HYDROGEL_PACK,-12.0,0.23387096774193547,-12.233870967741936
2,737300,Mark 38,Mark 14,HYDROGEL_PACK,2.0,-0.3530571992110454,2.3530571992110456
2,737500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-7.0,0.5755287009063444,-7.575528700906345
2,737600,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,-6.5,0.0057692307692307696,-6.505769230769231
2,738000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,-9.0,0.0057692307692307696,-9.00576923076923
2,738500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,-6.5,0.0057692307692307696,-6.505769230769231
2,738800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,-6.0,0.0057692307692307696,-6.005769230769231
2,739000,Mark 14,Mark 38,HYDROGEL_PACK,9.0,0.23387096774193547,8.766129032258064
2,739600,Mark 38,Mark 14,VEV_4000,-0.5,0.2146341463414634,-0.7146341463414634
2,739900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1.5,0.5755287009063444,0.9244712990936556
2,740000,Mark 14,Mark 38,HYDROGEL_PACK,4.0,0.23387096774193547,3.7661290322580645
2,740300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,0.0,0.5755287009063444,-0.5755287009063444
2,742000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-5.0,-0.23734177215189872,-4.762658227848101
2,743500,Mark 14,Mark 38,HYDROGEL_PACK,-1.0,0.23387096774193547,-1.2338709677419355
2,744200,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,9.0,2.026666666666667,6.973333333333333
2,746900,Mark 38,Mark 14,VEV_4000,5.0,0.2146341463414634,4.785365853658536
2,747700,Mark 14,Mark 38,HYDROGEL_PACK,12.0,0.23387096774193547,11.766129032258064
2,748500,Mark 01,Mark 22,VEV_5300,0.5,-0.12121212121212122,0.6212121212121212
2,748500,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
2,748500,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
2,748500,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
2,749400,Mark 38,Mark 14,HYDROGEL_PACK,2.0,-0.3530571992110454,2.3530571992110456
2,750200,Mark 38,Mark 22,HYDROGEL_PACK,-0.5,,
2,751300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5.0,0.0057692307692307696,4.994230769230769
2,752100,Mark 38,Mark 14,HYDROGEL_PACK,0.0,-0.3530571992110454,0.3530571992110454
2,752300,Mark 38,Mark 14,VEV_4000,1.5,0.2146341463414634,1.2853658536585366
2,752500,Mark 14,Mark 38,HYDROGEL_PACK,1.0,0.23387096774193547,0.7661290322580645
2,753400,Mark 38,Mark 14,HYDROGEL_PACK,7.0,-0.3530571992110454,7.353057199211046
2,755000,Mark 14,Mark 38,HYDROGEL_PACK,4.0,0.23387096774193547,3.7661290322580645
2,756000,Mark 49,Mark 55,VELVETFRUIT_EXTRACT,-9.5,,
2,757200,Mark 38,Mark 14,VEV_4000,-7.0,0.2146341463414634,-7.214634146341464
2,758100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,4.0,-0.23734177215189872,4.237341772151899
2,759500,Mark 14,Mark 38,HYDROGEL_PACK,10.0,0.23387096774193547,9.766129032258064
2,761800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-1.0,-0.23734177215189872,-0.7626582278481013
2,762200,Mark 38,Mark 14,VEV_4000,0.5,0.2146341463414634,0.2853658536585366
2,762600,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,-1.0,0.0057692307692307696,-1.0057692307692307
2,762800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-3.0,0.5755287009063444,-3.5755287009063443
2,763500,Mark 01,Mark 22,VEV_5400,1.0,0.039923954372623575,0.9600760456273765
2,763500,Mark 01,Mark 22,VEV_5500,0.5,0.02508361204013378,0.47491638795986624
2,763500,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
2,763500,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
2,764000,Mark 14,Mark 22,VEV_5300,-0.5,-0.21666666666666667,-0.2833333333333333
2,764000,Mark 01,Mark 22,VEV_5400,0.0,0.039923954372623575,-0.039923954372623575
2,764000,Mark 01,Mark 22,VEV_5500,-0.5,0.02508361204013378,-0.5250836120401338
2,764000,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
2,764000,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
2,766000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5.0,0.5755287009063444,4.424471299093655
2,766500,Mark 14,Mark 38,HYDROGEL_PACK,-16.0,0.23387096774193547,-16.233870967741936
2,767700,Mark 38,Mark 14,HYDROGEL_PACK,0.0,-0.3530571992110454,0.3530571992110454
2,771300,Mark 38,Mark 14,HYDROGEL_PACK,-12.0,-0.3530571992110454,-11.646942800788954
2,771600,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,2.5,1.6348314606741574,0.8651685393258426
2,771800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,2.5,0.006147540983606557,2.4938524590163933
2,773800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,3.5,-0.23734177215189872,3.7373417721518987
2,774200,Mark 38,Mark 14,VEV_4000,6.0,0.2146341463414634,5.785365853658536
2,775300,Mark 14,Mark 38,HYDROGEL_PACK,12.5,0.23387096774193547,12.266129032258064
2,775500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1.0,0.5755287009063444,0.42447129909365555
2,777200,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,6.5,1.6348314606741574,4.865168539325842
2,779200,Mark 01,Mark 22,VEV_5300,-2.0,-0.12121212121212122,-1.878787878787879
2,779200,Mark 01,Mark 22,VEV_5400,-1.0,0.039923954372623575,-1.0399239543726235
2,779200,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
2,779200,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
2,779200,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
2,779700,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,-7.5,,
2,780000,Mark 38,Mark 14,HYDROGEL_PACK,-8.0,-0.3530571992110454,-7.646942800788954
2,781100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-1.0,0.5755287009063444,-1.5755287009063443
2,781500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,3.0,0.0057692307692307696,2.9942307692307693
2,781900,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,6.5,0.5277777777777778,5.972222222222222
2,783400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,4.0,0.0057692307692307696,3.9942307692307693
2,784000,Mark 14,Mark 38,HYDROGEL_PACK,0.0,0.23387096774193547,-0.23387096774193547
2,787000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,-6.5,0.006147540983606557,-6.506147540983607
2,787400,Mark 14,Mark 38,HYDROGEL_PACK,-14.0,0.23387096774193547,-14.233870967741936
2,791700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,-3.0,0.0057692307692307696,-3.0057692307692307
2,793900,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,-1.0,2.026666666666667,-3.026666666666667
2,793900,Mark 01,Mark 22,VEV_5400,-0.5,0.039923954372623575,-0.5399239543726235
2,793900,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
2,793900,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
2,793900,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
2,795400,Mark 14,Mark 38,HYDROGEL_PACK,-2.0,0.23387096774193547,-2.2338709677419355
2,796100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,-4.0,0.006147540983606557,-4.006147540983607
2,796600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,-0.5,0.006147540983606557,-0.5061475409836066
2,796800,Mark 14,Mark 38,VEV_4000,4.0,-0.1788793103448276,4.178879310344827
2,798800,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,10.0,1.6348314606741574,8.365168539325843
2,798900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,10.0,0.006147540983606557,9.993852459016393
2,800000,Mark 38,Mark 14,VEV_4000,5.0,0.2146341463414634,4.785365853658536
2,802600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,3.0,-0.23734177215189872,3.2373417721518987
2,802700,Mark 38,Mark 14,HYDROGEL_PACK,4.0,-0.3530571992110454,4.353057199211046
2,803000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,2.5,0.006147540983606557,2.4938524590163933
2,804500,Mark 38,Mark 14,HYDROGEL_PACK,1.0,-0.3530571992110454,1.3530571992110454
2,805000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,6.5,0.5755287009063444,5.924471299093655
2,805600,Mark 14,Mark 38,VEV_4000,4.0,-0.1788793103448276,4.178879310344827
2,807300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-5.0,0.5755287009063444,-5.575528700906345
2,808200,Mark 14,Mark 38,VEV_4000,-9.0,-0.1788793103448276,-8.821120689655173
2,808800,Mark 14,Mark 22,VEV_5300,-3.0,-0.21666666666666667,-2.783333333333333
2,808800,Mark 01,Mark 22,VEV_5400,-1.5,0.039923954372623575,-1.5399239543726235
2,808800,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
2,808800,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
2,808800,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
2,809100,Mark 14,Mark 38,VEV_4000,-6.0,-0.1788793103448276,-5.821120689655173
2,810000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,-9.0,0.006147540983606557,-9.006147540983607
2,810800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,-5.5,0.0057692307692307696,-5.505769230769231
2,812300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-5.0,-0.23734177215189872,-4.762658227848101
2,812600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,-4.5,0.006147540983606557,-4.506147540983607
2,812700,Mark 14,Mark 38,HYDROGEL_PACK,13.0,0.23387096774193547,12.766129032258064
2,813500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,2.0,0.0057692307692307696,1.9942307692307693
2,815900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,0.0,0.5755287009063444,-0.5755287009063444
2,816800,Mark 38,Mark 14,VEV_4000,3.0,0.2146341463414634,2.7853658536585364
2,818600,Mark 38,Mark 14,HYDROGEL_PACK,-10.0,-0.3530571992110454,-9.646942800788954
2,819500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,4.5,0.0057692307692307696,4.494230769230769
2,819600,Mark 14,Mark 38,VEV_4000,2.0,-0.1788793103448276,2.1788793103448274
2,822500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,2.0,0.006147540983606557,1.9938524590163935
2,823500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,4.0,0.5755287009063444,3.4244712990936557
2,823600,Mark 14,Mark 38,VEV_4000,5.0,-0.1788793103448276,5.178879310344827
2,824000,Mark 14,Mark 38,HYDROGEL_PACK,-7.0,0.23387096774193547,-7.233870967741935
2,825200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,0.0,0.5755287009063444,-0.5755287009063444
2,825500,Mark 38,Mark 14,VEV_4000,-2.0,0.2146341463414634,-2.2146341463414636
2,825600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-4.0,0.5755287009063444,-4.575528700906345
2,825700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,-4.0,0.006147540983606557,-4.006147540983607
2,825900,Mark 01,Mark 22,VEV_5400,-0.5,0.039923954372623575,-0.5399239543726235
2,825900,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
2,825900,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
2,825900,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
2,826400,Mark 01,Mark 22,VEV_5300,0.0,-0.12121212121212122,0.12121212121212122
2,826400,Mark 01,Mark 22,VEV_5400,0.0,0.039923954372623575,-0.039923954372623575
2,826400,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
2,826400,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
2,826400,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
2,827000,Mark 14,Mark 38,HYDROGEL_PACK,-2.5,0.23387096774193547,-2.7338709677419355
2,827300,Mark 38,Mark 14,VEV_4000,0.0,0.2146341463414634,-0.2146341463414634
2,827900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,-0.5,0.006147540983606557,-0.5061475409836066
2,828400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,-3.0,0.006147540983606557,-3.0061475409836067
2,829800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,4.0,0.5755287009063444,3.4244712990936557
2,830600,Mark 14,Mark 38,HYDROGEL_PACK,-3.0,0.23387096774193547,-3.2338709677419355
2,831300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,0.0,0.5755287009063444,-0.5755287009063444
2,833300,Mark 38,Mark 14,VEV_4000,1.0,0.2146341463414634,0.7853658536585366
2,833700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,0.0,0.5755287009063444,-0.5755287009063444
2,834000,Mark 14,Mark 38,HYDROGEL_PACK,11.0,0.23387096774193547,10.766129032258064
2,836300,Mark 14,Mark 22,VEV_5300,0.0,-0.21666666666666667,0.21666666666666667
2,836300,Mark 01,Mark 22,VEV_5400,0.0,0.039923954372623575,-0.039923954372623575
2,836300,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
2,836300,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
2,836300,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
2,836500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-1.0,-0.23734177215189872,-0.7626582278481013
2,840900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,2.5,-0.23734177215189872,2.7373417721518987
2,840900,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,2.5,1.6348314606741574,0.8651685393258426
2,841800,Mark 22,Mark 49,VELVETFRUIT_EXTRACT,-2.0,,
2,842800,Mark 14,Mark 38,HYDROGEL_PACK,4.0,0.23387096774193547,3.7661290322580645
2,843300,Mark 38,Mark 14,HYDROGEL_PACK,-2.0,-0.3530571992110454,-1.6469428007889546
2,844300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1.0,0.5755287009063444,0.42447129909365555
2,844800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,-2.0,0.0057692307692307696,-2.0057692307692307
2,845400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,-1.0,0.0057692307692307696,-1.0057692307692307
2,848300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-1.0,0.5755287009063444,-1.5755287009063443
2,848400,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,1.0,1.6348314606741574,-0.6348314606741574
2,849400,Mark 14,Mark 38,HYDROGEL_PACK,0.0,0.23387096774193547,-0.23387096774193547
2,850200,Mark 14,Mark 38,VEV_4000,-3.0,-0.1788793103448276,-2.8211206896551726
2,855100,Mark 38,Mark 14,HYDROGEL_PACK,2.0,-0.3530571992110454,2.3530571992110456
2,856600,Mark 14,Mark 38,HYDROGEL_PACK,1.0,0.23387096774193547,0.7661290322580645
2,860300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,0.0,-0.23734177215189872,0.23734177215189872
2,861000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-1.0,-0.23734177215189872,-0.7626582278481013
2,861200,Mark 38,Mark 14,HYDROGEL_PACK,-14.0,-0.3530571992110454,-13.646942800788954
2,861800,Mark 14,Mark 38,HYDROGEL_PACK,-11.0,0.23387096774193547,-11.233870967741936
2,862900,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,1.5,2.026666666666667,-0.5266666666666668
2,863200,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,1.5,,
2,863300,Mark 14,Mark 38,HYDROGEL_PACK,-7.0,0.23387096774193547,-7.233870967741935
2,864200,Mark 14,Mark 38,HYDROGEL_PACK,-7.0,0.23387096774193547,-7.233870967741935
2,864300,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,0.0,0.5277777777777778,-0.5277777777777778
2,866200,Mark 38,Mark 14,HYDROGEL_PACK,12.0,-0.3530571992110454,12.353057199211046
2,866800,Mark 38,Mark 14,HYDROGEL_PACK,11.0,-0.3530571992110454,11.353057199211046
2,866900,Mark 38,Mark 14,HYDROGEL_PACK,13.0,-0.3530571992110454,13.353057199211046
2,867500,Mark 14,Mark 38,HYDROGEL_PACK,0.0,0.23387096774193547,-0.23387096774193547
2,869900,Mark 14,Mark 38,HYDROGEL_PACK,2.0,0.23387096774193547,1.7661290322580645
2,870100,Mark 38,Mark 14,HYDROGEL_PACK,3.0,-0.3530571992110454,3.3530571992110456
2,870400,Mark 38,Mark 14,HYDROGEL_PACK,5.0,-0.3530571992110454,5.353057199211046
2,872400,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,-0.5,1.6348314606741574,-2.1348314606741576
2,872600,Mark 01,Mark 22,VEV_5300,-1.0,-0.12121212121212122,-0.8787878787878788
2,872600,Mark 01,Mark 22,VEV_5400,0.0,0.039923954372623575,-0.039923954372623575
2,872600,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
2,872600,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
2,872600,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
2,874800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-2.0,-0.23734177215189872,-1.7626582278481013
2,875900,Mark 38,Mark 14,VEV_4000,-2.0,0.2146341463414634,-2.2146341463414636
2,876500,Mark 14,Mark 22,VEV_5200,3.5,0.015151515151515152,3.484848484848485
2,876500,Mark 01,Mark 22,VEV_5400,1.0,0.039923954372623575,0.9600760456273765
2,876500,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
2,876500,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
2,876500,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
2,876900,Mark 14,Mark 38,HYDROGEL_PACK,-2.0,0.23387096774193547,-2.2338709677419355
2,878000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,7.0,0.0057692307692307696,6.994230769230769
2,879100,Mark 14,Mark 38,VEV_4000,4.0,-0.1788793103448276,4.178879310344827
2,880000,Mark 14,Mark 38,VEV_4000,-2.0,-0.1788793103448276,-1.8211206896551724
2,880800,Mark 38,Mark 14,HYDROGEL_PACK,7.0,-0.3530571992110454,7.353057199211046
2,881200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,3.0,0.5755287009063444,2.4244712990936557
2,883000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,2.5,0.0057692307692307696,2.4942307692307693
2,884100,Mark 14,Mark 38,VEV_4000,6.5,-0.1788793103448276,6.678879310344827
2,886000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,9.0,0.5755287009063444,8.424471299093655
2,887000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,0.0,0.5755287009063444,-0.5755287009063444
2,887900,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,-4.0,1.6348314606741574,-5.634831460674158
2,889900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5.0,0.0057692307692307696,4.994230769230769
2,890200,Mark 38,Mark 14,HYDROGEL_PACK,1.5,-0.3530571992110454,1.8530571992110454
2,891400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,10.0,0.5755287009063444,9.424471299093655
2,891600,Mark 14,Mark 38,HYDROGEL_PACK,-1.5,0.23387096774193547,-1.7338709677419355
2,891800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,4.0,0.5755287009063444,3.4244712990936557
2,892900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-2.0,0.5755287009063444,-2.5755287009063443
2,894800,Mark 38,Mark 14,VEV_4000,1.5,0.2146341463414634,1.2853658536585366
2,894900,Mark 38,Mark 14,HYDROGEL_PACK,5.0,-0.3530571992110454,5.353057199211046
2,898100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,7.0,-0.23734177215189872,7.237341772151899
2,898600,Mark 01,Mark 22,VEV_5300,1.0,-0.12121212121212122,1.121212121212121
2,898600,Mark 01,Mark 22,VEV_5500,0.5,0.02508361204013378,0.47491638795986624
2,898600,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
2,898600,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
2,899900,Mark 14,Mark 38,HYDROGEL_PACK,9.0,0.23387096774193547,8.766129032258064
2,900500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,0.0,-0.23734177215189872,0.23734177215189872
2,901000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,0.0,-0.23734177215189872,0.23734177215189872
2,901700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,1.5,0.006147540983606557,1.4938524590163935
2,901800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,2.0,0.0057692307692307696,1.9942307692307693
2,902500,Mark 38,Mark 14,HYDROGEL_PACK,3.0,-0.3530571992110454,3.3530571992110456
2,902700,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,-2.5,1.6348314606741574,-4.134831460674158
2,903600,Mark 14,Mark 38,HYDROGEL_PACK,0.0,0.23387096774193547,-0.23387096774193547
2,904000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-3.5,0.5755287009063444,-4.075528700906345
2,906500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,1.0,0.006147540983606557,0.9938524590163934
2,910900,Mark 01,Mark 22,VEV_5500,0.5,0.02508361204013378,0.47491638795986624
2,910900,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
2,910900,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
2,912000,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,6.0,1.6348314606741574,4.365168539325842
2,913200,Mark 14,Mark 38,HYDROGEL_PACK,1.0,0.23387096774193547,0.7661290322580645
2,914100,Mark 38,Mark 14,VEV_4000,6.0,0.2146341463414634,5.785365853658536
2,914300,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,7.5,2.026666666666667,5.473333333333333
2,914600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,3.5,0.006147540983606557,3.4938524590163933
2,915400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1.0,-0.23734177215189872,1.2373417721518987
2,915700,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,-0.5,2.026666666666667,-2.526666666666667
2,918200,Mark 38,Mark 14,HYDROGEL_PACK,8.0,-0.3530571992110454,8.353057199211046
2,918800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-1.0,0.5755287009063444,-1.5755287009063443
2,921800,Mark 38,Mark 14,HYDROGEL_PACK,-1.5,-0.3530571992110454,-1.1469428007889546
2,922100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1.0,0.5755287009063444,0.42447129909365555
2,923800,Mark 38,Mark 14,HYDROGEL_PACK,-4.5,-0.3530571992110454,-4.146942800788954
2,924100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-6.0,-0.23734177215189872,-5.762658227848101
2,924200,Mark 01,Mark 22,VEV_5500,-1.0,0.02508361204013378,-1.0250836120401339
2,924200,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
2,924200,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
2,925100,Mark 38,Mark 14,VEV_4000,-1.5,0.2146341463414634,-1.7146341463414634
2,927200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,-2.0,0.006147540983606557,-2.0061475409836067
2,927700,Mark 14,Mark 38,HYDROGEL_PACK,7.0,0.23387096774193547,6.766129032258065
2,928800,Mark 14,Mark 38,HYDROGEL_PACK,18.0,0.23387096774193547,17.766129032258064
2,929100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-5.0,-0.23734177215189872,-4.762658227848101
2,929600,Mark 14,Mark 38,HYDROGEL_PACK,14.0,0.23387096774193547,13.766129032258064
2,929900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1.0,0.5755287009063444,0.42447129909365555
2,933200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,0.5,0.0057692307692307696,0.49423076923076925
2,934300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-4.5,-0.23734177215189872,-4.262658227848101
2,934900,Mark 01,Mark 22,VEV_5400,-1.5,0.039923954372623575,-1.5399239543726235
2,934900,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
2,934900,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
2,934900,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
2,935400,Mark 14,Mark 38,HYDROGEL_PACK,-12.0,0.23387096774193547,-12.233870967741936
2,936000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,-1.0,0.0057692307692307696,-1.0057692307692307
2,936600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,4.0,-0.23734177215189872,4.237341772151899
2,940100,Mark 38,Mark 14,HYDROGEL_PACK,-9.0,-0.3530571992110454,-8.646942800788954
