day,mark,role,traded_symbol,spread_regime,horizon_K,fwd_target,n,mean_fwd,median_fwd,frac_pos,t_vs_zero,ci95_low,ci95_high
1,Mark 22,seller_agg,VEV_5500,wide_spread,20,VELVETFRUIT_EXTRACT,92,-0.1793478260869565,-0.5,0.45652173913043476,-0.37002549387572264,-1.1686141304347826,0.8751358695652173
2,Mark 22,seller_agg,VEV_5500,wide_spread,20,VELVETFRUIT_EXTRACT,94,0.3351063829787234,0.0,0.4787234042553192,0.7702456169404974,-0.4946808510638298,1.1811170212765956
3,Mark 22,seller_agg,VEV_5500,wide_spread,20,VELVETFRUIT_EXTRACT,120,0.7208333333333333,0.0,0.48333333333333334,1.6774605161355642,-0.07937499999999999,1.5251041666666665
1,Mark 22,seller_agg,VEV_5500,wide_spread,20,HYDROGEL_PACK,92,-0.9891304347826086,-1.0,0.42391304347826086,-1.0728407958175306,-2.6797554347826087,0.7230978260869563
2,Mark 22,seller_agg,VEV_5500,wide_spread,20,HYDROGEL_PACK,94,0.6329787234042553,0.5,0.5,0.6664863317676915,-1.3195478723404255,2.3087765957446806
3,Mark 22,seller_agg,VEV_5500,wide_spread,20,HYDROGEL_PACK,120,-0.7,0.0,0.45,-0.9557139299377921,-2.179479166666667,0.5840624999999994
1,Mark 22,seller_agg,VEV_5500,wide_spread,100,same_symbol,92,-0.11413043478260869,0.0,0.2826086956521739,-1.2476907565190891,-0.28804347826086957,0.07065217391304347
2,Mark 22,seller_agg,VEV_5500,wide_spread,100,same_symbol,94,-0.026595744680851064,0.0,0.2872340425531915,-0.32883811423228176,-0.18085106382978725,0.13843085106382969
3,Mark 22,seller_agg,VEV_5500,wide_spread,100,same_symbol,119,0.025210084033613446,0.0,0.15966386554621848,0.5653235633395512,-0.0546218487394958,0.1092436974789916
1,Mark 22,seller_agg,VEV_5500,wide_spread,100,VELVETFRUIT_EXTRACT,92,-1.0326086956521738,-1.0,0.44565217391304346,-0.986365408200605,-3.076630434782609,0.7182065217391297
2,Mark 22,seller_agg,VEV_5500,wide_spread,100,VELVETFRUIT_EXTRACT,94,0.14893617021276595,-0.75,0.4574468085106383,0.1572113100415108,-1.6545212765957447,1.9470744680851062
3,Mark 22,seller_agg,VEV_5500,wide_spread,100,VELVETFRUIT_EXTRACT,119,1.415966386554622,3.0,0.6302521008403361,1.7183176196012955,-0.1894957983193277,2.9622899159663865
1,Mark 22,seller_agg,VEV_5500,wide_spread,100,HYDROGEL_PACK,92,1.565217391304348,1.5,0.5217391304347826,0.794884915429779,-2.55,5.468749999999999
2,Mark 22,seller_agg,VEV_5500,wide_spread,100,HYDROGEL_PACK,94,0.3829787234042553,1.0,0.5106382978723404,0.20149085185317697,-2.883244680851064,4.028989361702125
3,Mark 22,seller_agg,VEV_5500,wide_spread,100,HYDROGEL_PACK,119,-1.5378151260504203,-2.0,0.4369747899159664,-0.9008016045501502,-4.787289915966387,1.8111344537815124
1,Mark 22,seller_agg,VEV_6000,all,5,same_symbol,98,0.0,0.0,0.0,,0.0,0.0
2,Mark 22,seller_agg,VEV_6000,all,5,same_symbol,95,0.0,0.0,0.0,,0.0,0.0
3,Mark 22,seller_agg,VEV_6000,all,5,same_symbol,124,0.0,0.0,0.0,,0.0,0.0
1,Mark 22,seller_agg,VEV_6000,all,5,VELVETFRUIT_EXTRACT,98,0.015306122448979591,0.0,0.41836734693877553,0.07787476727853572,-0.3520408163265306,0.403188775510204
2,Mark 22,seller_agg,VEV_6000,all,5,VELVETFRUIT_EXTRACT,95,-0.1368421052631579,0.0,0.4105263157894737,-0.6734362793477995,-0.5106578947368421,0.22657894736842082
3,Mark 22,seller_agg,VEV_6000,all,5,VELVETFRUIT_EXTRACT,124,0.12903225806451613,0.0,0.46774193548387094,0.6460325923949995,-0.29042338709677423,0.4839717741935483
1,Mark 22,seller_agg,VEV_6000,all,5,HYDROGEL_PACK,98,-0.37755102040816324,0.0,0.42857142857142855,-0.9110535118134411,-1.128188775510204,0.3725765306122448
2,Mark 22,seller_agg,VEV_6000,all,5,HYDROGEL_PACK,95,-0.21578947368421053,-1.0,0.3684210526315789,-0.43125779044527884,-1.2267105263157896,0.7843421052631577
3,Mark 22,seller_agg,VEV_6000,all,5,HYDROGEL_PACK,124,0.09274193548387097,0.0,0.4838709677419355,0.2433793470536182,-0.6299395161290322,0.8149193548387094
1,Mark 22,seller_agg,VEV_6000,all,20,same_symbol,98,0.0,0.0,0.0,,0.0,0.0
2,Mark 22,seller_agg,VEV_6000,all,20,same_symbol,95,0.0,0.0,0.0,,0.0,0.0
3,Mark 22,seller_agg,VEV_6000,all,20,same_symbol,124,0.0,0.0,0.0,,0.0,0.0
1,Mark 22,seller_agg,VEV_6000,all,20,VELVETFRUIT_EXTRACT,98,-0.1326530612244898,-0.5,0.45918367346938777,-0.28749812290715465,-1.0317602040816325,0.7348214285714285
2,Mark 22,seller_agg,VEV_6000,all,20,VELVETFRUIT_EXTRACT,95,0.3263157894736842,0.0,0.47368421052631576,0.7579043745070021,-0.5632894736842105,1.1743421052631573
3,Mark 22,seller_agg,VEV_6000,all,20,VELVETFRUIT_EXTRACT,124,0.5725806451612904,0.0,0.47580645161290325,1.3153008062043476,-0.23800403225806452,1.4357862903225804
1,Mark 22,seller_agg,VEV_6000,all,20,HYDROGEL_PACK,98,-1.1734693877551021,-1.0,0.40816326530612246,-1.3415208437466781,-2.8317602040816325,0.5409438775510204
2,Mark 22,seller_agg,VEV_6000,all,20,HYDROGEL_PACK,95,0.5421052631578948,0.0,0.49473684210526314,0.5742284371263757,-1.132236842105263,2.41157894736842
3,Mark 22,seller_agg,VEV_6000,all,20,HYDROGEL_PACK,124,-0.7661290322580645,0.0,0.45161290322580644,-1.0674770887258147,-2.1370967741935485,0.7016129032258065
1,Mark 22,seller_agg,VEV_6000,all,100,same_symbol,98,0.0,0.0,0.0,,0.0,0.0
2,Mark 22,seller_agg,VEV_6000,all,100,same_symbol,95,0.0,0.0,0.0,,0.0,0.0
3,Mark 22,seller_agg,VEV_6000,all,100,same_symbol,123,0.0,0.0,0.0,,0.0,0.0
1,Mark 22,seller_agg,VEV_6000,all,100,VELVETFRUIT_EXTRACT,98,-1.0204081632653061,-1.0,0.4489795918367347,-1.0221052398202584,-2.9285714285714284,0.9547193877551015
2,Mark 22,seller_agg,VEV_6000,all,100,VELVETFRUIT_EXTRACT,95,0.12631578947368421,-1.0,0.45263157894736844,0.13472095351637015,-1.600921052631579,1.979210526315789
3,Mark 22,seller_agg,VEV_6000,all,100,VELVETFRUIT_EXTRACT,123,1.2723577235772359,3.0,0.6178861788617886,1.581596614115598,-0.3865853658536585,2.7771341463414627
1,Mark 22,seller_agg,VEV_6000,all,100,HYDROGEL_PACK,98,0.673469387755102,0.5,0.5,0.3554434907920929,-3.149872448979592,4.393494897959183
2,Mark 22,seller_agg,VEV_6000,all,100,HYDROGEL_PACK,95,0.3894736842105263,1.0,0.5157894736842106,0.2070983042744405,-3.026973684210526,4.131710526315789
3,Mark 22,seller_agg,VEV_6000,all,100,HYDROGEL_PACK,123,-1.58130081300813,-2.0,0.43902439024390244,-0.951479498632307,-4.951422764227642,1.3658536585365855
1,Mark 22,seller_agg,VEV_6000,tight_spread,5,same_symbol,98,0.0,0.0,0.0,,0.0,0.0
2,Mark 22,seller_agg,VEV_6000,tight_spread,5,same_symbol,95,0.0,0.0,0.0,,0.0,0.0
3,Mark 22,seller_agg,VEV_6000,tight_spread,5,same_symbol,124,0.0,0.0,0.0,,0.0,0.0
1,Mark 22,seller_agg,VEV_6000,tight_spread,5,VELVETFRUIT_EXTRACT,98,0.015306122448979591,0.0,0.41836734693877553,0.07787476727853572,-0.3878826530612245,0.3979591836734694
2,Mark 22,seller_agg,VEV_6000,tight_spread,5,VELVETFRUIT_EXTRACT,95,-0.1368421052631579,0.0,0.4105263157894737,-0.6734362793477995,-0.5526315789473685,0.26842105263157895
3,Mark 22,seller_agg,VEV_6000,tight_spread,5,VELVETFRUIT_EXTRACT,124,0.12903225806451613,0.0,0.46774193548387094,0.6460325923949995,-0.27419354838709675,0.5202620967741934
1,Mark 22,seller_agg,VEV_6000,tight_spread,5,HYDROGEL_PACK,98,-0.37755102040816324,0.0,0.42857142857142855,-0.9110535118134411,-1.199107142857143,0.39336734693877506
2,Mark 22,seller_agg,VEV_6000,tight_spread,5,HYDROGEL_PACK,95,-0.21578947368421053,-1.0,0.3684210526315789,-0.43125779044527884,-1.2318421052631578,0.8264473684210525
3,Mark 22,seller_agg,VEV_6000,tight_spread,5,HYDROGEL_PACK,124,0.09274193548387097,0.0,0.4838709677419355,0.2433793470536182,-0.6656249999999999,0.8390120967741933
1,Mark 22,seller_agg,VEV_6000,tight_spread,20,same_symbol,98,0.0,0.0,0.0,,0.0,0.0
2,Mark 22,seller_agg,VEV_6000,tight_spread,20,same_symbol,95,0.0,0.0,0.0,,0.0,0.0
3,Mark 22,seller_agg,VEV_6000,tight_spread,20,same_symbol,124,0.0,0.0,0.0,,0.0,0.0
1,Mark 22,seller_agg,VEV_6000,tight_spread,20,VELVETFRUIT_EXTRACT,98,-0.1326530612244898,-0.5,0.45918367346938777,-0.28749812290715465,-1.0308673469387755,0.6841836734693872
2,Mark 22,seller_agg,VEV_6000,tight_spread,20,VELVETFRUIT_EXTRACT,95,0.3263157894736842,0.0,0.47368421052631576,0.7579043745070021,-0.4531578947368421,1.1896052631578946
3,Mark 22,seller_agg,VEV_6000,tight_spread,20,VELVETFRUIT_EXTRACT,124,0.5725806451612904,0.0,0.47580645161290325,1.3153008062043476,-0.18568548387096773,1.411895161290322
1,Mark 22,seller_agg,VEV_6000,tight_spread,20,HYDROGEL_PACK,98,-1.1734693877551021,-1.0,0.40816326530612246,-1.3415208437466781,-2.7450255102040813,0.643239795918367
2,Mark 22,seller_agg,VEV_6000,tight_spread,20,HYDROGEL_PACK,95,0.5421052631578948,0.0,0.49473684210526314,0.5742284371263757,-1.0796052631578947,2.2264473684210526
3,Mark 22,seller_agg,VEV_6000,tight_spread,20,HYDROGEL_PACK,124,-0.7661290322580645,0.0,0.45161290322580644,-1.0674770887258147,-2.080846774193548,0.593245967741935
1,Mark 22,seller_agg,VEV_6000,tight_spread,100,same_symbol,98,0.0,0.0,0.0,,0.0,0.0
2,Mark 22,seller_agg,VEV_6000,tight_spread,100,same_symbol,95,0.0,0.0,0.0,,0.0,0.0
3,Mark 22,seller_agg,VEV_6000,tight_spread,100,same_symbol,123,0.0,0.0,0.0,,0.0,0.0
1,Mark 22,seller_agg,VEV_6000,tight_spread,100,VELVETFRUIT_EXTRACT,98,-1.0204081632653061,-1.0,0.4489795918367347,-1.0221052398202584,-3.0307397959183673,0.8524234693877547
2,Mark 22,seller_agg,VEV_6000,tight_spread,100,VELVETFRUIT_EXTRACT,95,0.12631578947368421,-1.0,0.45263157894736844,0.13472095351637015,-1.715921052631579,2.0478947368421045
3,Mark 22,seller_agg,VEV_6000,tight_spread,100,VELVETFRUIT_EXTRACT,123,1.2723577235772359,3.0,0.6178861788617886,1.581596614115598,-0.44786585365853654,2.821138211382114
1,Mark 22,seller_agg,VEV_6000,tight_spread,100,HYDROGEL_PACK,98,0.673469387755102,0.5,0.5,0.3554434907920929,-3.027551020408163,4.010331632653061
2,Mark 22,seller_agg,VEV_6000,tight_spread,100,HYDROGEL_PACK,95,0.3894736842105263,1.0,0.5157894736842106,0.2070983042744405,-3.137763157894737,4.249605263157893
3,Mark 22,seller_agg,VEV_6000,tight_spread,100,HYDROGEL_PACK,123,-1.58130081300813,-2.0,0.43902439024390244,-0.951479498632307,-4.59369918699187,1.3258130081300807
1,Mark 22,seller_agg,VEV_6000,wide_spread,5,same_symbol,98,0.0,0.0,0.0,,0.0,0.0
2,Mark 22,seller_agg,VEV_6000,wide_spread,5,same_symbol,95,0.0,0.0,0.0,,0.0,0.0
3,Mark 22,seller_agg,VEV_6000,wide_spread,5,same_symbol,124,0.0,0.0,0.0,,0.0,0.0
1,Mark 22,seller_agg,VEV_6000,wide_spread,5,VELVETFRUIT_EXTRACT,98,0.015306122448979591,0.0,0.41836734693877553,0.07787476727853572,-0.34706632653061226,0.40344387755102007
2,Mark 22,seller_agg,VEV_6000,wide_spread,5,VELVETFRUIT_EXTRACT,95,-0.1368421052631579,0.0,0.4105263157894737,-0.6734362793477995,-0.5530263157894737,0.2736842105263158
3,Mark 22,seller_agg,VEV_6000,wide_spread,5,VELVETFRUIT_EXTRACT,124,0.12903225806451613,0.0,0.46774193548387094,0.6460325923949995,-0.25826612903225804,0.5362903225806451
1,Mark 22,seller_agg,VEV_6000,wide_spread,5,HYDROGEL_PACK,98,-0.37755102040816324,0.0,0.42857142857142855,-0.9110535118134411,-1.1020408163265305,0.40357142857142814
2,Mark 22,seller_agg,VEV_6000,wide_spread,5,HYDROGEL_PACK,95,-0.21578947368421053,-1.0,0.3684210526315789,-0.43125779044527884,-1.1738157894736843,0.7001315789473682
3,Mark 22,seller_agg,VEV_6000,wide_spread,5,HYDROGEL_PACK,124,0.09274193548387097,0.0,0.4838709677419355,0.2433793470536182,-0.6534274193548387,0.8752016129032256
1,Mark 22,seller_agg,VEV_6000,wide_spread,20,same_symbol,98,0.0,0.0,0.0,,0.0,0.0
2,Mark 22,seller_agg,VEV_6000,wide_spread,20,same_symbol,95,0.0,0.0,0.0,,0.0,0.0
3,Mark 22,seller_agg,VEV_6000,wide_spread,20,same_symbol,124,0.0,0.0,0.0,,0.0,0.0
1,Mark 22,seller_agg,VEV_6000,wide_spread,20,VELVETFRUIT_EXTRACT,98,-0.1326530612244898,-0.5,0.45918367346938777,-0.28749812290715465,-1.1174744897959183,0.7758928571428567
2,Mark 22,seller_agg,VEV_6000,wide_spread,20,VELVETFRUIT_EXTRACT,95,0.3263157894736842,0.0,0.47368421052631576,0.7579043745070021,-0.4531578947368421,1.1843421052631578
3,Mark 22,seller_agg,VEV_6000,wide_spread,20,VELVETFRUIT_EXTRACT,124,0.5725806451612904,0.0,0.47580645161290325,1.3153008062043476,-0.32268145161290324,1.4970766129032247
1,Mark 22,seller_agg,VEV_6000,wide_spread,20,HYDROGEL_PACK,98,-1.1734693877551021,-1.0,0.40816326530612246,-1.3415208437466781,-2.8219387755102043,0.5307397959183673
2,Mark 22,seller_agg,VEV_6000,wide_spread,20,HYDROGEL_PACK,95,0.5421052631578948,0.0,0.49473684210526314,0.5742284371263757,-1.4169736842105263,2.3219736842105254
3,Mark 22,seller_agg,VEV_6000,wide_spread,20,HYDROGEL_PACK,124,-0.7661290322580645,0.0,0.45161290322580644,-1.0674770887258147,-2.14929435483871,0.6049395161290322
1,Mark 22,seller_agg,VEV_6000,wide_spread,100,same_symbol,98,0.0,0.0,0.0,,0.0,0.0
2,Mark 22,seller_agg,VEV_6000,wide_spread,100,same_symbol,95,0.0,0.0,0.0,,0.0,0.0
3,Mark 22,seller_agg,VEV_6000,wide_spread,100,same_symbol,123,0.0,0.0,0.0,,0.0,0.0
1,Mark 22,seller_agg,VEV_6000,wide_spread,100,VELVETFRUIT_EXTRACT,98,-1.0204081632653061,-1.0,0.4489795918367347,-1.0221052398202584,-2.985331632653061,0.8114795918367345
2,Mark 22,seller_agg,VEV_6000,wide_spread,100,VELVETFRUIT_EXTRACT,95,0.12631578947368421,-1.0,0.45263157894736844,0.13472095351637015,-1.6894736842105262,1.9218421052631571
3,Mark 22,seller_agg,VEV_6000,wide_spread,100,VELVETFRUIT_EXTRACT,123,1.2723577235772359,3.0,0.6178861788617886,1.581596614115598,-0.4024390243902439,2.959349593495935
1,Mark 22,seller_agg,VEV_6000,wide_spread,100,HYDROGEL_PACK,98,0.673469387755102,0.5,0.5,0.3554434907920929,-2.7452806122448976,4.5582908163265285
2,Mark 22,seller_agg,VEV_6000,wide_spread,100,HYDROGEL_PACK,95,0.3894736842105263,1.0,0.5157894736842106,0.2070983042744405,-3.2178947368421054,4.005394736842105
3,Mark 22,seller_agg,VEV_6000,wide_spread,100,HYDROGEL_PACK,123,-1.58130081300813,-2.0,0.43902439024390244,-0.951479498632307,-5.03780487804878,1.5823170731707308
1,Mark 22,seller_agg,VEV_6500,all,5,same_symbol,98,0.0,0.0,0.0,,0.0,0.0
2,Mark 22,seller_agg,VEV_6500,all,5,same_symbol,95,0.0,0.0,0.0,,0.0,0.0
3,Mark 22,seller_agg,VEV_6500,all,5,same_symbol,124,0.0,0.0,0.0,,0.0,0.0
1,Mark 22,seller_agg,VEV_6500,all,5,VELVETFRUIT_EXTRACT,98,0.015306122448979591,0.0,0.41836734693877553,0.07787476727853572,-0.3776785714285714,0.3929846938775509
2,Mark 22,seller_agg,VEV_6500,all,5,VELVETFRUIT_EXTRACT,95,-0.1368421052631579,0.0,0.4105263157894737,-0.6734362793477995,-0.5160526315789474,0.2580263157894736
3,Mark 22,seller_agg,VEV_6500,all,5,VELVETFRUIT_EXTRACT,124,0.12903225806451613,0.0,0.46774193548387094,0.6460325923949995,-0.2621975806451613,0.5161290322580645
1,Mark 22,seller_agg,VEV_6500,all,5,HYDROGEL_PACK,98,-0.37755102040816324,0.0,0.42857142857142855,-0.9110535118134411,-1.1735969387755103,0.490051020408163
2,Mark 22,seller_agg,VEV_6500,all,5,HYDROGEL_PACK,95,-0.21578947368421053,-1.0,0.3684210526315789,-0.43125779044527884,-1.1738157894736843,0.789736842105263
3,Mark 22,seller_agg,VEV_6500,all,5,HYDROGEL_PACK,124,0.09274193548387097,0.0,0.4838709677419355,0.2433793470536182,-0.6693548387096774,0.7826612903225802
1,Mark 22,seller_agg,VEV_6500,all,20,same_symbol,98,0.0,0.0,0.0,,0.0,0.0
2,Mark 22,seller_agg,VEV_6500,all,20,same_symbol,95,0.0,0.0,0.0,,0.0,0.0
3,Mark 22,seller_agg,VEV_6500,all,20,same_symbol,124,0.0,0.0,0.0,,0.0,0.0
1,Mark 22,seller_agg,VEV_6500,all,20,VELVETFRUIT_EXTRACT,98,-0.1326530612244898,-0.5,0.45918367346938777,-0.28749812290715465,-1.1482142857142859,0.75
2,Mark 22,seller_agg,VEV_6500,all,20,VELVETFRUIT_EXTRACT,95,0.3263157894736842,0.0,0.47368421052631576,0.7579043745070021,-0.48447368421052633,1.2371052631578945
3,Mark 22,seller_agg,VEV_6500,all,20,VELVETFRUIT_EXTRACT,124,0.5725806451612904,0.0,0.47580645161290325,1.3153008062043476,-0.2581653225806452,1.4477822580645159
1,Mark 22,seller_agg,VEV_6500,all,20,HYDROGEL_PACK,98,-1.1734693877551021,-1.0,0.40816326530612246,-1.3415208437466781,-2.8285714285714283,0.4292091836734688
2,Mark 22,seller_agg,VEV_6500,all,20,HYDROGEL_PACK,95,0.5421052631578948,0.0,0.49473684210526314,0.5742284371263757,-1.394736842105263,2.400526315789473
3,Mark 22,seller_agg,VEV_6500,all,20,HYDROGEL_PACK,124,-0.7661290322580645,0.0,0.45161290322580644,-1.0674770887258147,-2.1775201612903223,0.7022177419354834
1,Mark 22,seller_agg,VEV_6500,all,100,same_symbol,98,0.0,0.0,0.0,,0.0,0.0
2,Mark 22,seller_agg,VEV_6500,all,100,same_symbol,95,0.0,0.0,0.0,,0.0,0.0
3,Mark 22,seller_agg,VEV_6500,all,100,same_symbol,123,0.0,0.0,0.0,,0.0,0.0
1,Mark 22,seller_agg,VEV_6500,all,100,VELVETFRUIT_EXTRACT,98,-1.0204081632653061,-1.0,0.4489795918367347,-1.0221052398202584,-2.8677295918367345,0.8733418367346931
2,Mark 22,seller_agg,VEV_6500,all,100,VELVETFRUIT_EXTRACT,95,0.12631578947368421,-1.0,0.45263157894736844,0.13472095351637015,-1.5642105263157895,1.910657894736842
3,Mark 22,seller_agg,VEV_6500,all,100,VELVETFRUIT_EXTRACT,123,1.2723577235772359,3.0,0.6178861788617886,1.581596614115598,-0.29319105691056907,2.764735772357723
1,Mark 22,seller_agg,VEV_6500,all,100,HYDROGEL_PACK,98,0.673469387755102,0.5,0.5,0.3554434907920929,-2.842857142857143,4.286352040816326
2,Mark 22,seller_agg,VEV_6500,all,100,HYDROGEL_PACK,95,0.3894736842105263,1.0,0.5157894736842106,0.2070983042744405,-3.159342105263158,4.426973684210526
3,Mark 22,seller_agg,VEV_6500,all,100,HYDROGEL_PACK,123,-1.58130081300813,-2.0,0.43902439024390244,-0.951479498632307,-4.7524390243902435,1.499593495934956
1,Mark 22,seller_agg,VEV_6500,tight_spread,5,same_symbol,98,0.0,0.0,0.0,,0.0,0.0
2,Mark 22,seller_agg,VEV_6500,tight_spread,5,same_symbol,95,0.0,0.0,0.0,,0.0,0.0
3,Mark 22,seller_agg,VEV_6500,tight_spread,5,same_symbol,124,0.0,0.0,0.0,,0.0,0.0
1,Mark 22,seller_agg,VEV_6500,tight_spread,5,VELVETFRUIT_EXTRACT,98,0.015306122448979591,0.0,0.41836734693877553,0.07787476727853572,-0.3368622448979592,0.40816326530612246
2,Mark 22,seller_agg,VEV_6500,tight_spread,5,VELVETFRUIT_EXTRACT,95,-0.1368421052631579,0.0,0.4105263157894737,-0.6734362793477995,-0.5001315789473684,0.23171052631578934
3,Mark 22,seller_agg,VEV_6500,tight_spread,5,VELVETFRUIT_EXTRACT,124,0.12903225806451613,0.0,0.46774193548387094,0.6460325923949995,-0.2542338709677419,0.5202620967741934
1,Mark 22,seller_agg,VEV_6500,tight_spread,5,HYDROGEL_PACK,98,-0.37755102040816324,0.0,0.42857142857142855,-0.9110535118134411,-1.2142857142857142,0.42857142857142855
2,Mark 22,seller_agg,VEV_6500,tight_spread,5,HYDROGEL_PACK,95,-0.21578947368421053,-1.0,0.3684210526315789,-0.43125779044527884,-1.1421052631578947,0.7739473684210524
3,Mark 22,seller_agg,VEV_6500,tight_spread,5,HYDROGEL_PACK,124,0.09274193548387097,0.0,0.4838709677419355,0.2433793470536182,-0.6378024193548386,0.7905241935483869
1,Mark 22,seller_agg,VEV_6500,tight_spread,20,same_symbol,98,0.0,0.0,0.0,,0.0,0.0
2,Mark 22,seller_agg,VEV_6500,tight_spread,20,same_symbol,95,0.0,0.0,0.0,,0.0,0.0
3,Mark 22,seller_agg,VEV_6500,tight_spread,20,same_symbol,124,0.0,0.0,0.0,,0.0,0.0
1,Mark 22,seller_agg,VEV_6500,tight_spread,20,VELVETFRUIT_EXTRACT,98,-0.1326530612244898,-0.5,0.45918367346938777,-0.28749812290715465,-1.051530612244898,0.7450255102040816
2,Mark 22,seller_agg,VEV_6500,tight_spread,20,VELVETFRUIT_EXTRACT,95,0.3263157894736842,0.0,0.47368421052631576,0.7579043745070021,-0.4473684210526316,1.2
3,Mark 22,seller_agg,VEV_6500,tight_spread,20,VELVETFRUIT_EXTRACT,124,0.5725806451612904,0.0,0.47580645161290325,1.3153008062043476,-0.34284274193548386,1.4357862903225804
1,Mark 22,seller_agg,VEV_6500,tight_spread,20,HYDROGEL_PACK,98,-1.1734693877551021,-1.0,0.40816326530612246,-1.3415208437466781,-2.8066326530612247,0.6275510204081632
2,Mark 22,seller_agg,VEV_6500,tight_spread,20,HYDROGEL_PACK,95,0.5421052631578948,0.0,0.49473684210526314,0.5742284371263757,-1.312236842105263,2.437763157894736
3,Mark 22,seller_agg,VEV_6500,tight_spread,20,HYDROGEL_PACK,124,-0.7661290322580645,0.0,0.45161290322580644,-1.0674770887258147,-2.072782258064516,0.6981854838709672
1,Mark 22,seller_agg,VEV_6500,tight_spread,100,same_symbol,98,0.0,0.0,0.0,,0.0,0.0
2,Mark 22,seller_agg,VEV_6500,tight_spread,100,same_symbol,95,0.0,0.0,0.0,,0.0,0.0
3,Mark 22,seller_agg,VEV_6500,tight_spread,100,same_symbol,123,0.0,0.0,0.0,,0.0,0.0
1,Mark 22,seller_agg,VEV_6500,tight_spread,100,VELVETFRUIT_EXTRACT,98,-1.0204081632653061,-1.0,0.4489795918367347,-1.0221052398202584,-3.020535714285714,0.883163265306122
2,Mark 22,seller_agg,VEV_6500,tight_spread,100,VELVETFRUIT_EXTRACT,95,0.12631578947368421,-1.0,0.45263157894736844,0.13472095351637015,-1.7052631578947368,1.9555263157894711
3,Mark 22,seller_agg,VEV_6500,tight_spread,100,VELVETFRUIT_EXTRACT,123,1.2723577235772359,3.0,0.6178861788617886,1.581596614115598,-0.30152439024390243,3.016361788617886
1,Mark 22,seller_agg,VEV_6500,tight_spread,100,HYDROGEL_PACK,98,0.673469387755102,0.5,0.5,0.3554434907920929,-3.0066326530612244,4.285714285714286
2,Mark 22,seller_agg,VEV_6500,tight_spread,100,HYDROGEL_PACK,95,0.3894736842105263,1.0,0.5157894736842106,0.2070983042744405,-3.4323684210526317,4.176710526315787
3,Mark 22,seller_agg,VEV_6500,tight_spread,100,HYDROGEL_PACK,123,-1.58130081300813,-2.0,0.43902439024390244,-0.951479498632307,-4.8306910569105685,1.480386178861788
1,Mark 22,seller_agg,VEV_6500,wide_spread,5,same_symbol,98,0.0,0.0,0.0,,0.0,0.0
2,Mark 22,seller_agg,VEV_6500,wide_spread,5,same_symbol,95,0.0,0.0,0.0,,0.0,0.0
3,Mark 22,seller_agg,VEV_6500,wide_spread,5,same_symbol,124,0.0,0.0,0.0,,0.0,0.0
1,Mark 22,seller_agg,VEV_6500,wide_spread,5,VELVETFRUIT_EXTRACT,98,0.015306122448979591,0.0,0.41836734693877553,0.07787476727853572,-0.37755102040816324,0.3725765306122448
2,Mark 22,seller_agg,VEV_6500,wide_spread,5,VELVETFRUIT_EXTRACT,95,-0.1368421052631579,0.0,0.4105263157894737,-0.6734362793477995,-0.531578947368421,0.24223684210526303
3,Mark 22,seller_agg,VEV_6500,wide_spread,5,VELVETFRUIT_EXTRACT,124,0.12903225806451613,0.0,0.46774193548387094,0.6460325923949995,-0.2502016129032258,0.5242943548387096
1,Mark 22,seller_agg,VEV_6500,wide_spread,5,HYDROGEL_PACK,98,-0.37755102040816324,0.0,0.42857142857142855,-0.9110535118134411,-1.1786989795918368,0.36237244897959175
2,Mark 22,seller_agg,VEV_6500,wide_spread,5,HYDROGEL_PACK,95,-0.21578947368421053,-1.0,0.3684210526315789,-0.43125779044527884,-1.1476315789473683,0.8321052631578942
3,Mark 22,seller_agg,VEV_6500,wide_spread,5,HYDROGEL_PACK,124,0.09274193548387097,0.0,0.4838709677419355,0.2433793470536182,-0.6048387096774194,0.7581653225806451
1,Mark 22,seller_agg,VEV_6500,wide_spread,20,same_symbol,98,0.0,0.0,0.0,,0.0,0.0
2,Mark 22,seller_agg,VEV_6500,wide_spread,20,same_symbol,95,0.0,0.0,0.0,,0.0,0.0
3,Mark 22,seller_agg,VEV_6500,wide_spread,20,same_symbol,124,0.0,0.0,0.0,,0.0,0.0
1,Mark 22,seller_agg,VEV_6500,wide_spread,20,VELVETFRUIT_EXTRACT,98,-0.1326530612244898,-0.5,0.45918367346938777,-0.28749812290715465,-1.066454081632653,0.7704081632653061
2,Mark 22,seller_agg,VEV_6500,wide_spread,20,VELVETFRUIT_EXTRACT,95,0.3263157894736842,0.0,0.47368421052631576,0.7579043745070021,-0.45802631578947367,1.1896052631578946
3,Mark 22,seller_agg,VEV_6500,wide_spread,20,VELVETFRUIT_EXTRACT,124,0.5725806451612904,0.0,0.47580645161290325,1.3153008062043476,-0.23790322580645162,1.4556451612903225
1,Mark 22,seller_agg,VEV_6500,wide_spread,20,HYDROGEL_PACK,98,-1.1734693877551021,-1.0,0.40816326530612246,-1.3415208437466781,-2.842091836734694,0.40344387755102007
2,Mark 22,seller_agg,VEV_6500,wide_spread,20,HYDROGEL_PACK,95,0.5421052631578948,0.0,0.49473684210526314,0.5742284371263757,-1.1752631578947368,2.395
3,Mark 22,seller_agg,VEV_6500,wide_spread,20,HYDROGEL_PACK,124,-0.7661290322580645,0.0,0.45161290322580644,-1.0674770887258147,-2.0769153225806454,0.7299395161290322
