day,timestamp,vev_mid,S,iv,vev5300_signed,iv_mean_day,iv_res
2,329100,48.0,5263.5,0.29294670034908266,,0.2902094408300245,0.002737259519058177
2,329200,48.0,5263.5,0.29294670034908266,,0.2902094408300245,0.002737259519058177
2,329300,48.0,5263.5,0.29294670034908266,,0.2902094408300245,0.002737259519058177
2,329400,48.5,5264.5,0.29332729434376725,,0.2902094408300245,0.0031178535137427743
2,329500,48.0,5263.5,0.29294670034908266,,0.2902094408300245,0.002737259519058177
2,329600,48.0,5263.5,0.29294670034908266,,0.2902094408300245,0.002737259519058177
2,329700,48.0,5263.5,0.29294670034908266,,0.2902094408300245,0.002737259519058177
2,329800,48.0,5263.0,0.29391519332020993,,0.2902094408300245,0.0037057524901854544
2,329900,48.0,5263.5,0.29294670034908266,,0.2902094408300245,0.002737259519058177
2,330000,47.0,5262.0,0.29118692540033575,,0.2902094408300245,0.0009774845703112711
2,330100,48.0,5262.5,0.2948821723632716,,0.2902094408300245,0.004672731533247099
2,330200,48.0,5262.5,0.2948821723632716,,0.2902094408300245,0.004672731533247099
2,330300,47.5,5262.5,0.29255368348652006,,0.2902094408300245,0.0023442426564955765
2,330400,48.0,5262.0,0.2958476510956775,,0.2902094408300245,0.005638210265653032
2,330500,47.5,5263.5,0.29062093088088814,,0.2902094408300245,0.00041149005086366097
2,330600,48.0,5264.5,0.2910051171271131,,0.2902094408300245,0.0007956762970885989
2,330700,48.0,5262.5,0.2948821723632716,,0.2902094408300245,0.004672731533247099
2,330800,48.0,5263.5,0.29294670034908266,,0.2902094408300245,0.002737259519058177
2,330900,49.0,5266.5,0.2917362297167752,,0.2902094408300245,0.0015267888867507295
2,331000,50.0,5269.0,0.291427183838235,,0.2902094408300245,0.0012177430082105367
2,331100,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,331200,49.0,5266.5,0.2917362297167752,,0.2902094408300245,0.0015267888867507295
2,331300,49.0,5266.5,0.2917362297167752,,0.2902094408300245,0.0015267888867507295
2,331400,50.0,5268.0,0.29340764901182187,,0.2902094408300245,0.0031982081817973906
2,331500,50.0,5267.5,0.2943954260284046,,0.2902094408300245,0.004185985198380149
2,331600,50.0,5269.0,0.291427183838235,,0.2902094408300245,0.0012177430082105367
2,331700,50.0,5269.0,0.291427183838235,,0.2902094408300245,0.0012177430082105367
2,331800,50.0,5269.0,0.291427183838235,,0.2902094408300245,0.0012177430082105367
2,331900,50.0,5269.5,0.2904344645475365,,0.2902094408300245,0.00022502371751204064
2,332000,51.0,5269.5,0.2950469676072798,,0.2902094408300245,0.0048375267772552966
2,332100,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,332200,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,332300,51.0,5270.0,0.294050220998197,,0.2902094408300245,0.0038407801681725195
2,332400,50.5,5269.5,0.2927410361602154,,0.2902094408300245,0.0025315953301909278
2,332500,50.5,5270.5,0.2907481889928086,,0.2902094408300245,0.0005387481627840973
2,332600,51.0,5271.0,0.292051674517611,,0.2902094408300245,0.0018422336875865142
2,332700,52.0,5272.5,0.2936374922699472,,0.2902094408300245,0.003428051439922697
2,332800,52.0,5272.0,0.2946450035932511,,0.2902094408300245,0.004435562763226597
2,332900,52.0,5272.5,0.2936374922699472,,0.2902094408300245,0.003428051439922697
2,333000,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,333100,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,333200,51.0,5268.0,0.2980272903174676,,0.2902094408300245,0.00781784948744313
2,333300,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,333400,51.0,5271.0,0.292051674517611,,0.2902094408300245,0.0018422336875865142
2,333500,51.0,5271.0,0.292051674517611,,0.2902094408300245,0.0018422336875865142
2,333600,50.5,5269.5,0.2927410361602154,,0.2902094408300245,0.0025315953301909278
2,333700,50.0,5268.5,0.29241824009690986,,0.2902094408300245,0.002208799266885386
2,333800,51.0,5269.5,0.2950469676072798,,0.2902094408300245,0.0048375267772552966
2,333900,51.0,5270.0,0.294050220998197,,0.2902094408300245,0.0038407801681725195
2,334000,51.0,5270.0,0.294050220998197,,0.2902094408300245,0.0038407801681725195
2,334100,51.0,5270.0,0.294050220998197,,0.2902094408300245,0.0038407801681725195
2,334200,50.0,5269.0,0.291427183838235,,0.2902094408300245,0.0012177430082105367
2,334300,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,334400,51.0,5270.0,0.294050220998197,,0.2902094408300245,0.0038407801681725195
2,334500,52.0,5272.5,0.2936374922699472,,0.2902094408300245,0.003428051439922697
2,334600,52.0,5272.5,0.2936374922699472,,0.2902094408300245,0.003428051439922697
2,334700,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,334800,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,334900,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,335000,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,335100,50.0,5268.5,0.29241824009690986,,0.2902094408300245,0.002208799266885386
2,335200,51.0,5269.5,0.2950469676072798,,0.2902094408300245,0.0048375267772552966
2,335300,50.0,5268.5,0.29241824009690986,,0.2902094408300245,0.002208799266885386
2,335400,50.0,5268.5,0.29241824009690986,,0.2902094408300245,0.002208799266885386
2,335500,51.0,5269.5,0.2950469676072798,,0.2902094408300245,0.0048375267772552966
2,335600,51.0,5271.5,0.29104984221096963,,0.2902094408300245,0.0008404013809451549
2,335700,51.5,5271.5,0.2933505906741607,,0.2902094408300245,0.003141149844136215
2,335800,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,335900,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,336000,51.0,5271.0,0.292051674517611,,0.2902094408300245,0.0018422336875865142
2,336100,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,336200,51.0,5271.0,0.292051674517611,,0.2902094408300245,0.0018422336875865142
2,336300,50.5,5269.5,0.2927410361602154,,0.2902094408300245,0.0025315953301909278
2,336400,51.5,5272.0,0.292345911488434,,0.2902094408300245,0.002136470658409495
2,336500,51.0,5271.5,0.29104984221096963,,0.2902094408300245,0.0008404013809451549
2,336600,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,336700,51.0,5271.5,0.29104984221096963,,0.2902094408300245,0.0008404013809451549
2,336800,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,336900,51.0,5269.5,0.2950469676072798,,0.2902094408300245,0.0048375267772552966
2,337000,51.5,5270.0,0.2963543759912059,,0.2902094408300245,0.00614493516118142
2,337100,51.5,5271.5,0.2933505906741607,,0.2902094408300245,0.003141149844136215
2,337200,51.5,5272.0,0.292345911488434,,0.2902094408300245,0.002136470658409495
2,337300,52.0,5272.5,0.2936374922699472,,0.2902094408300245,0.003428051439922697
2,337400,52.0,5273.5,0.2916172191690317,,0.2902094408300245,0.0014077783390072374
2,337500,52.0,5273.5,0.2916172191690317,,0.2902094408300245,0.0014077783390072374
2,337600,52.0,5273.0,0.29262823647208414,,0.2902094408300245,0.002418795642059657
2,337700,52.0,5271.5,0.29565078721615684,,0.2902094408300245,0.005441346386132362
2,337800,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,337900,51.0,5271.5,0.29104984221096963,,0.2902094408300245,0.0008404013809451549
2,338000,51.0,5271.0,0.292051674517611,,0.2902094408300245,0.0018422336875865142
2,338100,51.0,5270.0,0.294050220998197,,0.2902094408300245,0.0038407801681725195
2,338200,50.5,5269.5,0.2927410361602154,,0.2902094408300245,0.0025315953301909278
2,338300,50.0,5267.5,0.2943954260284046,,0.2902094408300245,0.004185985198380149
2,338400,50.0,5268.0,0.29340764901182187,,0.2902094408300245,0.0031982081817973906
2,338500,49.5,5267.0,0.29306825587102353,,0.2902094408300245,0.002858815040999052
2,338600,50.0,5268.5,0.29241824009690986,,0.2902094408300245,0.002208799266885386
2,338700,50.0,5269.0,0.291427183838235,,0.2902094408300245,0.0012177430082105367
2,338800,49.5,5267.0,0.29306825587102353,,0.2902094408300245,0.002858815040999052
2,338900,49.0,5266.5,0.2917362297167752,,0.2902094408300245,0.0015267888867507295
2,339000,50.0,5268.5,0.29241824009690986,,0.2902094408300245,0.002208799266885386
2,339100,50.5,5269.5,0.2927410361602154,,0.2902094408300245,0.0025315953301909278
2,339200,50.0,5269.0,0.291427183838235,,0.2902094408300245,0.0012177430082105367
2,339300,50.0,5268.5,0.29241824009690986,,0.2902094408300245,0.002208799266885386
2,339400,50.0,5269.0,0.291427183838235,,0.2902094408300245,0.0012177430082105367
2,339500,50.0,5268.5,0.29241824009690986,,0.2902094408300245,0.002208799266885386
2,339600,50.0,5268.5,0.29241824009690986,,0.2902094408300245,0.002208799266885386
2,339700,50.0,5268.5,0.29241824009690986,,0.2902094408300245,0.002208799266885386
2,339800,50.0,5269.0,0.291427183838235,,0.2902094408300245,0.0012177430082105367
2,339900,49.5,5267.5,0.29208333103206563,,0.2902094408300245,0.0018738902020411508
2,340000,49.5,5267.0,0.29306825587102353,,0.2902094408300245,0.002858815040999052
2,340100,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,340200,49.0,5264.5,0.29564859554704587,,0.2902094408300245,0.005439154717021388
2,340300,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,340400,50.0,5267.5,0.2943954260284046,,0.2902094408300245,0.004185985198380149
2,340500,50.0,5267.5,0.2943954260284046,,0.2902094408300245,0.004185985198380149
2,340600,50.0,5268.5,0.29241824009690986,,0.2902094408300245,0.002208799266885386
2,340700,50.0,5268.5,0.29241824009690986,,0.2902094408300245,0.002208799266885386
2,340800,50.5,5269.5,0.2927410361602154,,0.2902094408300245,0.0025315953301909278
2,340900,50.5,5269.5,0.2927410361602154,,0.2902094408300245,0.0025315953301909278
2,341000,51.0,5269.5,0.2950469676072798,,0.2902094408300245,0.0048375267772552966
2,341100,51.0,5269.5,0.2950469676072798,,0.2902094408300245,0.0048375267772552966
2,341200,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,341300,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,341400,50.5,5270.5,0.2907481889928086,,0.2902094408300245,0.0005387481627840973
2,341500,51.0,5270.0,0.294050220998197,,0.2902094408300245,0.0038407801681725195
2,341600,51.5,5271.5,0.2933505906741607,,0.2902094408300245,0.003141149844136215
2,341700,51.0,5271.0,0.292051674517611,,0.2902094408300245,0.0018422336875865142
2,341800,51.0,5269.5,0.2950469676072798,,0.2902094408300245,0.0048375267772552966
2,341900,50.5,5269.5,0.2927410361602154,,0.2902094408300245,0.0025315953301909278
2,342000,51.0,5271.0,0.292051674517611,,0.2902094408300245,0.0018422336875865142
2,342100,52.0,5272.5,0.2936374922699472,,0.2902094408300245,0.003428051439922697
2,342200,52.0,5272.5,0.2936374922699472,,0.2902094408300245,0.003428051439922697
2,342300,52.0,5272.5,0.2936374922699472,,0.2902094408300245,0.003428051439922697
2,342400,52.0,5272.5,0.2936374922699472,,0.2902094408300245,0.003428051439922697
2,342500,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,342600,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,342700,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,342800,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,342900,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,343000,51.5,5271.5,0.2933505906741607,,0.2902094408300245,0.003141149844136215
2,343100,51.5,5272.0,0.292345911488434,,0.2902094408300245,0.002136470658409495
2,343200,52.0,5272.5,0.2936374922699472,,0.2902094408300245,0.003428051439922697
2,343300,52.0,5273.5,0.2916172191690317,,0.2902094408300245,0.0014077783390072374
2,343400,52.0,5272.5,0.2936374922699472,,0.2902094408300245,0.003428051439922697
2,343500,52.0,5273.5,0.2916172191690317,,0.2902094408300245,0.0014077783390072374
2,343600,52.0,5272.5,0.2936374922699472,,0.2902094408300245,0.003428051439922697
2,343700,51.5,5271.5,0.2933505906741607,,0.2902094408300245,0.003141149844136215
2,343800,51.5,5271.5,0.2933505906741607,,0.2902094408300245,0.003141149844136215
2,343900,52.0,5272.5,0.2936374922699472,,0.2902094408300245,0.003428051439922697
2,344000,51.5,5271.5,0.2933505906741607,,0.2902094408300245,0.003141149844136215
2,344100,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,344200,51.0,5270.5,0.29305179533323783,,0.2902094408300245,0.0028423545032133513
2,344300,50.0,5268.5,0.29241824009690986,,0.2902094408300245,0.002208799266885386
2,344400,50.0,5267.5,0.2943954260284046,,0.2902094408300245,0.004185985198380149
2,344500,50.0,5267.5,0.2943954260284046,,0.2902094408300245,0.004185985198380149
2,344600,50.0,5268.0,0.29340764901182187,,0.2902094408300245,0.0031982081817973906
2,344700,50.0,5269.0,0.291427183838235,,0.2902094408300245,0.0012177430082105367
2,344800,50.0,5269.0,0.291427183838235,,0.2902094408300245,0.0012177430082105367
2,344900,50.0,5267.5,0.2943954260284046,,0.2902094408300245,0.004185985198380149
2,345000,49.0,5267.0,0.29075417257727076,,0.2902094408300245,0.0005447317472462854
2,345100,49.0,5266.5,0.2917362297167752,,0.2902094408300245,0.0015267888867507295
2,345200,49.5,5267.0,0.29306825587102353,,0.2902094408300245,0.002858815040999052
2,345300,49.5,5267.5,0.29208333103206563,,0.2902094408300245,0.0018738902020411508
2,345400,50.0,5267.5,0.2943954260284046,,0.2902094408300245,0.004185985198380149
2,345500,49.0,5266.5,0.2917362297167752,,0.2902094408300245,0.0015267888867507295
2,345600,50.0,5267.5,0.2943954260284046,,0.2902094408300245,0.004185985198380149
2,345700,49.0,5266.0,0.2927166858651879,,0.2902094408300245,0.002507245035163419
2,345800,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,345900,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,346000,48.0,5264.0,0.2919766796278494,,0.2902094408300245,0.0017672387978249215
2,346100,48.0,5263.0,0.29391519332020993,,0.2902094408300245,0.0037057524901854544
2,346200,48.0,5264.5,0.2910051171271131,,0.2902094408300245,0.0007956762970885989
2,346300,48.5,5265.0,0.29235285591201504,,0.2902094408300245,0.002143415081990563
2,346400,48.0,5264.5,0.2910051171271131,,0.2902094408300245,0.0007956762970885989
2,346500,48.0,5264.0,0.2919766796278494,,0.2902094408300245,0.0017672387978249215
2,346600,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,346700,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,346800,48.5,5265.5,0.2913768536744418,,0.2902094408300245,0.0011674128444173482
2,346900,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,347000,49.5,5267.5,0.29208333103206563,,0.2902094408300245,0.0018738902020411508
2,347100,50.0,5267.5,0.2943954260284046,,0.2902094408300245,0.004185985198380149
2,347200,50.0,5268.5,0.29241824009690986,,0.2902094408300245,0.002208799266885386
2,347300,50.0,5267.5,0.2943954260284046,,0.2902094408300245,0.004185985198380149
2,347400,49.5,5267.5,0.29208333103206563,,0.2902094408300245,0.0018738902020411508
2,347500,49.5,5267.5,0.29208333103206563,,0.2902094408300245,0.0018738902020411508
2,347600,49.0,5267.0,0.29075417257727076,,0.2902094408300245,0.0005447317472462854
2,347700,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,347800,47.5,5265.0,0.2877102607793542,,0.2902094408300245,-0.002499180050670291
2,347900,49.0,5266.5,0.2917362297167752,,0.2902094408300245,0.0015267888867507295
2,348000,49.5,5267.5,0.29208333103206563,,0.2902094408300245,0.0018738902020411508
2,348100,49.0,5267.0,0.29075417257727076,,0.2902094408300245,0.0005447317472462854
2,348200,50.0,5268.5,0.29241824009690986,,0.2902094408300245,0.002208799266885386
2,348300,50.0,5267.5,0.2943954260284046,,0.2902094408300245,0.004185985198380149
2,348400,50.0,5268.5,0.29241824009690986,,0.2902094408300245,0.002208799266885386
2,348500,49.5,5267.5,0.29208333103206563,,0.2902094408300245,0.0018738902020411508
2,348600,49.0,5266.0,0.2927166858651879,,0.2902094408300245,0.002507245035163419
2,348700,48.0,5264.5,0.2910051171271131,,0.2902094408300245,0.0007956762970885989
2,348800,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,348900,49.0,5267.0,0.29075417257727076,,0.2902094408300245,0.0005447317472462854
2,349000,49.0,5266.5,0.2917362297167752,,0.2902094408300245,0.0015267888867507295
2,349100,49.0,5266.0,0.2927166858651879,,0.2902094408300245,0.002507245035163419
2,349200,49.5,5267.5,0.29208333103206563,,0.2902094408300245,0.0018738902020411508
2,349300,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,349400,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,349500,48.0,5266.0,0.28808103545623137,,0.2902094408300245,-0.0021284053737931075
2,349600,48.0,5264.5,0.2910051171271131,,0.2902094408300245,0.0007956762970885989
2,349700,48.0,5264.5,0.2910051171271131,,0.2902094408300245,0.0007956762970885989
2,349800,48.0,5264.5,0.2910051171271131,,0.2902094408300245,0.0007956762970885989
2,349900,48.0,5264.5,0.2910051171271131,,0.2902094408300245,0.0007956762970885989
2,350000,47.0,5262.0,0.29118692540033575,,0.2902094408300245,0.0009774845703112711
2,350100,47.0,5262.0,0.29118692540033575,,0.2902094408300245,0.0009774845703112711
2,350200,47.5,5263.0,0.291588067221272,,0.2902094408300245,0.0013786263912475283
2,350300,48.0,5264.0,0.2919766796278494,,0.2902094408300245,0.0017672387978249215
2,350400,48.0,5264.5,0.2910051171271131,,0.2902094408300245,0.0007956762970885989
2,350500,48.0,5264.5,0.2910051171271131,,0.2902094408300245,0.0007956762970885989
2,350600,48.0,5263.5,0.29294670034908266,,0.2902094408300245,0.002737259519058177
2,350700,48.0,5263.0,0.29391519332020993,4.0,0.2902094408300245,0.0037057524901854544
2,350800,47.0,5261.5,0.2921481498638862,,0.2902094408300245,0.0019387090338617297
2,350900,47.0,5260.5,0.2940661564267076,,0.2902094408300245,0.0038567155966831024
2,351000,46.0,5258.5,0.2931997726854383,,0.2902094408300245,0.002990331855413808
2,351100,45.0,5257.5,0.29039884122500104,,0.2902094408300245,0.0001894003949765577
2,351200,45.0,5255.5,0.29416001404072506,,0.2902094408300245,0.003950573210700581
2,351300,45.0,5255.0,0.2950968884111489,,0.2902094408300245,0.004887447581124416
2,351400,45.5,5258.0,0.2918021501809866,,0.2902094408300245,0.0015927093509621182
2,351500,45.0,5256.5,0.29228218646397286,,0.2902094408300245,0.0020727456339483807
2,351600,45.0,5256.0,0.2932217839781243,,0.2902094408300245,0.0030123431480998386
2,351700,45.0,5255.5,0.29416001404072506,,0.2902094408300245,0.003950573210700581
2,351800,44.0,5255.5,0.2894463687018431,,0.2902094408300245,-0.0007630721281813857
2,351900,44.0,5255.0,0.2903801105549739,,0.2902094408300245,0.000170669724949446
2,352000,44.0,5255.5,0.2894463687018431,,0.2902094408300245,-0.0007630721281813857
2,352100,44.0,5254.5,0.2913124995234449,,0.2902094408300245,0.0011030586934204223
2,352200,44.0,5255.0,0.2903801105549739,,0.2902094408300245,0.000170669724949446
2,352300,44.0,5254.5,0.2913124995234449,,0.2902094408300245,0.0011030586934204223
2,352400,44.0,5254.5,0.2913124995234449,,0.2902094408300245,0.0011030586934204223
2,352500,45.0,5255.5,0.29416001404072506,,0.2902094408300245,0.003950573210700581
2,352600,45.0,5256.0,0.2932217839781243,,0.2902094408300245,0.0030123431480998386
2,352700,45.0,5255.5,0.29416001404072506,,0.2902094408300245,0.003950573210700581
2,352800,44.0,5254.5,0.2913124995234449,,0.2902094408300245,0.0011030586934204223
2,352900,44.0,5254.5,0.2913124995234449,,0.2902094408300245,0.0011030586934204223
2,353000,44.0,5255.5,0.2894463687018431,,0.2902094408300245,-0.0007630721281813857
2,353100,45.0,5256.5,0.29228218646397286,,0.2902094408300245,0.0020727456339483807
2,353200,44.0,5254.5,0.2913124995234449,,0.2902094408300245,0.0011030586934204223
2,353300,44.0,5254.5,0.2913124995234449,,0.2902094408300245,0.0011030586934204223
2,353400,45.0,5255.5,0.29416001404072506,,0.2902094408300245,0.003950573210700581
2,353500,45.0,5255.5,0.29416001404072506,,0.2902094408300245,0.003950573210700581
2,353600,45.0,5256.5,0.29228218646397286,,0.2902094408300245,0.0020727456339483807
2,353700,46.0,5258.5,0.2931997726854383,,0.2902094408300245,0.002990331855413808
2,353800,46.0,5259.5,0.291299138625815,,0.2902094408300245,0.0010896977957905452
2,353900,46.0,5258.5,0.2931997726854383,,0.2902094408300245,0.002990331855413808
2,354000,45.5,5257.5,0.2927474344849929,,0.2902094408300245,0.002537993654968429
2,354100,46.0,5258.5,0.2931997726854383,,0.2902094408300245,0.002990331855413808
2,354200,46.0,5260.0,0.2903466621355734,,0.2902094408300245,0.0001372213055489402
2,354300,46.0,5259.5,0.291299138625815,,0.2902094408300245,0.0010896977957905452
2,354400,46.0,5259.0,0.292250171220386,,0.2902094408300245,0.0020407303903615115
2,354500,46.0,5259.0,0.292250171220386,,0.2902094408300245,0.0020407303903615115
2,354600,47.0,5260.5,0.2940661564267076,,0.2902094408300245,0.0038567155966831024
2,354700,47.0,5262.5,0.29022420224133816,,0.2902094408300245,1.4761411313679584e-05
2,354800,47.0,5261.5,0.2921481498638862,,0.2902094408300245,0.0019387090338617297
2,354900,48.0,5262.0,0.2958476510956775,,0.2902094408300245,0.005638210265653032
2,355000,48.0,5263.5,0.29294670034908266,,0.2902094408300245,0.002737259519058177
2,355100,47.0,5262.0,0.29118692540033575,,0.2902094408300245,0.0009774845703112711
2,355200,47.0,5262.5,0.29022420224133816,,0.2902094408300245,1.4761411313679584e-05
2,355300,47.5,5263.5,0.29062093088088814,,0.2902094408300245,0.00041149005086366097
2,355400,48.0,5262.5,0.2948821723632716,,0.2902094408300245,0.004672731533247099
2,355500,47.0,5262.0,0.29118692540033575,,0.2902094408300245,0.0009774845703112711
2,355600,47.0,5261.5,0.2921481498638862,,0.2902094408300245,0.0019387090338617297
2,355700,47.5,5262.5,0.29255368348652006,,0.2902094408300245,0.0023442426564955765
2,355800,47.0,5260.5,0.2940661564267076,,0.2902094408300245,0.0038567155966831024
2,355900,47.0,5259.0,0.29693225669541223,,0.2902094408300245,0.0067228158653877546
2,356000,47.0,5260.5,0.2940661564267076,,0.2902094408300245,0.0038567155966831024
2,356100,47.0,5262.0,0.29118692540033575,,0.2902094408300245,0.0009774845703112711
2,356200,46.0,5259.5,0.291299138625815,,0.2902094408300245,0.0010896977957905452
2,356300,46.0,5259.5,0.291299138625815,,0.2902094408300245,0.0010896977957905452
2,356400,47.0,5260.5,0.2940661564267076,,0.2902094408300245,0.0038567155966831024
2,356500,47.0,5260.5,0.2940661564267076,,0.2902094408300245,0.0038567155966831024
2,356600,47.0,5260.5,0.2940661564267076,,0.2902094408300245,0.0038567155966831024
2,356700,47.0,5260.5,0.2940661564267076,,0.2902094408300245,0.0038567155966831024
2,356800,47.0,5260.5,0.2940661564267076,,0.2902094408300245,0.0038567155966831024
2,356900,47.0,5259.5,0.29597832741221025,,0.2902094408300245,0.005768886582185773
2,357000,47.0,5261.5,0.2921481498638862,,0.2902094408300245,0.0019387090338617297
2,357100,48.0,5262.5,0.2948821723632716,,0.2902094408300245,0.004672731533247099
2,357200,48.0,5263.0,0.29391519332020993,,0.2902094408300245,0.0037057524901854544
2,357300,48.0,5262.5,0.2948821723632716,,0.2902094408300245,0.004672731533247099
2,357400,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,357500,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,357600,49.0,5266.5,0.2917362297167752,,0.2902094408300245,0.0015267888867507295
2,357700,50.0,5267.5,0.2943954260284046,,0.2902094408300245,0.004185985198380149
2,357800,49.0,5266.0,0.2927166858651879,,0.2902094408300245,0.002507245035163419
2,357900,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,358000,49.0,5266.5,0.2917362297167752,,0.2902094408300245,0.0015267888867507295
2,358100,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,358200,48.5,5264.5,0.29332729434376725,,0.2902094408300245,0.0031178535137427743
2,358300,48.0,5263.5,0.29294670034908266,,0.2902094408300245,0.002737259519058177
2,358400,48.0,5263.0,0.29391519332020993,,0.2902094408300245,0.0037057524901854544
2,358500,48.0,5263.0,0.29391519332020993,2.0,0.2902094408300245,0.0037057524901854544
2,358600,47.0,5261.5,0.2921481498638862,,0.2902094408300245,0.0019387090338617297
2,358700,47.0,5260.5,0.2940661564267076,,0.2902094408300245,0.0038567155966831024
2,358800,47.0,5260.5,0.2940661564267076,,0.2902094408300245,0.0038567155966831024
2,358900,47.0,5261.5,0.2921481498638862,,0.2902094408300245,0.0019387090338617297
2,359000,48.0,5262.5,0.2948821723632716,,0.2902094408300245,0.004672731533247099
2,359100,48.0,5262.5,0.2948821723632716,,0.2902094408300245,0.004672731533247099
2,359200,48.0,5263.5,0.29294670034908266,,0.2902094408300245,0.002737259519058177
2,359300,48.0,5262.5,0.2948821723632716,,0.2902094408300245,0.004672731533247099
2,359400,48.0,5263.0,0.29391519332020993,,0.2902094408300245,0.0037057524901854544
2,359500,47.5,5262.5,0.29255368348652006,,0.2902094408300245,0.0023442426564955765
2,359600,47.0,5261.5,0.2921481498638862,,0.2902094408300245,0.0019387090338617297
2,359700,47.0,5261.5,0.2921481498638862,,0.2902094408300245,0.0019387090338617297
2,359800,48.0,5262.5,0.2948821723632716,,0.2902094408300245,0.004672731533247099
2,359900,48.0,5264.5,0.2910051171271131,,0.2902094408300245,0.0007956762970885989
2,360000,48.5,5264.5,0.29332729434376725,,0.2902094408300245,0.0031178535137427743
2,360100,48.0,5263.5,0.29294670034908266,,0.2902094408300245,0.002737259519058177
2,360200,47.5,5262.5,0.29255368348652006,,0.2902094408300245,0.0023442426564955765
2,360300,48.0,5262.5,0.2948821723632716,,0.2902094408300245,0.004672731533247099
2,360400,48.0,5263.5,0.29294670034908266,,0.2902094408300245,0.002737259519058177
2,360500,49.0,5266.5,0.2917362297167752,,0.2902094408300245,0.0015267888867507295
2,360600,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,360700,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,360800,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,360900,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,361000,49.0,5264.5,0.29564859554704587,,0.2902094408300245,0.005439154717021388
2,361100,49.0,5266.5,0.2917362297167752,,0.2902094408300245,0.0015267888867507295
2,361200,49.0,5265.5,0.29369555585132595,,0.2902094408300245,0.0034861150213014724
2,361300,48.0,5264.0,0.2919766796278494,,0.2902094408300245,0.0017672387978249215
2,361400,48.0,5263.5,0.29294670034908266,,0.2902094408300245,0.002737259519058177
2,361500,48.5,5264.5,0.29332729434376725,,0.2902094408300245,0.0031178535137427743
2,361600,48.0,5263.0,0.29391519332020993,,0.2902094408300245,0.0037057524901854544
2,361700,48.0,5263.0,0.29391519332020993,,0.2902094408300245,0.0037057524901854544
