day,ts,buyer,seller,sym,price,side,spread,spr_q,burst_n,fwd_5,fwd_20,fwd_100,ex_fwd_20
2,508800,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-0.5
2,508800,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-0.5
2,511000,Mark 14,Mark 38,HYDROGEL_PACK,9989.0,seller_agg,16.0,tight,1,-5.0,-3.0,-24.0,5.0
2,512800,Mark 14,Mark 38,HYDROGEL_PACK,9982.0,seller_agg,15.0,tight,1,7.5,3.5,-12.5,4.5
2,513600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5244.0,buyer_agg,5.0,tight,1,3.0,4.0,8.0,4.0
2,516500,Mark 14,Mark 38,HYDROGEL_PACK,9977.0,seller_agg,16.0,tight,1,-9.0,-4.0,-4.0,-4.5
2,519600,Mark 14,Mark 22,VEV_5200,87.0,seller_agg,2.0,tight,6,-0.5,-1.0,-0.5,-2.0
2,519600,Mark 01,Mark 22,VEV_5300,40.0,seller_agg,2.0,tight,6,-1.0,-1.0,-1.0,-2.0
2,519600,Mark 01,Mark 22,VEV_5400,12.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,-2.0
2,519600,Mark 01,Mark 22,VEV_5500,4.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,-2.0
2,519600,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,-2.0
2,519600,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,-2.0
2,519800,Mark 38,Mark 14,HYDROGEL_PACK,9982.0,buyer_agg,16.0,tight,2,-3.0,-1.0,19.0,-1.0
2,519800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5243.0,seller_agg,5.0,tight,2,0.0,-1.0,1.0,-1.0
2,521000,Mark 38,Mark 14,VEV_4000,1257.0,buyer_agg,21.0,tight,1,-1.0,2.0,0.0,3.0
2,521700,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,5244.0,buyer_agg,2.0,tight,1,3.0,6.5,5.5,6.5
2,524600,Mark 14,Mark 38,HYDROGEL_PACK,9969.0,seller_agg,16.0,tight,1,-1.0,0.0,-13.0,7.0
2,526300,Mark 14,Mark 38,HYDROGEL_PACK,9966.0,seller_agg,16.0,tight,1,3.0,12.0,-8.0,-4.0
2,527200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5244.0,seller_agg,5.0,tight,1,0.0,0.0,-1.0,0.0
2,527300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5248.0,buyer_agg,5.0,tight,1,1.0,0.0,1.0,0.0
2,529800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5249.0,buyer_agg,5.0,tight,1,0.0,1.0,-6.0,1.0
2,530600,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,5246.0,buyer_agg,2.0,tight,1,2.5,0.5,-2.5,0.5
2,530900,Mark 14,Mark 38,HYDROGEL_PACK,9988.0,seller_agg,16.0,tight,1,-10.0,-20.0,-26.0,-3.0
2,533300,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,5243.0,buyer_agg,3.0,tight,1,0.0,1.5,-3.0,1.5
2,534700,Mark 14,Mark 38,HYDROGEL_PACK,9958.0,seller_agg,15.0,tight,1,3.5,0.5,0.5,3.0
2,534900,Mark 38,Mark 14,HYDROGEL_PACK,9976.0,buyer_agg,16.0,tight,1,4.0,1.0,2.0,5.0
2,535100,Mark 14,Mark 38,HYDROGEL_PACK,9961.0,seller_agg,16.0,tight,1,6.0,1.0,3.0,4.5
2,536500,Mark 38,Mark 14,VEV_4000,1252.0,buyer_agg,20.0,tight,1,3.5,1.5,-4.5,2.5
2,538700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5247.0,buyer_agg,5.0,tight,1,-3.0,-1.0,-6.0,-1.0
2,540500,Mark 38,Mark 14,HYDROGEL_PACK,9982.0,buyer_agg,16.0,tight,1,-2.0,4.0,-8.0,-2.5
2,540600,Mark 38,Mark 14,HYDROGEL_PACK,9980.0,buyer_agg,16.0,tight,1,0.0,6.0,-8.0,-4.0
2,541400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5243.0,buyer_agg,5.0,tight,1,1.0,-1.0,1.0,-1.0
2,543800,Mark 38,Mark 14,HYDROGEL_PACK,9975.0,buyer_agg,16.0,tight,1,2.0,2.0,-7.0,-4.5
2,543900,Mark 14,Mark 38,VEV_4000,1231.0,seller_agg,21.0,tight,1,-1.0,-6.0,-2.0,-6.0
2,544400,Mark 38,Mark 14,HYDROGEL_PACK,9976.0,buyer_agg,9.0,tight,1,-1.5,-2.0,-15.5,-2.0
2,544700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5243.0,buyer_agg,5.0,tight,1,0.0,-1.0,2.0,-1.0
2,545400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5240.0,buyer_agg,5.0,tight,1,-2.0,1.0,2.5,1.0
2,545900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5238.0,buyer_agg,5.0,tight,1,3.0,3.0,5.0,3.0
2,547000,Mark 14,Mark 38,HYDROGEL_PACK,9969.0,seller_agg,16.0,tight,1,0.0,-3.0,-12.0,-1.0
2,547100,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,5237.0,buyer_agg,1.0,tight,1,1.0,0.0,5.0,0.0
2,548000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5235.0,seller_agg,6.0,wide,1,0.5,-3.5,0.5,-3.5
2,548500,Mark 14,Mark 38,HYDROGEL_PACK,9963.0,seller_agg,16.0,tight,1,3.0,-5.0,3.0,-3.0
2,548600,Mark 01,Mark 22,VEV_5300,36.0,seller_agg,2.0,tight,3,-0.5,0.0,-1.0,-0.5
2,548600,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,3,0.0,0.0,0.0,-0.5
2,548600,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,3,0.0,0.0,0.0,-0.5
2,548900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5240.0,buyer_agg,6.0,wide,1,-0.5,2.5,1.5,2.5
2,551500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5238.0,seller_agg,6.0,wide,1,-3.0,-1.5,-3.5,-1.5
2,553400,Mark 38,Mark 14,HYDROGEL_PACK,9968.0,buyer_agg,16.0,tight,1,-1.0,4.0,25.0,1.5
2,554600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5240.0,seller_agg,5.0,tight,6,1.0,-1.0,-5.5,-1.0
2,554600,Mark 14,Mark 22,VEV_5300,38.0,,2.0,tight,6,1.0,0.0,-2.0,-1.0
2,554600,Mark 01,Mark 22,VEV_5400,11.0,seller_agg,1.0,tight,6,0.5,0.0,-1.0,-1.0
2,554600,Mark 01,Mark 22,VEV_5500,4.0,seller_agg,1.0,tight,6,0.0,0.0,-0.5,-1.0
2,554600,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,-1.0
2,554600,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,-1.0
2,555000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5246.0,buyer_agg,6.0,wide,1,-0.5,-2.0,-8.5,-2.0
2,555700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5239.0,seller_agg,5.0,tight,5,2.0,-3.0,-5.0,-3.0
2,555700,Mark 01,Mark 22,VEV_5400,11.0,seller_agg,1.0,tight,5,0.0,-0.5,-1.0,-3.0
2,555700,Mark 01,Mark 22,VEV_5500,4.0,seller_agg,1.0,tight,5,0.0,0.0,-0.5,-3.0
2,555700,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-3.0
2,555700,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-3.0
2,556000,Mark 38,Mark 14,HYDROGEL_PACK,9976.0,buyer_agg,16.0,tight,1,2.0,-3.5,7.0,-4.0
2,556100,Mark 38,Mark 14,HYDROGEL_PACK,9976.0,buyer_agg,16.0,tight,1,5.0,-5.0,6.0,-3.5
2,556700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5238.0,seller_agg,5.0,tight,1,1.0,-3.0,-9.5,-3.0
2,558800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5241.0,buyer_agg,5.0,tight,1,1.0,-1.0,-9.5,-1.0
2,558900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5241.0,buyer_agg,5.0,tight,1,1.0,-1.5,-11.0,-1.5
2,561000,Mark 38,Mark 14,HYDROGEL_PACK,9996.0,buyer_agg,16.0,tight,1,-1.0,-1.0,-4.0,2.5
2,561100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5234.0,seller_agg,5.0,tight,1,-1.0,2.5,-10.5,2.5
2,561300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5234.0,seller_agg,5.0,tight,1,0.0,1.5,-7.5,1.5
2,563200,Mark 14,Mark 38,VEV_4000,1229.0,seller_agg,20.0,tight,1,-3.0,-2.5,-5.5,-2.5
2,563700,Mark 38,Mark 14,VEV_4000,1246.0,buyer_agg,20.0,tight,1,1.5,0.5,-1.5,0.5
2,564900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5233.0,seller_agg,5.0,tight,1,1.5,-4.0,-1.0,-4.0
2,566100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5233.0,seller_agg,5.0,tight,1,-4.0,-9.0,-6.0,-9.0
2,566300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5235.0,buyer_agg,5.0,tight,1,-1.0,-6.0,-5.0,-6.0
2,566700,Mark 01,Mark 22,VEV_5400,9.0,seller_agg,2.0,wide,4,0.0,-0.5,-0.5,-1.0
2,566700,Mark 01,Mark 22,VEV_5500,3.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-1.0
2,566700,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-1.0
2,566700,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-1.0
2,568500,Mark 14,Mark 38,HYDROGEL_PACK,9971.0,seller_agg,16.0,tight,1,-3.0,0.0,3.5,0.0
2,569800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5225.0,seller_agg,6.0,wide,1,1.5,4.5,-5.5,4.5
2,571300,Mark 14,Mark 38,VEV_4000,1219.0,seller_agg,20.0,tight,1,3.5,4.5,-4.0,4.5
2,573500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5232.0,seller_agg,5.0,tight,2,0.0,-2.5,-17.0,-2.5
2,573500,Mark 14,Mark 38,VEV_4000,1224.0,seller_agg,21.0,tight,2,0.0,-2.5,-16.5,-2.5
2,573700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5237.0,buyer_agg,5.0,tight,1,-1.0,-4.0,-17.0,-4.0
2,573800,Mark 38,Mark 14,HYDROGEL_PACK,9989.0,buyer_agg,16.0,tight,1,0.0,10.0,20.0,-3.5
2,574200,Mark 38,Mark 14,HYDROGEL_PACK,9988.0,buyer_agg,16.0,tight,1,8.0,13.0,22.0,-5.5
2,575100,Mark 01,Mark 22,VEV_5400,9.0,seller_agg,2.0,wide,4,0.0,-0.5,-2.0,-7.0
2,575100,Mark 01,Mark 22,VEV_5500,3.0,seller_agg,1.0,tight,4,0.0,0.0,-1.0,-7.0
2,575100,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-7.0
2,575100,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-7.0
2,576500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5225.0,seller_agg,5.0,tight,1,-2.0,-5.0,-13.0,-5.0
2,576700,Mark 38,Mark 14,HYDROGEL_PACK,10000.0,buyer_agg,16.0,tight,1,-5.0,-15.0,18.0,-6.0
2,577700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5223.0,seller_agg,5.0,tight,1,0.0,-3.0,-12.5,-3.0
2,578300,Mark 38,Mark 14,HYDROGEL_PACK,9992.0,buyer_agg,15.0,tight,2,-6.5,0.5,20.5,-4.5
2,578300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5223.0,seller_agg,5.0,tight,2,-5.5,-4.5,-10.0,-4.5
2,581600,Mark 38,Mark 14,HYDROGEL_PACK,10000.0,buyer_agg,16.0,tight,1,-5.0,2.0,16.0,-5.0
2,582600,Mark 14,Mark 38,HYDROGEL_PACK,9980.0,seller_agg,16.0,tight,1,0.0,22.0,20.0,-6.5
2,585200,Mark 14,Mark 38,HYDROGEL_PACK,10005.0,seller_agg,16.0,tight,1,3.0,-6.0,-1.0,-2.0
2,587100,Mark 14,Mark 22,VEV_5300,28.0,seller_agg,1.0,tight,5,0.0,0.5,5.5,3.0
2,587100,Mark 01,Mark 22,VEV_5400,7.0,seller_agg,1.0,tight,5,0.0,0.0,2.0,3.0
2,587100,Mark 01,Mark 22,VEV_5500,2.0,seller_agg,1.0,tight,5,0.0,0.0,1.0,3.0
2,587100,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,3.0
2,587100,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,3.0
2,587200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5214.0,buyer_agg,5.0,tight,1,1.5,4.0,20.0,4.0
2,587500,Mark 14,Mark 38,VEV_4000,1202.0,seller_agg,21.0,tight,1,0.5,3.5,20.5,3.0
2,587700,Mark 38,Mark 14,HYDROGEL_PACK,10013.0,buyer_agg,16.0,tight,1,1.0,7.0,1.0,0.5
2,588400,Mark 38,Mark 14,HYDROGEL_PACK,10015.0,buyer_agg,16.0,tight,2,-2.0,3.0,5.0,-1.0
2,588400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5217.0,buyer_agg,5.0,tight,2,2.5,-1.0,21.0,-1.0
2,588500,Mark 01,Mark 22,VEV_5300,28.0,seller_agg,2.0,tight,5,1.0,-0.5,7.0,-1.5
2,588500,Mark 01,Mark 22,VEV_5400,7.0,seller_agg,1.0,tight,5,0.5,0.0,3.0,-1.5
2,588500,Mark 01,Mark 22,VEV_5500,2.0,seller_agg,1.0,tight,5,0.5,0.0,1.5,-1.5
2,588500,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-1.5
2,588500,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-1.5
2,588800,Mark 38,Mark 14,HYDROGEL_PACK,10016.0,buyer_agg,16.0,tight,1,1.0,3.0,6.0,-2.0
2,589300,Mark 14,Mark 38,HYDROGEL_PACK,10001.0,seller_agg,16.0,tight,1,-1.0,-2.0,3.0,1.0
2,589400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5212.0,seller_agg,6.0,wide,1,-2.5,1.5,26.5,1.5
2,590700,Mark 38,Mark 14,VEV_4000,1225.0,buyer_agg,21.0,tight,1,2.0,5.0,30.0,5.0
2,592000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5223.0,buyer_agg,5.0,tight,1,1.0,-1.0,26.5,-1.0
2,592200,Mark 38,Mark 14,HYDROGEL_PACK,10020.0,buyer_agg,17.0,wide,1,-0.5,7.5,11.5,-1.0
2,593000,Mark 01,Mark 22,VEV_5400,8.0,seller_agg,1.0,tight,4,0.0,0.0,3.0,3.0
2,593000,Mark 01,Mark 22,VEV_5500,3.0,seller_agg,1.0,tight,4,0.0,0.0,1.0,3.0
2,593000,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,3.0
2,593000,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,3.0
2,596100,Mark 14,Mark 38,HYDROGEL_PACK,10002.0,seller_agg,16.0,tight,1,-6.0,1.0,25.0,12.5
2,596600,Mark 38,Mark 14,HYDROGEL_PACK,10012.0,buyer_agg,16.0,tight,1,3.0,2.5,28.0,8.0
2,597500,Mark 38,Mark 14,HYDROGEL_PACK,10015.0,buyer_agg,16.0,tight,1,1.0,1.0,31.0,9.0
2,600300,Mark 38,Mark 14,VEV_4000,1254.0,buyer_agg,21.0,tight,1,1.0,3.0,8.0,3.0
2,601600,Mark 14,Mark 38,HYDROGEL_PACK,10013.0,seller_agg,16.0,tight,1,-1.0,7.0,14.0,0.5
2,604100,Mark 01,Mark 22,VEV_5300,38.0,seller_agg,2.0,tight,5,-1.0,2.0,0.0,7.0
2,604100,Mark 01,Mark 22,VEV_5400,11.0,seller_agg,1.0,tight,5,0.0,1.0,0.0,7.0
2,604100,Mark 01,Mark 22,VEV_5500,4.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,7.0
2,604100,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,7.0
2,604100,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,7.0
2,604400,Mark 38,Mark 14,HYDROGEL_PACK,10043.0,buyer_agg,16.0,tight,1,1.0,-2.0,-1.5,5.0
2,604500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5245.0,buyer_agg,5.0,tight,1,-1.0,5.0,1.0,5.0
2,605100,Mark 14,Mark 38,VEV_4000,1233.0,seller_agg,21.0,tight,1,0.5,6.0,-3.0,6.0
2,607400,Mark 38,Mark 14,VEV_4000,1259.0,buyer_agg,21.0,tight,1,2.0,4.0,-13.0,4.0
2,608800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5255.0,buyer_agg,5.0,tight,1,-0.5,-4.5,-15.0,-4.5
2,608900,Mark 14,Mark 38,HYDROGEL_PACK,10031.0,seller_agg,16.0,tight,1,4.0,-2.0,-21.0,-3.0
2,610900,Mark 14,Mark 38,HYDROGEL_PACK,10029.0,seller_agg,16.0,tight,2,0.0,0.0,-14.0,-7.5
2,610900,Mark 14,Mark 38,VEV_4000,1239.0,seller_agg,21.0,tight,2,-6.0,-7.5,-19.0,-7.5
2,611300,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,5244.0,buyer_agg,2.0,tight,1,0.5,-0.5,-14.0,-0.5
2,612300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5241.0,seller_agg,5.0,tight,1,-1.0,0.0,-12.0,0.0
2,614100,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,5244.0,buyer_agg,2.0,tight,1,0.5,-8.5,-8.0,-8.5
2,616700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5237.0,buyer_agg,5.0,tight,1,0.0,2.0,9.0,2.0
2,617200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5237.0,buyer_agg,5.0,tight,1,0.0,6.0,8.5,6.0
2,620000,Mark 14,Mark 38,HYDROGEL_PACK,10010.0,seller_agg,16.0,tight,1,5.0,10.0,6.0,-10.5
2,620800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5234.0,buyer_agg,5.0,tight,1,-2.5,4.0,10.0,4.0
2,622600,Mark 01,Mark 22,VEV_5400,10.0,seller_agg,1.0,tight,4,0.0,0.0,1.0,3.0
2,622600,Mark 01,Mark 22,VEV_5500,3.0,seller_agg,1.0,tight,4,0.0,0.0,1.0,3.0
2,622600,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,3.0
2,622600,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,3.0
2,624000,Mark 14,Mark 38,VEV_4000,1226.0,seller_agg,20.0,tight,1,2.0,6.5,6.5,7.0
2,624200,Mark 14,Mark 38,VEV_4000,1226.0,seller_agg,21.0,tight,1,2.0,8.0,5.5,8.0
2,625900,Mark 38,Mark 14,VEV_4000,1253.0,buyer_agg,21.0,tight,1,2.0,5.0,3.0,4.5
2,626300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5248.0,buyer_agg,5.0,tight,1,-2.0,1.0,0.0,1.0
2,627100,Mark 38,Mark 14,VEV_4000,1254.0,buyer_agg,21.0,tight,1,2.0,2.0,1.0,2.0
2,627400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5246.0,buyer_agg,5.0,tight,1,4.0,0.0,3.0,0.0
2,629200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5243.0,seller_agg,6.0,wide,1,-1.5,-1.5,2.5,-1.5
2,630700,Mark 14,Mark 38,HYDROGEL_PACK,10010.0,seller_agg,16.0,tight,1,-2.0,-13.0,-12.0,3.0
2,631400,Mark 14,Mark 38,HYDROGEL_PACK,10002.0,seller_agg,16.0,tight,1,3.0,-2.0,-3.0,1.0
2,633100,Mark 38,Mark 14,HYDROGEL_PACK,10017.0,buyer_agg,16.0,tight,1,1.0,-2.0,14.0,-1.0
2,634300,Mark 38,Mark 14,HYDROGEL_PACK,10009.0,buyer_agg,16.0,tight,1,2.0,3.0,22.0,4.0
2,634400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5245.0,buyer_agg,6.0,wide,1,2.5,3.5,2.5,3.5
2,635100,Mark 14,Mark 38,VEV_4000,1235.0,seller_agg,21.0,tight,1,2.0,-1.0,0.0,-1.0
2,637900,Mark 38,Mark 14,VEV_4000,1256.0,buyer_agg,21.0,tight,1,1.0,1.5,0.0,1.5
2,640000,Mark 14,Mark 38,HYDROGEL_PACK,10001.0,seller_agg,16.0,tight,1,4.0,1.0,28.0,-1.0
2,641500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5248.0,buyer_agg,5.0,tight,1,0.0,-3.0,1.0,-3.0
2,642400,Mark 01,Mark 22,VEV_5400,11.0,seller_agg,1.0,tight,4,-1.0,0.0,0.0,1.0
2,642400,Mark 01,Mark 22,VEV_5500,4.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,1.0
2,642400,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,1.0
2,642400,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,1.0
2,643000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5239.0,seller_agg,5.0,tight,1,1.0,4.0,5.0,4.0
2,643300,Mark 38,Mark 14,VEV_4000,1252.0,buyer_agg,21.0,tight,1,1.5,2.5,8.0,2.5
2,644500,Mark 01,Mark 22,VEV_5400,11.0,seller_agg,1.0,tight,4,0.0,0.5,1.0,2.0
2,644500,Mark 01,Mark 22,VEV_5500,4.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,2.0
2,644500,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,2.0
2,644500,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,2.0
2,645000,Mark 14,Mark 38,HYDROGEL_PACK,10016.0,seller_agg,16.0,tight,1,5.0,16.0,7.0,4.0
2,648700,Mark 14,Mark 38,VEV_4000,1235.0,seller_agg,20.0,tight,1,-2.0,-1.5,6.5,-1.5
2,650000,Mark 14,Mark 38,HYDROGEL_PACK,10029.0,seller_agg,16.0,tight,1,8.0,2.5,3.0,0.0
2,650200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5246.0,buyer_agg,5.0,tight,1,0.0,-0.5,14.0,-0.5
2,650600,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,5244.0,buyer_agg,2.0,tight,1,-3.5,4.5,14.5,4.5
2,651300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5247.0,buyer_agg,5.0,tight,1,0.0,5.0,6.5,5.0
2,653800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5252.0,buyer_agg,5.0,tight,1,2.0,3.0,2.0,3.0
2,655500,Mark 14,Mark 38,HYDROGEL_PACK,10024.0,seller_agg,17.0,wide,1,1.5,5.5,-8.5,-1.0
2,656600,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,5253.0,buyer_agg,2.0,tight,1,0.5,0.0,2.5,0.0
2,658100,Mark 38,Mark 14,VEV_4000,1263.0,buyer_agg,21.0,tight,1,-1.0,4.0,9.0,4.5
2,658300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5249.0,seller_agg,5.0,tight,1,-1.0,6.0,9.0,6.0
2,659500,Mark 38,Mark 14,HYDROGEL_PACK,10046.0,buyer_agg,16.0,tight,1,2.0,-3.0,-8.0,-6.0
2,659800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5256.0,seller_agg,2.0,tight,1,0.5,-6.5,6.5,-6.5
2,661900,Mark 14,Mark 38,HYDROGEL_PACK,10024.0,seller_agg,16.0,tight,1,2.0,-1.0,-22.0,1.0
2,662600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5251.0,buyer_agg,6.0,wide,1,0.0,5.5,20.5,5.5
2,663000,Mark 14,Mark 38,HYDROGEL_PACK,10025.0,seller_agg,16.0,tight,1,3.0,-6.0,-25.0,10.0
2,666500,Mark 14,Mark 22,VEV_5200,91.0,seller_agg,2.0,tight,6,0.0,3.0,9.5,5.5
2,666500,Mark 01,Mark 22,VEV_5300,42.0,seller_agg,2.0,tight,6,0.0,1.5,6.0,5.5
2,666500,Mark 01,Mark 22,VEV_5400,12.0,seller_agg,2.0,wide,6,0.0,0.5,2.5,5.5
2,666500,Mark 01,Mark 22,VEV_5500,4.0,seller_agg,1.0,tight,6,0.0,1.0,1.5,5.5
2,666500,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,5.5
2,666500,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,5.5
2,667800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5262.0,buyer_agg,5.0,tight,1,1.0,4.0,7.5,4.0
2,669900,Mark 38,Mark 14,VEV_4000,1275.0,buyer_agg,21.0,tight,1,0.0,0.5,12.0,0.5
2,672600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5271.0,buyer_agg,5.0,tight,1,6.0,2.0,10.0,2.0
2,672800,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,5271.0,buyer_agg,2.0,tight,1,2.5,2.0,10.5,2.0
2,673000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5270.0,seller_agg,6.0,wide,1,-0.5,-0.5,7.5,-0.5
2,673600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5275.0,buyer_agg,5.0,tight,1,0.0,-3.0,8.0,-3.0
2,674000,Mark 38,Mark 14,HYDROGEL_PACK,10015.0,buyer_agg,16.0,tight,1,-1.0,-3.0,-6.0,-3.5
2,674400,Mark 38,Mark 14,HYDROGEL_PACK,10012.0,buyer_agg,16.0,tight,1,2.0,9.0,-2.0,1.0
2,675300,Mark 38,Mark 14,HYDROGEL_PACK,10017.0,buyer_agg,16.0,tight,1,-2.0,1.0,-8.0,-2.0
2,675600,Mark 38,Mark 14,HYDROGEL_PACK,10018.0,buyer_agg,16.0,tight,2,-5.0,-6.0,-9.0,-5.0
2,675600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5272.0,buyer_agg,5.0,tight,2,0.0,-5.0,7.0,-5.0
2,676600,Mark 38,Mark 14,VEV_4000,1279.0,buyer_agg,21.0,tight,1,1.0,3.5,5.5,3.0
