tape_day,kind,k,symbol,fwd_mid
2,control,100,VEV_5300,3.5
2,control,5,VEV_5200,1.0
2,control,5,VEV_5300,0.5
2,control,20,VEV_5200,-0.5
2,control,20,VEV_5300,0.0
2,control,100,VEV_5200,-6.5
2,control,100,VEV_5300,-4.5
2,control,5,VEV_5200,0.5
2,control,5,VEV_5300,1.0
2,control,20,VEV_5200,-1.0
2,control,20,VEV_5300,0.0
2,control,100,VEV_5200,-12.0
2,control,100,VEV_5300,-6.5
2,control,5,VEV_5200,-1.0
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,-4.0
2,control,20,VEV_5300,-2.0
2,control,100,VEV_5200,-6.0
2,control,100,VEV_5300,-4.0
2,control,5,VEV_5200,-1.0
2,control,5,VEV_5300,-1.0
2,control,20,VEV_5200,0.0
2,control,20,VEV_5300,0.0
2,control,100,VEV_5200,1.0
2,control,100,VEV_5300,0.0
2,control,5,VEV_5200,1.5
2,control,5,VEV_5300,1.0
2,control,20,VEV_5200,0.0
2,control,20,VEV_5300,0.0
2,control,100,VEV_5200,-3.0
2,control,100,VEV_5300,-2.0
2,control,5,VEV_5200,-1.0
2,control,5,VEV_5300,-0.5
2,control,20,VEV_5200,1.0
2,control,20,VEV_5300,0.5
2,control,100,VEV_5200,-3.0
2,control,100,VEV_5300,-1.5
2,control,5,VEV_5200,-2.0
2,control,5,VEV_5300,-2.0
2,control,20,VEV_5200,-1.0
2,control,20,VEV_5300,-1.0
2,control,100,VEV_5200,-4.0
2,control,100,VEV_5300,-3.0
2,control,5,VEV_5200,2.0
2,control,5,VEV_5300,1.5
2,control,20,VEV_5200,2.0
2,control,20,VEV_5300,1.5
2,control,100,VEV_5200,-5.0
2,control,100,VEV_5300,-2.5
2,control,5,VEV_5200,-1.0
2,control,5,VEV_5300,-0.5
2,control,20,VEV_5200,0.0
2,control,20,VEV_5300,0.0
2,control,100,VEV_5200,-2.5
2,control,100,VEV_5300,-1.0
2,control,5,VEV_5200,0.5
2,control,5,VEV_5300,0.5
2,control,20,VEV_5200,-4.0
2,control,20,VEV_5300,-2.5
2,control,100,VEV_5200,1.0
2,control,100,VEV_5300,0.5
2,control,5,VEV_5200,0.5
2,control,5,VEV_5300,1.0
2,control,20,VEV_5200,0.5
2,control,20,VEV_5300,0.0
2,control,100,VEV_5200,-0.5
2,control,100,VEV_5300,-0.5
2,control,5,VEV_5200,0.0
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,3.0
2,control,20,VEV_5300,2.0
2,control,100,VEV_5200,13.0
2,control,100,VEV_5300,8.0
2,control,5,VEV_5200,0.0
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,1.0
2,control,20,VEV_5300,0.0
2,control,100,VEV_5200,-1.0
2,control,100,VEV_5300,-1.0
2,control,5,VEV_5200,2.0
2,control,5,VEV_5300,1.0
2,control,20,VEV_5200,2.0
2,control,20,VEV_5300,1.0
2,control,100,VEV_5200,-2.0
2,control,100,VEV_5300,-2.0
2,control,5,VEV_5200,0.0
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,-1.0
2,control,20,VEV_5300,-1.0
2,control,100,VEV_5200,-2.0
2,control,100,VEV_5300,-2.0
2,control,5,VEV_5200,1.5
2,control,5,VEV_5300,1.0
2,control,20,VEV_5200,2.0
2,control,20,VEV_5300,1.0
2,control,100,VEV_5200,-2.0
2,control,100,VEV_5300,-1.0
2,control,5,VEV_5200,-1.0
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,-4.0
2,control,20,VEV_5300,-2.0
2,control,100,VEV_5200,-3.0
2,control,100,VEV_5300,-2.0
2,control,5,VEV_5200,0.0
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,-1.0
2,control,20,VEV_5300,-1.0
2,control,100,VEV_5200,-7.0
2,control,100,VEV_5300,-4.0
2,control,5,VEV_5200,0.0
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,-3.0
2,control,20,VEV_5300,-1.0
2,control,100,VEV_5200,-0.5
2,control,100,VEV_5300,0.0
2,control,5,VEV_5200,1.0
2,control,5,VEV_5300,0.5
2,control,20,VEV_5200,5.0
2,control,20,VEV_5300,3.0
2,control,100,VEV_5200,4.0
2,control,100,VEV_5300,2.0
2,control,5,VEV_5200,0.0
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,5.0
2,control,20,VEV_5300,3.0
2,control,100,VEV_5200,4.0
2,control,100,VEV_5300,2.0
2,control,5,VEV_5200,-2.0
2,control,5,VEV_5300,-1.0
2,control,20,VEV_5200,0.0
2,control,20,VEV_5300,0.0
2,control,100,VEV_5200,5.0
2,control,100,VEV_5300,3.0
2,control,5,VEV_5200,2.0
2,control,5,VEV_5300,1.0
2,control,20,VEV_5200,7.5
2,control,20,VEV_5300,4.0
2,control,100,VEV_5200,16.0
2,control,100,VEV_5300,10.0
2,control,5,VEV_5200,1.0
2,control,5,VEV_5300,1.0
2,control,20,VEV_5200,5.0
2,control,20,VEV_5300,4.0
2,control,100,VEV_5200,10.0
2,control,100,VEV_5300,6.5
2,control,5,VEV_5200,1.0
2,control,5,VEV_5300,0.5
2,control,20,VEV_5200,2.0
2,control,20,VEV_5300,2.0
2,control,100,VEV_5200,7.5
2,control,100,VEV_5300,5.0
2,control,5,VEV_5200,-1.0
2,control,5,VEV_5300,-1.0
2,control,20,VEV_5200,2.5
2,control,20,VEV_5300,1.5
2,control,100,VEV_5200,-5.5
2,control,100,VEV_5300,-3.0
2,control,5,VEV_5200,0.0
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,1.0
2,control,20,VEV_5300,0.0
2,control,100,VEV_5200,-6.0
2,control,100,VEV_5300,-4.0
2,control,5,VEV_5200,-1.0
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,2.0
2,control,20,VEV_5300,1.0
2,control,100,VEV_5200,-4.0
2,control,100,VEV_5300,-3.0
2,control,5,VEV_5200,-1.5
2,control,5,VEV_5300,-1.0
2,control,20,VEV_5200,-4.5
2,control,20,VEV_5300,-3.0
2,control,100,VEV_5200,-2.5
2,control,100,VEV_5300,-2.0
2,control,5,VEV_5200,3.5
2,control,5,VEV_5300,2.0
2,control,20,VEV_5200,2.5
2,control,20,VEV_5300,1.0
2,control,100,VEV_5200,-1.0
2,control,100,VEV_5300,-1.0
2,control,5,VEV_5200,1.0
2,control,5,VEV_5300,1.0
2,control,20,VEV_5200,4.0
2,control,20,VEV_5300,3.0
2,control,100,VEV_5200,7.0
2,control,100,VEV_5300,5.0
2,control,5,VEV_5200,1.0
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,-1.0
2,control,20,VEV_5300,-0.5
2,control,100,VEV_5200,-2.0
2,control,100,VEV_5300,-1.5
2,control,5,VEV_5200,0.5
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,-1.0
2,control,20,VEV_5300,-1.0
2,control,100,VEV_5200,-4.0
2,control,100,VEV_5300,-3.0
2,control,5,VEV_5200,-2.0
2,control,5,VEV_5300,-1.0
2,control,20,VEV_5200,-4.5
2,control,20,VEV_5300,-2.5
2,control,100,VEV_5200,1.5
2,control,100,VEV_5300,1.0
2,control,5,VEV_5200,-0.5
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,-1.5
2,control,20,VEV_5300,-1.0
2,control,100,VEV_5200,0.5
2,control,100,VEV_5300,1.0
2,control,5,VEV_5200,-2.5
2,control,5,VEV_5300,-2.0
2,control,20,VEV_5200,-1.0
2,control,20,VEV_5300,-1.0
2,control,100,VEV_5200,3.0
2,control,100,VEV_5300,2.0
2,control,5,VEV_5200,1.0
2,control,5,VEV_5300,0.5
2,control,20,VEV_5200,-2.0
2,control,20,VEV_5300,-1.0
2,control,100,VEV_5200,-1.0
2,control,100,VEV_5300,-0.5
2,control,5,VEV_5200,-2.0
2,control,5,VEV_5300,-1.5
2,control,20,VEV_5200,-4.0
2,control,20,VEV_5300,-2.5
2,control,100,VEV_5200,-8.0
2,control,100,VEV_5300,-5.5
2,control,5,VEV_5200,0.5
2,control,5,VEV_5300,0.5
2,control,20,VEV_5200,-1.0
2,control,20,VEV_5300,-1.0
2,control,100,VEV_5200,
2,control,100,VEV_5300,
2,control,5,VEV_5200,-3.0
2,control,5,VEV_5300,-1.5
2,control,20,VEV_5200,-1.0
2,control,20,VEV_5300,-0.5
2,control,100,VEV_5200,2.5
2,control,100,VEV_5300,1.5
2,control,5,VEV_5200,2.5
2,control,5,VEV_5300,2.0
2,control,20,VEV_5200,6.0
2,control,20,VEV_5300,4.0
2,control,100,VEV_5200,1.5
2,control,100,VEV_5300,1.0
2,control,5,VEV_5200,0.0
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,-4.0
2,control,20,VEV_5300,-2.5
2,control,100,VEV_5200,-1.0
2,control,100,VEV_5300,-0.5
2,control,5,VEV_5200,-2.0
2,control,5,VEV_5300,-1.0
2,control,20,VEV_5200,-1.0
2,control,20,VEV_5300,-1.0
2,control,100,VEV_5200,9.0
2,control,100,VEV_5300,5.5
2,control,5,VEV_5200,-1.0
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,0.0
2,control,20,VEV_5300,0.0
2,control,100,VEV_5200,2.0
2,control,100,VEV_5300,2.0
2,control,5,VEV_5200,-3.0
2,control,5,VEV_5300,-2.0
2,control,20,VEV_5200,-4.0
2,control,20,VEV_5300,-2.0
2,control,100,VEV_5200,-1.0
2,control,100,VEV_5300,-1.0
2,control,5,VEV_5200,0.0
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,0.0
2,control,20,VEV_5300,0.0
2,control,100,VEV_5200,-2.0
2,control,100,VEV_5300,-1.0
2,control,5,VEV_5200,-1.5
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,0.0
2,control,20,VEV_5300,1.0
2,control,100,VEV_5200,0.0
2,control,100,VEV_5300,1.0
2,control,5,VEV_5200,0.0
2,control,5,VEV_5300,-0.5
2,control,20,VEV_5200,-1.0
2,control,20,VEV_5300,-1.0
2,control,100,VEV_5200,2.5
2,control,100,VEV_5300,1.0
2,control,5,VEV_5200,4.0
2,control,5,VEV_5300,3.0
2,control,20,VEV_5200,2.0
2,control,20,VEV_5300,1.0
2,control,100,VEV_5200,1.0
2,control,100,VEV_5300,0.5
2,control,5,VEV_5200,2.0
2,control,5,VEV_5300,1.0
2,control,20,VEV_5200,1.0
2,control,20,VEV_5300,0.0
2,control,100,VEV_5200,3.0
2,control,100,VEV_5300,1.0
2,control,5,VEV_5200,-1.0
2,control,5,VEV_5300,-0.5
2,control,20,VEV_5200,0.0
2,control,20,VEV_5300,0.0
2,control,100,VEV_5200,-4.0
2,control,100,VEV_5300,-2.5
2,control,5,VEV_5200,-3.0
2,control,5,VEV_5300,-1.0
2,control,20,VEV_5200,-6.0
2,control,20,VEV_5300,-3.0
2,control,100,VEV_5200,4.0
2,control,100,VEV_5300,2.5
2,control,5,VEV_5200,1.0
2,control,5,VEV_5300,0.5
2,control,20,VEV_5200,2.0
2,control,20,VEV_5300,1.0
2,control,100,VEV_5200,7.0
2,control,100,VEV_5300,5.0
2,control,5,VEV_5200,0.0
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,2.0
2,control,20,VEV_5300,1.0
2,control,100,VEV_5200,10.0
2,control,100,VEV_5300,6.0
2,control,5,VEV_5200,0.5
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,-4.0
2,control,20,VEV_5300,-2.5
2,control,100,VEV_5200,-6.5
2,control,100,VEV_5300,-4.0
2,control,5,VEV_5200,1.0
2,control,5,VEV_5300,0.5
2,control,20,VEV_5200,5.0
2,control,20,VEV_5300,3.0
2,control,100,VEV_5200,4.0
2,control,100,VEV_5300,2.0
2,control,5,VEV_5200,-1.0
2,control,5,VEV_5300,-1.0
2,control,20,VEV_5200,4.0
2,control,20,VEV_5300,2.0
2,control,100,VEV_5200,2.0
2,control,100,VEV_5300,1.0
2,control,5,VEV_5200,-0.5
2,control,5,VEV_5300,-0.5
2,control,20,VEV_5200,-2.5
2,control,20,VEV_5300,-1.5
2,control,100,VEV_5200,2.5
2,control,100,VEV_5300,1.5
2,control,5,VEV_5200,2.0
2,control,5,VEV_5300,1.0
2,control,20,VEV_5200,-1.0
2,control,20,VEV_5300,0.0
2,control,100,VEV_5200,4.0
2,control,100,VEV_5300,3.0
2,control,5,VEV_5200,-1.5
2,control,5,VEV_5300,-0.5
2,control,20,VEV_5200,-0.5
2,control,20,VEV_5300,0.0
2,control,100,VEV_5200,-4.5
2,control,100,VEV_5300,-3.0
2,control,5,VEV_5200,1.0
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,-2.0
2,control,20,VEV_5300,-1.5
2,control,100,VEV_5200,8.0
2,control,100,VEV_5300,4.5
2,control,5,VEV_5200,1.0
2,control,5,VEV_5300,1.0
2,control,20,VEV_5200,0.0
2,control,20,VEV_5300,0.0
2,control,100,VEV_5200,9.0
2,control,100,VEV_5300,6.0
2,control,5,VEV_5200,1.5
2,control,5,VEV_5300,1.0
2,control,20,VEV_5200,1.0
2,control,20,VEV_5300,1.0
2,control,100,VEV_5200,9.0
2,control,100,VEV_5300,5.0
2,control,5,VEV_5200,-3.0
2,control,5,VEV_5300,-2.0
2,control,20,VEV_5200,-5.5
2,control,20,VEV_5300,-4.0
2,control,100,VEV_5200,1.0
2,control,100,VEV_5300,0.0
2,control,5,VEV_5200,1.5
2,control,5,VEV_5300,1.0
2,control,20,VEV_5200,-1.0
2,control,20,VEV_5300,0.0
2,control,100,VEV_5200,-6.5
2,control,100,VEV_5300,-3.5
2,control,5,VEV_5200,2.5
2,control,5,VEV_5300,2.0
2,control,20,VEV_5200,3.5
2,control,20,VEV_5300,2.0
2,control,100,VEV_5200,2.5
2,control,100,VEV_5300,2.0
2,control,5,VEV_5200,0.5
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,2.0
2,control,20,VEV_5300,1.0
2,control,100,VEV_5200,5.0
2,control,100,VEV_5300,3.0
2,control,5,VEV_5200,0.0
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,5.0
2,control,20,VEV_5300,3.0
2,control,100,VEV_5200,6.5
2,control,100,VEV_5300,4.0
2,control,5,VEV_5200,0.5
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,-1.5
2,control,20,VEV_5300,-1.0
2,control,100,VEV_5200,-1.5
2,control,100,VEV_5300,-2.0
2,control,5,VEV_5200,4.0
2,control,5,VEV_5300,2.5
2,control,20,VEV_5200,6.0
2,control,20,VEV_5300,4.0
2,control,100,VEV_5200,6.0
2,control,100,VEV_5300,4.0
2,control,5,VEV_5200,-2.0
2,control,5,VEV_5300,-1.0
2,control,20,VEV_5200,-2.0
2,control,20,VEV_5300,-1.0
2,control,100,VEV_5200,2.0
2,control,100,VEV_5300,1.0
2,control,5,VEV_5200,-2.0
2,control,5,VEV_5300,-1.0
2,control,20,VEV_5200,-4.5
2,control,20,VEV_5300,-3.0
2,control,100,VEV_5200,-7.0
2,control,100,VEV_5300,-4.0
2,control,5,VEV_5200,1.0
2,control,5,VEV_5300,1.0
2,control,20,VEV_5200,3.5
2,control,20,VEV_5300,2.0
2,control,100,VEV_5200,-5.0
2,control,100,VEV_5300,-4.0
2,control,5,VEV_5200,-0.5
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,-1.0
2,control,20,VEV_5300,-1.0
2,control,100,VEV_5200,-9.0
2,control,100,VEV_5300,-5.5
2,control,5,VEV_5200,0.5
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,1.5
2,control,20,VEV_5300,1.0
2,control,100,VEV_5200,3.0
2,control,100,VEV_5300,1.5
2,control,5,VEV_5200,-1.5
2,control,5,VEV_5300,-1.0
2,control,20,VEV_5200,-5.0
2,control,20,VEV_5300,-3.0
2,control,100,VEV_5200,-10.0
2,control,100,VEV_5300,-6.0
2,control,5,VEV_5200,-0.5
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,-1.5
2,control,20,VEV_5300,-1.0
2,control,100,VEV_5200,4.5
2,control,100,VEV_5300,3.0
2,control,5,VEV_5200,0.0
2,control,5,VEV_5300,0.5
2,control,20,VEV_5200,3.0
2,control,20,VEV_5300,2.0
2,control,100,VEV_5200,6.5
2,control,100,VEV_5300,4.0
2,control,5,VEV_5200,0.5
2,control,5,VEV_5300,0.0
2,control,20,VEV_5200,0.5
2,control,20,VEV_5300,0.0
2,control,100,VEV_5200,1.5
2,control,100,VEV_5300,1.0
2,control,5,VEV_5200,2.5
2,control,5,VEV_5300,1.0
2,control,20,VEV_5200,5.0
2,control,20,VEV_5300,2.0
2,control,100,VEV_5200,7.5
2,control,100,VEV_5300,4.0
2,control,5,VEV_5200,-2.0
2,control,5,VEV_5300,-1.0
2,control,20,VEV_5200,-2.0
2,control,20,VEV_5300,-1.0
2,control,100,VEV_5200,-2.0
2,control,100,VEV_5300,-1.0
2,control,5,VEV_5200,0.0
2,control,5,VEV_5300,0.5
2,control,20,VEV_5200,-3.0
2,control,20,VEV_5300,-1.0
2,control,100,VEV_5200,3.0
2,control,100,VEV_5300,2.0
2,control,5,VEV_5200,-2.0
2,control,5,VEV_5300,-2.0
2,control,20,VEV_5200,-3.0
2,control,20,VEV_5300,-2.0
2,control,100,VEV_5200,7.5
2,control,100,VEV_5300,4.0
2,control,5,VEV_5200,-1.0
2,control,5,VEV_5300,-1.0
2,control,20,VEV_5200,2.0
2,control,20,VEV_5300,1.0
2,control,100,VEV_5200,2.5
2,control,100,VEV_5300,1.0
3,burst,5,VEV_5200,2.0
3,burst,5,VEV_5300,1.0
3,burst,20,VEV_5200,2.5
3,burst,20,VEV_5300,1.0
3,burst,100,VEV_5200,-14.5
3,burst,100,VEV_5300,-9.0
3,burst,5,VEV_5200,3.0
3,burst,5,VEV_5300,1.0
3,burst,20,VEV_5200,1.0
3,burst,20,VEV_5300,0.0
3,burst,100,VEV_5200,-13.0
3,burst,100,VEV_5300,-8.5
3,burst,5,VEV_5200,-1.0
3,burst,5,VEV_5300,-0.5
3,burst,20,VEV_5200,-5.0
3,burst,20,VEV_5300,-3.5
3,burst,100,VEV_5200,-14.5
3,burst,100,VEV_5300,-8.5
3,burst,5,VEV_5200,-2.5
3,burst,5,VEV_5300,-2.0
3,burst,20,VEV_5200,-6.0
3,burst,20,VEV_5300,-4.0
3,burst,100,VEV_5200,-5.0
3,burst,100,VEV_5300,-4.0
3,burst,5,VEV_5200,2.0
3,burst,5,VEV_5300,0.5
3,burst,20,VEV_5200,2.0
3,burst,20,VEV_5300,0.5
3,burst,100,VEV_5200,3.0
3,burst,100,VEV_5300,1.5
3,burst,5,VEV_5200,0.5
3,burst,5,VEV_5300,0.5
3,burst,20,VEV_5200,1.5
3,burst,20,VEV_5300,1.5
3,burst,100,VEV_5200,5.0
3,burst,100,VEV_5300,3.5
3,burst,5,VEV_5200,1.0
3,burst,5,VEV_5300,0.5
3,burst,20,VEV_5200,3.0
3,burst,20,VEV_5300,2.0
3,burst,100,VEV_5200,2.0
3,burst,100,VEV_5300,1.5
3,burst,5,VEV_5200,0.0
3,burst,5,VEV_5300,0.5
3,burst,20,VEV_5200,7.0
3,burst,20,VEV_5300,4.5
3,burst,100,VEV_5200,3.0
3,burst,100,VEV_5300,1.5
3,burst,5,VEV_5200,2.0
3,burst,5,VEV_5300,1.5
3,burst,20,VEV_5200,7.0
3,burst,20,VEV_5300,4.5
3,burst,100,VEV_5200,4.0
3,burst,100,VEV_5300,2.5
3,burst,5,VEV_5200,0.0
3,burst,5,VEV_5300,-0.5
3,burst,20,VEV_5200,6.0
3,burst,20,VEV_5300,3.5
3,burst,100,VEV_5200,3.0
3,burst,100,VEV_5300,1.5
3,burst,5,VEV_5200,1.0
3,burst,5,VEV_5300,0.0
3,burst,20,VEV_5200,0.0
3,burst,20,VEV_5300,-1.0
3,burst,100,VEV_5200,-1.0
3,burst,100,VEV_5300,-1.0
3,burst,5,VEV_5200,0.5
3,burst,5,VEV_5300,0.5
3,burst,20,VEV_5200,0.0
3,burst,20,VEV_5300,-0.5
3,burst,100,VEV_5200,4.5
3,burst,100,VEV_5300,2.5
3,burst,5,VEV_5200,2.5
3,burst,5,VEV_5300,0.0
3,burst,20,VEV_5200,-0.5
3,burst,20,VEV_5300,-1.0
3,burst,100,VEV_5200,0.0
3,burst,100,VEV_5300,-1.0
3,burst,5,VEV_5200,-0.5
3,burst,5,VEV_5300,-1.0
3,burst,20,VEV_5200,-0.5
3,burst,20,VEV_5300,-1.0
3,burst,100,VEV_5200,0.5
3,burst,100,VEV_5300,0.0
3,burst,5,VEV_5200,1.5
3,burst,5,VEV_5300,1.5
3,burst,20,VEV_5200,6.0
3,burst,20,VEV_5300,3.5
3,burst,100,VEV_5200,1.5
3,burst,100,VEV_5300,1.0
3,burst,5,VEV_5200,0.5
3,burst,5,VEV_5300,0.5
3,burst,20,VEV_5200,-0.5
3,burst,20,VEV_5300,0.0
3,burst,100,VEV_5200,10.0
3,burst,100,VEV_5300,5.5
3,burst,5,VEV_5200,0.0
3,burst,5,VEV_5300,0.0
3,burst,20,VEV_5200,6.5
3,burst,20,VEV_5300,3.5
3,burst,100,VEV_5200,5.5
3,burst,100,VEV_5300,2.5
3,burst,5,VEV_5200,3.5
3,burst,5,VEV_5300,2.5
3,burst,20,VEV_5200,4.0
3,burst,20,VEV_5300,3.0
3,burst,100,VEV_5200,-5.0
3,burst,100,VEV_5300,-2.5
3,burst,5,VEV_5200,0.0
3,burst,5,VEV_5300,-0.5
3,burst,20,VEV_5200,-1.5
3,burst,20,VEV_5300,-1.5
3,burst,100,VEV_5200,-1.5
3,burst,100,VEV_5300,-1.5
3,burst,5,VEV_5200,4.0
3,burst,5,VEV_5300,2.5
3,burst,20,VEV_5200,2.5
3,burst,20,VEV_5300,1.5
3,burst,100,VEV_5200,2.0
3,burst,100,VEV_5300,1.5
3,burst,5,VEV_5200,3.0
3,burst,5,VEV_5300,1.5
3,burst,20,VEV_5200,2.5
3,burst,20,VEV_5300,1.5
3,burst,100,VEV_5200,0.5
3,burst,100,VEV_5300,0.5
3,burst,5,VEV_5200,0.5
3,burst,5,VEV_5300,0.0
3,burst,20,VEV_5200,-3.0
3,burst,20,VEV_5300,-2.0
3,burst,100,VEV_5200,1.0
3,burst,100,VEV_5300,0.0
3,burst,5,VEV_5200,1.0
3,burst,5,VEV_5300,0.5
3,burst,20,VEV_5200,3.0
3,burst,20,VEV_5300,1.5
3,burst,100,VEV_5200,6.5
3,burst,100,VEV_5300,3.5
3,burst,5,VEV_5200,1.5
3,burst,5,VEV_5300,0.0
3,burst,20,VEV_5200,3.0
3,burst,20,VEV_5300,1.0
3,burst,100,VEV_5200,8.0
3,burst,100,VEV_5300,4.0
3,burst,5,VEV_5200,1.0
3,burst,5,VEV_5300,0.5
3,burst,20,VEV_5200,-3.0
3,burst,20,VEV_5300,-2.0
3,burst,100,VEV_5200,6.5
3,burst,100,VEV_5300,3.0
3,burst,5,VEV_5200,-0.5
3,burst,5,VEV_5300,-0.5
3,burst,20,VEV_5200,0.5
3,burst,20,VEV_5300,0.0
3,burst,100,VEV_5200,3.0
3,burst,100,VEV_5300,1.0
3,burst,5,VEV_5200,1.5
3,burst,5,VEV_5300,0.0
3,burst,20,VEV_5200,0.5
3,burst,20,VEV_5300,-0.5
3,burst,100,VEV_5200,5.0
3,burst,100,VEV_5300,2.0
3,burst,5,VEV_5200,1.5
3,burst,5,VEV_5300,1.5
3,burst,20,VEV_5200,0.5
3,burst,20,VEV_5300,0.5
3,burst,100,VEV_5200,-2.5
3,burst,100,VEV_5300,-0.5
3,burst,5,VEV_5200,-0.5
3,burst,5,VEV_5300,0.5
3,burst,20,VEV_5200,-2.0
3,burst,20,VEV_5300,0.0
3,burst,100,VEV_5200,-9.5
3,burst,100,VEV_5300,-4.0
3,burst,5,VEV_5200,1.5
3,burst,5,VEV_5300,0.5
3,burst,20,VEV_5200,-4.0
3,burst,20,VEV_5300,-2.5
3,burst,100,VEV_5200,3.5
3,burst,100,VEV_5300,1.5
3,burst,5,VEV_5200,0.0
3,burst,5,VEV_5300,-1.0
3,burst,20,VEV_5200,-2.5
3,burst,20,VEV_5300,-2.0
3,burst,100,VEV_5200,-6.0
3,burst,100,VEV_5300,-4.0
3,burst,5,VEV_5200,1.5
3,burst,5,VEV_5300,0.0
3,burst,20,VEV_5200,0.5
3,burst,20,VEV_5300,-1.0
3,burst,100,VEV_5200,-1.0
3,burst,100,VEV_5300,-2.0
3,burst,5,VEV_5200,0.5
3,burst,5,VEV_5300,0.0
3,burst,20,VEV_5200,2.0
3,burst,20,VEV_5300,0.5
3,burst,100,VEV_5200,2.5
3,burst,100,VEV_5300,1.0
3,burst,5,VEV_5200,2.0
3,burst,5,VEV_5300,0.5
3,burst,20,VEV_5200,-0.5
3,burst,20,VEV_5300,-0.5
3,burst,100,VEV_5200,3.0
3,burst,100,VEV_5300,1.5
3,burst,5,VEV_5200,-1.0
3,burst,5,VEV_5300,-0.5
3,burst,20,VEV_5200,-1.0
3,burst,20,VEV_5300,-1.0
3,burst,100,VEV_5200,7.0
3,burst,100,VEV_5300,3.0
3,burst,5,VEV_5200,0.5
3,burst,5,VEV_5300,-0.5
3,burst,20,VEV_5200,1.5
3,burst,20,VEV_5300,0.5
3,burst,100,VEV_5200,9.5
3,burst,100,VEV_5300,4.5
3,burst,5,VEV_5200,1.0
3,burst,5,VEV_5300,0.5
3,burst,20,VEV_5200,4.5
3,burst,20,VEV_5300,2.5
3,burst,100,VEV_5200,-0.5
3,burst,100,VEV_5300,-0.5
3,burst,5,VEV_5200,1.5
3,burst,5,VEV_5300,0.5
3,burst,20,VEV_5200,3.5
3,burst,20,VEV_5300,2.0
3,burst,100,VEV_5200,-3.0
3,burst,100,VEV_5300,-2.0
3,burst,5,VEV_5200,-1.5
3,burst,5,VEV_5300,-1.5
3,burst,20,VEV_5200,-2.5
3,burst,20,VEV_5300,-2.0
3,burst,100,VEV_5200,-4.0
3,burst,100,VEV_5300,-3.0
3,burst,5,VEV_5200,0.5
3,burst,5,VEV_5300,0.5
3,burst,20,VEV_5200,-2.5
3,burst,20,VEV_5300,-1.0
3,burst,100,VEV_5200,-3.5
3,burst,100,VEV_5300,-1.5
3,burst,5,VEV_5200,-0.5
3,burst,5,VEV_5300,-0.5
3,burst,20,VEV_5200,-3.0
3,burst,20,VEV_5300,-1.5
3,burst,100,VEV_5200,-5.0
3,burst,100,VEV_5300,-2.5
3,burst,5,VEV_5200,-2.0
3,burst,5,VEV_5300,-0.5
3,burst,20,VEV_5200,-2.0
3,burst,20,VEV_5300,-0.5
3,burst,100,VEV_5200,5.5
3,burst,100,VEV_5300,3.0
3,burst,5,VEV_5200,-0.5
3,burst,5,VEV_5300,-0.5
3,burst,20,VEV_5200,0.5
3,burst,20,VEV_5300,0.0
3,burst,100,VEV_5200,8.5
3,burst,100,VEV_5300,4.0
3,burst,5,VEV_5200,-0.5
3,burst,5,VEV_5300,0.0
3,burst,20,VEV_5200,2.5
3,burst,20,VEV_5300,1.0
3,burst,100,VEV_5200,9.5
3,burst,100,VEV_5300,5.0
3,burst,5,VEV_5200,2.0
3,burst,5,VEV_5300,0.5
3,burst,20,VEV_5200,3.5
3,burst,20,VEV_5300,1.5
3,burst,100,VEV_5200,10.0
3,burst,100,VEV_5300,5.5
3,burst,5,VEV_5200,2.0
3,burst,5,VEV_5300,0.5
3,burst,20,VEV_5200,4.0
3,burst,20,VEV_5300,1.5
3,burst,100,VEV_5200,5.5
3,burst,100,VEV_5300,2.5
3,burst,5,VEV_5200,3.0
3,burst,5,VEV_5300,1.0
3,burst,20,VEV_5200,4.5
3,burst,20,VEV_5300,2.0
3,burst,100,VEV_5200,7.0
3,burst,100,VEV_5300,3.0
3,burst,5,VEV_5200,1.0
