tape_day,flow_symbol,target_symbol,fwd_k,flow_lag_steps,n,pearson_corr
2,VELVETFRUIT_EXTRACT,VEV_5200,5,3,9992,-0.004123197178530491
2,VELVETFRUIT_EXTRACT,VEV_5200,5,5,9990,0.009455653106246426
2,VEV_4000,VEV_5200,5,0,9995,0.022576822715110637
2,VEV_4000,VEV_5200,5,1,9994,0.007835316483604771
2,VEV_4000,VEV_5200,5,2,9993,-0.004551116349616596
2,VEV_4000,VEV_5200,5,3,9992,-0.006764075908615119
2,VEV_4000,VEV_5200,5,5,9990,0.0013497121749298918
2,VEV_4500,VEV_5200,5,0,9995,
2,VEV_4500,VEV_5200,5,1,9994,
2,VEV_4500,VEV_5200,5,2,9993,
2,VEV_4500,VEV_5200,5,3,9992,
2,VEV_4500,VEV_5200,5,5,9990,
2,VEV_5000,VEV_5200,5,0,9995,
2,VEV_5000,VEV_5200,5,1,9994,
2,VEV_5000,VEV_5200,5,2,9993,
2,VEV_5000,VEV_5200,5,3,9992,
2,VEV_5000,VEV_5200,5,5,9990,
2,VEV_5100,VEV_5200,5,0,9995,
2,VEV_5100,VEV_5200,5,1,9994,
2,VEV_5100,VEV_5200,5,2,9993,
2,VEV_5100,VEV_5200,5,3,9992,
2,VEV_5100,VEV_5200,5,5,9990,
2,VEV_5200,VEV_5200,5,0,9995,-0.0005752934919013009
2,VEV_5200,VEV_5200,5,1,9994,0.003458749906522155
2,VEV_5200,VEV_5200,5,2,9993,-0.006061983978358187
2,VEV_5200,VEV_5200,5,3,9992,0.004568769130508472
2,VEV_5200,VEV_5200,5,5,9990,-0.006785645432491158
2,VEV_5300,VEV_5200,5,0,9995,-0.02808609139565698
2,VEV_5300,VEV_5200,5,1,9994,0.01021141514921566
2,VEV_5300,VEV_5200,5,2,9993,0.0015511090893414962
2,VEV_5300,VEV_5200,5,3,9992,0.008936773162363255
2,VEV_5300,VEV_5200,5,5,9990,-0.0023240855805846876
2,VEV_5400,VEV_5200,5,0,9995,-0.03697537616835869
2,VEV_5400,VEV_5200,5,1,9994,0.011322942372836582
2,VEV_5400,VEV_5200,5,2,9993,0.00874344658308249
2,VEV_5400,VEV_5200,5,3,9992,0.012978461617039479
2,VEV_5400,VEV_5200,5,5,9990,-0.002780990708721337
2,VEV_5500,VEV_5200,5,0,9995,-0.04082134320845621
2,VEV_5500,VEV_5200,5,1,9994,0.011749263946041127
2,VEV_5500,VEV_5200,5,2,9993,0.006616107007271639
2,VEV_5500,VEV_5200,5,3,9992,0.015252161761753317
2,VEV_5500,VEV_5200,5,5,9990,-0.0023532406604100924
2,VEV_6000,VEV_5200,5,0,9995,-0.040955803600156486
2,VEV_6000,VEV_5200,5,1,9994,0.011933057283462679
2,VEV_6000,VEV_5200,5,2,9993,0.0070052342055911595
2,VEV_6000,VEV_5200,5,3,9992,0.01543107977835748
2,VEV_6000,VEV_5200,5,5,9990,-0.0023461041243328755
2,VEV_6500,VEV_5200,5,0,9995,-0.040955803600156486
2,VEV_6500,VEV_5200,5,1,9994,0.011933057283462679
2,VEV_6500,VEV_5200,5,2,9993,0.0070052342055911595
2,VEV_6500,VEV_5200,5,3,9992,0.01543107977835748
2,VEV_6500,VEV_5200,5,5,9990,-0.0023461041243328755
2,HYDROGEL_PACK,VEV_5200,20,0,9980,0.00597142960036086
2,HYDROGEL_PACK,VEV_5200,20,1,9979,0.007856233882417851
2,HYDROGEL_PACK,VEV_5200,20,2,9978,0.005278370544373892
2,HYDROGEL_PACK,VEV_5200,20,3,9977,0.005997919261550673
2,HYDROGEL_PACK,VEV_5200,20,5,9975,0.005008760934237967
2,VELVETFRUIT_EXTRACT,VEV_5200,20,0,9980,0.013728883267450505
2,VELVETFRUIT_EXTRACT,VEV_5200,20,1,9979,0.012539534357136896
2,VELVETFRUIT_EXTRACT,VEV_5200,20,2,9978,0.00981996981354251
2,VELVETFRUIT_EXTRACT,VEV_5200,20,3,9977,0.005047595292984983
2,VELVETFRUIT_EXTRACT,VEV_5200,20,5,9975,0.006923176389034282
2,VEV_4000,VEV_5200,20,0,9980,0.023919244919147608
2,VEV_4000,VEV_5200,20,1,9979,0.013914148292036126
2,VEV_4000,VEV_5200,20,2,9978,0.011297497644222167
2,VEV_4000,VEV_5200,20,3,9977,0.007910917005797899
2,VEV_4000,VEV_5200,20,5,9975,0.007757028295952118
2,VEV_4500,VEV_5200,20,0,9980,
2,VEV_4500,VEV_5200,20,1,9979,
2,VEV_4500,VEV_5200,20,2,9978,
2,VEV_4500,VEV_5200,20,3,9977,
2,VEV_4500,VEV_5200,20,5,9975,
2,VEV_5000,VEV_5200,20,0,9980,
2,VEV_5000,VEV_5200,20,1,9979,
2,VEV_5000,VEV_5200,20,2,9978,
2,VEV_5000,VEV_5200,20,3,9977,
2,VEV_5000,VEV_5200,20,5,9975,
2,VEV_5100,VEV_5200,20,0,9980,
2,VEV_5100,VEV_5200,20,1,9979,
2,VEV_5100,VEV_5200,20,2,9978,
2,VEV_5100,VEV_5200,20,3,9977,
2,VEV_5100,VEV_5200,20,5,9975,
2,VEV_5200,VEV_5200,20,0,9980,-0.02582607007646163
2,VEV_5200,VEV_5200,20,1,9979,-0.020324556604743117
2,VEV_5200,VEV_5200,20,2,9978,-0.021655973456408135
2,VEV_5200,VEV_5200,20,3,9977,-0.020328930765634502
2,VEV_5200,VEV_5200,20,5,9975,-0.020527305826625746
2,VEV_5300,VEV_5200,20,0,9980,-0.023250484673009955
2,VEV_5300,VEV_5200,20,1,9979,-0.0022966591727705556
2,VEV_5300,VEV_5200,20,2,9978,-0.008215099798947401
2,VEV_5300,VEV_5200,20,3,9977,-0.0006583044188449419
2,VEV_5300,VEV_5200,20,5,9975,-0.0025436865694803894
2,VEV_5400,VEV_5200,20,0,9980,-0.028848355625124746
2,VEV_5400,VEV_5200,20,1,9979,-0.003894857085466478
2,VEV_5400,VEV_5200,20,2,9978,-0.00686847543951805
2,VEV_5400,VEV_5200,20,3,9977,-0.000940276999142563
2,VEV_5400,VEV_5200,20,5,9975,-0.0075629033285599685
2,VEV_5500,VEV_5200,20,0,9980,-0.03372583873139603
2,VEV_5500,VEV_5200,20,1,9979,-0.00594008803748772
2,VEV_5500,VEV_5200,20,2,9978,-0.009332672773576788
2,VEV_5500,VEV_5200,20,3,9977,-0.0010814559407730934
2,VEV_5500,VEV_5200,20,5,9975,-0.009973080324853043
2,VEV_6000,VEV_5200,20,0,9980,-0.033873719040487346
2,VEV_6000,VEV_5200,20,1,9979,-0.005719219646225492
2,VEV_6000,VEV_5200,20,2,9978,-0.009209256570768959
2,VEV_6000,VEV_5200,20,3,9977,-0.0014821259009201802
2,VEV_6000,VEV_5200,20,5,9975,-0.010258470225699598
2,VEV_6500,VEV_5200,20,0,9980,-0.033873719040487346
2,VEV_6500,VEV_5200,20,1,9979,-0.005719219646225492
2,VEV_6500,VEV_5200,20,2,9978,-0.009209256570768959
2,VEV_6500,VEV_5200,20,3,9977,-0.0014821259009201802
2,VEV_6500,VEV_5200,20,5,9975,-0.010258470225699598
2,HYDROGEL_PACK,VEV_5300,5,0,9995,0.013181314804207749
2,HYDROGEL_PACK,VEV_5300,5,1,9994,0.0036771587455014425
2,HYDROGEL_PACK,VEV_5300,5,2,9993,0.007835137388363703
2,HYDROGEL_PACK,VEV_5300,5,3,9992,0.0002590804431654465
2,HYDROGEL_PACK,VEV_5300,5,5,9990,-4.068909835266825e-05
2,VELVETFRUIT_EXTRACT,VEV_5300,5,0,9995,0.012114681264314251
2,VELVETFRUIT_EXTRACT,VEV_5300,5,1,9994,0.010087980640635118
2,VELVETFRUIT_EXTRACT,VEV_5300,5,2,9993,-0.0015993541991229745
2,VELVETFRUIT_EXTRACT,VEV_5300,5,3,9992,-0.006515596899865354
2,VELVETFRUIT_EXTRACT,VEV_5300,5,5,9990,0.012326532849379316
2,VEV_4000,VEV_5300,5,0,9995,0.03179469969431788
2,VEV_4000,VEV_5300,5,1,9994,0.010990476942716695
2,VEV_4000,VEV_5300,5,2,9993,0.00047008854067281025
2,VEV_4000,VEV_5300,5,3,9992,0.00024174415750958207
2,VEV_4000,VEV_5300,5,5,9990,1.3924209134784051e-05
2,VEV_4500,VEV_5300,5,0,9995,
2,VEV_4500,VEV_5300,5,1,9994,
2,VEV_4500,VEV_5300,5,2,9993,
2,VEV_4500,VEV_5300,5,3,9992,
2,VEV_4500,VEV_5300,5,5,9990,
2,VEV_5000,VEV_5300,5,0,9995,
2,VEV_5000,VEV_5300,5,1,9994,
2,VEV_5000,VEV_5300,5,2,9993,
2,VEV_5000,VEV_5300,5,3,9992,
2,VEV_5000,VEV_5300,5,5,9990,
2,VEV_5100,VEV_5300,5,0,9995,
2,VEV_5100,VEV_5300,5,1,9994,
2,VEV_5100,VEV_5300,5,2,9993,
2,VEV_5100,VEV_5300,5,3,9992,
2,VEV_5100,VEV_5300,5,5,9990,
2,VEV_5200,VEV_5300,5,0,9995,-0.0038830044370278625
2,VEV_5200,VEV_5300,5,1,9994,0.0035079574009562403
2,VEV_5200,VEV_5300,5,2,9993,-0.006148082097073498
2,VEV_5200,VEV_5300,5,3,9992,0.0012414286844264677
2,VEV_5200,VEV_5300,5,5,9990,-0.003297625310928339
2,VEV_5300,VEV_5300,5,0,9995,0.023299807220128175
2,VEV_5300,VEV_5300,5,1,9994,0.008304018870449646
2,VEV_5300,VEV_5300,5,2,9993,-0.0037913491178283762
2,VEV_5300,VEV_5300,5,3,9992,0.006526050374256297
2,VEV_5300,VEV_5300,5,5,9990,-0.0019741136237930515
2,VEV_5400,VEV_5300,5,0,9995,-0.01578270055509989
2,VEV_5400,VEV_5300,5,1,9994,0.013052263347388935
2,VEV_5400,VEV_5300,5,2,9993,0.002003118875839082
2,VEV_5400,VEV_5300,5,3,9992,0.004861604092566589
2,VEV_5400,VEV_5300,5,5,9990,-0.0021533262702023563
2,VEV_5500,VEV_5300,5,0,9995,-0.02055057717832401
2,VEV_5500,VEV_5300,5,1,9994,0.013701781761260686
2,VEV_5500,VEV_5300,5,2,9993,0.003579453129295855
2,VEV_5500,VEV_5300,5,3,9992,0.006660965260485586
2,VEV_5500,VEV_5300,5,5,9990,0.00039140359287743483
2,VEV_6000,VEV_5300,5,0,9995,-0.020211948502447816
2,VEV_6000,VEV_5300,5,1,9994,0.01368372419319296
2,VEV_6000,VEV_5300,5,2,9993,0.004189567072649594
2,VEV_6000,VEV_5300,5,3,9992,0.006960011290075772
2,VEV_6000,VEV_5300,5,5,9990,0.0006998695250862019
2,VEV_6500,VEV_5300,5,0,9995,-0.020211948502447816
2,VEV_6500,VEV_5300,5,1,9994,0.01368372419319296
2,VEV_6500,VEV_5300,5,2,9993,0.004189567072649594
2,VEV_6500,VEV_5300,5,3,9992,0.006960011290075772
2,VEV_6500,VEV_5300,5,5,9990,0.0006998695250862019
2,HYDROGEL_PACK,VEV_5300,20,0,9980,0.006650699906721675
2,HYDROGEL_PACK,VEV_5300,20,1,9979,0.006332302308173654
2,HYDROGEL_PACK,VEV_5300,20,2,9978,0.007130707361054495
2,HYDROGEL_PACK,VEV_5300,20,3,9977,0.008207589419170973
2,HYDROGEL_PACK,VEV_5300,20,5,9975,0.005301667792660254
2,VELVETFRUIT_EXTRACT,VEV_5300,20,0,9980,0.010598106345906867
2,VELVETFRUIT_EXTRACT,VEV_5300,20,1,9979,0.012065334147723674
2,VELVETFRUIT_EXTRACT,VEV_5300,20,2,9978,0.007567407359543724
2,VELVETFRUIT_EXTRACT,VEV_5300,20,3,9977,0.005532031115999726
2,VELVETFRUIT_EXTRACT,VEV_5300,20,5,9975,0.0073482106348482885
2,VEV_4000,VEV_5300,20,0,9980,0.02785793729053132
2,VEV_4000,VEV_5300,20,1,9979,0.01932669603644768
2,VEV_4000,VEV_5300,20,2,9978,0.015247074934738794
2,VEV_4000,VEV_5300,20,3,9977,0.011784943559149568
2,VEV_4000,VEV_5300,20,5,9975,0.007456906742475362
2,VEV_4500,VEV_5300,20,0,9980,
2,VEV_4500,VEV_5300,20,1,9979,
2,VEV_4500,VEV_5300,20,2,9978,
2,VEV_4500,VEV_5300,20,3,9977,
2,VEV_4500,VEV_5300,20,5,9975,
2,VEV_5000,VEV_5300,20,0,9980,
2,VEV_5000,VEV_5300,20,1,9979,
2,VEV_5000,VEV_5300,20,2,9978,
2,VEV_5000,VEV_5300,20,3,9977,
2,VEV_5000,VEV_5300,20,5,9975,
2,VEV_5100,VEV_5300,20,0,9980,
2,VEV_5100,VEV_5300,20,1,9979,
2,VEV_5100,VEV_5300,20,2,9978,
2,VEV_5100,VEV_5300,20,3,9977,
2,VEV_5100,VEV_5300,20,5,9975,
2,VEV_5200,VEV_5300,20,0,9980,-0.02507168544175337
2,VEV_5200,VEV_5300,20,1,9979,-0.019586228618125704
2,VEV_5200,VEV_5300,20,2,9978,-0.020505214149585817
2,VEV_5200,VEV_5300,20,3,9977,-0.01989872339092157
2,VEV_5200,VEV_5300,20,5,9975,-0.019296700213983595
2,VEV_5300,VEV_5300,20,0,9980,0.004386410082336799
2,VEV_5300,VEV_5300,20,1,9979,-0.004151781330121872
2,VEV_5300,VEV_5300,20,2,9978,-0.007285804053520509
2,VEV_5300,VEV_5300,20,3,9977,-0.00224147442066442
2,VEV_5300,VEV_5300,20,5,9975,-0.003457436442130254
2,VEV_5400,VEV_5300,20,0,9980,-0.015813156125468856
2,VEV_5400,VEV_5300,20,1,9979,-0.0028716028519330857
2,VEV_5400,VEV_5300,20,2,9978,-0.006657561735184954
2,VEV_5400,VEV_5300,20,3,9977,-0.0022603282422506933
2,VEV_5400,VEV_5300,20,5,9975,-0.006683855168627024
2,VEV_5500,VEV_5300,20,0,9980,-0.018979224611002873
2,VEV_5500,VEV_5300,20,1,9979,-0.005639101775278294
2,VEV_5500,VEV_5300,20,2,9978,-0.008533412275219178
2,VEV_5500,VEV_5300,20,3,9977,-0.0034348666252200185
2,VEV_5500,VEV_5300,20,5,9975,-0.007985457445632074
2,VEV_6000,VEV_5300,20,0,9980,-0.018946668524162245
2,VEV_6000,VEV_5300,20,1,9979,-0.005461657834891183
2,VEV_6000,VEV_5300,20,2,9978,-0.008516270399301869
2,VEV_6000,VEV_5300,20,3,9977,-0.003754264517624819
2,VEV_6000,VEV_5300,20,5,9975,-0.008133804533787922
2,VEV_6500,VEV_5300,20,0,9980,-0.018946668524162245
2,VEV_6500,VEV_5300,20,1,9979,-0.005461657834891183
2,VEV_6500,VEV_5300,20,2,9978,-0.008516270399301869
2,VEV_6500,VEV_5300,20,3,9977,-0.003754264517624819
2,VEV_6500,VEV_5300,20,5,9975,-0.008133804533787922
3,HYDROGEL_PACK,VELVETFRUIT_EXTRACT,5,0,9995,0.011753566350065322
3,HYDROGEL_PACK,VELVETFRUIT_EXTRACT,5,1,9994,0.013565592302569618
3,HYDROGEL_PACK,VELVETFRUIT_EXTRACT,5,2,9993,0.004595217134217799
3,HYDROGEL_PACK,VELVETFRUIT_EXTRACT,5,3,9992,0.00646547462931332
3,HYDROGEL_PACK,VELVETFRUIT_EXTRACT,5,5,9990,-0.005165446903812647
3,VELVETFRUIT_EXTRACT,VELVETFRUIT_EXTRACT,5,0,9995,0.04219517301770837
3,VELVETFRUIT_EXTRACT,VELVETFRUIT_EXTRACT,5,1,9994,0.00021495037602705007
3,VELVETFRUIT_EXTRACT,VELVETFRUIT_EXTRACT,5,2,9993,0.004909235671962174
3,VELVETFRUIT_EXTRACT,VELVETFRUIT_EXTRACT,5,3,9992,0.006916035498555036
3,VELVETFRUIT_EXTRACT,VELVETFRUIT_EXTRACT,5,5,9990,-0.0027855268907345594
3,VEV_4000,VELVETFRUIT_EXTRACT,5,0,9995,0.000716984898597168
3,VEV_4000,VELVETFRUIT_EXTRACT,5,1,9994,-0.004432842702766639
3,VEV_4000,VELVETFRUIT_EXTRACT,5,2,9993,-0.00343902841906848
3,VEV_4000,VELVETFRUIT_EXTRACT,5,3,9992,-0.0018127388046256258
3,VEV_4000,VELVETFRUIT_EXTRACT,5,5,9990,-0.004794589883003782
3,VEV_4500,VELVETFRUIT_EXTRACT,5,0,9995,-0.013487942258886594
3,VEV_4500,VELVETFRUIT_EXTRACT,5,1,9994,-0.0064442804986879505
3,VEV_4500,VELVETFRUIT_EXTRACT,5,2,9993,-0.0064442208256562114
3,VEV_4500,VELVETFRUIT_EXTRACT,5,3,9992,-0.010286226410175087
3,VEV_4500,VELVETFRUIT_EXTRACT,5,5,9990,-0.012208320447334588
3,VEV_5000,VELVETFRUIT_EXTRACT,5,0,9995,-0.013487942258886594
3,VEV_5000,VELVETFRUIT_EXTRACT,5,1,9994,-0.0064442804986879505
3,VEV_5000,VELVETFRUIT_EXTRACT,5,2,9993,-0.0064442208256562114
3,VEV_5000,VELVETFRUIT_EXTRACT,5,3,9992,-0.010286226410175087
3,VEV_5000,VELVETFRUIT_EXTRACT,5,5,9990,-0.012208320447334588
3,VEV_5100,VELVETFRUIT_EXTRACT,5,0,9995,-0.013487942258886594
3,VEV_5100,VELVETFRUIT_EXTRACT,5,1,9994,-0.0064442804986879505
3,VEV_5100,VELVETFRUIT_EXTRACT,5,2,9993,-0.0064442208256562114
3,VEV_5100,VELVETFRUIT_EXTRACT,5,3,9992,-0.010286226410175087
3,VEV_5100,VELVETFRUIT_EXTRACT,5,5,9990,-0.012208320447334588
3,VEV_5200,VELVETFRUIT_EXTRACT,5,0,9995,-0.00217588751347454
3,VEV_5200,VELVETFRUIT_EXTRACT,5,1,9994,-0.0030415950404275487
3,VEV_5200,VELVETFRUIT_EXTRACT,5,2,9993,-0.011827875557719598
3,VEV_5200,VELVETFRUIT_EXTRACT,5,3,9992,-0.01302029782454398
3,VEV_5200,VELVETFRUIT_EXTRACT,5,5,9990,-0.016609076418748668
3,VEV_5300,VELVETFRUIT_EXTRACT,5,0,9995,-0.0028633519577177463
3,VEV_5300,VELVETFRUIT_EXTRACT,5,1,9994,-0.007876720680832979
3,VEV_5300,VELVETFRUIT_EXTRACT,5,2,9993,-0.0031646521796363527
3,VEV_5300,VELVETFRUIT_EXTRACT,5,3,9992,-0.019526496651937588
3,VEV_5300,VELVETFRUIT_EXTRACT,5,5,9990,-0.012051913047248923
3,VEV_5400,VELVETFRUIT_EXTRACT,5,0,9995,-0.011844337453168858
3,VEV_5400,VELVETFRUIT_EXTRACT,5,1,9994,-0.010927365655949551
3,VEV_5400,VELVETFRUIT_EXTRACT,5,2,9993,0.006659216694901682
3,VEV_5400,VELVETFRUIT_EXTRACT,5,3,9992,-0.007878874227591816
3,VEV_5400,VELVETFRUIT_EXTRACT,5,5,9990,-0.007772002553970216
3,VEV_5500,VELVETFRUIT_EXTRACT,5,0,9995,-0.01581902330612332
3,VEV_5500,VELVETFRUIT_EXTRACT,5,1,9994,-0.014707421620523981
3,VEV_5500,VELVETFRUIT_EXTRACT,5,2,9993,0.0004471285363965074
3,VEV_5500,VELVETFRUIT_EXTRACT,5,3,9992,-0.01405973634666051
3,VEV_5500,VELVETFRUIT_EXTRACT,5,5,9990,-0.009296917441829304
3,VEV_6000,VELVETFRUIT_EXTRACT,5,0,9995,-0.014227847811483748
3,VEV_6000,VELVETFRUIT_EXTRACT,5,1,9994,-0.012893692500706867
3,VEV_6000,VELVETFRUIT_EXTRACT,5,2,9993,0.0020253609095262797
3,VEV_6000,VELVETFRUIT_EXTRACT,5,3,9992,-0.01253998842881581
3,VEV_6000,VELVETFRUIT_EXTRACT,5,5,9990,-0.00891357839509504
3,VEV_6500,VELVETFRUIT_EXTRACT,5,0,9995,-0.014227847811483748
3,VEV_6500,VELVETFRUIT_EXTRACT,5,1,9994,-0.012893692500706867
3,VEV_6500,VELVETFRUIT_EXTRACT,5,2,9993,0.0020253609095262797
3,VEV_6500,VELVETFRUIT_EXTRACT,5,3,9992,-0.01253998842881581
3,VEV_6500,VELVETFRUIT_EXTRACT,5,5,9990,-0.00891357839509504
3,HYDROGEL_PACK,VELVETFRUIT_EXTRACT,20,0,9980,0.010028289210620663
3,HYDROGEL_PACK,VELVETFRUIT_EXTRACT,20,1,9979,0.009895672158582787
3,HYDROGEL_PACK,VELVETFRUIT_EXTRACT,20,2,9978,0.009439184251557499
3,HYDROGEL_PACK,VELVETFRUIT_EXTRACT,20,3,9977,0.011794769355831684
3,HYDROGEL_PACK,VELVETFRUIT_EXTRACT,20,5,9975,0.0074217589395544565
3,VELVETFRUIT_EXTRACT,VELVETFRUIT_EXTRACT,20,0,9980,0.02968544402987594
3,VELVETFRUIT_EXTRACT,VELVETFRUIT_EXTRACT,20,1,9979,0.013477000936189554
3,VELVETFRUIT_EXTRACT,VELVETFRUIT_EXTRACT,20,2,9978,0.006819556706123651
3,VELVETFRUIT_EXTRACT,VELVETFRUIT_EXTRACT,20,3,9977,0.011016234081238625
3,VELVETFRUIT_EXTRACT,VELVETFRUIT_EXTRACT,20,5,9975,0.0043513142698158825
3,VEV_4000,VELVETFRUIT_EXTRACT,20,0,9980,-0.001559305043689572
3,VEV_4000,VELVETFRUIT_EXTRACT,20,1,9979,-0.005246720018873488
3,VEV_4000,VELVETFRUIT_EXTRACT,20,2,9978,-0.0058385367731624725
3,VEV_4000,VELVETFRUIT_EXTRACT,20,3,9977,-0.006202820089921205
3,VEV_4000,VELVETFRUIT_EXTRACT,20,5,9975,0.0029475200697569627
3,VEV_4500,VELVETFRUIT_EXTRACT,20,0,9980,-0.01944008746735233
3,VEV_4500,VELVETFRUIT_EXTRACT,20,1,9979,-0.014923230672992931
3,VEV_4500,VELVETFRUIT_EXTRACT,20,2,9978,-0.011374214674468768
3,VEV_4500,VELVETFRUIT_EXTRACT,20,3,9977,-0.008470669423115388
3,VEV_4500,VELVETFRUIT_EXTRACT,20,5,9975,-0.01072938847046871
3,VEV_5000,VELVETFRUIT_EXTRACT,20,0,9980,-0.01944008746735233
3,VEV_5000,VELVETFRUIT_EXTRACT,20,1,9979,-0.014923230672992931
3,VEV_5000,VELVETFRUIT_EXTRACT,20,2,9978,-0.011374214674468768
3,VEV_5000,VELVETFRUIT_EXTRACT,20,3,9977,-0.008470669423115388
3,VEV_5000,VELVETFRUIT_EXTRACT,20,5,9975,-0.01072938847046871
3,VEV_5100,VELVETFRUIT_EXTRACT,20,0,9980,-0.01944008746735233
3,VEV_5100,VELVETFRUIT_EXTRACT,20,1,9979,-0.014923230672992931
3,VEV_5100,VELVETFRUIT_EXTRACT,20,2,9978,-0.011374214674468768
3,VEV_5100,VELVETFRUIT_EXTRACT,20,3,9977,-0.008470669423115388
3,VEV_5100,VELVETFRUIT_EXTRACT,20,5,9975,-0.01072938847046871
3,VEV_5200,VELVETFRUIT_EXTRACT,20,0,9980,-0.011416009233277976
3,VEV_5200,VELVETFRUIT_EXTRACT,20,1,9979,-0.004747737577446075
3,VEV_5200,VELVETFRUIT_EXTRACT,20,2,9978,-0.00595122733816593
3,VEV_5200,VELVETFRUIT_EXTRACT,20,3,9977,-0.00021349695461319714
3,VEV_5200,VELVETFRUIT_EXTRACT,20,5,9975,-0.0055186591037233255
3,VEV_5300,VELVETFRUIT_EXTRACT,20,0,9980,-0.017830945742200937
3,VEV_5300,VELVETFRUIT_EXTRACT,20,1,9979,-0.015188585769208677
3,VEV_5300,VELVETFRUIT_EXTRACT,20,2,9978,-0.01118398886501248
3,VEV_5300,VELVETFRUIT_EXTRACT,20,3,9977,-0.013716283205747153
3,VEV_5300,VELVETFRUIT_EXTRACT,20,5,9975,-0.015508878833585689
3,VEV_5400,VELVETFRUIT_EXTRACT,20,0,9980,-0.02284850884479957
3,VEV_5400,VELVETFRUIT_EXTRACT,20,1,9979,-0.0186516534598987
3,VEV_5400,VELVETFRUIT_EXTRACT,20,2,9978,-0.012369067070640847
3,VEV_5400,VELVETFRUIT_EXTRACT,20,3,9977,-0.011332002201207508
3,VEV_5400,VELVETFRUIT_EXTRACT,20,5,9975,-0.01388059218424912
3,VEV_5500,VELVETFRUIT_EXTRACT,20,0,9980,-0.028609653436071945
3,VEV_5500,VELVETFRUIT_EXTRACT,20,1,9979,-0.023357080946258615
3,VEV_5500,VELVETFRUIT_EXTRACT,20,2,9978,-0.016077371958891626
3,VEV_5500,VELVETFRUIT_EXTRACT,20,3,9977,-0.013880721906916176
3,VEV_5500,VELVETFRUIT_EXTRACT,20,5,9975,-0.015529293052738237
3,VEV_6000,VELVETFRUIT_EXTRACT,20,0,9980,-0.025980941494593013
3,VEV_6000,VELVETFRUIT_EXTRACT,20,1,9979,-0.020391363682792145
3,VEV_6000,VELVETFRUIT_EXTRACT,20,2,9978,-0.013285843879151679
3,VEV_6000,VELVETFRUIT_EXTRACT,20,3,9977,-0.011252318222410731
3,VEV_6000,VELVETFRUIT_EXTRACT,20,5,9975,-0.01367437465099223
3,VEV_6500,VELVETFRUIT_EXTRACT,20,0,9980,-0.025980941494593013
3,VEV_6500,VELVETFRUIT_EXTRACT,20,1,9979,-0.020391363682792145
3,VEV_6500,VELVETFRUIT_EXTRACT,20,2,9978,-0.013285843879151679
3,VEV_6500,VELVETFRUIT_EXTRACT,20,3,9977,-0.011252318222410731
3,VEV_6500,VELVETFRUIT_EXTRACT,20,5,9975,-0.01367437465099223
3,HYDROGEL_PACK,HYDROGEL_PACK,5,0,9995,0.01048786106659914
3,HYDROGEL_PACK,HYDROGEL_PACK,5,1,9994,0.011404930955714146
3,HYDROGEL_PACK,HYDROGEL_PACK,5,2,9993,-0.0006431231951545914
3,HYDROGEL_PACK,HYDROGEL_PACK,5,3,9992,-0.006521497497353014
3,HYDROGEL_PACK,HYDROGEL_PACK,5,5,9990,-0.004280114854289925
3,VELVETFRUIT_EXTRACT,HYDROGEL_PACK,5,0,9995,0.011915192891807015
3,VELVETFRUIT_EXTRACT,HYDROGEL_PACK,5,1,9994,0.008932703160507227
3,VELVETFRUIT_EXTRACT,HYDROGEL_PACK,5,2,9993,0.0018740866114598247
3,VELVETFRUIT_EXTRACT,HYDROGEL_PACK,5,3,9992,0.0027850095767976988
3,VELVETFRUIT_EXTRACT,HYDROGEL_PACK,5,5,9990,-0.01046555306931094
3,VEV_4000,HYDROGEL_PACK,5,0,9995,-0.009403233204692872
3,VEV_4000,HYDROGEL_PACK,5,1,9994,-0.0006300887006306218
3,VEV_4000,HYDROGEL_PACK,5,2,9993,-0.008458518755726112
3,VEV_4000,HYDROGEL_PACK,5,3,9992,-0.004139452242609
3,VEV_4000,HYDROGEL_PACK,5,5,9990,-0.016242836510970072
3,VEV_4500,HYDROGEL_PACK,5,0,9995,-0.004465766981517809
3,VEV_4500,HYDROGEL_PACK,5,1,9994,-0.01530720626290137
3,VEV_4500,HYDROGEL_PACK,5,2,9993,-0.019771349770300293
3,VEV_4500,HYDROGEL_PACK,5,3,9992,-0.008929822441872355
3,VEV_4500,HYDROGEL_PACK,5,5,9990,-0.01403201136492601
3,VEV_5000,HYDROGEL_PACK,5,0,9995,-0.004465766981517809
3,VEV_5000,HYDROGEL_PACK,5,1,9994,-0.01530720626290137
3,VEV_5000,HYDROGEL_PACK,5,2,9993,-0.019771349770300293
3,VEV_5000,HYDROGEL_PACK,5,3,9992,-0.008929822441872355
3,VEV_5000,HYDROGEL_PACK,5,5,9990,-0.01403201136492601
3,VEV_5100,HYDROGEL_PACK,5,0,9995,-0.004465766981517809
3,VEV_5100,HYDROGEL_PACK,5,1,9994,-0.01530720626290137
3,VEV_5100,HYDROGEL_PACK,5,2,9993,-0.019771349770300293
3,VEV_5100,HYDROGEL_PACK,5,3,9992,-0.008929822441872355
3,VEV_5100,HYDROGEL_PACK,5,5,9990,-0.01403201136492601
3,VEV_5200,HYDROGEL_PACK,5,0,9995,0.011423270431118628
3,VEV_5200,HYDROGEL_PACK,5,1,9994,0.003159212054281652
3,VEV_5200,HYDROGEL_PACK,5,2,9993,0.0035926468433330194
