name,role,symbol,k,spread_regime,burst,tape_day,n,mean,median,t_stat,frac_pos
Mark 22,seller_any,VEV_6000,20,wide,1,2,87.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6000,20,wide,1,3,121.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6000,100,wide,0,1,13.0,,,,
Mark 22,seller_any,VEV_6000,100,wide,0,2,8.0,,,,
Mark 22,seller_any,VEV_6000,100,wide,0,3,3.0,,,,
Mark 22,seller_any,VEV_6000,100,wide,1,1,84.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6000,100,wide,1,2,86.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6000,100,wide,1,3,120.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6500,5,wide,0,1,14.0,,,,
Mark 22,seller_any,VEV_6500,5,wide,0,2,8.0,,,,
Mark 22,seller_any,VEV_6500,5,wide,0,3,3.0,,,,
Mark 22,seller_any,VEV_6500,5,wide,1,1,84.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6500,5,wide,1,2,87.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6500,5,wide,1,3,121.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6500,20,wide,0,1,14.0,,,,
Mark 22,seller_any,VEV_6500,20,wide,0,2,8.0,,,,
Mark 22,seller_any,VEV_6500,20,wide,0,3,3.0,,,,
Mark 22,seller_any,VEV_6500,20,wide,1,1,84.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6500,20,wide,1,2,87.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6500,20,wide,1,3,121.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6500,100,wide,0,1,13.0,,,,
Mark 22,seller_any,VEV_6500,100,wide,0,2,8.0,,,,
Mark 22,seller_any,VEV_6500,100,wide,0,3,3.0,,,,
Mark 22,seller_any,VEV_6500,100,wide,1,1,84.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6500,100,wide,1,2,86.0,0.0,0.0,,0.0
Mark 22,seller_any,VEV_6500,100,wide,1,3,120.0,0.0,0.0,,0.0
Mark 38,buy_aggr,HYDROGEL_PACK,5,tight,0,1,9.0,,,,
Mark 38,buy_aggr,HYDROGEL_PACK,5,tight,0,2,13.0,,,,
Mark 38,buy_aggr,HYDROGEL_PACK,5,tight,0,3,7.0,,,,
Mark 38,buy_aggr,HYDROGEL_PACK,5,wide,0,1,179.0,-0.2430167597765363,0.0,-0.7351541156252188,0.4748603351955307
Mark 38,buy_aggr,HYDROGEL_PACK,5,wide,0,2,149.0,0.040268456375838924,0.0,0.12488487062436027,0.4899328859060403
Mark 38,buy_aggr,HYDROGEL_PACK,5,wide,0,3,151.0,0.006622516556291391,0.0,0.019698707655490238,0.4370860927152318
Mark 38,buy_aggr,HYDROGEL_PACK,5,wide,1,1,1.0,,,,
Mark 38,buy_aggr,HYDROGEL_PACK,5,wide,1,2,3.0,,,,
Mark 38,buy_aggr,HYDROGEL_PACK,5,wide,1,3,3.0,,,,
Mark 38,buy_aggr,HYDROGEL_PACK,20,tight,0,1,9.0,,,,
Mark 38,buy_aggr,HYDROGEL_PACK,20,tight,0,2,13.0,,,,
Mark 38,buy_aggr,HYDROGEL_PACK,20,tight,0,3,7.0,,,,
Mark 38,buy_aggr,HYDROGEL_PACK,20,wide,0,1,179.0,-0.22905027932960895,1.0,-0.3270918425041297,0.5027932960893855
Mark 38,buy_aggr,HYDROGEL_PACK,20,wide,0,2,149.0,-0.5939597315436241,0.0,-0.9888457917158643,0.47651006711409394
Mark 38,buy_aggr,HYDROGEL_PACK,20,wide,0,3,151.0,-0.1291390728476821,1.0,-0.1781466112227886,0.5099337748344371
Mark 38,buy_aggr,HYDROGEL_PACK,20,wide,1,1,1.0,,,,
Mark 38,buy_aggr,HYDROGEL_PACK,20,wide,1,2,3.0,,,,
Mark 38,buy_aggr,HYDROGEL_PACK,20,wide,1,3,3.0,,,,
Mark 38,buy_aggr,HYDROGEL_PACK,100,tight,0,1,9.0,,,,
Mark 38,buy_aggr,HYDROGEL_PACK,100,tight,0,2,12.0,,,,
Mark 38,buy_aggr,HYDROGEL_PACK,100,tight,0,3,7.0,,,,
Mark 38,buy_aggr,HYDROGEL_PACK,100,wide,0,1,179.0,-1.8072625698324023,1.0,-1.3284509351123763,0.5083798882681564
Mark 38,buy_aggr,HYDROGEL_PACK,100,wide,0,2,148.0,2.3513513513513513,1.0,1.6262100153635541,0.5067567567567568
Mark 38,buy_aggr,HYDROGEL_PACK,100,wide,0,3,150.0,-2.05,-2.0,-1.2867505634402068,0.44
Mark 38,buy_aggr,HYDROGEL_PACK,100,wide,1,1,1.0,,,,
Mark 38,buy_aggr,HYDROGEL_PACK,100,wide,1,2,3.0,,,,
Mark 38,buy_aggr,HYDROGEL_PACK,100,wide,1,3,3.0,,,,
Mark 38,buy_aggr,VEV_4000,5,tight,0,1,9.0,,,,
Mark 38,buy_aggr,VEV_4000,5,tight,0,2,6.0,,,,
Mark 38,buy_aggr,VEV_4000,5,tight,0,3,13.0,,,,
Mark 38,buy_aggr,VEV_4000,5,tight,1,1,1.0,,,,
Mark 38,buy_aggr,VEV_4000,5,tight,1,3,1.0,,,,
Mark 38,buy_aggr,VEV_4000,5,wide,0,1,63.0,-0.23809523809523808,0.0,-0.8950047998369989,0.3968253968253968
Mark 38,buy_aggr,VEV_4000,5,wide,0,2,58.0,0.33620689655172414,0.75,1.2925010606762535,0.5344827586206896
Mark 38,buy_aggr,VEV_4000,5,wide,0,3,58.0,0.5344827586206896,0.5,1.811093559217613,0.5
Mark 38,buy_aggr,VEV_4000,20,tight,0,1,9.0,,,,
Mark 38,buy_aggr,VEV_4000,20,tight,0,2,6.0,,,,
Mark 38,buy_aggr,VEV_4000,20,tight,0,3,13.0,,,,
Mark 38,buy_aggr,VEV_4000,20,tight,1,1,1.0,,,,
Mark 38,buy_aggr,VEV_4000,20,tight,1,3,1.0,,,,
Mark 38,buy_aggr,VEV_4000,20,wide,0,1,62.0,-0.11290322580645161,0.0,-0.2134426716612036,0.43548387096774194
Mark 38,buy_aggr,VEV_4000,20,wide,0,2,57.0,0.7894736842105263,1.0,1.6634609190042828,0.631578947368421
Mark 38,buy_aggr,VEV_4000,20,wide,0,3,58.0,0.45689655172413796,0.0,0.8875278611829948,0.43103448275862066
Mark 38,buy_aggr,VEV_4000,100,tight,0,1,9.0,,,,
Mark 38,buy_aggr,VEV_4000,100,tight,0,2,6.0,,,,
Mark 38,buy_aggr,VEV_4000,100,tight,0,3,13.0,,,,
Mark 38,buy_aggr,VEV_4000,100,tight,1,1,1.0,,,,
Mark 38,buy_aggr,VEV_4000,100,tight,1,3,1.0,,,,
Mark 38,buy_aggr,VEV_4000,100,wide,0,1,62.0,-0.5080645161290323,-0.25,-0.47054099157018114,0.4032258064516129
Mark 38,buy_aggr,VEV_4000,100,wide,0,2,57.0,2.263157894736842,3.0,2.1746696840158677,0.7017543859649122
Mark 38,buy_aggr,VEV_4000,100,wide,0,3,56.0,-1.8303571428571428,-2.0,-1.4850854955906743,0.4107142857142857
Mark 38,buy_aggr,VEV_4500,5,tight,1,3,1.0,,,,
Mark 38,buy_aggr,VEV_4500,5,wide,1,1,1.0,,,,
Mark 38,buy_aggr,VEV_4500,20,tight,1,3,1.0,,,,
Mark 38,buy_aggr,VEV_4500,20,wide,1,1,1.0,,,,
Mark 38,buy_aggr,VEV_4500,100,tight,1,3,1.0,,,,
Mark 38,buy_aggr,VEV_4500,100,wide,1,1,1.0,,,,
Mark 38,buy_aggr,VEV_5000,5,tight,1,3,1.0,,,,
Mark 38,buy_aggr,VEV_5000,5,wide,1,1,1.0,,,,
Mark 38,buy_aggr,VEV_5000,20,tight,1,3,1.0,,,,
Mark 38,buy_aggr,VEV_5000,20,wide,1,1,1.0,,,,
Mark 38,buy_aggr,VEV_5000,100,tight,1,3,1.0,,,,
Mark 38,buy_aggr,VEV_5000,100,wide,1,1,1.0,,,,
Mark 38,buy_aggr,VEV_5100,5,tight,1,3,1.0,,,,
Mark 38,buy_aggr,VEV_5100,5,wide,1,1,1.0,,,,
Mark 38,buy_aggr,VEV_5100,20,tight,1,3,1.0,,,,
Mark 38,buy_aggr,VEV_5100,20,wide,1,1,1.0,,,,
Mark 38,buy_aggr,VEV_5100,100,tight,1,3,1.0,,,,
Mark 38,buy_aggr,VEV_5100,100,wide,1,1,1.0,,,,
Mark 38,buy_aggr,VEV_5200,5,tight,1,1,1.0,,,,
Mark 38,buy_aggr,VEV_5200,5,tight,1,3,1.0,,,,
Mark 38,buy_aggr,VEV_5200,20,tight,1,1,1.0,,,,
Mark 38,buy_aggr,VEV_5200,20,tight,1,3,1.0,,,,
Mark 38,buy_aggr,VEV_5200,100,tight,1,1,1.0,,,,
Mark 38,buy_aggr,VEV_5200,100,tight,1,3,1.0,,,,
Mark 38,buy_aggr,VEV_5300,5,tight,1,1,1.0,,,,
Mark 38,buy_aggr,VEV_5300,20,tight,1,1,1.0,,,,
Mark 38,buy_aggr,VEV_5300,100,tight,1,1,1.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,5,tight,0,1,9.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,5,tight,0,2,13.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,5,tight,0,3,7.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,5,wide,0,1,179.0,-0.2430167597765363,0.0,-0.7351541156252188,0.4748603351955307
Mark 38,buyer_any,HYDROGEL_PACK,5,wide,0,2,149.0,0.040268456375838924,0.0,0.12488487062436027,0.4899328859060403
Mark 38,buyer_any,HYDROGEL_PACK,5,wide,0,3,151.0,0.006622516556291391,0.0,0.019698707655490238,0.4370860927152318
Mark 38,buyer_any,HYDROGEL_PACK,5,wide,1,1,1.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,5,wide,1,2,3.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,5,wide,1,3,3.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,20,tight,0,1,9.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,20,tight,0,2,13.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,20,tight,0,3,7.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,20,wide,0,1,179.0,-0.22905027932960895,1.0,-0.3270918425041297,0.5027932960893855
Mark 38,buyer_any,HYDROGEL_PACK,20,wide,0,2,149.0,-0.5939597315436241,0.0,-0.9888457917158643,0.47651006711409394
Mark 38,buyer_any,HYDROGEL_PACK,20,wide,0,3,151.0,-0.1291390728476821,1.0,-0.1781466112227886,0.5099337748344371
Mark 38,buyer_any,HYDROGEL_PACK,20,wide,1,1,1.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,20,wide,1,2,3.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,20,wide,1,3,3.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,100,tight,0,1,9.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,100,tight,0,2,12.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,100,tight,0,3,7.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,100,wide,0,1,179.0,-1.8072625698324023,1.0,-1.3284509351123763,0.5083798882681564
Mark 38,buyer_any,HYDROGEL_PACK,100,wide,0,2,148.0,2.3513513513513513,1.0,1.6262100153635541,0.5067567567567568
Mark 38,buyer_any,HYDROGEL_PACK,100,wide,0,3,150.0,-2.05,-2.0,-1.2867505634402068,0.44
Mark 38,buyer_any,HYDROGEL_PACK,100,wide,1,1,1.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,100,wide,1,2,3.0,,,,
Mark 38,buyer_any,HYDROGEL_PACK,100,wide,1,3,3.0,,,,
Mark 38,buyer_any,VEV_4000,5,tight,0,1,9.0,,,,
Mark 38,buyer_any,VEV_4000,5,tight,0,2,6.0,,,,
Mark 38,buyer_any,VEV_4000,5,tight,0,3,13.0,,,,
Mark 38,buyer_any,VEV_4000,5,tight,1,1,1.0,,,,
Mark 38,buyer_any,VEV_4000,5,tight,1,3,1.0,,,,
Mark 38,buyer_any,VEV_4000,5,wide,0,1,63.0,-0.23809523809523808,0.0,-0.8950047998369989,0.3968253968253968
Mark 38,buyer_any,VEV_4000,5,wide,0,2,58.0,0.33620689655172414,0.75,1.2925010606762535,0.5344827586206896
Mark 38,buyer_any,VEV_4000,5,wide,0,3,58.0,0.5344827586206896,0.5,1.811093559217613,0.5
Mark 38,buyer_any,VEV_4000,20,tight,0,1,9.0,,,,
Mark 38,buyer_any,VEV_4000,20,tight,0,2,6.0,,,,
Mark 38,buyer_any,VEV_4000,20,tight,0,3,13.0,,,,
Mark 38,buyer_any,VEV_4000,20,tight,1,1,1.0,,,,
Mark 38,buyer_any,VEV_4000,20,tight,1,3,1.0,,,,
Mark 38,buyer_any,VEV_4000,20,wide,0,1,62.0,-0.11290322580645161,0.0,-0.2134426716612036,0.43548387096774194
Mark 38,buyer_any,VEV_4000,20,wide,0,2,57.0,0.7894736842105263,1.0,1.6634609190042828,0.631578947368421
Mark 38,buyer_any,VEV_4000,20,wide,0,3,58.0,0.45689655172413796,0.0,0.8875278611829948,0.43103448275862066
Mark 38,buyer_any,VEV_4000,100,tight,0,1,9.0,,,,
Mark 38,buyer_any,VEV_4000,100,tight,0,2,6.0,,,,
Mark 38,buyer_any,VEV_4000,100,tight,0,3,13.0,,,,
Mark 38,buyer_any,VEV_4000,100,tight,1,1,1.0,,,,
Mark 38,buyer_any,VEV_4000,100,tight,1,3,1.0,,,,
Mark 38,buyer_any,VEV_4000,100,wide,0,1,62.0,-0.5080645161290323,-0.25,-0.47054099157018114,0.4032258064516129
Mark 38,buyer_any,VEV_4000,100,wide,0,2,57.0,2.263157894736842,3.0,2.1746696840158677,0.7017543859649122
Mark 38,buyer_any,VEV_4000,100,wide,0,3,56.0,-1.8303571428571428,-2.0,-1.4850854955906743,0.4107142857142857
Mark 38,buyer_any,VEV_4500,5,tight,1,3,1.0,,,,
Mark 38,buyer_any,VEV_4500,5,wide,1,1,1.0,,,,
Mark 38,buyer_any,VEV_4500,20,tight,1,3,1.0,,,,
Mark 38,buyer_any,VEV_4500,20,wide,1,1,1.0,,,,
Mark 38,buyer_any,VEV_4500,100,tight,1,3,1.0,,,,
Mark 38,buyer_any,VEV_4500,100,wide,1,1,1.0,,,,
Mark 38,buyer_any,VEV_5000,5,tight,1,3,1.0,,,,
Mark 38,buyer_any,VEV_5000,5,wide,1,1,1.0,,,,
Mark 38,buyer_any,VEV_5000,20,tight,1,3,1.0,,,,
Mark 38,buyer_any,VEV_5000,20,wide,1,1,1.0,,,,
Mark 38,buyer_any,VEV_5000,100,tight,1,3,1.0,,,,
Mark 38,buyer_any,VEV_5000,100,wide,1,1,1.0,,,,
Mark 38,buyer_any,VEV_5100,5,tight,1,3,1.0,,,,
Mark 38,buyer_any,VEV_5100,5,wide,1,1,1.0,,,,
Mark 38,buyer_any,VEV_5100,20,tight,1,3,1.0,,,,
Mark 38,buyer_any,VEV_5100,20,wide,1,1,1.0,,,,
Mark 38,buyer_any,VEV_5100,100,tight,1,3,1.0,,,,
Mark 38,buyer_any,VEV_5100,100,wide,1,1,1.0,,,,
Mark 38,buyer_any,VEV_5200,5,tight,1,1,1.0,,,,
Mark 38,buyer_any,VEV_5200,5,tight,1,3,1.0,,,,
Mark 38,buyer_any,VEV_5200,20,tight,1,1,1.0,,,,
Mark 38,buyer_any,VEV_5200,20,tight,1,3,1.0,,,,
Mark 38,buyer_any,VEV_5200,100,tight,1,1,1.0,,,,
Mark 38,buyer_any,VEV_5200,100,tight,1,3,1.0,,,,
Mark 38,buyer_any,VEV_5300,5,tight,1,1,1.0,,,,
Mark 38,buyer_any,VEV_5300,20,tight,1,1,1.0,,,,
Mark 38,buyer_any,VEV_5300,100,tight,1,1,1.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,5,tight,0,1,10.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,5,tight,0,2,8.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,5,tight,0,3,6.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,5,wide,0,1,173.0,0.3786127167630058,1.0,1.0948433504456405,0.5086705202312138
Mark 38,sell_aggr,HYDROGEL_PACK,5,wide,0,2,136.0,0.09191176470588236,0.0,0.26064228307319104,0.45588235294117646
Mark 38,sell_aggr,HYDROGEL_PACK,5,wide,0,3,165.0,-0.3484848484848485,-1.0,-0.9304061251802354,0.4303030303030303
Mark 38,sell_aggr,HYDROGEL_PACK,5,wide,1,1,3.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,5,wide,1,2,2.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,5,wide,1,3,4.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,20,tight,0,1,10.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,20,tight,0,2,8.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,20,tight,0,3,6.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,20,wide,0,1,173.0,1.0317919075144508,2.0,1.6076295041552955,0.5722543352601156
Mark 38,sell_aggr,HYDROGEL_PACK,20,wide,0,2,136.0,0.025735294117647058,0.0,0.036048055692740416,0.4632352941176471
Mark 38,sell_aggr,HYDROGEL_PACK,20,wide,0,3,165.0,-0.5454545454545454,0.0,-0.7582245114790546,0.46060606060606063
Mark 38,sell_aggr,HYDROGEL_PACK,20,wide,1,1,3.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,20,wide,1,2,2.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,20,wide,1,3,4.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,100,tight,0,1,10.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,100,tight,0,2,8.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,100,tight,0,3,6.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,100,wide,0,1,173.0,1.0809248554913296,1.0,0.7767505662663172,0.5260115606936416
Mark 38,sell_aggr,HYDROGEL_PACK,100,wide,0,2,134.0,-0.7014925373134329,-1.75,-0.4798766918268209,0.44029850746268656
Mark 38,sell_aggr,HYDROGEL_PACK,100,wide,0,3,165.0,1.7363636363636363,0.0,1.1892985555326245,0.49696969696969695
Mark 38,sell_aggr,HYDROGEL_PACK,100,wide,1,1,3.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,100,wide,1,2,2.0,,,,
Mark 38,sell_aggr,HYDROGEL_PACK,100,wide,1,3,4.0,,,,
Mark 38,sell_aggr,VEV_4000,5,tight,0,1,8.0,,,,
Mark 38,sell_aggr,VEV_4000,5,tight,0,2,5.0,,,,
Mark 38,sell_aggr,VEV_4000,5,tight,0,3,14.0,,,,
Mark 38,sell_aggr,VEV_4000,5,tight,1,1,1.0,,,,
Mark 38,sell_aggr,VEV_4000,5,tight,1,3,1.0,,,,
Mark 38,sell_aggr,VEV_4000,5,wide,0,1,82.0,-0.29878048780487804,0.0,-1.2214379542434788,0.4146341463414634
Mark 38,sell_aggr,VEV_4000,5,wide,0,2,59.0,-0.5338983050847458,-0.5,-1.7393193927386175,0.4067796610169492
Mark 38,sell_aggr,VEV_4000,5,wide,0,3,63.0,0.12698412698412698,0.0,0.5250341347788439,0.4444444444444444
Mark 38,sell_aggr,VEV_4000,20,tight,0,1,8.0,,,,
Mark 38,sell_aggr,VEV_4000,20,tight,0,2,5.0,,,,
Mark 38,sell_aggr,VEV_4000,20,tight,0,3,14.0,,,,
Mark 38,sell_aggr,VEV_4000,20,tight,1,1,1.0,,,,
Mark 38,sell_aggr,VEV_4000,20,tight,1,3,1.0,,,,
Mark 38,sell_aggr,VEV_4000,20,wide,0,1,82.0,0.1402439024390244,0.0,0.29703600558517995,0.47560975609756095
Mark 38,sell_aggr,VEV_4000,20,wide,0,2,59.0,-1.2966101694915255,-1.5,-2.052927742027585,0.3898305084745763
Mark 38,sell_aggr,VEV_4000,20,wide,0,3,63.0,0.0,0.0,0.0,0.42857142857142855
Mark 38,sell_aggr,VEV_4000,100,tight,0,1,8.0,,,,
Mark 38,sell_aggr,VEV_4000,100,tight,0,2,5.0,,,,
Mark 38,sell_aggr,VEV_4000,100,tight,0,3,14.0,,,,
Mark 38,sell_aggr,VEV_4000,100,tight,1,1,1.0,,,,
Mark 38,sell_aggr,VEV_4000,100,tight,1,3,1.0,,,,
Mark 38,sell_aggr,VEV_4000,100,wide,0,1,81.0,-0.8827160493827161,-1.5,-0.9719169451397105,0.35802469135802467
Mark 38,sell_aggr,VEV_4000,100,wide,0,2,59.0,-0.211864406779661,-1.0,-0.15696797757273315,0.4745762711864407
Mark 38,sell_aggr,VEV_4000,100,wide,0,3,63.0,0.21428571428571427,0.0,0.18864713996444132,0.49206349206349204
Mark 38,sell_aggr,VEV_4500,5,wide,1,3,1.0,,,,
Mark 38,sell_aggr,VEV_4500,20,wide,1,3,1.0,,,,
Mark 38,sell_aggr,VEV_4500,100,wide,1,3,1.0,,,,
Mark 38,sell_aggr,VEV_5000,5,wide,1,3,1.0,,,,
Mark 38,sell_aggr,VEV_5000,20,wide,1,3,1.0,,,,
Mark 38,sell_aggr,VEV_5000,100,wide,1,3,1.0,,,,
Mark 38,sell_aggr,VEV_5100,5,wide,1,3,1.0,,,,
Mark 38,sell_aggr,VEV_5100,20,wide,1,3,1.0,,,,
Mark 38,sell_aggr,VEV_5100,100,wide,1,3,1.0,,,,
Mark 38,sell_aggr,VEV_5200,5,wide,1,3,1.0,,,,
Mark 38,sell_aggr,VEV_5200,20,wide,1,3,1.0,,,,
Mark 38,sell_aggr,VEV_5200,100,wide,1,3,1.0,,,,
Mark 38,sell_aggr,VEV_5300,5,tight,1,3,1.0,,,,
Mark 38,sell_aggr,VEV_5300,20,tight,1,3,1.0,,,,
Mark 38,sell_aggr,VEV_5300,100,tight,1,3,1.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,5,tight,0,1,10.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,5,tight,0,2,8.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,5,tight,0,3,6.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,5,wide,0,1,173.0,0.3786127167630058,1.0,1.0948433504456405,0.5086705202312138
Mark 38,seller_any,HYDROGEL_PACK,5,wide,0,2,136.0,0.09191176470588236,0.0,0.26064228307319104,0.45588235294117646
Mark 38,seller_any,HYDROGEL_PACK,5,wide,0,3,165.0,-0.3484848484848485,-1.0,-0.9304061251802354,0.4303030303030303
Mark 38,seller_any,HYDROGEL_PACK,5,wide,1,1,3.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,5,wide,1,2,2.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,5,wide,1,3,4.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,20,tight,0,1,10.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,20,tight,0,2,8.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,20,tight,0,3,6.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,20,wide,0,1,173.0,1.0317919075144508,2.0,1.6076295041552955,0.5722543352601156
Mark 38,seller_any,HYDROGEL_PACK,20,wide,0,2,136.0,0.025735294117647058,0.0,0.036048055692740416,0.4632352941176471
Mark 38,seller_any,HYDROGEL_PACK,20,wide,0,3,165.0,-0.5454545454545454,0.0,-0.7582245114790546,0.46060606060606063
Mark 38,seller_any,HYDROGEL_PACK,20,wide,1,1,3.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,20,wide,1,2,2.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,20,wide,1,3,4.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,100,tight,0,1,10.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,100,tight,0,2,8.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,100,tight,0,3,6.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,100,wide,0,1,173.0,1.0809248554913296,1.0,0.7767505662663172,0.5260115606936416
Mark 38,seller_any,HYDROGEL_PACK,100,wide,0,2,134.0,-0.7014925373134329,-1.75,-0.4798766918268209,0.44029850746268656
Mark 38,seller_any,HYDROGEL_PACK,100,wide,0,3,165.0,1.7363636363636363,0.0,1.1892985555326245,0.49696969696969695
Mark 38,seller_any,HYDROGEL_PACK,100,wide,1,1,3.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,100,wide,1,2,2.0,,,,
Mark 38,seller_any,HYDROGEL_PACK,100,wide,1,3,4.0,,,,
Mark 38,seller_any,VEV_4000,5,tight,0,1,8.0,,,,
Mark 38,seller_any,VEV_4000,5,tight,0,2,5.0,,,,
Mark 38,seller_any,VEV_4000,5,tight,0,3,14.0,,,,
Mark 38,seller_any,VEV_4000,5,tight,1,1,1.0,,,,
Mark 38,seller_any,VEV_4000,5,tight,1,3,1.0,,,,
Mark 38,seller_any,VEV_4000,5,wide,0,1,82.0,-0.29878048780487804,0.0,-1.2214379542434788,0.4146341463414634
Mark 38,seller_any,VEV_4000,5,wide,0,2,59.0,-0.5338983050847458,-0.5,-1.7393193927386175,0.4067796610169492
Mark 38,seller_any,VEV_4000,5,wide,0,3,63.0,0.12698412698412698,0.0,0.5250341347788439,0.4444444444444444
Mark 38,seller_any,VEV_4000,20,tight,0,1,8.0,,,,
Mark 38,seller_any,VEV_4000,20,tight,0,2,5.0,,,,
Mark 38,seller_any,VEV_4000,20,tight,0,3,14.0,,,,
Mark 38,seller_any,VEV_4000,20,tight,1,1,1.0,,,,
Mark 38,seller_any,VEV_4000,20,tight,1,3,1.0,,,,
Mark 38,seller_any,VEV_4000,20,wide,0,1,82.0,0.1402439024390244,0.0,0.29703600558517995,0.47560975609756095
Mark 38,seller_any,VEV_4000,20,wide,0,2,59.0,-1.2966101694915255,-1.5,-2.052927742027585,0.3898305084745763
Mark 38,seller_any,VEV_4000,20,wide,0,3,63.0,0.0,0.0,0.0,0.42857142857142855
Mark 38,seller_any,VEV_4000,100,tight,0,1,8.0,,,,
Mark 38,seller_any,VEV_4000,100,tight,0,2,5.0,,,,
Mark 38,seller_any,VEV_4000,100,tight,0,3,14.0,,,,
Mark 38,seller_any,VEV_4000,100,tight,1,1,1.0,,,,
Mark 38,seller_any,VEV_4000,100,tight,1,3,1.0,,,,
Mark 38,seller_any,VEV_4000,100,wide,0,1,81.0,-0.8827160493827161,-1.5,-0.9719169451397105,0.35802469135802467
Mark 38,seller_any,VEV_4000,100,wide,0,2,59.0,-0.211864406779661,-1.0,-0.15696797757273315,0.4745762711864407
Mark 38,seller_any,VEV_4000,100,wide,0,3,63.0,0.21428571428571427,0.0,0.18864713996444132,0.49206349206349204
Mark 38,seller_any,VEV_4500,5,wide,1,3,1.0,,,,
Mark 38,seller_any,VEV_4500,20,wide,1,3,1.0,,,,
Mark 38,seller_any,VEV_4500,100,wide,1,3,1.0,,,,
Mark 38,seller_any,VEV_5000,5,wide,1,3,1.0,,,,
Mark 38,seller_any,VEV_5000,20,wide,1,3,1.0,,,,
Mark 38,seller_any,VEV_5000,100,wide,1,3,1.0,,,,
Mark 38,seller_any,VEV_5100,5,wide,1,3,1.0,,,,
Mark 38,seller_any,VEV_5100,20,wide,1,3,1.0,,,,
Mark 38,seller_any,VEV_5100,100,wide,1,3,1.0,,,,
Mark 38,seller_any,VEV_5200,5,wide,1,3,1.0,,,,
Mark 38,seller_any,VEV_5200,20,wide,1,3,1.0,,,,
Mark 38,seller_any,VEV_5200,100,wide,1,3,1.0,,,,
Mark 38,seller_any,VEV_5300,5,tight,1,3,1.0,,,,
