buyer,seller,symbol,spread_regime,k,tape_day,fwd_same,baseline_mean,cell_n,residual
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,2,-13.0,-0.12447257383966245,237,-12.875527426160337
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,5,2,3.0,1.8764044943820224,89,1.1235955056179776
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,20,2,0.0,1.6348314606741574,89,-1.6348314606741574
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,100,2,-7.0,1.9204545454545454,88,-8.920454545454545
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,2,4.0,0.06418219461697723,483,3.9358178053830226
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,2,-6.0,0.13043478260869565,483,-6.130434782608695
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,2,0.0,0.7234927234927235,481,-0.7234927234927235
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,2,2.0,0.06418219461697723,483,1.9358178053830228
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,2,2.0,0.13043478260869565,483,1.8695652173913044
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,2,4.0,0.7234927234927235,481,3.2765072765072762
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,5,2,1.0,1.8764044943820224,89,-0.8764044943820224
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,20,2,0.5,1.6348314606741574,89,-1.1348314606741574
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,100,2,-11.5,1.9204545454545454,88,-13.420454545454545
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,2,-7.0,0.06418219461697723,483,-7.064182194616977
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,2,0.0,0.13043478260869565,483,-0.13043478260869565
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,2,-1.5,0.7234927234927235,481,-2.2234927234927238
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,5,2,2.5,1.8764044943820224,89,0.6235955056179776
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,20,2,2.0,1.6348314606741574,89,0.3651685393258426
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,100,2,-13.0,1.9204545454545454,88,-14.920454545454545
Mark 49,Mark 55,VELVETFRUIT_EXTRACT,tight,5,2,-1.0,-1.7,5,0.7
Mark 49,Mark 55,VELVETFRUIT_EXTRACT,tight,20,2,-1.0,-1.3,5,0.30000000000000004
Mark 49,Mark 55,VELVETFRUIT_EXTRACT,tight,100,2,-10.0,-4.8,5,-5.2
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,5,2,-0.5,0.0189873417721519,237,-0.5189873417721519
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,20,2,-4.0,0.06751054852320675,237,-4.067510548523207
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,2,-6.5,-0.12447257383966245,237,-6.375527426160337
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,2,-3.5,-0.10596026490066225,302,-3.3940397350993377
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,2,-1.0,-0.2947019867549669,302,-0.705298013245033
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,2,-4.5,-1.3636363636363635,297,-3.1363636363636367
Mark 01,Mark 22,VEV_5400,wide,5,2,0.0,-0.013307984790874524,263,0.013307984790874524
Mark 01,Mark 22,VEV_5400,wide,20,2,0.5,0.039923954372623575,263,0.4600760456273764
Mark 01,Mark 22,VEV_5400,wide,100,2,-0.5,0.0038461538461538464,260,-0.5038461538461538
Mark 01,Mark 22,VEV_5500,wide,5,2,0.0,-0.020066889632107024,299,0.020066889632107024
Mark 01,Mark 22,VEV_5500,wide,20,2,0.0,0.02508361204013378,299,-0.02508361204013378
Mark 01,Mark 22,VEV_5500,wide,100,2,0.0,-0.02356902356902357,297,0.02356902356902357
Mark 01,Mark 22,VEV_6000,wide,5,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,2,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,2,0.0,0.0,314,0.0
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,2,4.0,-0.10390946502057613,486,4.1039094650205765
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,2,1.0,-0.30864197530864196,486,1.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,2,-34.0,-0.6487603305785123,484,-33.35123966942149
Mark 14,Mark 38,VEV_4000,wide,5,2,0.0,-0.23529411764705882,204,0.23529411764705882
Mark 14,Mark 38,VEV_4000,wide,20,2,-8.0,-0.31862745098039214,204,-7.681372549019608
Mark 14,Mark 38,VEV_4000,wide,100,2,-10.5,-0.3472906403940887,203,-10.152709359605911
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,2,0.0,-0.10596026490066225,302,0.10596026490066225
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,2,7.5,-0.2947019867549669,302,7.7947019867549665
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,2,-10.5,-1.3636363636363635,297,-9.136363636363637
Mark 01,Mark 22,VEV_5400,wide,5,2,0.0,-0.013307984790874524,263,0.013307984790874524
Mark 01,Mark 22,VEV_5400,wide,20,2,-0.5,0.039923954372623575,263,-0.5399239543726235
Mark 01,Mark 22,VEV_5400,wide,100,2,-2.0,0.0038461538461538464,260,-2.003846153846154
Mark 01,Mark 22,VEV_5500,wide,5,2,0.0,-0.020066889632107024,299,0.020066889632107024
Mark 01,Mark 22,VEV_5500,wide,20,2,0.0,0.02508361204013378,299,-0.02508361204013378
Mark 01,Mark 22,VEV_5500,wide,100,2,-1.0,-0.02356902356902357,297,-0.9764309764309764
Mark 01,Mark 22,VEV_6000,wide,5,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,2,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,2,0.0,0.0,314,0.0
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,2,2.0,-0.10390946502057613,486,2.103909465020576
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,2,-9.0,-0.30864197530864196,486,-8.691358024691358
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,2,-7.0,-0.6487603305785123,484,-6.351239669421488
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,2,0.0,-0.10596026490066225,302,0.10596026490066225
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,2,-2.0,-0.2947019867549669,302,-1.705298013245033
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,2,-18.0,-1.3636363636363635,297,-16.636363636363637
Mark 38,Mark 14,VEV_4000,tight,5,2,-3.5,-0.30357142857142855,28,-3.1964285714285716
Mark 38,Mark 14,VEV_4000,tight,20,2,-6.5,-0.7321428571428571,28,-5.767857142857143
Mark 38,Mark 14,VEV_4000,tight,100,2,-15.0,-2.767857142857143,28,-12.232142857142858
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,2,-5.0,0.06418219461697723,483,-5.064182194616977
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,2,-12.0,0.13043478260869565,483,-12.130434782608695
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,2,-6.0,0.7234927234927235,481,-6.723492723492724
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,2,-9.0,-0.10390946502057613,486,-8.896090534979423
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,2,2.0,-0.30864197530864196,486,2.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,2,-8.0,-0.6487603305785123,484,-7.351239669421488
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,2,-1.0,0.290625,320,-1.290625
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,2,-7.0,0.553125,320,-7.553125
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,2,-11.0,1.025236593059937,317,-12.025236593059937
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,5,2,-0.5,0.23694779116465864,249,-0.7369477911646587
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,20,2,-6.5,-0.09839357429718876,249,-6.401606425702811
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,100,2,-10.5,-0.6847389558232931,249,-9.815261044176706
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,5,2,-3.5,0.23694779116465864,249,-3.7369477911646585
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,20,2,-9.0,-0.09839357429718876,249,-8.901606425702811
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,100,2,-10.0,-0.6847389558232931,249,-9.315261044176706
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,5,2,0.5,0.23694779116465864,249,0.26305220883534136
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,20,2,-6.5,-0.09839357429718876,249,-6.401606425702811
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,100,2,-4.5,-0.6847389558232931,249,-3.8152610441767068
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,5,2,1.0,0.23694779116465864,249,0.7630522088353413
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,20,2,-6.0,-0.09839357429718876,249,-5.901606425702811
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,100,2,-2.0,-0.6847389558232931,249,-1.3152610441767068
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,2,5.0,0.06418219461697723,483,4.935817805383023
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,2,9.0,0.13043478260869565,483,8.869565217391305
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,2,-7.0,0.7234927234927235,481,-7.723492723492724
Mark 38,Mark 14,VEV_4000,tight,5,2,-4.0,-0.30357142857142855,28,-3.6964285714285716
Mark 38,Mark 14,VEV_4000,tight,20,2,-0.5,-0.7321428571428571,28,0.2321428571428571
Mark 38,Mark 14,VEV_4000,tight,100,2,-1.0,-2.767857142857143,28,1.7678571428571428
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,2,-1.0,0.290625,320,-1.290625
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,2,1.5,0.553125,320,0.946875
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,2,1.0,1.025236593059937,317,-0.025236593059936974
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,2,3.5,0.06418219461697723,483,3.4358178053830226
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,2,4.0,0.13043478260869565,483,3.869565217391304
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,2,-4.0,0.7234927234927235,481,-4.723492723492724
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,tight,5,2,-3.5,-0.5909090909090909,11,-2.909090909090909
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,tight,20,2,0.0,1.2272727272727273,11,-1.2272727272727273
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,tight,100,2,2.5,3.1818181818181817,11,-0.6818181818181817
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,2,-2.0,-0.10596026490066225,302,-1.8940397350993377
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,2,-5.0,-0.2947019867549669,302,-4.7052980132450335
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,2,0.5,-1.3636363636363635,297,1.8636363636363635
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,2,0.0,0.06418219461697723,483,-0.06418219461697723
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,2,-1.0,0.13043478260869565,483,-1.1304347826086956
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,2,-11.0,0.7234927234927235,481,-11.723492723492724
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,5,2,2.0,2.06,75,-0.06000000000000005
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,20,2,9.0,2.026666666666667,75,6.973333333333333
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,100,2,14.5,0.7266666666666667,75,13.773333333333333
Mark 38,Mark 14,VEV_4000,tight,5,2,1.0,-0.30357142857142855,28,1.3035714285714286
Mark 38,Mark 14,VEV_4000,tight,20,2,5.0,-0.7321428571428571,28,5.732142857142857
Mark 38,Mark 14,VEV_4000,tight,100,2,9.0,-2.767857142857143,28,11.767857142857142
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,2,0.0,0.06418219461697723,483,-0.06418219461697723
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,2,12.0,0.13043478260869565,483,11.869565217391305
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,2,22.0,0.7234927234927235,481,21.276507276507278
Mark 01,Mark 22,VEV_5300,tight,5,2,0.5,-0.0625,24,0.5625
Mark 01,Mark 22,VEV_5300,tight,20,2,0.5,0.14583333333333334,24,0.35416666666666663
Mark 01,Mark 22,VEV_5300,tight,100,2,0.5,1.1458333333333333,24,-0.6458333333333333
Mark 01,Mark 22,VEV_5500,wide,5,2,0.0,-0.020066889632107024,299,0.020066889632107024
Mark 01,Mark 22,VEV_5500,wide,20,2,0.0,0.02508361204013378,299,-0.02508361204013378
Mark 01,Mark 22,VEV_5500,wide,100,2,0.0,-0.02356902356902357,297,0.02356902356902357
Mark 01,Mark 22,VEV_6000,wide,5,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,2,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,2,0.0,0.0,314,0.0
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,2,-2.0,-0.10390946502057613,486,-1.896090534979424
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,2,2.0,-0.30864197530864196,486,2.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,2,16.0,-0.6487603305785123,484,16.64876033057851
Mark 38,Mark 22,HYDROGEL_PACK,tight,5,2,10.5,3.1875,8,7.3125
Mark 38,Mark 22,HYDROGEL_PACK,tight,20,2,-0.5,1.3125,8,-1.8125
Mark 38,Mark 22,HYDROGEL_PACK,tight,100,2,27.5,-4.428571428571429,7,31.92857142857143
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,5,2,2.0,0.23694779116465864,249,1.7630522088353413
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,20,2,5.0,-0.09839357429718876,249,5.098393574297189
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,100,2,11.0,-0.6847389558232931,249,11.684738955823294
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,2,0.0,-0.10390946502057613,486,0.10390946502057613
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,2,0.0,-0.30864197530864196,486,0.30864197530864196
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,2,29.0,-0.6487603305785123,484,29.64876033057851
Mark 38,Mark 14,VEV_4000,wide,5,2,0.0,0.19832402234636873,179,-0.19832402234636873
Mark 38,Mark 14,VEV_4000,wide,20,2,1.5,0.3644067796610169,177,1.1355932203389831
Mark 38,Mark 14,VEV_4000,wide,100,2,8.0,-0.02857142857142857,175,8.028571428571428
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,2,-3.0,0.06418219461697723,483,-3.0641821946169774
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,2,1.0,0.13043478260869565,483,0.8695652173913043
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,2,38.0,0.7234927234927235,481,37.276507276507274
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,2,-3.0,-0.10390946502057613,486,-2.896090534979424
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,2,7.0,-0.30864197530864196,486,7.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,2,36.0,-0.6487603305785123,484,36.64876033057851
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,2,-6.0,0.06418219461697723,483,-6.064182194616977
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,2,4.0,0.13043478260869565,483,3.869565217391304
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,2,30.0,0.7234927234927235,481,29.276507276507278
Mark 49,Mark 55,VELVETFRUIT_EXTRACT,tight,5,2,-4.5,-1.7,5,-2.8
Mark 49,Mark 55,VELVETFRUIT_EXTRACT,tight,20,2,-9.5,-1.3,5,-8.2
Mark 49,Mark 55,VELVETFRUIT_EXTRACT,tight,100,2,-0.5,-4.8,5,4.3
Mark 38,Mark 14,VEV_4000,wide,5,2,-1.5,0.19832402234636873,179,-1.6983240223463687
Mark 38,Mark 14,VEV_4000,wide,20,2,-7.0,0.3644067796610169,177,-7.364406779661017
Mark 38,Mark 14,VEV_4000,wide,100,2,8.0,-0.02857142857142857,175,8.028571428571428
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,2,0.0,-0.10596026490066225,302,0.10596026490066225
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,2,4.0,-0.2947019867549669,302,4.2947019867549665
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,2,16.0,-1.3636363636363635,297,17.363636363636363
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,2,1.0,0.06418219461697723,483,0.9358178053830227
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,2,10.0,0.13043478260869565,483,9.869565217391305
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,2,12.0,0.7234927234927235,481,11.276507276507276
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,2,1.0,-0.10596026490066225,302,1.1059602649006623
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,2,-1.0,-0.2947019867549669,302,-0.705298013245033
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,2,7.5,-1.3636363636363635,297,8.863636363636363
Mark 38,Mark 14,VEV_4000,wide,5,2,3.0,0.19832402234636873,179,2.8016759776536313
Mark 38,Mark 14,VEV_4000,wide,20,2,0.5,0.3644067796610169,177,0.13559322033898308
Mark 38,Mark 14,VEV_4000,wide,100,2,7.0,-0.02857142857142857,175,7.0285714285714285
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,5,2,-2.0,0.23694779116465864,249,-2.2369477911646585
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,20,2,-1.0,-0.09839357429718876,249,-0.9016064257028112
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,100,2,5.5,-0.6847389558232931,249,6.184738955823293
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,2,-4.5,0.290625,320,-4.790625
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,2,-3.0,0.553125,320,-3.553125
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,2,4.0,1.025236593059937,317,2.9747634069400632
Mark 01,Mark 22,VEV_5400,wide,5,2,1.0,-0.013307984790874524,263,1.0133079847908746
Mark 01,Mark 22,VEV_5400,wide,20,2,1.0,0.039923954372623575,263,0.9600760456273765
Mark 01,Mark 22,VEV_5400,wide,100,2,1.0,0.0038461538461538464,260,0.9961538461538462
Mark 01,Mark 22,VEV_5500,wide,5,2,0.5,-0.020066889632107024,299,0.520066889632107
Mark 01,Mark 22,VEV_5500,wide,20,2,0.5,0.02508361204013378,299,0.47491638795986624
Mark 01,Mark 22,VEV_5500,wide,100,2,1.0,-0.02356902356902357,297,1.0235690235690236
Mark 01,Mark 22,VEV_6000,wide,5,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,2,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,2,0.0,0.0,314,0.0
Mark 14,Mark 22,VEV_5300,tight,5,2,-0.5,0.0,12,-0.5
Mark 14,Mark 22,VEV_5300,tight,20,2,-0.5,0.08333333333333333,12,-0.5833333333333334
Mark 14,Mark 22,VEV_5300,tight,100,2,2.0,0.9583333333333334,12,1.0416666666666665
Mark 01,Mark 22,VEV_5400,wide,5,2,-0.5,-0.013307984790874524,263,-0.4866920152091255
Mark 01,Mark 22,VEV_5400,wide,20,2,0.0,0.039923954372623575,263,-0.039923954372623575
Mark 01,Mark 22,VEV_5400,wide,100,2,0.5,0.0038461538461538464,260,0.49615384615384617
Mark 01,Mark 22,VEV_5500,wide,5,2,-0.5,-0.020066889632107024,299,-0.479933110367893
Mark 01,Mark 22,VEV_5500,wide,20,2,-0.5,0.02508361204013378,299,-0.5250836120401338
Mark 01,Mark 22,VEV_5500,wide,100,2,0.5,-0.02356902356902357,297,0.5235690235690236
Mark 01,Mark 22,VEV_6000,wide,5,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,2,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,2,0.0,0.0,314,0.0
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,2,2.5,0.290625,320,2.209375
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,2,5.0,0.553125,320,4.446875
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,2,16.5,1.025236593059937,317,15.474763406940063
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,2,-6.0,0.06418219461697723,483,-6.064182194616977
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,2,-16.0,0.13043478260869565,483,-16.130434782608695
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,2,-5.0,0.7234927234927235,481,-5.723492723492724
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,2,-6.0,-0.10390946502057613,486,-5.8960905349794235
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,2,0.0,-0.30864197530864196,486,0.30864197530864196
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,2,8.0,-0.6487603305785123,484,8.648760330578511
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,2,1.0,-0.10390946502057613,486,1.103909465020576
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,2,-12.0,-0.30864197530864196,486,-11.691358024691358
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,2,-24.0,-0.6487603305785123,484,-23.35123966942149
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,5,2,4.0,1.8764044943820224,89,2.1235955056179776
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,20,2,2.5,1.6348314606741574,89,0.8651685393258426
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,100,2,6.0,1.9204545454545454,88,4.079545454545455
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,5,2,-2.5,0.0189873417721519,237,-2.518987341772152
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,20,2,2.5,0.06751054852320675,237,2.432489451476793
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,2,1.5,-0.12447257383966245,237,1.6244725738396624
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,2,-4.0,-0.10596026490066225,302,-3.8940397350993377
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,2,3.5,-0.2947019867549669,302,3.794701986754967
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,2,6.0,-1.3636363636363635,297,7.363636363636363
Mark 38,Mark 14,VEV_4000,tight,5,2,-3.0,-0.30357142857142855,28,-2.6964285714285716
Mark 38,Mark 14,VEV_4000,tight,20,2,6.0,-0.7321428571428571,28,6.732142857142857
Mark 38,Mark 14,VEV_4000,tight,100,2,5.0,-2.767857142857143,28,7.767857142857142
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,2,3.5,0.06418219461697723,483,3.4358178053830226
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,2,12.5,0.13043478260869565,483,12.369565217391305
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,2,-13.5,0.7234927234927235,481,-14.223492723492724
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,2,2.5,0.290625,320,2.209375
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,2,1.0,0.553125,320,0.446875
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,2,5.0,1.025236593059937,317,3.9747634069400632
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,5,2,2.5,1.8764044943820224,89,0.6235955056179776
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,20,2,6.5,1.6348314606741574,89,4.865168539325842
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,100,2,11.5,1.9204545454545454,88,9.579545454545455
Mark 01,Mark 22,VEV_5300,wide,5,2,0.0,-0.16666666666666666,108,0.16666666666666666
Mark 01,Mark 22,VEV_5300,wide,20,2,-2.0,-0.18055555555555555,108,-1.8194444444444444
Mark 01,Mark 22,VEV_5300,wide,100,2,-1.0,-0.22429906542056074,107,-0.7757009345794392
Mark 01,Mark 22,VEV_5400,wide,5,2,0.0,-0.013307984790874524,263,0.013307984790874524
Mark 01,Mark 22,VEV_5400,wide,20,2,-1.0,0.039923954372623575,263,-1.0399239543726235
Mark 01,Mark 22,VEV_5400,wide,100,2,-0.5,0.0038461538461538464,260,-0.5038461538461538
Mark 01,Mark 22,VEV_5500,wide,5,2,0.0,-0.020066889632107024,299,0.020066889632107024
Mark 01,Mark 22,VEV_5500,wide,20,2,0.0,0.02508361204013378,299,-0.02508361204013378
Mark 01,Mark 22,VEV_5500,wide,100,2,0.0,-0.02356902356902357,297,0.02356902356902357
Mark 01,Mark 22,VEV_6000,wide,5,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,2,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,2,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,2,0.0,0.0,314,0.0
Mark 55,Mark 22,VELVETFRUIT_EXTRACT,tight,5,2,-1.5,1.7142857142857142,14,-3.2142857142857144
Mark 55,Mark 22,VELVETFRUIT_EXTRACT,tight,20,2,-7.5,2.0357142857142856,14,-9.535714285714285
Mark 55,Mark 22,VELVETFRUIT_EXTRACT,tight,100,2,-1.5,1.5,14,-3.0
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,2,-1.0,-0.10390946502057613,486,-0.8960905349794239
