cross_target,name,role,symbol,k,spread_regime,burst,n_days_nonzero,n,mean,median,t_stat,frac_pos
HYDROGEL_PACK,Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,5,wide,0,3,550,0.15272727272727274,0.0,0.84182139331808,0.4618181818181818
HYDROGEL_PACK,Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,5,wide,1,2,7,0.42857142857142855,-1.0,0.3521298163710326,0.2857142857142857
HYDROGEL_PACK,Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,0,3,41,1.6829268292682926,3.0,1.3082537669838163,0.5609756097560976
HYDROGEL_PACK,Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,20,wide,0,3,550,0.17454545454545456,0.0,0.47587340533289185,0.49454545454545457
HYDROGEL_PACK,Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,20,wide,1,2,7,-2.2857142857142856,-7.0,-0.5916127928867861,0.42857142857142855
HYDROGEL_PACK,Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,0,3,41,-0.926829268292683,-1.0,-0.35364696543322166,0.43902439024390244
HYDROGEL_PACK,Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,100,wide,0,3,547,0.3711151736745887,0.0,0.4860472919163912,0.4716636197440585
HYDROGEL_PACK,Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,100,wide,1,2,7,-8.142857142857142,-8.5,-0.9497472074184863,0.42857142857142855
HYDROGEL_PACK,Mark 55,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,3,41,0.8780487804878049,1.0,1.2878103258665599,0.5365853658536586
HYDROGEL_PACK,Mark 55,buyer_any,VELVETFRUIT_EXTRACT,5,wide,0,3,550,0.15272727272727274,0.0,0.84182139331808,0.4618181818181818
HYDROGEL_PACK,Mark 55,buyer_any,VELVETFRUIT_EXTRACT,5,wide,1,2,7,0.42857142857142855,-1.0,0.3521298163710326,0.2857142857142857
HYDROGEL_PACK,Mark 55,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,3,41,1.6829268292682926,3.0,1.3082537669838163,0.5609756097560976
HYDROGEL_PACK,Mark 55,buyer_any,VELVETFRUIT_EXTRACT,20,wide,0,3,550,0.17454545454545456,0.0,0.47587340533289185,0.49454545454545457
HYDROGEL_PACK,Mark 55,buyer_any,VELVETFRUIT_EXTRACT,20,wide,1,2,7,-2.2857142857142856,-7.0,-0.5916127928867861,0.42857142857142855
HYDROGEL_PACK,Mark 55,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,3,41,-0.926829268292683,-1.0,-0.35364696543322166,0.43902439024390244
HYDROGEL_PACK,Mark 55,buyer_any,VELVETFRUIT_EXTRACT,100,wide,0,3,547,0.3711151736745887,0.0,0.4860472919163912,0.4716636197440585
HYDROGEL_PACK,Mark 55,buyer_any,VELVETFRUIT_EXTRACT,100,wide,1,2,7,-8.142857142857142,-8.5,-0.9497472074184863,0.42857142857142855
HYDROGEL_PACK,Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,5,tight,0,3,49,1.1326530612244898,0.0,1.8286010509071657,0.4897959183673469
HYDROGEL_PACK,Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,5,wide,0,3,546,-0.022893772893772892,0.0,-0.1253061872851542,0.4597069597069597
HYDROGEL_PACK,Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,5,wide,1,2,5,3.8,6.0,2.4327007187250236,0.6
HYDROGEL_PACK,Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,20,tight,0,3,49,1.816326530612245,1.0,1.6233721610510834,0.5102040816326531
HYDROGEL_PACK,Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,20,wide,0,3,546,-0.30952380952380953,0.0,-0.8521863200347921,0.4816849816849817
HYDROGEL_PACK,Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,20,wide,1,2,5,6.2,8.0,1.2612416085745306,0.6
HYDROGEL_PACK,Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,100,tight,0,3,49,0.19387755102040816,-3.0,0.08505916167753104,0.40816326530612246
HYDROGEL_PACK,Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,100,wide,0,3,541,-0.16635859519408502,0.0,-0.20689009090714058,0.47504621072088726
HYDROGEL_PACK,Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,100,wide,1,2,5,17.0,14.0,1.973544705903431,0.8
HYDROGEL_PACK,Mark 55,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,3,49,1.1326530612244898,0.0,1.8286010509071657,0.4897959183673469
HYDROGEL_PACK,Mark 55,seller_any,VELVETFRUIT_EXTRACT,5,wide,0,3,546,-0.022893772893772892,0.0,-0.1253061872851542,0.4597069597069597
HYDROGEL_PACK,Mark 55,seller_any,VELVETFRUIT_EXTRACT,5,wide,1,2,5,3.8,6.0,2.4327007187250236,0.6
HYDROGEL_PACK,Mark 55,seller_any,VELVETFRUIT_EXTRACT,20,tight,0,3,49,1.816326530612245,1.0,1.6233721610510834,0.5102040816326531
HYDROGEL_PACK,Mark 55,seller_any,VELVETFRUIT_EXTRACT,20,wide,0,3,546,-0.30952380952380953,0.0,-0.8521863200347921,0.4816849816849817
HYDROGEL_PACK,Mark 55,seller_any,VELVETFRUIT_EXTRACT,20,wide,1,2,5,6.2,8.0,1.2612416085745306,0.6
HYDROGEL_PACK,Mark 55,seller_any,VELVETFRUIT_EXTRACT,100,tight,0,3,49,0.19387755102040816,-3.0,0.08505916167753104,0.40816326530612246
HYDROGEL_PACK,Mark 55,seller_any,VELVETFRUIT_EXTRACT,100,wide,0,3,541,-0.16635859519408502,0.0,-0.20689009090714058,0.47504621072088726
HYDROGEL_PACK,Mark 55,seller_any,VELVETFRUIT_EXTRACT,100,wide,1,2,5,17.0,14.0,1.973544705903431,0.8
HYDROGEL_PACK,Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,0,3,162,0.42901234567901236,0.0,1.1862378340118536,0.4691358024691358
HYDROGEL_PACK,Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,1,2,2,-4.5,-4.5,-1.8,0.0
HYDROGEL_PACK,Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,0,3,162,0.3271604938271605,0.0,0.4957120883174169,0.4567901234567901
HYDROGEL_PACK,Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,1,2,2,-4.0,-4.0,,0.0
HYDROGEL_PACK,Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,0,3,161,-2.220496894409938,-3.0,-1.9178415419462864,0.36024844720496896
HYDROGEL_PACK,Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,1,2,2,8.0,8.0,0.5,0.5
HYDROGEL_PACK,Mark 67,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,3,163,0.4785276073619632,0.0,1.3188867384510412,0.4723926380368098
HYDROGEL_PACK,Mark 67,buyer_any,VELVETFRUIT_EXTRACT,5,tight,1,2,2,-4.5,-4.5,-1.8,0.0
HYDROGEL_PACK,Mark 67,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,3,163,0.44785276073619634,0.0,0.6715129361161245,0.4601226993865031
HYDROGEL_PACK,Mark 67,buyer_any,VELVETFRUIT_EXTRACT,20,tight,1,2,2,-4.0,-4.0,,0.0
HYDROGEL_PACK,Mark 67,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,3,162,-2.095679012345679,-3.0,-1.8106917790989128,0.36419753086419754
HYDROGEL_PACK,Mark 67,buyer_any,VELVETFRUIT_EXTRACT,100,tight,1,2,2,8.0,8.0,0.5,0.5
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,2,11,1.5,1.5,2.48746859276655,0.9090909090909091
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VELVETFRUIT_EXTRACT,5,wide,0,3,248,0.24193548387096775,0.0,1.7189248197696114,0.4838709677419355
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VELVETFRUIT_EXTRACT,5,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,2,11,2.3636363636363638,2.5,1.511346956607638,0.7272727272727273
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VELVETFRUIT_EXTRACT,20,wide,0,3,248,-0.08266129032258064,-0.5,-0.30293107186469737,0.4435483870967742
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VELVETFRUIT_EXTRACT,20,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,2,11,0.5,2.0,0.19066100623726173,0.6363636363636364
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VELVETFRUIT_EXTRACT,100,wide,0,3,248,-0.6834677419354839,-1.0,-1.1634040732876925,0.4596774193548387
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VELVETFRUIT_EXTRACT,100,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5200,5,wide,1,1,11,0.045454545454545456,0.5,0.07088812050083358,0.5454545454545454
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5200,20,wide,1,1,11,1.8636363636363635,1.0,1.1293437470220415,0.6363636363636364
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5200,100,wide,1,1,11,4.5,5.0,1.5581376433201706,0.7272727272727273
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5300,5,tight,1,2,24,-0.3541666666666667,-0.75,-0.8460092599510378,0.375
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5300,5,wide,0,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5300,5,wide,1,3,107,0.0,0.0,0.0,0.45794392523364486
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5300,20,tight,1,2,24,0.2916666666666667,0.0,0.35365146637828687,0.4583333333333333
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5300,20,wide,0,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5300,20,wide,1,3,107,-0.009345794392523364,-0.5,-0.019544236087705814,0.4392523364485981
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5300,100,tight,1,2,24,3.5625,4.5,2.6360915467683386,0.75
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5300,100,wide,0,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5300,100,wide,1,3,106,0.014150943396226415,0.0,0.01579047142524459,0.4811320754716981
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5400,5,wide,0,1,4,-0.25,-0.5,-0.18156825980064073,0.5
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5400,5,wide,1,3,259,0.019305019305019305,0.0,0.15095206965535257,0.42857142857142855
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5400,20,wide,0,1,4,0.5,0.25,0.27914526311954124,0.5
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5400,20,wide,1,3,259,0.3841698841698842,0.0,1.340891822386879,0.4594594594594595
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5400,100,wide,0,1,3,-7.666666666666667,-9.0,-5.750000000000001,0.0
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5400,100,wide,1,3,257,0.6342412451361867,1.0,1.1075527729196128,0.5408560311284046
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5500,5,wide,0,3,18,-0.2777777777777778,0.0,-0.5625439504630119,0.3888888888888889
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5500,5,wide,1,3,281,0.04092526690391459,0.0,0.3366472251361242,0.4412811387900356
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5500,20,wide,0,3,18,-0.7222222222222222,-1.75,-0.7203284222769775,0.3888888888888889
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5500,20,wide,1,3,281,0.38434163701067614,0.0,1.407898920514072,0.47686832740213525
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5500,100,wide,0,3,18,-2.0833333333333335,-4.5,-0.8894932002272014,0.2777777777777778
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5500,100,wide,1,3,279,0.46415770609318996,1.0,0.8253451646279761,0.5376344086021505
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,5,wide,0,3,25,-0.22,0.0,-0.5283213170708816,0.4
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,5,wide,1,3,292,0.03424657534246575,0.0,0.28319093026260833,0.4383561643835616
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,20,wide,0,3,25,-0.12,-0.5,-0.14815191164439914,0.44
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,20,wide,1,3,292,0.3150684931506849,0.0,1.1664915525468396,0.4726027397260274
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,100,wide,0,3,24,-2.3125,-4.5,-1.2609990788573362,0.2916666666666667
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,100,wide,1,3,290,0.35344827586206895,1.0,0.64621809039073,0.5310344827586206
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,5,wide,0,3,25,-0.22,0.0,-0.5283213170708816,0.4
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,5,wide,1,3,292,0.03424657534246575,0.0,0.28319093026260833,0.4383561643835616
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,20,wide,0,3,25,-0.12,-0.5,-0.14815191164439914,0.44
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,20,wide,1,3,292,0.3150684931506849,0.0,1.1664915525468396,0.4726027397260274
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,100,wide,0,3,24,-2.3125,-4.5,-1.2609990788573362,0.2916666666666667
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,100,wide,1,3,290,0.35344827586206895,1.0,0.64621809039073,0.5310344827586206
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,3,7,-0.7142857142857143,-1.5,-0.8606629658238704,0.42857142857142855
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,5,wide,0,3,234,0.027777777777777776,0.0,0.20039735138509462,0.4188034188034188
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,5,wide,1,2,3,-0.6666666666666666,-1.5,-0.7999999999999999,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,20,tight,0,3,7,-2.0714285714285716,-2.0,-1.2193200187772386,0.2857142857142857
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,20,wide,0,3,234,0.0641025641025641,0.0,0.2300976295089047,0.47863247863247865
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,20,wide,1,2,3,0.3333333333333333,1.5,0.16963778593599416,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,100,tight,0,3,7,-1.8571428571428572,-2.0,-0.4970371467043931,0.42857142857142855
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,100,wide,0,3,234,-0.22008547008547008,-0.5,-0.355782478484997,0.47435897435897434
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,100,wide,1,2,3,7.333333333333333,12.0,1.2303180745252498,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,5,tight,0,3,13,0.34615384615384615,0.0,1.147638083514009,0.46153846153846156
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,5,wide,0,3,474,-0.0938818565400844,0.0,-0.8909206856611771,0.43037974683544306
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,5,wide,1,3,9,0.3333333333333333,0.0,0.5121475197315839,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,20,tight,0,3,13,0.23076923076923078,0.5,0.23748024515889962,0.5384615384615384
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,20,wide,0,3,474,-0.15611814345991562,-0.5,-0.753366436706246,0.4451476793248945
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,20,wide,1,3,9,1.1666666666666667,0.0,0.6614378277661477,0.4444444444444444
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,100,tight,0,3,13,-0.46153846153846156,0.0,-0.1888028217142197,0.46153846153846156
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,100,wide,0,3,472,-0.4120762711864407,-1.0,-0.9069986702034408,0.4533898305084746
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,100,wide,1,3,9,2.1666666666666665,0.0,0.6731144850020471,0.4444444444444444
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,3,14,1.5357142857142858,0.5,2.193236460508311,0.5714285714285714
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,5,wide,0,3,298,-0.11912751677852348,0.0,-0.9988078875176766,0.40268456375838924
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,5,wide,1,2,4,0.875,1.25,1.3308209261014035,0.75
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,3,14,1.0,2.0,0.7216258863743392,0.6428571428571429
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,20,wide,0,3,298,-0.29194630872483224,0.0,-1.258805026719475,0.40939597315436244
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,20,wide,1,2,4,-0.5,-2.0,-0.26413527189768715,0.25
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,3,14,0.8928571428571429,-0.25,0.3806985868051906,0.5
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,100,wide,0,3,293,-1.3668941979522184,-2.0,-2.6911397648357074,0.4061433447098976
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,100,wide,1,2,4,-1.125,-1.5,-0.465171671410091,0.5
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,5,tight,0,3,27,0.37037037037037035,0.0,0.8873565094161138,0.48148148148148145
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,5,tight,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,5,wide,0,3,204,-0.12990196078431374,0.0,-0.8572993360711688,0.4117647058823529
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,20,tight,0,3,27,0.7222222222222222,-0.5,0.8318464425223009,0.48148148148148145
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,20,tight,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,20,wide,0,3,204,-0.3112745098039216,-0.5,-1.0103774394999356,0.4166666666666667
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,100,tight,0,3,27,1.6111111111111112,3.5,0.9569822591856374,0.5925925925925926
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,100,tight,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,100,wide,0,3,203,-0.4753694581280788,-1.0,-0.7440768089341612,0.4236453201970443
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5200,5,wide,1,3,33,-0.2878787878787879,0.0,-0.9239481400671522,0.36363636363636365
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5200,20,wide,1,3,33,0.3484848484848485,-1.0,0.3448717746462736,0.42424242424242425
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5200,100,wide,1,3,33,-0.07575757575757576,0.5,-0.042297479731641094,0.5151515151515151
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,5,tight,1,2,12,0.375,0.25,0.7125253031944253,0.5
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,5,wide,1,3,18,-0.8611111111111112,-0.5,-1.4707078556656097,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,20,tight,1,2,12,1.0416666666666667,0.0,0.8343875188697213,0.4166666666666667
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,20,wide,1,3,18,-0.4722222222222222,-0.5,-0.4763370296107725,0.3888888888888889
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,100,tight,1,2,12,3.4166666666666665,3.25,1.1603726642839687,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,100,wide,1,3,18,1.7777777777777777,2.25,1.0963397829591688,0.6111111111111112
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5400,5,wide,0,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5400,5,wide,1,3,12,-0.6666666666666666,-0.75,-0.995765683167806,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5400,20,wide,0,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5400,20,wide,1,3,12,-1.0,-0.25,-0.6417604492791452,0.5
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5400,100,wide,0,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5400,100,wide,1,3,12,-1.9166666666666667,-1.25,-0.4785533844090004,0.5
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5500,5,wide,0,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5500,5,wide,1,3,6,0.3333333333333333,-0.25,0.33149677206589784,0.5
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5500,20,wide,0,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5500,20,wide,1,3,6,0.25,0.0,0.14691063206231753,0.5
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5500,100,wide,0,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5500,100,wide,1,3,6,-3.1666666666666665,-0.5,-0.994233097595767,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 14,seller_any,HYDROGEL_PACK,5,tight,0,3,21,-0.47619047619047616,-1.0,-1.0894694214056864,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 14,seller_any,HYDROGEL_PACK,5,wide,0,3,479,-0.06889352818371608,0.0,-0.6996976200732008,0.42171189979123175
VELVETFRUIT_EXTRACT,Mark 14,seller_any,HYDROGEL_PACK,5,wide,1,3,7,-0.07142857142857142,-0.5,-0.07537783614444091,0.2857142857142857
VELVETFRUIT_EXTRACT,Mark 14,seller_any,HYDROGEL_PACK,20,tight,0,3,21,-0.38095238095238093,-0.5,-0.4953061904808998,0.42857142857142855
VELVETFRUIT_EXTRACT,Mark 14,seller_any,HYDROGEL_PACK,20,wide,0,3,479,-0.23382045929018788,-0.5,-1.2250308578530835,0.4279749478079332
VELVETFRUIT_EXTRACT,Mark 14,seller_any,HYDROGEL_PACK,20,wide,1,3,7,1.9285714285714286,1.5,1.395515014230273,0.5714285714285714
VELVETFRUIT_EXTRACT,Mark 14,seller_any,HYDROGEL_PACK,100,tight,0,3,21,-2.261904761904762,-1.0,-1.5001703891388654,0.42857142857142855
VELVETFRUIT_EXTRACT,Mark 14,seller_any,HYDROGEL_PACK,100,wide,0,3,477,-0.2348008385744235,-1.0,-0.5370026257808628,0.4549266247379455
VELVETFRUIT_EXTRACT,Mark 14,seller_any,HYDROGEL_PACK,100,wide,1,3,7,3.5,3.0,1.3842691636088829,0.8571428571428571
VELVETFRUIT_EXTRACT,Mark 14,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,3,11,-0.5909090909090909,0.0,-0.8953813600283111,0.45454545454545453
VELVETFRUIT_EXTRACT,Mark 14,seller_any,VELVETFRUIT_EXTRACT,5,wide,0,3,316,0.28639240506329117,0.0,2.303750009644743,0.48417721518987344
VELVETFRUIT_EXTRACT,Mark 14,seller_any,VELVETFRUIT_EXTRACT,5,wide,1,1,4,0.625,-0.25,0.5466303878092528,0.25
VELVETFRUIT_EXTRACT,Mark 14,seller_any,VELVETFRUIT_EXTRACT,20,tight,0,3,11,1.2272727272727273,1.5,1.0538516454778712,0.6363636363636364
VELVETFRUIT_EXTRACT,Mark 14,seller_any,VELVETFRUIT_EXTRACT,20,wide,0,3,316,0.5427215189873418,0.5,2.4950569953044957,0.5126582278481012
VELVETFRUIT_EXTRACT,Mark 14,seller_any,VELVETFRUIT_EXTRACT,20,wide,1,1,4,1.375,2.0,0.6970966755769258,0.75
VELVETFRUIT_EXTRACT,Mark 14,seller_any,VELVETFRUIT_EXTRACT,100,tight,0,3,11,3.1818181818181817,2.5,1.1717224905430867,0.7272727272727273
VELVETFRUIT_EXTRACT,Mark 14,seller_any,VELVETFRUIT_EXTRACT,100,wide,0,3,313,1.0335463258785942,1.0,2.0306799860464455,0.5175718849840255
VELVETFRUIT_EXTRACT,Mark 14,seller_any,VELVETFRUIT_EXTRACT,100,wide,1,1,4,0.375,1.0,0.16151457061744964,0.5
VELVETFRUIT_EXTRACT,Mark 14,seller_any,VEV_4000,5,tight,0,3,28,0.32142857142857145,1.0,0.6867613466798411,0.6071428571428571
VELVETFRUIT_EXTRACT,Mark 14,seller_any,VEV_4000,5,wide,0,3,179,0.19553072625698323,0.0,1.330478759507848,0.49162011173184356
VELVETFRUIT_EXTRACT,Mark 14,seller_any,VEV_4000,20,tight,0,3,28,0.08928571428571429,-1.0,0.10136754998058796,0.4642857142857143
VELVETFRUIT_EXTRACT,Mark 14,seller_any,VEV_4000,20,wide,0,3,177,0.3474576271186441,0.0,1.206914974648701,0.4971751412429379
VELVETFRUIT_EXTRACT,Mark 14,seller_any,VEV_4000,100,tight,0,3,28,-2.25,-1.5,-1.2972518961778272,0.35714285714285715
VELVETFRUIT_EXTRACT,Mark 14,seller_any,VEV_4000,100,wide,0,3,175,-0.045714285714285714,0.5,-0.07009980905803653,0.5028571428571429
VELVETFRUIT_EXTRACT,Mark 22,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,0,3,6,2.6666666666666665,2.5,3.4587016093369343,0.8333333333333334
VELVETFRUIT_EXTRACT,Mark 22,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,0,3,6,3.5,3.5,1.7355964628816265,0.8333333333333334
VELVETFRUIT_EXTRACT,Mark 22,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,0,3,6,7.166666666666667,5.5,1.6886784161993207,0.5
VELVETFRUIT_EXTRACT,Mark 22,buyer_any,HYDROGEL_PACK,5,tight,0,3,11,-0.36363636363636365,0.0,-0.42364230035957695,0.45454545454545453
