cross_target,name,role,symbol,k,spread_regime,burst,tape_day,n,mean,median,t_stat,frac_pos
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5500,20,wide,0,2,7,0.42857142857142855,0.0,0.24722569302909878,0.42857142857142855
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5500,20,wide,0,3,3,0.16666666666666666,-1.5,0.08671099695241198,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5500,20,wide,1,1,81,0.024691358024691357,0.0,0.04753415679034365,0.4691358024691358
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5500,20,wide,1,2,84,0.20238095238095238,0.0,0.4385068620521877,0.4642857142857143
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5500,20,wide,1,3,116,0.7672413793103449,0.0,1.737988982381255,0.49137931034482757
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5500,100,wide,0,1,8,-0.375,-4.5,-0.07706798253690604,0.375
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5500,100,wide,0,2,7,-4.357142857142857,-5.0,-1.7550777798277297,0.14285714285714285
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5500,100,wide,0,3,3,-1.3333333333333333,-2.0,-0.5714285714285714,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5500,100,wide,1,1,81,-0.9753086419753086,-1.0,-0.8948039884043976,0.4567901234567901
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5500,100,wide,1,2,83,0.43373493975903615,-0.5,0.42574401742076234,0.46987951807228917
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_5500,100,wide,1,3,115,1.5,3.0,1.7642379693611665,0.6434782608695652
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,5,wide,0,1,14,0.25,0.0,0.43586594633359194,0.42857142857142855
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,5,wide,0,2,8,-0.9375,-1.0,-1.5230192477004287,0.375
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,5,wide,0,3,3,-0.5,0.0,-0.3110855084191276,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,5,wide,1,1,84,-0.023809523809523808,0.0,-0.11356588741313506,0.4166666666666667
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,5,wide,1,2,87,-0.06321839080459771,0.0,-0.2957340142497647,0.41379310344827586
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,5,wide,1,3,121,0.1446280991735537,0.0,0.7164373621778886,0.47107438016528924
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,20,wide,0,1,14,-0.42857142857142855,-0.75,-0.37210420376762526,0.5
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,20,wide,0,2,8,0.3125,-0.25,0.20753703754805078,0.375
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,20,wide,0,3,3,0.16666666666666666,-1.5,0.08671099695241198,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,20,wide,1,1,84,-0.08333333333333333,-0.5,-0.16488291014627107,0.4523809523809524
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,20,wide,1,2,87,0.3275862068965517,0.0,0.7247929914299355,0.4827586206896552
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,20,wide,1,3,121,0.5826446280991735,0.0,1.3110588886146897,0.4793388429752066
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,100,wide,0,1,13,-1.4615384615384615,-5.0,-0.46772404389150096,0.38461538461538464
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,100,wide,0,2,8,-4.0625,-3.5,-1.872047582705561,0.125
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,100,wide,0,3,3,-1.3333333333333333,-2.0,-0.5714285714285714,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,100,wide,1,1,84,-1.0595238095238095,-1.0,-0.9974227015098548,0.4523809523809524
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,100,wide,1,2,86,0.36046511627906974,-0.25,0.3616338906488356,0.47674418604651164
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6000,100,wide,1,3,120,1.3375,3.0,1.6263442070550826,0.625
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,5,wide,0,1,14,0.25,0.0,0.43586594633359194,0.42857142857142855
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,5,wide,0,2,8,-0.9375,-1.0,-1.5230192477004287,0.375
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,5,wide,0,3,3,-0.5,0.0,-0.3110855084191276,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,5,wide,1,1,84,-0.023809523809523808,0.0,-0.11356588741313506,0.4166666666666667
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,5,wide,1,2,87,-0.06321839080459771,0.0,-0.2957340142497647,0.41379310344827586
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,5,wide,1,3,121,0.1446280991735537,0.0,0.7164373621778886,0.47107438016528924
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,20,wide,0,1,14,-0.42857142857142855,-0.75,-0.37210420376762526,0.5
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,20,wide,0,2,8,0.3125,-0.25,0.20753703754805078,0.375
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,20,wide,0,3,3,0.16666666666666666,-1.5,0.08671099695241198,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,20,wide,1,1,84,-0.08333333333333333,-0.5,-0.16488291014627107,0.4523809523809524
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,20,wide,1,2,87,0.3275862068965517,0.0,0.7247929914299355,0.4827586206896552
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,20,wide,1,3,121,0.5826446280991735,0.0,1.3110588886146897,0.4793388429752066
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,100,wide,0,1,13,-1.4615384615384615,-5.0,-0.46772404389150096,0.38461538461538464
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,100,wide,0,2,8,-4.0625,-3.5,-1.872047582705561,0.125
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,100,wide,0,3,3,-1.3333333333333333,-2.0,-0.5714285714285714,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,100,wide,1,1,84,-1.0595238095238095,-1.0,-0.9974227015098548,0.4523809523809524
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,100,wide,1,2,86,0.36046511627906974,-0.25,0.3616338906488356,0.47674418604651164
VELVETFRUIT_EXTRACT,Mark 01,buyer_any,VEV_6500,100,wide,1,3,120,1.3375,3.0,1.6263442070550826,0.625
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,1,2,-1.0,-1.0,-0.5,0.5
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,2,4,-0.375,-0.5,-0.29277002188455997,0.5
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,5,wide,0,1,79,-0.10759493670886076,-0.5,-0.4192544635786888,0.4050632911392405
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,5,wide,0,2,87,-0.05172413793103448,0.0,-0.2613698721386665,0.3793103448275862
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,5,wide,0,3,68,0.2867647058823529,0.0,1.0464154687059475,0.4852941176470588
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,5,wide,1,2,1,,,,
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,5,wide,1,3,2,-0.25,-0.25,-0.2,0.5
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,20,tight,0,1,2,-4.0,-4.0,-2.0,0.0
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,20,tight,0,2,4,-1.875,-1.5,-0.6622661785325219,0.25
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,20,tight,0,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,20,wide,0,1,79,-0.4936708860759494,-1.0,-0.9482176477625055,0.43037974683544306
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,20,wide,0,2,87,0.25862068965517243,0.0,0.6169083231403051,0.4942528735632184
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,20,wide,0,3,68,0.4632352941176471,0.5,0.8997492671686962,0.5147058823529411
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,20,wide,1,2,1,,,,
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,20,wide,1,3,2,2.25,2.25,3.0000000000000004,1.0
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,100,tight,0,1,2,-4.5,-4.5,-0.391304347826087,0.5
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,100,tight,0,2,4,-3.875,-2.5,-1.261720315963516,0.25
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,100,tight,0,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,100,wide,0,1,79,0.0379746835443038,1.0,0.033013077144153934,0.5063291139240507
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,100,wide,0,2,87,-0.022988505747126436,0.0,-0.02114863345084967,0.4942528735632184
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,100,wide,0,3,68,-0.7720588235294118,-2.0,-0.8409387606111202,0.4117647058823529
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,100,wide,1,2,1,,,,
VELVETFRUIT_EXTRACT,Mark 01,seller_any,VELVETFRUIT_EXTRACT,100,wide,1,3,2,13.25,13.25,10.6,1.0
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,5,tight,0,1,7,0.2857142857142857,0.0,1.082003561600919,0.42857142857142855
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,5,tight,0,2,4,1.125,0.75,1.7110554764160903,0.75
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,5,tight,0,3,2,-1.0,-1.0,,0.0
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,5,wide,0,1,173,0.10404624277456648,0.0,0.5959085135084665,0.4682080924855491
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,5,wide,0,2,136,-0.1948529411764706,0.0,-0.9791524032931826,0.4117647058823529
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,5,wide,0,3,165,-0.21818181818181817,0.0,-1.2349382094242154,0.40606060606060607
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,5,wide,1,1,3,0.16666666666666666,0.0,0.16439898730535726,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,5,wide,1,2,2,3.0,3.0,,1.0
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,5,wide,1,3,4,-0.875,-0.5,-1.4812257933030566,0.0
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,20,tight,0,1,7,0.0,0.5,0.0,0.5714285714285714
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,20,tight,0,2,4,2.25,3.75,1.0485931104638333,0.75
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,20,tight,0,3,2,-3.0,-3.0,-1.5,0.0
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,20,wide,0,1,173,0.5578034682080925,1.0,1.6459596405816423,0.5086705202312138
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,20,wide,0,2,136,-0.3786764705882353,-1.0,-0.9527678171453227,0.40441176470588236
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,20,wide,0,3,165,-0.7212121212121212,-0.5,-2.1095973851769516,0.4121212121212121
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,20,wide,1,1,3,3.6666666666666665,4.0,1.80838886035893,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,20,wide,1,2,2,5.75,5.75,1.0952380952380953,1.0
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,20,wide,1,3,4,-3.0,-2.5,-2.7774602993176543,0.0
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,100,tight,0,1,7,-1.8571428571428572,-3.5,-0.7502428138721898,0.2857142857142857
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,100,tight,0,2,4,5.5,4.25,1.837591953086025,0.75
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,100,tight,0,3,2,-7.5,-7.5,-0.6,0.5
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,100,wide,0,1,173,0.20520231213872833,-2.0,0.2537129925323671,0.47398843930635837
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,100,wide,0,2,134,-0.0708955223880597,-1.0,-0.09002544192777859,0.44029850746268656
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,100,wide,0,3,165,-1.3363636363636364,-1.0,-1.7860867852717786,0.44242424242424244
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,100,wide,1,1,3,-1.0,0.0,-0.2027212135198458,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,100,wide,1,2,2,3.5,3.5,0.30434782608695654,0.5
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,HYDROGEL_PACK,100,wide,1,3,4,3.875,4.75,0.7879941246415,0.5
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,1,3,1.1666666666666667,1.5,0.8029550685469662,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,2,5,1.6,0.5,1.4545454545454548,0.6
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,3,6,1.6666666666666667,0.25,1.2679578233524342,0.5
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,5,wide,0,1,109,0.11467889908256881,0.0,0.5869923637660038,0.46788990825688076
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,5,wide,0,2,85,-0.40588235294117647,0.0,-1.6749978849146396,0.3411764705882353
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,5,wide,0,3,104,-0.12980769230769232,0.0,-0.6914783961028358,0.38461538461538464
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,5,wide,1,1,2,0.25,0.25,0.2,0.5
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,5,wide,1,2,2,1.5,1.5,3.0,1.0
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,1,3,0.16666666666666666,0.5,0.06401843996644797,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,2,5,2.6,2.5,1.298378040541198,0.8
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,3,6,0.08333333333333333,0.75,0.031594354466873954,0.5
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,20,wide,0,1,109,-0.09174311926605505,0.0,-0.2316717439861408,0.44036697247706424
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,20,wide,0,2,85,-0.43529411764705883,0.0,-1.0728528217127489,0.36470588235294116
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,20,wide,0,3,104,-0.38461538461538464,-0.75,-0.9564747828428503,0.41346153846153844
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,20,wide,1,1,2,1.0,1.0,0.25,0.5
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,20,wide,1,2,2,-2.0,-2.0,-2.0,0.0
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,1,3,-2.1666666666666665,0.5,-0.5837172315870183,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,2,5,-0.3,1.0,-0.14526525037324772,0.6
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,3,6,3.4166666666666665,-1.75,0.6789531270737557,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,100,wide,0,1,107,-0.397196261682243,-2.0,-0.471208288954883,0.4392523364485981
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,100,wide,0,2,83,-2.4518072289156625,-3.0,-3.031886234228262,0.3132530120481928
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,100,wide,0,3,103,-1.5,-1.0,-1.5889639418642343,0.44660194174757284
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,100,wide,1,1,2,3.0,3.0,3.0,1.0
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VELVETFRUIT_EXTRACT,100,wide,1,2,2,-5.25,-5.25,-21.0,0.0
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,5,tight,0,1,8,0.1875,-0.25,0.49705012174770846,0.375
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,5,tight,0,2,5,-0.4,-2.0,-0.28390937639507047,0.4
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,5,tight,0,3,14,0.75,1.0,1.214773919573381,0.5714285714285714
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,5,tight,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,5,wide,0,1,82,-0.20121951219512196,-0.5,-0.8901116667798837,0.3902439024390244
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,5,wide,0,2,59,-0.3983050847457627,-0.5,-1.2722747502903609,0.4067796610169492
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,5,wide,0,3,63,0.21428571428571427,0.0,0.8244701010239266,0.4444444444444444
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,20,tight,0,1,8,-0.6875,-2.5,-0.3851107352568684,0.375
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,20,tight,0,2,5,0.9,-1.5,0.4425932156444131,0.4
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,20,tight,0,3,14,1.4642857142857142,1.5,1.2640379398702035,0.5714285714285714
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,20,tight,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,20,wide,0,1,82,0.1402439024390244,0.0,0.3123934932935419,0.45121951219512196
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,20,wide,0,2,59,-1.3389830508474576,-2.0,-2.1367840676833962,0.3898305084745763
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,20,wide,0,3,63,0.06349206349206349,-0.5,0.11649586635638705,0.3968253968253968
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,100,tight,0,1,8,1.1875,3.5,0.3663244694369863,0.625
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,100,tight,0,2,5,-1.7,-4.5,-0.44582736094076963,0.4
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,100,tight,0,3,14,3.0357142857142856,2.75,1.2787322132440944,0.6428571428571429
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,100,tight,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,100,wide,0,1,81,-0.9753086419753086,-1.5,-1.059608311890526,0.35802469135802467
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,100,wide,0,2,59,-0.2457627118644068,-2.0,-0.1807599293675448,0.4406779661016949
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_4000,100,wide,0,3,63,-0.047619047619047616,-0.5,-0.042574957351995596,0.49206349206349204
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5200,5,wide,1,1,6,-1.0,-0.75,-1.1547005383792517,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5200,5,wide,1,2,8,0.125,0.0,0.4751909633114915,0.375
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5200,5,wide,1,3,19,-0.23684210526315788,-0.5,-0.5173211240365594,0.3684210526315789
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5200,20,wide,1,1,6,-2.5833333333333335,-3.0,-1.036911088308472,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5200,20,wide,1,2,8,4.6875,5.25,2.7998108636100496,0.75
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5200,20,wide,1,3,19,-0.5526315789473685,-1.0,-0.44927852452040223,0.3157894736842105
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5200,100,wide,1,1,6,-7.75,-13.5,-1.3980616120852616,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5200,100,wide,1,2,8,4.875,3.5,1.702099543840741,0.625
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5200,100,wide,1,3,19,0.2631578947368421,0.5,0.12759836042264178,0.5263157894736842
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,5,tight,1,2,3,0.5,1.0,0.3110855084191276,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,5,tight,1,3,9,0.3333333333333333,0.0,0.6172133998483675,0.4444444444444444
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,5,wide,1,1,6,0.6666666666666666,0.75,0.9480909262799543,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,5,wide,1,2,11,-1.7272727272727273,-1.0,-2.2020199530750775,0.18181818181818182
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,5,wide,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,20,tight,1,2,3,1.8333333333333333,3.0,0.9330078226479679,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,20,tight,1,3,9,0.7777777777777778,0.0,0.4918339638009601,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,20,wide,1,1,6,1.5833333333333333,2.0,1.0822741456818696,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,20,wide,1,2,11,-1.8181818181818181,-1.0,-1.4014828525899306,0.18181818181818182
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,20,wide,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,100,tight,1,2,3,7.666666666666667,6.0,1.3819360666900522,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,100,tight,1,3,9,2.0,1.0,0.5696551959330497,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,100,wide,1,1,6,2.5833333333333335,0.5,1.1742087295717838,0.5
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,100,wide,1,2,11,1.1363636363636365,2.5,0.4689020514899757,0.6363636363636364
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5300,100,wide,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5400,5,wide,0,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5400,5,wide,1,1,4,-1.0,-1.5,-0.9258200997725514,0.25
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5400,5,wide,1,2,2,-1.0,-1.0,-2.0,0.0
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5400,5,wide,1,3,6,-0.3333333333333333,0.25,-0.27735009811261446,0.5
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5400,20,wide,0,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5400,20,wide,1,1,4,-2.625,-4.25,-0.8722282147777605,0.25
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5400,20,wide,1,2,2,-1.0,-1.0,-0.4,0.5
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5400,20,wide,1,3,6,0.08333333333333333,1.0,0.03386039022428408,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5400,100,wide,0,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5400,100,wide,1,1,4,-8.875,-7.25,-1.4223725998165988,0.25
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5400,100,wide,1,2,2,-4.0,-4.0,-0.8888888888888888,0.5
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5400,100,wide,1,3,6,3.4166666666666665,8.5,0.5321445203191616,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5500,5,wide,0,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5500,5,wide,1,1,2,0.75,0.75,0.3333333333333333,0.5
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5500,5,wide,1,2,3,1.0,0.5,0.7559289460184544,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 14,buyer_any,VEV_5500,5,wide,1,3,1,,,,
