timestamp,buyer,seller,symbol,currency,price,quantity,day,aggressor_bucket,bbo_bid,bbo_ask,half_spread,spread,burst_n,burst,fwd_mid_k5,fwd_extract_k5,fwd_hydro_k5,fwd_mid_k20,fwd_extract_k20,fwd_hydro_k20,fwd_mid_k100,fwd_extract_k100,fwd_hydro_k100,session_tert,spread_bin
840900,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5256.0,11,2,aggr_buy,5255.0,5256.0,0.5,1.0,2,1,4.0,4.0,3.0,2.5,2.5,1.0,2.0,2.0,-13.0,late,tight
841800,Mark 22,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5258.0,8,2,aggr_sell,5258.0,5261.0,1.5,3.0,1,0,-1.0,-1.0,-4.5,-2.0,-2.0,14.5,-4.0,-4.0,-4.5,late,mid
842800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10008.0,6,2,aggr_sell,10008.0,10024.0,8.0,16.0,1,0,2.0,-0.5,2.0,4.0,6.5,4.0,-2.0,0.5,-2.0,late,wide
843300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10026.0,3,2,aggr_buy,10010.0,10026.0,8.0,16.0,1,0,12.0,2.0,12.0,-2.0,8.0,-2.0,1.0,2.0,1.0,late,wide
844300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5262.0,7,2,aggr_buy,5257.0,5262.0,2.5,5.0,1,0,3.0,3.0,1.0,1.0,1.0,-15.5,-3.0,-3.0,-8.0,late,mid
844800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5260.0,5,2,aggr_sell,5260.0,5265.0,2.5,5.0,1,0,1.0,1.0,-4.0,-2.0,-2.0,-13.0,-7.0,-7.0,-12.0,late,mid
845400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5259.0,7,2,aggr_sell,5259.0,5264.0,2.5,5.0,1,0,0.0,0.0,-6.0,-1.0,-1.0,-11.0,-5.0,-5.0,-6.0,late,mid
848300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5260.0,7,2,aggr_buy,5255.0,5260.0,2.5,5.0,1,0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.5,2.0,2.0,7.0,late,mid
848400,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5256.0,11,2,aggr_buy,5254.0,5256.0,1.0,2.0,1,0,1.0,1.0,-3.0,1.0,1.0,-5.0,3.5,3.5,5.0,late,mid
849400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9996.0,6,2,aggr_sell,9996.0,10012.0,8.0,16.0,1,0,-5.0,1.5,-5.0,0.0,0.5,0.0,15.0,0.5,15.0,late,wide
850200,Mark 14,Mark 38,VEV_4000,XIRECS,1247.0,1,2,aggr_sell,1247.0,1268.0,10.5,21.0,1,0,1.0,1.0,1.0,-3.0,-3.0,12.0,-3.0,-3.0,16.0,late,wide
855100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10018.0,4,2,aggr_buy,10002.0,10018.0,8.0,16.0,1,0,4.0,2.0,4.0,2.0,3.0,2.0,-16.0,-2.5,-16.0,late,wide
856600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10001.0,2,2,aggr_sell,10001.0,10017.0,8.0,16.0,1,0,3.0,-1.0,3.0,1.0,-2.0,1.0,-14.0,-2.0,-14.0,late,wide
860300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5253.0,3,2,aggr_sell,5253.0,5258.0,2.5,5.0,1,0,-1.0,-1.0,3.0,0.0,0.0,-12.0,-9.5,-9.5,-25.0,late,mid
861000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5252.0,4,2,aggr_sell,5252.0,5257.0,2.5,5.0,1,0,-1.0,-1.0,-6.0,-1.0,-1.0,-18.0,-6.0,-6.0,-23.0,late,mid
861200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10021.0,2,2,aggr_buy,10005.0,10021.0,8.0,16.0,1,0,-7.0,-1.5,-7.0,-14.0,-3.5,-14.0,-23.0,-6.0,-23.0,late,wide
861800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9996.0,6,2,aggr_sell,9996.0,10012.0,8.0,16.0,1,0,-1.0,1.0,-1.0,-11.0,-1.0,-11.0,-9.0,-4.0,-9.0,late,wide
862900,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5253.0,8,2,aggr_buy,5251.0,5253.0,1.0,2.0,1,0,1.0,1.0,1.0,1.5,1.5,-1.0,-2.5,-2.5,-3.0,late,mid
863200,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5252.0,3,2,aggr_buy,5250.0,5252.0,1.0,2.0,1,0,4.5,4.5,-4.0,1.5,1.5,-7.0,-3.5,-3.5,-7.0,late,mid
863300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9990.0,5,2,aggr_sell,9990.0,10006.0,8.0,16.0,1,0,-5.0,0.0,-5.0,-7.0,0.0,-7.0,-10.0,-5.0,-10.0,late,wide
864200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9990.0,3,2,aggr_sell,9990.0,10006.0,8.0,16.0,1,0,-6.0,-4.0,-6.0,-7.0,2.0,-7.0,-13.0,-11.0,-13.0,late,wide
864300,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5257.0,4,2,aggr_sell,5257.0,5260.0,1.5,3.0,1,0,-4.0,-4.0,-1.0,0.0,0.0,-5.0,-12.0,-12.0,-9.0,late,mid
866200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9999.0,3,2,aggr_buy,9983.0,9999.0,8.0,16.0,1,0,3.0,-1.0,3.0,12.0,-5.0,12.0,-6.0,-11.0,-6.0,late,wide
866800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10002.0,6,2,aggr_buy,9986.0,10002.0,8.0,16.0,1,0,4.0,0.0,4.0,11.0,-9.0,11.0,-9.0,-10.0,-9.0,late,wide
866900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10001.0,2,2,aggr_buy,9985.0,10001.0,8.0,16.0,1,0,4.0,-2.0,4.0,13.0,-9.5,13.0,-8.0,-12.0,-8.0,late,wide
867500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9992.0,6,2,aggr_sell,9992.0,10008.0,8.0,16.0,1,0,4.0,-2.0,4.0,0.0,-8.0,0.0,-9.5,-9.5,-9.5,late,wide
869900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9987.0,2,2,aggr_sell,9987.0,10003.0,8.0,16.0,1,0,-4.0,-1.5,-4.0,2.0,5.0,2.0,-9.0,6.0,-9.0,late,wide
870100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10001.0,2,2,aggr_buy,9985.0,10001.0,8.0,16.0,1,0,2.5,3.0,2.5,3.0,6.0,3.0,-8.0,6.0,-8.0,late,wide
870400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9999.0,4,2,aggr_buy,9983.0,9999.0,8.0,16.0,1,0,5.0,3.5,5.0,5.0,1.5,5.0,-3.0,8.0,-3.0,late,wide
872400,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5248.0,15,2,aggr_buy,5247.0,5248.0,0.5,1.0,1,0,2.0,2.0,-2.0,-0.5,-0.5,-8.0,4.0,4.0,-7.0,late,tight
872600,Mark 01,Mark 22,VEV_5300,XIRECS,39.0,2,2,aggr_sell,39.0,41.0,1.0,2.0,5,1,0.0,0.0,-5.0,-1.0,-1.0,-8.0,1.0,4.0,-8.0,late,mid
872600,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,2,2,aggr_sell,10.0,12.0,1.0,2.0,5,1,0.0,0.0,-5.0,0.0,-1.0,-8.0,0.5,4.0,-8.0,late,mid
872600,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,2,2,aggr_sell,3.0,4.0,0.5,1.0,5,1,0.0,0.0,-5.0,0.0,-1.0,-8.0,0.5,4.0,-8.0,late,tight
872600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,0.0,-5.0,0.0,-1.0,-8.0,0.0,4.0,-8.0,late,tight
872600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,0.0,-5.0,0.0,-1.0,-8.0,0.0,4.0,-8.0,late,tight
874800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5247.0,8,2,aggr_sell,5247.0,5252.0,2.5,5.0,1,0,1.0,1.0,-1.0,-2.0,-2.0,-3.0,6.0,6.0,7.0,late,mid
875900,Mark 38,Mark 14,VEV_4000,XIRECS,1259.0,1,2,aggr_buy,1238.0,1259.0,10.5,21.0,1,0,-2.0,-2.5,-3.5,-2.0,-2.0,-8.0,14.0,14.0,2.5,late,wide
876500,Mark 14,Mark 22,VEV_5200,XIRECS,84.0,3,2,aggr_sell,84.0,86.0,1.0,2.0,5,1,0.5,0.0,0.0,3.5,7.0,2.0,11.5,18.0,8.0,late,mid
876500,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,3,2,aggr_sell,10.0,11.0,0.5,1.0,5,1,0.0,0.0,0.0,1.0,7.0,2.0,3.0,18.0,8.0,late,tight
876500,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,3,2,aggr_sell,3.0,4.0,0.5,1.0,5,1,0.0,0.0,0.0,0.0,7.0,2.0,1.0,18.0,8.0,late,tight
876500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,0.0,0.0,0.0,7.0,2.0,0.0,18.0,8.0,late,tight
876500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,0.0,0.0,0.0,7.0,2.0,0.0,18.0,8.0,late,tight
876900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9977.0,5,2,aggr_sell,9977.0,9993.0,8.0,16.0,1,0,-0.5,1.0,-0.5,-2.0,2.5,-2.0,4.0,19.0,4.0,late,wide
878000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5243.0,4,2,aggr_sell,5243.0,5248.0,2.5,5.0,1,0,6.0,6.0,0.0,7.0,7.0,-2.0,26.0,26.0,-10.0,late,mid
879100,Mark 14,Mark 38,VEV_4000,XIRECS,1237.0,2,2,aggr_sell,1237.0,1258.0,10.5,21.0,1,0,4.0,4.0,6.5,4.0,4.0,7.5,20.0,20.0,10.0,late,wide
880000,Mark 14,Mark 38,VEV_4000,XIRECS,1242.0,3,2,aggr_sell,1242.0,1263.0,10.5,21.0,1,0,1.0,1.0,1.0,-2.0,-2.0,-5.0,13.0,13.0,3.0,late,wide
880800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9993.0,5,2,aggr_buy,9977.0,9993.0,8.0,16.0,1,0,3.0,-1.0,3.0,7.0,1.5,7.0,0.0,12.0,0.0,late,wide
881200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5253.0,4,2,aggr_buy,5248.0,5253.0,2.5,5.0,1,0,1.0,1.0,-7.0,3.0,3.0,2.0,16.0,16.0,-2.0,late,mid
883000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5251.0,4,2,aggr_sell,5251.0,5257.0,3.0,6.0,1,0,0.0,0.0,-3.0,2.5,2.5,-2.0,20.5,20.5,-16.0,late,mid
884100,Mark 14,Mark 38,VEV_4000,XIRECS,1246.0,2,2,aggr_sell,1246.0,1267.0,10.5,21.0,1,0,-1.0,-1.0,-1.0,6.5,6.5,4.0,20.0,20.0,-9.0,late,wide
886000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5265.0,3,2,aggr_buy,5260.0,5265.0,2.5,5.0,1,0,0.0,0.0,1.0,9.0,9.0,-15.0,11.0,11.0,0.0,late,mid
887000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5268.0,4,2,aggr_buy,5263.0,5268.0,2.5,5.0,1,0,3.0,3.0,-4.0,0.0,0.0,1.0,8.0,8.0,5.0,late,mid
887900,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5269.0,15,2,aggr_buy,5268.0,5269.0,0.5,1.0,1,0,-3.0,-3.0,5.0,-4.0,-4.0,8.0,9.0,9.0,14.0,late,tight
889900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5262.0,3,2,aggr_sell,5262.0,5267.0,2.5,5.0,1,0,1.0,1.0,-4.5,5.0,5.0,-4.0,20.0,20.0,18.0,late,mid
890200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9994.0,5,2,aggr_buy,9978.0,9994.0,8.0,16.0,1,0,2.0,0.5,2.0,1.5,7.0,1.5,21.0,21.0,21.0,late,wide
891400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5268.0,4,2,aggr_buy,5263.0,5268.0,2.5,5.0,1,0,4.0,4.0,5.0,10.0,10.0,-3.0,18.0,18.0,30.0,late,mid
891600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9976.0,6,2,aggr_sell,9976.0,9991.0,7.5,15.0,1,0,1.5,1.0,1.5,-1.5,5.5,-1.5,28.5,13.5,28.5,late,wide
891800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5272.0,7,2,aggr_buy,5267.0,5272.0,2.5,5.0,1,0,1.5,1.5,2.0,4.0,4.0,0.0,12.0,12.0,28.0,late,mid
892900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5275.0,5,2,aggr_buy,5270.0,5275.0,2.5,5.0,1,0,3.0,3.0,-1.0,-2.0,-2.0,9.0,12.0,12.0,25.0,late,mid
894800,Mark 38,Mark 14,VEV_4000,XIRECS,1282.0,2,2,aggr_buy,1261.0,1282.0,10.5,21.0,1,0,-3.5,-3.5,2.5,1.5,1.5,9.5,6.5,6.5,25.5,late,wide
894900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9993.0,2,2,aggr_buy,9985.0,9993.0,4.0,8.0,1,0,1.0,-2.0,1.0,5.0,2.0,5.0,23.0,8.5,23.0,late,mid
898100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5277.0,8,2,aggr_sell,5277.0,5282.0,2.5,5.0,1,0,1.0,1.0,3.0,7.0,7.0,9.0,0.0,0.0,5.0,late,mid
898600,Mark 01,Mark 22,VEV_5300,XIRECS,52.0,2,2,aggr_sell,52.0,54.0,1.0,2.0,4,1,0.0,0.5,5.5,1.0,2.0,11.0,-1.0,-1.5,4.0,late,mid
898600,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,2,2,aggr_sell,5.0,6.0,0.5,1.0,4,1,0.5,0.5,5.5,0.5,2.0,11.0,0.0,-1.5,4.0,late,tight
898600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,0.5,5.5,0.0,2.0,11.0,0.0,-1.5,4.0,late,tight
898600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,0.5,5.5,0.0,2.0,11.0,0.0,-1.5,4.0,late,tight
899900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10001.0,3,2,aggr_sell,10001.0,10017.0,8.0,16.0,1,0,0.0,1.0,0.0,9.0,-2.0,9.0,-9.0,-8.0,-9.0,late,wide
900500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5282.0,3,2,aggr_sell,5282.0,5287.0,2.5,5.0,1,0,-1.0,-1.0,1.0,0.0,0.0,-2.0,-6.5,-6.5,-13.0,late,mid
901000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5281.0,8,2,aggr_sell,5281.0,5286.0,2.5,5.0,1,0,-0.5,-0.5,2.0,0.0,0.0,-7.0,-8.0,-8.0,-18.0,late,mid
901700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5284.0,4,2,aggr_buy,5279.0,5284.0,2.5,5.0,1,0,3.0,3.0,0.0,1.5,1.5,-4.0,-6.0,-6.0,-20.0,late,mid
901800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5279.0,8,2,aggr_sell,5279.0,5284.0,2.5,5.0,1,0,3.5,3.5,-1.0,2.0,2.0,-6.0,-6.0,-6.0,-23.0,late,mid
902500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10019.0,5,2,aggr_buy,10003.0,10019.0,8.0,16.0,1,0,-4.0,-1.0,-4.0,3.0,-6.0,3.0,-7.0,-6.0,-7.0,late,wide
902700,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5282.0,9,2,aggr_buy,5281.0,5282.0,0.5,1.0,1,0,1.5,1.5,-1.0,-2.5,-2.5,5.0,-1.0,-1.0,-9.0,late,tight
903600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9999.0,4,2,aggr_sell,9999.0,10015.0,8.0,16.0,1,0,2.0,-3.0,2.0,0.0,-8.0,0.0,-6.0,-1.0,-6.0,late,wide
904000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5285.0,5,2,aggr_buy,5280.0,5285.0,2.5,5.0,1,0,-4.0,-4.0,6.0,-3.5,-3.5,0.5,-1.0,-1.0,-6.0,late,mid
906500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5280.0,7,2,aggr_buy,5275.0,5280.0,2.5,5.0,1,0,-1.5,-1.5,7.0,1.0,1.0,1.0,9.0,9.0,0.0,late,mid
910900,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,2,aggr_sell,5.0,6.0,0.5,1.0,3,1,0.0,-3.5,1.0,0.5,5.5,6.0,0.5,7.0,0.0,late,tight
910900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,aggr_sell,0.0,1.0,0.5,1.0,3,1,0.0,-3.5,1.0,0.0,5.5,6.0,0.0,7.0,0.0,late,tight
910900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,aggr_sell,0.0,1.0,0.5,1.0,3,1,0.0,-3.5,1.0,0.0,5.5,6.0,0.0,7.0,0.0,late,tight
912000,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5276.0,9,2,aggr_buy,5275.0,5276.0,0.5,1.0,1,0,3.0,3.0,12.0,6.0,6.0,10.0,10.5,10.5,12.0,late,tight
913200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9992.0,2,2,aggr_sell,9992.0,10008.0,8.0,16.0,1,0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,late,wide
914100,Mark 38,Mark 14,VEV_4000,XIRECS,1292.0,2,2,aggr_buy,1270.0,1292.0,11.0,22.0,1,0,1.5,1.0,-2.0,6.0,6.0,-9.0,6.5,6.0,-7.0,late,wide
914300,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5280.0,8,2,aggr_buy,5278.0,5280.0,1.0,2.0,1,0,4.0,4.0,3.0,7.5,7.5,-7.0,6.0,6.0,-8.0,late,mid
914600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5285.0,8,2,aggr_buy,5280.0,5285.0,2.5,5.0,1,0,4.0,4.0,3.0,3.5,3.5,-4.0,2.0,2.0,-15.0,late,mid
915400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5281.0,7,2,aggr_sell,5281.0,5286.0,2.5,5.0,1,0,5.0,5.0,1.0,1.0,1.0,2.0,-2.5,-2.5,-2.0,late,mid
915700,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5285.0,6,2,aggr_buy,5283.0,5285.0,1.0,2.0,1,0,3.5,3.5,-1.0,-0.5,-0.5,4.0,-3.5,-3.5,4.5,late,mid
918200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10006.0,5,2,aggr_buy,9990.0,10006.0,8.0,16.0,1,0,10.0,-1.0,10.0,8.0,-0.5,8.0,-9.0,-7.0,-9.0,late,wide
918800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5286.0,8,2,aggr_buy,5281.0,5286.0,2.5,5.0,1,0,1.0,1.0,11.0,-1.0,-1.0,-4.0,-1.5,-1.5,-17.0,late,mid
921800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10011.0,3,2,aggr_buy,9995.0,10011.0,8.0,16.0,1,0,-1.0,1.0,-1.0,-1.5,-2.0,-1.5,7.0,-9.0,7.0,late,wide
922100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5289.0,4,2,aggr_buy,5284.0,5289.0,2.5,5.0,1,0,-5.5,-5.5,-2.0,1.0,1.0,-9.0,-9.0,-9.0,9.0,late,mid
923800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10006.0,6,2,aggr_buy,9997.0,10006.0,4.5,9.0,1,0,-8.5,1.5,-8.5,-4.5,-3.0,-4.5,13.5,-4.0,13.5,late,mid
924100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5285.0,6,2,aggr_sell,5285.0,5290.0,2.5,5.0,1,0,-3.0,-3.0,-10.0,-6.0,-6.0,-1.0,-9.5,-9.5,22.0,late,mid
924200,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,2,aggr_sell,6.0,7.0,0.5,1.0,3,1,0.0,-3.0,-11.0,-1.0,-6.0,4.0,-1.0,-7.0,23.0,late,tight
924200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,aggr_sell,0.0,1.0,0.5,1.0,3,1,0.0,-3.0,-11.0,0.0,-6.0,4.0,0.0,-7.0,23.0,late,tight
924200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,aggr_sell,0.0,1.0,0.5,1.0,3,1,0.0,-3.0,-11.0,0.0,-6.0,4.0,0.0,-7.0,23.0,late,tight
925100,Mark 38,Mark 14,VEV_4000,XIRECS,1292.0,2,2,aggr_buy,1270.0,1292.0,11.0,22.0,1,0,1.0,0.5,5.0,-1.5,-0.5,1.0,-2.5,-4.0,35.0,late,wide
927200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5283.0,3,2,aggr_buy,5277.0,5283.0,3.0,6.0,1,0,0.5,0.5,1.0,-2.0,-2.0,5.0,-6.5,-6.5,22.0,late,mid
927700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9982.0,4,2,aggr_sell,9982.0,9998.0,8.0,16.0,1,0,-1.0,-2.0,-1.0,7.0,-1.0,7.0,24.0,-6.5,24.0,late,wide
928800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9977.0,6,2,aggr_sell,9977.0,9993.0,8.0,16.0,1,0,11.0,-3.5,11.0,18.0,-6.0,18.0,23.0,-6.0,23.0,late,wide
929100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5277.0,8,2,aggr_sell,5277.0,5282.0,2.5,5.0,1,0,1.0,1.0,5.0,-5.0,-5.0,20.0,-5.0,-5.0,18.0,late,mid
929600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9987.0,6,2,aggr_sell,9987.0,10003.0,8.0,16.0,1,0,4.0,-5.0,4.0,14.0,-6.0,14.0,20.0,-9.0,20.0,late,wide
929900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5279.0,7,2,aggr_buy,5274.0,5279.0,2.5,5.0,1,0,-1.0,-1.0,0.0,1.0,1.0,10.0,-4.0,-4.0,14.0,late,mid
933200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5275.0,6,2,aggr_sell,5275.0,5281.0,3.0,6.0,1,0,2.5,2.5,3.0,0.5,0.5,12.0,-6.5,-6.5,-14.0,late,mid
934300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5278.0,8,2,aggr_sell,5278.0,5280.0,1.0,2.0,1,0,-0.5,-0.5,3.0,-4.5,-4.5,-1.0,-5.5,-5.5,-21.0,late,mid
934900,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,5,2,aggr_sell,16.0,18.0,1.0,2.0,4,1,-0.5,-2.0,3.0,-1.5,-6.0,-11.0,-1.0,-5.0,-31.0,late,mid
934900,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,2,aggr_sell,5.0,6.0,0.5,1.0,4,1,0.0,-2.0,3.0,0.0,-6.0,-11.0,0.0,-5.0,-31.0,late,tight
934900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,-2.0,3.0,0.0,-6.0,-11.0,0.0,-5.0,-31.0,late,tight
934900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,-2.0,3.0,0.0,-6.0,-11.0,0.0,-5.0,-31.0,late,tight
935400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10017.0,3,2,aggr_sell,10017.0,10033.0,8.0,16.0,1,0,-2.0,0.0,-2.0,-12.0,-4.0,-12.0,-28.0,-1.0,-28.0,late,wide
936000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5273.0,7,2,aggr_sell,5273.0,5278.0,2.5,5.0,1,0,-3.0,-3.0,-10.0,-1.0,-1.0,-17.0,1.0,1.0,-31.0,late,mid
936600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5270.0,8,2,aggr_sell,5270.0,5275.0,2.5,5.0,1,0,1.0,1.0,-1.0,4.0,4.0,-7.0,5.0,5.0,-19.0,late,mid
940100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10025.0,6,2,aggr_buy,10009.0,10025.0,8.0,16.0,1,0,-9.0,-2.5,-9.0,-9.0,-1.5,-9.0,-31.0,1.5,-31.0,late,wide
940500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10003.0,2,2,aggr_sell,10003.0,10019.0,8.0,16.0,1,0,-6.5,0.0,-6.5,-7.0,-2.0,-7.0,-26.0,0.0,-26.0,late,wide
941000,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5274.0,9,2,aggr_buy,5273.0,5274.0,0.5,1.0,1,0,0.0,0.0,1.5,-4.0,-4.0,-1.5,1.5,1.5,-19.5,late,tight
941900,Mark 22,Mark 38,HYDROGEL_PACK,XIRECS,10006.0,2,2,aggr_sell,10006.0,10015.0,4.5,9.0,1,0,-5.5,-2.0,-5.5,-9.5,-1.0,-9.5,-24.5,2.0,-24.5,late,mid
942700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5269.0,3,2,aggr_sell,5269.0,5274.0,2.5,5.0,1,0,0.0,0.0,-4.0,1.5,1.5,-13.0,7.0,7.0,-19.0,late,mid
942800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5274.0,4,2,aggr_buy,5269.0,5274.0,2.5,5.0,1,0,-1.0,-1.0,-6.0,3.0,3.0,-13.0,5.0,5.0,-20.0,late,mid
944300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9988.0,5,2,aggr_sell,9988.0,10004.0,8.0,16.0,1,0,-4.0,1.0,-4.0,-4.0,3.0,-4.0,-6.5,1.0,-6.5,late,wide
945100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5278.0,8,2,aggr_buy,5273.0,5278.0,2.5,5.0,1,0,2.0,2.0,-1.5,1.0,1.0,-5.0,-2.5,-2.5,-1.5,late,mid
