timestamp;true_fv;side;depth_slot;price;volume;offset_fv;offset_rf;offset_int;cross_label
47400;10002.0761718750;ask;1;10010;11;7.9238281250;8;8;ask_passive
47400;10002.0761718750;ask;2;10013;28;10.9238281250;11;11;ask_passive
47500;10001.8466796875;bid;1;9994;11;-7.8466796875;-8;-8;bid_passive
47500;10001.8466796875;bid;2;9991;21;-10.8466796875;-11;-11;bid_passive
47500;10001.8466796875;ask;1;10010;11;8.1533203125;8;8;ask_passive
47500;10001.8466796875;ask;2;10012;21;10.1533203125;10;10;ask_passive
47600;10001.1562500000;bid;1;9993;13;-8.1562500000;-8;-8;bid_passive
47600;10001.1562500000;bid;2;9991;29;-10.1562500000;-10;-10;bid_passive
47600;10001.1562500000;ask;1;10009;13;7.8437500000;8;8;ask_passive
47600;10001.1562500000;ask;2;10012;29;10.8437500000;11;11;ask_passive
47700;10001.1396484375;bid;1;9993;10;-8.1396484375;-8;-8;bid_passive
47700;10001.1396484375;bid;2;9991;23;-10.1396484375;-10;-10;bid_passive
47700;10001.1396484375;ask;1;10009;10;7.8603515625;8;8;ask_passive
47700;10001.1396484375;ask;2;10012;23;10.8603515625;11;11;ask_passive
47800;10001.2216796875;bid;1;9993;15;-8.2216796875;-8;-8;bid_passive
47800;10001.2216796875;bid;2;9991;27;-10.2216796875;-10;-10;bid_passive
47800;10001.2216796875;ask;1;10009;15;7.7783203125;8;8;ask_passive
47800;10001.2216796875;ask;2;10012;27;10.7783203125;11;11;ask_passive
47900;10001.5761718750;bid;1;9994;13;-7.5761718750;-8;-8;bid_passive
47900;10001.5761718750;bid;2;9991;24;-10.5761718750;-11;-11;bid_passive
47900;10001.5761718750;ask;1;10010;13;8.4238281250;8;8;ask_passive
47900;10001.5761718750;ask;2;10012;24;10.4238281250;10;10;ask_passive
48000;10002.5107421875;bid;1;9995;13;-7.5107421875;-8;-8;bid_passive
48000;10002.5107421875;bid;2;9992;28;-10.5107421875;-11;-11;bid_passive
48000;10002.5107421875;ask;1;10013;28;10.4892578125;10;10;ask_passive
48100;10002.9208984375;bid;1;9992;21;-10.9208984375;-11;-11;bid_passive
48100;10002.9208984375;ask;1;10011;10;8.0791015625;8;8;ask_passive
48200;10002.8632812500;bid;1;9995;12;-7.8632812500;-8;-8;bid_passive
48200;10002.8632812500;bid;2;9992;25;-10.8632812500;-11;-11;bid_passive
48200;10002.8632812500;ask;1;10011;12;8.1367187500;8;8;ask_passive
48200;10002.8632812500;ask;2;10013;25;10.1367187500;10;10;ask_passive
48300;10003.0712890625;bid;1;9995;11;-8.0712890625;-8;-8;bid_passive
48300;10003.0712890625;ask;1;10011;11;7.9287109375;8;8;ask_passive
48300;10003.0712890625;ask;2;10014;24;10.9287109375;11;11;ask_passive
48400;10002.7324218750;bid;1;9995;13;-7.7324218750;-8;-8;bid_passive
48400;10002.7324218750;bid;2;9992;23;-10.7324218750;-11;-11;bid_passive
48400;10002.7324218750;ask;1;10011;13;8.2675781250;8;8;ask_passive
48400;10002.7324218750;ask;2;10013;23;10.2675781250;10;10;ask_passive
48500;10001.9208984375;bid;1;9994;15;-7.9208984375;-8;-8;bid_passive
48500;10001.9208984375;ask;1;10010;15;8.0791015625;8;8;ask_passive
48500;10001.9208984375;ask;2;10012;29;10.0791015625;10;10;ask_passive
48600;10002.4921875000;bid;1;9994;10;-8.4921875000;-8;-8;bid_passive
48600;10002.4921875000;ask;1;10010;10;7.5078125000;8;8;ask_passive
48700;10002.1093750000;bid;1;9994;11;-8.1093750000;-8;-8;bid_passive
48700;10002.1093750000;bid;2;9992;27;-10.1093750000;-10;-10;bid_passive
48700;10002.1093750000;ask;1;10010;11;7.8906250000;8;8;ask_passive
48700;10002.1093750000;ask;2;10013;27;10.8906250000;11;11;ask_passive
48800;10001.5312500000;bid;1;9994;14;-7.5312500000;-8;-8;bid_passive
48800;10001.5312500000;bid;2;9991;21;-10.5312500000;-11;-11;bid_passive
48900;10001.3867187500;bid;1;9993;11;-8.3867187500;-8;-8;bid_passive
48900;10001.3867187500;bid;2;9991;24;-10.3867187500;-10;-10;bid_passive
48900;10001.3867187500;ask;1;10009;11;7.6132812500;8;8;ask_passive
48900;10001.3867187500;ask;2;10012;24;10.6132812500;11;11;ask_passive
49000;10000.8857421875;bid;1;9993;13;-7.8857421875;-8;-8;bid_passive
49000;10000.8857421875;bid;2;9990;22;-10.8857421875;-11;-11;bid_passive
49100;10000.9863281250;bid;1;9990;30;-10.9863281250;-11;-11;bid_passive
49100;10000.9863281250;ask;1;10009;13;8.0136718750;8;8;ask_passive
49100;10000.9863281250;ask;2;10011;30;10.0136718750;10;10;ask_passive
49200;10001.5625000000;bid;1;9994;15;-7.5625000000;-8;-8;bid_passive
49200;10001.5625000000;bid;2;9991;29;-10.5625000000;-11;-11;bid_passive
49200;10001.5625000000;ask;1;10010;15;8.4375000000;8;8;ask_passive
49300;10001.7460937500;bid;1;9994;12;-7.7460937500;-8;-8;bid_passive
49300;10001.7460937500;bid;2;9991;30;-10.7460937500;-11;-11;bid_passive
49300;10001.7460937500;ask;1;10010;12;8.2539062500;8;8;ask_passive
49300;10001.7460937500;ask;2;10012;30;10.2539062500;10;10;ask_passive
49400;10002.1357421875;bid;1;9994;15;-8.1357421875;-8;-8;bid_passive
49400;10002.1357421875;ask;1;10010;15;7.8642578125;8;8;ask_passive
49400;10002.1357421875;ask;2;10013;21;10.8642578125;11;11;ask_passive
49500;10002.5488281250;bid;1;9992;21;-10.5488281250;-11;-11;bid_passive
49500;10002.5488281250;ask;1;10011;10;8.4511718750;8;8;ask_passive
49500;10002.5488281250;ask;2;10013;21;10.4511718750;10;10;ask_passive
49600;10002.3701171875;bid;1;9992;21;-10.3701171875;-10;-10;bid_passive
49600;10002.3701171875;ask;1;10010;10;7.6298828125;8;8;ask_passive
49600;10002.3701171875;ask;2;10013;21;10.6298828125;11;11;ask_passive
49700;10002.2119140625;bid;1;9994;14;-8.2119140625;-8;-8;bid_passive
49700;10002.2119140625;ask;1;10010;14;7.7880859375;8;8;ask_passive
49700;10002.2119140625;ask;2;10013;29;10.7880859375;11;11;ask_passive
49800;10002.1474609375;bid;1;9994;12;-8.1474609375;-8;-8;bid_passive
49800;10002.1474609375;bid;2;9992;21;-10.1474609375;-10;-10;bid_passive
49800;10002.1474609375;ask;1;10010;12;7.8525390625;8;8;ask_passive
49800;10002.1474609375;ask;2;10013;21;10.8525390625;11;11;ask_passive
49900;10001.9609375000;bid;1;9994;10;-7.9609375000;-8;-8;bid_passive
49900;10001.9609375000;bid;2;9991;27;-10.9609375000;-11;-11;bid_passive
49900;10001.9609375000;ask;1;10012;27;10.0390625000;10;10;ask_passive
50000;10002.2089843750;bid;1;9994;15;-8.2089843750;-8;-8;bid_passive
50000;10002.2089843750;ask;1;10010;15;7.7910156250;8;8;ask_passive
50100;10002.2978515625;bid;1;9994;10;-8.2978515625;-8;-8;bid_passive
50100;10002.2978515625;ask;1;10010;10;7.7021484375;8;8;ask_passive
50100;10002.2978515625;ask;2;10013;24;10.7021484375;11;11;ask_passive
50200;10002.1650390625;bid;1;9992;25;-10.1650390625;-10;-10;bid_passive
50200;10002.1650390625;ask;1;10010;10;7.8349609375;8;8;ask_passive
50200;10002.1650390625;ask;2;10013;25;10.8349609375;11;11;ask_passive
50300;10002.6347656250;bid;1;9992;25;-10.6347656250;-11;-11;bid_passive
50300;10002.6347656250;ask;1;10011;15;8.3652343750;8;8;ask_passive
50400;10002.5009765625;ask;1;10011;13;8.4990234375;8;8;ask_passive
50500;10002.8730468750;bid;1;9992;20;-10.8730468750;-11;-11;bid_passive
50500;10002.8730468750;ask;1;10011;10;8.1269531250;8;8;ask_passive
50500;10002.8730468750;ask;2;10013;20;10.1269531250;10;10;ask_passive
50600;10002.9863281250;bid;1;9995;14;-7.9863281250;-8;-8;bid_passive
50600;10002.9863281250;bid;2;9992;23;-10.9863281250;-11;-11;bid_passive
50700;10003.0615234375;bid;1;9993;21;-10.0615234375;-10;-10;bid_passive
50700;10003.0615234375;ask;1;10011;11;7.9384765625;8;8;ask_passive
50700;10003.0615234375;ask;2;10014;21;10.9384765625;11;11;ask_passive
50800;10002.9980468750;bid;1;9992;29;-10.9980468750;-11;-11;bid_passive
50800;10002.9980468750;ask;1;10011;15;8.0019531250;8;8;ask_passive
50800;10002.9980468750;ask;2;10014;29;11.0019531250;11;11;ask_passive
50900;10003.2949218750;bid;1;9995;14;-8.2949218750;-8;-8;bid_passive
50900;10003.2949218750;ask;1;10011;14;7.7050781250;8;8;ask_passive
50900;10003.2949218750;ask;2;10014;22;10.7050781250;11;11;ask_passive
51000;10003.6103515625;bid;1;10001;3;-2.6103515625;-3;-3;bid_passive
51000;10003.6103515625;bid;2;9996;11;-7.6103515625;-8;-8;bid_passive
51000;10003.6103515625;bid;3;9993;30;-10.6103515625;-11;-11;bid_passive
51000;10003.6103515625;ask;1;10012;11;8.3896484375;8;8;ask_passive
51000;10003.6103515625;ask;2;10014;30;10.3896484375;10;10;ask_passive
51100;10003.5410156250;bid;1;9996;11;-7.5410156250;-8;-8;bid_passive
51200;10003.5175781250;bid;1;9996;12;-7.5175781250;-8;-8;bid_passive
51200;10003.5175781250;bid;2;9993;30;-10.5175781250;-11;-11;bid_passive
51200;10003.5175781250;ask;1;10012;12;8.4824218750;8;8;ask_passive
51200;10003.5175781250;ask;2;10014;30;10.4824218750;10;10;ask_passive
51300;10003.4091796875;bid;1;9995;14;-8.4091796875;-8;-8;bid_passive
51300;10003.4091796875;bid;2;9993;28;-10.4091796875;-10;-10;bid_passive
51400;10003.6376953125;bid;1;10001;4;-2.6376953125;-3;-3;bid_passive
51400;10003.6376953125;ask;1;10012;11;8.3623046875;8;8;ask_passive
51400;10003.6376953125;ask;2;10014;26;10.3623046875;10;10;ask_passive
51500;10003.6552734375;bid;1;9996;15;-7.6552734375;-8;-8;bid_passive
51500;10003.6552734375;ask;1;10012;15;8.3447265625;8;8;ask_passive
51500;10003.6552734375;ask;2;10014;20;10.3447265625;10;10;ask_passive
51600;10003.4648437500;bid;1;9995;11;-8.4648437500;-8;-8;bid_passive
51600;10003.4648437500;bid;2;9993;23;-10.4648437500;-10;-10;bid_passive
51600;10003.4648437500;ask;1;10011;11;7.5351562500;8;8;ask_passive
51600;10003.4648437500;ask;2;10014;23;10.5351562500;11;11;ask_passive
51700;10003.8164062500;bid;1;9996;13;-7.8164062500;-8;-8;bid_passive
51700;10003.8164062500;bid;2;9993;26;-10.8164062500;-11;-11;bid_passive
51700;10003.8164062500;ask;1;10012;13;8.1835937500;8;8;ask_passive
51700;10003.8164062500;ask;2;10014;26;10.1835937500;10;10;ask_passive
51800;10003.7822265625;bid;1;9996;14;-7.7822265625;-8;-8;bid_passive
51800;10003.7822265625;bid;2;9993;30;-10.7822265625;-11;-11;bid_passive
51800;10003.7822265625;ask;1;10012;14;8.2177734375;8;8;ask_passive
51800;10003.7822265625;ask;2;10014;30;10.2177734375;10;10;ask_passive
51900;10003.3632812500;bid;1;9995;15;-8.3632812500;-8;-8;bid_passive
51900;10003.3632812500;bid;2;9993;30;-10.3632812500;-10;-10;bid_passive
51900;10003.3632812500;ask;1;10011;15;7.6367187500;8;8;ask_passive
51900;10003.3632812500;ask;2;10014;30;10.6367187500;11;11;ask_passive
52000;10003.1679687500;bid;1;9995;10;-8.1679687500;-8;-8;bid_passive
52000;10003.1679687500;bid;2;9993;30;-10.1679687500;-10;-10;bid_passive
52000;10003.1679687500;ask;1;10011;10;7.8320312500;8;8;ask_passive
52000;10003.1679687500;ask;2;10014;30;10.8320312500;11;11;ask_passive
52100;10002.9462890625;bid;1;9992;24;-10.9462890625;-11;-11;bid_passive
52100;10002.9462890625;ask;1;10011;15;8.0537109375;8;8;ask_passive
52100;10002.9462890625;ask;2;10013;24;10.0537109375;10;10;ask_passive
52200;10003.0175781250;bid;1;9993;20;-10.0175781250;-10;-10;bid_passive
52200;10003.0175781250;ask;1;10011;13;7.9824218750;8;8;ask_passive
52200;10003.0175781250;ask;2;10014;20;10.9824218750;11;11;ask_passive
52300;10002.7509765625;bid;1;9995;10;-7.7509765625;-8;-8;bid_passive
52300;10002.7509765625;bid;2;9992;23;-10.7509765625;-11;-11;bid_passive
52300;10002.7509765625;ask;1;10011;10;8.2490234375;8;8;ask_passive
52300;10002.7509765625;ask;2;10013;23;10.2490234375;10;10;ask_passive
52400;10002.7207031250;bid;1;9992;26;-10.7207031250;-11;-11;bid_passive
52400;10002.7207031250;ask;1;10011;12;8.2792968750;8;8;ask_passive
52400;10002.7207031250;ask;2;10013;26;10.2792968750;10;10;ask_passive
52500;10002.5966796875;bid;1;9995;12;-7.5966796875;-8;-8;bid_passive
52500;10002.5966796875;bid;2;9992;26;-10.5966796875;-11;-11;bid_passive
52500;10002.5966796875;ask;1;10011;12;8.4033203125;8;8;ask_passive
52600;10002.2109375000;bid;1;9994;13;-8.2109375000;-8;-8;bid_passive
52600;10002.2109375000;bid;2;9992;27;-10.2109375000;-10;-10;bid_passive
52600;10002.2109375000;ask;1;10010;13;7.7890625000;8;8;ask_passive
52600;10002.2109375000;ask;2;10013;27;10.7890625000;11;11;ask_passive
52700;10002.3398437500;bid;1;9994;12;-8.3398437500;-8;-8;bid_passive
52700;10002.3398437500;bid;2;9992;26;-10.3398437500;-10;-10;bid_passive
52700;10002.3398437500;ask;1;10010;12;7.6601562500;8;8;ask_passive
52700;10002.3398437500;ask;2;10013;26;10.6601562500;11;11;ask_passive
52800;10002.6591796875;bid;1;9995;10;-7.6591796875;-8;-8;bid_passive
52800;10002.6591796875;ask;1;10013;30;10.3408203125;10;10;ask_passive
52900;10002.7080078125;bid;1;9995;11;-7.7080078125;-8;-8;bid_passive
52900;10002.7080078125;bid;2;9992;29;-10.7080078125;-11;-11;bid_passive
52900;10002.7080078125;ask;1;10011;11;8.2919921875;8;8;ask_passive
52900;10002.7080078125;ask;2;10013;29;10.2919921875;10;10;ask_passive
53000;10002.9775390625;ask;1;10011;14;8.0224609375;8;8;ask_passive
53000;10002.9775390625;ask;2;10013;30;10.0224609375;10;10;ask_passive
53100;10003.0068359375;bid;1;9993;28;-10.0068359375;-10;-10;bid_passive
53100;10003.0068359375;ask;1;10011;10;7.9931640625;8;8;ask_passive
53200;10003.4541015625;bid;1;9995;10;-8.4541015625;-8;-8;bid_passive
53200;10003.4541015625;ask;1;10011;10;7.5458984375;8;8;ask_passive
53300;10003.7968750000;bid;1;9996;13;-7.7968750000;-8;-8;bid_passive
53300;10003.7968750000;bid;2;9993;30;-10.7968750000;-11;-11;bid_passive
53300;10003.7968750000;ask;1;10012;13;8.2031250000;8;8;ask_passive
53400;10003.9296875000;bid;1;9996;10;-7.9296875000;-8;-8;bid_passive
53400;10003.9296875000;ask;1;10014;21;10.0703125000;10;10;ask_passive
53500;10003.4775390625;bid;1;9995;10;-8.4775390625;-8;-8;bid_passive
53500;10003.4775390625;bid;2;9993;23;-10.4775390625;-10;-10;bid_passive
53500;10003.4775390625;ask;1;10011;10;7.5224609375;8;8;ask_passive
53600;10002.9589843750;bid;1;9995;12;-7.9589843750;-8;-8;bid_passive
53600;10002.9589843750;bid;2;9992;28;-10.9589843750;-11;-11;bid_passive
53600;10002.9589843750;ask;1;10011;12;8.0410156250;8;8;ask_passive
53700;10003.0546875000;bid;1;9995;11;-8.0546875000;-8;-8;bid_passive
53700;10003.0546875000;bid;2;9993;26;-10.0546875000;-10;-10;bid_passive
53700;10003.0546875000;ask;1;10011;11;7.9453125000;8;8;ask_passive
53700;10003.0546875000;ask;2;10014;26;10.9453125000;11;11;ask_passive
53800;10003.2412109375;bid;1;9993;24;-10.2412109375;-10;-10;bid_passive
53800;10003.2412109375;ask;1;10001;8;-2.2412109375;-2;-2;ask_cross
53800;10003.2412109375;ask;2;10011;11;7.7587890625;8;8;ask_passive
53800;10003.2412109375;ask;3;10014;24;10.7587890625;11;11;ask_passive
53900;10003.7705078125;bid;1;9996;11;-7.7705078125;-8;-8;bid_passive
53900;10003.7705078125;bid;2;9993;25;-10.7705078125;-11;-11;bid_passive
53900;10003.7705078125;ask;1;10012;11;8.2294921875;8;8;ask_passive
53900;10003.7705078125;ask;2;10014;25;10.2294921875;10;10;ask_passive
54000;10003.8681640625;bid;1;9996;15;-7.8681640625;-8;-8;bid_passive
54000;10003.8681640625;bid;2;9993;25;-10.8681640625;-11;-11;bid_passive
54000;10003.8681640625;ask;1;10012;15;8.1318359375;8;8;ask_passive
54000;10003.8681640625;ask;2;10014;25;10.1318359375;10;10;ask_passive
54100;10003.6093750000;bid;1;9996;13;-7.6093750000;-8;-8;bid_passive
54100;10003.6093750000;bid;2;9993;21;-10.6093750000;-11;-11;bid_passive
54100;10003.6093750000;ask;1;10012;13;8.3906250000;8;8;ask_passive
54100;10003.6093750000;ask;2;10014;21;10.3906250000;10;10;ask_passive
54200;10003.4677734375;bid;1;9995;14;-8.4677734375;-8;-8;bid_passive
54200;10003.4677734375;bid;2;9993;30;-10.4677734375;-10;-10;bid_passive
54200;10003.4677734375;ask;1;10014;30;10.5322265625;11;11;ask_passive
54300;10003.3193359375;bid;1;9995;15;-8.3193359375;-8;-8;bid_passive
54300;10003.3193359375;bid;2;9993;24;-10.3193359375;-10;-10;bid_passive
54300;10003.3193359375;ask;1;10011;15;7.6806640625;8;8;ask_passive
54300;10003.3193359375;ask;2;10014;24;10.6806640625;11;11;ask_passive
54400;10003.2080078125;bid;1;9995;10;-8.2080078125;-8;-8;bid_passive
54400;10003.2080078125;bid;2;9993;30;-10.2080078125;-10;-10;bid_passive
54400;10003.2080078125;ask;1;10011;10;7.7919921875;8;8;ask_passive
54400;10003.2080078125;ask;2;10014;30;10.7919921875;11;11;ask_passive
54500;10002.8837890625;bid;1;9995;11;-7.8837890625;-8;-8;bid_passive
54500;10002.8837890625;ask;1;10013;23;10.1162109375;10;10;ask_passive
54600;10002.9238281250;bid;1;9992;29;-10.9238281250;-11;-11;bid_passive
54600;10002.9238281250;ask;1;10011;12;8.0761718750;8;8;ask_passive
54600;10002.9238281250;ask;2;10013;29;10.0761718750;10;10;ask_passive
54700;10003.0771484375;bid;1;9995;14;-8.0771484375;-8;-8;bid_passive
54700;10003.0771484375;bid;2;9993;30;-10.0771484375;-10;-10;bid_passive
54700;10003.0771484375;ask;1;10011;14;7.9228515625;8;8;ask_passive
54700;10003.0771484375;ask;2;10014;30;10.9228515625;11;11;ask_passive
54800;10003.1845703125;bid;1;9995;12;-8.1845703125;-8;-8;bid_passive
54800;10003.1845703125;bid;2;9993;25;-10.1845703125;-10;-10;bid_passive
54800;10003.1845703125;ask;1;10011;12;7.8154296875;8;8;ask_passive
54900;10003.5937500000;bid;1;9996;15;-7.5937500000;-8;-8;bid_passive
54900;10003.5937500000;bid;2;9993;30;-10.5937500000;-11;-11;bid_passive
54900;10003.5937500000;ask;1;10014;30;10.4062500000;10;10;ask_passive
55000;10003.7900390625;bid;1;9996;10;-7.7900390625;-8;-8;bid_passive
55000;10003.7900390625;bid;2;9993;29;-10.7900390625;-11;-11;bid_passive
55000;10003.7900390625;ask;1;10012;10;8.2099609375;8;8;ask_passive
55000;10003.7900390625;ask;2;10014;29;10.2099609375;10;10;ask_passive
55100;10003.8251953125;bid;1;9996;11;-7.8251953125;-8;-8;bid_passive
55100;10003.8251953125;bid;2;9993;27;-10.8251953125;-11;-11;bid_passive
55100;10003.8251953125;ask;1;10012;11;8.1748046875;8;8;ask_passive
55100;10003.8251953125;ask;2;10014;27;10.1748046875;10;10;ask_passive
55200;10003.2851562500;bid;1;9995;11;-8.2851562500;-8;-8;bid_passive
55200;10003.2851562500;bid;2;9993;23;-10.2851562500;-10;-10;bid_passive
55200;10003.2851562500;ask;1;10011;11;7.7148437500;8;8;ask_passive
55200;10003.2851562500;ask;2;10014;23;10.7148437500;11;11;ask_passive
55300;10003.0244140625;bid;1;9993;30;-10.0244140625;-10;-10;bid_passive
55300;10003.0244140625;ask;1;10011;10;7.9755859375;8;8;ask_passive
55300;10003.0244140625;ask;2;10014;30;10.9755859375;11;11;ask_passive
55400;10003.4218750000;bid;1;9995;14;-8.4218750000;-8;-8;bid_passive
55500;10002.8427734375;bid;1;9992;23;-10.8427734375;-11;-11;bid_passive
55500;10002.8427734375;ask;1;10011;13;8.1572265625;8;8;ask_passive
55500;10002.8427734375;ask;2;10013;23;10.1572265625;10;10;ask_passive
55600;10003.0742187500;bid;1;9995;14;-8.0742187500;-8;-8;bid_passive
55600;10003.0742187500;bid;2;9993;23;-10.0742187500;-10;-10;bid_passive
55600;10003.0742187500;ask;1;10011;14;7.9257812500;8;8;ask_passive
55600;10003.0742187500;ask;2;10014;23;10.9257812500;11;11;ask_passive
55700;10003.1074218750;ask;1;10014;20;10.8925781250;11;11;ask_passive
55800;10003.4404296875;bid;1;9995;11;-8.4404296875;-8;-8;bid_passive
55800;10003.4404296875;bid;2;9993;30;-10.4404296875;-10;-10;bid_passive
55800;10003.4404296875;ask;1;10011;11;7.5595703125;8;8;ask_passive
55800;10003.4404296875;ask;2;10014;30;10.5595703125;11;11;ask_passive
55900;10003.7753906250;bid;1;9996;15;-7.7753906250;-8;-8;bid_passive
55900;10003.7753906250;bid;2;9993;22;-10.7753906250;-11;-11;bid_passive
55900;10003.7753906250;ask;1;10012;15;8.2246093750;8;8;ask_passive
56000;10004.0312500000;bid;1;9996;15;-8.0312500000;-8;-8;bid_passive
56000;10004.0312500000;ask;1;10012;15;7.9687500000;8;8;ask_passive
56000;10004.0312500000;ask;2;10015;23;10.9687500000;11;11;ask_passive
56100;10004.2578125000;bid;1;9996;14;-8.2578125000;-8;-8;bid_passive
56100;10004.2578125000;bid;2;9994;24;-10.2578125000;-10;-10;bid_passive
56100;10004.2578125000;ask;1;10012;14;7.7421875000;8;8;ask_passive
56100;10004.2578125000;ask;2;10015;24;10.7421875000;11;11;ask_passive
56200;10004.6621093750;bid;1;9994;24;-10.6621093750;-11;-11;bid_passive
56200;10004.6621093750;ask;1;10013;13;8.3378906250;8;8;ask_passive
56300;10005.2128906250;bid;1;9997;13;-8.2128906250;-8;-8;bid_passive
56300;10005.2128906250;bid;2;9995;22;-10.2128906250;-10;-10;bid_passive
56300;10005.2128906250;ask;1;10013;13;7.7871093750;8;8;ask_passive
56300;10005.2128906250;ask;2;10016;22;10.7871093750;11;11;ask_passive
56400;10005.6660156250;bid;1;9998;11;-7.6660156250;-8;-8;bid_passive
56400;10005.6660156250;bid;2;9995;24;-10.6660156250;-11;-11;bid_passive
56400;10005.6660156250;ask;1;10007;3;1.3339843750;1;1;ask_passive
56400;10005.6660156250;ask;2;10014;11;8.3339843750;8;8;ask_passive
56500;10005.7128906250;bid;1;9998;10;-7.7128906250;-8;-8;bid_passive
56500;10005.7128906250;bid;2;9995;24;-10.7128906250;-11;-11;bid_passive
56500;10005.7128906250;ask;1;10007;4;1.2871093750;1;1;ask_passive
56500;10005.7128906250;ask;2;10014;10;8.2871093750;8;8;ask_passive
56500;10005.7128906250;ask;3;10016;24;10.2871093750;10;10;ask_passive
56600;10005.8339843750;bid;1;9998;15;-7.8339843750;-8;-8;bid_passive
56600;10005.8339843750;bid;2;9995;29;-10.8339843750;-11;-11;bid_passive
56600;10005.8339843750;ask;1;10014;15;8.1660156250;8;8;ask_passive
56600;10005.8339843750;ask;2;10016;29;10.1660156250;10;10;ask_passive
56700;10006.0771484375;bid;1;9998;10;-8.0771484375;-8;-8;bid_passive
56700;10006.0771484375;ask;1;10014;10;7.9228515625;8;8;ask_passive
56700;10006.0771484375;ask;2;10017;20;10.9228515625;11;11;ask_passive
56800;10005.9716796875;bid;1;9998;12;-7.9716796875;-8;-8;bid_passive
56800;10005.9716796875;bid;2;9995;28;-10.9716796875;-11;-11;bid_passive
56800;10005.9716796875;ask;1;10014;12;8.0283203125;8;8;ask_passive
56800;10005.9716796875;ask;2;10016;28;10.0283203125;10;10;ask_passive
56900;10005.9560546875;bid;1;9998;10;-7.9560546875;-8;-8;bid_passive
56900;10005.9560546875;bid;2;9995;20;-10.9560546875;-11;-11;bid_passive
56900;10005.9560546875;ask;1;10014;10;8.0439453125;8;8;ask_passive
56900;10005.9560546875;ask;2;10016;20;10.0439453125;10;10;ask_passive
57000;10005.5068359375;bid;1;9998;12;-7.5068359375;-8;-8;bid_passive
57000;10005.5068359375;bid;2;9995;30;-10.5068359375;-11;-11;bid_passive
57000;10005.5068359375;ask;1;10014;12;8.4931640625;8;8;ask_passive
57000;10005.5068359375;ask;2;10016;30;10.4931640625;10;10;ask_passive
57100;10005.3486328125;bid;1;9997;14;-8.3486328125;-8;-8;bid_passive
57100;10005.3486328125;bid;2;9995;24;-10.3486328125;-10;-10;bid_passive
57100;10005.3486328125;ask;1;10016;24;10.6513671875;11;11;ask_passive
57200;10005.3281250000;bid;1;9997;11;-8.3281250000;-8;-8;bid_passive
57200;10005.3281250000;bid;2;9995;25;-10.3281250000;-10;-10;bid_passive
57200;10005.3281250000;ask;1;10016;25;10.6718750000;11;11;ask_passive
57300;10005.1240234375;bid;1;9995;28;-10.1240234375;-10;-10;bid_passive
57300;10005.1240234375;ask;1;10007;3;1.8759765625;2;2;ask_passive
57300;10005.1240234375;ask;2;10013;11;7.8759765625;8;8;ask_passive
57300;10005.1240234375;ask;3;10016;28;10.8759765625;11;11;ask_passive
57400;10005.4511718750;bid;1;9997;15;-8.4511718750;-8;-8;bid_passive
57400;10005.4511718750;bid;2;9995;25;-10.4511718750;-10;-10;bid_passive
57400;10005.4511718750;ask;1;10013;15;7.5488281250;8;8;ask_passive
57400;10005.4511718750;ask;2;10016;25;10.5488281250;11;11;ask_passive
57500;10005.1669921875;bid;1;9997;12;-8.1669921875;-8;-8;bid_passive
57500;10005.1669921875;ask;1;10013;12;7.8330078125;8;8;ask_passive
57500;10005.1669921875;ask;2;10016;27;10.8330078125;11;11;ask_passive
57600;10005.7177734375;bid;1;9998;14;-7.7177734375;-8;-8;bid_passive
57600;10005.7177734375;ask;1;10014;14;8.2822265625;8;8;ask_passive
57600;10005.7177734375;ask;2;10016;22;10.2822265625;10;10;ask_passive
57700;10005.1728515625;bid;1;9997;10;-8.1728515625;-8;-8;bid_passive
57700;10005.1728515625;bid;2;9995;30;-10.1728515625;-10;-10;bid_passive
57700;10005.1728515625;ask;1;10016;30;10.8271484375;11;11;ask_passive
57800;10004.8964843750;bid;1;9997;13;-7.8964843750;-8;-8;bid_passive
57800;10004.8964843750;bid;2;9994;27;-10.8964843750;-11;-11;bid_passive
57800;10004.8964843750;ask;1;10013;13;8.1035156250;8;8;ask_passive
57800;10004.8964843750;ask;2;10015;27;10.1035156250;10;10;ask_passive
57900;10004.5195312500;bid;1;9997;15;-7.5195312500;-8;-8;bid_passive
57900;10004.5195312500;bid;2;9994;27;-10.5195312500;-11;-11;bid_passive
57900;10004.5195312500;ask;1;10013;15;8.4804687500;8;8;ask_passive
57900;10004.5195312500;ask;2;10015;27;10.4804687500;10;10;ask_passive
58000;10003.9648437500;bid;1;9996;14;-7.9648437500;-8;-8;bid_passive
58000;10003.9648437500;bid;2;9993;27;-10.9648437500;-11;-11;bid_passive
58000;10003.9648437500;ask;1;10012;14;8.0351562500;8;8;ask_passive
58000;10003.9648437500;ask;2;10014;27;10.0351562500;10;10;ask_passive
58100;10004.0185546875;bid;1;9994;20;-10.0185546875;-10;-10;bid_passive
58100;10004.0185546875;ask;1;10002;9;-2.0185546875;-2;-2;ask_cross
58100;10004.0185546875;ask;2;10012;14;7.9814453125;8;8;ask_passive
58200;10004.7597656250;bid;1;9997;10;-7.7597656250;-8;-8;bid_passive
58200;10004.7597656250;bid;2;9994;27;-10.7597656250;-11;-11;bid_passive
58200;10004.7597656250;ask;1;10013;10;8.2402343750;8;8;ask_passive
