timestamp,day,dte,dte_eff,t_years,voucher,K,S,mid,intrinsic,time_value,moneyness_K_over_S,log_moneyness,log_S_over_K,iv
106000,1,7,6.894,0.018887671232876713,VEV_4000,4000,5259.0,1259.0,1259.0,0.0,0.7606008746910059,-0.2736465334873165,0.2736465334873166,
946000,0,8,7.054,0.019326027397260276,VEV_4500,4500,5246.0,746.0,746.0,0.0,0.857796416317194,-0.15338848466840785,0.15338848466840788,
126000,1,7,6.874,0.018832876712328767,VEV_5200,5200,5263.0,106.0,63.0,43.0,0.9880296408892266,-0.012042580784260291,0.01204258078426015,0.2445490331520008
400000,2,6,5.6,0.015342465753424657,VEV_4500,4500,5238.0,738.0,738.0,0.0,0.8591065292096219,-0.15186234930924614,0.15186234930924603,
530000,0,8,7.47,0.020465753424657535,VEV_5300,5300,5257.5,53.0,0.0,53.0,1.0080836899667143,0.008051191963358406,-0.008051191963358382,0.23989866725538944
804000,1,7,6.196,0.016975342465753423,VEV_6000,6000,5241.5,0.5,0.0,0.5,1.1447104836401794,0.1351517523175647,-0.13515175231756466,0.4059447416575509
400000,1,7,6.6,0.01808219178082192,VEV_5200,5200,5241.5,93.0,41.5,51.5,0.9920824191548221,-0.007949091323108623,0.007949091323108573,0.25105541968909173
284000,0,8,7.716,0.02113972602739726,VEV_5000,5000,5236.5,243.0,236.5,6.5,0.9548362455838824,-0.046215423796962994,0.04621542379696289,0.2297667672404846
12000,2,6,5.988,0.016405479452054797,VEV_5500,5500,5268.5,6.5,0.0,6.5,1.0439404004934991,0.04300240018098002,-0.04300240018097997,0.24398077492407258
292000,1,7,6.708,0.01837808219178082,VEV_5400,5400,5271.0,21.5,0.0,21.5,1.0244735344336937,0.024178855697158785,-0.024178855697158826,0.23291768667946483
564000,0,8,7.436,0.020372602739726027,VEV_5100,5100,5238.5,161.0,138.5,22.5,0.9735611339123795,-0.02679465808060244,0.026794658080602423,0.2424917525421741
458000,1,7,6.542,0.017923287671232878,VEV_6500,6500,5244.5,0.5,0.0,0.5,1.2393936504909906,0.21462226848206992,-0.21462226848206986,0.5947644585635328
306000,2,6,5.694,0.0156,VEV_6500,6500,5271.5,0.5,0.0,0.5,1.2330456226880395,0.2094872248667242,-0.20948722486672405,0.6236395301591449
926000,2,6,5.074,0.013901369863013699,VEV_5300,5300,5282.0,53.0,0.0,53.0,1.003407800075729,0.003402006683135724,-0.00340200668313563,0.2474523179493928
916000,0,8,7.084,0.019408219178082192,VEV_5300,5300,5256.5,51.0,0.0,51.0,1.0082754684676116,0.008241414524327707,-0.008241414524327605,0.24077473538468705
694000,1,7,6.306,0.017276712328767124,VEV_4500,4500,5237.5,737.5,737.5,0.0,0.8591885441527446,-0.15176688847198208,0.1517668884719821,
462000,1,7,6.538,0.017912328767123287,VEV_5300,5300,5256.5,50.0,0.0,50.0,1.0082754684676116,0.008241414524327707,-0.008241414524327605,0.24696769252883607
454000,0,8,7.546,0.02067397260273973,VEV_4500,4500,5238.5,739.0,738.5,0.5,0.8590245299226877,-0.15195780103460854,0.1519578010346085,0.41482594162565356
26000,1,7,6.974,0.019106849315068494,VEV_6000,6000,5232.0,0.5,0.0,0.5,1.146788990825688,0.13696585507315742,-0.13696585507315742,0.3872363914479465
790000,1,7,6.21,0.017013698630136985,VEV_6000,6000,5266.5,0.5,0.0,0.5,1.1392765593847907,0.13039346393359544,-0.13039346393359538,0.39266523031766765
714000,0,8,7.286,0.01996164383561644,VEV_6000,6000,5247.5,0.5,0.0,0.5,1.1434016198189614,0.13400769651540398,-0.13400769651540395,0.37150710493933586
52000,0,8,7.948,0.021775342465753425,VEV_5100,5100,5237.5,161.5,137.5,24.0,0.9737470167064439,-0.02660374551797602,0.026603745517975938,0.24018709741549044
354000,0,8,7.646,0.020947945205479452,VEV_6000,6000,5272.5,0.5,0.0,0.5,1.1379800853485065,0.12925483585726247,-0.12925483585726236,0.3511061375681678
982000,0,8,7.018,0.019227397260273973,VEV_4000,4000,5243.5,1243.5,1243.5,0.0,0.7628492419185658,-0.27069485317243214,0.27069485317243214,
524000,1,7,6.476,0.01774246575342466,VEV_6500,6500,5259.5,0.5,0.0,0.5,1.2358589219507559,0.21176621170439974,-0.21176621170439971,0.5905527437209803
592000,2,6,5.408,0.014816438356164384,VEV_5200,5200,5220.5,71.0,20.5,50.5,0.9960731730677138,-0.0039345571606463165,0.003934557160646361,0.2379236929151417
154000,0,8,7.846,0.021495890410958906,VEV_4500,4500,5237.5,737.0,737.5,-0.5,0.8591885441527446,-0.15176688847198208,0.1517668884719821,
8000,2,6,5.992,0.016416438356164385,VEV_5000,5000,5272.0,273.5,272.0,1.5,0.9484066767830045,-0.05297188476610578,0.052971884766105724,0.21566083116573967
544000,1,7,6.4559999999999995,0.01768767123287671,VEV_5500,5500,5237.5,5.5,0.0,5.5,1.0501193317422435,0.048903806990169156,-0.04890380699016912,0.24909728016792476
128000,2,6,5.872,0.016087671232876712,VEV_6000,6000,5256.5,0.5,0.0,0.5,1.1414439265671075,0.13229406319430653,-0.13229406319430648,0.4090793462101576
640000,0,8,7.36,0.020164383561643837,VEV_4000,4000,5231.5,1232.0,1231.5,0.5,0.7645990633661474,-0.26840368271907433,0.2684036827190742,0.7027427315205034
292000,2,6,5.708,0.01563835616438356,VEV_5500,5500,5271.5,7.5,0.0,7.5,1.0433462961206488,0.04243314020355794,-0.04243314020355794,0.2566091945558495
40000,2,6,5.96,0.016328767123287673,VEV_5000,5000,5261.5,264.5,261.5,3.0,0.9502993442934524,-0.05097824476462946,0.050978244764629456,0.23765734644642736
602000,2,6,5.398,0.01478904109589041,VEV_4500,4500,5247.0,747.0,747.0,0.0,0.8576329331046312,-0.1535790879283007,0.15357908792830058,
320000,0,8,7.68,0.02104109589041096,VEV_4500,4500,5268.0,768.0,768.0,0.0,0.8542141230068337,-0.1575733871047605,0.1575733871047606,
72000,2,6,5.928,0.016241095890410957,VEV_5000,5000,5254.5,258.5,254.5,4.0,0.9515653249595585,-0.049646939889413766,0.04964693988941372,0.24758569837230773
362000,1,7,6.638,0.018186301369863014,VEV_5100,5100,5250.5,167.5,150.5,17.0,0.9713360632320731,-0.029082770433630944,0.029082770433630944,0.24073506524336336
346000,0,8,7.654,0.02096986301369863,VEV_5300,5300,5257.5,53.5,0.0,53.5,1.0080836899667143,0.008051191963358406,-0.008051191963358382,0.23868283116410818
410000,2,6,5.59,0.015315068493150685,VEV_5400,5400,5227.5,9.5,0.0,9.5,1.0329985652797704,0.03246580124957708,-0.03246580124957711,0.22948753775843853
530000,0,8,7.47,0.020465753424657535,VEV_5500,5500,5257.5,8.5,0.0,8.5,1.0461245839277222,0.04509246364370737,-0.04509246364370742,0.24253110997085964
20000,2,6,5.98,0.016383561643835618,VEV_5100,5100,5269.5,181.0,169.5,11.5,0.9678337603188158,-0.03269494166157425,0.032694941661574245,0.238526830333657
534000,2,6,5.466,0.014975342465753425,VEV_4000,4000,5241.0,1241.0,1241.0,0.0,0.7632131272657889,-0.27021795870013865,0.27021795870013854,
914000,1,7,6.086,0.01667397260273973,VEV_5100,5100,5264.5,177.0,164.5,12.5,0.9687529679931618,-0.03174563458439684,0.031745634584396866,0.2382923652731783
56000,1,7,6.944,0.019024657534246574,VEV_5400,5400,5246.5,16.5,0.0,16.5,1.0292576003049652,0.028837765954399998,-0.02883776595440009,0.22907697078238667
82000,1,7,6.918,0.018953424657534246,VEV_5100,5100,5237.5,158.0,137.5,20.5,0.9737470167064439,-0.02660374551797602,0.026603745517975938,0.240782065891179
336000,1,7,6.664,0.018257534246575342,VEV_6000,6000,5249.5,0.5,0.0,0.5,1.1429659967615964,0.1336266352551961,-0.13362663525519608,0.3874675196788898
418000,1,7,6.582,0.018032876712328765,VEV_5100,5100,5233.5,152.0,133.5,18.5,0.9744912582401835,-0.025839730582521335,0.02583973058252131,0.23269365042901427
978000,1,7,6.022,0.0164986301369863,VEV_5000,5000,5259.5,262.5,259.5,3.0,0.950660709192889,-0.05059805276309141,0.050598052763091435,0.23502388055461582
630000,1,7,6.37,0.017452054794520548,VEV_6000,6000,5220.0,0.5,0.0,0.5,1.1494252873563218,0.1392620673335076,-0.13926206733350766,0.41127013853282823
988000,2,6,5.0120000000000005,0.013731506849315069,VEV_5300,5300,5284.0,53.0,0.0,53.0,1.0030280090840273,0.003023433897997351,-0.003023433897997286,0.24522281913429544
592000,2,6,5.408,0.014816438356164384,VEV_6000,6000,5220.5,0.5,0.0,0.5,1.149315199693516,0.1391662864800271,-0.13916628648002705,0.44607753373744136
664000,2,6,5.336,0.014619178082191781,VEV_5000,5000,5251.5,255.0,251.5,3.5,0.9521089212605922,-0.04907583764659263,0.049075837646592645,0.251432809714638
102000,1,7,6.898,0.0188986301369863,VEV_5100,5100,5244.0,163.0,144.0,19.0,0.9725400457665904,-0.027844026171173344,0.027844026171173396,0.2401609249498865
270000,2,6,5.73,0.015698630136986302,VEV_5100,5100,5278.0,187.5,178.0,9.5,0.9662751042061387,-0.03430669835085221,0.03430669835085225,0.23726103431317416
248000,2,6,5.752,0.01575890410958904,VEV_5100,5100,5279.5,187.5,179.5,8.0,0.9660005682356284,-0.03459085653415189,0.03459085653415189,0.22650179083175306
634000,0,8,7.366,0.02018082191780822,VEV_5500,5500,5227.5,6.5,0.0,6.5,1.052128168340507,0.05081493991777375,-0.05081493991777366,0.24980247786366525
186000,1,7,6.814,0.01866849315068493,VEV_5400,5400,5237.5,15.0,0.0,15.0,1.0310262529832936,0.030554668321972667,-0.030554668321972546,0.23180102216552376
166000,1,7,6.834,0.018723287671232876,VEV_5200,5200,5250.5,97.5,50.5,47.0,0.9903818683934863,-0.009664684576529373,0.009664684576529367,0.24312121303816067
916000,2,6,5.084,0.01392876712328767,VEV_5000,5000,5287.5,289.5,287.5,2.0,0.9456264775413712,-0.05590763193829595,0.055907631938296086,0.2571106051215224
90000,0,8,7.91,0.02167123287671233,VEV_5400,5400,5235.5,19.5,0.0,19.5,1.0314201126921976,0.030936602824849068,-0.030936602824848943,0.23895234249053238
558000,2,6,5.442,0.014909589041095891,VEV_6500,6500,5238.5,0.5,0.0,0.5,1.2408132098883269,0.21576697909070894,-0.21576697909070883,0.6552715318108415
250000,0,8,7.75,0.021232876712328767,VEV_5500,5500,5247.5,8.5,0.0,8.5,1.0481181515007145,0.046996319525774134,-0.046996319525774224,0.24552815917558446
384000,0,8,7.616,0.020865753424657532,VEV_4000,4000,5272.5,1272.5,1272.5,0.0,0.7586533902323376,-0.276210272250902,0.276210272250902,
960000,1,7,6.04,0.01654794520547945,VEV_5400,5400,5262.5,16.0,0.0,16.0,1.0261282660332542,0.02579275456172898,-0.025792754561728838,0.22636562484469275
82000,1,7,6.918,0.018953424657534246,VEV_4000,4000,5237.5,1237.5,1237.5,0.0,0.7637231503579952,-0.26954992412836554,0.2695499241283655,
364000,1,7,6.636,0.018180821917808218,VEV_6500,6500,5252.5,0.5,0.0,0.5,1.2375059495478344,0.21309802316457305,-0.21309802316457305,0.5867234426236793
310000,1,7,6.69,0.01832876712328767,VEV_4000,4000,5267.5,1267.5,1267.5,0.0,0.7593735168485999,-0.27526150557631646,0.27526150557631646,
954000,0,8,7.046,0.019304109589041097,VEV_5300,5300,5234.5,43.0,0.0,43.0,1.01251313401471,0.012435491780803462,-0.0124354917808036,0.243182870142142
914000,2,6,5.086,0.013934246575342467,VEV_5100,5100,5281.5,189.5,181.5,8.0,0.9656347628514627,-0.034969608550799745,0.0349696085507998,0.2427470449415937
266000,2,6,5.734,0.01570958904109589,VEV_5400,5400,5288.5,21.5,0.0,21.5,1.0210834830292144,0.02086430178425822,-0.020864301784258233,0.23175801122368933
940000,1,7,6.0600000000000005,0.0166027397260274,VEV_5300,5300,5262.0,51.0,0.0,51.0,1.0072215887495248,0.007195637939975098,-0.007195637939975115,0.2517009059579554
730000,0,8,7.27,0.01991780821917808,VEV_5400,5400,5272.5,21.5,0.0,21.5,1.0241820768136558,0.023894320199436134,-0.023894320199436117,0.2222149503121244
126000,2,6,5.874,0.016093150684931504,VEV_4500,4500,5264.0,764.0,764.0,0.0,0.8548632218844985,-0.156813797246742,0.15681379724674202,
530000,1,7,6.47,0.01772602739726027,VEV_4000,4000,5250.0,1251.5,1250.0,1.5,0.7619047619047619,-0.2719337154836418,0.27193371548364176,0.8574406296576704
450000,0,8,7.55,0.020684931506849316,VEV_4000,4000,5244.5,1249.5,1244.5,5.0,0.7627037849175327,-0.27088554729963094,0.270885547299631,0.9343566757020031
702000,1,7,6.298,0.017254794520547945,VEV_6000,6000,5242.5,0.5,0.0,0.5,1.1444921316165952,0.13496098543411714,-0.134960985434117,0.40213429669452333
666000,2,6,5.334,0.014613698630136986,VEV_5400,5400,5257.0,13.5,0.0,13.5,1.0272018261365798,0.026838431732917747,-0.02683843173291766,0.2319784736467567
110000,1,7,6.89,0.01887671232876712,VEV_4500,4500,5270.0,770.0,770.0,0.0,0.8538899430740038,-0.15795296577699688,0.15795296577699697,
570000,1,7,6.43,0.017616438356164384,VEV_5200,5200,5236.5,87.5,36.5,51.0,0.9930296954072376,-0.006994710643681729,0.006994710643681646,0.24499097375865392
710000,2,6,5.29,0.014493150684931507,VEV_4500,4500,5257.5,757.0,757.5,-0.5,0.8559201141226819,-0.15557823181844374,0.15557823181844363,
390000,1,7,6.61,0.018109589041095893,VEV_5500,5500,5243.5,6.5,0.0,6.5,1.048917707638028,0.047758877946102486,-0.047758877946102424,0.2514767095561876
466000,1,7,6.534,0.0179013698630137,VEV_5100,5100,5254.0,169.0,154.0,15.0,0.970688998858013,-0.029749151533068015,0.029749151533068105,0.2349574964019795
248000,0,8,7.752,0.021238356164383562,VEV_5500,5500,5242.5,8.0,0.0,8.0,1.0491177873152122,0.04794960844448728,-0.04794960844448733,0.2453103887953102
328000,0,8,7.672,0.02101917808219178,VEV_5200,5200,5270.5,113.0,70.5,42.5,0.9866236599943079,-0.013466609125725205,0.013466609125725183,0.23895621445414839
242000,0,8,7.758,0.021254794520547945,VEV_4000,4000,5233.5,1233.5,1233.5,0.0,0.764306869207987,-0.2687859091929109,0.2687859091929109,
344000,2,6,5.656,0.015495890410958904,VEV_5000,5000,5271.5,274.5,271.5,3.0,0.9484966328369534,-0.05287703960076695,0.05287703960076694,0.251187638785449
966000,2,6,5.034,0.013791780821917808,VEV_5200,5200,5264.0,96.5,64.0,32.5,0.9878419452887538,-0.012232568435634408,0.012232568435634451,0.24097342478178385
270000,0,8,7.73,0.021178082191780825,VEV_5100,5100,5247.5,169.0,147.5,21.5,0.9718913768461171,-0.028511232982370963,0.028511232982370814,0.24185589860489812
728000,0,8,7.272,0.019923287671232876,VEV_5400,5400,5269.5,21.0,0.0,21.0,1.0247651579846284,0.024463472178374232,-0.02446347217837434,0.22297391866528282
572000,2,6,5.428,0.01487123287671233,VEV_6500,6500,5234.5,0.5,0.0,0.5,1.2417613907727576,0.21653084812431878,-0.2165308481243189,0.6582276983389821
966000,2,6,5.034,0.013791780821917808,VEV_5400,5400,5264.0,14.0,0.0,14.0,1.0258358662613982,0.025507759547212665,-0.025507759547212638,0.23419435892408463
918000,2,6,5.082,0.013923287671232876,VEV_4500,4500,5287.0,787.0,787.0,0.0,0.8511443162473993,-0.16117358047703909,0.16117358047703909,
68000,0,8,7.932,0.02173150684931507,VEV_4500,4500,5233.5,735.0,733.5,1.5,0.8598452278589854,-0.15100287353652733,0.15100287353652742,0.4604590175018791
52000,0,8,7.948,0.021775342465753425,VEV_5500,5500,5237.5,7.5,0.0,7.5,1.0501193317422435,0.048903806990169156,-0.04890380699016912,0.2418896394667016
230000,1,7,6.77,0.018547945205479453,VEV_4500,4500,5245.5,745.0,745.5,-0.5,0.8578781812982557,-0.1532931694131291,0.15329316941312907,
718000,0,8,7.282,0.01995068493150685,VEV_5200,5200,5257.5,102.5,57.5,45.0,0.9890632429862102,-0.010997003007336121,0.010997003007336196,0.2376826004905879
536000,2,6,5.464,0.01496986301369863,VEV_5500,5500,5240.5,4.5,0.0,4.5,1.049518175746589,0.0483311786103302,-0.04833117861033028,0.2564516781992543
868000,0,8,7.132,0.01953972602739726,VEV_5500,5500,5264.5,9.5,0.0,9.5,1.044733592933802,0.043761917923748346,-0.04376191792374831,0.2502436317315012
400000,2,6,5.6,0.015342465753424657,VEV_5200,5200,5238.0,83.0,38.0,45.0,0.9927453226422298,-0.007281120498138532,0.007281120498138413,0.2410391949419604
266000,0,8,7.734,0.021189041095890412,VEV_4000,4000,5243.5,1243.5,1243.5,0.0,0.7628492419185658,-0.27069485317243214,0.27069485317243214,
830000,0,8,7.17,0.019643835616438357,VEV_5300,5300,5260.0,53.0,0.0,53.0,1.0076045627376427,0.007575793808457723,-0.007575793808457656,0.2412490653066811
880000,0,8,7.12,0.019506849315068492,VEV_5400,5400,5255.5,18.5,0.0,18.5,1.0274950052326135,0.027123806288956716,-0.02712380628895667,0.2275391755439576
778000,1,7,6.2219999999999995,0.01704657534246575,VEV_6500,6500,5267.5,0.5,0.0,0.5,1.233981964878975,0.21024631020538445,-0.2102463102053844,0.5985556480949547
212000,0,8,7.788,0.021336986301369865,VEV_5400,5400,5223.5,16.0,0.0,16.0,1.0337896046711974,0.033231278274803024,-0.03323127827480305,0.23430874898362966
26000,2,6,5.974,0.016367123287671235,VEV_4000,4000,5267.5,1267.5,1267.5,0.0,0.7593735168485999,-0.27526150557631646,0.27526150557631646,
230000,2,6,5.77,0.01580821917808219,VEV_5000,5000,5265.0,268.0,265.0,3.0,0.949667616334283,-0.05164323315183847,0.051643233151838386,0.2440487704956957
870000,1,7,6.13,0.016794520547945207,VEV_5300,5300,5246.5,44.0,0.0,44.0,1.0101972743733918,0.010145632942247513,-0.010145632942247495,0.24722950485788853
750000,0,8,7.25,0.01986301369863014,VEV_5100,5100,5277.5,192.5,177.5,15.0,0.9663666508763619,-0.034211961010058585,0.034211961010058634,0.24395234717367462
794000,1,7,6.2059999999999995,0.017002739726027397,VEV_5500,5500,5254.0,6.5,0.0,6.5,1.0468214693566806,0.04575840097507712,-0.045758400975077114,0.25121106544030936
616000,2,6,5.384,0.01475068493150685,VEV_5300,5300,5235.5,35.0,0.0,35.0,1.0123197402349347,0.012244469812696512,-0.0122444698126964,0.24286327421233347
758000,2,6,5.242,0.014361643835616437,VEV_5200,5200,5216.5,68.5,16.5,52.0,0.996836959647273,-0.0031680533385053697,0.003168053338505296,0.2405224737598116
840000,1,7,6.16,0.016876712328767123,VEV_5000,5000,5254.5,258.0,254.5,3.5,0.9515653249595585,-0.049646939889413766,0.04964693988941372,0.23615587860424436
722000,0,8,7.2780000000000005,0.019939726027397263,VEV_5400,5400,5253.5,17.5,0.0,17.5,1.0278861711240126,0.02750443242353583,-0.027504432423535785,0.22212754168213872
398000,0,8,7.602,0.020827397260273973,VEV_5300,5300,5260.0,54.0,0.0,54.0,1.0076045627376427,0.007575793808457723,-0.007575793808457656,0.2376665526577824
100000,0,8,7.9,0.02164383561643836,VEV_6000,6000,5237.5,0.5,0.0,0.5,1.1455847255369929,0.1359151839797989,-0.13591518397979888,0.361329411628302
406000,1,7,6.594,0.018065753424657535,VEV_4500,4500,5241.0,741.0,741.0,0.0,0.8586147681740126,-0.1524349230437551,0.1524349230437552,
406000,0,8,7.594,0.020805479452054795,VEV_5400,5400,5264.5,22.0,0.0,22.0,1.025738436698642,0.025412779255551826,-0.025412779255551684,0.2275239132422424
8000,0,8,7.992,0.021895890410958904,VEV_6500,6500,5233.5,0.5,0.0,0.5,1.2419986624629789,0.21672190658878995,-0.21672190658879004,0.5428959835019537
864000,2,6,5.136,0.014071232876712329,VEV_6000,6000,5255.0,0.5,0.0,0.5,1.141769743101808,0.13257946489914063,-0.13257946489914052,0.4382551536281208
756000,2,6,5.244,0.014367123287671233,VEV_6000,6000,5226.0,0.5,0.0,0.5,1.148105625717566,0.13811330212963416,-0.13811330212963427,0.449921684892327
736000,1,7,6.264,0.017161643835616438,VEV_4500,4500,5278.5,778.5,778.5,0.0,0.8525149190110827,-0.15956456967133845,0.15956456967133845,
446000,2,6,5.554,0.015216438356164385,VEV_5200,5200,5248.5,89.5,48.5,41.0,0.9907592645517767,-0.009283695906333732,0.009283695906333675,0.24221015599717688
922000,2,6,5.078,0.013912328767123288,VEV_5500,5500,5286.0,6.5,0.0,6.5,1.0404842981460463,0.03968627605632787,-0.03968627605632776,0.2494090190717718
814000,1,7,6.186,0.016947945205479452,VEV_5500,5500,5228.5,4.5,0.0,4.5,1.0519269388926078,0.05062366218191882,-0.05062366218191886,0.2499788075854971
562000,1,7,6.438,0.01763835616438356,VEV_5300,5300,5231.5,41.0,0.0,41.0,1.0130937589601452,0.013008776719111133,-0.013008776719111256,0.2508462284928653
22000,2,6,5.978,0.016378082191780823,VEV_5100,5100,5271.5,182.5,171.5,11.0,0.9674665654936925,-0.03307441230458723,0.03307441230458726,0.23703019785281162
448000,2,6,5.552,0.015210958904109588,VEV_6000,6000,5246.0,0.5,0.0,0.5,1.1437285550895921,0.13429358778337314,-0.1342935877833731,0.4263997336299613
774000,2,6,5.226,0.014317808219178082,VEV_5300,5300,5233.5,34.5,0.0,34.5,1.0127066017005828,0.012626550245274717,-0.012626550245274707,0.24730971464527973
660000,2,6,5.34,0.014630136986301369,VEV_5500,5500,5257.5,5.5,0.0,5.5,1.0461245839277222,0.04509246364370737,-0.04509246364370742,0.25725149212945075
870000,1,7,6.13,0.016794520547945207,VEV_5200,5200,5246.5,91.5,46.5,45.0,0.9911369484418183,-0.00890256202844701,0.008902562028446923,0.24310598333596553
588000,2,6,5.412,0.014827397260273972,VEV_5100,5100,5213.5,131.5,113.5,18.0,0.9782295962405294,-0.02201087551723066,0.022010875517230643,0.23112039883329286
828000,2,6,5.172,0.014169863013698629,VEV_4500,4500,5253.0,753.0,753.0,0.0,0.8566533409480297,-0.1547219451955504,0.1547219451955504,
894000,2,6,5.106,0.01398904109589041,VEV_4500,4500,5274.5,775.0,774.5,0.5,0.8531614371030429,-0.15880649136345235,0.15880649136345232,0.5242598821202483
34000,0,8,7.966,0.021824657534246575,VEV_6500,6500,5228.5,0.5,0.0,0.5,1.2431863823276275,0.21767774684508506,-0.21767774684508506,0.5459617320720839
36000,2,6,5.964,0.01633972602739726,VEV_5000,5000,5265.5,270.0,265.5,4.5,0.9495774380400722,-0.051738195404414385,0.05173819540441437,0.26146151416157903
6000,0,8,7.994,0.0219013698630137,VEV_6000,6000,5239.5,0.5,0.0,0.5,1.145147437732608,0.1355333952951957,-0.13553339529519573,0.3582935307586066
416000,1,7,6.584,0.01803835616438356,VEV_4500,4500,5233.5,733.0,733.5,-0.5,0.8598452278589854,-0.15100287353652733,0.15100287353652742,
212000,2,6,5.788,0.015857534246575343,VEV_5200,5200,5267.5,103.5,67.5,36.0,0.9871855719031799,-0.012897241108825348,0.01289724110882544,0.24411669217464138
426000,1,7,6.574,0.01801095890410959,VEV_6500,6500,5232.5,0.5,0.0,0.5,1.2422360248447204,0.2169130015635736,-0.21691300156357363,0.5990700072704294
316000,2,6,5.684,0.015572602739726028,VEV_4000,4000,5275.5,1275.5,1275.5,0.0,0.7582219694815657,-0.27677910048011917,0.27677910048011917,
12000,0,8,7.988,0.021884931506849316,VEV_5300,5300,5237.5,48.0,0.0,48.0,1.0119331742243436,0.011862535309819948,-0.011862535309820057,0.24169849637817528
966000,2,6,5.034,0.013791780821917808,VEV_4500,4500,5264.0,764.0,764.0,0.0,0.8548632218844985,-0.156813797246742,0.15681379724674202,
640000,2,6,5.36,0.014684931506849316,VEV_4000,4000,5246.5,1246.5,1246.5,0.0,0.7624130372629372,-0.27126682649593803,0.2712668264959381,
102000,1,7,6.898,0.0188986301369863,VEV_5400,5400,5244.0,16.0,0.0,16.0,1.0297482837528604,0.029314387668775307,-0.029314387668775255,0.229613936533467
466000,1,7,6.534,0.0179013698630137,VEV_6000,6000,5254.0,0.5,0.0,0.5,1.1419870574800153,0.13276977796470693,-0.13276977796470685,0.3890527051382494
150000,1,7,6.85,0.01876712328767123,VEV_5000,5000,5267.0,271.5,267.0,4.5,0.9493070058857034,-0.05202302806715197,0.05202302806715181,0.2450094402445859
320000,1,7,6.68,0.018301369863013697,VEV_5400,5400,5243.0,15.5,0.0,15.5,1.029944688155636,0.029505099979832885,-0.029505099979832923,0.2315991268557029
368000,2,6,5.632,0.01543013698630137,VEV_6500,6500,5260.0,0.5,0.0,0.5,1.2357414448669202,0.21167115015197294,-0.21167115015197296,0.6329998185832458
88000,0,8,7.912,0.021676712328767122,VEV_5200,5200,5236.5,91.5,36.5,55.0,0.9930296954072376,-0.006994710643681729,0.006994710643681646,0.23419799930752805
500000,2,6,5.5,0.015068493150684932,VEV_4500,4500,5245.5,746.0,745.5,0.5,0.8578781812982557,-0.1532931694131291,0.15329316941312907,0.4896535112020114
570000,0,8,7.43,0.020356164383561644,VEV_5100,5100,5249.5,170.5,149.5,21.0,0.9715210972473569,-0.028892294242578814,0.02889229424257882,0.24623720651842046
902000,2,6,5.098,0.013967123287671232,VEV_6500,6500,5283.0,0.5,0.0,0.5,1.2303615370054892,0.20730805871941257,-0.2073080587194126,0.6528557115017335
580000,0,8,7.42,0.02032876712328767,VEV_4000,4000,5244.5,1244.5,1244.5,0.0,0.7627037849175327,-0.27088554729963094,0.270885547299631,
358000,0,8,7.642,0.020936986301369864,VEV_5500,5500,5277.0,11.5,0.0,11.5,1.0422588592003033,0.04139033781489448,-0.04139033781489443,0.245340510911279
190000,1,7,6.81,0.01865753424657534,VEV_5500,5500,5238.5,6.5,0.0,6.5,1.0499188699055073,0.04871289442754268,-0.04871289442754269,0.2515277879277705
306000,0,8,7.694,0.02107945205479452,VEV_5400,5400,5252.5,20.5,0.0,20.5,1.028081865778201,0.027694799833210344,-0.027694799833210246,0.23094823314735777
738000,0,8,7.2620000000000005,0.019895890410958905,VEV_5400,5400,5266.5,20.5,0.0,20.5,1.0253489034463117,0.02503294827576922,-0.025032948275769105,0.2238647753824989
550000,1,7,6.45,0.01767123287671233,VEV_5300,5300,5234.0,42.0,0.0,42.0,1.0126098586167367,0.012531016450122005,-0.012531016450122055,0.25102643832751315
494000,2,6,5.506,0.015084931506849315,VEV_5000,5000,5241.5,245.0,241.5,3.5,0.9539254030334828,-0.04716980447638987,0.04716980447638993,0.23992651193422157
48000,1,7,6.952,0.019046575342465753,VEV_5500,5500,5244.5,7.5,0.0,7.5,1.0487177042616074,0.04756818381890368,-0.04756818381890366,0.2532912085415836
864000,1,7,6.136,0.01681095890410959,VEV_5300,5300,5254.5,47.5,0.0,47.5,1.008659244457132,0.008621968234562087,-0.008621968234562042,0.24852291934523063
666000,1,7,6.334,0.017353424657534245,VEV_6000,6000,5220.0,0.5,0.0,0.5,1.1494252873563218,0.1392620673335076,-0.13926206733350766,0.4124372325475508
306000,2,6,5.694,0.0156,VEV_4500,4500,5271.5,772.0,771.5,0.5,0.8536469695532581,-0.15823755525859315,0.1582375552585933,0.49488584658474305
548000,1,7,6.452,0.017676712328767122,VEV_5500,5500,5234.5,5.5,0.0,5.5,1.050721176807718,0.049476763461152665,-0.04947676346115262,0.25143550032310824
286000,2,6,5.714,0.015654794520547945,VEV_5000,5000,5279.5,281.5,279.5,2.0,0.9470593806231651,-0.05439348383033163,0.0543934838303317,0.23712897195975433
224000,1,7,6.776,0.018564383561643836,VEV_5200,5200,5247.5,95.5,47.5,48.0,0.9909480705097665,-0.009093147125269365,0.009093147125269409,0.2436186257447745
922000,1,7,6.078,0.01665205479452055,VEV_5100,5100,5273.5,183.5,173.5,10.0,0.967099649189343,-0.03345373900425173,0.033453739004251706,0.22995437930829843
784000,0,8,7.216,0.01976986301369863,VEV_5300,5300,5244.5,47.0,0.0,47.0,1.0105825150157308,0.01052691213855467,-0.010526912138554655,0.24124536119450846
