timestamp,buyer,seller,symbol,currency,price,quantity,day,product,mid,bid1,ask1,book_spread,aggr,spr_b,hour_b,agg_party,agg_role,fwd_5_sym,fwd_5_ex,fwd_20_sym,fwd_20_ex,fwd_100_sym,fwd_100_ex,cell_n,cell_mean_fwd20,resid20
627400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5246.0,7,2,VELVETFRUIT_EXTRACT,5243.5,5241,5246,5,buy_aggr,mid,h8_15,Mark 55,buyer,4.0,4.0,0.0,0.0,3.0,3.0,328,0.5746951219512195,-0.5746951219512195
629200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5243.0,5,2,VELVETFRUIT_EXTRACT,5246.0,5243,5249,6,sell_aggr,mid,h8_15,Mark 55,seller,-1.5,-1.5,-1.5,-1.5,2.5,2.5,249,-0.09839357429718876,-1.4016064257028114
630700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10010.0,3,2,HYDROGEL_PACK,10018.0,10010,10026,16,sell_aggr,wide,h8_15,Mark 38,seller,-2.0,1.0,-13.0,3.0,-12.0,0.0,496,0.23387096774193547,-13.233870967741936
631400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10002.0,3,2,HYDROGEL_PACK,10010.0,10002,10018,16,sell_aggr,wide,h8_15,Mark 38,seller,3.0,-2.0,-2.0,1.0,-3.0,0.0,496,0.23387096774193547,-2.2338709677419355
633100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10017.0,6,2,HYDROGEL_PACK,10009.0,10001,10017,16,buy_aggr,wide,h8_15,Mark 38,buyer,1.0,-2.0,-2.0,-1.0,14.0,-3.0,507,-0.3530571992110454,-1.6469428007889546
634300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10009.0,4,2,HYDROGEL_PACK,10001.0,9993,10009,16,buy_aggr,wide,h8_15,Mark 38,buyer,2.0,2.0,3.0,4.0,22.0,4.0,507,-0.3530571992110454,3.3530571992110456
634400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5245.0,5,2,VELVETFRUIT_EXTRACT,5242.0,5239,5245,6,buy_aggr,mid,h8_15,Mark 55,buyer,2.5,2.5,3.5,3.5,2.5,2.5,244,0.006147540983606557,3.4938524590163933
635100,Mark 14,Mark 38,VEV_4000,XIRECS,1235.0,3,2,VEV_4000,1245.5,1235,1256,21,sell_aggr,wide,h8_15,Mark 38,seller,2.0,2.0,-1.0,-1.0,0.0,0.0,232,-0.1788793103448276,-0.8211206896551724
637900,Mark 38,Mark 14,VEV_4000,XIRECS,1256.0,3,2,VEV_4000,1245.5,1235,1256,21,buy_aggr,wide,h8_15,Mark 38,buyer,1.0,1.0,1.5,1.5,0.0,-0.5,207,0.18840579710144928,1.3115942028985508
640000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10001.0,2,2,HYDROGEL_PACK,10009.0,10001,10017,16,sell_aggr,wide,h16_23,Mark 38,seller,4.0,-3.0,1.0,-1.0,28.0,-4.0,496,0.23387096774193547,0.7661290322580645
641500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5248.0,5,2,VELVETFRUIT_EXTRACT,5245.5,5243,5248,5,buy_aggr,mid,h16_23,Mark 55,buyer,0.0,0.0,-3.0,-3.0,1.0,1.0,328,0.5746951219512195,-3.5746951219512195
642400,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,2,2,VEV_5400,11.5,11,12,1,sell_aggr,tight,h16_23,Mark 22,seller,-1.0,-2.0,0.0,1.0,0.0,1.0,263,0.039923954372623575,-0.039923954372623575
642400,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,2,VEV_5500,4.5,4,5,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,-2.0,0.0,1.0,0.0,1.0,299,0.02508361204013378,-0.02508361204013378
642400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,-2.0,0.0,1.0,0.0,1.0,317,0.0,0.0
642400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,-2.0,0.0,1.0,0.0,1.0,317,0.0,0.0
643000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5239.0,6,2,VELVETFRUIT_EXTRACT,5241.5,5239,5244,5,sell_aggr,mid,h16_23,Mark 55,seller,1.0,1.0,4.0,4.0,5.0,5.0,302,-0.2947019867549669,4.2947019867549665
643300,Mark 38,Mark 14,VEV_4000,XIRECS,1252.0,1,2,VEV_4000,1241.5,1231,1252,21,buy_aggr,wide,h16_23,Mark 38,buyer,1.5,1.5,2.5,2.5,8.0,8.0,207,0.18840579710144928,2.3115942028985508
644500,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,4,2,VEV_5400,11.5,11,12,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,-0.5,0.5,2.0,1.0,6.5,263,0.039923954372623575,0.4600760456273764
644500,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,2,VEV_5500,4.5,4,5,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,-0.5,0.0,2.0,0.0,6.5,299,0.02508361204013378,-0.02508361204013378
644500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,-0.5,0.0,2.0,0.0,6.5,317,0.0,0.0
644500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,-0.5,0.0,2.0,0.0,6.5,317,0.0,0.0
645000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10016.0,4,2,HYDROGEL_PACK,10024.0,10016,10032,16,sell_aggr,wide,h16_23,Mark 38,seller,5.0,-1.5,16.0,4.0,7.0,4.5,496,0.23387096774193547,15.766129032258064
648700,Mark 14,Mark 38,VEV_4000,XIRECS,1235.0,3,2,VEV_4000,1245.0,1235,1255,20,sell_aggr,wide,h16_23,Mark 38,seller,-2.0,-2.0,-1.5,-1.5,6.5,6.5,232,-0.1788793103448276,-1.3211206896551724
650000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10029.0,4,2,HYDROGEL_PACK,10037.0,10029,10045,16,sell_aggr,wide,h16_23,Mark 38,seller,8.0,2.0,2.5,0.0,3.0,15.0,496,0.23387096774193547,2.2661290322580645
650200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5246.0,6,2,VELVETFRUIT_EXTRACT,5243.5,5241,5246,5,buy_aggr,mid,h16_23,Mark 55,buyer,0.0,0.0,-0.5,-0.5,14.0,14.0,244,0.006147540983606557,-0.5061475409836066
650600,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5244.0,8,2,VELVETFRUIT_EXTRACT,5243.0,5242,5244,2,buy_aggr,tight,h16_23,Mark 67,buyer,-3.5,-3.5,4.5,4.5,14.5,14.5,89,1.6348314606741574,2.8651685393258424
651300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5247.0,8,2,VELVETFRUIT_EXTRACT,5244.5,5242,5247,5,buy_aggr,mid,h16_23,Mark 55,buyer,0.0,0.0,5.0,5.0,6.5,6.5,244,0.006147540983606557,4.993852459016393
653800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5252.0,5,2,VELVETFRUIT_EXTRACT,5249.5,5247,5252,5,buy_aggr,mid,h16_23,Mark 55,buyer,2.0,2.0,3.0,3.0,2.0,2.0,328,0.5746951219512195,2.4253048780487805
655500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10024.0,3,2,HYDROGEL_PACK,10032.5,10024,10041,17,sell_aggr,wide,h16_23,Mark 38,seller,1.5,2.0,5.5,-1.0,-8.5,3.5,496,0.23387096774193547,5.266129032258065
656600,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5253.0,8,2,VELVETFRUIT_EXTRACT,5252.0,5251,5253,2,buy_aggr,tight,h16_23,Mark 67,buyer,0.5,0.5,0.0,0.0,2.5,2.5,75,2.026666666666667,-2.026666666666667
658100,Mark 38,Mark 14,VEV_4000,XIRECS,1263.0,3,2,VEV_4000,1252.5,1242,1263,21,buy_aggr,wide,h16_23,Mark 38,buyer,-1.0,0.0,4.0,4.5,9.0,9.5,207,0.18840579710144928,3.8115942028985508
658300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5249.0,3,2,VELVETFRUIT_EXTRACT,5251.5,5249,5254,5,sell_aggr,mid,h16_23,Mark 55,seller,-1.0,-1.0,6.0,6.0,9.0,9.0,302,-0.2947019867549669,6.2947019867549665
659500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10046.0,5,2,HYDROGEL_PACK,10038.0,10030,10046,16,buy_aggr,wide,h16_23,Mark 38,buyer,2.0,1.0,-3.0,-6.0,-8.0,6.5,507,-0.3530571992110454,-2.6469428007889544
659800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5256.0,6,2,VELVETFRUIT_EXTRACT,5257.0,5256,5258,2,sell_aggr,tight,h16_23,Mark 55,seller,0.5,0.5,-6.5,-6.5,6.5,6.5,11,2.3636363636363638,-8.863636363636363
661900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10024.0,6,2,HYDROGEL_PACK,10032.0,10024,10040,16,sell_aggr,wide,h16_23,Mark 38,seller,2.0,-1.0,-1.0,1.0,-22.0,13.5,496,0.23387096774193547,-1.2338709677419355
662600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5251.0,6,2,VELVETFRUIT_EXTRACT,5248.0,5245,5251,6,buy_aggr,mid,h16_23,Mark 55,buyer,0.0,0.0,5.5,5.5,20.5,20.5,244,0.006147540983606557,5.493852459016393
663000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10025.0,2,2,HYDROGEL_PACK,10033.0,10025,10041,16,sell_aggr,wide,h16_23,Mark 38,seller,3.0,4.5,-6.0,10.0,-25.0,25.5,496,0.23387096774193547,-6.233870967741935
666500,Mark 14,Mark 22,VEV_5200,XIRECS,91.0,2,2,VEV_5200,92.0,91,93,2,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.0,3.0,5.5,9.5,14.5,33,0.015151515151515152,2.984848484848485
666500,Mark 01,Mark 22,VEV_5300,XIRECS,42.0,2,2,VEV_5300,43.0,42,44,2,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.0,1.5,5.5,6.0,14.5,132,-0.12121212121212122,1.621212121212121
666500,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,2,2,VEV_5400,13.0,12,14,2,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.0,0.5,5.5,2.5,14.5,263,0.039923954372623575,0.4600760456273764
666500,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,2,VEV_5500,4.5,4,5,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.0,1.0,5.5,1.5,14.5,299,0.02508361204013378,0.9749163879598662
666500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.0,0.0,5.5,0.0,14.5,317,0.0,0.0
666500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.0,0.0,5.5,0.0,14.5,317,0.0,0.0
667800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5262.0,5,2,VELVETFRUIT_EXTRACT,5259.5,5257,5262,5,buy_aggr,mid,h16_23,Mark 55,buyer,1.0,1.0,4.0,4.0,7.5,7.5,244,0.006147540983606557,3.9938524590163933
669900,Mark 38,Mark 14,VEV_4000,XIRECS,1275.0,3,2,VEV_4000,1264.5,1254,1275,21,buy_aggr,wide,h16_23,Mark 38,buyer,0.0,0.0,0.5,0.5,12.0,12.0,207,0.18840579710144928,0.3115942028985507
672600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5271.0,3,2,VELVETFRUIT_EXTRACT,5268.5,5266,5271,5,buy_aggr,mid,h16_23,Mark 55,buyer,6.0,6.0,2.0,2.0,10.0,10.0,328,0.5746951219512195,1.4253048780487805
672800,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5271.0,10,2,VELVETFRUIT_EXTRACT,5270.0,5269,5271,2,buy_aggr,tight,h16_23,Mark 67,buyer,2.5,2.5,2.0,2.0,10.5,10.5,89,1.6348314606741574,0.3651685393258426
673000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5270.0,5,2,VELVETFRUIT_EXTRACT,5273.0,5270,5276,6,sell_aggr,mid,h16_23,Mark 55,seller,-0.5,-0.5,-0.5,-0.5,7.5,7.5,249,-0.09839357429718876,-0.40160642570281124
673600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5275.0,6,2,VELVETFRUIT_EXTRACT,5272.5,5270,5275,5,buy_aggr,mid,h16_23,Mark 55,buyer,0.0,0.0,-3.0,-3.0,8.0,8.0,244,0.006147540983606557,-3.0061475409836067
674000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10015.0,2,2,HYDROGEL_PACK,10007.0,9999,10015,16,buy_aggr,wide,h16_23,Mark 38,buyer,-1.0,-2.0,-3.0,-3.5,-6.0,10.0,507,-0.3530571992110454,-2.6469428007889544
674400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10012.0,4,2,HYDROGEL_PACK,10004.0,9996,10012,16,buy_aggr,wide,h16_23,Mark 38,buyer,2.0,4.0,9.0,1.0,-2.0,8.0,507,-0.3530571992110454,9.353057199211046
675300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10017.0,2,2,HYDROGEL_PACK,10009.0,10001,10017,16,buy_aggr,wide,h16_23,Mark 38,buyer,-2.0,-2.0,1.0,-2.0,-8.0,7.0,507,-0.3530571992110454,1.3530571992110454
675600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10018.0,3,2,HYDROGEL_PACK,10010.0,10002,10018,16,buy_aggr,wide,h16_23,Mark 38,buyer,-5.0,0.0,-6.0,-5.0,-9.0,7.0,507,-0.3530571992110454,-5.646942800788954
675600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5272.0,7,2,VELVETFRUIT_EXTRACT,5269.5,5267,5272,5,buy_aggr,mid,h16_23,Mark 55,buyer,0.0,0.0,-5.0,-5.0,7.0,7.0,328,0.5746951219512195,-5.574695121951219
676600,Mark 38,Mark 14,VEV_4000,XIRECS,1279.0,2,2,VEV_4000,1268.5,1258,1279,21,buy_aggr,wide,h16_23,Mark 38,buyer,1.0,1.0,3.5,3.0,5.5,6.0,207,0.18840579710144928,3.3115942028985508
678700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10013.0,6,2,HYDROGEL_PACK,10005.0,9997,10013,16,buy_aggr,wide,h16_23,Mark 38,buyer,-12.0,0.5,-4.0,2.5,8.0,2.5,507,-0.3530571992110454,-3.6469428007889544
679000,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5273.0,5,2,VELVETFRUIT_EXTRACT,5272.0,5271,5273,2,buy_aggr,tight,h16_23,Mark 67,buyer,4.5,4.5,5.0,5.0,3.5,3.5,75,2.026666666666667,2.973333333333333
681000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10010.0,5,2,HYDROGEL_PACK,10002.0,9994,10010,16,buy_aggr,wide,h16_23,Mark 38,buyer,8.0,1.0,7.0,3.5,-3.0,-3.5,507,-0.3530571992110454,7.353057199211046
682800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5283.0,6,2,VELVETFRUIT_EXTRACT,5280.5,5278,5283,5,buy_aggr,mid,h16_23,Mark 55,buyer,0.0,0.0,-6.0,-6.0,-9.0,-9.0,328,0.5746951219512195,-6.574695121951219
683900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5283.0,3,2,VELVETFRUIT_EXTRACT,5280.5,5278,5283,5,buy_aggr,mid,h16_23,Mark 55,buyer,-3.0,-3.0,-5.0,-5.0,-12.0,-12.0,244,0.006147540983606557,-5.006147540983607
684500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5273.0,7,2,VELVETFRUIT_EXTRACT,5275.5,5273,5278,5,sell_aggr,mid,h16_23,Mark 55,seller,-1.0,-1.0,-1.0,-1.0,-7.5,-7.5,249,-0.09839357429718876,-0.9016064257028112
686100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9996.0,6,2,HYDROGEL_PACK,10004.0,9996,10012,16,sell_aggr,wide,h16_23,Mark 38,seller,6.0,-0.5,6.0,-3.5,2.0,-6.5,496,0.23387096774193547,5.766129032258065
686400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5274.0,8,2,VELVETFRUIT_EXTRACT,5276.5,5274,5279,5,sell_aggr,mid,h16_23,Mark 55,seller,-2.0,-2.0,-3.0,-3.0,-7.0,-7.0,249,-0.09839357429718876,-2.9016064257028114
686700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10016.0,5,2,HYDROGEL_PACK,10008.0,10000,10016,16,buy_aggr,wide,h16_23,Mark 38,buyer,-5.0,-3.0,5.0,1.0,5.0,-4.5,507,-0.3530571992110454,5.353057199211046
687700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5269.0,7,2,VELVETFRUIT_EXTRACT,5270.0,5269,5271,2,sell_aggr,tight,h16_23,Mark 55,seller,2.5,2.5,5.5,5.5,3.5,3.5,11,2.3636363636363638,3.1363636363636362
687700,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5271.0,5,2,VELVETFRUIT_EXTRACT,5270.0,5269,5271,2,buy_aggr,tight,h16_23,Mark 67,buyer,2.5,2.5,5.5,5.5,3.5,3.5,75,2.026666666666667,3.473333333333333
688500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5272.0,3,2,VELVETFRUIT_EXTRACT,5274.5,5272,5277,5,sell_aggr,mid,h16_23,Mark 55,seller,1.0,1.0,-1.0,-1.0,-2.0,-2.0,249,-0.09839357429718876,-0.9016064257028112
688600,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,2,2,VEV_5400,16.5,16,17,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,1.0,-0.5,-2.0,-0.5,-2.0,263,0.039923954372623575,-0.5399239543726235
688600,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,2,2,VEV_5500,6.5,6,7,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,1.0,0.0,-2.0,0.0,-2.0,299,0.02508361204013378,-0.02508361204013378
688600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,1.0,0.0,-2.0,0.0,-2.0,317,0.0,0.0
688600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,1.0,0.0,-2.0,0.0,-2.0,317,0.0,0.0
689700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9997.0,5,2,HYDROGEL_PACK,10005.0,9997,10013,16,sell_aggr,wide,h16_23,Mark 38,seller,-1.0,-1.5,-7.0,-7.5,2.0,-5.0,496,0.23387096774193547,-7.233870967741935
690500,Mark 14,Mark 38,VEV_4000,XIRECS,1263.0,1,2,VEV_4000,1273.5,1263,1284,21,sell_aggr,wide,h16_23,Mark 38,seller,0.0,0.0,-3.0,-3.0,-8.5,-10.5,232,-0.1788793103448276,-2.8211206896551726
690600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5275.0,5,2,VELVETFRUIT_EXTRACT,5272.5,5270,5275,5,buy_aggr,mid,h16_23,Mark 55,buyer,-1.0,-1.0,-3.0,-3.0,-7.0,-7.0,328,0.5746951219512195,-3.5746951219512195
690800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9990.0,5,2,HYDROGEL_PACK,9998.0,9990,10006,16,sell_aggr,wide,h16_23,Mark 38,seller,-1.0,-2.5,10.0,-2.0,12.0,-8.0,496,0.23387096774193547,9.766129032258064
691100,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,5,2,VEV_5400,15.5,15,16,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,-1.0,0.5,1.0,-1.0,-6.0,263,0.039923954372623575,0.4600760456273764
691100,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,2,VEV_5500,6.5,6,7,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,-1.0,0.0,1.0,-1.0,-6.0,299,0.02508361204013378,-0.02508361204013378
691100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,-1.0,0.0,1.0,0.0,-6.0,317,0.0,0.0
691100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,-1.0,0.0,1.0,0.0,-6.0,317,0.0,0.0
691200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5271.0,7,2,VELVETFRUIT_EXTRACT,5273.5,5271,5276,5,sell_aggr,mid,h16_23,Mark 55,seller,-5.5,-5.5,-1.0,-1.0,-6.0,-6.0,302,-0.2947019867549669,-0.705298013245033
691600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9990.0,5,2,HYDROGEL_PACK,9998.0,9990,10006,16,sell_aggr,wide,h16_23,Mark 38,seller,5.0,-1.0,4.0,0.0,23.0,-9.0,496,0.23387096774193547,3.7661290322580645
692000,Mark 38,Mark 14,VEV_4000,XIRECS,1282.0,1,2,VEV_4000,1271.5,1261,1282,21,buy_aggr,wide,h16_23,Mark 38,buyer,-1.0,-1.0,-2.5,-2.5,-10.0,-10.0,207,0.18840579710144928,-2.6884057971014492
692100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5272.0,8,2,VELVETFRUIT_EXTRACT,5269.5,5267,5272,5,buy_aggr,mid,h16_23,Mark 55,buyer,0.0,0.0,-2.0,-2.0,-7.0,-7.0,328,0.5746951219512195,-2.5746951219512195
692500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5268.0,6,2,VELVETFRUIT_EXTRACT,5270.5,5268,5273,5,sell_aggr,mid,h16_23,Mark 55,seller,3.0,3.0,-2.5,-2.5,-7.0,-7.0,249,-0.09839357429718876,-2.4016064257028114
693900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5271.0,3,2,VELVETFRUIT_EXTRACT,5268.5,5266,5271,5,buy_aggr,mid,h16_23,Mark 55,buyer,0.0,0.0,-3.0,-3.0,-6.0,-6.0,328,0.5746951219512195,-3.5746951219512195
694400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5271.0,3,2,VELVETFRUIT_EXTRACT,5268.5,5266,5271,5,buy_aggr,mid,h16_23,Mark 55,buyer,0.0,0.0,1.0,1.0,-6.0,-6.0,328,0.5746951219512195,0.4253048780487805
694500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10016.0,4,2,HYDROGEL_PACK,10008.0,10000,10016,16,buy_aggr,wide,h16_23,Mark 38,buyer,4.5,-0.5,3.0,2.0,8.0,-5.5,507,-0.3530571992110454,3.3530571992110456
695800,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,2,VEV_5500,5.5,5,6,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.5,1.0,6.0,0.0,-5.0,299,0.02508361204013378,0.9749163879598662
695800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.5,0.0,6.0,0.0,-5.0,317,0.0,0.0
695800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.5,0.0,6.0,0.0,-5.0,317,0.0,0.0
696000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10016.0,2,2,HYDROGEL_PACK,10008.0,10000,10016,16,buy_aggr,wide,h16_23,Mark 38,buyer,3.0,2.5,-10.0,7.5,16.0,-4.0,507,-0.3530571992110454,-9.646942800788954
697000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10017.0,4,2,HYDROGEL_PACK,10009.0,10001,10017,16,buy_aggr,wide,h16_23,Mark 38,buyer,1.0,3.0,-3.0,1.5,14.0,-6.0,507,-0.3530571992110454,-2.6469428007889544
697400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10018.0,2,2,HYDROGEL_PACK,10010.0,10002,10018,16,buy_aggr,wide,h16_23,Mark 38,buyer,-9.0,0.0,-1.0,-2.0,15.0,-14.5,507,-0.3530571992110454,-0.6469428007889546
698800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9999.0,2,2,HYDROGEL_PACK,10007.0,9999,10015,16,sell_aggr,wide,h16_23,Mark 38,seller,1.0,1.0,3.0,-6.0,14.0,-8.0,496,0.23387096774193547,2.7661290322580645
699800,Mark 14,Mark 38,VEV_4000,XIRECS,1260.0,3,2,VEV_4000,1270.5,1260,1281,21,sell_aggr,wide,h16_23,Mark 38,seller,-3.5,-3.5,-11.0,-11.0,-11.0,-11.0,232,-0.1788793103448276,-10.821120689655173
700500,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5264.0,10,2,VELVETFRUIT_EXTRACT,5263.0,5262,5264,2,buy_aggr,tight,h16_23,Mark 67,buyer,2.5,2.5,0.5,0.5,-5.5,-5.5,75,2.026666666666667,-1.5266666666666668
701000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5263.0,4,2,VELVETFRUIT_EXTRACT,5265.5,5263,5268,5,sell_aggr,mid,h16_23,Mark 55,seller,-2.0,-2.0,-0.5,-0.5,-6.0,-6.0,302,-0.2947019867549669,-0.2052980132450331
702100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5265.0,5,2,VELVETFRUIT_EXTRACT,5262.5,5260,5265,5,buy_aggr,mid,h16_23,Mark 55,buyer,1.0,1.0,2.0,2.0,-8.0,-8.0,328,0.5746951219512195,1.4253048780487805
702200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5260.0,3,2,VELVETFRUIT_EXTRACT,5262.5,5260,5265,5,sell_aggr,mid,h16_23,Mark 55,seller,0.5,0.5,1.0,1.0,-8.0,-8.0,302,-0.2947019867549669,1.294701986754967
704600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5265.0,8,2,VELVETFRUIT_EXTRACT,5262.5,5260,5265,5,buy_aggr,mid,h16_23,Mark 55,buyer,2.0,2.0,2.0,2.0,-15.5,-15.5,244,0.006147540983606557,1.9938524590163935
705100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5267.0,7,2,VELVETFRUIT_EXTRACT,5264.5,5262,5267,5,buy_aggr,mid,h16_23,Mark 55,buyer,-1.0,-1.0,-3.5,-3.5,-18.5,-18.5,244,0.006147540983606557,-3.5061475409836067
