timestamp,buyer,seller,symbol,currency,price,quantity,day,product,is_burst,n_trades,ex_mid,fwd20_ex
287600,Mark 01,Mark 22,VEV_5400,XIRECS,18.0,2,2,VEV_5400,True,4,5277.5,-1.5
287600,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,2,2,VEV_5500,True,4,5277.5,-1.5
287600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,4,5277.5,-1.5
287600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,4,5277.5,-1.5
289300,Mark 01,Mark 22,VEV_5400,XIRECS,17.0,2,2,VEV_5400,True,5,5273.5,-1.0
289300,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,2,2,VEV_5500,True,5,5273.5,-1.0
289300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,5,5273.5,-1.0
289300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,5,5273.5,-1.0
294600,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,2,2,VEV_5400,True,4,5268.0,4.5
294600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,4,5268.0,4.5
294600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,4,5268.0,4.5
316700,Mark 01,Mark 22,VEV_5400,XIRECS,17.0,3,2,VEV_5400,True,4,5275.5,-6.0
316700,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,3,2,VEV_5500,True,4,5275.5,-6.0
316700,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,VEV_6000,True,4,5275.5,-6.0
316700,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,VEV_6500,True,4,5275.5,-6.0
317500,Mark 01,Mark 22,VEV_5400,XIRECS,17.0,3,2,VEV_5400,True,4,5275.5,0.0
317500,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,3,2,VEV_5500,True,4,5275.5,0.0
317500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,VEV_6000,True,4,5275.5,0.0
317500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,VEV_6500,True,4,5275.5,0.0
320800,Mark 01,Mark 22,VEV_5300,XIRECS,52.0,5,2,VEV_5300,True,5,5274.5,1.0
320800,Mark 01,Mark 22,VEV_5400,XIRECS,17.0,5,2,VEV_5400,True,5,5274.5,1.0
320800,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,5,2,VEV_5500,True,5,5274.5,1.0
320800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,5,5274.5,1.0
320800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,5,5274.5,1.0
321600,Mark 01,Mark 22,VEV_5300,XIRECS,50.0,4,2,VEV_5300,True,5,5270.5,-0.5
321600,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,4,2,VEV_5400,True,5,5270.5,-0.5
321600,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,4,2,VEV_5500,True,5,5270.5,-0.5
321600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,5,5270.5,-0.5
321600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,5,5270.5,-0.5
341400,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,4,2,VEV_5400,True,4,5270.5,2.0
341400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,4,5270.5,2.0
341400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,4,5270.5,2.0
347800,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,4,2,VEV_5400,True,4,5265.0,-0.5
347800,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,4,2,VEV_5500,True,4,5265.0,-0.5
347800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,4,5265.0,-0.5
347800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,4,5265.0,-0.5
350700,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,4,2,VEV_5400,True,5,5263.0,-7.5
350700,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,4,2,VEV_5500,True,5,5263.0,-7.5
350700,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,5,5263.0,-7.5
350700,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,5,5263.0,-7.5
358500,Mark 01,Mark 22,VEV_5300,XIRECS,47.0,2,2,VEV_5300,True,5,5263.0,3.5
358500,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,2,2,VEV_5400,True,5,5263.0,3.5
358500,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,2,2,VEV_5500,True,5,5263.0,3.5
358500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,5,5263.0,3.5
358500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,5,5263.0,3.5
362600,Mark 01,Mark 22,VEV_5300,XIRECS,47.0,5,2,VEV_5300,True,4,5262.5,-4.0
362600,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,2,VEV_5500,True,4,5262.5,-4.0
362600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,4,5262.5,-4.0
362600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,4,5262.5,-4.0
365600,Mark 01,Mark 22,VEV_5300,XIRECS,45.0,4,2,VEV_5300,True,5,5258.5,2.0
365600,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,4,2,VEV_5400,True,5,5258.5,2.0
365600,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,2,VEV_5500,True,5,5258.5,2.0
365600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,5,5258.5,2.0
365600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,5,5258.5,2.0
373800,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,2,VEV_5500,True,3,5251.0,3.0
373800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,3,5251.0,3.0
373800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,3,5251.0,3.0
376300,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,5,2,VEV_5400,True,4,5254.5,-5.0
376300,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,2,VEV_5500,True,4,5254.5,-5.0
376300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,4,5254.5,-5.0
376300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,4,5254.5,-5.0
389000,Mark 01,Mark 22,VEV_5300,XIRECS,38.0,2,2,VEV_5300,True,5,5239.0,2.0
389000,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,2,2,VEV_5400,True,5,5239.0,2.0
389000,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,2,VEV_5500,True,5,5239.0,2.0
389000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,5,5239.0,2.0
389000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,5,5239.0,2.0
390300,Mark 01,Mark 22,VEV_5300,XIRECS,38.0,3,2,VEV_5300,True,5,5239.5,6.0
390300,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,3,2,VEV_5400,True,5,5239.5,6.0
390300,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,3,2,VEV_5500,True,5,5239.5,6.0
390300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,VEV_6000,True,5,5239.5,6.0
390300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,VEV_6500,True,5,5239.5,6.0
398200,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,2,2,VEV_5400,True,4,5234.0,1.0
398200,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,2,VEV_5500,True,4,5234.0,1.0
398200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,4,5234.0,1.0
398200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,4,5234.0,1.0
410200,Mark 01,Mark 22,VEV_5400,XIRECS,9.0,5,2,VEV_5400,True,4,5228.5,-5.0
410200,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,5,2,VEV_5500,True,4,5228.5,-5.0
410200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,4,5228.5,-5.0
410200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,4,5228.5,-5.0
414900,Mark 01,Mark 22,VEV_5300,XIRECS,34.0,3,2,VEV_5300,True,6,5226.5,9.0
414900,Mark 01,Mark 22,VEV_5400,XIRECS,9.0,3,2,VEV_5400,True,6,5226.5,9.0
414900,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,3,2,VEV_5500,True,6,5226.5,9.0
414900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,VEV_6000,True,6,5226.5,9.0
414900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,VEV_6500,True,6,5226.5,9.0
415500,Mark 01,Mark 22,VEV_5400,XIRECS,9.0,4,2,VEV_5400,True,4,5228.5,5.0
415500,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,4,2,VEV_5500,True,4,5228.5,5.0
415500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,4,5228.5,5.0
415500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,4,5228.5,5.0
423800,Mark 01,Mark 22,VEV_5300,XIRECS,36.0,5,2,VEV_5300,True,7,5232.5,5.0
423800,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,5,2,VEV_5400,True,7,5232.5,5.0
423800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,7,5232.5,5.0
423800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,7,5232.5,5.0
433100,Mark 01,Mark 22,VEV_5300,XIRECS,38.0,2,2,VEV_5300,True,6,5239.0,-1.5
433100,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,2,2,VEV_5400,True,6,5239.0,-1.5
433100,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,2,VEV_5500,True,6,5239.0,-1.5
433100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,6,5239.0,-1.5
433100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,6,5239.0,-1.5
443600,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,4,2,VEV_5400,True,5,5237.5,11.5
443600,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,2,VEV_5500,True,5,5237.5,11.5
443600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,5,5237.5,11.5
443600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,5,5237.5,11.5
456200,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,2,2,VEV_5400,True,5,5237.5,3.0
456200,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,2,VEV_5500,True,5,5237.5,3.0
456200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,5,5237.5,3.0
456200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,5,5237.5,3.0
461200,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,3,2,VEV_5400,True,5,5235.5,4.5
461200,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,3,2,VEV_5500,True,5,5235.5,4.5
461200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,VEV_6000,True,5,5235.5,4.5
461200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,VEV_6500,True,5,5235.5,4.5
483400,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,5,2,VEV_5400,True,6,5246.0,-3.5
483400,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,5,2,VEV_5500,True,6,5246.0,-3.5
483400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,6,5246.0,-3.5
483400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,6,5246.0,-3.5
495700,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,5,2,VEV_5400,True,5,5242.5,0.5
495700,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,5,2,VEV_5500,True,5,5242.5,0.5
495700,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,5,5242.5,0.5
495700,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,5,5242.5,0.5
501900,Mark 01,Mark 22,VEV_5300,XIRECS,38.0,3,2,VEV_5300,True,5,5242.0,-5.5
501900,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,3,2,VEV_5400,True,5,5242.0,-5.5
501900,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,3,2,VEV_5500,True,5,5242.0,-5.5
501900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,VEV_6000,True,5,5242.0,-5.5
501900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,VEV_6500,True,5,5242.0,-5.5
508800,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,5,2,VEV_5400,True,4,5235.5,-0.5
508800,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,5,2,VEV_5500,True,4,5235.5,-0.5
508800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,4,5235.5,-0.5
508800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,4,5235.5,-0.5
519600,Mark 01,Mark 22,VEV_5300,XIRECS,40.0,5,2,VEV_5300,True,6,5247.5,-2.0
519600,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,5,2,VEV_5400,True,6,5247.5,-2.0
519600,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,5,2,VEV_5500,True,6,5247.5,-2.0
519600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,6,5247.5,-2.0
519600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,6,5247.5,-2.0
548600,Mark 01,Mark 22,VEV_5300,XIRECS,36.0,2,2,VEV_5300,True,3,5238.0,-0.5
548600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,3,5238.0,-0.5
548600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,3,5238.0,-0.5
554600,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,5,2,VEV_5400,True,6,5242.5,-1.0
554600,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,5,2,VEV_5500,True,6,5242.5,-1.0
554600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,6,5242.5,-1.0
554600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,6,5242.5,-1.0
555700,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,3,2,VEV_5400,True,5,5241.5,-3.0
555700,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,3,2,VEV_5500,True,5,5241.5,-3.0
555700,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,VEV_6000,True,5,5241.5,-3.0
555700,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,VEV_6500,True,5,5241.5,-3.0
566700,Mark 01,Mark 22,VEV_5400,XIRECS,9.0,2,2,VEV_5400,True,4,5231.0,-1.0
566700,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,2,2,VEV_5500,True,4,5231.0,-1.0
566700,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,4,5231.0,-1.0
566700,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,4,5231.0,-1.0
575100,Mark 01,Mark 22,VEV_5400,XIRECS,9.0,4,2,VEV_5400,True,4,5231.5,-7.0
575100,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,4,2,VEV_5500,True,4,5231.5,-7.0
575100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,4,5231.5,-7.0
575100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,4,5231.5,-7.0
587100,Mark 01,Mark 22,VEV_5400,XIRECS,7.0,4,2,VEV_5400,True,5,5212.5,3.0
587100,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,4,2,VEV_5500,True,5,5212.5,3.0
587100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,5,5212.5,3.0
587100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,5,5212.5,3.0
588500,Mark 01,Mark 22,VEV_5300,XIRECS,28.0,4,2,VEV_5300,True,5,5214.5,-1.5
588500,Mark 01,Mark 22,VEV_5400,XIRECS,7.0,4,2,VEV_5400,True,5,5214.5,-1.5
588500,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,4,2,VEV_5500,True,5,5214.5,-1.5
588500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,5,5214.5,-1.5
588500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,5,5214.5,-1.5
593000,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,5,2,VEV_5400,True,4,5219.5,3.0
593000,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,5,2,VEV_5500,True,4,5219.5,3.0
593000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,4,5219.5,3.0
593000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,4,5219.5,3.0
604100,Mark 01,Mark 22,VEV_5300,XIRECS,38.0,2,2,VEV_5300,True,5,5243.5,7.0
604100,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,2,2,VEV_5400,True,5,5243.5,7.0
604100,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,2,VEV_5500,True,5,5243.5,7.0
604100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,5,5243.5,7.0
604100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,5,5243.5,7.0
622600,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,4,2,VEV_5400,True,4,5234.5,3.0
622600,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,4,2,VEV_5500,True,4,5234.5,3.0
622600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,4,5234.5,3.0
622600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,4,5234.5,3.0
642400,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,2,2,VEV_5400,True,4,5243.5,1.0
642400,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,2,VEV_5500,True,4,5243.5,1.0
642400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,4,5243.5,1.0
642400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,4,5243.5,1.0
644500,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,4,2,VEV_5400,True,4,5246.0,2.0
644500,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,2,VEV_5500,True,4,5246.0,2.0
644500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,4,5246.0,2.0
644500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,4,5246.0,2.0
666500,Mark 01,Mark 22,VEV_5300,XIRECS,42.0,2,2,VEV_5300,True,6,5255.0,5.5
666500,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,2,2,VEV_5400,True,6,5255.0,5.5
666500,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,2,VEV_5500,True,6,5255.0,5.5
666500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,6,5255.0,5.5
666500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,6,5255.0,5.5
688600,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,2,2,VEV_5400,True,4,5274.5,-2.0
688600,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,2,2,VEV_5500,True,4,5274.5,-2.0
688600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,4,5274.5,-2.0
688600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,4,5274.5,-2.0
691100,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,5,2,VEV_5400,True,4,5271.5,1.0
691100,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,2,VEV_5500,True,4,5271.5,1.0
691100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,4,5271.5,1.0
691100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,4,5271.5,1.0
695800,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,2,VEV_5500,True,3,5268.5,6.0
695800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,3,5268.5,6.0
695800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,3,5268.5,6.0
711900,Mark 01,Mark 22,VEV_5300,XIRECS,43.0,3,2,VEV_5300,True,5,5258.5,-7.0
711900,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,3,2,VEV_5400,True,5,5258.5,-7.0
711900,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,3,2,VEV_5500,True,5,5258.5,-7.0
711900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,VEV_6000,True,5,5258.5,-7.0
711900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,VEV_6500,True,5,5258.5,-7.0
726600,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,2,2,VEV_5400,True,4,5230.0,2.0
726600,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,2,2,VEV_5500,True,4,5230.0,2.0
726600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,4,5230.0,2.0
726600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,4,5230.0,2.0
733200,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,4,2,VEV_5400,True,4,5230.5,-1.5
733200,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,4,2,VEV_5500,True,4,5230.5,-1.5
733200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,4,5230.5,-1.5
733200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,4,5230.5,-1.5
748500,Mark 01,Mark 22,VEV_5300,XIRECS,28.0,2,2,VEV_5300,True,4,5214.5,1.0
748500,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,2,2,VEV_5500,True,4,5214.5,1.0
748500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,4,5214.5,1.0
748500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,4,5214.5,1.0
763500,Mark 01,Mark 22,VEV_5400,XIRECS,7.0,5,2,VEV_5400,True,4,5222.5,5.5
763500,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,5,2,VEV_5500,True,4,5222.5,5.5
763500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,True,4,5222.5,5.5
763500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,True,4,5222.5,5.5
764000,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,3,2,VEV_5400,True,5,5227.5,-2.0
764000,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,3,2,VEV_5500,True,5,5227.5,-2.0
764000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,VEV_6000,True,5,5227.5,-2.0
764000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,VEV_6500,True,5,5227.5,-2.0
779200,Mark 01,Mark 22,VEV_5300,XIRECS,37.0,4,2,VEV_5300,True,5,5243.5,-6.0
779200,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,4,2,VEV_5400,True,5,5243.5,-6.0
779200,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,4,2,VEV_5500,True,5,5243.5,-6.0
779200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,5,5243.5,-6.0
779200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,5,5243.5,-6.0
793900,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,2,2,VEV_5400,True,5,5242.0,-1.0
793900,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,2,2,VEV_5500,True,5,5242.0,-1.0
793900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,5,5242.0,-1.0
793900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,5,5242.0,-1.0
808800,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,4,2,VEV_5400,True,5,5260.0,-9.0
808800,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,2,VEV_5500,True,5,5260.0,-9.0
808800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,5,5260.0,-9.0
808800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,5,5260.0,-9.0
825900,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,2,2,VEV_5400,True,4,5256.5,-3.5
825900,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,2,VEV_5500,True,4,5256.5,-3.5
825900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,True,4,5256.5,-3.5
825900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,True,4,5256.5,-3.5
826400,Mark 01,Mark 22,VEV_5300,XIRECS,42.0,4,2,VEV_5300,True,5,5255.5,-0.5
826400,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,4,2,VEV_5400,True,5,5255.5,-0.5
826400,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,2,VEV_5500,True,5,5255.5,-0.5
826400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,5,5255.5,-0.5
826400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,True,5,5255.5,-0.5
836300,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,4,2,VEV_5400,True,5,5256.5,0.0
836300,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,2,VEV_5500,True,5,5256.5,0.0
836300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,True,5,5256.5,0.0
