timestamp,buyer,seller,symbol,currency,price,quantity,day,product,mid,bid1,ask1,book_spread,aggr,spr_b,hour_b,agg_party,agg_role,fwd_5_sym,fwd_5_ex,fwd_20_sym,fwd_20_ex,fwd_100_sym,fwd_100_ex
781100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5241.0,7,2,VELVETFRUIT_EXTRACT,5238.5,5236,5241,5,buy_aggr,mid,h0_7,Mark 55,buyer,-3.0,-3.0,-1.0,-1.0,5.0,5.0
781500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,7,2,VELVETFRUIT_EXTRACT,5237.5,5235,5240,5,sell_aggr,mid,h0_7,Mark 55,seller,-1.0,-1.0,3.0,3.0,7.0,7.0
781900,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,5,2,VELVETFRUIT_EXTRACT,5236.5,5235,5238,3,sell_aggr,mid,h0_7,Mark 55,seller,0.0,0.0,6.5,6.5,8.0,8.0
783400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5238.0,6,2,VELVETFRUIT_EXTRACT,5240.5,5238,5243,5,sell_aggr,mid,h0_7,Mark 55,seller,2.5,2.5,4.0,4.0,0.5,0.5
784000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10014.0,6,2,HYDROGEL_PACK,10022.0,10014,10030,16,sell_aggr,wide,h0_7,Mark 38,seller,4.5,1.0,0.0,1.0,-31.5,2.0
787000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5251.0,6,2,VELVETFRUIT_EXTRACT,5248.0,5245,5251,6,buy_aggr,mid,h0_7,Mark 55,buyer,-0.5,-0.5,-6.5,-6.5,-9.0,-9.0
787400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10012.0,5,2,HYDROGEL_PACK,10020.0,10012,10028,16,sell_aggr,wide,h0_7,Mark 38,seller,-1.0,-3.5,-14.0,-6.0,-36.0,-9.5
791700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5243.0,6,2,VELVETFRUIT_EXTRACT,5245.5,5243,5248,5,sell_aggr,mid,h0_7,Mark 55,seller,-2.0,-2.0,-3.0,-3.0,7.0,7.0
793900,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5243.0,5,2,VELVETFRUIT_EXTRACT,5242.0,5241,5243,2,buy_aggr,tight,h0_7,Mark 67,buyer,-0.5,-0.5,-1.0,-1.0,16.0,16.0
793900,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,2,2,VEV_5400,10.5,10,11,1,sell_aggr,tight,h0_7,Mark 22,seller,-0.5,-0.5,-0.5,-1.0,2.0,16.0
793900,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,2,2,VEV_5500,3.5,3,4,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,-0.5,0.0,-1.0,1.0,16.0
793900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,-0.5,0.0,-1.0,0.0,16.0
793900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,-0.5,0.0,-1.0,0.0,16.0
795400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9978.0,6,2,HYDROGEL_PACK,9986.0,9978,9994,16,sell_aggr,wide,h0_7,Mark 38,seller,5.0,1.5,-2.0,-1.0,25.5,17.0
796100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5245.0,5,2,VELVETFRUIT_EXTRACT,5242.5,5240,5245,5,buy_aggr,mid,h0_7,Mark 55,buyer,-1.5,-1.5,-4.0,-4.0,19.0,19.0
796600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5244.0,7,2,VELVETFRUIT_EXTRACT,5241.0,5238,5244,6,buy_aggr,mid,h0_7,Mark 55,buyer,-2.5,-2.5,-0.5,-0.5,23.0,23.0
796800,Mark 14,Mark 38,VEV_4000,XIRECS,1228.0,1,2,VEV_4000,1238.5,1228,1249,21,sell_aggr,wide,h0_7,Mark 38,seller,1.0,1.0,4.0,2.0,24.5,24.5
798800,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5241.0,12,2,VELVETFRUIT_EXTRACT,5240.5,5240,5241,1,buy_aggr,tight,h0_7,Mark 67,buyer,2.0,2.0,10.0,10.0,19.5,19.5
798900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5245.0,8,2,VELVETFRUIT_EXTRACT,5242.5,5240,5245,5,buy_aggr,mid,h0_7,Mark 55,buyer,1.0,1.0,10.0,10.0,17.0,17.0
800000,Mark 38,Mark 14,VEV_4000,XIRECS,1260.0,1,2,VEV_4000,1249.5,1239,1260,21,buy_aggr,wide,h8_15,Mark 38,buyer,2.0,2.0,5.0,5.0,4.0,5.0
802600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5252.0,7,2,VELVETFRUIT_EXTRACT,5254.5,5252,5257,5,sell_aggr,mid,h8_15,Mark 55,seller,0.0,0.0,3.0,3.0,-6.5,-6.5
802700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10014.0,4,2,HYDROGEL_PACK,10006.0,9998,10014,16,buy_aggr,wide,h8_15,Mark 38,buyer,0.0,-1.0,4.0,2.0,7.0,-7.0
803000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5257.0,3,2,VELVETFRUIT_EXTRACT,5254.0,5251,5257,6,buy_aggr,mid,h8_15,Mark 55,buyer,2.5,2.5,2.5,2.5,-11.0,-11.0
804500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10020.0,5,2,HYDROGEL_PACK,10012.0,10004,10020,16,buy_aggr,wide,h8_15,Mark 38,buyer,1.0,0.0,1.0,7.0,12.0,-12.0
805000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5259.0,3,2,VELVETFRUIT_EXTRACT,5256.5,5254,5259,5,buy_aggr,mid,h8_15,Mark 55,buyer,1.0,1.0,6.5,6.5,-14.0,-14.0
805600,Mark 14,Mark 38,VEV_4000,XIRECS,1246.0,2,2,VEV_4000,1256.5,1246,1267,21,sell_aggr,wide,h8_15,Mark 38,seller,5.0,5.0,4.0,4.0,-13.0,-13.0
807300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5263.0,6,2,VELVETFRUIT_EXTRACT,5260.5,5258,5263,5,buy_aggr,mid,h8_15,Mark 55,buyer,0.0,0.0,-5.0,-5.0,-16.0,-16.0
808200,Mark 14,Mark 38,VEV_4000,XIRECS,1253.0,2,2,VEV_4000,1263.5,1253,1274,21,sell_aggr,wide,h8_15,Mark 38,seller,-4.0,-4.0,-9.0,-8.5,-19.0,-19.0
808800,Mark 14,Mark 22,VEV_5300,XIRECS,44.0,4,2,VEV_5300,45.0,44,46,2,sell_aggr,tight,h8_15,Mark 22,seller,-2.0,-4.5,-3.0,-9.0,-6.0,-14.0
808800,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,4,2,VEV_5400,13.0,12,14,2,sell_aggr,tight,h8_15,Mark 22,seller,-1.0,-4.5,-1.5,-9.0,-2.5,-14.0
808800,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,2,VEV_5500,4.5,4,5,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-4.5,0.0,-9.0,-1.0,-14.0
808800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-4.5,0.0,-9.0,0.0,-14.0
808800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-4.5,0.0,-9.0,0.0,-14.0
809100,Mark 14,Mark 38,VEV_4000,XIRECS,1248.0,3,2,VEV_4000,1258.5,1248,1269,21,sell_aggr,wide,h8_15,Mark 38,seller,-5.0,-3.5,-6.0,-5.5,-10.0,-9.5
810000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5256.0,5,2,VELVETFRUIT_EXTRACT,5254.5,5253,5256,3,buy_aggr,mid,h8_15,Mark 55,buyer,2.5,2.5,-9.0,-9.0,-3.0,-3.0
810800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5250.0,5,2,VELVETFRUIT_EXTRACT,5251.0,5250,5252,2,sell_aggr,tight,h8_15,Mark 55,seller,1.0,1.0,-5.5,-5.5,2.0,2.0
812300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5245.0,8,2,VELVETFRUIT_EXTRACT,5247.5,5245,5250,5,sell_aggr,mid,h8_15,Mark 55,seller,-2.0,-2.0,-5.0,-5.0,5.0,5.0
812600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5251.0,5,2,VELVETFRUIT_EXTRACT,5248.0,5245,5251,6,buy_aggr,mid,h8_15,Mark 55,buyer,-5.5,-5.5,-4.5,-4.5,4.5,4.5
812700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10005.0,3,2,HYDROGEL_PACK,10013.0,10005,10021,16,sell_aggr,wide,h8_15,Mark 38,seller,2.0,-5.0,13.0,-4.0,21.0,6.0
813500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5240.0,4,2,VELVETFRUIT_EXTRACT,5242.5,5240,5245,5,sell_aggr,mid,h8_15,Mark 55,seller,1.0,1.0,2.0,2.0,9.0,9.0
815900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5246.0,3,2,VELVETFRUIT_EXTRACT,5243.5,5241,5246,5,buy_aggr,mid,h8_15,Mark 55,buyer,0.0,0.0,0.0,0.0,13.0,13.0
816800,Mark 38,Mark 14,VEV_4000,XIRECS,1253.0,3,2,VEV_4000,1242.5,1232,1253,21,buy_aggr,wide,h8_15,Mark 38,buyer,2.0,2.0,3.0,3.5,11.0,11.0
818600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10039.0,3,2,HYDROGEL_PACK,10031.0,10023,10039,16,buy_aggr,wide,h8_15,Mark 38,buyer,-2.0,2.0,-10.0,6.5,-4.0,8.5
819500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5248.0,7,2,VELVETFRUIT_EXTRACT,5251.0,5248,5254,6,sell_aggr,mid,h8_15,Mark 55,seller,0.5,0.5,4.5,4.5,1.5,1.5
819600,Mark 14,Mark 38,VEV_4000,XIRECS,1241.0,3,2,VEV_4000,1251.5,1241,1262,21,sell_aggr,wide,h8_15,Mark 38,seller,1.0,2.5,2.0,3.5,1.0,2.5
822500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5255.0,5,2,VELVETFRUIT_EXTRACT,5252.5,5250,5255,5,buy_aggr,mid,h8_15,Mark 55,buyer,1.0,1.0,2.0,2.0,3.0,3.0
823500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5254.0,8,2,VELVETFRUIT_EXTRACT,5251.5,5249,5254,5,buy_aggr,mid,h8_15,Mark 55,buyer,2.0,2.0,4.0,4.0,3.0,3.0
823600,Mark 14,Mark 38,VEV_4000,XIRECS,1241.0,3,2,VEV_4000,1251.5,1241,1262,21,sell_aggr,wide,h8_15,Mark 38,seller,2.0,2.0,5.0,5.0,3.0,3.0
824000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10027.0,4,2,HYDROGEL_PACK,10035.0,10027,10043,16,sell_aggr,wide,h8_15,Mark 38,seller,-1.0,1.0,-7.0,2.0,-10.0,2.5
825200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5256.0,4,2,VELVETFRUIT_EXTRACT,5253.5,5251,5256,5,buy_aggr,mid,h8_15,Mark 55,buyer,3.0,3.0,0.0,0.0,3.0,3.0
825500,Mark 38,Mark 14,VEV_4000,XIRECS,1266.0,3,2,VEV_4000,1255.5,1245,1266,21,buy_aggr,wide,h8_15,Mark 38,buyer,0.0,0.0,-2.0,-1.5,1.0,1.0
825600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5259.0,6,2,VELVETFRUIT_EXTRACT,5256.5,5254,5259,5,buy_aggr,mid,h8_15,Mark 55,buyer,-1.0,-1.0,-4.0,-4.0,-1.0,-1.0
825700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5259.0,6,2,VELVETFRUIT_EXTRACT,5256.5,5254,5259,5,buy_aggr,mid,h8_15,Mark 55,buyer,-1.5,-1.5,-4.0,-4.0,-1.0,-1.0
825900,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,2,2,VEV_5400,12.5,12,13,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-1.0,-0.5,-3.5,-1.0,-6.0
825900,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,2,VEV_5500,4.5,4,5,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-1.0,0.0,-3.5,0.0,-6.0
825900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-1.0,0.0,-3.5,0.0,-6.0
825900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-1.0,0.0,-3.5,0.0,-6.0
826400,Mark 01,Mark 22,VEV_5300,XIRECS,42.0,4,2,VEV_5300,43.0,42,44,2,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-1.0,0.0,-0.5,1.0,0.0
826400,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,4,2,VEV_5400,12.5,12,13,1,sell_aggr,tight,h8_15,Mark 22,seller,-0.5,-1.0,0.0,-0.5,0.0,0.0
826400,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,2,VEV_5500,4.5,4,5,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-1.0,0.0,-0.5,0.0,0.0
826400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-1.0,0.0,-0.5,0.0,0.0
826400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-1.0,0.0,-0.5,0.0,0.0
827000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10024.0,5,2,HYDROGEL_PACK,10032.0,10024,10040,16,sell_aggr,wide,h8_15,Mark 38,seller,2.5,-0.5,-2.5,-0.5,-11.0,2.0
827300,Mark 38,Mark 14,VEV_4000,XIRECS,1264.0,2,2,VEV_4000,1253.5,1243,1264,21,buy_aggr,wide,h8_15,Mark 38,buyer,-1.0,-1.0,0.0,0.0,2.0,2.0
827900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5256.0,3,2,VELVETFRUIT_EXTRACT,5253.0,5250,5256,6,buy_aggr,mid,h8_15,Mark 55,buyer,2.0,2.0,-0.5,-0.5,3.5,3.5
828400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5258.0,3,2,VELVETFRUIT_EXTRACT,5255.0,5252,5258,6,buy_aggr,mid,h8_15,Mark 55,buyer,-0.5,-0.5,-3.0,-3.0,2.5,2.5
829800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5254.0,7,2,VELVETFRUIT_EXTRACT,5251.5,5249,5254,5,buy_aggr,mid,h8_15,Mark 55,buyer,0.0,0.0,4.0,4.0,3.0,3.0
830600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10024.0,3,2,HYDROGEL_PACK,10032.0,10024,10040,16,sell_aggr,wide,h8_15,Mark 38,seller,-2.0,1.0,-3.0,1.0,-18.0,3.0
831300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5257.0,3,2,VELVETFRUIT_EXTRACT,5254.5,5252,5257,5,buy_aggr,mid,h8_15,Mark 55,buyer,1.0,1.0,0.0,0.0,5.0,5.0
833300,Mark 38,Mark 14,VEV_4000,XIRECS,1265.0,2,2,VEV_4000,1254.5,1244,1265,21,buy_aggr,wide,h8_15,Mark 38,buyer,1.0,1.0,1.0,0.5,1.0,1.0
833700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5258.0,5,2,VELVETFRUIT_EXTRACT,5255.5,5253,5258,5,buy_aggr,mid,h8_15,Mark 55,buyer,0.5,0.5,0.0,0.0,2.0,2.0
834000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10017.0,4,2,HYDROGEL_PACK,10025.0,10017,10033,16,sell_aggr,wide,h8_15,Mark 38,seller,4.0,-2.0,11.0,-3.5,-1.0,1.5
836300,Mark 14,Mark 22,VEV_5300,XIRECS,43.0,4,2,VEV_5300,44.0,43,45,2,sell_aggr,tight,h8_15,Mark 22,seller,-1.0,-0.5,0.0,0.0,1.0,4.0
836300,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,4,2,VEV_5400,12.5,12,13,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-0.5,0.0,0.0,0.5,4.0
836300,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,2,VEV_5500,4.5,4,5,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-0.5,0.0,0.0,0.0,4.0
836300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-0.5,0.0,0.0,0.0,4.0
836300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-0.5,0.0,0.0,0.0,4.0
836500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5256.0,4,2,VELVETFRUIT_EXTRACT,5258.5,5256,5261,5,sell_aggr,mid,h8_15,Mark 55,seller,-2.0,-2.0,-1.0,-1.0,1.0,1.0
840900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5255.0,8,2,VELVETFRUIT_EXTRACT,5255.5,5255,5256,1,sell_aggr,tight,h8_15,Mark 55,seller,4.0,4.0,2.5,2.5,2.0,2.0
840900,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5256.0,11,2,VELVETFRUIT_EXTRACT,5255.5,5255,5256,1,buy_aggr,tight,h8_15,Mark 67,buyer,4.0,4.0,2.5,2.5,2.0,2.0
841800,Mark 22,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5258.0,8,2,VELVETFRUIT_EXTRACT,5259.5,5258,5261,3,sell_aggr,mid,h8_15,Mark 49,seller,-1.0,-1.0,-2.0,-2.0,-4.0,-4.0
842800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10008.0,6,2,HYDROGEL_PACK,10016.0,10008,10024,16,sell_aggr,wide,h8_15,Mark 38,seller,2.0,-0.5,4.0,6.5,-2.0,0.5
843300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10026.0,3,2,HYDROGEL_PACK,10018.0,10010,10026,16,buy_aggr,wide,h8_15,Mark 38,buyer,12.0,2.0,-2.0,8.0,1.0,2.0
844300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5262.0,7,2,VELVETFRUIT_EXTRACT,5259.5,5257,5262,5,buy_aggr,mid,h8_15,Mark 55,buyer,3.0,3.0,1.0,1.0,-3.0,-3.0
844800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5260.0,5,2,VELVETFRUIT_EXTRACT,5262.5,5260,5265,5,sell_aggr,mid,h8_15,Mark 55,seller,1.0,1.0,-2.0,-2.0,-7.0,-7.0
845400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5259.0,7,2,VELVETFRUIT_EXTRACT,5261.5,5259,5264,5,sell_aggr,mid,h8_15,Mark 55,seller,0.0,0.0,-1.0,-1.0,-5.0,-5.0
848300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5260.0,7,2,VELVETFRUIT_EXTRACT,5257.5,5255,5260,5,buy_aggr,mid,h8_15,Mark 55,buyer,-2.0,-2.0,-1.0,-1.0,2.0,2.0
848400,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5256.0,11,2,VELVETFRUIT_EXTRACT,5255.0,5254,5256,2,buy_aggr,tight,h8_15,Mark 67,buyer,1.0,1.0,1.0,1.0,3.5,3.5
849400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9996.0,6,2,HYDROGEL_PACK,10004.0,9996,10012,16,sell_aggr,wide,h8_15,Mark 38,seller,-5.0,1.5,0.0,0.5,15.0,0.5
850200,Mark 14,Mark 38,VEV_4000,XIRECS,1247.0,1,2,VEV_4000,1257.5,1247,1268,21,sell_aggr,wide,h8_15,Mark 38,seller,1.0,1.0,-3.0,-3.0,-3.0,-3.0
855100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10018.0,4,2,HYDROGEL_PACK,10010.0,10002,10018,16,buy_aggr,wide,h8_15,Mark 38,buyer,4.0,2.0,2.0,3.0,-16.0,-2.5
856600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10001.0,2,2,HYDROGEL_PACK,10009.0,10001,10017,16,sell_aggr,wide,h8_15,Mark 38,seller,3.0,-1.0,1.0,-2.0,-14.0,-2.0
860300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5253.0,3,2,VELVETFRUIT_EXTRACT,5255.5,5253,5258,5,sell_aggr,mid,h8_15,Mark 55,seller,-1.0,-1.0,0.0,0.0,-9.5,-9.5
861000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5252.0,4,2,VELVETFRUIT_EXTRACT,5254.5,5252,5257,5,sell_aggr,mid,h8_15,Mark 55,seller,-1.0,-1.0,-1.0,-1.0,-6.0,-6.0
861200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10021.0,2,2,HYDROGEL_PACK,10013.0,10005,10021,16,buy_aggr,wide,h8_15,Mark 38,buyer,-7.0,-1.5,-14.0,-3.5,-23.0,-6.0
861800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9996.0,6,2,HYDROGEL_PACK,10004.0,9996,10012,16,sell_aggr,wide,h8_15,Mark 38,seller,-1.0,1.0,-11.0,-1.0,-9.0,-4.0
862900,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5253.0,8,2,VELVETFRUIT_EXTRACT,5252.0,5251,5253,2,buy_aggr,tight,h8_15,Mark 67,buyer,1.0,1.0,1.5,1.5,-2.5,-2.5
863200,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5252.0,3,2,VELVETFRUIT_EXTRACT,5251.0,5250,5252,2,buy_aggr,tight,h8_15,Mark 55,buyer,4.5,4.5,1.5,1.5,-3.5,-3.5
863300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9990.0,5,2,HYDROGEL_PACK,9998.0,9990,10006,16,sell_aggr,wide,h8_15,Mark 38,seller,-5.0,0.0,-7.0,0.0,-10.0,-5.0
864200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9990.0,3,2,HYDROGEL_PACK,9998.0,9990,10006,16,sell_aggr,wide,h8_15,Mark 38,seller,-6.0,-4.0,-7.0,2.0,-13.0,-11.0
864300,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5257.0,4,2,VELVETFRUIT_EXTRACT,5258.5,5257,5260,3,sell_aggr,mid,h8_15,Mark 55,seller,-4.0,-4.0,0.0,0.0,-12.0,-12.0
866200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9999.0,3,2,HYDROGEL_PACK,9991.0,9983,9999,16,buy_aggr,wide,h8_15,Mark 38,buyer,3.0,-1.0,12.0,-5.0,-6.0,-11.0
866800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10002.0,6,2,HYDROGEL_PACK,9994.0,9986,10002,16,buy_aggr,wide,h8_15,Mark 38,buyer,4.0,0.0,11.0,-9.0,-9.0,-10.0
866900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10001.0,2,2,HYDROGEL_PACK,9993.0,9985,10001,16,buy_aggr,wide,h8_15,Mark 38,buyer,4.0,-2.0,13.0,-9.5,-8.0,-12.0
867500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9992.0,6,2,HYDROGEL_PACK,10000.0,9992,10008,16,sell_aggr,wide,h8_15,Mark 38,seller,4.0,-2.0,0.0,-8.0,-9.5,-9.5
869900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9987.0,2,2,HYDROGEL_PACK,9995.0,9987,10003,16,sell_aggr,wide,h8_15,Mark 38,seller,-4.0,-1.5,2.0,5.0,-9.0,6.0
870100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10001.0,2,2,HYDROGEL_PACK,9993.0,9985,10001,16,buy_aggr,wide,h8_15,Mark 38,buyer,2.5,3.0,3.0,6.0,-8.0,6.0
870400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9999.0,4,2,HYDROGEL_PACK,9991.0,9983,9999,16,buy_aggr,wide,h8_15,Mark 38,buyer,5.0,3.5,5.0,1.5,-3.0,8.0
872400,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5248.0,15,2,VELVETFRUIT_EXTRACT,5247.5,5247,5248,1,buy_aggr,tight,h8_15,Mark 67,buyer,2.0,2.0,-0.5,-0.5,4.0,4.0
872600,Mark 01,Mark 22,VEV_5300,XIRECS,39.0,2,2,VEV_5300,40.0,39,41,2,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.0,-1.0,-1.0,1.0,4.0
872600,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,2,2,VEV_5400,11.0,10,12,2,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.0,0.0,-1.0,0.5,4.0
872600,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,2,2,VEV_5500,3.5,3,4,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.0,0.0,-1.0,0.5,4.0
872600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.0,0.0,-1.0,0.0,4.0
872600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.0,0.0,-1.0,0.0,4.0
874800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5247.0,8,2,VELVETFRUIT_EXTRACT,5249.5,5247,5252,5,sell_aggr,mid,h8_15,Mark 55,seller,1.0,1.0,-2.0,-2.0,6.0,6.0
875900,Mark 38,Mark 14,VEV_4000,XIRECS,1259.0,1,2,VEV_4000,1248.5,1238,1259,21,buy_aggr,wide,h8_15,Mark 38,buyer,-2.0,-2.5,-2.0,-2.0,14.0,14.0
876500,Mark 14,Mark 22,VEV_5200,XIRECS,84.0,3,2,VEV_5200,85.0,84,86,2,sell_aggr,tight,h8_15,Mark 22,seller,0.5,0.0,3.5,7.0,11.5,18.0
876500,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,3,2,VEV_5400,10.5,10,11,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.0,1.0,7.0,3.0,18.0
