timestamp,K,S,mid,iv,vega,spread,extract_ret1,extract_z20
240000,5000,5254.5,259.0,0.23785457144875077,85.82567033058801,6.0,-1.0,1.0459138921083002
260000,5000,5253.0,258.0,0.242806050419468,90.72246347126489,6.0,0.5,-1.9655794740785892
280000,5000,5260.0,264.0,0.2363590925251775,79.58495601375914,6.0,1.0,2.0781784061231785
300000,5000,5268.5,272.5,0.24259362021115563,78.17929858508286,7.0,-1.5,-0.37652816588591237
320000,5000,5243.0,248.0,0.2366461177618685,92.09226016018123,6.0,-0.5,-1.9461626715182856
340000,5000,5250.0,255.0,0.24208851684340046,90.70408465630081,6.0,1.5,0.785082088946521
360000,5000,5247.5,252.0,0.23499513010879455,86.2389807235222,6.0,-1.0,-0.5679060839342449
380000,5000,5251.0,256.0,0.2435453917033944,90.25701305495245,6.0,-0.5,0.654703902512997
400000,5000,5241.5,248.0,0.2522555317710137,104.4195812422718,4.0,0.0,1.5300181791799718
420000,5000,5228.0,234.0,0.23750548895617732,103.01197460173547,6.0,-0.5,-2.1451693614568828
440000,5000,5235.5,241.0,0.23854455433414706,97.13228540110295,6.0,-1.0,-1.0192873407589722
460000,5000,5250.5,254.0,0.22641809516623795,74.49787442932528,6.0,1.0,2.2376333774138315
480000,5000,5251.0,255.0,0.23360136088403866,79.79990717959801,6.0,0.5,-0.2740330323088858
500000,5000,5243.5,248.0,0.2346123991367952,86.0114304639901,6.0,0.0,0.9619564591403325
520000,5000,5260.5,263.0,0.2193710477013762,60.24260529571754,6.0,1.0,1.1503518246961317
540000,5000,5236.5,242.0,0.24113885506148136,96.19760193188057,6.0,0.5,0.15607361829844593
560000,5000,5230.5,236.0,0.23696573516700675,97.21190277205883,6.0,1.0,1.6703083784160466
580000,5000,5234.5,240.0,0.24037340959826997,96.28219025500955,6.0,0.0,-1.1141636728162576
600000,5000,5234.5,240.0,0.24074870009389218,96.13210102128043,6.0,0.0,-1.834085826392452
620000,5000,5234.5,240.0,0.2411257538979359,95.98177708904194,6.0,0.5,1.6361530499004777
640000,5000,5213.5,221.0,0.24387255716191727,115.64708527340618,6.0,-1.0,-1.1178839071560889
660000,5000,5211.5,218.5,0.23824286205679548,112.37654432351147,5.0,-1.0,0.22087227977160864
680000,5000,5224.5,230.5,0.23961094501925595,101.67268424593544,5.0,0.0,-1.1174010665246632
700000,5000,5238.5,243.0,0.23461172371712669,85.5438714586442,6.0,0.0,1.69202213943441
720000,5000,5266.5,270.0,0.24233117057958622,70.69807498212826,6.0,0.5,-0.33586704566565273
740000,5000,5264.5,268.0,0.24131387907134574,70.86226247612747,6.0,1.0,-1.8927028435414248
760000,5000,5276.5,277.5,0.20079762060287895,32.75699316224034,3.0,0.0,0.8076495061425755
780000,5000,5259.0,263.0,0.2449546711480906,76.71655655763014,6.0,-1.0,-2.0448397181116933
800000,5000,5250.5,255.0,0.24541146741460282,82.83939082663352,6.0,-1.0,-1.4020466776406484
820000,5000,5236.0,241.0,0.24072115131777325,89.82986023012738,6.0,0.5,1.4331295562560045
840000,5000,5254.5,258.0,0.23615587860424367,71.71202357018517,6.0,0.0,1.778863462978225
860000,5000,5262.5,266.0,0.24224074868486037,70.45688925533221,6.0,-1.0,-0.8445316890413228
880000,5000,5239.0,243.5,0.23841254303531687,84.2265267435273,5.0,-0.5,0.776907719212577
900000,5000,5249.5,253.0,0.2337222830773076,72.09680611265333,6.0,0.0,0.520988071492988
920000,5000,5270.5,273.0,0.23328075524877545,57.1627722813878,6.0,0.0,1.238488097782212
940000,5000,5262.0,265.0,0.23603861818027153,64.36736612893591,6.0,-1.5,-1.0608511717386744
960000,5000,5262.5,265.5,0.2367798370637864,64.19592104820615,7.0,0.0,-0.16715614380212712
980000,5000,5259.5,263.0,0.24248832711036533,70.18208829413588,6.0,0.0,-0.9465344017770803
0,5100,5245.0,165.0,0.24434634197439783,202.7025588863116,4.0,0.0,
20000,5100,5227.0,151.0,0.2454127130329626,219.01458067624006,4.0,0.5,-1.2757830439860218
40000,5100,5234.0,156.0,0.2437009682697366,211.46278300980683,4.0,-0.5,0.6431883034207905
60000,5100,5246.0,165.5,0.24389469581910017,200.04467588041908,5.0,-1.5,-0.21035581435131695
80000,5100,5237.5,159.0,0.24557792559603508,208.2987356892527,4.0,-1.0,-1.5319644783158304
100000,5100,5248.5,167.0,0.24197819317842584,195.57916839987172,4.0,1.0,1.955458040672691
120000,5100,5258.5,175.0,0.2413583545906093,185.13039836035193,4.0,0.0,0.6638686982649391
140000,5100,5258.5,174.5,0.23899206341505505,183.0669100977039,5.0,1.0,0.9848521392171491
160000,5100,5253.5,170.0,0.23734531981520798,186.36384575195405,4.0,-1.0,-0.7440410749840194
180000,5100,5245.0,163.0,0.23740660636257302,194.17754183054188,4.0,-0.5,-1.042640909899116
200000,5100,5238.5,158.0,0.23892727492193935,200.7979558829271,4.0,0.0,-1.0166201268999246
220000,5100,5248.5,166.0,0.23891025975094482,190.7234030274833,4.0,-1.0,-2.057138346329394
240000,5100,5254.5,171.0,0.2396973766840275,184.91430812512502,4.0,-1.0,1.0459138921083002
260000,5100,5253.0,170.0,0.2413101249566427,186.88687116311914,4.0,0.5,-1.9655794740785892
280000,5100,5260.0,175.5,0.24010077520936285,178.830432440045,5.0,1.0,2.0781784061231785
300000,5100,5268.5,183.0,0.24262767174060737,171.80998519613345,4.0,-1.5,-0.37652816588591237
320000,5100,5243.0,162.0,0.24305067441733452,195.9183845008813,4.0,-0.5,-1.9461626715182856
340000,5100,5250.0,167.5,0.24251672494707693,188.48745994975408,5.0,1.5,0.785082088946521
360000,5100,5247.5,165.0,0.24043666910953032,189.10647400232284,4.0,-1.0,-0.5679060839342449
380000,5100,5251.0,167.5,0.2388463959203445,184.2332474478745,5.0,-0.5,0.654703902512997
400000,5100,5241.5,160.0,0.2404411092177747,193.82713953097303,2.0,0.0,1.5300181791799718
420000,5100,5228.0,148.0,0.23458335826488286,202.89748877814446,4.0,-0.5,-2.1451693614568828
440000,5100,5235.5,154.0,0.23511555598586187,195.49881556023246,4.0,-1.0,-1.0192873407589722
460000,5100,5250.5,165.5,0.23151217521693498,177.88501873293242,5.0,1.0,2.2376333774138315
480000,5100,5251.0,166.0,0.23234552470706932,177.4322118405919,4.0,0.5,-0.2740330323088858
500000,5100,5243.5,160.0,0.23368966512619033,185.2840930875111,4.0,0.0,0.9619564591403325
520000,5100,5260.5,173.0,0.22727632037662093,163.10105820431014,4.0,1.0,1.1503518246961317
540000,5100,5236.5,154.0,0.23274478691794606,190.60042963588873,4.0,0.5,0.15607361829844593
560000,5100,5230.5,149.0,0.23215617363952767,195.63017999813334,4.0,1.0,1.6703083784160466
580000,5100,5234.5,152.0,0.2314386680394839,190.77719004909056,4.0,0.0,-1.1141636728162576
600000,5100,5234.5,152.0,0.23180000888097071,190.47979752214687,4.0,0.0,-1.834085826392452
620000,5100,5234.5,152.0,0.23216304748852207,190.18193995521787,4.0,0.5,1.6361530499004777
640000,5100,5213.5,136.5,0.23743241365932907,212.1728561752906,3.0,-1.0,-1.1178839071560889
660000,5100,5211.5,134.5,0.23557056634614323,212.6437830906656,3.0,-1.0,0.22087227977160864
680000,5100,5224.5,144.5,0.2356340132113724,200.21152768782667,3.0,0.0,-1.1174010665246632
700000,5100,5238.5,156.0,0.23772453843126046,187.47385751604867,4.0,0.0,1.69202213943441
720000,5100,5266.5,179.0,0.23643350729524437,158.57353500530132,4.0,0.5,-0.33586704566565273
740000,5100,5264.5,177.0,0.2349572959951451,158.97524317726578,4.0,1.0,-1.8927028435414248
760000,5100,5276.5,186.0,0.22604966979303584,139.48767505002786,2.0,0.0,0.8076495061425755
780000,5100,5259.0,172.5,0.23672682338450093,164.63819363627294,5.0,-1.0,-2.0448397181116933
800000,5100,5250.5,165.5,0.2377753693131844,173.19938454312762,5.0,-1.0,-1.4020466776406484
820000,5100,5236.0,153.5,0.23744226259113344,186.6114763020697,5.0,0.5,1.4331295562560045
840000,5100,5254.5,168.0,0.23356504247350873,165.37886362332915,4.0,0.0,1.778863462978225
860000,5100,5262.5,175.0,0.23536567357210617,158.100253223729,4.0,-1.0,-0.8445316890413228
880000,5100,5239.0,155.0,0.23348012463518403,179.76940268884326,4.0,-0.5,0.776907719212577
900000,5100,5249.5,164.0,0.23580560700969852,170.27855191054834,4.0,0.0,0.520988071492988
920000,5100,5270.5,181.5,0.2341201994644503,147.63428225107444,5.0,0.0,1.238488097782212
940000,5100,5262.0,175.0,0.23959916694476713,159.41456973389984,4.0,-1.5,-1.0608511717386744
960000,5100,5262.5,175.0,0.2373060664532153,156.80750664464352,4.0,0.0,-0.16715614380212712
980000,5100,5259.5,172.5,0.23799983917071937,159.71251480954282,5.0,0.0,-0.9465344017770803
0,5200,5245.0,95.5,0.24516615313713838,279.34328315094484,3.0,0.0,
20000,5200,5227.0,85.0,0.24575522346468065,284.2588136718999,2.0,0.5,-1.2757830439860218
40000,5200,5234.0,89.0,0.2460199989998439,282.119333992899,2.0,-0.5,0.6431883034207905
60000,5200,5246.0,95.5,0.2440348894339706,277.6019007821882,3.0,-1.5,-0.21035581435131695
80000,5200,5237.5,90.5,0.24475704737048798,280.1861999984871,3.0,-1.0,-1.5319644783158304
100000,5200,5248.5,96.5,0.24281524459085088,275.64841691811745,3.0,1.0,1.955458040672691
120000,5200,5258.5,103.5,0.24587202635166294,271.0684222666513,3.0,0.0,0.6638686982649391
140000,5200,5258.5,102.5,0.2425326141968089,270.21898606147903,3.0,1.0,0.9848521392171491
160000,5200,5253.5,99.5,0.24348587002126956,272.2569964557016,3.0,-1.0,-0.7440410749840194
180000,5200,5245.0,93.5,0.2411198909603216,275.18833758732865,3.0,-0.5,-1.042640909899116
200000,5200,5238.5,89.5,0.24116535429138816,277.1147328268482,3.0,0.0,-1.0166201268999246
220000,5200,5248.5,95.5,0.24129271362115462,272.9191881896855,3.0,-1.0,-2.057138346329394
240000,5200,5254.5,99.5,0.24259707434201952,269.9534655987906,3.0,-1.0,1.0459138921083002
260000,5200,5253.0,99.0,0.24459478543796184,270.4120305626657,2.0,0.5,-1.9655794740785892
280000,5200,5260.0,102.5,0.24144558452695336,266.22937215300686,3.0,1.0,2.0781784061231785
300000,5200,5268.5,108.5,0.24355287271948803,261.4753875254046,3.0,-1.5,-0.37652816588591237
320000,5200,5243.0,92.5,0.2444187346628158,273.15840296339684,3.0,-0.5,-1.9461626715182856
340000,5200,5250.0,97.5,0.24742423878353015,270.2213685397821,3.0,1.5,0.785082088946521
360000,5200,5247.5,95.5,0.24610086942640655,270.6884637085875,3.0,-1.0,-0.5679060839342449
380000,5200,5251.0,98.5,0.24958239979878855,269.1196906199987,3.0,-0.5,0.654703902512997
400000,5200,5241.5,93.0,0.25105541968909173,272.3729403543136,2.0,0.0,1.5300181791799718
420000,5200,5228.0,84.0,0.2474261670356272,275.62074962150587,2.0,-0.5,-2.1451693614568828
440000,5200,5235.5,88.5,0.24837420032843102,273.2561512020145,3.0,-1.0,-1.0192873407589722
460000,5200,5250.5,96.5,0.24478458141869247,267.1186934376018,3.0,1.0,2.2376333774138315
480000,5200,5251.0,96.5,0.24399100607715635,266.37981520288105,3.0,0.5,-0.2740330323088858
500000,5200,5243.5,91.5,0.2429391906423596,268.9289239392879,3.0,0.0,0.9619564591403325
520000,5200,5260.5,101.5,0.24080866158979736,260.48781399688204,3.0,1.0,1.1503518246961317
540000,5200,5236.5,87.5,0.24442144728410412,270.5806979273721,3.0,0.5,0.15607361829844593
560000,5200,5230.5,84.0,0.2448291252702165,271.89423855445995,2.0,1.0,1.6703083784160466
580000,5200,5234.5,86.5,0.24584155908910554,270.3836883152471,3.0,0.0,-1.1141636728162576
600000,5200,5234.5,86.5,0.24622538689361465,269.9622014053457,3.0,0.0,-1.834085826392452
620000,5200,5234.5,86.5,0.24661101811955988,269.5400554060269,3.0,0.5,1.6361530499004777
640000,5200,5213.5,74.5,0.24631548815869955,273.28785270514675,3.0,-1.0,-1.1178839071560889
660000,5200,5211.5,72.5,0.2433040991293808,273.02655504901156,3.0,-1.0,0.22087227977160864
680000,5200,5224.5,80.0,0.2450180306243028,270.6912989630812,2.0,0.0,-1.1174010665246632
700000,5200,5238.5,87.5,0.24304876517301535,266.3147101161495,3.0,0.0,1.69202213943441
720000,5200,5266.5,105.5,0.24492938196409833,253.20856954121444,3.0,0.5,-0.33586704566565273
740000,5200,5264.5,103.5,0.24262056170105498,253.50675102217144,3.0,1.0,-1.8927028435414248
760000,5200,5276.5,110.5,0.23877553445118777,244.88415252528696,1.0,0.0,0.8076495061425755
780000,5200,5259.0,99.5,0.24175301846793282,255.44962793856834,3.0,-1.0,-2.0448397181116933
800000,5200,5250.5,94.5,0.24370643086748994,259.35943216746375,3.0,-1.0,-1.4020466776406484
820000,5200,5236.0,85.0,0.2415655914169131,264.38958818605994,2.0,0.5,1.4331295562560045
840000,5200,5254.5,96.5,0.24246782094083963,256.4345292678729,3.0,0.0,1.778863462978225
860000,5200,5262.5,101.5,0.2422386636478101,251.76212358947436,3.0,-1.0,-0.8445316890413228
880000,5200,5239.0,86.5,0.24164201783147124,262.016749215869,3.0,-0.5,0.776907719212577
900000,5200,5249.5,93.0,0.24229619191900356,257.37712673818965,2.0,0.0,0.520988071492988
920000,5200,5270.5,106.5,0.24220038018776177,245.63455082765347,3.0,0.0,1.238488097782212
940000,5200,5262.0,101.5,0.24513659389507178,250.5802039078704,3.0,-1.5,-1.0608511717386744
960000,5200,5262.5,101.5,0.24423571875727912,249.70352714019688,3.0,0.0,-0.16715614380212712
980000,5200,5259.5,99.5,0.24444882071618115,250.87757152706806,3.0,0.0,-0.9465344017770803
0,5300,5245.0,47.0,0.24424582928653482,277.72032606440234,2.0,0.0,
20000,5300,5227.0,40.0,0.2430596158635914,266.63790783567873,2.0,0.5,-1.2757830439860218
40000,5300,5234.0,42.0,0.24165439655800391,270.35939882420666,2.0,-0.5,0.6431883034207905
60000,5300,5246.0,47.0,0.2439041620782333,276.8854268798869,2.0,-1.5,-0.21035581435131695
80000,5300,5237.5,44.0,0.24502745181706267,272.0255151914643,2.0,-1.0,-1.5319644783158304
100000,5300,5248.5,47.0,0.24109656322401687,276.97625527045506,2.0,1.0,1.955458040672691
120000,5300,5258.5,51.0,0.24139020306996983,281.0928438625709,2.0,0.0,0.6638686982649391
140000,5300,5258.5,51.0,0.24174182773279038,280.6839813278099,2.0,1.0,0.9848521392171491
160000,5300,5253.5,48.5,0.24042477143579796,277.9892228529321,3.0,-1.0,-0.7440410749840194
180000,5300,5245.0,45.0,0.24014158746251443,273.32448409634094,2.0,-0.5,-1.042640909899116
200000,5300,5238.5,43.0,0.24210369484349062,269.5323574662299,2.0,0.0,-1.0166201268999246
220000,5300,5248.5,47.0,0.24322080306353036,274.5572023419994,2.0,-1.0,-2.057138346329394
240000,5300,5254.5,50.0,0.24580798852448163,277.11158493014904,2.0,-1.0,1.0459138921083002
260000,5300,5253.0,49.0,0.24474002735459974,275.9294556497854,2.0,0.5,-1.9655794740785892
280000,5300,5260.0,52.0,0.24560615396316368,278.4820213023519,2.0,1.0,2.0781784061231785
300000,5300,5268.5,56.0,0.2473190629534427,281.0923450968004,2.0,-1.5,-0.37652816588591237
320000,5300,5243.0,45.0,0.24545912463178876,269.7706744050654,2.0,-0.5,-1.9461626715182856
340000,5300,5250.0,48.0,0.24691097025240005,272.97281145185525,2.0,1.5,0.785082088946521
360000,5300,5247.5,47.0,0.2472069020620712,271.35897305749126,2.0,-1.0,-0.5679060839342449
380000,5300,5251.0,48.5,0.2480386120171789,272.6478739041391,3.0,-0.5,0.654703902512997
400000,5300,5241.5,45.0,0.2490565483715484,267.602847566491,2.0,0.0,1.5300181791799718
420000,5300,5228.0,40.0,0.24900010365512218,259.28332721613765,2.0,-0.5,-2.1451693614568828
440000,5300,5235.5,42.0,0.2468528947536192,263.05490543373094,2.0,-1.0,-1.0192873407589722
460000,5300,5250.5,47.5,0.24658836329695932,270.5095013489034,3.0,1.0,2.2376333774138315
480000,5300,5251.0,48.0,0.2480851030464294,270.42491472869926,2.0,0.5,-0.2740330323088858
500000,5300,5243.5,45.0,0.2481226929152512,266.29228037141485,2.0,0.0,0.9619564591403325
520000,5300,5260.5,51.0,0.24569466059772477,273.40441822899925,2.0,1.0,1.1503518246961317
540000,5300,5236.5,43.0,0.25118960255661105,261.9549325149737,2.0,0.5,0.15607361829844593
560000,5300,5230.5,40.0,0.24829742782663997,257.49839668664384,2.0,1.0,1.6703083784160466
580000,5300,5234.5,42.0,0.2509189326877171,259.8505454654477,2.0,0.0,-1.1141636728162576
600000,5300,5234.5,42.0,0.25131068771766235,259.445478120422,2.0,0.0,-1.834085826392452
620000,5300,5234.5,41.0,0.24783967698626097,258.47304296231937,2.0,0.5,1.6361530499004777
640000,5300,5213.5,34.5,0.2504814204687286,244.54066163270002,1.0,-1.0,-1.1178839071560889
660000,5300,5211.5,34.0,0.2513964544348963,242.81696453783783,2.0,-1.0,0.22087227977160864
680000,5300,5224.5,38.0,0.25090233111852506,251.3122184135044,2.0,0.0,-1.1174010665246632
700000,5300,5238.5,43.0,0.25152757240354123,259.4339023551467,2.0,0.0,1.69202213943441
720000,5300,5266.5,54.0,0.25128336019757985,271.36089643205685,2.0,0.5,-0.33586704566565273
740000,5300,5264.5,53.0,0.25115106391191167,270.23548778033853,2.0,1.0,-1.8927028435414248
760000,5300,5276.5,57.5,0.2487381195981619,273.2469637382723,1.0,0.0,0.8076495061425755
780000,5300,5259.0,50.0,0.24936066993173014,267.19707973247625,2.0,-1.0,-2.0448397181116933
800000,5300,5250.5,46.5,0.249460353589265,263.0587002661309,3.0,-1.0,-1.4020466776406484
820000,5300,5236.0,41.0,0.24970204807175161,254.96401276275571,2.0,0.5,1.4331295562560045
840000,5300,5254.5,48.0,0.24993282677296264,263.99054003083813,2.0,0.0,1.778863462978225
860000,5300,5262.5,51.0,0.2492701723329183,266.71695430365924,2.0,-1.0,-0.8445316890413228
880000,5300,5239.0,41.0,0.24664800844070742,254.86964868090152,2.0,-0.5,0.776907719212577
900000,5300,5249.5,45.0,0.24723786047000887,260.0675863726707,2.0,0.0,0.520988071492988
920000,5300,5270.5,54.0,0.24889747711208327,268.0202236411679,2.0,0.0,1.238488097782212
940000,5300,5262.0,51.0,0.2517009059579554,264.82991473679004,2.0,-1.5,-1.0608511717386744
960000,5300,5262.5,51.0,0.25132519616171667,264.5360758839492,2.0,0.0,-0.16715614380212712
980000,5300,5259.5,50.0,0.2526847127779403,263.0156169397746,2.0,0.0,-0.9465344017770803
0,5400,5245.0,16.5,0.22958829205469825,193.25449687260652,1.0,0.0,
20000,5400,5227.0,13.5,0.2302756734170838,173.7476703969754,1.0,0.5,-1.2757830439860218
40000,5400,5234.0,14.5,0.2298579229820732,180.51150064508576,1.0,-0.5,0.6431883034207905
60000,5400,5246.0,16.5,0.2296217590793866,192.83145255585686,1.0,-1.5,-0.21035581435131695
80000,5400,5237.5,15.0,0.23001881627782014,183.40857604995023,2.0,-1.0,-1.5319644783158304
100000,5400,5248.5,17.0,0.2304579173037214,195.07857569446642,2.0,1.0,1.955458040672691
120000,5400,5258.5,19.0,0.23093425372491938,205.50682148016878,2.0,0.0,0.6638686982649391
140000,5400,5258.5,19.0,0.23127064757217344,205.20790230888628,2.0,1.0,0.9848521392171491
160000,5400,5253.5,18.0,0.23164375618609875,199.6616975630938,2.0,-1.0,-0.7440410749840194
180000,5400,5245.0,16.5,0.23259831847448675,190.7536146891862,1.0,-0.5,-1.042640909899116
200000,5400,5238.5,15.5,0.23382613049271248,184.1694632524107,1.0,0.0,-1.0166201268999246
220000,5400,5248.5,17.0,0.23248842280046178,193.37480006423,2.0,-1.0,-2.057138346329394
240000,5400,5254.5,18.0,0.2320161541033653,198.9075350054202,2.0,-1.0,1.0459138921083002
260000,5400,5253.0,17.5,0.23131748168025681,196.3507131106953,1.0,0.5,-1.9655794740785892
280000,5400,5260.0,19.0,0.23214728688328942,203.73955385122622,2.0,1.0,2.0781784061231785
300000,5400,5268.5,20.5,0.23098528164584048,211.36392709074298,1.0,-1.5,-0.37652816588591237
320000,5400,5243.0,15.5,0.23159912685570688,184.29531880595803,1.0,-0.5,-1.9461626715182856
340000,5400,5250.0,16.5,0.23048220763393984,190.518924522206,1.0,1.5,0.785082088946521
360000,5400,5247.5,16.0,0.23062746834752706,187.4120152473155,2.0,-1.0,-0.5679060839342449
380000,5400,5251.0,16.5,0.23019286774621445,190.35488417129704,1.0,-0.5,0.654703902512997
400000,5400,5241.5,14.5,0.22891280684407606,178.6544781072054,1.0,0.0,1.5300181791799718
420000,5400,5228.0,12.5,0.23024454067860267,164.4766523724915,1.0,-0.5,-2.1451693614568828
440000,5400,5235.5,13.5,0.22957870049108842,171.57174241172302,1.0,-1.0,-1.0192873407589722
460000,5400,5250.5,16.0,0.22943385991150822,187.20815083577307,2.0,1.0,2.2376333774138315
480000,5400,5251.0,16.5,0.23195143322131762,188.9116876186621,1.0,0.5,-0.2740330323088858
500000,5400,5243.5,15.0,0.2315345672245104,180.06931155386917,2.0,0.0,0.9619564591403325
520000,5400,5260.5,17.5,0.2283146211193523,195.64887688328236,1.0,1.0,1.1503518246961317
540000,5400,5236.5,13.5,0.23040192709329735,170.63484917262033,1.0,0.5,0.15607361829844593
560000,5400,5230.5,12.5,0.2304095437963562,163.6190467351597,1.0,1.0,1.6703083784160466
580000,5400,5234.5,12.5,0.22703347287033265,164.83277266138248,1.0,0.0,-1.1141636728162576
600000,5400,5234.5,12.5,0.22738793596379986,164.5758235223606,1.0,0.0,-1.834085826392452
620000,5400,5234.5,12.5,0.2277440645081207,164.3184725856742,1.0,0.5,1.6361530499004777
640000,5400,5213.5,9.5,0.22753375643156093,140.87726330684126,1.0,-1.0,-1.1178839071560889
660000,5400,5211.5,9.5,0.2296543617235213,140.020075045333,1.0,-1.0,0.22087227977160864
680000,5400,5224.5,10.5,0.22530491325169327,149.83166148364205,1.0,0.0,-1.1174010665246632
700000,5400,5238.5,12.5,0.22540235264284317,164.77426599383708,1.0,0.0,1.69202213943441
720000,5400,5266.5,18.0,0.22825252654939238,196.72054445425803,2.0,0.5,-0.33586704566565273
740000,5400,5264.5,17.5,0.22814279379923288,193.99132695866842,1.0,1.0,-1.8927028435414248
760000,5400,5276.5,20.0,0.22825778139241323,206.15065348655173,2.0,0.0,0.8076495061425755
780000,5400,5259.0,16.0,0.22663956372494068,186.0369324472287,2.0,-1.0,-2.0448397181116933
800000,5400,5250.5,14.5,0.22728456926809237,176.66316164820793,1.0,-1.0,-1.4020466776406484
820000,5400,5236.0,11.5,0.22371464041475297,157.45878878823558,1.0,0.5,1.4331295562560045
840000,5400,5254.5,15.5,0.22959588050234506,181.49612721246035,1.0,0.0,1.778863462978225
860000,5400,5262.5,16.5,0.2271860818972969,188.02253543423447,1.0,-1.0,-0.8445316890413228
880000,5400,5239.0,12.5,0.2282123187315438,162.58926751422956,1.0,-0.5,0.776907719212577
900000,5400,5249.5,13.5,0.2243540935577718,170.76330022660724,1.0,0.0,0.520988071492988
920000,5400,5270.5,17.5,0.22514317210670348,193.7592105854619,1.0,0.0,1.238488097782212
940000,5400,5262.0,16.0,0.2265098205301143,184.87828821352474,2.0,-1.5,-1.0608511717386744
960000,5400,5262.5,16.0,0.2263656248446902,184.78311949296437,2.0,0.0,-0.16715614380212712
980000,5400,5259.5,16.0,0.22985555213180073,183.2275734560033,2.0,0.0,-0.9465344017770803
0,5500,5245.0,7.5,0.2520401545624325,117.65273871448768,1.0,0.0,
20000,5500,5227.0,5.5,0.24716314854676974,97.53591335727673,1.0,0.5,-1.2757830439860218
40000,5500,5234.0,6.5,0.25215398060614935,107.2673011308459,1.0,-0.5,0.6431883034207905
60000,5500,5246.0,7.5,0.2523615308523088,117.374104652306,1.0,-1.5,-0.21035581435131695
80000,5500,5237.5,6.5,0.2502680342492783,107.68597549788119,1.0,-1.0,-1.5319644783158304
100000,5500,5248.5,7.5,0.2511705498031438,117.60521666695772,1.0,1.0,1.955458040672691
120000,5500,5258.5,8.5,0.2519271537551188,126.80464633514674,1.0,0.0,0.6638686982649391
140000,5500,5258.5,8.5,0.2522941272253498,126.62020311559698,1.0,1.0,0.9848521392171491
160000,5500,5253.5,7.5,0.24840402456332544,118.24846887492139,1.0,-1.0,-0.7440410749840194
180000,5500,5245.0,7.0,0.25096923943483745,112.41370544532442,2.0,-0.5,-1.042640909899116
200000,5500,5238.5,6.5,0.25171266688562083,106.95643498240874,1.0,0.0,-1.0166201268999246
220000,5500,5248.5,7.5,0.2533835489480724,116.57807719776767,1.0,-1.0,-2.057138346329394
240000,5500,5254.5,8.0,0.2532724853818395,121.33969395450434,2.0,-1.0,1.0459138921083002
260000,5500,5253.0,7.5,0.2506298071294946,117.26490312682209,1.0,0.5,-1.9655794740785892
280000,5500,5260.0,8.5,0.25370997512506777,125.68983347429075,1.0,1.0,2.0781784061231785
300000,5500,5268.5,9.0,0.2511374424355563,130.89362753246226,2.0,-1.5,-0.37652816588591237
320000,5500,5243.0,6.5,0.25053674203421084,106.94971028401903,1.0,-0.5,-1.9461626715182856
340000,5500,5250.0,7.0,0.2500972851556687,112.18860596445269,2.0,1.5,0.785082088946521
360000,5500,5247.5,7.0,0.2524119140746363,111.46680466643627,2.0,-1.0,-0.5679060839342449
380000,5500,5251.0,7.0,0.2500746879771999,112.07406713283088,2.0,-0.5,0.654703902512997
400000,5500,5241.5,6.5,0.2532003921225976,105.99323702295503,1.0,0.0,1.5300181791799718
420000,5500,5228.0,5.0,0.24842346881430682,90.38040068227426,2.0,-0.5,-2.1451693614568828
440000,5500,5235.5,5.5,0.24860999250925025,96.15548570057528,1.0,-1.0,-1.0192873407589722
460000,5500,5250.5,6.5,0.24741838424879367,107.42162828682126,1.0,1.0,2.2376333774138315
480000,5500,5251.0,6.5,0.2474106343296509,107.36579074857332,1.0,0.5,-0.2740330323088858
500000,5500,5243.5,5.5,0.24374002173899706,97.2750056182551,1.0,0.0,0.9619564591403325
520000,5500,5260.5,7.0,0.24528363737513784,113.03344895371762,2.0,1.0,1.1503518246961317
540000,5500,5236.5,5.5,0.24977362468609118,95.61086483881456,1.0,0.5,0.15607361829844593
560000,5500,5230.5,4.5,0.24353883362661746,85.07995043521846,1.0,1.0,1.6703083784160466
580000,5500,5234.5,5.0,0.24666743227042268,90.44727912926163,2.0,0.0,-1.1141636728162576
600000,5500,5234.5,5.0,0.2470525494951723,90.30628562320432,2.0,0.0,-1.834085826392452
620000,5500,5234.5,5.0,0.24743947619972603,90.16507164214735,2.0,0.5,1.6361530499004777
640000,5500,5213.5,3.5,0.24446875424091374,71.35517357667287,1.0,-1.0,-1.1178839071560889
660000,5500,5211.5,3.5,0.24626668862807286,70.9563975150568,1.0,-1.0,0.22087227977160864
680000,5500,5224.5,4.5,0.25026061358020446,83.26730216557985,1.0,0.0,-1.1174010665246632
700000,5500,5238.5,5.5,0.25139922245800245,94.79960925836133,1.0,0.0,1.69202213943441
720000,5500,5266.5,7.5,0.24871149529867914,116.31638863804676,1.0,0.5,-0.33586704566565273
740000,5500,5264.5,7.5,0.25073538691843444,115.65537399920582,1.0,1.0,-1.8927028435414248
760000,5500,5276.5,8.5,0.24954455543757847,125.20375694463058,1.0,0.0,0.8076495061425755
780000,5500,5259.0,6.5,0.2469569908830262,106.59990826719758,1.0,-1.0,-2.0448397181116933
800000,5500,5250.5,6.0,0.24923902324723202,100.61291038189147,2.0,-1.0,-1.4020466776406484
820000,5500,5236.0,4.5,0.24450343646258751,84.29255686696351,1.0,0.5,1.4331295562560045
840000,5500,5254.5,6.5,0.25174861858496156,105.10562443335279,1.0,0.0,1.778863462978225
860000,5500,5262.5,6.5,0.24575752961129385,106.68811617503441,1.0,-1.0,-0.8445316890413228
