day,timestamp,symbol,buyer,seller,pair,aggressor,burst,session_bin,spread_regime,K,fwd_same,fwd_VELVETFRUIT_EXTRACT,fwd_HYDROGEL_PACK,cell_mean_fwd,cell_n,residual_fwd
2,784000,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,7,tight,20,0.0,1.0,0.0,0.24537987679671458,487,-0.24537987679671458
2,784000,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,7,tight,100,-31.5,2.0,-31.5,0.997946611909651,487,-32.497946611909654
2,787000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,7,wide,5,-0.5,-0.5,1.5,0.1,105,-0.6
2,787000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,7,wide,20,-6.5,-6.5,-12.0,0.8666666666666667,105,-7.366666666666667
2,787000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,7,wide,100,-9.0,-9.0,-34.0,0.35714285714285715,105,-9.357142857142858
2,787400,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,7,tight,5,-1.0,-3.5,-1.0,0.07392197125256673,487,-1.0739219712525667
2,787400,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,7,tight,20,-14.0,-6.0,-14.0,0.24537987679671458,487,-14.245379876796715
2,787400,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,7,tight,100,-36.0,-9.5,-36.0,0.997946611909651,487,-36.997946611909654
2,791700,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,7,tight,5,-2.0,-2.0,-4.0,0.34195402298850575,174,-2.3419540229885056
2,791700,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,7,tight,20,-3.0,-3.0,-4.0,0.3620689655172414,174,-3.3620689655172415
2,791700,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,7,tight,100,7.0,7.0,-1.0,-0.3160919540229885,174,7.316091954022989
2,793900,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,Mark 67->Mark 22,aggr_buy,True,7,tight,5,-0.5,-0.5,-2.0,2.06,75,-2.56
2,793900,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,Mark 67->Mark 22,aggr_buy,True,7,tight,20,-1.0,-1.0,-4.0,2.026666666666667,75,-3.026666666666667
2,793900,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,Mark 67->Mark 22,aggr_buy,True,7,tight,100,16.0,16.0,24.0,0.7266666666666667,75,15.273333333333333
2,793900,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,7,tight,5,-0.5,-0.5,-2.0,0.018779342723004695,213,-0.5187793427230047
2,793900,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,7,tight,20,-0.5,-1.0,-4.0,0.08685446009389672,213,-0.5868544600938967
2,793900,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,7,tight,100,2.0,16.0,24.0,0.1267605633802817,213,1.8732394366197183
2,793900,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,7,tight,5,0.0,-0.5,-2.0,-0.01060070671378092,283,0.01060070671378092
2,793900,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,7,tight,20,0.0,-1.0,-4.0,0.03180212014134275,283,-0.03180212014134275
2,793900,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,7,tight,100,1.0,16.0,24.0,-0.012367491166077738,283,1.0123674911660778
2,793900,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,7,tight,5,0.0,-0.5,-2.0,0.0,317,0.0
2,793900,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,7,tight,20,0.0,-1.0,-4.0,0.0,317,0.0
2,793900,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,7,tight,100,0.0,16.0,24.0,0.0,317,0.0
2,793900,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,7,tight,5,0.0,-0.5,-2.0,0.0,317,0.0
2,793900,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,7,tight,20,0.0,-1.0,-4.0,0.0,317,0.0
2,793900,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,7,tight,100,0.0,16.0,24.0,0.0,317,0.0
2,795400,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,7,tight,5,5.0,1.5,5.0,0.07392197125256673,487,4.926078028747433
2,795400,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,7,tight,20,-2.0,-1.0,-2.0,0.24537987679671458,487,-2.2453798767967146
2,795400,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,7,tight,100,25.5,17.0,25.5,0.997946611909651,487,24.50205338809035
2,796100,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,7,tight,5,-1.5,-1.5,-6.0,-0.07913669064748201,139,-1.420863309352518
2,796100,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,7,tight,20,-4.0,-4.0,-3.0,-0.6438848920863309,139,-3.356115107913669
2,796100,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,7,tight,100,19.0,19.0,28.0,-0.5755395683453237,139,19.575539568345324
2,796600,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,7,wide,5,-2.5,-2.5,0.0,0.1,105,-2.6
2,796600,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,7,wide,20,-0.5,-0.5,6.0,0.8666666666666667,105,-1.3666666666666667
2,796600,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,7,wide,100,23.0,23.0,27.0,0.35714285714285715,105,22.642857142857142
2,796800,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,7,tight,5,1.0,1.0,-1.0,-0.10476190476190476,210,1.1047619047619048
2,796800,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,7,tight,20,4.0,2.0,2.0,-0.10476190476190476,210,4.104761904761904
2,796800,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,7,tight,100,24.5,24.5,29.0,-0.016666666666666666,210,24.516666666666666
2,798800,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,Mark 67->Mark 49,aggr_buy,False,7,tight,5,2.0,2.0,-1.0,1.8764044943820224,89,0.12359550561797761
2,798800,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,Mark 67->Mark 49,aggr_buy,False,7,tight,20,10.0,10.0,10.0,1.6348314606741574,89,8.365168539325843
2,798800,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,Mark 67->Mark 49,aggr_buy,False,7,tight,100,19.5,19.5,17.0,2.0786516853932584,89,17.421348314606742
2,798900,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,7,tight,5,1.0,1.0,2.0,-0.07913669064748201,139,1.079136690647482
2,798900,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,7,tight,20,10.0,10.0,13.0,-0.6438848920863309,139,10.64388489208633
2,798900,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,7,tight,100,17.0,17.0,16.0,-0.5755395683453237,139,17.575539568345324
2,800000,VEV_4000,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,8,tight,5,2.0,2.0,1.0,0.11282051282051282,195,1.8871794871794871
2,800000,VEV_4000,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,8,tight,20,5.0,5.0,13.0,0.12307692307692308,195,4.876923076923077
2,800000,VEV_4000,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,8,tight,100,4.0,5.0,11.0,-0.441025641025641,195,4.441025641025641
2,802600,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14->Mark 55,aggr_sell,False,8,tight,5,0.0,0.0,3.0,-0.03322784810126582,316,0.03322784810126582
2,802600,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14->Mark 55,aggr_sell,False,8,tight,20,3.0,3.0,2.0,-0.23734177215189872,316,3.2373417721518987
2,802600,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14->Mark 55,aggr_sell,False,8,tight,100,-6.5,-6.5,10.0,-1.2246835443037976,316,-5.275316455696203
2,802700,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,8,tight,5,0.0,-1.0,0.0,-0.18063872255489022,501,0.18063872255489022
2,802700,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,8,tight,20,4.0,2.0,4.0,-0.38223552894211577,501,4.3822355289421155
2,802700,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,8,tight,100,7.0,-7.0,7.0,-0.469061876247505,501,7.469061876247505
2,803000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,8,wide,5,2.5,2.5,2.0,0.1,105,2.4
2,803000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,8,wide,20,2.5,2.5,5.0,0.8666666666666667,105,1.6333333333333333
2,803000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,8,wide,100,-11.0,-11.0,9.0,0.35714285714285715,105,-11.357142857142858
2,804500,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,8,tight,5,1.0,0.0,1.0,-0.18063872255489022,501,1.1806387225548902
2,804500,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,8,tight,20,1.0,7.0,1.0,-0.38223552894211577,501,1.3822355289421158
2,804500,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,8,tight,100,12.0,-12.0,12.0,-0.469061876247505,501,12.469061876247505
2,805000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,8,tight,5,1.0,1.0,6.0,0.26132930513595165,331,0.7386706948640483
2,805000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,8,tight,20,6.5,6.5,-1.0,0.5755287009063444,331,5.924471299093655
2,805000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,8,tight,100,-14.0,-14.0,7.0,1.0755287009063443,331,-15.075528700906345
2,805600,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,5,5.0,5.0,-3.0,-0.10476190476190476,210,5.104761904761904
2,805600,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,20,4.0,4.0,-14.0,-0.10476190476190476,210,4.104761904761904
2,805600,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,100,-13.0,-13.0,6.0,-0.016666666666666666,210,-12.983333333333333
2,807300,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,8,tight,5,0.0,0.0,3.0,0.26132930513595165,331,-0.26132930513595165
2,807300,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,8,tight,20,-5.0,-5.0,-3.0,0.5755287009063444,331,-5.575528700906345
2,807300,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,8,tight,100,-16.0,-16.0,27.0,1.0755287009063443,331,-17.075528700906343
2,808200,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,5,-4.0,-4.0,-2.0,-0.10476190476190476,210,-3.895238095238095
2,808200,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,20,-9.0,-8.5,-3.0,-0.10476190476190476,210,-8.895238095238096
2,808200,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,100,-19.0,-19.0,28.0,-0.016666666666666666,210,-18.983333333333334
2,808800,VEV_5300,Mark 14,Mark 22,Mark 14->Mark 22,aggr_sell,True,8,tight,5,-2.0,-4.5,-2.0,-0.41379310344827586,29,-1.5862068965517242
2,808800,VEV_5300,Mark 14,Mark 22,Mark 14->Mark 22,aggr_sell,True,8,tight,20,-3.0,-9.0,2.0,-0.2413793103448276,29,-2.7586206896551726
2,808800,VEV_5300,Mark 14,Mark 22,Mark 14->Mark 22,aggr_sell,True,8,tight,100,-6.0,-14.0,27.0,0.6206896551724138,29,-6.620689655172414
2,808800,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,wide,5,-1.0,-4.5,-2.0,-0.15,50,-0.85
2,808800,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,wide,20,-1.5,-9.0,2.0,-0.16,50,-1.34
2,808800,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,wide,100,-2.5,-14.0,27.0,-0.43,50,-2.07
2,808800,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,tight,5,0.0,-4.5,-2.0,-0.01060070671378092,283,0.01060070671378092
2,808800,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,tight,20,0.0,-9.0,2.0,0.03180212014134275,283,-0.03180212014134275
2,808800,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,tight,100,-1.0,-14.0,27.0,-0.012367491166077738,283,-0.9876325088339223
2,808800,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,tight,5,0.0,-4.5,-2.0,0.0,317,0.0
2,808800,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,tight,20,0.0,-9.0,2.0,0.0,317,0.0
2,808800,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,tight,100,0.0,-14.0,27.0,0.0,317,0.0
2,808800,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,tight,5,0.0,-4.5,-2.0,0.0,317,0.0
2,808800,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,tight,20,0.0,-9.0,2.0,0.0,317,0.0
2,808800,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,tight,100,0.0,-14.0,27.0,0.0,317,0.0
2,809100,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,5,-5.0,-3.5,-1.0,-0.10476190476190476,210,-4.895238095238096
2,809100,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,20,-6.0,-5.5,7.0,-0.10476190476190476,210,-5.895238095238096
2,809100,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,100,-10.0,-9.5,28.0,-0.016666666666666666,210,-9.983333333333333
2,810000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,8,tight,5,2.5,2.5,7.0,-0.07913669064748201,139,2.579136690647482
2,810000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,8,tight,20,-9.0,-9.0,11.0,-0.6438848920863309,139,-8.35611510791367
2,810000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,8,tight,100,-3.0,-3.0,26.0,-0.5755395683453237,139,-2.4244604316546763
2,810800,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,8,tight,5,1.0,1.0,4.0,0.34195402298850575,174,0.6580459770114943
2,810800,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,8,tight,20,-5.5,-5.5,9.0,0.3620689655172414,174,-5.862068965517241
2,810800,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,8,tight,100,2.0,2.0,15.0,-0.3160919540229885,174,2.3160919540229887
2,812300,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14->Mark 55,aggr_sell,False,8,tight,5,-2.0,-2.0,4.0,-0.03322784810126582,316,-1.9667721518987342
2,812300,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14->Mark 55,aggr_sell,False,8,tight,20,-5.0,-5.0,10.0,-0.23734177215189872,316,-4.762658227848101
2,812300,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14->Mark 55,aggr_sell,False,8,tight,100,5.0,5.0,17.0,-1.2246835443037976,316,6.224683544303797
2,812600,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,8,wide,5,-5.5,-5.5,-2.0,0.1,105,-5.6
2,812600,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,8,wide,20,-4.5,-4.5,11.0,0.8666666666666667,105,-5.366666666666667
2,812600,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,8,wide,100,4.5,4.5,14.0,0.35714285714285715,105,4.142857142857143
2,812700,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,5,2.0,-5.0,2.0,0.07392197125256673,487,1.9260780287474333
2,812700,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,20,13.0,-4.0,13.0,0.24537987679671458,487,12.754620123203285
2,812700,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,100,21.0,6.0,21.0,0.997946611909651,487,20.00205338809035
2,813500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,8,tight,5,1.0,1.0,4.0,0.34195402298850575,174,0.6580459770114943
2,813500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,8,tight,20,2.0,2.0,5.0,0.3620689655172414,174,1.6379310344827587
2,813500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,8,tight,100,9.0,9.0,15.0,-0.3160919540229885,174,9.316091954022989
2,815900,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,8,tight,5,0.0,0.0,6.0,0.26132930513595165,331,-0.26132930513595165
2,815900,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,8,tight,20,0.0,0.0,3.0,0.5755287009063444,331,-0.5755287009063444
2,815900,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,8,tight,100,13.0,13.0,2.0,1.0755287009063443,331,11.924471299093655
2,816800,VEV_4000,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,8,tight,5,2.0,2.0,1.0,0.11282051282051282,195,1.8871794871794871
2,816800,VEV_4000,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,8,tight,20,3.0,3.5,0.0,0.12307692307692308,195,2.876923076923077
2,816800,VEV_4000,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,8,tight,100,11.0,11.0,-4.0,-0.441025641025641,195,11.441025641025641
2,818600,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,8,tight,5,-2.0,2.0,-2.0,-0.18063872255489022,501,-1.8193612774451098
2,818600,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,8,tight,20,-10.0,6.5,-10.0,-0.38223552894211577,501,-9.617764471057884
2,818600,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,8,tight,100,-4.0,8.5,-4.0,-0.469061876247505,501,-3.530938123752495
2,819500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,8,wide,5,0.5,0.5,-1.0,0.18604651162790697,86,0.313953488372093
2,819500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,8,wide,20,4.5,4.5,1.0,-0.7151162790697675,86,5.215116279069767
2,819500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,8,wide,100,1.5,1.5,4.0,-1.2790697674418605,86,2.7790697674418605
2,819600,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,5,1.0,2.5,-3.0,-0.10476190476190476,210,1.1047619047619048
2,819600,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,20,2.0,3.5,1.0,-0.10476190476190476,210,2.104761904761905
2,819600,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,100,1.0,2.5,4.0,-0.016666666666666666,210,1.0166666666666666
2,822500,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,8,tight,5,1.0,1.0,8.0,-0.07913669064748201,139,1.079136690647482
2,822500,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,8,tight,20,2.0,2.0,4.0,-0.6438848920863309,139,2.643884892086331
2,822500,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,8,tight,100,3.0,3.0,0.0,-0.5755395683453237,139,3.5755395683453237
2,823500,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,8,tight,5,2.0,2.0,0.0,0.26132930513595165,331,1.7386706948640485
2,823500,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,8,tight,20,4.0,4.0,-5.0,0.5755287009063444,331,3.4244712990936557
2,823500,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,8,tight,100,3.0,3.0,-15.0,1.0755287009063443,331,1.9244712990936557
2,823600,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,5,2.0,2.0,-2.0,-0.10476190476190476,210,2.104761904761905
2,823600,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,20,5.0,5.0,-6.0,-0.10476190476190476,210,5.104761904761904
2,823600,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,100,3.0,3.0,-12.0,-0.016666666666666666,210,3.0166666666666666
2,824000,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,5,-1.0,1.0,-1.0,0.07392197125256673,487,-1.0739219712525667
2,824000,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,20,-7.0,2.0,-7.0,0.24537987679671458,487,-7.245379876796715
2,824000,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,8,tight,100,-10.0,2.5,-10.0,0.997946611909651,487,-10.99794661190965
2,825200,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,8,tight,5,3.0,3.0,-2.0,0.26132930513595165,331,2.7386706948640485
2,825200,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,8,tight,20,0.0,0.0,-2.0,0.5755287009063444,331,-0.5755287009063444
2,825200,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,8,tight,100,3.0,3.0,-11.5,1.0755287009063443,331,1.9244712990936557
2,825500,VEV_4000,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,8,tight,5,0.0,0.0,-2.0,0.11282051282051282,195,-0.11282051282051282
2,825500,VEV_4000,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,8,tight,20,-2.0,-1.5,4.5,0.12307692307692308,195,-2.123076923076923
2,825500,VEV_4000,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,8,tight,100,1.0,1.0,1.0,-0.441025641025641,195,1.441025641025641
2,825600,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,8,tight,5,-1.0,-1.0,1.0,0.26132930513595165,331,-1.2613293051359515
2,825600,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,8,tight,20,-4.0,-4.0,6.5,0.5755287009063444,331,-4.575528700906345
2,825600,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,8,tight,100,-1.0,-1.0,8.0,1.0755287009063443,331,-2.0755287009063443
2,825700,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,8,tight,5,-1.5,-1.5,-5.0,-0.07913669064748201,139,-1.420863309352518
2,825700,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,8,tight,20,-4.0,-4.0,-1.5,-0.6438848920863309,139,-3.356115107913669
2,825700,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,Mark 55->Mark 01,aggr_buy,False,8,tight,100,-1.0,-1.0,2.0,-0.5755395683453237,139,-0.4244604316546763
2,825900,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,tight,5,0.0,-1.0,-2.0,0.018779342723004695,213,-0.018779342723004695
2,825900,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,tight,20,-0.5,-3.5,0.0,0.08685446009389672,213,-0.5868544600938967
2,825900,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,tight,100,-1.0,-6.0,7.0,0.1267605633802817,213,-1.1267605633802817
2,825900,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,tight,5,0.0,-1.0,-2.0,-0.01060070671378092,283,0.01060070671378092
2,825900,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,tight,20,0.0,-3.5,0.0,0.03180212014134275,283,-0.03180212014134275
2,825900,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,tight,100,0.0,-6.0,7.0,-0.012367491166077738,283,0.012367491166077738
2,825900,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,tight,5,0.0,-1.0,-2.0,0.0,317,0.0
2,825900,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,tight,20,0.0,-3.5,0.0,0.0,317,0.0
2,825900,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,8,tight,100,0.0,-6.0,7.0,0.0,317,0.0
