day,timestamp,s5200,s5300,tight
3,57900,3.0,2.0,False
1,851600,4.0,2.0,False
1,709900,3.0,3.0,False
1,910500,3.0,2.0,False
2,170500,3.0,2.0,False
2,390400,3.0,2.0,False
1,522400,3.0,2.0,False
1,49900,3.0,2.0,False
3,55400,3.0,1.0,False
1,291000,3.0,3.0,False
1,33500,3.0,2.0,False
3,965300,3.0,2.0,False
1,498100,3.0,2.0,False
2,642600,2.0,2.0,True
1,774700,3.0,2.0,False
1,704100,3.0,2.0,False
1,289400,3.0,3.0,False
1,924900,3.0,2.0,False
2,979600,3.0,3.0,False
1,891500,3.0,2.0,False
3,724900,2.0,2.0,True
3,466000,3.0,2.0,False
2,817200,2.0,2.0,True
3,454400,3.0,1.0,False
2,977000,3.0,2.0,False
3,558800,2.0,1.0,True
3,522400,2.0,2.0,True
3,698300,3.0,1.0,False
2,203400,3.0,2.0,False
2,570500,2.0,1.0,True
3,608400,2.0,2.0,True
2,149700,3.0,2.0,False
3,173700,3.0,2.0,False
3,943200,2.0,2.0,True
2,233600,3.0,2.0,False
3,577700,3.0,2.0,False
1,901700,3.0,3.0,False
3,45700,3.0,2.0,False
2,723600,3.0,2.0,False
1,316500,3.0,2.0,False
2,228600,3.0,2.0,False
1,832600,3.0,2.0,False
3,643500,2.0,2.0,True
2,124300,3.0,2.0,False
1,823900,3.0,2.0,False
2,308400,4.0,3.0,False
1,540700,2.0,2.0,True
2,235800,3.0,2.0,False
1,24100,3.0,2.0,False
1,981600,3.0,2.0,False
2,108800,3.0,2.0,False
2,587600,2.0,1.0,True
2,790400,2.0,2.0,True
2,552500,3.0,2.0,False
2,677200,3.0,2.0,False
2,545900,3.0,2.0,False
1,278300,3.0,2.0,False
2,411200,3.0,1.0,False
3,7600,2.0,2.0,True
2,446600,2.0,2.0,True
1,817200,3.0,2.0,False
1,918700,3.0,2.0,False
3,46900,3.0,2.0,False
1,240300,3.0,2.0,False
3,163700,3.0,2.0,False
1,308900,3.0,3.0,False
1,608500,3.0,2.0,False
3,964500,3.0,2.0,False
3,502000,2.0,2.0,True
1,415000,3.0,2.0,False
1,490400,3.0,2.0,False
3,882600,2.0,2.0,True
3,502600,2.0,2.0,True
2,525500,2.0,2.0,True
2,90800,3.0,2.0,False
2,867300,2.0,2.0,True
2,48100,3.0,2.0,False
3,185800,2.0,2.0,True
2,99100,3.0,2.0,False
2,710300,3.0,2.0,False
2,140100,3.0,2.0,False
2,133700,3.0,2.0,False
2,865500,3.0,2.0,False
2,179700,3.0,2.0,False
1,151400,4.0,2.0,False
2,635300,2.0,2.0,True
1,417200,3.0,2.0,False
3,918100,3.0,2.0,False
2,153000,3.0,2.0,False
3,194100,3.0,1.0,False
2,149500,3.0,3.0,False
1,768800,3.0,2.0,False
1,689500,2.0,2.0,True
1,567000,3.0,2.0,False
1,849300,4.0,2.0,False
1,448100,3.0,2.0,False
3,292300,2.0,2.0,True
2,904700,4.0,2.0,False
3,157700,3.0,1.0,False
2,865200,2.0,2.0,True
1,519400,3.0,3.0,False
2,63900,3.0,2.0,False
3,24100,3.0,2.0,False
1,918800,4.0,2.0,False
1,113200,3.0,2.0,False
1,900100,3.0,2.0,False
1,548800,2.0,1.0,True
3,864800,2.0,2.0,True
2,961500,3.0,2.0,False
2,925200,3.0,2.0,False
1,523100,3.0,2.0,False
1,649100,3.0,1.0,False
1,942100,3.0,2.0,False
3,816500,3.0,2.0,False
3,437200,2.0,2.0,True
3,685100,3.0,1.0,False
2,603500,3.0,2.0,False
3,828600,2.0,2.0,True
3,79800,2.0,2.0,True
2,408600,3.0,2.0,False
3,220000,2.0,1.0,True
3,30500,3.0,2.0,False
1,397100,3.0,2.0,False
3,116500,2.0,2.0,True
3,159600,3.0,2.0,False
3,8600,3.0,3.0,False
3,89800,2.0,2.0,True
2,5300,3.0,3.0,False
1,198400,3.0,2.0,False
3,798300,3.0,2.0,False
1,632200,3.0,2.0,False
2,553700,3.0,2.0,False
3,783700,2.0,1.0,True
1,303900,3.0,3.0,False
2,484000,3.0,2.0,False
2,594500,2.0,2.0,True
2,922500,3.0,2.0,False
2,779200,1.0,2.0,True
2,737300,3.0,2.0,False
3,609900,2.0,1.0,True
3,889800,2.0,2.0,True
1,262000,3.0,2.0,False
1,581600,2.0,2.0,True
3,706900,3.0,2.0,False
3,98000,3.0,2.0,False
2,82400,3.0,2.0,False
1,257100,3.0,2.0,False
1,971500,3.0,3.0,False
1,366800,3.0,2.0,False
3,318000,2.0,1.0,True
3,742600,2.0,1.0,True
3,569000,3.0,2.0,False
2,490200,3.0,2.0,False
1,347300,3.0,2.0,False
1,961900,3.0,2.0,False
3,521400,2.0,2.0,True
2,109800,3.0,2.0,False
3,831800,2.0,2.0,True
1,16900,3.0,2.0,False
3,432600,3.0,1.0,False
2,11600,3.0,3.0,False
3,54800,2.0,2.0,True
2,609200,3.0,2.0,False
3,439000,3.0,2.0,False
3,916600,3.0,2.0,False
2,186800,3.0,2.0,False
2,456900,3.0,2.0,False
3,669900,2.0,2.0,True
2,924300,3.0,3.0,False
1,529100,3.0,2.0,False
1,778300,3.0,2.0,False
2,84700,4.0,2.0,False
1,814800,3.0,2.0,False
3,94700,2.0,2.0,True
2,402400,3.0,1.0,False
2,919600,3.0,3.0,False
1,430800,3.0,2.0,False
1,491200,3.0,2.0,False
2,113500,3.0,2.0,False
2,826800,3.0,2.0,False
1,468200,3.0,2.0,False
2,492400,3.0,2.0,False
2,890500,3.0,2.0,False
3,496500,2.0,2.0,True
2,524900,2.0,2.0,True
1,978200,3.0,2.0,False
2,346200,3.0,2.0,False
3,275200,3.0,2.0,False
2,875000,3.0,2.0,False
1,847400,3.0,2.0,False
1,745100,3.0,2.0,False
1,822000,2.0,2.0,True
3,69000,3.0,2.0,False
2,254300,3.0,2.0,False
3,210100,2.0,2.0,True
2,275900,3.0,2.0,False
1,672100,2.0,2.0,True
1,601200,3.0,2.0,False
2,174200,3.0,3.0,False
1,863500,3.0,3.0,False
3,630000,3.0,1.0,False
1,725600,3.0,2.0,False
2,202200,3.0,2.0,False
1,989400,2.0,2.0,True
1,401400,3.0,3.0,False
1,370600,3.0,3.0,False
3,392800,3.0,2.0,False
3,947200,3.0,2.0,False
1,277200,3.0,2.0,False
1,344500,3.0,2.0,False
2,179300,3.0,3.0,False
2,830400,3.0,2.0,False
3,634200,3.0,1.0,False
2,868200,3.0,2.0,False
2,360300,3.0,2.0,False
1,156100,3.0,2.0,False
2,591100,2.0,1.0,True
3,354100,2.0,1.0,True
2,907700,3.0,3.0,False
2,190000,3.0,2.0,False
3,373500,3.0,2.0,False
1,683100,3.0,2.0,False
3,765800,3.0,2.0,False
2,735500,2.0,1.0,True
3,332300,2.0,1.0,True
2,554000,3.0,1.0,False
2,582100,3.0,2.0,False
2,554400,3.0,2.0,False
3,394700,2.0,2.0,True
2,295900,3.0,2.0,False
1,886000,3.0,3.0,False
2,61400,2.0,1.0,True
2,129600,3.0,2.0,False
3,126000,3.0,2.0,False
1,27500,3.0,2.0,False
3,33200,3.0,2.0,False
1,223200,3.0,2.0,False
1,538900,3.0,3.0,False
2,131900,3.0,2.0,False
2,448700,3.0,2.0,False
3,920000,2.0,2.0,True
2,431300,3.0,1.0,False
2,636400,2.0,2.0,True
2,470600,3.0,2.0,False
1,644100,3.0,2.0,False
2,320700,3.0,2.0,False
2,779500,3.0,1.0,False
2,524800,3.0,2.0,False
2,399000,3.0,2.0,False
1,63400,3.0,2.0,False
2,493900,2.0,2.0,True
2,261800,3.0,3.0,False
2,805100,3.0,2.0,False
1,285800,3.0,3.0,False
3,779000,3.0,2.0,False
1,856200,3.0,2.0,False
1,78800,3.0,2.0,False
1,801100,3.0,2.0,False
2,95200,3.0,2.0,False
2,668800,3.0,2.0,False
1,199100,3.0,2.0,False
2,535100,2.0,2.0,True
3,870100,3.0,2.0,False
1,307900,3.0,2.0,False
2,429800,2.0,2.0,True
1,773500,3.0,2.0,False
3,746400,2.0,2.0,True
3,560400,3.0,2.0,False
2,497800,2.0,2.0,True
1,855000,3.0,2.0,False
2,422700,3.0,2.0,False
2,622900,3.0,2.0,False
3,729100,3.0,2.0,False
1,108900,4.0,3.0,False
3,766700,3.0,2.0,False
1,132100,3.0,2.0,False
1,743000,3.0,3.0,False
3,137700,1.0,2.0,True
2,95100,3.0,3.0,False
2,578900,3.0,1.0,False
2,867900,3.0,2.0,False
1,975500,3.0,3.0,False
3,311000,3.0,1.0,False
1,596200,3.0,2.0,False
1,918500,3.0,2.0,False
1,43500,3.0,2.0,False
1,881600,3.0,2.0,False
3,871200,2.0,2.0,True
3,565300,2.0,2.0,True
3,150400,3.0,2.0,False
1,46300,3.0,3.0,False
1,878000,2.0,2.0,True
3,752600,2.0,1.0,True
1,472500,3.0,2.0,False
2,855700,3.0,2.0,False
3,342200,2.0,2.0,True
1,716300,3.0,2.0,False
2,281900,3.0,2.0,False
3,121800,3.0,2.0,False
2,70700,3.0,2.0,False
3,216300,3.0,1.0,False
1,988700,3.0,2.0,False
2,445200,3.0,2.0,False
2,699000,3.0,2.0,False
3,253800,3.0,2.0,False
1,820200,2.0,2.0,True
1,141800,4.0,2.0,False
1,773100,3.0,2.0,False
2,834600,2.0,3.0,False
1,810200,3.0,2.0,False
3,514800,2.0,2.0,True
3,116400,3.0,1.0,False
2,453500,3.0,2.0,False
2,504800,3.0,2.0,False
3,282000,3.0,2.0,False
2,660500,3.0,2.0,False
2,123200,3.0,3.0,False
2,26200,3.0,2.0,False
2,442900,3.0,2.0,False
1,46100,3.0,2.0,False
1,776100,3.0,2.0,False
2,295000,3.0,2.0,False
2,692600,3.0,2.0,False
1,131600,3.0,3.0,False
2,324000,3.0,3.0,False
1,29500,3.0,2.0,False
3,212800,3.0,2.0,False
3,330100,3.0,1.0,False
1,781100,3.0,3.0,False
1,620600,3.0,2.0,False
1,384100,2.0,1.0,True
1,233600,3.0,2.0,False
2,708300,3.0,2.0,False
3,48700,3.0,2.0,False
3,37200,3.0,2.0,False
3,929200,2.0,2.0,True
2,449700,2.0,2.0,True
1,953500,3.0,2.0,False
3,929500,3.0,2.0,False
3,585900,3.0,1.0,False
3,402100,2.0,2.0,True
1,621100,3.0,2.0,False
3,503500,2.0,1.0,True
1,315700,3.0,2.0,False
2,785200,3.0,2.0,False
1,666900,3.0,2.0,False
2,505000,3.0,1.0,False
3,219000,2.0,2.0,True
3,374200,2.0,2.0,True
2,280600,4.0,2.0,False
1,718500,3.0,3.0,False
2,754600,3.0,2.0,False
3,668400,3.0,2.0,False
1,628400,3.0,2.0,False
3,612700,1.0,2.0,True
1,210300,3.0,3.0,False
3,662000,2.0,2.0,True
2,982600,3.0,2.0,False
2,552400,2.0,2.0,True
3,450600,2.0,2.0,True
2,403400,2.0,2.0,True
2,764100,3.0,2.0,False
3,954200,3.0,2.0,False
2,701400,3.0,3.0,False
2,549900,2.0,2.0,True
2,806100,3.0,2.0,False
3,247500,3.0,1.0,False
2,246900,4.0,3.0,False
2,646300,3.0,2.0,False
3,75200,3.0,2.0,False
1,672500,2.0,2.0,True
3,381500,3.0,2.0,False
1,290000,3.0,2.0,False
1,13000,3.0,2.0,False
1,681800,3.0,2.0,False
2,231300,3.0,2.0,False
2,912700,3.0,3.0,False
1,841000,2.0,2.0,True
1,310300,3.0,2.0,False
1,424100,2.0,2.0,True
2,478000,3.0,2.0,False
3,246600,2.0,2.0,True
2,484100,2.0,2.0,True
1,490300,3.0,2.0,False
1,876100,2.0,2.0,True
1,104400,3.0,2.0,False
1,411400,3.0,2.0,False
2,752800,2.0,2.0,True
1,134600,3.0,2.0,False
1,264800,3.0,2.0,False
2,566100,2.0,2.0,True
2,939000,3.0,3.0,False
2,159700,4.0,2.0,False
1,82100,3.0,2.0,False
2,388600,2.0,2.0,True
1,818700,2.0,2.0,True
1,957800,3.0,2.0,False
3,420900,2.0,2.0,True
2,82700,3.0,2.0,False
2,113800,3.0,2.0,False
1,496900,3.0,2.0,False
1,860300,3.0,3.0,False
1,983200,3.0,2.0,False
3,861300,2.0,2.0,True
3,361100,2.0,1.0,True
3,284400,2.0,2.0,True
1,523300,3.0,2.0,False
2,985500,3.0,3.0,False
2,497200,3.0,2.0,False
1,456700,3.0,2.0,False
3,189700,2.0,1.0,True
1,151800,3.0,2.0,False
1,625500,3.0,2.0,False
2,967300,3.0,2.0,False
3,899000,3.0,1.0,False
1,339200,3.0,2.0,False
2,598800,2.0,2.0,True
1,706700,3.0,2.0,False
2,296100,3.0,2.0,False
2,860100,3.0,2.0,False
1,473800,3.0,2.0,False
2,885000,3.0,2.0,False
1,296700,3.0,2.0,False
3,941300,2.0,2.0,True
2,575800,3.0,2.0,False
1,564200,3.0,2.0,False
3,217200,2.0,2.0,True
3,785600,3.0,2.0,False
3,391800,3.0,2.0,False
3,508800,2.0,2.0,True
2,245000,3.0,2.0,False
2,727200,2.0,1.0,True
2,190700,3.0,3.0,False
2,464400,3.0,2.0,False
2,677800,3.0,3.0,False
1,268000,3.0,2.0,False
2,614000,3.0,2.0,False
3,819500,2.0,2.0,True
3,8500,3.0,3.0,False
1,571000,3.0,2.0,False
2,165900,3.0,3.0,False
3,149200,3.0,2.0,False
3,553100,2.0,1.0,True
2,803100,3.0,2.0,False
2,835800,3.0,2.0,False
3,480500,2.0,2.0,True
2,941100,3.0,2.0,False
3,651400,3.0,2.0,False
2,850800,3.0,2.0,False
3,930600,3.0,2.0,False
3,793000,2.0,2.0,True
3,108100,3.0,2.0,False
2,823200,3.0,2.0,False
2,943000,3.0,2.0,False
1,730800,3.0,2.0,False
1,964500,3.0,2.0,False
2,487300,3.0,2.0,False
1,444100,3.0,2.0,False
1,612500,2.0,2.0,True
2,177200,3.0,2.0,False
1,851000,3.0,2.0,False
2,310500,4.0,2.0,False
1,234300,3.0,2.0,False
1,541500,3.0,2.0,False
1,383100,3.0,2.0,False
3,373200,3.0,1.0,False
3,944500,3.0,2.0,False
3,844100,2.0,2.0,True
1,167800,3.0,2.0,False
1,766300,3.0,2.0,False
2,537100,2.0,2.0,True
2,500,3.0,2.0,False
3,662700,3.0,1.0,False
2,16200,4.0,2.0,False
3,593400,2.0,1.0,True
3,804400,3.0,2.0,False
3,37000,1.0,1.0,True
1,682300,2.0,2.0,True
1,895000,3.0,2.0,False
1,536000,3.0,2.0,False
3,278600,2.0,2.0,True
1,700,3.0,2.0,False
3,411600,2.0,2.0,True
2,152400,3.0,2.0,False
2,31200,3.0,3.0,False
2,173400,3.0,2.0,False
3,229400,2.0,2.0,True
3,111100,2.0,2.0,True
2,814000,2.0,2.0,True
2,181800,4.0,3.0,False
3,988800,3.0,2.0,False
3,128200,2.0,2.0,True
1,673700,3.0,2.0,False
2,263600,3.0,2.0,False
2,259800,3.0,3.0,False
1,300800,3.0,2.0,False
1,467200,3.0,2.0,False
1,127100,3.0,3.0,False
3,788800,3.0,1.0,False
2,58900,3.0,2.0,False
2,152500,3.0,2.0,False
2,499900,2.0,2.0,True
2,777600,2.0,1.0,True
2,27200,3.0,2.0,False
2,870900,2.0,2.0,True
1,840000,3.0,2.0,False
3,783000,3.0,1.0,False
2,67300,3.0,2.0,False
3,551900,2.0,2.0,True
2,855200,2.0,2.0,True
2,371700,2.0,2.0,True
3,305200,2.0,2.0,True
3,186600,3.0,2.0,False
1,22300,2.0,2.0,True
3,735600,2.0,1.0,True
3,665600,3.0,2.0,False
2,405500,3.0,1.0,False
3,190500,3.0,2.0,False
3,162500,2.0,2.0,True
2,766800,3.0,1.0,False
3,192800,3.0,2.0,False
1,544500,3.0,2.0,False
2,851800,3.0,2.0,False
1,348100,3.0,3.0,False
2,299200,3.0,2.0,False
3,377600,2.0,2.0,True
1,70000,3.0,3.0,False
3,12600,3.0,2.0,False
1,378200,3.0,2.0,False
2,305200,3.0,2.0,False
2,735100,2.0,2.0,True
3,221000,2.0,1.0,True
1,237900,3.0,3.0,False
1,439100,2.0,2.0,True
3,26400,3.0,2.0,False
2,989800,3.0,2.0,False
1,109000,3.0,2.0,False
1,572700,2.0,2.0,True
2,806200,3.0,2.0,False
3,416900,3.0,1.0,False
2,843900,3.0,2.0,False
1,451600,3.0,2.0,False
2,847400,2.0,2.0,True
2,929100,3.0,2.0,False
2,278900,3.0,2.0,False
3,826200,2.0,1.0,True
3,468500,2.0,2.0,True
3,716200,3.0,1.0,False
3,873600,3.0,1.0,False
1,694300,3.0,2.0,False
1,332900,3.0,2.0,False
1,805600,3.0,2.0,False
1,298000,3.0,2.0,False
3,789400,3.0,1.0,False
2,607000,3.0,2.0,False
2,613500,3.0,2.0,False
1,107000,3.0,3.0,False
3,594700,2.0,2.0,True
2,963700,3.0,3.0,False
2,980400,3.0,2.0,False
1,214600,3.0,2.0,False
1,158300,3.0,2.0,False
3,814700,3.0,2.0,False
2,345200,3.0,3.0,False
1,288700,4.0,2.0,False
3,190700,3.0,1.0,False
1,805900,3.0,2.0,False
1,422600,3.0,2.0,False
3,915800,2.0,1.0,True
1,775300,3.0,2.0,False
3,1400,4.0,3.0,False
3,589500,2.0,1.0,True
3,699600,3.0,2.0,False
2,848900,2.0,2.0,True
3,772700,2.0,2.0,True
3,867300,2.0,1.0,True
1,318200,3.0,2.0,False
1,183400,3.0,2.0,False
1,973700,3.0,3.0,False
2,966500,3.0,2.0,False
1,989900,3.0,2.0,False
3,802500,3.0,2.0,False
3,844300,3.0,2.0,False
2,513100,3.0,1.0,False
3,888700,2.0,1.0,True
1,14800,1.0,2.0,True
3,616800,2.0,2.0,True
1,435700,3.0,2.0,False
2,38800,3.0,2.0,False
2,676200,3.0,2.0,False
1,928200,3.0,2.0,False
3,993000,3.0,1.0,False
1,455100,3.0,2.0,False
1,918400,3.0,2.0,False
3,769300,3.0,2.0,False
3,83600,2.0,1.0,True
3,559500,2.0,1.0,True
3,952700,3.0,2.0,False
1,385200,3.0,2.0,False
2,168100,3.0,2.0,False
1,961600,3.0,2.0,False
1,694000,3.0,2.0,False
3,310600,3.0,2.0,False
2,929900,3.0,3.0,False
3,926100,3.0,2.0,False
3,760200,2.0,2.0,True
3,569400,3.0,2.0,False
3,463200,2.0,1.0,True
3,718300,3.0,2.0,False
2,127800,3.0,2.0,False
2,715500,3.0,1.0,False
1,292100,3.0,2.0,False
2,343300,4.0,2.0,False
3,306100,3.0,2.0,False
3,182300,3.0,2.0,False
2,407900,3.0,2.0,False
2,835900,3.0,2.0,False
1,586800,3.0,2.0,False
3,518800,3.0,1.0,False
1,831200,2.0,2.0,True
2,35100,3.0,2.0,False
2,645800,3.0,2.0,False
1,359500,3.0,3.0,False
3,569900,2.0,2.0,True
2,368500,3.0,2.0,False
1,543700,3.0,2.0,False
3,231000,2.0,2.0,True
2,482200,3.0,2.0,False
3,161900,3.0,1.0,False
2,973300,3.0,2.0,False
3,365500,3.0,2.0,False
2,28700,3.0,2.0,False
1,248500,3.0,2.0,False
3,80600,3.0,2.0,False
3,153500,3.0,2.0,False
2,996600,3.0,3.0,False
3,848100,3.0,2.0,False
1,707200,3.0,2.0,False
1,567900,3.0,2.0,False
3,321400,3.0,2.0,False
1,51900,3.0,2.0,False
1,606100,3.0,2.0,False
2,860700,3.0,2.0,False
1,780400,3.0,3.0,False
2,746700,2.0,2.0,True
2,8400,4.0,3.0,False
1,518700,3.0,2.0,False
1,886600,3.0,2.0,False
3,921700,3.0,2.0,False
3,873500,2.0,1.0,True
3,196800,3.0,2.0,False
2,961300,3.0,2.0,False
3,405800,3.0,2.0,False
1,884300,3.0,2.0,False
2,948500,1.0,2.0,True
3,983500,3.0,2.0,False
2,87400,3.0,2.0,False
2,7500,4.0,2.0,False
2,327600,3.0,2.0,False
3,268700,3.0,2.0,False
1,797300,3.0,2.0,False
1,784200,3.0,2.0,False
2,69900,3.0,2.0,False
2,112300,3.0,2.0,False
1,283400,3.0,2.0,False
2,564500,2.0,2.0,True
3,620200,2.0,2.0,True
3,564900,2.0,2.0,True
1,414400,3.0,2.0,False
3,853800,3.0,2.0,False
1,666000,3.0,2.0,False
3,460100,2.0,2.0,True
1,593300,3.0,2.0,False
2,816700,2.0,2.0,True
3,538400,2.0,2.0,True
2,214200,3.0,2.0,False
3,17400,3.0,3.0,False
1,478600,3.0,2.0,False
2,856100,3.0,2.0,False
3,596700,2.0,2.0,True
3,304200,2.0,1.0,True
2,693100,3.0,2.0,False
1,406700,2.0,2.0,True
1,441000,3.0,2.0,False
1,372400,2.0,2.0,True
1,108600,3.0,2.0,False
1,342700,3.0,2.0,False
1,254900,3.0,2.0,False
2,594700,2.0,1.0,True
1,625600,3.0,2.0,False
2,827300,3.0,2.0,False
2,238200,3.0,2.0,False
2,889100,3.0,2.0,False
3,689000,3.0,2.0,False
3,40000,3.0,2.0,False
1,307500,4.0,2.0,False
2,464800,3.0,2.0,False
1,85800,3.0,2.0,False
2,286500,4.0,2.0,False
3,272700,3.0,2.0,False
3,225700,3.0,2.0,False
3,899400,3.0,2.0,False
1,513600,3.0,2.0,False
3,492400,2.0,1.0,True
1,373300,3.0,2.0,False
1,571100,3.0,2.0,False
1,692600,2.0,2.0,True
3,965600,3.0,2.0,False
1,99100,2.0,2.0,True
3,856400,2.0,1.0,True
3,415500,3.0,2.0,False
2,953800,3.0,2.0,False
2,855500,3.0,2.0,False
1,77500,3.0,3.0,False
2,817300,3.0,2.0,False
2,555800,3.0,2.0,False
3,378700,3.0,1.0,False
3,860400,3.0,1.0,False
3,660200,3.0,2.0,False
1,725200,3.0,3.0,False
2,977200,3.0,2.0,False
2,133600,3.0,2.0,False
3,651600,2.0,2.0,True
3,235700,3.0,2.0,False
2,218700,3.0,2.0,False
2,515600,3.0,2.0,False
3,663900,3.0,2.0,False
1,516500,3.0,2.0,False
3,914500,2.0,2.0,True
3,599800,2.0,1.0,True
2,286200,3.0,2.0,False
2,402800,2.0,2.0,True
3,585800,3.0,1.0,False
2,652000,3.0,2.0,False
2,745700,2.0,2.0,True
2,855100,3.0,2.0,False
2,534400,3.0,1.0,False
3,617200,3.0,2.0,False
2,413700,2.0,1.0,True
2,265500,2.0,2.0,True
3,458000,2.0,1.0,True
3,232200,2.0,1.0,True
2,692000,3.0,2.0,False
3,751500,3.0,2.0,False
1,724100,3.0,2.0,False
3,130900,2.0,2.0,True
3,267900,3.0,2.0,False
2,690300,4.0,2.0,False
1,803600,3.0,2.0,False
2,13300,3.0,2.0,False
1,938800,3.0,2.0,False
2,936200,3.0,2.0,False
1,696900,2.0,2.0,True
1,562000,3.0,2.0,False
2,588500,1.0,2.0,True
3,523400,2.0,1.0,True
3,512500,2.0,2.0,True
3,809100,3.0,2.0,False
1,80700,2.0,2.0,True
2,887500,3.0,2.0,False
2,370000,3.0,3.0,False
3,602900,2.0,2.0,True
3,619000,3.0,1.0,False
3,500800,2.0,2.0,True
3,418200,3.0,2.0,False
2,849800,3.0,2.0,False
2,275300,3.0,3.0,False
2,758100,2.0,1.0,True
3,794200,2.0,2.0,True
2,300400,3.0,2.0,False
3,243700,1.0,2.0,True
2,29900,3.0,3.0,False
1,866300,3.0,2.0,False
2,183700,3.0,2.0,False
3,934600,3.0,2.0,False
1,341500,2.0,2.0,True
2,98900,3.0,3.0,False
2,503300,2.0,2.0,True
2,984000,4.0,2.0,False
3,768800,2.0,2.0,True
3,263600,3.0,2.0,False
2,161400,4.0,2.0,False
2,531300,3.0,2.0,False
3,610300,3.0,2.0,False
3,725200,3.0,2.0,False
2,64100,3.0,2.0,False
3,287100,2.0,2.0,True
1,684800,2.0,2.0,True
1,804600,3.0,2.0,False
2,923800,3.0,2.0,False
2,89400,3.0,2.0,False
3,646800,3.0,2.0,False
3,890900,2.0,2.0,True
1,539500,3.0,3.0,False
2,270300,3.0,3.0,False
2,448400,3.0,2.0,False
2,425200,3.0,2.0,False
2,782600,2.0,2.0,True
3,988100,2.0,2.0,True
3,726800,3.0,2.0,False
1,907500,3.0,2.0,False
3,785900,3.0,1.0,False
2,619900,3.0,2.0,False
2,352900,3.0,2.0,False
1,147000,3.0,3.0,False
2,422000,3.0,2.0,False
3,386600,3.0,2.0,False
2,269200,4.0,2.0,False
1,598800,3.0,2.0,False
2,976900,3.0,2.0,False
2,502700,2.0,2.0,True
2,647400,3.0,1.0,False
1,944100,2.0,2.0,True
2,139600,3.0,2.0,False
2,573800,3.0,1.0,False
1,151100,3.0,2.0,False
1,385500,3.0,2.0,False
1,332500,3.0,2.0,False
3,364000,2.0,1.0,True
3,764600,3.0,2.0,False
2,450200,2.0,2.0,True
3,622500,2.0,1.0,True
3,681400,3.0,2.0,False
2,394200,3.0,2.0,False
3,542400,2.0,1.0,True
2,469600,2.0,2.0,True
1,999500,3.0,2.0,False
1,279400,3.0,3.0,False
2,225600,3.0,2.0,False
1,30800,3.0,2.0,False
3,214600,2.0,2.0,True
1,830500,2.0,2.0,True
3,428000,2.0,2.0,True
3,637500,3.0,2.0,False
1,197700,3.0,2.0,False
1,377500,3.0,2.0,False
2,297100,4.0,2.0,False
2,184000,3.0,2.0,False
2,353900,3.0,2.0,False
2,272100,3.0,2.0,False
1,769500,3.0,2.0,False
1,331600,3.0,3.0,False
3,98600,3.0,2.0,False
3,21200,3.0,2.0,False
2,227400,3.0,2.0,False
1,528700,3.0,3.0,False
2,953500,3.0,2.0,False
1,712300,3.0,2.0,False
3,625400,2.0,2.0,True
3,787800,2.0,1.0,True
1,883300,3.0,2.0,False
3,144500,3.0,2.0,False
3,494900,3.0,1.0,False
1,664400,2.0,2.0,True
2,651700,2.0,1.0,True
3,554900,2.0,1.0,True
1,398400,3.0,2.0,False
2,338600,3.0,2.0,False
1,544800,2.0,2.0,True
3,256900,3.0,2.0,False
3,597000,2.0,1.0,True
3,595800,3.0,2.0,False
2,70500,3.0,2.0,False
2,336000,3.0,2.0,False
1,92700,3.0,2.0,False
2,8700,3.0,3.0,False
1,219000,3.0,3.0,False
3,638100,3.0,2.0,False
1,180100,3.0,2.0,False
2,248900,3.0,2.0,False
1,70100,3.0,2.0,False
1,541800,3.0,2.0,False
3,564700,3.0,1.0,False
2,344100,4.0,2.0,False
1,175400,3.0,2.0,False
3,813100,3.0,2.0,False
2,806300,3.0,2.0,False
2,202500,3.0,2.0,False
3,764700,2.0,2.0,True
3,237300,3.0,2.0,False
3,251900,3.0,2.0,False
1,595700,3.0,2.0,False
2,563200,3.0,2.0,False
2,289600,4.0,2.0,False
2,19200,3.0,3.0,False
2,844300,3.0,2.0,False
3,152200,2.0,2.0,True
3,989200,2.0,2.0,True
3,690900,2.0,2.0,True
2,362300,3.0,3.0,False
1,532900,3.0,2.0,False
3,514400,2.0,1.0,True
3,660600,3.0,2.0,False
1,344000,3.0,2.0,False
1,606300,2.0,2.0,True
3,423500,2.0,2.0,True
1,556700,3.0,2.0,False
1,234500,2.0,1.0,True
1,578200,3.0,2.0,False
1,142100,3.0,2.0,False
3,845600,3.0,2.0,False
2,939100,3.0,3.0,False
3,218400,2.0,1.0,True
2,25000,3.0,2.0,False
3,607700,3.0,1.0,False
1,441500,2.0,2.0,True
1,184400,3.0,2.0,False
3,819300,2.0,2.0,True
3,797900,3.0,2.0,False
2,109000,3.0,2.0,False
3,934400,3.0,2.0,False
3,631000,3.0,2.0,False
3,69300,2.0,2.0,True
1,10300,3.0,2.0,False
3,354800,2.0,2.0,True
1,394500,3.0,2.0,False
3,640800,3.0,2.0,False
3,164300,2.0,2.0,True
1,665500,3.0,2.0,False
3,997600,3.0,1.0,False
1,789600,4.0,2.0,False
3,916900,2.0,2.0,True
3,66100,3.0,2.0,False
3,228400,3.0,2.0,False
3,712000,3.0,2.0,False
1,605200,2.0,1.0,True
1,403500,3.0,2.0,False
2,905700,3.0,2.0,False
1,310600,3.0,3.0,False
1,428500,3.0,2.0,False
2,858500,2.0,2.0,True
1,351500,3.0,2.0,False
