day,timestamp,symbol,buyer,seller,qty,notional,aggressor,spread_sym,spread_u,spr_bin_u,fwd_mid_5,fwd_u_5,fwd_h_5,fwd_mid_20,fwd_u_20,fwd_h_20,fwd_mid_100,fwd_u_100,fwd_h_100,cell_mean_fwd,cell_n,residual_k20
2,533300,VELVETFRUIT_EXTRACT,Mark 55,Mark 22,3,15729.0,buy_agg,3.0,3.0,tight_u,0.0,0.0,4.0,1.5,1.5,-8.0,-3.0,-3.0,-6.0,2.0357142857142856,14,-0.5357142857142856
2,534700,HYDROGEL_PACK,Mark 14,Mark 38,3,29874.0,sell_agg,15.0,5.0,tight_u,3.5,3.0,3.5,0.5,3.0,0.5,0.5,0.0,0.5,0.23387096774193547,496,0.2661290322580645
2,534900,HYDROGEL_PACK,Mark 38,Mark 14,3,29928.0,buy_agg,16.0,5.0,tight_u,4.0,3.0,4.0,1.0,5.0,1.0,2.0,-1.0,2.0,-0.3530571992110454,507,1.3530571992110454
2,535100,HYDROGEL_PACK,Mark 14,Mark 38,2,19922.0,sell_agg,16.0,5.0,tight_u,6.0,0.0,6.0,1.0,4.5,1.0,3.0,-1.0,3.0,0.23387096774193547,496,0.7661290322580645
2,536500,VEV_4000,Mark 38,Mark 14,2,2504.0,buy_agg,20.0,6.0,tight_u,3.5,3.0,5.0,1.5,2.5,6.5,-4.5,-3.5,6.5,0.2146341463414634,205,1.2853658536585366
2,538700,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,5,26235.0,buy_agg,5.0,5.0,tight_u,-3.0,-3.0,0.0,-1.0,-1.0,4.0,-6.0,-6.0,5.0,0.5755287009063444,331,-1.5755287009063443
2,540500,HYDROGEL_PACK,Mark 38,Mark 14,2,19964.0,buy_agg,16.0,6.0,tight_u,-2.0,-1.5,-2.0,4.0,-2.5,4.0,-8.0,-6.5,-8.0,-0.3530571992110454,507,4.353057199211046
2,540600,HYDROGEL_PACK,Mark 38,Mark 14,2,19960.0,buy_agg,16.0,5.0,tight_u,0.0,0.0,0.0,6.0,-4.0,6.0,-8.0,-5.0,-8.0,-0.3530571992110454,507,6.353057199211046
2,541400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,8,41944.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,4.0,-1.0,-1.0,-3.0,1.0,1.0,-12.0,0.5755287009063444,331,-1.5755287009063443
2,543800,HYDROGEL_PACK,Mark 38,Mark 14,6,59850.0,buy_agg,16.0,6.0,tight_u,2.0,-1.0,2.0,2.0,-4.5,2.0,-7.0,-4.0,-7.0,-0.3530571992110454,507,2.3530571992110456
2,543900,VEV_4000,Mark 14,Mark 38,1,1231.0,sell_agg,21.0,5.0,tight_u,-1.0,-1.0,3.5,-6.0,-6.0,5.5,-2.0,-2.0,-9.0,-0.1788793103448276,232,-5.821120689655173
2,544400,HYDROGEL_PACK,Mark 38,Mark 14,6,59856.0,buy_agg,9.0,5.0,tight_u,-1.5,-1.0,-1.5,-2.0,-2.0,-2.0,-15.5,-1.0,-15.5,-0.3530571992110454,507,-1.6469428007889546
2,544700,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,8,41944.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,6.0,-1.0,-1.0,9.0,2.0,2.0,-8.0,0.006147540983606557,244,-1.0061475409836065
2,545400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,7,36680.0,buy_agg,5.0,5.0,tight_u,-2.0,-2.0,3.5,1.0,1.0,5.0,2.5,2.5,-6.0,0.5755287009063444,331,0.42447129909365555
2,545900,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,5,26190.0,buy_agg,5.0,5.0,tight_u,3.0,3.0,-4.0,3.0,3.0,1.5,5.0,5.0,-6.5,0.5755287009063444,331,2.4244712990936557
2,547000,HYDROGEL_PACK,Mark 14,Mark 38,6,59814.0,sell_agg,16.0,5.0,tight_u,0.0,0.0,0.0,-3.0,-1.0,-3.0,-12.0,2.5,-12.0,0.23387096774193547,496,-3.2338709677419355
2,547100,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,13,68081.0,buy_agg,1.0,1.0,tight_u,1.0,1.0,-4.0,0.0,0.0,-6.0,5.0,5.0,-13.0,1.6348314606741574,89,-1.6348314606741574
2,548000,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,5,26175.0,sell_agg,6.0,6.0,tight_u,0.5,0.5,-4.0,-3.5,-3.5,-9.0,0.5,0.5,-10.5,0.0057692307692307696,260,-3.5057692307692307
2,548500,HYDROGEL_PACK,Mark 14,Mark 38,6,59778.0,sell_agg,16.0,5.0,tight_u,3.0,-1.0,3.0,-5.0,-3.0,-5.0,3.0,-1.0,3.0,0.23387096774193547,496,-5.233870967741935
2,548600,VEV_5300,Mark 01,Mark 22,2,72.0,sell_agg,2.0,6.0,tight_u,-0.5,-1.5,0.0,0.0,-0.5,-8.0,-1.0,-2.0,1.0,-0.12121212121212122,132,0.12121212121212122
2,548600,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,-1.5,0.0,0.0,-0.5,-8.0,0.0,-2.0,1.0,0.0,317,0.0
2,548600,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,-1.5,0.0,0.0,-0.5,-8.0,0.0,-2.0,1.0,0.0,317,0.0
2,548900,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,7,36680.0,buy_agg,6.0,6.0,tight_u,-0.5,-0.5,-5.5,2.5,2.5,-13.0,1.5,1.5,-5.0,0.006147540983606557,244,2.4938524590163933
2,551500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,6,31428.0,sell_agg,6.0,6.0,tight_u,-3.0,-3.0,6.0,-1.5,-1.5,2.0,-3.5,-3.5,29.0,0.0057692307692307696,260,-1.5057692307692307
2,553400,HYDROGEL_PACK,Mark 38,Mark 14,2,19936.0,buy_agg,16.0,5.0,tight_u,-1.0,1.0,-1.0,4.0,1.5,4.0,25.0,0.0,25.0,-0.3530571992110454,507,4.353057199211046
2,554600,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,7,36680.0,sell_agg,5.0,5.0,tight_u,1.0,1.0,6.0,-1.0,-1.0,14.0,-5.5,-5.5,24.0,-0.23734177215189872,316,-0.7626582278481013
2,554600,VEV_5300,Mark 14,Mark 22,5,190.0,unk,2.0,5.0,tight_u,1.0,1.0,6.0,0.0,-1.0,14.0,-2.0,-5.5,24.0,-0.21666666666666667,30,0.21666666666666667
2,554600,VEV_5400,Mark 01,Mark 22,5,55.0,sell_agg,1.0,5.0,tight_u,0.5,1.0,6.0,0.0,-1.0,14.0,-1.0,-5.5,24.0,0.039923954372623575,263,-0.039923954372623575
2,554600,VEV_5500,Mark 01,Mark 22,5,20.0,sell_agg,1.0,5.0,tight_u,0.0,1.0,6.0,0.0,-1.0,14.0,-0.5,-5.5,24.0,0.02508361204013378,299,-0.02508361204013378
2,554600,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,1.0,6.0,0.0,-1.0,14.0,0.0,-5.5,24.0,0.0,317,0.0
2,554600,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,1.0,6.0,0.0,-1.0,14.0,0.0,-5.5,24.0,0.0,317,0.0
2,555000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,3,15738.0,buy_agg,6.0,6.0,tight_u,-0.5,-0.5,1.0,-2.0,-2.0,0.0,-8.5,-8.5,20.0,0.006147540983606557,244,-2.0061475409836067
2,555700,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,7,36673.0,sell_agg,5.0,5.0,tight_u,2.0,2.0,0.0,-3.0,-3.0,-3.5,-5.0,-5.0,14.0,-0.23734177215189872,316,-2.7626582278481013
2,555700,VEV_5400,Mark 01,Mark 22,3,33.0,sell_agg,1.0,5.0,tight_u,0.0,2.0,0.0,-0.5,-3.0,-3.5,-1.0,-5.0,14.0,0.039923954372623575,263,-0.5399239543726235
2,555700,VEV_5500,Mark 01,Mark 22,3,12.0,sell_agg,1.0,5.0,tight_u,0.0,2.0,0.0,0.0,-3.0,-3.5,-0.5,-5.0,14.0,0.02508361204013378,299,-0.02508361204013378
2,555700,VEV_6000,Mark 01,Mark 22,3,0.0,sell_agg,1.0,5.0,tight_u,0.0,2.0,0.0,0.0,-3.0,-3.5,0.0,-5.0,14.0,0.0,317,0.0
2,555700,VEV_6500,Mark 01,Mark 22,3,0.0,sell_agg,1.0,5.0,tight_u,0.0,2.0,0.0,0.0,-3.0,-3.5,0.0,-5.0,14.0,0.0,317,0.0
2,556000,HYDROGEL_PACK,Mark 38,Mark 14,5,49880.0,buy_agg,16.0,5.0,tight_u,2.0,0.0,2.0,-3.5,-4.0,-3.5,7.0,-6.0,7.0,-0.3530571992110454,507,-3.1469428007889544
2,556100,HYDROGEL_PACK,Mark 38,Mark 14,5,49880.0,buy_agg,16.0,6.0,tight_u,5.0,-0.5,5.0,-5.0,-3.5,-5.0,6.0,-6.5,6.0,-0.3530571992110454,507,-4.646942800788954
2,556700,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,8,41904.0,sell_agg,5.0,5.0,tight_u,1.0,1.0,-6.0,-3.0,-3.0,3.0,-9.5,-9.5,-6.0,-0.23734177215189872,316,-2.7626582278481013
2,558800,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,8,41928.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,6.0,-1.0,-1.0,21.0,-9.5,-9.5,6.5,0.5755287009063444,331,-1.5755287009063443
2,558900,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,7,36687.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,4.0,-1.5,-1.5,18.0,-11.0,-11.0,9.0,0.5755287009063444,331,-2.0755287009063443
2,561000,HYDROGEL_PACK,Mark 38,Mark 14,4,39984.0,buy_agg,16.0,6.0,tight_u,-1.0,0.5,-1.0,-1.0,2.5,-1.0,-4.0,-9.5,-4.0,-0.3530571992110454,507,-0.6469428007889546
2,561100,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,6,31404.0,sell_agg,5.0,5.0,tight_u,-1.0,-1.0,-1.0,2.5,2.5,-5.0,-10.5,-10.5,-8.5,-0.23734177215189872,316,2.7373417721518987
2,561300,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,3,15702.0,sell_agg,5.0,5.0,tight_u,0.0,0.0,5.0,1.5,1.5,-2.0,-7.5,-7.5,-7.0,-0.23734177215189872,316,1.7373417721518987
2,563200,VEV_4000,Mark 14,Mark 38,3,3687.0,sell_agg,20.0,6.0,tight_u,-3.0,-3.0,-1.0,-2.5,-2.5,-1.0,-5.5,-5.5,-5.0,-0.1788793103448276,232,-2.3211206896551726
2,563700,VEV_4000,Mark 38,Mark 14,1,1246.0,buy_agg,20.0,6.0,tight_u,1.5,1.5,2.0,0.5,0.5,-3.0,-1.5,-1.5,-4.0,0.2146341463414634,205,0.2853658536585366
2,564900,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,6,31398.0,sell_agg,5.0,5.0,tight_u,1.5,1.5,0.0,-4.0,-4.0,-15.0,-1.0,-1.0,4.0,-0.23734177215189872,316,-3.7626582278481013
2,566100,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,3,15699.0,sell_agg,5.0,5.0,tight_u,-4.0,-4.0,-7.0,-9.0,-9.0,5.0,-6.0,-6.0,18.0,-0.23734177215189872,316,-8.762658227848101
2,566300,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,5,26175.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,-1.0,-6.0,-6.0,11.0,-5.0,-5.0,26.0,0.006147540983606557,244,-6.006147540983607
2,566700,VEV_5400,Mark 01,Mark 22,2,18.0,sell_agg,2.0,6.0,tight_u,0.0,0.5,6.5,-0.5,-1.0,12.0,-0.5,-4.5,26.0,0.039923954372623575,263,-0.5399239543726235
2,566700,VEV_5500,Mark 01,Mark 22,2,6.0,sell_agg,1.0,6.0,tight_u,0.0,0.5,6.5,0.0,-1.0,12.0,0.0,-4.5,26.0,0.02508361204013378,299,-0.02508361204013378
2,566700,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,0.5,6.5,0.0,-1.0,12.0,0.0,-4.5,26.0,0.0,317,0.0
2,566700,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,0.5,6.5,0.0,-1.0,12.0,0.0,-4.5,26.0,0.0,317,0.0
2,568500,HYDROGEL_PACK,Mark 14,Mark 38,2,19942.0,sell_agg,16.0,5.0,tight_u,-3.0,0.0,-3.0,0.0,0.0,0.0,3.5,-6.0,3.5,0.23387096774193547,496,-0.23387096774193547
2,569800,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,5,26125.0,sell_agg,6.0,6.0,tight_u,1.5,1.5,-5.0,4.5,4.5,-5.0,-5.5,-5.5,-6.0,0.0057692307692307696,260,4.494230769230769
2,571300,VEV_4000,Mark 14,Mark 38,3,3657.0,sell_agg,20.0,6.0,tight_u,3.5,3.5,3.0,4.5,4.5,0.0,-4.0,-4.5,11.0,-0.1788793103448276,232,4.678879310344827
2,573500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,5,26160.0,sell_agg,5.0,5.0,tight_u,0.0,0.0,-2.0,-2.5,-2.5,10.0,-17.0,-17.0,9.0,0.0057692307692307696,260,-2.5057692307692307
2,573500,VEV_4000,Mark 14,Mark 38,2,2448.0,sell_agg,21.0,5.0,tight_u,0.0,0.0,-2.0,-2.5,-2.5,10.0,-16.5,-17.0,9.0,-0.1788793103448276,232,-2.3211206896551726
2,573700,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,3,15711.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,0.0,-4.0,-4.0,15.0,-17.0,-17.0,19.0,0.006147540983606557,244,-4.006147540983607
2,573800,HYDROGEL_PACK,Mark 38,Mark 14,3,29967.0,buy_agg,16.0,6.0,tight_u,0.0,-2.5,0.0,10.0,-3.5,10.0,20.0,-16.5,20.0,-0.3530571992110454,507,10.353057199211046
2,574200,HYDROGEL_PACK,Mark 38,Mark 14,6,59928.0,buy_agg,16.0,5.0,tight_u,8.0,1.0,8.0,13.0,-5.5,13.0,22.0,-14.0,22.0,-0.3530571992110454,507,13.353057199211046
2,575100,VEV_5400,Mark 01,Mark 22,4,36.0,sell_agg,2.0,5.0,tight_u,0.0,0.0,3.0,-0.5,-7.0,-3.0,-2.0,-16.0,17.5,0.039923954372623575,263,-0.5399239543726235
2,575100,VEV_5500,Mark 01,Mark 22,4,12.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,3.0,0.0,-7.0,-3.0,-1.0,-16.0,17.5,0.02508361204013378,299,-0.02508361204013378
2,575100,VEV_6000,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,3.0,0.0,-7.0,-3.0,0.0,-16.0,17.5,0.0,317,0.0
2,575100,VEV_6500,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,3.0,0.0,-7.0,-3.0,0.0,-16.0,17.5,0.0,317,0.0
2,576500,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,7,36575.0,sell_agg,5.0,5.0,tight_u,-2.0,-2.0,-6.0,-5.0,-5.0,-13.5,-13.0,-13.0,16.0,-0.23734177215189872,316,-4.762658227848101
2,576700,HYDROGEL_PACK,Mark 38,Mark 14,5,50000.0,buy_agg,16.0,5.0,tight_u,-5.0,-2.0,-5.0,-15.0,-6.0,-15.0,18.0,-12.0,18.0,-0.3530571992110454,507,-14.646942800788954
2,577700,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,8,41784.0,sell_agg,5.0,5.0,tight_u,0.0,0.0,-5.0,-3.0,-3.0,-7.0,-12.5,-12.5,16.0,-0.23734177215189872,316,-2.7626582278481013
2,578300,HYDROGEL_PACK,Mark 38,Mark 14,6,59952.0,buy_agg,15.0,5.0,tight_u,-6.5,-5.5,-6.5,0.5,-4.5,0.5,20.5,-10.0,20.5,-0.3530571992110454,507,0.8530571992110454
2,578300,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,8,41784.0,sell_agg,5.0,5.0,tight_u,-5.5,-5.5,-6.5,-4.5,-4.5,0.5,-10.0,-10.0,20.5,-0.23734177215189872,316,-4.262658227848101
2,581600,HYDROGEL_PACK,Mark 38,Mark 14,2,20000.0,buy_agg,16.0,5.0,tight_u,-5.0,2.5,-5.0,2.0,-5.0,2.0,16.0,-7.5,16.0,-0.3530571992110454,507,2.3530571992110456
2,582600,HYDROGEL_PACK,Mark 14,Mark 38,4,39920.0,sell_agg,16.0,6.0,tight_u,0.0,-3.5,0.0,22.0,-6.5,22.0,20.0,-4.5,20.0,0.23387096774193547,496,21.766129032258064
2,585200,HYDROGEL_PACK,Mark 14,Mark 38,6,60030.0,sell_agg,16.0,5.0,tight_u,3.0,-0.5,3.0,-6.0,-2.0,-6.0,-1.0,9.5,-1.0,0.23387096774193547,496,-6.233870967741935
2,587100,VEV_5300,Mark 14,Mark 22,4,112.0,sell_agg,1.0,5.0,tight_u,0.0,1.0,-3.0,0.5,3.0,0.0,5.5,18.0,-1.0,-0.21666666666666667,30,0.7166666666666667
2,587100,VEV_5400,Mark 01,Mark 22,4,28.0,sell_agg,1.0,5.0,tight_u,0.0,1.0,-3.0,0.0,3.0,0.0,2.0,18.0,-1.0,0.039923954372623575,263,-0.039923954372623575
2,587100,VEV_5500,Mark 01,Mark 22,4,8.0,sell_agg,1.0,5.0,tight_u,0.0,1.0,-3.0,0.0,3.0,0.0,1.0,18.0,-1.0,0.02508361204013378,299,-0.02508361204013378
2,587100,VEV_6000,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,1.0,-3.0,0.0,3.0,0.0,0.0,18.0,-1.0,0.0,317,0.0
2,587100,VEV_6500,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,1.0,-3.0,0.0,3.0,0.0,0.0,18.0,-1.0,0.0,317,0.0
2,587200,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,6,31284.0,buy_agg,5.0,5.0,tight_u,1.5,1.5,-2.0,4.0,4.0,2.0,20.0,20.0,-5.0,0.5755287009063444,331,3.4244712990936557
2,587500,VEV_4000,Mark 14,Mark 38,1,1202.0,sell_agg,21.0,5.0,tight_u,0.5,1.0,-2.0,3.5,3.0,4.0,20.5,22.0,0.0,-0.1788793103448276,232,3.6788793103448274
2,587700,HYDROGEL_PACK,Mark 38,Mark 14,4,40052.0,buy_agg,16.0,6.0,tight_u,1.0,-0.5,1.0,7.0,0.5,7.0,1.0,20.5,1.0,-0.3530571992110454,507,7.353057199211046
2,588400,HYDROGEL_PACK,Mark 38,Mark 14,6,60090.0,buy_agg,16.0,5.0,tight_u,-2.0,2.5,-2.0,3.0,-1.0,3.0,5.0,21.0,5.0,-0.3530571992110454,507,3.3530571992110456
2,588400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,5,26085.0,buy_agg,5.0,5.0,tight_u,2.5,2.5,-2.0,-1.0,-1.0,3.0,21.0,21.0,5.0,0.5755287009063444,331,-1.5755287009063443
2,588500,VEV_5300,Mark 01,Mark 22,4,112.0,sell_agg,2.0,5.0,tight_u,1.0,2.5,-5.5,-0.5,-1.5,1.0,7.0,22.0,2.0,-0.12121212121212122,132,-0.3787878787878788
2,588500,VEV_5400,Mark 01,Mark 22,4,28.0,sell_agg,1.0,5.0,tight_u,0.5,2.5,-5.5,0.0,-1.5,1.0,3.0,22.0,2.0,0.039923954372623575,263,-0.039923954372623575
2,588500,VEV_5500,Mark 01,Mark 22,4,8.0,sell_agg,1.0,5.0,tight_u,0.5,2.5,-5.5,0.0,-1.5,1.0,1.5,22.0,2.0,0.02508361204013378,299,-0.02508361204013378
2,588500,VEV_6000,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,2.5,-5.5,0.0,-1.5,1.0,0.0,22.0,2.0,0.0,317,0.0
2,588500,VEV_6500,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,2.5,-5.5,0.0,-1.5,1.0,0.0,22.0,2.0,0.0,317,0.0
2,588800,HYDROGEL_PACK,Mark 38,Mark 14,2,20032.0,buy_agg,16.0,5.0,tight_u,1.0,0.0,1.0,3.0,-2.0,3.0,6.0,23.5,6.0,-0.3530571992110454,507,3.3530571992110456
2,589300,HYDROGEL_PACK,Mark 14,Mark 38,3,30003.0,sell_agg,16.0,5.0,tight_u,-1.0,-0.5,-1.0,-2.0,1.0,-2.0,3.0,25.5,3.0,0.23387096774193547,496,-2.2338709677419355
2,589400,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,3,15636.0,sell_agg,6.0,6.0,tight_u,-2.5,-2.5,-3.0,1.5,1.5,-6.0,26.5,26.5,-3.0,0.0057692307692307696,260,1.4942307692307693
2,590700,VEV_4000,Mark 38,Mark 14,1,1225.0,buy_agg,21.0,5.0,tight_u,2.0,2.0,-5.0,5.0,5.0,-1.0,30.0,30.0,1.0,0.2146341463414634,205,4.785365853658536
2,592000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,6,31338.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,-1.0,-1.0,-1.0,9.0,26.5,26.5,12.0,0.006147540983606557,244,-1.0061475409836065
2,592200,HYDROGEL_PACK,Mark 38,Mark 14,4,40080.0,buy_agg,17.0,5.0,tight_u,-0.5,-1.0,-0.5,7.5,-1.0,7.5,11.5,26.0,11.5,-0.3530571992110454,507,7.853057199211046
2,593000,VEV_5400,Mark 01,Mark 22,5,40.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,7.0,0.0,3.0,-3.0,3.0,26.0,13.0,0.039923954372623575,263,-0.039923954372623575
2,593000,VEV_5500,Mark 01,Mark 22,5,15.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,7.0,0.0,3.0,-3.0,1.0,26.0,13.0,0.02508361204013378,299,-0.02508361204013378
2,593000,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,7.0,0.0,3.0,-3.0,0.0,26.0,13.0,0.0,317,0.0
2,593000,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,7.0,0.0,3.0,-3.0,0.0,26.0,13.0,0.0,317,0.0
2,596100,HYDROGEL_PACK,Mark 14,Mark 38,3,30006.0,sell_agg,16.0,6.0,tight_u,-6.0,5.5,-6.0,1.0,12.5,1.0,25.0,26.5,25.0,0.23387096774193547,496,0.7661290322580645
2,596600,HYDROGEL_PACK,Mark 38,Mark 14,6,60072.0,buy_agg,16.0,5.0,tight_u,3.0,1.0,3.0,2.5,8.0,2.5,28.0,18.0,28.0,-0.3530571992110454,507,2.8530571992110456
2,597500,HYDROGEL_PACK,Mark 38,Mark 14,4,40060.0,buy_agg,16.0,3.0,tight_u,1.0,0.0,1.0,1.0,9.0,1.0,31.0,15.0,31.0,-0.3530571992110454,507,1.3530571992110454
2,600300,VEV_4000,Mark 38,Mark 14,2,2508.0,buy_agg,21.0,5.0,tight_u,1.0,1.0,6.0,3.0,3.0,18.0,8.0,8.0,30.0,0.2146341463414634,205,2.7853658536585364
2,601600,HYDROGEL_PACK,Mark 14,Mark 38,6,60078.0,sell_agg,16.0,6.0,tight_u,-1.0,1.0,-1.0,7.0,0.5,7.0,14.0,-2.5,14.0,0.23387096774193547,496,6.766129032258065
2,604100,VEV_5300,Mark 01,Mark 22,2,76.0,sell_agg,2.0,5.0,tight_u,-1.0,-1.0,6.0,2.0,7.0,5.0,0.0,-0.5,-1.0,-0.12121212121212122,132,2.121212121212121
2,604100,VEV_5400,Mark 01,Mark 22,2,22.0,sell_agg,1.0,5.0,tight_u,0.0,-1.0,6.0,1.0,7.0,5.0,0.0,-0.5,-1.0,0.039923954372623575,263,0.9600760456273765
2,604100,VEV_5500,Mark 01,Mark 22,2,8.0,sell_agg,1.0,5.0,tight_u,0.0,-1.0,6.0,0.0,7.0,5.0,0.0,-0.5,-1.0,0.02508361204013378,299,-0.02508361204013378
2,604100,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,-1.0,6.0,0.0,7.0,5.0,0.0,-0.5,-1.0,0.0,317,0.0
2,604100,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,-1.0,6.0,0.0,7.0,5.0,0.0,-0.5,-1.0,0.0,317,0.0
2,604400,HYDROGEL_PACK,Mark 38,Mark 14,3,30129.0,buy_agg,16.0,5.0,tight_u,1.0,0.0,1.0,-2.0,5.0,-2.0,-1.5,1.0,-1.5,-0.3530571992110454,507,-1.6469428007889546
2,604500,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,7,36715.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,0.0,5.0,5.0,-1.0,1.0,1.0,-3.0,0.5755287009063444,331,4.424471299093655
2,605100,VEV_4000,Mark 14,Mark 38,3,3699.0,sell_agg,21.0,5.0,tight_u,0.5,0.5,1.0,6.0,6.0,6.0,-3.0,-3.0,-1.0,-0.1788793103448276,232,6.178879310344827
2,607400,VEV_4000,Mark 38,Mark 14,2,2518.0,buy_agg,21.0,5.0,tight_u,2.0,2.0,-4.0,4.0,4.0,6.0,-13.0,-13.0,-9.0,0.2146341463414634,205,3.7853658536585364
2,608800,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,3,15765.0,buy_agg,5.0,5.0,tight_u,-0.5,-0.5,6.5,-4.5,-4.5,0.5,-15.0,-15.0,-11.5,0.006147540983606557,244,-4.506147540983607
2,608900,HYDROGEL_PACK,Mark 14,Mark 38,2,20062.0,sell_agg,16.0,5.0,tight_u,4.0,0.0,4.0,-2.0,-3.0,-2.0,-21.0,-14.0,-21.0,0.23387096774193547,496,-2.2338709677419355
2,610900,HYDROGEL_PACK,Mark 14,Mark 38,5,50145.0,sell_agg,16.0,5.0,tight_u,0.0,-6.0,0.0,0.0,-7.5,0.0,-14.0,-19.0,-14.0,0.23387096774193547,496,-0.23387096774193547
2,610900,VEV_4000,Mark 14,Mark 38,3,3717.0,sell_agg,21.0,5.0,tight_u,-6.0,-6.0,0.0,-7.5,-7.5,0.0,-19.0,-19.0,-14.0,-0.1788793103448276,232,-7.321120689655173
2,611300,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,6,31464.0,buy_agg,2.0,2.0,tight_u,0.5,0.5,0.0,-0.5,-0.5,-2.0,-14.0,-14.0,-9.0,2.026666666666667,75,-2.526666666666667
2,612300,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,8,41928.0,sell_agg,5.0,5.0,tight_u,-1.0,-1.0,7.0,0.0,0.0,0.0,-12.0,-12.0,-0.5,-0.23734177215189872,316,0.23734177215189872
2,614100,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,10,52440.0,buy_agg,2.0,2.0,tight_u,0.5,0.5,1.0,-8.5,-8.5,3.0,-8.0,-8.0,-8.0,2.026666666666667,75,-10.526666666666667
2,616700,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,4,20948.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,-6.0,2.0,2.0,-8.0,9.0,9.0,-12.0,0.5755287009063444,331,1.4244712990936557
2,617200,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,6,31422.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,-4.0,6.0,6.0,-4.0,8.5,8.5,-6.0,0.006147540983606557,244,5.993852459016393
