day,timestamp,s5200,mid5200,s5300,mid5300,s_ext,m_ext,tight,m_ext_f20,fwd20_ext
1,272500,3.0,103.5,3.0,52.5,2.0,5259.0,False,5258.5,-0.5
1,272600,3.0,104.5,2.0,53.0,2.0,5260.0,False,5258.5,-1.5
1,272700,3.0,103.5,2.0,53.0,5.0,5261.5,False,5258.0,-3.5
1,272800,3.0,104.5,2.0,53.0,5.0,5262.5,False,5257.5,-5.0
1,272900,4.0,104.0,2.0,53.0,5.0,5261.5,False,5255.5,-6.0
1,273000,4.0,104.0,2.0,53.0,5.0,5261.5,False,5256.5,-5.0
1,273100,3.0,103.5,3.0,52.5,5.0,5260.5,False,5256.5,-4.0
1,273200,3.0,103.5,3.0,52.5,5.0,5260.5,False,5256.5,-4.0
1,273300,3.0,103.5,3.0,52.5,5.0,5260.5,False,5257.5,-3.0
1,273400,3.0,104.5,2.0,53.0,5.0,5261.5,False,5258.5,-3.0
1,273500,3.0,103.5,2.0,52.0,5.0,5260.5,False,5259.5,-1.0
1,273600,3.0,103.5,3.0,52.5,6.0,5261.0,False,5259.5,-1.5
1,273700,3.0,103.5,3.0,52.5,5.0,5260.5,False,5259.5,-1.0
1,273800,3.0,102.5,2.0,52.0,5.0,5259.5,False,5258.5,-1.0
1,273900,3.0,102.5,2.0,52.0,5.0,5259.5,False,5257.5,-2.0
1,274000,3.0,102.5,2.0,52.0,6.0,5259.0,False,5256.5,-2.5
1,274100,3.0,102.5,2.0,52.0,5.0,5259.5,False,5255.5,-4.0
1,274200,3.0,102.5,3.0,51.5,5.0,5258.5,False,5254.0,-4.5
1,274300,3.0,102.5,2.0,52.0,5.0,5259.5,False,5252.5,-7.0
1,274400,3.0,101.5,2.0,51.0,5.0,5257.5,False,5253.5,-4.0
1,274500,3.0,101.5,2.0,51.0,3.0,5258.5,False,5254.0,-4.5
1,274600,3.0,101.5,2.0,51.0,5.0,5258.5,False,5252.5,-6.0
1,274700,3.0,101.5,2.0,51.0,6.0,5258.0,False,5252.5,-5.5
1,274800,3.0,101.5,2.0,51.0,5.0,5257.5,False,5251.5,-6.0
1,274900,3.0,101.5,2.0,51.0,1.0,5255.5,False,5249.5,-6.0
1,275000,4.0,101.0,2.0,51.0,5.0,5256.5,False,5251.5,-5.0
1,275100,4.0,101.0,2.0,51.0,5.0,5256.5,False,5252.5,-4.0
1,275200,3.0,100.5,3.0,50.5,5.0,5256.5,False,5251.5,-5.0
1,275300,3.0,100.5,3.0,50.5,3.0,5257.5,False,5251.5,-6.0
1,275400,3.0,101.5,2.0,51.0,5.0,5258.5,False,5251.5,-7.0
1,275500,3.0,102.5,2.0,52.0,5.0,5259.5,False,5251.0,-8.5
1,275600,3.0,102.5,2.0,52.0,5.0,5259.5,False,5251.5,-8.0
1,275700,3.0,102.5,2.0,52.0,5.0,5259.5,False,5251.5,-8.0
1,275800,3.0,101.5,2.0,51.0,5.0,5258.5,False,5252.0,-6.5
1,275900,3.0,101.5,2.0,51.0,5.0,5257.5,False,5253.0,-4.5
1,276000,3.0,100.5,2.0,51.0,5.0,5256.5,False,5255.0,-1.5
1,276100,3.0,99.5,2.0,50.0,5.0,5255.5,False,5256.0,0.5
1,276200,3.0,99.5,2.0,50.0,6.0,5254.0,False,5256.5,2.5
1,276300,3.0,98.5,2.0,49.0,5.0,5252.5,False,5255.5,3.0
1,276400,3.0,98.5,2.0,49.0,5.0,5253.5,False,5254.5,1.0
1,276500,3.0,98.5,2.0,49.0,2.0,5254.0,False,5255.5,1.5
1,276600,3.0,98.5,2.0,49.0,5.0,5252.5,False,5255.0,2.5
1,276700,3.0,98.5,2.0,49.0,5.0,5252.5,False,5255.0,2.5
1,276800,3.0,97.5,3.0,48.5,5.0,5251.5,False,5256.5,5.0
1,276900,3.0,96.5,2.0,48.0,5.0,5249.5,False,5256.5,7.0
1,277000,3.0,97.5,2.0,49.0,5.0,5251.5,False,5256.5,5.0
1,277100,3.0,97.5,2.0,49.0,5.0,5252.5,False,5255.0,2.5
1,277200,3.0,97.5,2.0,49.0,5.0,5251.5,False,5256.0,4.5
1,277300,3.0,97.5,2.0,49.0,5.0,5251.5,False,5256.5,5.0
1,277400,3.0,97.5,2.0,49.0,5.0,5251.5,False,5258.5,7.0
1,277500,3.0,97.5,3.0,48.5,6.0,5251.0,False,5256.0,5.0
1,277600,3.0,97.5,2.0,49.0,5.0,5251.5,False,5257.0,5.5
1,277700,3.0,97.5,3.0,48.5,5.0,5251.5,False,5258.5,7.0
1,277800,3.0,97.5,2.0,49.0,6.0,5252.0,False,5259.5,7.5
1,277900,3.0,98.5,2.0,49.0,6.0,5253.0,False,5259.0,6.0
1,278000,3.0,99.5,2.0,50.0,6.0,5255.0,False,5260.0,5.0
1,278100,3.0,100.5,3.0,50.5,6.0,5256.0,False,5261.0,5.0
1,278200,3.0,100.5,2.0,50.0,3.0,5256.5,False,5258.5,2.0
1,278300,3.0,99.5,2.0,50.0,5.0,5255.5,False,5258.5,3.0
1,278400,3.0,99.5,2.0,50.0,5.0,5254.5,False,5258.0,3.5
1,278500,3.0,100.5,2.0,50.0,5.0,5255.5,False,5255.5,0.0
1,278600,3.0,99.5,2.0,50.0,6.0,5255.0,False,5254.0,-1.0
1,278700,3.0,100.5,2.0,51.0,2.0,5255.0,False,5256.0,1.0
1,278800,3.0,100.5,2.0,51.0,5.0,5256.5,False,5254.5,-2.0
1,278900,3.0,100.5,2.0,51.0,5.0,5256.5,False,5255.5,-1.0
1,279000,3.0,100.5,2.0,51.0,5.0,5256.5,False,5255.5,-1.0
1,279100,3.0,100.5,2.0,51.0,2.0,5255.0,False,5254.5,-0.5
1,279200,3.0,100.5,3.0,50.5,6.0,5256.0,False,5252.5,-3.5
1,279300,3.0,100.5,2.0,51.0,5.0,5256.5,False,5253.5,-3.0
1,279400,3.0,101.5,3.0,51.5,5.0,5258.5,False,5252.5,-6.0
1,279500,3.0,101.5,2.0,51.0,2.0,5256.0,False,5256.5,0.5
1,279600,3.0,100.5,2.0,51.0,6.0,5257.0,False,5257.5,0.5
1,279700,3.0,101.5,2.0,51.0,3.0,5258.5,False,5257.0,-1.5
1,279800,3.0,102.5,2.0,52.0,5.0,5259.5,False,5256.5,-3.0
1,279900,3.0,102.5,2.0,52.0,6.0,5259.0,False,5256.5,-2.5
1,280000,3.0,102.5,2.0,52.0,6.0,5260.0,False,5255.5,-4.5
1,280100,3.0,103.5,3.0,52.5,6.0,5261.0,False,5259.5,-1.5
1,280200,3.0,101.5,3.0,51.5,5.0,5258.5,False,5262.5,4.0
1,280300,3.0,101.5,3.0,51.5,5.0,5258.5,False,5260.0,1.5
1,280400,3.0,101.5,2.0,51.0,6.0,5258.0,False,5260.5,2.5
1,280500,3.0,100.5,2.0,50.0,5.0,5255.5,False,5261.5,6.0
1,280600,3.0,99.5,2.0,50.0,2.0,5254.0,False,5261.5,7.5
1,280700,3.0,100.5,3.0,50.5,6.0,5256.0,False,5260.0,4.0
1,280800,3.0,99.5,2.0,50.0,5.0,5254.5,False,5261.0,6.5
1,280900,3.0,100.5,2.0,50.0,5.0,5255.5,False,5259.0,3.5
1,281000,3.0,100.5,2.0,50.0,5.0,5255.5,False,5258.0,2.5
1,281100,3.0,99.5,2.0,50.0,5.0,5254.5,False,5258.5,4.0
1,281200,3.0,98.5,2.0,49.0,5.0,5252.5,False,5258.5,6.0
1,281300,3.0,98.5,3.0,49.5,5.0,5253.5,False,5257.5,4.0
1,281400,3.0,99.5,2.0,50.0,1.0,5252.5,False,5256.5,4.0
1,281500,3.0,100.5,2.0,51.0,5.0,5256.5,False,5256.5,0.0
1,281600,3.0,101.5,2.0,51.0,5.0,5257.5,False,5256.5,-1.0
1,281700,3.0,100.5,2.0,51.0,6.0,5257.0,False,5257.5,0.5
1,281800,3.0,100.5,3.0,50.5,5.0,5256.5,False,5259.5,3.0
1,281900,3.0,100.5,3.0,50.5,5.0,5256.5,False,5260.5,4.0
1,282000,3.0,101.5,2.0,51.0,1.0,5255.5,False,5260.0,4.5
1,282100,3.0,102.5,2.0,52.0,5.0,5259.5,False,5260.5,1.0
1,282200,3.0,104.5,2.0,53.0,5.0,5262.5,False,5261.5,-1.0
1,282300,3.0,103.5,3.0,52.5,2.0,5260.0,False,5261.0,1.0
1,282400,3.0,103.5,2.0,52.0,5.0,5260.5,False,5259.5,-1.0
1,282500,3.0,103.5,2.0,53.0,5.0,5261.5,False,5261.5,0.0
1,282600,3.0,103.5,3.0,52.5,5.0,5261.5,False,5261.5,0.0
1,282700,3.0,102.5,2.0,52.0,6.0,5260.0,False,5261.5,1.5
1,282800,3.0,102.5,2.0,52.0,2.0,5261.0,False,5262.5,1.5
1,282900,3.0,102.5,2.0,52.0,6.0,5259.0,False,5263.0,4.0
1,283000,3.0,101.5,2.0,51.0,6.0,5258.0,False,5264.5,6.5
1,283100,3.0,102.5,3.0,51.5,5.0,5258.5,False,5265.5,7.0
1,283200,3.0,101.5,3.0,51.5,5.0,5258.5,False,5263.5,5.0
1,283300,3.0,101.5,2.0,51.0,5.0,5257.5,False,5264.5,7.0
1,283400,3.0,100.5,2.0,51.0,5.0,5256.5,False,5264.5,8.0
1,283500,3.0,100.5,3.0,50.5,5.0,5256.5,False,5265.5,9.0
1,283600,3.0,100.5,3.0,50.5,5.0,5256.5,False,5264.0,7.5
1,283700,3.0,101.5,2.0,51.0,5.0,5257.5,False,5264.5,7.0
1,283800,3.0,102.5,2.0,52.0,5.0,5259.5,False,5263.5,4.0
1,283900,3.0,103.5,2.0,52.0,5.0,5260.5,False,5263.0,2.5
1,284000,3.0,102.5,2.0,52.0,6.0,5260.0,False,5262.5,2.5
1,284100,3.0,103.5,2.0,52.0,5.0,5260.5,False,5263.5,3.0
1,284200,3.0,103.5,3.0,52.5,5.0,5261.5,False,5262.5,1.0
1,284300,3.0,103.5,3.0,52.5,6.0,5261.0,False,5263.0,2.0
1,284400,3.0,102.5,2.0,52.0,5.0,5259.5,False,5263.5,4.0
1,284500,3.0,103.5,2.0,53.0,5.0,5261.5,False,5265.5,4.0
1,284600,4.0,104.0,2.0,53.0,5.0,5261.5,False,5266.5,5.0
1,284700,3.0,103.5,2.0,53.0,5.0,5261.5,False,5267.0,5.5
1,284800,3.0,104.5,2.0,53.0,5.0,5262.5,False,5265.5,3.0
1,284900,3.0,104.5,2.0,53.0,6.0,5263.0,False,5267.5,4.5
1,285000,3.0,105.5,2.0,54.0,5.0,5264.5,False,5265.0,0.5
1,285100,3.0,106.5,2.0,54.0,5.0,5265.5,False,5267.5,2.0
1,285200,3.0,105.5,2.0,54.0,5.0,5263.5,False,5267.5,4.0
1,285300,3.0,105.5,2.0,54.0,5.0,5264.5,False,5265.5,1.0
1,285400,3.0,105.5,2.0,54.0,5.0,5264.5,False,5266.5,2.0
1,285500,3.0,106.5,2.0,54.0,5.0,5265.5,False,5266.0,0.5
1,285600,3.0,105.5,2.0,54.0,6.0,5264.0,False,5266.0,2.0
1,285700,3.0,105.5,2.0,54.0,5.0,5264.5,False,5266.5,2.0
1,285800,3.0,105.5,3.0,53.5,5.0,5263.5,False,5267.0,3.5
1,285900,3.0,105.5,2.0,54.0,2.0,5263.0,False,5266.0,3.0
1,286000,2.0,105.0,1.0,53.5,5.0,5262.5,True,5265.5,3.0
1,286100,3.0,105.5,2.0,54.0,5.0,5263.5,False,5265.5,2.0
1,286200,3.0,104.5,2.0,53.0,5.0,5262.5,False,5266.5,4.0
1,286300,3.0,104.5,2.0,53.0,6.0,5263.0,False,5265.5,2.5
1,286400,3.0,105.5,2.0,54.0,5.0,5263.5,False,5266.5,3.0
1,286500,3.0,106.5,3.0,54.5,5.0,5265.5,False,5269.5,4.0
1,286600,3.0,106.5,2.0,55.0,5.0,5266.5,False,5266.5,0.0
1,286700,3.0,107.5,2.0,55.0,6.0,5267.0,False,5266.5,-0.5
1,286800,3.0,106.5,3.0,54.5,5.0,5265.5,False,5267.5,2.0
1,286900,3.0,107.5,2.0,55.0,5.0,5267.5,False,5267.5,0.0
1,287000,3.0,106.5,2.0,55.0,2.0,5265.0,False,5268.5,3.5
1,287100,3.0,107.5,2.0,55.0,5.0,5267.5,False,5268.5,1.0
1,287200,3.0,106.5,2.0,55.0,3.0,5267.5,False,5265.5,-2.0
1,287300,3.0,106.5,3.0,54.5,5.0,5265.5,False,5267.0,1.5
1,287400,3.0,106.5,2.0,55.0,5.0,5266.5,False,5265.5,-1.0
1,287500,3.0,106.5,2.0,55.0,6.0,5266.0,False,5266.5,0.5
1,287600,3.0,106.5,2.0,55.0,6.0,5266.0,False,5268.0,2.0
1,287700,3.0,106.5,2.0,55.0,5.0,5266.5,False,5269.5,3.0
1,287800,3.0,107.5,2.0,55.0,6.0,5267.0,False,5268.5,1.5
1,287900,3.0,106.5,2.0,55.0,6.0,5266.0,False,5269.5,3.5
1,288000,3.0,106.5,3.0,54.5,5.0,5265.5,False,5271.5,6.0
1,288100,3.0,106.5,2.0,55.0,5.0,5265.5,False,5272.0,6.5
1,288200,3.0,106.5,2.0,55.0,5.0,5266.5,False,5273.5,7.0
1,288300,3.0,106.5,2.0,55.0,5.0,5265.5,False,5272.5,7.0
1,288400,3.0,106.5,2.0,55.0,5.0,5266.5,False,5273.0,6.5
1,288500,4.0,108.0,3.0,55.5,3.0,5269.5,False,5271.0,1.5
1,288600,3.0,107.5,2.0,55.0,5.0,5266.5,False,5269.0,2.5
1,288700,4.0,107.0,2.0,55.0,5.0,5266.5,False,5271.0,4.5
1,288800,3.0,107.5,3.0,55.5,5.0,5267.5,False,5273.5,6.0
1,288900,3.0,107.5,3.0,55.5,5.0,5267.5,False,5272.5,5.0
1,289000,3.0,108.5,2.0,56.0,5.0,5268.5,False,5272.0,3.5
1,289100,3.0,108.5,2.0,56.0,5.0,5268.5,False,5273.5,5.0
1,289200,3.0,107.5,2.0,55.0,1.0,5265.5,False,5273.5,8.0
1,289300,3.0,107.5,2.0,55.0,6.0,5267.0,False,5274.5,7.5
1,289400,3.0,106.5,3.0,54.5,5.0,5265.5,False,5273.0,7.5
1,289500,3.0,106.5,2.0,55.0,5.0,5266.5,False,5274.5,8.0
1,289600,4.0,108.0,3.0,55.5,6.0,5268.0,False,5271.5,3.5
1,289700,4.0,109.0,2.0,56.0,5.0,5269.5,False,5271.5,2.0
1,289800,3.0,108.5,2.0,56.0,5.0,5268.5,False,5269.0,0.5
1,289900,3.0,108.5,2.0,56.0,5.0,5269.5,False,5271.5,2.0
1,290000,3.0,110.5,2.0,57.0,5.0,5271.5,False,5271.0,-0.5
1,290100,3.0,110.5,3.0,57.5,6.0,5272.0,False,5271.5,-0.5
1,290200,3.0,111.5,2.0,58.0,5.0,5273.5,False,5272.5,-1.0
1,290300,4.0,111.0,3.0,57.5,5.0,5272.5,False,5272.5,0.0
1,290400,3.0,111.5,2.0,58.0,6.0,5273.0,False,5272.0,-1.0
1,290500,4.0,110.0,2.0,57.0,6.0,5271.0,False,5271.5,0.5
1,290600,4.0,110.0,2.0,57.0,2.0,5269.0,False,5272.5,3.5
1,290700,3.0,110.5,2.0,57.0,6.0,5271.0,False,5273.5,2.5
1,290800,3.0,111.5,2.0,58.0,5.0,5273.5,False,5272.5,-1.0
1,290900,3.0,111.5,2.0,58.0,5.0,5272.5,False,5272.5,0.0
1,291000,3.0,110.5,3.0,57.5,6.0,5272.0,False,5272.5,0.5
1,291100,3.0,111.5,3.0,57.5,3.0,5273.5,False,5272.5,-1.0
1,291200,3.0,111.5,2.0,58.0,5.0,5273.5,False,5272.5,-1.0
1,291300,3.0,112.5,3.0,58.5,5.0,5274.5,False,5271.5,-3.0
1,291400,3.0,112.5,3.0,58.5,2.0,5273.0,False,5271.0,-2.0
1,291500,3.0,112.5,3.0,58.5,5.0,5274.5,False,5271.5,-3.0
1,291600,3.0,110.5,2.0,57.0,5.0,5271.5,False,5271.5,0.0
1,291700,3.0,110.5,2.0,57.0,5.0,5271.5,False,5270.0,-1.5
1,291800,3.0,109.5,2.0,57.0,2.0,5269.0,False,5270.5,1.5
1,291900,3.0,110.5,2.0,57.0,5.0,5271.5,False,5271.5,0.0
1,292000,2.0,111.0,2.0,58.0,2.0,5271.0,True,5272.0,1.0
1,292100,3.0,110.5,2.0,57.0,5.0,5271.5,False,5273.5,2.0
1,292200,3.0,110.5,3.0,57.5,5.0,5272.5,False,5272.0,-0.5
1,292300,4.0,111.0,3.0,57.5,5.0,5272.5,False,5274.5,2.0
1,292400,3.0,110.5,3.0,57.5,6.0,5272.0,False,5275.0,3.0
1,292500,3.0,110.5,2.0,57.0,5.0,5271.5,False,5277.5,6.0
1,292600,4.0,111.0,3.0,57.5,5.0,5272.5,False,5277.5,5.0
1,292700,3.0,111.5,2.0,58.0,5.0,5273.5,False,5277.5,4.0
1,292800,3.0,111.5,2.0,58.0,5.0,5272.5,False,5277.5,5.0
1,292900,3.0,110.5,3.0,57.5,5.0,5272.5,False,5276.5,4.0
1,293000,4.0,111.0,3.0,57.5,5.0,5272.5,False,5275.5,3.0
1,293100,3.0,111.5,2.0,58.0,5.0,5272.5,False,5275.5,3.0
1,293200,4.0,111.0,3.0,57.5,5.0,5272.5,False,5275.5,3.0
1,293300,3.0,110.5,2.0,57.0,5.0,5271.5,False,5275.5,4.0
1,293400,3.0,110.5,2.0,57.0,6.0,5271.0,False,5275.0,4.0
1,293500,3.0,110.5,2.0,57.0,5.0,5271.5,False,5274.0,2.5
1,293600,3.0,110.5,2.0,57.0,5.0,5271.5,False,5274.5,3.0
1,293700,3.0,109.5,3.0,56.5,6.0,5270.0,False,5274.5,4.5
1,293800,3.0,109.5,3.0,56.5,5.0,5270.5,False,5272.0,1.5
1,293900,3.0,110.5,2.0,57.0,5.0,5271.5,False,5275.5,4.0
1,294000,3.0,110.5,2.0,57.0,6.0,5272.0,False,5276.5,4.5
1,294100,3.0,111.5,2.0,58.0,5.0,5273.5,False,5275.5,2.0
1,294200,3.0,110.5,2.0,57.0,6.0,5272.0,False,5274.5,2.5
1,294300,4.0,112.0,2.0,58.0,5.0,5274.5,False,5274.5,0.0
1,294400,3.0,112.5,3.0,58.5,6.0,5275.0,False,5275.5,0.5
1,294500,4.0,114.0,3.0,59.5,5.0,5277.5,False,5275.5,-2.0
1,294600,3.0,114.5,2.0,60.0,5.0,5277.5,False,5274.5,-3.0
1,294700,3.0,114.5,2.0,60.0,5.0,5277.5,False,5275.0,-2.5
1,294800,3.0,114.5,3.0,59.5,5.0,5277.5,False,5273.5,-4.0
1,294900,3.0,113.5,2.0,59.0,5.0,5276.5,False,5273.0,-3.5
1,295000,4.0,113.0,2.0,59.0,5.0,5275.5,False,5273.5,-2.0
1,295100,4.0,113.0,2.0,59.0,5.0,5275.5,False,5273.5,-2.0
1,295200,3.0,112.5,2.0,59.0,5.0,5275.5,False,5273.5,-2.0
1,295300,3.0,112.5,2.0,59.0,5.0,5275.5,False,5272.5,-3.0
1,295400,3.0,112.5,2.0,59.0,6.0,5275.0,False,5272.5,-2.5
1,295500,3.0,111.5,2.0,58.0,6.0,5274.0,False,5272.5,-1.5
1,295600,2.0,113.0,2.0,59.0,5.0,5274.5,True,5272.5,-2.0
1,295700,4.0,112.0,3.0,58.5,5.0,5274.5,False,5271.5,-3.0
1,295800,3.0,111.5,2.0,58.0,2.0,5272.0,False,5271.5,-0.5
1,295900,3.0,112.5,2.0,59.0,5.0,5275.5,False,5271.0,-4.5
1,296000,3.0,113.5,2.0,59.0,5.0,5276.5,False,5270.5,-6.0
1,296100,4.0,113.0,2.0,59.0,5.0,5275.5,False,5268.5,-7.0
1,296200,3.0,112.5,3.0,58.5,5.0,5274.5,False,5268.5,-6.0
1,296300,4.0,112.0,3.0,58.5,5.0,5274.5,False,5269.0,-5.5
1,296400,3.0,112.5,2.0,59.0,5.0,5275.5,False,5268.0,-7.5
1,296500,3.0,112.5,2.0,59.0,5.0,5275.5,False,5267.5,-8.0
1,296600,3.0,112.5,3.0,58.5,5.0,5274.5,False,5268.0,-6.5
1,296700,3.0,112.5,2.0,59.0,6.0,5275.0,False,5267.5,-7.5
1,296800,3.0,111.5,2.0,58.0,5.0,5273.5,False,5267.5,-6.0
1,296900,3.0,111.5,2.0,58.0,6.0,5273.0,False,5268.5,-4.5
1,297000,3.0,111.5,2.0,58.0,5.0,5273.5,False,5268.5,-5.0
1,297100,3.0,111.5,2.0,58.0,5.0,5273.5,False,5268.5,-5.0
1,297200,3.0,111.5,2.0,58.0,5.0,5273.5,False,5268.0,-5.5
1,297300,4.0,111.0,3.0,57.5,5.0,5272.5,False,5269.5,-3.0
1,297400,4.0,111.0,3.0,57.5,5.0,5272.5,False,5272.0,-0.5
1,297500,4.0,111.0,2.0,58.0,5.0,5272.5,False,5270.5,-2.0
1,297600,3.0,110.5,3.0,57.5,5.0,5272.5,False,5269.5,-3.0
1,297700,3.0,110.5,2.0,57.0,5.0,5271.5,False,5270.5,-1.0
1,297800,3.0,110.5,2.0,57.0,5.0,5271.5,False,5271.0,-0.5
1,297900,3.0,109.5,2.0,57.0,6.0,5271.0,False,5270.0,-1.0
1,298000,3.0,109.5,2.0,57.0,5.0,5270.5,False,5268.5,-2.0
1,298100,3.0,109.5,3.0,56.5,1.0,5268.5,False,5268.0,-0.5
1,298200,3.0,108.5,2.0,56.0,5.0,5268.5,False,5267.5,-1.0
1,298300,3.0,108.5,2.0,56.0,6.0,5269.0,False,5268.5,-0.5
1,298400,3.0,107.5,3.0,55.5,6.0,5268.0,False,5268.5,0.5
1,298500,3.0,107.5,2.0,55.0,5.0,5267.5,False,5269.5,2.0
1,298600,3.0,107.5,3.0,55.5,6.0,5268.0,False,5270.0,2.0
1,298700,3.0,107.5,2.0,55.0,5.0,5267.5,False,5271.5,4.0
1,298800,3.0,107.5,3.0,55.5,5.0,5267.5,False,5271.5,4.0
1,298900,4.0,108.0,3.0,55.5,5.0,5268.5,False,5271.5,3.0
1,299000,3.0,108.5,2.0,56.0,5.0,5268.5,False,5270.5,2.0
1,299100,3.0,108.5,2.0,56.0,5.0,5268.5,False,5270.0,1.5
1,299200,3.0,107.5,3.0,55.5,6.0,5268.0,False,5270.5,2.5
1,299300,3.0,108.5,2.0,56.0,5.0,5269.5,False,5271.5,2.0
1,299400,3.0,109.5,2.0,57.0,2.0,5272.0,False,5268.5,-3.5
1,299500,3.0,109.5,3.0,56.5,5.0,5270.5,False,5270.5,0.0
1,299600,4.0,109.0,2.0,56.0,5.0,5269.5,False,5270.5,1.0
1,299700,3.0,109.5,3.0,56.5,5.0,5270.5,False,5270.5,0.0
1,299800,3.0,109.5,2.0,57.0,6.0,5271.0,False,5268.5,-2.5
1,299900,3.0,109.5,3.0,56.5,6.0,5270.0,False,5269.0,-1.0
1,300000,3.0,108.5,2.0,56.0,5.0,5268.5,False,5268.0,-0.5
1,300100,4.0,108.0,3.0,55.5,6.0,5268.0,False,5268.5,0.5
1,300200,3.0,107.5,2.0,55.0,5.0,5267.5,False,5267.0,-0.5
1,300300,3.0,108.5,2.0,56.0,5.0,5268.5,False,5268.5,0.0
1,300400,3.0,108.5,2.0,56.0,5.0,5268.5,False,5269.5,1.0
1,300500,3.0,108.5,2.0,56.0,5.0,5269.5,False,5269.5,0.0
1,300600,3.0,109.5,3.0,56.5,6.0,5270.0,False,5268.5,-1.5
1,300700,4.0,110.0,2.0,57.0,5.0,5271.5,False,5269.5,-2.0
1,300800,3.0,110.5,2.0,57.0,5.0,5271.5,False,5270.5,-1.0
1,300900,3.0,110.5,2.0,57.0,5.0,5271.5,False,5267.5,-4.0
1,301000,3.0,109.5,3.0,56.5,5.0,5270.5,False,5268.5,-2.0
1,301100,3.0,109.5,3.0,56.5,6.0,5270.0,False,5266.5,-3.5
1,301200,3.0,109.5,2.0,57.0,5.0,5270.5,False,5265.5,-5.0
1,301300,4.0,110.0,2.0,57.0,5.0,5271.5,False,5266.5,-5.0
1,301400,3.0,109.5,3.0,56.5,1.0,5268.5,False,5264.5,-4.0
1,301500,3.0,109.5,3.0,56.5,5.0,5270.5,False,5264.5,-6.0
1,301600,3.0,109.5,3.0,56.5,5.0,5270.5,False,5266.0,-4.5
1,301700,3.0,109.5,3.0,56.5,5.0,5270.5,False,5266.0,-4.5
1,301800,3.0,108.5,3.0,55.5,5.0,5268.5,False,5264.5,-4.0
1,301900,3.0,108.5,2.0,56.0,6.0,5269.0,False,5263.5,-5.5
1,302000,3.0,107.5,2.0,55.0,6.0,5268.0,False,5266.0,-2.0
1,302100,4.0,108.0,3.0,55.5,5.0,5268.5,False,5267.5,-1.0
1,302200,3.0,107.5,2.0,55.0,6.0,5267.0,False,5266.5,-0.5
1,302300,3.0,108.5,3.0,55.5,5.0,5268.5,False,5265.5,-3.0
1,302400,3.0,108.5,2.0,56.0,5.0,5269.5,False,5265.5,-4.0
1,302500,4.0,109.0,2.0,56.0,5.0,5269.5,False,5266.0,-3.5
1,302600,3.0,108.5,3.0,55.5,5.0,5268.5,False,5267.0,-1.5
1,302700,4.0,109.0,2.0,56.0,5.0,5269.5,False,5268.0,-1.5
1,302800,3.0,108.5,2.0,56.0,3.0,5270.5,False,5267.5,-3.0
1,302900,3.0,107.5,2.0,55.0,5.0,5267.5,False,5265.0,-2.5
1,303000,3.0,107.5,2.0,55.0,3.0,5268.5,False,5263.5,-5.0
1,303100,4.0,107.0,2.0,55.0,5.0,5266.5,False,5262.5,-4.0
1,303200,3.0,106.5,3.0,54.5,5.0,5265.5,False,5262.5,-3.0
1,303300,3.0,106.5,3.0,54.5,5.0,5266.5,False,5262.5,-4.0
1,303400,3.0,105.5,2.0,54.0,5.0,5264.5,False,5263.0,-1.5
1,303500,3.0,105.5,2.0,54.0,5.0,5264.5,False,5263.5,-1.0
1,303600,3.0,106.5,3.0,54.5,6.0,5266.0,False,5264.5,-1.5
1,303700,3.0,106.5,3.0,54.5,6.0,5266.0,False,5265.5,-0.5
1,303800,3.0,105.5,2.0,54.0,5.0,5264.5,False,5265.5,1.0
1,303900,3.0,105.5,3.0,53.5,5.0,5263.5,False,5265.5,2.0
1,304000,1.0,105.5,1.0,53.5,6.0,5266.0,True,5264.5,-1.5
1,304100,3.0,107.5,2.0,55.0,5.0,5267.5,False,5266.5,-1.0
1,304200,3.0,107.5,2.0,55.0,5.0,5266.5,False,5265.5,-1.0
1,304300,3.0,106.5,2.0,54.0,5.0,5265.5,False,5265.5,0.0
1,304400,3.0,106.5,2.0,54.0,5.0,5265.5,False,5266.0,0.5
1,304500,3.0,106.5,3.0,54.5,6.0,5266.0,False,5265.0,-1.0
1,304600,3.0,107.5,2.0,55.0,6.0,5267.0,False,5267.0,0.0
1,304700,3.0,107.5,2.0,55.0,6.0,5268.0,False,5266.5,-1.5
1,304800,2.0,108.0,2.0,55.0,5.0,5267.5,True,5266.0,-1.5
1,304900,4.0,106.0,2.0,54.0,6.0,5265.0,False,5266.5,1.5
1,305000,4.0,105.0,2.0,53.0,5.0,5263.5,False,5266.5,3.0
1,305100,3.0,104.5,2.0,53.0,5.0,5262.5,False,5268.5,6.0
1,305200,3.0,104.5,2.0,53.0,5.0,5262.5,False,5271.0,8.5
1,305300,3.0,104.5,2.0,53.0,5.0,5262.5,False,5271.5,9.0
1,305400,3.0,104.5,2.0,53.0,6.0,5263.0,False,5271.5,8.5
1,305500,3.0,105.5,3.0,53.5,5.0,5263.5,False,5272.5,9.0
1,305600,3.0,105.5,2.0,54.0,5.0,5264.5,False,5271.5,7.0
1,305700,3.0,106.5,2.0,54.0,5.0,5265.5,False,5270.5,5.0
1,305800,3.0,106.5,2.0,54.0,5.0,5265.5,False,5271.5,6.0
1,305900,3.0,106.5,2.0,54.0,5.0,5265.5,False,5270.0,4.5
1,306000,4.0,106.0,2.0,54.0,5.0,5264.5,False,5271.0,6.5
