timestamp,buyer,seller,product,currency,price,quantity,day,bid_price_1,ask_price_1,mid_price,fwd_mid_delta_5,fwd_mid_delta_20,fwd_mid_delta_100,spread,aggr_buy,aggr_sell,spread_q,hour_bin,u_mid,fwd_u_20
593000,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,5,2,8,9,8.5,0.0,0.0,3.0,1.0,False,True,tight_le2,11,5219.5,3.0
593000,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,5,2,3,4,3.5,0.0,0.0,1.0,1.0,False,True,tight_le2,11,5219.5,3.0
593000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,11,5219.5,3.0
593000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,11,5219.5,3.0
600300,Mark 38,Mark 14,VEV_4000,XIRECS,1254.0,2,2,1233,1254,1243.5,1.0,3.0,8.0,21.0,True,False,wide,12,5243.5,3.0
604100,Mark 01,Mark 22,VEV_5300,XIRECS,38.0,2,2,38,40,39.0,-1.0,2.0,0.0,2.0,False,True,tight_le2,12,5243.5,7.0
604100,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,2,2,11,12,11.5,0.0,1.0,0.0,1.0,False,True,tight_le2,12,5243.5,7.0
604100,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,2,4,5,4.5,0.0,0.0,0.0,1.0,False,True,tight_le2,12,5243.5,7.0
604100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,12,5243.5,7.0
604100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,12,5243.5,7.0
605100,Mark 14,Mark 38,VEV_4000,XIRECS,1233.0,3,2,1233,1254,1243.5,0.5,6.0,-3.0,21.0,False,True,wide,12,5243.5,6.0
607400,Mark 38,Mark 14,VEV_4000,XIRECS,1259.0,2,2,1238,1259,1248.5,2.0,4.0,-13.0,21.0,True,False,wide,12,5248.5,4.0
610900,Mark 14,Mark 38,VEV_4000,XIRECS,1239.0,3,2,1239,1260,1249.5,-6.0,-7.5,-19.0,21.0,False,True,wide,13,5249.5,-7.5
622600,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,4,2,10,11,10.5,0.0,0.0,1.0,1.0,False,True,tight_le2,14,5234.5,3.0
622600,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,4,2,3,4,3.5,0.0,0.0,1.0,1.0,False,True,tight_le2,14,5234.5,3.0
622600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,14,5234.5,3.0
622600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,14,5234.5,3.0
624000,Mark 14,Mark 38,VEV_4000,XIRECS,1226.0,2,2,1226,1246,1236.0,2.0,6.5,6.5,20.0,False,True,wide,14,5235.5,7.0
624200,Mark 14,Mark 38,VEV_4000,XIRECS,1226.0,2,2,1226,1247,1236.5,2.0,8.0,5.5,21.0,False,True,wide,14,5236.5,8.0
625900,Mark 38,Mark 14,VEV_4000,XIRECS,1253.0,2,2,1232,1253,1242.5,2.0,5.0,3.0,21.0,True,False,wide,14,5243.0,4.5
627100,Mark 38,Mark 14,VEV_4000,XIRECS,1254.0,3,2,1233,1254,1243.5,2.0,2.0,1.0,21.0,True,False,wide,14,5243.5,2.0
635100,Mark 14,Mark 38,VEV_4000,XIRECS,1235.0,3,2,1235,1256,1245.5,2.0,-1.0,0.0,21.0,False,True,wide,15,5245.5,-1.0
637900,Mark 38,Mark 14,VEV_4000,XIRECS,1256.0,3,2,1235,1256,1245.5,1.0,1.5,0.0,21.0,True,False,wide,15,5245.5,1.5
642400,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,2,2,11,12,11.5,-1.0,0.0,0.0,1.0,False,True,tight_le2,16,5243.5,1.0
642400,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,2,4,5,4.5,0.0,0.0,0.0,1.0,False,True,tight_le2,16,5243.5,1.0
642400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,16,5243.5,1.0
642400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,16,5243.5,1.0
643300,Mark 38,Mark 14,VEV_4000,XIRECS,1252.0,1,2,1231,1252,1241.5,1.5,2.5,8.0,21.0,True,False,wide,16,5241.5,2.5
644500,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,4,2,11,12,11.5,0.0,0.5,1.0,1.0,False,True,tight_le2,16,5246.0,2.0
644500,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,2,4,5,4.5,0.0,0.0,0.0,1.0,False,True,tight_le2,16,5246.0,2.0
644500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,16,5246.0,2.0
644500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,16,5246.0,2.0
648700,Mark 14,Mark 38,VEV_4000,XIRECS,1235.0,3,2,1235,1255,1245.0,-2.0,-1.5,6.5,20.0,False,True,wide,16,5245.0,-1.5
658100,Mark 38,Mark 14,VEV_4000,XIRECS,1263.0,3,2,1242,1263,1252.5,-1.0,4.0,9.0,21.0,True,False,wide,17,5252.0,4.5
666500,Mark 14,Mark 22,VEV_5200,XIRECS,91.0,2,2,91,93,92.0,0.0,3.0,9.5,2.0,False,True,tight_le2,18,5255.0,5.5
666500,Mark 01,Mark 22,VEV_5300,XIRECS,42.0,2,2,42,44,43.0,0.0,1.5,6.0,2.0,False,True,tight_le2,18,5255.0,5.5
666500,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,2,2,12,14,13.0,0.0,0.5,2.5,2.0,False,True,tight_le2,18,5255.0,5.5
666500,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,2,4,5,4.5,0.0,1.0,1.5,1.0,False,True,tight_le2,18,5255.0,5.5
666500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,18,5255.0,5.5
666500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,18,5255.0,5.5
669900,Mark 38,Mark 14,VEV_4000,XIRECS,1275.0,3,2,1254,1275,1264.5,0.0,0.5,12.0,21.0,True,False,wide,18,5264.5,0.5
676600,Mark 38,Mark 14,VEV_4000,XIRECS,1279.0,2,2,1258,1279,1268.5,1.0,3.5,5.5,21.0,True,False,wide,19,5268.5,3.0
688600,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,2,2,16,17,16.5,0.0,-0.5,-0.5,1.0,False,True,tight_le2,20,5274.5,-2.0
688600,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,2,2,6,7,6.5,0.0,0.0,0.0,1.0,False,True,tight_le2,20,5274.5,-2.0
688600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,20,5274.5,-2.0
688600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,20,5274.5,-2.0
690500,Mark 14,Mark 38,VEV_4000,XIRECS,1263.0,1,2,1263,1284,1273.5,0.0,-3.0,-8.5,21.0,False,True,wide,21,5273.5,-3.0
691100,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,5,2,15,16,15.5,0.0,0.5,-1.0,1.0,False,True,tight_le2,21,5271.5,1.0
691100,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,2,6,7,6.5,0.0,0.0,-1.0,1.0,False,True,tight_le2,21,5271.5,1.0
691100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,21,5271.5,1.0
691100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,21,5271.5,1.0
692000,Mark 38,Mark 14,VEV_4000,XIRECS,1282.0,1,2,1261,1282,1271.5,-1.0,-2.5,-10.0,21.0,True,False,wide,21,5271.5,-2.5
695800,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,2,5,6,5.5,0.0,1.0,0.0,1.0,False,True,tight_le2,21,5268.5,6.0
695800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,21,5268.5,6.0
695800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,21,5268.5,6.0
699800,Mark 14,Mark 38,VEV_4000,XIRECS,1260.0,3,2,1260,1281,1270.5,-3.5,-11.0,-11.0,21.0,False,True,wide,21,5270.5,-11.0
711200,Mark 14,Mark 38,VEV_4000,XIRECS,1248.0,3,2,1248,1269,1258.5,1.0,-7.0,-19.0,21.0,False,True,wide,23,5258.5,-7.0
711900,Mark 01,Mark 22,VEV_5300,XIRECS,43.0,3,2,43,45,44.0,-2.0,-3.0,-8.5,2.0,False,True,tight_le2,23,5258.5,-7.0
711900,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,3,2,13,14,13.5,-1.0,-1.5,-3.5,1.0,False,True,tight_le2,23,5258.5,-7.0
711900,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,3,2,5,6,5.5,-1.0,-1.0,-2.0,1.0,False,True,tight_le2,23,5258.5,-7.0
711900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,23,5258.5,-7.0
711900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,23,5258.5,-7.0
726600,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,2,2,8,10,9.0,0.0,0.5,-0.5,2.0,False,True,tight_le2,0,5230.0,2.0
726600,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,2,2,3,4,3.5,0.0,0.0,0.0,1.0,False,True,tight_le2,0,5230.0,2.0
726600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,0,5230.0,2.0
726600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,0,5230.0,2.0
727900,Mark 14,Mark 38,VEV_4000,XIRECS,1222.0,2,2,1222,1243,1232.5,0.0,-8.0,-10.5,21.0,False,True,wide,0,5232.5,-8.0
733200,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,4,2,8,10,9.0,0.0,-0.5,-2.0,2.0,False,True,tight_le2,1,5230.5,-1.5
733200,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,4,2,3,4,3.5,0.0,0.0,-1.0,1.0,False,True,tight_le2,1,5230.5,-1.5
733200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,1,5230.5,-1.5
733200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,1,5230.5,-1.5
736100,Mark 38,Mark 14,VEV_4000,XIRECS,1239.0,1,2,1219,1239,1229.0,-3.5,-6.5,-15.0,20.0,True,False,wide,1,5229.0,-5.5
739600,Mark 38,Mark 14,VEV_4000,XIRECS,1227.0,3,2,1207,1227,1217.0,-4.0,-0.5,-1.0,20.0,True,False,wide,1,5217.5,-1.0
746900,Mark 38,Mark 14,VEV_4000,XIRECS,1221.0,1,2,1201,1221,1211.0,1.0,5.0,9.0,20.0,True,False,wide,2,5210.5,5.5
748500,Mark 01,Mark 22,VEV_5300,XIRECS,28.0,2,2,28,29,28.5,0.5,0.5,0.5,1.0,False,True,tight_le2,2,5214.5,1.0
748500,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,2,2,2,3,2.5,0.0,0.0,0.0,1.0,False,True,tight_le2,2,5214.5,1.0
748500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,2,5214.5,1.0
748500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,2,5214.5,1.0
752300,Mark 38,Mark 14,VEV_4000,XIRECS,1230.0,2,2,1209,1230,1219.5,0.0,1.5,8.0,21.0,True,False,wide,3,5219.5,2.0
757200,Mark 38,Mark 14,VEV_4000,XIRECS,1230.0,2,2,1209,1230,1219.5,-1.5,-7.0,8.0,21.0,True,False,wide,3,5219.5,-7.0
762200,Mark 38,Mark 14,VEV_4000,XIRECS,1236.0,2,2,1215,1236,1225.5,3.0,0.5,7.0,21.0,True,False,wide,4,5224.0,2.0
763500,Mark 01,Mark 22,VEV_5400,XIRECS,7.0,5,2,7,8,7.5,1.0,1.0,1.0,1.0,False,True,tight_le2,4,5222.5,5.5
763500,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,5,2,2,3,2.5,0.5,0.5,1.0,1.0,False,True,tight_le2,4,5222.5,5.5
763500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,4,5222.5,5.5
763500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,4,5222.5,5.5
764000,Mark 14,Mark 22,VEV_5300,XIRECS,32.0,3,2,32,33,32.5,-0.5,-0.5,2.0,1.0,False,True,tight_le2,4,5227.5,-2.0
764000,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,3,2,8,9,8.5,-0.5,0.0,0.5,1.0,False,True,tight_le2,4,5227.5,-2.0
764000,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,3,2,2,4,3.0,-0.5,-0.5,0.5,2.0,False,True,tight_le2,4,5227.5,-2.0
764000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,4,5227.5,-2.0
764000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,4,5227.5,-2.0
774200,Mark 38,Mark 14,VEV_4000,XIRECS,1243.0,2,2,1232,1243,1237.5,-3.0,6.0,5.0,11.0,True,False,wide,5,5232.5,11.0
779200,Mark 01,Mark 22,VEV_5300,XIRECS,37.0,4,2,37,39,38.0,0.0,-2.0,-1.0,2.0,False,True,tight_le2,5,5243.5,-6.0
779200,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,4,2,10,11,10.5,0.0,-1.0,-0.5,1.0,False,True,tight_le2,5,5243.5,-6.0
779200,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,4,2,3,4,3.5,0.0,0.0,0.0,1.0,False,True,tight_le2,5,5243.5,-6.0
779200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,5,5243.5,-6.0
779200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,5,5243.5,-6.0
793900,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,2,2,10,11,10.5,-0.5,-0.5,2.0,1.0,False,True,tight_le2,7,5242.0,-1.0
793900,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,2,2,3,4,3.5,0.0,0.0,1.0,1.0,False,True,tight_le2,7,5242.0,-1.0
793900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,7,5242.0,-1.0
793900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,7,5242.0,-1.0
796800,Mark 14,Mark 38,VEV_4000,XIRECS,1228.0,1,2,1228,1249,1238.5,1.0,4.0,24.5,21.0,False,True,wide,7,5238.5,2.0
800000,Mark 38,Mark 14,VEV_4000,XIRECS,1260.0,1,2,1239,1260,1249.5,2.0,5.0,4.0,21.0,True,False,wide,8,5249.5,5.0
805600,Mark 14,Mark 38,VEV_4000,XIRECS,1246.0,2,2,1246,1267,1256.5,5.0,4.0,-13.0,21.0,False,True,wide,8,5256.5,4.0
808200,Mark 14,Mark 38,VEV_4000,XIRECS,1253.0,2,2,1253,1274,1263.5,-4.0,-9.0,-19.0,21.0,False,True,wide,8,5263.5,-8.5
808800,Mark 14,Mark 22,VEV_5300,XIRECS,44.0,4,2,44,46,45.0,-2.0,-3.0,-6.0,2.0,False,True,tight_le2,8,5260.0,-9.0
808800,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,4,2,12,14,13.0,-1.0,-1.5,-2.5,2.0,False,True,tight_le2,8,5260.0,-9.0
808800,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,2,4,5,4.5,0.0,0.0,-1.0,1.0,False,True,tight_le2,8,5260.0,-9.0
808800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,8,5260.0,-9.0
808800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,8,5260.0,-9.0
809100,Mark 14,Mark 38,VEV_4000,XIRECS,1248.0,3,2,1248,1269,1258.5,-5.0,-6.0,-10.0,21.0,False,True,wide,8,5258.0,-5.5
816800,Mark 38,Mark 14,VEV_4000,XIRECS,1253.0,3,2,1232,1253,1242.5,2.0,3.0,11.0,21.0,True,False,wide,9,5242.5,3.5
819600,Mark 14,Mark 38,VEV_4000,XIRECS,1241.0,3,2,1241,1262,1251.5,1.0,2.0,1.0,21.0,False,True,wide,9,5250.0,3.5
823600,Mark 14,Mark 38,VEV_4000,XIRECS,1241.0,3,2,1241,1262,1251.5,2.0,5.0,3.0,21.0,False,True,wide,10,5251.5,5.0
825500,Mark 38,Mark 14,VEV_4000,XIRECS,1266.0,3,2,1245,1266,1255.5,0.0,-2.0,1.0,21.0,True,False,wide,10,5255.5,-1.5
825900,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,2,2,12,13,12.5,0.0,-0.5,-1.0,1.0,False,True,tight_le2,10,5256.5,-3.5
825900,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,2,4,5,4.5,0.0,0.0,0.0,1.0,False,True,tight_le2,10,5256.5,-3.5
825900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,10,5256.5,-3.5
825900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,10,5256.5,-3.5
826400,Mark 01,Mark 22,VEV_5300,XIRECS,42.0,4,2,42,44,43.0,0.0,0.0,1.0,2.0,False,True,tight_le2,10,5255.5,-0.5
826400,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,4,2,12,13,12.5,-0.5,0.0,0.0,1.0,False,True,tight_le2,10,5255.5,-0.5
826400,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,2,4,5,4.5,0.0,0.0,0.0,1.0,False,True,tight_le2,10,5255.5,-0.5
826400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,10,5255.5,-0.5
826400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,10,5255.5,-0.5
827300,Mark 38,Mark 14,VEV_4000,XIRECS,1264.0,2,2,1243,1264,1253.5,-1.0,0.0,2.0,21.0,True,False,wide,10,5253.5,0.0
833300,Mark 38,Mark 14,VEV_4000,XIRECS,1265.0,2,2,1244,1265,1254.5,1.0,1.0,1.0,21.0,True,False,wide,11,5254.5,0.5
836300,Mark 14,Mark 22,VEV_5300,XIRECS,43.0,4,2,43,45,44.0,-1.0,0.0,1.0,2.0,False,True,tight_le2,11,5256.5,0.0
836300,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,4,2,12,13,12.5,0.0,0.0,0.5,1.0,False,True,tight_le2,11,5256.5,0.0
836300,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,2,4,5,4.5,0.0,0.0,0.0,1.0,False,True,tight_le2,11,5256.5,0.0
836300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,11,5256.5,0.0
836300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,11,5256.5,0.0
850200,Mark 14,Mark 38,VEV_4000,XIRECS,1247.0,1,2,1247,1268,1257.5,1.0,-3.0,-3.0,21.0,False,True,wide,13,5257.5,-3.0
872600,Mark 01,Mark 22,VEV_5300,XIRECS,39.0,2,2,39,41,40.0,0.0,-1.0,1.0,2.0,False,True,tight_le2,15,5248.5,-1.0
872600,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,2,2,10,12,11.0,0.0,0.0,0.5,2.0,False,True,tight_le2,15,5248.5,-1.0
872600,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,2,2,3,4,3.5,0.0,0.0,0.5,1.0,False,True,tight_le2,15,5248.5,-1.0
872600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,15,5248.5,-1.0
872600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,15,5248.5,-1.0
875900,Mark 38,Mark 14,VEV_4000,XIRECS,1259.0,1,2,1238,1259,1248.5,-2.0,-2.0,14.0,21.0,True,False,wide,15,5248.5,-2.0
876500,Mark 14,Mark 22,VEV_5200,XIRECS,84.0,3,2,84,86,85.0,0.5,3.5,11.5,2.0,False,True,tight_le2,15,5244.5,7.0
876500,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,3,2,10,11,10.5,0.0,1.0,3.0,1.0,False,True,tight_le2,15,5244.5,7.0
876500,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,3,2,3,4,3.5,0.0,0.0,1.0,1.0,False,True,tight_le2,15,5244.5,7.0
876500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,15,5244.5,7.0
876500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,15,5244.5,7.0
879100,Mark 14,Mark 38,VEV_4000,XIRECS,1237.0,2,2,1237,1258,1247.5,4.0,4.0,20.0,21.0,False,True,wide,15,5247.5,4.0
880000,Mark 14,Mark 38,VEV_4000,XIRECS,1242.0,3,2,1242,1263,1252.5,1.0,-2.0,13.0,21.0,False,True,wide,16,5252.5,-2.0
884100,Mark 14,Mark 38,VEV_4000,XIRECS,1246.0,2,2,1246,1267,1256.5,-1.0,6.5,20.0,21.0,False,True,wide,16,5256.5,6.5
894800,Mark 38,Mark 14,VEV_4000,XIRECS,1282.0,2,2,1261,1282,1271.5,-3.5,1.5,6.5,21.0,True,False,wide,17,5271.5,1.5
898600,Mark 01,Mark 22,VEV_5300,XIRECS,52.0,2,2,52,54,53.0,0.0,1.0,-1.0,2.0,False,True,tight_le2,17,5280.5,2.0
898600,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,2,2,5,6,5.5,0.5,0.5,0.0,1.0,False,True,tight_le2,17,5280.5,2.0
898600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,17,5280.5,2.0
898600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,17,5280.5,2.0
910900,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,2,5,6,5.5,0.0,0.5,0.5,1.0,False,True,tight_le2,19,5277.5,5.5
910900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,19,5277.5,5.5
910900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,19,5277.5,5.5
914100,Mark 38,Mark 14,VEV_4000,XIRECS,1292.0,2,2,1270,1292,1281.0,1.5,6.0,6.5,22.0,True,False,wide,19,5281.5,6.0
924200,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,2,6,7,6.5,0.0,-1.0,-1.0,1.0,False,True,tight_le2,20,5286.5,-6.0
924200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,20,5286.5,-6.0
924200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,20,5286.5,-6.0
925100,Mark 38,Mark 14,VEV_4000,XIRECS,1292.0,2,2,1270,1292,1281.0,1.0,-1.5,-2.5,22.0,True,False,wide,20,5281.0,-0.5
934900,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,5,2,16,18,17.0,-0.5,-1.5,-1.0,2.0,False,True,tight_le2,21,5279.5,-6.0
934900,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,2,5,6,5.5,0.0,0.0,0.0,1.0,False,True,tight_le2,21,5279.5,-6.0
934900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,21,5279.5,-6.0
934900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,21,5279.5,-6.0
948000,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,2,5,6,5.5,0.0,0.0,0.0,1.0,False,True,tight_le2,22,5276.5,-2.0
948000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,22,5276.5,-2.0
948000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,0,1,0.5,0.0,0.0,0.0,1.0,False,True,tight_le2,22,5276.5,-2.0
948500,Mark 14,Mark 22,VEV_5300,XIRECS,49.0,5,2,49,51,50.0,-1.0,-1.0,-2.0,2.0,False,True,tight_le2,22,5275.5,-2.0
948500,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,5,2,15,17,16.0,-0.5,-0.5,-1.0,2.0,False,True,tight_le2,22,5275.5,-2.0
948500,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,2,5,6,5.5,0.0,0.0,0.0,1.0,False,True,tight_le2,22,5275.5,-2.0
